Date,Close,High,Low,Open,Volume,"('Close', 'HXHX')","('High', 'HXHX')","('Low', 'HXHX')","('Open', 'HXHX')","('Volume', 'HXHX')"
2025-06-11,1.5099999904632568,1.555999994277954,1.440000057220459,1.4700000286102295,92700.0,,,,,
2025-06-12,1.4900000095367432,1.5700000524520874,1.4600000381469729,1.4600000381469729,40400.0,,,,,
2025-06-13,1.4900000095367432,1.5199999809265137,1.4700000286102295,1.4900000095367432,42400.0,,,,,
2025-06-16,1.5549999475479126,1.6299999952316284,1.3650000095367432,1.4600000381469729,106200.0,,,,,
2025-06-17,1.600000023841858,1.690000057220459,1.4800000190734863,1.524999976158142,162200.0,,,,,
2025-06-18,1.7200000286102295,1.7979999780654907,1.649999976158142,1.659999966621399,111700.0,,,,,
2025-06-20,1.6740000247955322,1.7100000381469729,1.6100000143051147,1.6699999570846558,44900.0,,,,,
2025-06-23,1.690000057220459,1.75,1.593000054359436,1.6200000047683716,81800.0,,,,,
2025-06-24,1.5499999523162842,1.7200000286102295,1.5499999523162842,1.6729999780654907,71600.0,,,,,
2025-06-25,1.6100000143051147,1.6399999856948853,1.5399999618530271,1.5399999618530271,27900.0,,,,,
2025-06-26,1.565999984741211,1.6100000143051147,1.5199999809265137,1.5800000429153442,84800.0,,,,,
2025-06-27,1.4989999532699585,1.600000023841858,1.409999966621399,1.590000033378601,73000.0,,,,,
2025-06-30,1.5399999618530271,1.5499999523162842,1.4600000381469729,1.4600000381469729,40600.0,,,,,
2025-07-01,1.5199999809265137,1.5499999523162842,1.4500000476837158,1.4709999561309814,40700.0,,,,,
2025-07-02,1.5,1.5700000524520874,1.5,1.5199999809265137,57400.0,,,,,
2025-07-03,1.4900000095367432,1.5299999713897705,1.4299999475479126,1.5299999713897705,36200.0,,,,,
2025-07-07,1.4700000286102295,1.5099999904632568,1.399999976158142,1.5099999904632568,75900.0,,,,,
2025-07-08,1.4149999618530271,1.444000005722046,1.3600000143051147,1.430999994277954,50100.0,,,,,
2025-07-09,1.4600000381469729,1.5,1.4160000085830688,1.4199999570846558,39200.0,,,,,
2025-07-10,1.5,1.5099999904632568,1.399999976158142,1.5,37700.0,,,,,
2025-07-11,1.4199999570846558,1.5,1.4199999570846558,1.5,31300.0,,,,,
2025-07-14,1.440000057220459,1.4900000095367432,1.4010000228881836,1.409999966621399,63300.0,,,,,
2025-07-15,1.4700000286102295,1.5499999523162842,1.4010000228881836,1.4800000190734863,287300.0,,,,,
2025-07-16,1.4900000095367432,1.5199999809265137,1.4199999570846558,1.440000057220459,113500.0,,,,,
2025-07-17,1.4600000381469729,1.4800000190734863,1.399999976158142,1.4600000381469729,91500.0,,,,,
2025-07-18,1.4800000190734863,1.5,1.409999966621399,1.4229999780654907,59000.0,,,,,
2025-07-21,1.4500000476837158,1.4900000095367432,1.4299999475479126,1.4299999475479126,66000.0,,,,,
2025-07-22,1.3799999952316284,1.4800000190734863,1.3600000143051147,1.4500000476837158,214600.0,,,,,
2025-07-23,1.3700000047683716,1.4249999523162842,1.3300000429153442,1.3949999809265137,141900.0,,,,,
2025-07-24,1.3700000047683716,1.3799999952316284,1.3250000476837158,1.3700000047683716,39800.0,,,,,
2025-07-25,1.3700000047683716,1.399999976158142,1.3200000524520874,1.3600000143051147,86800.0,,,,,
2025-07-28,1.440000057220459,1.5199999809265137,1.4199999570846558,1.4500000476837158,69600.0,,,,,
2025-07-29,1.3799999952316284,1.503000020980835,1.350000023841858,1.503000020980835,55700.0,,,,,
2025-07-30,1.4199999570846558,1.4199999570846558,1.3600000143051147,1.409999966621399,52800.0,,,,,
2025-07-31,1.350000023841858,1.409000039100647,1.3300000429153442,1.3799999952316284,43100.0,,,,,
2025-08-01,1.2400000095367432,1.350000023841858,1.1100000143051147,1.3389999866485596,119100.0,,,,,
2025-08-04,1.25,1.2699999809265137,1.2200000286102295,1.2400000095367432,34200.0,,,,,
2025-08-05,1.2200000286102295,1.2599999904632568,1.2200000286102295,1.2599999904632568,22800.0,,,,,
2025-08-06,1.190000057220459,1.25,1.1399999856948853,1.25,38400.0,,,,,
2025-08-07,1.090000033378601,1.190000057220459,1.0779999494552612,1.190000057220459,63700.0,,,,,
2025-08-08,1.1799999475479126,1.350000023841858,1.0700000524520874,1.090000033378601,635100.0,,,,,
2025-08-11,1.0399999618530271,1.2000000476837158,1.0199999809265137,1.1299999952316284,193300.0,,,,,
2025-08-12,1.0299999713897705,1.065999984741211,0.9800000190734864,1.0499999523162842,61400.0,,,,,
2025-08-13,1.0,1.0499999523162842,0.9800000190734864,1.0299999713897705,58000.0,,,,,
2025-08-14,0.9200000166893004,1.0,0.8429999947547913,1.0,162600.0,,,,,
2025-08-15,0.9200000166893004,0.9390000104904176,0.8799999952316284,0.9200000166893004,10200.0,,,,,
2025-08-18,1.0700000524520874,1.190000057220459,0.8999999761581421,0.9200000166893004,658000.0,,,,,
2025-08-19,0.9589999914169312,1.0499999523162842,0.9520000219345092,1.0199999809265137,141900.0,,,,,
2025-08-20,0.8949999809265137,0.984000027179718,0.8799999952316284,0.949999988079071,85600.0,,,,,
2025-08-21,0.8949999809265137,1.0299999713897705,0.8949999809265137,0.9100000262260436,90800.0,,,,,
2025-08-22,1.0,1.0499999523162842,0.949999988079071,0.9649999737739564,112600.0,,,,,
2025-08-25,0.9549999833106996,0.9959999918937684,0.9269999861717224,0.9959999918937684,39700.0,,,,,
2025-08-26,0.9700000286102296,1.0,0.949999988079071,0.9549999833106996,11500.0,,,,,
2025-08-27,0.9800000190734864,1.0800000429153442,0.9589999914169312,0.9890000224113464,72500.0,,,,,
2025-08-28,0.9710000157356262,1.0099999904632568,0.9490000009536744,1.0099999904632568,79200.0,,,,,
2025-08-29,0.9649999737739564,1.0,0.949999988079071,1.0,58600.0,,,,,
2025-09-02,1.0,1.0,0.8999999761581421,0.9300000071525574,19700.0,,,,,
2025-09-03,1.0,1.1200000047683716,0.9269999861717224,0.9269999861717224,150000.0,,,,,
2025-09-04,1.0,1.0,0.9549999833106996,0.9700000286102296,110000.0,,,,,
2025-09-05,1.0099999904632568,1.100000023841858,0.9409999847412108,0.959999978542328,94100.0,,,,,
2025-09-08,0.959999978542328,1.25,0.9399999976158142,0.9649999737739564,901500.0,,,,,
2025-09-09,1.0,1.059999942779541,0.9200000166893004,0.9200000166893004,150700.0,,,,,
2025-09-10,1.149999976158142,1.1699999570846558,0.9800000190734864,1.0199999809265137,258400.0,,,,,
2025-09-11,1.399999976158142,1.4700000286102295,1.0700000524520874,1.1100000143051147,899100.0,,,,,
2025-09-12,1.3600000143051147,1.600000023841858,1.2999999523162842,1.3899999856948853,638900.0,,,,,
2025-09-15,1.190000057220459,1.309999942779541,1.1109999418258667,1.2599999904632568,138300.0,,,,,
2025-09-16,1.1200000047683716,1.190000057220459,1.0800000429153442,1.149999976158142,84700.0,,,,,
2025-09-17,1.1299999952316284,1.1779999732971191,1.0800000429153442,1.1200000047683716,29100.0,,,,,
2025-09-18,1.1399999856948853,1.2000000476837158,1.100000023841858,1.1200000047683716,125500.0,,,,,
2025-09-19,1.149999976158142,1.1699999570846558,1.100000023841858,1.1399999856948853,52200.0,,,,,
2025-09-22,1.159999966621399,1.190000057220459,1.116000056266785,1.1399999856948853,69500.0,,,,,
2025-09-23,1.2200000286102295,1.3700000047683716,1.1749999523162842,1.1749999523162842,267500.0,,,,,
2025-09-24,1.375,1.4600000381469729,1.218000054359436,1.2200000286102295,200300.0,,,,,
2025-09-25,1.3600000143051147,1.7000000476837158,1.3259999752044678,1.4299999475479126,581900.0,,,,,
2025-09-26,1.5,1.5499999523162842,1.343000054359436,1.3700000047683716,182000.0,,,,,
2025-09-29,1.7000000476837158,1.840000033378601,1.5499999523162842,1.5499999523162842,528200.0,,,,,
2025-09-30,1.440000057220459,1.75,1.399999976158142,1.600000023841858,186300.0,,,,,
2025-10-01,1.5399999618530271,1.6699999570846558,1.468000054359436,1.468000054359436,125800.0,,,,,
2025-10-02,1.4900000095367432,1.5800000429153442,1.4299999475479126,1.5800000429153442,113200.0,,,,,
2025-10-03,1.4850000143051147,1.5499999523162842,1.409999966621399,1.440000057220459,126300.0,,,,,
2025-10-06,1.4600000381469729,1.6399999856948853,1.399999976158142,1.5299999713897705,200000.0,,,,,
2025-10-07,1.3600000143051147,1.4800000190734863,1.3600000143051147,1.4600000381469729,140200.0,,,,,
2025-10-08,1.3200000524520874,1.409000039100647,1.2999999523162842,1.3600000143051147,104400.0,,,,,
2025-10-09,1.3300000429153442,1.350000023841858,1.2999999523162842,1.3200000524520874,37400.0,,,,,
2025-10-10,1.2200000286102295,1.350000023841858,1.2200000286102295,1.309999942779541,87100.0,,,,,
2025-10-13,1.2549999952316284,1.309999942779541,1.100000023841858,1.1799999475479126,48500.0,,,,,
2025-10-14,1.190000057220459,1.25,1.190000057220459,1.2200000286102295,44300.0,,,,,
2025-10-15,1.149999976158142,1.2400000095367432,1.13100004196167,1.2300000190734863,62300.0,,,,,
2025-10-16,1.2699999809265137,1.5,1.225000023841858,1.2990000247955322,394900.0,,,,,
2025-10-17,1.2899999618530271,1.3700000047683716,1.2649999856948853,1.3049999475479126,83300.0,,,,,
2025-10-20,,,,,,1.2999999523162842,1.340000033378601,1.25,1.25,56800.0
2025-10-21,,,,,,1.2100000381469727,1.2899999618530273,1.2100000381469727,1.2899999618530273,40000.0
2025-10-22,,,,,,1.0110000371932983,1.2400000095367432,0.9940000176429749,1.2100000381469727,126000.0
2025-10-23,,,,,,1.0499999523162842,1.0950000286102295,1.0299999713897705,1.090000033378601,32100.0
2025-10-24,,,,,,1.0499999523162842,1.100000023841858,1.0399999618530273,1.0800000429153442,24000.0
2025-10-27,,,,,,1.0299999713897705,1.1100000143051147,1.0299999713897705,1.1100000143051147,36000.0
2025-10-28,,,,,,1.0299999713897705,1.0750000476837158,1.0,1.0399999618530273,52200.0
2025-10-29,,,,,,1.0199999809265137,1.0800000429153442,1.0199999809265137,1.0299999713897705,3501800.0
2025-10-30,,,,,,0.8399999737739563,0.8799999952316284,0.7400000095367432,0.7730000019073486,409900.0
2025-10-31,,,,,,0.8100000023841858,0.8199999928474426,0.75,0.8149999976158142,57200.0
2025-11-03,,,,,,0.7749999761581421,0.7900000214576721,0.7559999823570251,0.7599999904632568,28100.0
2025-11-04,,,,,,0.7459999918937683,0.7649999856948853,0.7200000286102295,0.7400000095367432,39200.0
2025-11-05,,,,,,0.7549999952316284,0.7599999904632568,0.7129999995231628,0.734000027179718,15500.0
2025-11-06,,,,,,0.7599999904632568,0.7699999809265137,0.7160000205039978,0.7630000114440918,17100.0
2025-11-07,,,,,,0.7300000190734863,0.75,0.7200000286102295,0.7200000286102295,27400.0
2025-11-10,,,,,,0.746999979019165,0.7900000214576721,0.7160000205039978,0.7200000286102295,40200.0
2025-11-11,,,,,,0.675000011920929,0.7699999809265137,0.5600000023841858,0.7390000224113464,211800.0
2025-11-12,,,,,,0.5609999895095825,0.6549999713897705,0.5600000023841858,0.6549999713897705,174300.0
2025-11-13,,,,,,0.5199999809265137,0.5659999847412109,0.5,0.5609999895095825,107600.0
2025-11-14,,,,,,0.5320000052452087,0.5320000052452087,0.5,0.5099999904632568,9500.0
2025-11-17,,,,,,0.5690000057220459,0.6129999756813049,0.5299999713897705,0.5590000152587891,146000.0
2025-11-18,,,,,,0.5580000281333923,0.5920000076293945,0.5299999713897705,0.5699999928474426,149200.0
2025-11-19,,,,,,0.7879999876022339,0.8899999856948853,0.5730000138282776,0.5730000138282776,4701600.0
2025-11-20,,,,,,0.5429999828338623,0.7049999833106995,0.4779999852180481,0.7049999833106995,1039400.0
2025-11-21,,,,,,0.5149999856948853,0.5600000023841858,0.49000000953674316,0.5099999904632568,173500.0
2025-11-24,,,,,,0.6190000176429749,0.6299999952316284,0.5149999856948853,0.5149999856948853,311300.0
2025-11-25,,,,,,0.6110000014305115,0.6200000047683716,0.546999990940094,0.6000000238418579,61500.0
2025-11-26,,,,,,0.5680000185966492,0.6399999856948853,0.5669999718666077,0.6399999856948853,144800.0
2025-11-28,,,,,,0.5609999895095825,0.5950000286102295,0.5600000023841858,0.5950000286102295,21000.0
2025-12-01,,,,,,0.5320000052452087,0.5839999914169312,0.4909999966621399,0.574999988079071,130300.0
2025-12-02,,,,,,0.5299999713897705,0.550000011920929,0.5099999904632568,0.5389999747276306,19800.0
2025-12-03,,,,,,0.5189999938011169,0.5580000281333923,0.5109999775886536,0.5239999890327454,33600.0
2025-12-04,,,,,,0.5450000166893005,0.5460000038146973,0.5199999809265137,0.5199999809265137,22500.0
2025-12-05,,,,,,0.5090000033378601,0.5550000071525574,0.5059999823570251,0.5400000214576721,40600.0
2025-12-08,,,,,,0.47099998593330383,0.5180000066757202,0.4519999921321869,0.5099999904632568,63600.0
2025-12-09,,,,,,0.49399998784065247,0.49399998784065247,0.460999995470047,0.47099998593330383,29700.0
2025-12-10,,,,,,0.49900001287460327,0.5249999761581421,0.4729999899864197,0.5249999761581421,15600.0
2025-12-11,,,,,,0.4519999921321869,0.4729999899864197,0.44999998807907104,0.4729999899864197,26600.0
2025-12-12,,,,,,0.4449999928474426,0.47600001096725464,0.4410000145435333,0.4519999921321869,15800.0
2025-12-15,,,,,,0.421999990940094,0.4480000138282776,0.41999998688697815,0.4480000138282776,40500.0
2025-12-16,,,,,,0.43299999833106995,0.43299999833106995,0.4009999930858612,0.4099999964237213,28900.0
2025-12-17,,,,,,0.414000004529953,0.42500001192092896,0.414000004529953,0.42500001192092896,41500.0
2025-12-18,,,,,,0.3799999952316284,0.4059999883174896,0.3580000102519989,0.4000000059604645,65300.0
2025-12-19,,,,,,0.3449999988079071,0.3709999918937683,0.3319999873638153,0.3529999852180481,57600.0
2025-12-22,,,,,,1.2899999618530273,1.4700000286102295,0.5040000081062317,0.5199999809265137,322777600.0
2025-12-23,,,,,,0.6825000047683716,0.8199999928474426,0.6473000049591064,0.6499999761581421,4492726.0
