Date,Close,High,Low,Open,Volume,"('Close', 'B')","('High', 'B')","('Low', 'B')","('Open', 'B')","('Volume', 'B')"
2024-06-03,17.048524856567383,17.156179743570988,16.70598810701737,16.784282061199505,18731800.0,,,,,
2024-06-04,16.138357162475586,16.725562777283393,16.01113018149357,16.725562777283393,32330600.0,,,,,
2024-06-05,16.34387969970703,16.383025744492322,16.040488985914003,16.167717831485312,15604500.0,,,,,
2024-06-06,16.95065689086914,16.99959177874238,16.157930374073672,16.30473130434319,23544700.0,,,,,
2024-06-07,15.805608749389648,16.47110837954085,15.77624967943762,16.461321400665057,36198500.0,,,,,
2024-06-10,16.099212646484375,16.108997758764346,15.776249807659676,15.90347680072834,21478300.0,,,,,
2024-06-11,15.834968566894531,15.932836482060392,15.65880669293102,15.932836482060392,17068500.0,,,,,
2024-06-12,16.050277709960938,16.206865639488335,15.864328843643897,16.09921260461035,25432700.0,,,,,
2024-06-13,15.727313995361328,16.157931710897415,15.580513052946262,15.942623786467,21657700.0,,,,,
2024-06-14,15.688166618347168,15.85454150342456,15.580511731922062,15.85454150342456,19395900.0,,,,,
2024-06-17,15.795820236206056,15.834968147906649,15.629446278166464,15.658806278604322,19873500.0,,,,,
2024-06-18,16.0600643157959,16.14814525744325,15.727314506611526,15.746888464016564,19403900.0,,,,,
2024-06-20,16.59833335876465,16.784282201504794,16.089423585664175,16.14814358512286,31193900.0,,,,,
2024-06-21,16.206863403320312,16.61790712828415,16.09921038329593,16.61790712828415,35340900.0,,,,,
2024-06-24,16.363452911376953,16.451533851530606,16.226438945215843,16.324306863906045,14610700.0,,,,,
2024-06-25,16.236225128173828,16.431960955963135,16.157931170393145,16.255799084287798,13466000.0,,,,,
2024-06-26,16.441747665405273,16.480895581438205,15.981770852070586,15.991557831078818,16932300.0,,,,,
2024-06-27,16.480894088745117,16.65705596158738,16.4711071106233,16.617908049100116,14788900.0,,,,,
2024-06-28,16.32430648803711,16.647269305605818,16.226438571600326,16.627695348983412,13271600.0,,,,,
2024-07-01,16.206863403320312,16.490680153100747,16.1872913148364,16.402599221560273,9192400.0,,,,,
2024-07-02,16.265586853027344,16.343880814613954,16.060064037190433,16.20686498183092,11803500.0,,,,,
2024-07-03,16.93108367919922,16.989805547225707,16.480893891047245,16.490680869051662,18999800.0,,,,,
2024-07-05,17.068099975585938,17.400849770217647,17.04852601903696,17.18553998152934,23258000.0,,,,,
2024-07-08,17.00937843322754,17.087672394254724,16.745137481432828,16.882151446561586,18310400.0,,,,,
2024-07-09,17.068099975585938,17.17575300325485,16.891938099995592,16.980019037790765,16392100.0,,,,,
2024-07-10,17.400850296020508,17.48893123647723,17.263834462712666,17.29319539842334,19908400.0,,,,,
2024-07-11,17.743385314941406,17.79232020807477,17.479144358722458,17.665091352603326,31513600.0,,,,,
2024-07-12,18.12506866455078,18.17400168736384,17.430208167219348,17.44978212301464,23046300.0,,,,,
2024-07-15,17.96847915649414,18.232720069573467,17.91954427134982,18.085919147490507,24223300.0,,,,,
2024-07-16,18.839500427246094,18.868861359655224,17.93911903345876,18.04677391895048,36904900.0,,,,,
2024-07-17,18.477392196655277,19.03523878692186,18.44803312699805,18.937370865822004,30477200.0,,,,,
2024-07-18,18.144643783569336,18.604620574195987,18.046775864993908,18.604620574195987,17949600.0,,,,,
2024-07-19,17.997840881347656,18.095708799428134,17.567225028473985,17.616158054176584,24950000.0,,,,,
2024-07-22,17.96847915649414,18.06634519343278,17.84125032179391,17.899972183967094,14874600.0,,,,,
2024-07-23,18.174001693725582,18.271869606061124,17.85103888969093,18.007626802757724,18302800.0,,,,,
2024-07-24,18.06634521484375,18.624191706100117,18.05656010447829,18.30122893046485,22059700.0,,,,,
2024-07-25,17.342126846313477,17.645517554353322,17.322554757629558,17.537862666553693,22355300.0,,,,,
2024-07-26,17.41063690185547,17.567224822276152,17.35191503169127,17.469356905344412,21083200.0,,,,,
2024-07-29,17.586795806884766,17.606369762375824,17.293193941219464,17.498714873850147,12626900.0,,,,,
2024-07-30,17.753171920776367,17.811893791303326,17.528077017115482,17.69445191692467,13367500.0,,,,,
2024-07-31,18.11528205871582,18.19357601682986,17.919546230093122,17.968481120586397,16907200.0,,,,,
2024-08-01,17.851037979125977,18.36973658137337,17.616156121506894,18.10549379154875,20575600.0,,,,,
2024-08-02,17.528076171875,18.281656673887703,17.13660638728242,18.09570782620304,28169000.0,,,,,
2024-08-05,16.813644409179688,16.97023233072354,15.746888026990154,16.04048991321606,25566600.0,,,,,
2024-08-06,17.0191650390625,17.2344748271796,16.72556315830766,16.901725033430658,27465900.0,,,,,
2024-08-07,16.451534271240234,17.254047864958004,16.392814265198172,17.214901816488407,25837300.0,,,,,
2024-08-08,16.970233917236328,17.009379967944344,16.490683129341644,16.588551056124842,19680400.0,,,,,
2024-08-09,17.038740158081055,17.087673185987057,16.813645243032855,17.087673185987057,13860200.0,,,,,
2024-08-12,18.58504676818848,18.66334073035007,17.430209426298543,17.459570362112377,34917800.0,,,,,
2024-08-13,18.72206115722656,18.90801002155416,18.42845925917275,18.53611415957431,20639700.0,,,,,
2024-08-14,18.751420974731445,18.76120795297259,18.359951178461785,18.68291399371866,25552700.0,,,,,
2024-08-15,18.64376449584961,18.868861242910043,18.34037566286608,18.751419380675248,18855500.0,,,,,
2024-08-16,19.289690017700195,19.34841188199149,18.829713280802103,18.859074212947757,26384300.0,,,,,
2024-08-19,19.779029846191406,19.86711078556984,19.27012003349689,19.289692123722443,24318300.0,,,,,
2024-08-20,19.97476577758789,20.4445295454076,19.88668483778728,20.199860683000423,23658000.0,,,,,
2024-08-21,20.180288314819336,20.268367386731903,19.867110607243045,19.994339459281125,20439200.0,,,,,
2024-08-22,19.80838966369629,19.97476455461372,19.583294772065404,19.886683620205957,18782400.0,,,,,
2024-08-23,20.06284713745117,20.19986110593181,19.837752227325748,20.02369922264224,18399200.0,,,,,
2024-08-26,20.033485412597656,20.287941248811496,19.964978431054558,20.25858218053602,15296000.0,,,,,
2024-08-27,20.01391220092773,20.01391220092773,19.5147875347912,19.632227534661475,15493700.0,,,,,
2024-08-28,19.52457618713379,19.74967109508693,19.348414305544264,19.681164111507744,19664500.0,,,,,
2024-08-29,19.886682510375977,20.04327041465649,19.60286763387069,19.671374608659036,15136800.0,,,,,
2024-08-30,19.857179641723636,19.985035838867425,19.640805018378217,19.817838118967355,14059400.0,,,,,
2024-09-03,19.276905059814453,19.59162973411232,19.070365819864588,19.52278394609804,15600400.0,,,,,
2024-09-04,19.00152015686035,19.237563664136665,18.913003607143352,19.070365945327563,16748600.0,,,,,
2024-09-05,19.13921165466309,19.621135923755123,19.109707388817437,19.424432063884616,15376000.0,,,,,
2024-09-06,18.68679428100586,19.28673932926521,18.62778387695136,19.090035481207643,14853300.0,,,,,
2024-09-09,18.962181091308597,19.00152073910657,18.74580646274485,18.78514798644993,15954100.0,,,,,
2024-09-10,19.276905059814453,19.296575820934827,18.98184927072993,19.05069693465124,15650400.0,,,,,
2024-09-11,19.434267044067383,19.46377318521216,19.011355067193914,19.227727807867947,14482600.0,,,,,
2024-09-12,20.240747451782227,20.39810977033412,19.8276708966068,19.90635205588275,23204300.0,,,,,
2024-09-13,20.4964656829834,20.7816842374802,20.42761988968787,20.4964656829834,16558000.0,,,,,
2024-09-16,20.181739807128903,20.506299867949384,20.073552494886396,20.4669583449859,15198700.0,,,,,
2024-09-17,20.142396926879883,20.260419611910365,19.896518052647732,19.935859572960208,12503600.0,,,,,
2024-09-18,19.729320526123047,20.6046506021249,19.719485145953705,20.26041979982576,24884000.0,,,,,
2024-09-19,19.89651870727539,20.299759924210846,19.739156372661892,20.230914137305817,17423800.0,,,,,
2024-09-20,20.044044494628903,20.230912959569064,19.85717790559564,20.162067176671872,23212900.0,,,,,
2024-09-23,19.876848220825195,20.329266346013814,19.76866278672705,20.112893601910493,21014500.0,,,,,
2024-09-24,20.093223571777344,20.24075053339205,19.788334267652672,20.01454240052236,23793800.0,,,,,
2024-09-25,20.35877227783203,20.41778268454175,20.073551872905558,20.103058014213914,22900400.0,,,,,
2024-09-26,20.66366195678711,20.86036394149208,20.368606165869085,20.506299618660314,28650000.0,,,,,
2024-09-27,19.89651870727539,20.61448459343784,19.86701444197724,20.40794723272275,19728400.0,,,,,
2024-09-30,19.562124252319336,19.837509289573024,19.34575150041743,19.483443081090723,18777700.0,,,,,
2024-10-01,19.96536636352539,20.18174100080822,19.71948745818194,19.837510158145957,21676500.0,,,,,
2024-10-02,19.84734344482422,20.221078516103944,19.768662278454435,19.99487039727919,15378000.0,,,,,
2024-10-03,19.522783279418945,19.670310230969825,19.35558556741942,19.601464445306547,17809700.0,,,,,
2024-10-04,19.77849769592285,19.867014242743643,19.375256483031244,19.453937649548948,20035000.0,,,,,
2024-10-07,19.55228805541992,19.65063998432778,19.434267241456105,19.630969223364804,12705300.0,,,,,
2024-10-08,19.335914611816406,19.581793487221912,19.188387661754494,19.453937297410107,18790900.0,,,,,
2024-10-09,19.335914611816406,19.365420752191568,18.981848430942254,19.198223041879547,15813700.0,,,,,
2024-10-10,19.73915672302246,19.76866286475133,19.27690509137895,19.40476128705668,17777000.0,,,,,
2024-10-11,19.66047477722168,20.004705580157733,19.59162899181586,19.876847513626675,15202000.0,,,,,
2024-10-14,19.650638580322266,19.778496641539338,19.44410123268883,19.55228665844149,8026600.0,,,,,
2024-10-15,19.876848220825195,19.89651898190014,19.581794308329115,19.64080471564693,13371000.0,,,,,
2024-10-16,19.611299514770508,20.24074883189707,19.37525602084805,19.92602417333379,23150700.0,,,,,
2024-10-17,20.00470733642578,20.14239891932574,19.758828437871784,19.876849258669715,15715000.0,,,,,
2024-10-18,20.575143814086918,20.791516543282,20.112892216117327,20.17190261936928,22610900.0,,,,,
2024-10-21,20.51613426208496,20.99805663976996,20.486628121281274,20.781682025690223,20233500.0,,,,,
2024-10-22,20.840694427490234,20.899704833530954,20.66366133346109,20.75217788047566,19833000.0,,,,,
2024-10-23,20.457120895385746,20.8406932018602,20.26041892818229,20.51613317386297,22023700.0,,,,,
2024-10-24,19.985034942626957,20.66366117248291,19.601464492489963,20.604650766901905,30715700.0,,,,,
2024-10-25,19.286741256713867,19.68014711623767,19.13921241797372,19.650640973308217,30912000.0,,,,,
2024-10-28,19.650638580322266,19.66047396010103,19.16871622660404,19.2080577457191,17392100.0,,,,,
2024-10-29,19.945695877075195,19.98503552330325,19.67031084985076,19.75882739874765,21333800.0,,,,,
2024-10-30,19.719486236572266,19.78833390156539,19.394926176661485,19.719486236572266,27305600.0,,,,,
2024-10-31,19.00152015686035,19.375257116978133,18.84415781867614,19.296575947886023,26654300.0,,,,,
2024-11-01,18.73596954345703,19.21789378973922,18.726136039245265,19.031025319297573,18207000.0,,,,,
2024-11-04,18.588441848754883,18.893331116591977,18.49992530713978,18.824485334426203,17086800.0,,,,,
2024-11-05,18.56877326965332,18.775312516309384,18.46058783179261,18.73597099279124,14611400.0,,,,,
2024-11-06,18.126190185546875,18.185200587754924,17.41805785542284,17.60492631763967,27157700.0,,,,,
2024-11-07,18.17536735534668,18.23437964043343,17.56558875004026,17.88031343354126,33275500.0,,,,,
2024-11-08,18.0966854095459,18.116356170399158,17.83113576574798,17.98849997666701,27997700.0,,,,,
2024-11-11,17.113170623779297,17.437730688378476,17.01481869113259,17.211522556426004,35712600.0,,,,,
2024-11-12,16.73943519592285,16.995149465325667,16.552566715223286,16.90663291530519,35734000.0,,,,,
2024-11-13,16.513227462768555,16.995149871104804,16.46405055830133,16.955808347531026,24212900.0,,,,,
2024-11-14,16.572237014770508,16.768938994740722,16.336193513262057,16.434543565293662,31983200.0,,,,,
2024-11-15,16.375534057617188,16.6312483339289,16.316523647978208,16.591908686138613,19671400.0,,,,,
2024-11-18,16.916467666625977,16.936136551304422,16.69025767170757,16.80828035931313,31096800.0,,,,,
2024-11-19,17.427894592285156,17.467236114092103,17.05415951465419,17.123005301909345,30019100.0,,,,,
