Date,Close,High,Low,Open,Volume,"('Close', 'BLDP')","('High', 'BLDP')","('Low', 'BLDP')","('Open', 'BLDP')","('Volume', 'BLDP')"
2024-10-14,1.6699999570846558,1.6799999475479126,1.6100000143051147,1.6799999475479126,1848700.0,,,,,
2024-10-15,1.6299999952316284,1.6699999570846558,1.6200000047683716,1.6399999856948853,2318100.0,,,,,
2024-10-16,1.6299999952316284,1.659999966621399,1.6200000047683716,1.6200000047683716,2004600.0,,,,,
2024-10-17,1.600000023841858,1.6299999952316284,1.590000033378601,1.6299999952316284,2242500.0,,,,,
2024-10-18,1.6799999475479126,1.690000057220459,1.600000023841858,1.6100000143051147,3287000.0,,,,,
2024-10-21,1.659999966621399,1.7100000381469729,1.6200000047683716,1.690000057220459,2534600.0,,,,,
2024-10-22,1.649999976158142,1.659999966621399,1.6100000143051147,1.6399999856948853,2523400.0,,,,,
2024-10-23,1.590000033378601,1.649999976158142,1.5700000524520874,1.6299999952316284,3384000.0,,,,,
2024-10-24,1.5700000524520874,1.6100000143051147,1.5499999523162842,1.6100000143051147,2615400.0,,,,,
2024-10-25,1.5199999809265137,1.600000023841858,1.5199999809265137,1.5700000524520874,5253500.0,,,,,
2024-10-28,1.6799999475479126,1.690000057220459,1.5399999618530271,1.5499999523162842,6102600.0,,,,,
2024-10-29,1.590000033378601,1.6799999475479126,1.5800000429153442,1.6799999475479126,2786500.0,,,,,
2024-10-30,1.600000023841858,1.6699999570846558,1.5700000524520874,1.600000023841858,3168200.0,,,,,
2024-10-31,1.5800000429153442,1.600000023841858,1.5499999523162842,1.600000023841858,2981300.0,,,,,
2024-11-01,1.6200000047683716,1.7100000381469729,1.5800000429153442,1.600000023841858,4095500.0,,,,,
2024-11-04,1.7300000190734863,1.7999999523162842,1.6799999475479126,1.6799999475479126,7026100.0,,,,,
2024-11-05,1.6699999570846558,1.690000057220459,1.5499999523162842,1.6100000143051147,6720400.0,,,,,
2024-11-06,1.350000023841858,1.5499999523162842,1.3200000524520874,1.5499999523162842,8402800.0,,,,,
2024-11-07,1.340000033378601,1.409999966621399,1.3300000429153442,1.3799999952316284,4178200.0,,,,,
2024-11-08,1.350000023841858,1.3600000143051147,1.2699999809265137,1.340000033378601,3384800.0,,,,,
2024-11-11,1.340000033378601,1.3700000047683716,1.2899999618530271,1.340000033378601,3851500.0,,,,,
2024-11-12,1.2699999809265137,1.350000023841858,1.25,1.309999942779541,3192800.0,,,,,
2024-11-13,1.2699999809265137,1.2999999523162842,1.2300000190734863,1.2899999618530271,2920100.0,,,,,
2024-11-14,1.2699999809265137,1.3300000429153442,1.2400000095367432,1.2599999904632568,3817000.0,,,,,
2024-11-15,1.2799999713897705,1.3200000524520874,1.25,1.2799999713897705,5698000.0,,,,,
2024-11-18,1.350000023841858,1.4199999570846558,1.2599999904632568,1.2799999713897705,4358600.0,,,,,
2024-11-19,1.3300000429153442,1.3700000047683716,1.309999942779541,1.3200000524520874,2459000.0,,,,,
2024-11-20,1.2799999713897705,1.3300000429153442,1.2599999904632568,1.3300000429153442,3486600.0,,,,,
2024-11-21,1.2799999713897705,1.3300000429153442,1.2599999904632568,1.2599999904632568,3211600.0,,,,,
2024-11-22,1.309999942779541,1.3300000429153442,1.2799999713897705,1.2899999618530271,2527200.0,,,,,
2024-11-25,1.4299999475479126,1.4500000476837158,1.309999942779541,1.3200000524520874,4802300.0,,,,,
2024-11-26,1.3700000047683716,1.4199999570846558,1.3600000143051147,1.3799999952316284,4311200.0,,,,,
2024-11-27,1.4700000286102295,1.5299999713897705,1.3799999952316284,1.3799999952316284,6588200.0,,,,,
2024-11-29,1.4900000095367432,1.5299999713897705,1.4500000476837158,1.4900000095367432,4014600.0,,,,,
2024-12-02,1.5299999713897705,1.5800000429153442,1.4800000190734863,1.5199999809265137,5949600.0,,,,,
2024-12-03,1.4700000286102295,1.5399999618530271,1.4600000381469729,1.5399999618530271,5970400.0,,,,,
2024-12-04,1.4500000476837158,1.5199999809265137,1.4199999570846558,1.4700000286102295,5762800.0,,,,,
2024-12-05,1.6200000047683716,1.7100000381469729,1.4600000381469729,1.4700000286102295,9606200.0,,,,,
2024-12-06,1.6100000143051147,1.659999966621399,1.590000033378601,1.6399999856948853,7714800.0,,,,,
2024-12-09,1.7100000381469729,1.870000004768372,1.6299999952316284,1.6399999856948853,13102000.0,,,,,
2024-12-10,1.7000000476837158,1.809999942779541,1.6200000047683716,1.809999942779541,12172200.0,,,,,
2024-12-11,1.6699999570846558,1.7200000286102295,1.6399999856948853,1.7000000476837158,5042600.0,,,,,
2024-12-12,1.600000023841858,1.6699999570846558,1.5800000429153442,1.6399999856948853,6282000.0,,,,,
2024-12-13,1.6200000047683716,1.6299999952316284,1.5399999618530271,1.590000033378601,4098900.0,,,,,
2024-12-16,1.600000023841858,1.6399999856948853,1.5700000524520874,1.6200000047683716,6062200.0,,,,,
2024-12-17,1.600000023841858,1.6399999856948853,1.559999942779541,1.5800000429153442,5572700.0,,,,,
2024-12-18,1.5199999809265137,1.6799999475479126,1.5,1.600000023841858,11210700.0,,,,,
2024-12-19,1.5,1.559999942779541,1.4900000095367432,1.5399999618530271,9631800.0,,,,,
2024-12-20,1.6200000047683716,1.649999976158142,1.5,1.5700000524520874,11635500.0,,,,,
2024-12-23,1.690000057220459,1.7000000476837158,1.6399999856948853,1.6399999856948853,11147100.0,,,,,
2024-12-24,1.7000000476837158,1.7599999904632568,1.6399999856948853,1.6699999570846558,5498400.0,,,,,
2024-12-26,1.7000000476837158,1.7599999904632568,1.6799999475479126,1.7100000381469729,4180300.0,,,,,
2024-12-27,1.690000057220459,1.7400000095367432,1.649999976158142,1.6799999475479126,9458200.0,,,,,
2024-12-30,1.6699999570846558,1.6799999475479126,1.600000023841858,1.6399999856948853,9601700.0,,,,,
2024-12-31,1.659999966621399,1.7400000095367432,1.6399999856948853,1.6699999570846558,10780100.0,,,,,
2025-01-02,1.840000033378601,1.899999976158142,1.6699999570846558,1.7100000381469729,16598400.0,,,,,
2025-01-03,1.919999957084656,1.940000057220459,1.7799999713897705,1.8799999952316284,13392100.0,,,,,
2025-01-06,1.9800000190734863,2.049999952316284,1.909999966621399,2.039999961853028,20223100.0,,,,,
2025-01-07,1.9900000095367432,2.0799999237060547,1.9600000381469729,2.0199999809265137,12862800.0,,,,,
2025-01-08,1.7699999809265137,1.9600000381469729,1.7599999904632568,1.9299999475479128,11243700.0,,,,,
2025-01-10,1.75,1.7699999809265137,1.690000057220459,1.75,7861200.0,,,,,
2025-01-13,1.6299999952316284,1.7300000190734863,1.5800000429153442,1.7300000190734863,10634600.0,,,,,
2025-01-14,1.559999942779541,1.7200000286102295,1.5499999523162842,1.6399999856948853,6875100.0,,,,,
2025-01-15,1.6299999952316284,1.690000057220459,1.590000033378601,1.6299999952316284,8956600.0,,,,,
2025-01-16,1.6299999952316284,1.659999966621399,1.5800000429153442,1.659999966621399,7793300.0,,,,,
2025-01-17,1.5800000429153442,1.6799999475479126,1.5700000524520874,1.6799999475479126,2854600.0,,,,,
2025-01-21,1.5199999809265137,1.5700000524520874,1.5099999904632568,1.5499999523162842,9288500.0,,,,,
2025-01-22,1.399999976158142,1.5299999713897705,1.3899999856948853,1.5199999809265137,7194300.0,,,,,
2025-01-23,1.409999966621399,1.4199999570846558,1.3700000047683716,1.399999976158142,15134200.0,,,,,
2025-01-24,1.4600000381469729,1.5,1.4199999570846558,1.440000057220459,8447700.0,,,,,
2025-01-27,1.3600000143051147,1.440000057220459,1.350000023841858,1.4199999570846558,12999000.0,,,,,
2025-01-28,1.3600000143051147,1.3799999952316284,1.3200000524520874,1.3700000047683716,8023500.0,,,,,
2025-01-29,1.3300000429153442,1.3899999856948853,1.2999999523162842,1.3600000143051147,6636900.0,,,,,
2025-01-30,1.3600000143051147,1.3899999856948853,1.3200000524520874,1.340000033378601,11869400.0,,,,,
2025-01-31,1.3600000143051147,1.4199999570846558,1.350000023841858,1.3700000047683716,10416100.0,,,,,
2025-02-03,1.309999942779541,1.3600000143051147,1.2799999713897705,1.2999999523162842,16314900.0,,,,,
2025-02-04,1.350000023841858,1.3600000143051147,1.309999942779541,1.3200000524520874,12438900.0,,,,,
2025-02-05,1.3700000047683716,1.4299999475479126,1.350000023841858,1.350000023841858,12315900.0,,,,,
2025-02-06,1.3799999952316284,1.4199999570846558,1.3600000143051147,1.3899999856948853,8032600.0,,,,,
2025-02-07,1.3799999952316284,1.399999976158142,1.350000023841858,1.399999976158142,10038100.0,,,,,
2025-02-10,1.409999966621399,1.4500000476837158,1.3700000047683716,1.3899999856948853,11184600.0,,,,,
2025-02-11,1.3200000524520874,1.399999976158142,1.309999942779541,1.3899999856948853,12188600.0,,,,,
2025-02-12,1.440000057220459,1.4800000190734863,1.2999999523162842,1.3200000524520874,13345400.0,,,,,
2025-02-13,1.4900000095367432,1.5,1.440000057220459,1.4500000476837158,6651200.0,,,,,
2025-02-14,1.4700000286102295,1.5199999809265137,1.4199999570846558,1.5199999809265137,8477600.0,,,,,
2025-02-18,1.5,1.5199999809265137,1.4600000381469729,1.4800000190734863,6316200.0,,,,,
2025-02-19,1.4700000286102295,1.5399999618530271,1.4600000381469729,1.5,5087700.0,,,,,
2025-02-20,1.4600000381469729,1.4700000286102295,1.4199999570846558,1.4700000286102295,7045200.0,,,,,
2025-02-21,1.399999976158142,1.4900000095367432,1.3899999856948853,1.4500000476837158,9256300.0,,,,,
2025-02-24,1.340000033378601,1.3899999856948853,1.340000033378601,1.3899999856948853,8317700.0,,,,,
2025-02-25,1.3200000524520874,1.3700000047683716,1.2799999713897705,1.3700000047683716,8731400.0,,,,,
2025-02-26,1.3600000143051147,1.399999976158142,1.3200000524520874,1.3200000524520874,10171400.0,,,,,
2025-02-27,1.2999999523162842,1.3799999952316284,1.2899999618530271,1.3799999952316284,7964800.0,,,,,
2025-02-28,1.2300000190734863,1.2899999618530271,1.2200000286102295,1.2799999713897705,14229200.0,,,,,
2025-03-03,1.1200000047683716,1.2400000095367432,1.1100000143051147,1.2400000095367432,9595100.0,,,,,
2025-03-04,1.2699999809265137,1.309999942779541,1.0800000429153442,1.1299999952316284,18517100.0,,,,,
2025-03-05,1.2400000095367432,1.2999999523162842,1.2200000286102295,1.2699999809265137,13410100.0,,,,,
2025-03-06,1.2100000381469729,1.2300000190734863,1.159999966621399,1.2200000286102295,16666800.0,,,,,
2025-03-07,1.2599999904632568,1.2799999713897705,1.2000000476837158,1.2100000381469729,5864800.0,,,,,
2025-03-10,1.2300000190734863,1.2799999713897705,1.2000000476837158,1.2300000190734863,8797300.0,,,,,
2025-03-11,1.2000000476837158,1.25,1.149999976158142,1.2300000190734863,7693700.0,,,,,
2025-03-12,1.2300000190734863,1.25,1.1799999475479126,1.2100000381469729,9637500.0,,,,,
2025-03-13,1.2799999713897705,1.3899999856948853,1.2100000381469729,1.2400000095367432,9931400.0,,,,,
2025-03-14,1.3200000524520874,1.3300000429153442,1.2699999809265137,1.2999999523162842,8259900.0,,,,,
2025-03-17,1.350000023841858,1.3799999952316284,1.309999942779541,1.3200000524520874,6766400.0,,,,,
2025-03-18,1.340000033378601,1.340000033378601,1.2899999618530271,1.309999942779541,6514100.0,,,,,
2025-03-19,1.340000033378601,1.3799999952316284,1.2999999523162842,1.3200000524520874,8197200.0,,,,,
2025-03-20,1.3200000524520874,1.3700000047683716,1.309999942779541,1.3300000429153442,4197900.0,,,,,
2025-03-21,1.2999999523162842,1.3300000429153442,1.2799999713897705,1.2999999523162842,4676000.0,,,,,
2025-03-24,1.2999999523162842,1.340000033378601,1.2899999618530271,1.309999942779541,7033100.0,,,,,
2025-03-25,1.2799999713897705,1.3200000524520874,1.25,1.2899999618530271,5658800.0,,,,,
2025-03-26,1.2300000190734863,1.2799999713897705,1.2200000286102295,1.2799999713897705,11928200.0,,,,,
2025-03-27,1.190000057220459,1.25,1.190000057220459,1.2300000190734863,2937300.0,,,,,
2025-03-28,1.1399999856948853,1.2000000476837158,1.1200000047683716,1.190000057220459,7808900.0,,,,,
2025-03-31,1.100000023841858,1.1299999952316284,1.090000033378601,1.1200000047683716,7612600.0,,,,,
2025-04-01,1.1200000047683716,1.149999976158142,1.0700000524520874,1.100000023841858,10242200.0,,,,,
2025-04-02,1.1200000047683716,1.1399999856948853,1.090000033378601,1.1200000047683716,11853100.0,,,,,
2025-04-03,1.090000033378601,1.1200000047683716,1.0700000524520874,1.0800000429153442,14490200.0,,,,,
2025-04-04,1.0800000429153442,1.1100000143051147,1.0099999904632568,1.059999942779541,17753500.0,,,,,
2025-04-07,1.100000023841858,1.1399999856948853,1.0099999904632568,1.0099999904632568,14686900.0,,,,,
2025-04-08,1.0199999809265137,1.149999976158142,1.0,1.149999976158142,15330700.0,,,,,
2025-04-09,1.149999976158142,1.190000057220459,1.0099999904632568,1.0299999713897705,16283500.0,,,,,
2025-04-10,1.159999966621399,1.1699999570846558,1.100000023841858,1.1100000143051147,13906700.0,,,,,
2025-04-11,1.2000000476837158,1.2100000381469729,1.1399999856948853,1.1699999570846558,7532300.0,,,,,
2025-04-14,1.2000000476837158,1.25,1.190000057220459,1.2100000381469729,7083900.0,,,,,
2025-04-15,1.190000057220459,1.2400000095367432,1.1699999570846558,1.2100000381469729,5181000.0,,,,,
2025-04-16,1.2000000476837158,1.2300000190734863,1.159999966621399,1.159999966621399,8445200.0,,,,,
2025-04-17,1.1299999952316284,1.2000000476837158,1.1200000047683716,1.1699999570846558,5761200.0,,,,,
2025-04-21,1.090000033378601,1.1399999856948853,1.0700000524520874,1.1299999952316284,4936400.0,,,,,
2025-04-22,1.1200000047683716,1.159999966621399,1.1100000143051147,1.1100000143051147,5069200.0,,,,,
2025-04-23,1.159999966621399,1.190000057220459,1.1299999952316284,1.149999976158142,6648800.0,,,,,
2025-04-24,1.2200000286102295,1.2200000286102295,1.159999966621399,1.159999966621399,3853400.0,,,,,
2025-04-25,1.2200000286102295,1.2400000095367432,1.190000057220459,1.2100000381469729,3863900.0,,,,,
2025-04-28,1.2599999904632568,1.309999942779541,1.2200000286102295,1.25,6908400.0,,,,,
2025-04-29,1.2300000190734863,1.2999999523162842,1.2100000381469729,1.2799999713897705,4957600.0,,,,,
2025-04-30,1.2200000286102295,1.2200000286102295,1.1799999475479126,1.2200000286102295,5526200.0,,,,,
2025-05-01,1.2300000190734863,1.2599999904632568,1.2100000381469729,1.2200000286102295,4263900.0,,,,,
2025-05-02,1.25,1.2799999713897705,1.2100000381469729,1.2400000095367432,3728200.0,,,,,
2025-05-05,1.2599999904632568,1.2899999618530271,1.2200000286102295,1.2200000286102295,6449100.0,,,,,
2025-05-06,1.2100000381469729,1.3200000524520874,1.1799999475479126,1.25,5551000.0,,,,,
2025-05-07,1.2000000476837158,1.25,1.1799999475479126,1.2200000286102295,6356500.0,,,,,
2025-05-08,1.2999999523162842,1.2999999523162842,1.2100000381469729,1.2200000286102295,5243100.0,,,,,
2025-05-09,1.350000023841858,1.3600000143051147,1.2899999618530271,1.2899999618530271,5314900.0,,,,,
2025-05-12,1.399999976158142,1.440000057220459,1.3700000047683716,1.3899999856948853,10033700.0,,,,,
2025-05-13,1.3899999856948853,1.440000057220459,1.3700000047683716,1.3899999856948853,7059100.0,,,,,
2025-05-14,1.4199999570846558,1.4299999475479126,1.350000023841858,1.399999976158142,7455700.0,,,,,
2025-05-15,1.3700000047683716,1.409999966621399,1.340000033378601,1.409999966621399,11620200.0,,,,,
2025-05-16,1.4199999570846558,1.4199999570846558,1.3200000524520874,1.3200000524520874,18037900.0,,,,,
2025-05-19,1.4199999570846558,1.4700000286102295,1.3899999856948853,1.399999976158142,7213000.0,,,,,
2025-05-20,1.3899999856948853,1.440000057220459,1.3700000047683716,1.440000057220459,8199700.0,,,,,
2025-05-21,1.309999942779541,1.3899999856948853,1.2999999523162842,1.3799999952316284,8989800.0,,,,,
2025-05-22,1.2899999618530271,1.309999942779541,1.2400000095367432,1.309999942779541,8614400.0,,,,,
2025-05-23,1.350000023841858,1.3600000143051147,1.2599999904632568,1.2599999904632568,9039400.0,,,,,
2025-05-27,1.3700000047683716,1.3700000047683716,1.309999942779541,1.340000033378601,6685700.0,,,,,
2025-05-28,1.4199999570846558,1.4199999570846558,1.340000033378601,1.3700000047683716,9106200.0,,,,,
2025-05-29,1.4299999475479126,1.4900000095367432,1.399999976158142,1.4199999570846558,9137400.0,,,,,
2025-05-30,1.2899999618530271,1.4299999475479126,1.2799999713897705,1.409999966621399,15080400.0,,,,,
2025-06-02,1.2799999713897705,1.309999942779541,1.2400000095367432,1.2999999523162842,6045600.0,,,,,
2025-06-03,1.2999999523162842,1.340000033378601,1.25,1.2799999713897705,7671800.0,,,,,
2025-06-04,1.3799999952316284,1.3799999952316284,1.2899999618530271,1.309999942779541,9570900.0,,,,,
2025-06-05,1.4199999570846558,1.4800000190734863,1.3600000143051147,1.399999976158142,10399300.0,,,,,
2025-06-06,1.5299999713897705,1.5499999523162842,1.4299999475479126,1.440000057220459,13655700.0,,,,,
2025-06-09,1.6399999856948853,1.6399999856948853,1.5199999809265137,1.5199999809265137,10060600.0,,,,,
2025-06-10,1.6699999570846558,1.7100000381469729,1.6399999856948853,1.6699999570846558,15812300.0,,,,,
2025-06-11,1.6799999475479126,1.7300000190734863,1.649999976158142,1.7000000476837158,13871700.0,,,,,
2025-06-12,1.6699999570846558,1.7400000095367432,1.6100000143051147,1.649999976158142,13949000.0,,,,,
2025-06-13,1.6399999856948853,1.659999966621399,1.5800000429153442,1.6200000047683716,9630300.0,,,,,
2025-06-16,1.7899999618530271,1.7999999523162842,1.649999976158142,1.649999976158142,16502100.0,,,,,
2025-06-17,1.5700000524520874,1.75,1.559999942779541,1.7300000190734863,8921100.0,,,,,
2025-06-18,1.600000023841858,1.6200000047683716,1.5399999618530271,1.559999942779541,6299700.0,,,,,
2025-06-20,1.5199999809265137,1.6100000143051147,1.5099999904632568,1.600000023841858,12506100.0,,,,,
2025-06-23,1.440000057220459,1.5299999713897705,1.4199999570846558,1.5,6959600.0,,,,,
2025-06-24,1.4700000286102295,1.5,1.4500000476837158,1.4700000286102295,4824000.0,,,,,
2025-06-25,1.399999976158142,1.4900000095367432,1.3899999856948853,1.4900000095367432,7523200.0,,,,,
