Date,Close,High,Low,Open,Volume,"('Close', 'AKTX')","('High', 'AKTX')","('Low', 'AKTX')","('Open', 'AKTX')","('Volume', 'AKTX')"
2024-07-15,3.740000009536743,3.740000009536743,3.5,3.5,16600.0,,,,,
2024-07-16,3.700000047683716,3.859999895095825,3.509999990463257,3.660000085830689,34900.0,,,,,
2024-07-17,3.829999923706055,3.849999904632568,3.755000114440918,3.849999904632568,18500.0,,,,,
2024-07-18,3.640000104904175,3.910000085830689,3.630000114440918,3.880000114440918,21600.0,,,,,
2024-07-19,3.5299999713897705,3.869999885559082,3.5299999713897705,3.619999885559082,3100.0,,,,,
2024-07-22,3.880000114440918,3.963000059127808,3.630000114440918,3.7799999713897705,19300.0,,,,,
2024-07-23,4.065000057220459,4.21999979019165,3.9700000286102295,3.9800000190734863,21100.0,,,,,
2024-07-24,3.910000085830689,4.170000076293945,3.7720000743865967,4.170000076293945,20700.0,,,,,
2024-07-25,3.993000030517578,4.0,3.839999914169312,3.859999895095825,17800.0,,,,,
2024-07-26,4.25,4.400000095367432,3.859999895095825,4.0,24600.0,,,,,
2024-07-29,4.300000190734863,4.340000152587891,3.910000085830689,4.25,15400.0,,,,,
2024-07-30,3.660000085830689,4.211999893188477,3.539999961853028,4.138999938964844,46000.0,,,,,
2024-07-31,3.869999885559082,4.105000019073486,3.680000066757202,4.105000019073486,9600.0,,,,,
2024-08-01,3.75,3.7799999713897705,3.6760001182556152,3.7799999713897705,5100.0,,,,,
2024-08-02,3.674999952316284,3.678999900817871,3.5,3.678999900817871,6000.0,,,,,
2024-08-05,3.5899999141693115,4.099999904632568,3.4100000858306885,3.450000047683716,45500.0,,,,,
2024-08-06,3.690000057220459,3.930000066757202,3.4100000858306885,3.503999948501587,25600.0,,,,,
2024-08-07,3.5739998817443848,3.661999940872192,3.561000108718872,3.5799999237060547,8400.0,,,,,
2024-08-08,3.1700000762939453,3.424000024795532,3.109999895095825,3.3399999141693115,2500.0,,,,,
2024-08-09,3.609999895095825,3.740000009536743,3.1600000858306885,3.440000057220459,6500.0,,,,,
2024-08-12,3.359999895095825,3.5299999713897705,3.240000009536743,3.5299999713897705,7800.0,,,,,
2024-08-13,3.4600000381469727,3.5,3.109999895095825,3.109999895095825,5500.0,,,,,
2024-08-14,3.3399999141693115,3.4609999656677246,3.3399999141693115,3.4609999656677246,2300.0,,,,,
2024-08-15,3.184999942779541,3.437000036239624,3.059999942779541,3.244999885559082,11900.0,,,,,
2024-08-16,3.414999961853028,3.4800000190734863,3.3399999141693115,3.3399999141693115,5500.0,,,,,
2024-08-19,3.5999999046325684,4.218999862670898,3.2300000190734863,3.5,80800.0,,,,,
2024-08-20,3.5899999141693115,3.7300000190734863,3.3329999446868896,3.369999885559082,11400.0,,,,,
2024-08-21,3.5899999141693115,3.759999990463257,3.265000104904175,3.759999990463257,9400.0,,,,,
2024-08-22,3.7100000381469727,3.859999895095825,3.265000104904175,3.680000066757202,90100.0,,,,,
2024-08-23,3.839999914169312,3.9260001182556152,3.690000057220459,3.690000057220459,7600.0,,,,,
2024-08-26,3.799999952316284,3.920000076293945,3.5290000438690186,3.849999904632568,14300.0,,,,,
2024-08-27,3.75,3.900000095367432,3.7300000190734863,3.799999952316284,9800.0,,,,,
2024-08-28,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,1400.0,,,,,
2024-08-29,3.809999942779541,4.0,3.5999999046325684,3.5999999046325684,5700.0,,,,,
2024-08-30,3.829999923706055,3.849999904632568,3.75,3.75,1500.0,,,,,
2024-09-03,3.674999952316284,3.849999904632568,3.660000085830689,3.75,9300.0,,,,,
2024-09-04,3.660000085830689,3.869999885559082,3.660000085830689,3.7300000190734863,11000.0,,,,,
2024-09-05,3.247999906539917,3.819999933242798,3.247999906539917,3.819999933242798,10000.0,,,,,
2024-09-06,3.319999933242798,3.7899999618530273,3.315999984741211,3.450000047683716,6500.0,,,,,
2024-09-09,3.299999952316284,3.385999917984009,3.150000095367432,3.25,8300.0,,,,,
2024-09-10,3.414999961853028,3.640000104904175,3.380000114440918,3.380000114440918,1700.0,,,,,
2024-09-11,3.499000072479248,3.5899999141693115,3.200000047683716,3.5799999237060547,9700.0,,,,,
2024-09-12,3.299999952316284,3.4059998989105225,3.240000009536743,3.4059998989105225,12600.0,,,,,
2024-09-13,3.255000114440918,3.5789999961853027,3.180000066757202,3.5,5700.0,,,,,
2024-09-16,3.2699999809265137,3.450000047683716,3.150000095367432,3.450000047683716,11900.0,,,,,
2024-09-17,3.319999933242798,3.490000009536743,3.200000047683716,3.4140000343322754,7100.0,,,,,
2024-09-18,3.140000104904175,3.400000095367432,3.140000104904175,3.400000095367432,3300.0,,,,,
2024-09-19,3.1600000858306885,3.25,3.0799999237060547,3.2330000400543213,3200.0,,,,,
2024-09-20,3.220000028610229,3.220000028610229,3.1449999809265137,3.1449999809265137,600.0,,,,,
2024-09-23,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,300.0,,,,,
2024-09-24,2.9800000190734863,3.25,2.569999933242798,3.059999942779541,15200.0,,,,,
2024-09-25,3.1600000858306885,3.2100000381469727,2.9600000381469727,2.9600000381469727,3300.0,,,,,
2024-09-26,3.049999952316284,3.849999904632568,2.6700000762939453,3.1600000858306885,228200.0,,,,,
2024-09-27,2.940000057220459,3.260999917984009,2.900000095367432,3.049999952316284,11700.0,,,,,
2024-09-30,2.950000047683716,3.0,2.9100000858306885,3.0,1700.0,,,,,
2024-10-01,3.0,3.0,2.775000095367432,2.775000095367432,10700.0,,,,,
2024-10-02,2.9800000190734863,3.243000030517578,2.875999927520752,3.150000095367432,5100.0,,,,,
2024-10-03,3.0,3.0999999046325684,2.934999942779541,2.9600000381469727,2200.0,,,,,
2024-10-04,3.00600004196167,3.00600004196167,2.759999990463257,2.986999988555908,3400.0,,,,,
2024-10-07,3.0350000858306885,3.700000047683716,2.559999942779541,2.970000028610229,13900.0,,,,,
2024-10-08,3.059999942779541,3.190000057220459,3.0,3.005000114440918,3400.0,,,,,
2024-10-09,2.950000047683716,3.125,2.799999952316284,3.125,37000.0,,,,,
2024-10-10,2.640000104904175,2.969000101089477,2.640000104904175,2.969000101089477,22800.0,,,,,
2024-10-11,2.700000047683716,2.990000009536743,2.5199999809265137,2.5199999809265137,9900.0,,,,,
2024-10-14,2.6549999713897705,2.867000102996826,2.509999990463257,2.650000095367432,24100.0,,,,,
2024-10-15,2.5510001182556152,2.880000114440918,2.369999885559082,2.8299999237060547,14500.0,,,,,
2024-10-16,2.5199999809265137,2.7300000190734863,2.3970000743865967,2.720000028610229,2400.0,,,,,
2024-10-17,2.2100000381469727,2.484999895095825,2.200000047683716,2.440000057220459,9300.0,,,,,
2024-10-18,2.240000009536743,2.490000009536743,2.2219998836517334,2.259999990463257,8500.0,,,,,
2024-10-21,2.1600000858306885,2.325999975204468,2.140000104904175,2.2300000190734863,8900.0,,,,,
2024-10-22,2.132999897003174,2.25,2.0999999046325684,2.2300000190734863,11200.0,,,,,
2024-10-23,2.2100000381469727,2.2100000381469727,2.130000114440918,2.130000114440918,1900.0,,,,,
2024-10-24,2.2699999809265137,2.440000057220459,2.2049999237060547,2.25,17500.0,,,,,
2024-10-25,2.365000009536743,2.5,2.25,2.259000062942505,12500.0,,,,,
2024-10-28,2.400000095367432,2.490000009536743,2.299999952316284,2.299999952316284,2300.0,,,,,
2024-10-29,2.5,2.5,2.358999967575073,2.470000028610229,25700.0,,,,,
2024-10-30,2.4100000858306885,2.5799999237060547,2.318000078201294,2.5799999237060547,12100.0,,,,,
2024-10-31,2.400000095367432,2.569999933242798,2.400000095367432,2.440000057220459,4400.0,,,,,
2024-11-01,2.7799999713897705,3.150000095367432,2.430000066757202,2.5369999408721924,47300.0,,,,,
2024-11-04,2.428999900817871,2.9100000858306885,2.200000047683716,2.9100000858306885,51000.0,,,,,
2024-11-05,2.430000066757202,2.5,2.220000028610229,2.390000104904175,39600.0,,,,,
2024-11-06,2.315000057220459,2.430000066757202,2.2100000381469727,2.430000066757202,9700.0,,,,,
2024-11-07,2.430000066757202,2.430000066757202,2.2799999713897705,2.2799999713897705,2100.0,,,,,
2024-11-08,2.450000047683716,2.562999963760376,2.2799999713897705,2.5230000019073486,20600.0,,,,,
2024-11-11,2.299999952316284,2.380000114440918,2.2060000896453857,2.319999933242798,12500.0,,,,,
2024-11-12,2.299999952316284,2.299999952316284,2.25,2.282999992370605,2000.0,,,,,
2024-11-13,2.240000009536743,2.3910000324249268,2.2300000190734863,2.2300000190734863,5500.0,,,,,
2024-11-14,2.2300000190734863,2.400000095367432,2.2300000190734863,2.400000095367432,5600.0,,,,,
2024-11-15,2.0799999237060547,2.1700000762939453,1.7699999809265137,2.1700000762939453,19400.0,,,,,
2024-11-18,2.289999961853028,2.3310000896453857,2.200000047683716,2.200000047683716,19900.0,,,,,
2024-11-19,1.5700000524520874,2.450000047683716,1.4900000095367432,2.450000047683716,317600.0,,,,,
2024-11-20,1.4700000286102295,1.6799999475479126,1.4600000381469729,1.6799999475479126,97600.0,,,,,
2024-11-21,1.2400000095367432,1.4500000476837158,1.100000023841858,1.4500000476837158,178000.0,,,,,
2024-11-22,1.2999999523162842,1.3250000476837158,1.100000023841858,1.2300000190734863,142200.0,,,,,
2024-11-25,1.0299999713897705,1.3140000104904177,1.0299999713897705,1.2999999523162842,193500.0,,,,,
2024-11-26,1.1399999856948853,1.184999942779541,0.8999999761581421,1.100000023841858,157600.0,,,,,
2024-11-27,1.1200000047683716,1.149999976158142,1.059999942779541,1.1200000047683716,42300.0,,,,,
2024-11-29,1.2100000381469729,1.2799999713897705,1.149999976158142,1.2000000476837158,58600.0,,,,,
2024-12-02,1.3600000143051147,1.3899999856948853,1.1399999856948853,1.25,62700.0,,,,,
2024-12-03,1.2899999618530271,1.4579999446868896,1.258999943733215,1.3799999952316284,20800.0,,,,,
2024-12-04,1.2999999523162842,1.399999976158142,1.194000005722046,1.3079999685287476,52200.0,,,,,
2024-12-05,1.2699999809265137,1.399999976158142,1.2200000286102295,1.3359999656677246,60500.0,,,,,
2024-12-06,1.2899999618530271,1.3799999952316284,1.25,1.309999942779541,6300.0,,,,,
2024-12-09,1.1699999570846558,1.340000033378601,1.100000023841858,1.2300000190734863,58400.0,,,,,
2024-12-10,1.0,1.1660000085830688,0.9300000071525574,1.1200000047683716,96300.0,,,,,
2024-12-11,0.9800000190734864,1.037999987602234,0.9800000190734864,0.9829999804496764,34400.0,,,,,
2024-12-12,0.949999988079071,1.1579999923706057,0.949999988079071,0.9800000190734864,64100.0,,,,,
2024-12-13,0.9729999899864196,1.0299999713897705,0.9490000009536744,0.9490000009536744,105900.0,,,,,
2024-12-16,0.9879999756813048,1.0099999904632568,0.9509999752044678,1.0099999904632568,66600.0,,,,,
2024-12-17,1.0,1.1299999952316284,0.9950000047683716,1.1299999952316284,27900.0,,,,,
2024-12-18,0.959999978542328,1.0199999809265137,0.959999978542328,1.0,81400.0,,,,,
2024-12-19,1.0,1.0399999618530271,0.959999978542328,0.959999978542328,42900.0,,,,,
2024-12-20,0.9700000286102296,1.0140000581741333,0.949999988079071,0.9760000109672546,36800.0,,,,,
2024-12-23,0.949999988079071,1.0290000438690186,0.9399999976158142,0.9399999976158142,66700.0,,,,,
2024-12-24,0.9800000190734864,1.1200000047683716,0.9800000190734864,1.1200000047683716,31200.0,,,,,
2024-12-26,0.9800000190734864,1.1260000467300415,0.9800000190734864,1.0199999809265137,85600.0,,,,,
2024-12-27,0.9679999947547911,1.0499999523162842,0.9679999947547911,0.9900000095367432,95600.0,,,,,
2024-12-30,1.0,1.0700000524520874,0.9700000286102296,0.9700000286102296,66400.0,,,,,
2024-12-31,1.2200000286102295,1.2599999904632568,1.0,1.0299999713897705,148900.0,,,,,
2025-01-02,1.2100000381469729,1.2799999713897705,1.100000023841858,1.2300000190734863,421500.0,,,,,
2025-01-03,1.309999942779541,1.3300000429153442,1.1699999570846558,1.1799999475479126,54500.0,,,,,
2025-01-06,1.3799999952316284,1.409999966621399,1.3009999990463257,1.340000033378601,51000.0,,,,,
2025-01-07,1.409999966621399,1.4600000381469729,1.309999942779541,1.3899999856948853,40400.0,,,,,
2025-01-08,1.2799999713897705,1.3899999856948853,1.2799999713897705,1.3799999952316284,24300.0,,,,,
2025-01-10,1.215000033378601,1.2200000286102295,1.1469999551773071,1.2200000286102295,41400.0,,,,,
2025-01-13,1.2100000381469729,1.2389999628067017,1.1399999856948853,1.190000057220459,23700.0,,,,,
2025-01-14,1.149999976158142,1.190000057220459,1.13100004196167,1.13100004196167,13800.0,,,,,
2025-01-15,1.25,1.2699999809265137,1.149999976158142,1.149999976158142,12400.0,,,,,
2025-01-16,1.2000000476837158,1.2599999904632568,1.149999976158142,1.25,7100.0,,,,,
2025-01-17,1.1890000104904177,1.2200000286102295,1.149999976158142,1.1799999475479126,10200.0,,,,,
2025-01-21,1.2899999618530271,1.309999942779541,1.159999966621399,1.159999966621399,11200.0,,,,,
2025-01-22,1.2599999904632568,1.2899999618530271,1.2100000381469729,1.2899999618530271,32400.0,,,,,
2025-01-23,1.2200000286102295,1.2200000286102295,1.1799999475479126,1.2200000286102295,8700.0,,,,,
2025-01-24,1.1579999923706057,1.2769999504089355,1.1399999856948853,1.1699999570846558,9900.0,,,,,
2025-01-27,1.2899999618530271,1.3200000524520874,1.131999969482422,1.1799999475479126,23400.0,,,,,
2025-01-28,1.3300000429153442,1.350000023841858,1.1770000457763672,1.340000033378601,21600.0,,,,,
2025-01-29,1.3459999561309814,1.3949999809265137,1.3450000286102295,1.3799999952316284,15600.0,,,,,
2025-01-30,1.350000023841858,1.3799999952316284,1.309999942779541,1.3589999675750732,7800.0,,,,,
2025-01-31,1.090000033378601,1.3899999856948853,1.0700000524520874,1.2200000286102295,81000.0,,,,,
2025-02-03,1.190000057220459,1.2999999523162842,1.100000023841858,1.100000023841858,87400.0,,,,,
2025-02-04,1.1699999570846558,1.25,1.14900004863739,1.1699999570846558,10500.0,,,,,
2025-02-05,1.1399999856948853,1.2699999809265137,1.0950000286102295,1.1349999904632568,47700.0,,,,,
2025-02-06,1.2699999809265137,1.350000023841858,1.1200000047683716,1.190000057220459,34400.0,,,,,
2025-02-07,1.2400000095367432,1.2999999523162842,1.215999960899353,1.253999948501587,6600.0,,,,,
2025-02-10,1.1200000047683716,1.2960000038146973,1.11899995803833,1.1699999570846558,44500.0,,,,,
2025-02-11,1.100000023841858,1.3300000429153442,1.100000023841858,1.159999966621399,36900.0,,,,,
2025-02-12,1.190000057220459,1.190000057220459,1.059999942779541,1.100000023841858,10900.0,,,,,
2025-02-13,1.087000012397766,1.1299999952316284,1.059999942779541,1.1299999952316284,37500.0,,,,,
2025-02-14,1.0800000429153442,1.1100000143051147,1.059999942779541,1.0800000429153442,14600.0,,,,,
2025-02-18,1.006999969482422,1.0850000381469729,1.0,1.0800000429153442,73900.0,,,,,
2025-02-19,1.059999942779541,1.0700000524520874,1.0049999952316284,1.0499999523162842,17100.0,,,,,
2025-02-20,1.0549999475479126,1.0800000429153442,1.0399999618530271,1.0399999618530271,4700.0,,,,,
2025-02-21,0.9700000286102296,1.0449999570846558,0.949999988079071,1.0299999713897705,30000.0,,,,,
2025-02-24,1.0,1.0,0.9399999976158142,0.9700000286102296,10600.0,,,,,
2025-02-25,0.9100000262260436,1.1100000143051147,0.9100000262260436,1.0,45600.0,,,,,
2025-02-26,0.9200000166893004,1.0390000343322754,0.9120000004768372,1.0390000343322754,6600.0,,,,,
2025-02-27,0.8999999761581421,1.0520000457763672,0.8999999761581421,1.0520000457763672,18800.0,,,,,
2025-02-28,0.8700000047683716,0.9179999828338624,0.8629999756813049,0.8999999761581421,27100.0,,,,,
2025-03-03,0.9369999766349792,0.9660000205039978,0.8500000238418579,0.8500000238418579,92800.0,,,,,
2025-03-04,0.9399999976158142,0.9649999737739564,0.8999999761581421,0.9649999737739564,29100.0,,,,,
2025-03-05,0.8899999856948853,0.975000023841858,0.8880000114440918,0.975000023841858,23100.0,,,,,
2025-03-06,0.906000018119812,1.0,0.8999999761581421,1.0,25100.0,,,,,
2025-03-07,0.925000011920929,0.959999978542328,0.8899999856948853,0.8899999856948853,1100.0,,,,,
2025-03-10,0.8999999761581421,0.962000012397766,0.8899999856948853,0.949999988079071,13300.0,,,,,
2025-03-11,0.8989999890327454,0.9639999866485596,0.8989999890327454,0.949999988079071,17800.0,,,,,
2025-03-12,0.930999994277954,0.9639999866485596,0.890999972820282,0.9639999866485596,2200.0,,,,,
2025-03-13,0.9079999923706056,0.9570000171661376,0.9079999923706056,0.9459999799728394,12000.0,,,,,
2025-03-14,1.0800000429153442,1.0800000429153442,0.9319999814033508,0.9549999833106996,10200.0,,,,,
2025-03-17,1.100000023841858,1.1200000047683716,1.0199999809265137,1.090000033378601,57300.0,,,,,
2025-03-18,1.2999999523162842,1.3700000047683716,1.1299999952316284,1.1299999952316284,81100.0,,,,,
2025-03-19,1.25,1.3650000095367432,1.25,1.3600000143051147,19400.0,,,,,
2025-03-20,1.5,1.7300000190734863,1.2690000534057615,1.2999999523162842,184500.0,,,,,
2025-03-21,1.5299999713897705,1.5499999523162842,1.4299999475479126,1.4500000476837158,27500.0,,,,,
2025-03-24,1.4500000476837158,1.559999942779541,1.4450000524520874,1.559999942779541,16600.0,,,,,
2025-03-25,1.4600000381469729,1.5,1.3799999952316284,1.4500000476837158,18100.0,,,,,
2025-03-26,1.3049999475479126,1.409999966621399,1.2829999923706057,1.3899999856948853,34300.0,,,,,
2025-03-27,1.2999999523162842,1.3609999418258667,1.2610000371932983,1.2610000371932983,3100.0,,,,,
2025-03-28,1.2699999809265137,1.2799999713897705,1.2699999809265137,1.2799999713897705,3100.0,,,,,
2025-03-31,1.2400000095367432,1.2699999809265137,1.2400000095367432,1.25,16700.0,,,,,
2025-04-01,1.100000023841858,1.2799999713897705,1.100000023841858,1.2799999713897705,8000.0,,,,,
2025-04-02,1.100000023841858,1.1699999570846558,1.100000023841858,1.149999976158142,10900.0,,,,,
2025-04-03,1.190000057220459,1.2309999465942385,1.1080000400543213,1.149999976158142,6400.0,,,,,
2025-04-04,1.1150000095367432,1.159999966621399,1.0499999523162842,1.159999966621399,15300.0,,,,,
2025-04-07,1.159999966621399,1.159999966621399,1.0099999904632568,1.0740000009536743,19000.0,,,,,
2025-04-08,1.149999976158142,1.2699999809265137,1.1330000162124634,1.1330000162124634,29000.0,,,,,
2025-04-09,1.190000057220459,1.2100000381469729,1.0800000429153442,1.100000023841858,36700.0,,,,,
2025-04-10,1.1100000143051147,1.1799999475479126,1.059999942779541,1.059999942779541,16900.0,,,,,
2025-04-11,1.0700000524520874,1.149999976158142,1.0700000524520874,1.149999976158142,11100.0,,,,,
2025-04-14,1.1130000352859497,1.121999979019165,1.0920000076293943,1.0920000076293943,5000.0,,,,,
2025-04-15,1.1990000009536743,1.2699999809265137,1.1200000047683716,1.2699999809265137,3400.0,,,,,
2025-04-16,1.100000023841858,1.190000057220459,1.100000023841858,1.190000057220459,10000.0,,,,,
2025-04-17,1.2050000429153442,1.2799999713897705,1.100000023841858,1.100000023841858,17300.0,,,,,
2025-04-21,1.2799999713897705,1.2899999618530271,1.0299999713897705,1.2899999618530271,91300.0,,,,,
2025-04-22,1.3600000143051147,1.5800000429153442,1.1799999475479126,1.2690000534057615,202800.0,,,,,
2025-04-23,1.4529999494552612,1.4529999494552612,1.2400000095367432,1.2419999837875366,31100.0,,,,,
2025-04-24,1.4600000381469729,1.4900000095367432,1.399999976158142,1.4500000476837158,63600.0,,,,,
2025-04-25,1.4299999475479126,1.4800000190734863,1.4299999475479126,1.4600000381469729,2500.0,,,,,
2025-04-28,1.399999976158142,1.4500000476837158,1.399999976158142,1.4500000476837158,6100.0,,,,,
2025-04-29,1.3700000047683716,1.399999976158142,1.2999999523162842,1.399999976158142,6700.0,,,,,
2025-04-30,1.440000057220459,1.4800000190734863,1.3200000524520874,1.4199999570846558,27800.0,,,,,
2025-05-01,1.399999976158142,1.4299999475479126,1.3799999952316284,1.4299999475479126,2500.0,,,,,
2025-05-02,1.3799999952316284,1.3899999856948853,1.2799999713897705,1.2799999713897705,8100.0,,,,,
2025-05-05,1.409999966621399,1.4700000286102295,1.3550000190734863,1.409999966621399,75500.0,,,,,
2025-05-06,1.3700000047683716,1.4500000476837158,1.340000033378601,1.440000057220459,24900.0,,,,,
2025-05-07,1.3930000066757202,1.4600000381469729,1.350000023841858,1.440000057220459,22600.0,,,,,
2025-05-08,1.340000033378601,1.383999943733215,1.3229999542236328,1.383999943733215,4100.0,,,,,
2025-05-09,1.2599999904632568,1.3799999952316284,1.2599999904632568,1.3799999952316284,17500.0,,,,,
2025-05-12,1.409999966621399,1.4199999570846558,1.1799999475479126,1.2599999904632568,23100.0,,,,,
2025-05-13,1.399999976158142,1.409999966621399,1.350000023841858,1.350000023841858,14500.0,,,,,
2025-05-14,1.350000023841858,1.3949999809265137,1.340000033378601,1.3899999856948853,9500.0,,,,,
2025-05-15,1.3200000524520874,1.3420000076293943,1.2200000286102295,1.3049999475479126,3200.0,,,,,
2025-05-16,1.2699999809265137,1.3380000591278076,1.2200000286102295,1.2200000286102295,4500.0,,,,,
2025-05-19,1.2630000114440918,1.3049999475479126,1.2300000190734863,1.2799999713897705,2600.0,,,,,
2025-05-20,1.2999999523162842,1.2999999523162842,1.284999966621399,1.284999966621399,1700.0,,,,,
2025-05-21,1.2400000095367432,1.3899999856948853,1.2300000190734863,1.25,12400.0,,,,,
2025-05-22,1.2549999952316284,1.2549999952316284,1.2549999952316284,1.2549999952316284,1800.0,,,,,
2025-05-23,1.3350000381469729,1.3700000047683716,1.2100000381469729,1.2100000381469729,13600.0,,,,,
2025-05-27,1.2599999904632568,1.3329999446868896,1.2400000095367432,1.2899999618530271,7700.0,,,,,
2025-05-28,1.2999999523162842,1.2999999523162842,1.2699999809265137,1.2899999618530271,16900.0,,,,,
2025-05-29,1.2999999523162842,1.2999999523162842,1.2869999408721924,1.2999999523162842,6600.0,,,,,
2025-05-30,1.350000023841858,1.350000023841858,1.2009999752044678,1.2899999618530271,24400.0,,,,,
2025-06-02,1.4149999618530271,1.4199999570846558,1.2719999551773071,1.350000023841858,21900.0,,,,,
2025-06-03,1.340000033378601,1.399999976158142,1.340000033378601,1.3559999465942385,10500.0,,,,,
2025-06-04,1.350000023841858,1.3899999856948853,1.350000023841858,1.350000023841858,22900.0,,,,,
2025-06-05,1.281999945640564,1.350000023841858,1.2719999551773071,1.350000023841858,16800.0,,,,,
2025-06-06,1.2319999933242798,1.3049999475479126,1.2209999561309814,1.2799999713897705,6300.0,,,,,
2025-06-09,1.25,1.2799999713897705,1.2400000095367432,1.2400000095367432,11900.0,,,,,
2025-06-10,1.274999976158142,1.2999999523162842,1.2000000476837158,1.2100000381469729,39300.0,,,,,
2025-06-11,1.25,1.2990000247955322,1.2100000381469729,1.2100000381469729,42900.0,,,,,
2025-06-12,1.1710000038146973,1.2599999904632568,1.1710000038146973,1.2200000286102295,64900.0,,,,,
2025-06-13,1.190000057220459,1.2100000381469729,1.0800000429153442,1.1799999475479126,45400.0,,,,,
2025-06-16,1.090000033378601,1.2489999532699585,1.090000033378601,1.1749999523162842,45200.0,,,,,
2025-06-17,1.1799999475479126,1.2200000286102295,1.1100000143051147,1.2000000476837158,34800.0,,,,,
2025-06-18,1.149999976158142,1.159999966621399,1.1200000047683716,1.149999976158142,45900.0,,,,,
2025-06-20,1.1200000047683716,1.215000033378601,1.090999960899353,1.2000000476837158,28300.0,,,,,
2025-06-23,1.159999966621399,1.2100000381469729,1.1069999933242798,1.2100000381469729,17800.0,,,,,
2025-06-24,1.159999966621399,1.1799999475479126,1.149999976158142,1.159999966621399,31400.0,,,,,
2025-06-25,1.159999966621399,1.190000057220459,1.149999976158142,1.1799999475479126,13000.0,,,,,
2025-06-26,1.1699999570846558,1.2000000476837158,1.159999966621399,1.190000057220459,22800.0,,,,,
2025-06-27,1.159000039100647,1.2000000476837158,1.149999976158142,1.1660000085830688,29600.0,,,,,
2025-06-30,1.1699999570846558,1.1799999475479126,1.1579999923706057,1.1579999923706057,8200.0,,,,,
2025-07-01,1.1649999618530271,1.1799999475479126,1.159999966621399,1.1799999475479126,7000.0,,,,,
2025-07-02,1.1549999713897705,1.1820000410079956,1.100000023841858,1.1699999570846558,35600.0,,,,,
2025-07-03,1.1699999570846558,1.1699999570846558,1.1399999856948853,1.1399999856948853,2300.0,,,,,
2025-07-07,1.1100000143051147,1.1699999570846558,1.1100000143051147,1.1640000343322754,14400.0,,,,,
2025-07-08,1.1200000047683716,1.1349999904632568,1.1200000047683716,1.121000051498413,6000.0,,,,,
2025-07-09,1.1269999742507937,1.1399999856948853,1.1019999980926514,1.125,35700.0,,,,,
2025-07-10,1.1449999809265137,1.1449999809265137,1.125,1.1299999952316284,6200.0,,,,,
