Date,Close,High,Low,Open,Volume,"('Close', 'CIO')","('High', 'CIO')","('Low', 'CIO')","('Open', 'CIO')","('Volume', 'CIO')"
2024-07-17,5.438398361206055,5.447663306593269,5.248471398537266,5.299427272836213,284000.0,,,,,
2024-07-18,5.104868412017822,5.466192897755186,5.095603466389646,5.373545650358032,167800.0,,,,,
2024-07-19,5.049279689788818,5.141927380210354,5.030750240059898,5.104868480752511,137700.0,,,,,
2024-07-22,5.206780433654785,5.243839334538119,4.984427028354783,5.040015379679784,185200.0,,,,,
2024-07-23,5.410604476928711,5.484722273854817,5.188250644373477,5.188250644373477,158700.0,,,,,
2024-07-24,5.234574794769287,5.5495754501451655,5.234574794769287,5.410604793661926,194600.0,,,,,
2024-07-25,5.568105220794678,5.679281920267217,5.243839184667705,5.290163030336396,229400.0,,,,,
2024-07-26,5.651487827301025,5.6700172782058695,5.49398727372137,5.623693871832238,176100.0,,,,,
2024-07-29,5.577369689941406,5.697811334504352,5.531045844562756,5.697811334504352,138500.0,,,,,
2024-07-30,5.725605487823486,5.744134938265234,5.558840433847754,5.623693731282345,97700.0,,,,,
2024-07-31,5.605164051055908,5.818252943288867,5.568105151691649,5.716340749148688,174600.0,,,,,
2024-08-01,5.290163040161133,5.558840285273882,5.040015244994885,5.475457539626155,380400.0,,,,,
2024-08-02,5.058544635772705,5.317956931989448,5.026118209189844,5.151191884421542,161800.0,,,,,
2024-08-05,4.734279155731201,4.919573657377907,4.7064847595957255,4.771338056060542,218500.0,,,,,
2024-08-06,5.021485805511475,5.141927451303166,4.687955264002534,4.697220209883557,203500.0,,,,,
2024-08-07,4.771337985992432,5.095603580000728,4.7481760631824965,5.095603580000728,214800.0,,,,,
2024-08-08,4.965897560119629,4.984427010494902,4.808397011041333,4.826926461416607,113800.0,,,,,
2024-08-09,4.89177942276001,4.993691171938511,4.8269261300107615,4.956632273732344,117200.0,,,,,
2024-08-12,4.789867401123047,4.8732501459229,4.743543555839366,4.8732501459229,171600.0,,,,,
2024-08-13,4.928839206695557,4.984427563994225,4.826926997426167,4.836191502754115,134700.0,,,,,
2024-08-14,4.854720115661621,4.96589725281012,4.789867264249989,4.956632307307364,115500.0,,,,,
2024-08-15,5.021485805511475,5.09560360545192,4.873250205630583,5.021485805511475,119800.0,,,,,
2024-08-16,5.058544635772705,5.086338589478892,4.993691340830055,5.012220790559822,77500.0,,,,,
2024-08-19,5.271633148193359,5.29942709989415,5.035382349852153,5.095603167573063,106000.0,,,,,
2024-08-20,5.216045379638672,5.317957136176917,5.169721532647146,5.216045379638672,90300.0,,,,,
2024-08-21,5.317956924438477,5.35501626562232,5.2160451719579255,5.280898025031562,149900.0,,,,,
2024-08-22,5.197515487670898,5.31795668441894,5.197515487670898,5.31795668441894,66300.0,,,,,
2024-08-23,5.512516021728516,5.531045470270681,5.234574293596037,5.253103742138203,154700.0,,,,,
2024-08-26,5.59589958190918,5.688546838210266,5.531973129683369,5.558840679388745,141700.0,,,,,
2024-08-27,5.540310859680176,5.605164155666468,5.493987013721833,5.549575363805682,87200.0,,,,,
2024-08-28,5.419869422912598,5.549575578117191,5.401339972169084,5.466193270659857,167700.0,,,,,
2024-08-29,5.5217814445495605,5.586634740945721,5.364280897428126,5.447663643969341,88700.0,,,,,
2024-08-30,5.4476637840271,5.577369938377188,5.392075432162776,5.577369938377188,98500.0,,,,,
2024-09-03,5.3735456466674805,5.4476634445343,5.299427407023738,5.3735456466674805,119100.0,,,,,
2024-09-04,5.29942798614502,5.436546280604455,5.253104578304499,5.327222384270909,182900.0,,,,,
2024-09-05,5.271633148193359,5.410604232028004,5.234574251407707,5.36428039015749,135000.0,,,,,
2024-09-06,5.33648681640625,5.40133966948581,5.243839126103573,5.271633521549762,107800.0,,,,,
2024-09-09,5.355016231536865,5.447663479464439,5.290162937099101,5.32722183627013,118600.0,,,,,
2024-09-10,5.484722137451172,5.512516089718774,5.341118578145538,5.392074893597654,95300.0,,,,,
2024-09-11,5.484722137451172,5.503251586221876,5.3735454448269495,5.419868845865256,81700.0,,,,,
2024-09-12,5.558840274810791,5.605164120478321,5.489354948086429,5.512516429143261,95500.0,,,,,
2024-09-13,5.734870433807373,5.734870433807373,5.623693731159317,5.64222318160066,105100.0,,,,,
2024-09-16,5.836782455444336,5.873841355205252,5.708929118736098,5.744134764265115,101600.0,,,,,
2024-09-17,5.790458679199219,5.947959225957748,5.753399778994499,5.892370875650668,166800.0,,,,,
2024-09-18,5.7997236251831055,6.022077026413121,5.769150010425131,5.818253075285607,239800.0,,,,,
2024-09-19,5.762664318084717,5.920164865797856,5.707075967440716,5.910900361578993,191200.0,,,,,
2024-09-20,5.558840274810791,5.706149467874752,5.531045879054886,5.558840274810791,521400.0,,,,,
2024-09-23,5.558840274810791,5.670016974280543,5.549575328966512,5.577369724722416,108700.0,,,,,
2024-09-24,5.4476637840271,5.605164335197824,5.429134333405659,5.577369938377188,136500.0,,,,,
2024-09-25,5.429133892059326,5.475457293958722,5.392074993829044,5.456927844843581,87100.0,,,,,
2024-09-26,5.382809638977051,5.549574668329499,5.35501568830675,5.531045220623672,108800.0,,,,,
2024-09-27,5.484722137451172,5.521781034992579,5.368912972190048,5.466192688680469,192100.0,,,,,
2024-09-30,5.410604476928711,5.493986777582121,5.368913105713547,5.484722273854817,162500.0,,,,,
2024-10-01,5.3735456466674805,5.475457397845895,5.345751251578962,5.438398498912486,182900.0,,,,,
2024-10-02,5.401340007781982,5.438398909513351,5.344825248908188,5.392075503237619,79500.0,,,,,
2024-10-03,5.290163040161133,5.37354578580886,5.206780294513405,5.37354578580886,144800.0,,,,,
2024-10-04,5.327221870422363,5.44766351438881,4.956632434559335,5.3550162658672855,1539000.0,,,,,
2024-10-07,5.531045913696289,5.540310859598596,5.280898117434184,5.364280863447198,281500.0,,,,,
2024-10-08,5.327221870422363,5.558840212614641,5.317956924681747,5.52178131320603,278200.0,,,,,
2024-10-09,5.327221870422363,5.456928018352499,5.308692420718058,5.3550162658672855,209800.0,,,,,
2024-10-10,5.317792892456055,5.402651435555644,5.251792203019465,5.28950701115351,164700.0,,,,,
2024-10-11,5.251792907714844,5.358337277469641,5.223506573020808,5.2895077209095325,108900.0,,,,,
2024-10-14,5.157505035400391,5.251792510858229,5.025503199193822,5.251792510858229,253000.0,,,,,
2024-10-15,5.355507850646973,5.47808120531501,5.13864747300198,5.166933804693061,132400.0,,,,,
2024-10-16,5.421509265899658,5.50636781567142,5.364937049250488,5.393222932777067,203800.0,,,,,
2024-10-17,5.487509727478027,5.581796743497384,5.364936381854886,5.4215085914665,262900.0,,,,,
2024-10-18,5.374365329742432,5.515796090966389,5.364936852112032,5.496938686109594,217200.0,,,,,
2024-10-21,5.232934951782227,5.355507856999671,5.223506024675352,5.355507856999671,250400.0,,,,,
2024-10-22,5.242363452911377,5.261220857614094,5.209363107080619,5.232934975358014,146900.0,,,,,
2024-10-23,5.440366744995117,5.459224150799765,5.237649295398139,5.242363759248306,209500.0,,,,,
2024-10-24,5.346079349517822,5.478081181102118,5.308364540493738,5.449795299132048,150100.0,,,,,
2024-10-25,5.223505973815918,5.440366349606658,5.214077496396835,5.393222613723285,121600.0,,,,,
2024-10-28,5.17636251449585,5.336650685548029,5.1669340365730205,5.261221063781359,130300.0,,,,,
2024-10-29,5.119790554046631,5.176362773198988,5.016075043731993,5.157505366814869,150800.0,,,,,
2024-10-30,5.082075119018555,5.223505874380387,5.082075119018555,5.129218854004492,109200.0,,,,,
2024-10-31,4.827500343322754,5.119790355754044,4.827500343322754,5.119790355754044,155600.0,,,,,
2024-11-01,4.789785385131836,4.8642722026193805,4.723784692165657,4.855786527694015,143300.0,,,,,
2024-11-04,4.827500343322754,4.931216299216443,4.780357053986361,4.799214459640122,187800.0,,,,,
2024-11-05,4.978359699249268,4.996273851244229,4.781299531344846,4.789785205952774,126200.0,,,,,
2024-11-06,5.17636251449585,5.336650685548029,5.072647009364683,5.336650685548029,308500.0,,,,,
2024-11-07,5.0726470947265625,5.251792674235049,4.997217471690572,5.17636260160304,203400.0,,,,,
2024-11-08,5.0349321365356445,5.072646946954968,4.921787255681672,5.063218019552135,240000.0,,,,,
2024-11-11,4.94064474105835,5.119790318254956,4.879358510329522,5.119790318254956,259000.0,,,,,
2024-11-12,4.723784923553467,4.931216389544475,4.657783777758317,4.921787461746872,279900.0,,,,,
2024-11-13,4.723784923553467,4.799214547550197,4.638926371759134,4.799214547550197,234100.0,,,,,
2024-11-14,4.591782093048096,4.75207025002692,4.591782093048096,4.733212846240939,290200.0,,,,,
2024-11-15,4.610639572143555,4.733212923552511,4.544638882612561,4.648354380331544,298900.0,,,,,
2024-11-18,4.554067611694336,4.620068754471067,4.478637991147217,4.582353944197507,275900.0,,,,,
2024-11-19,4.6389265060424805,4.6389265060424805,4.478638325611543,4.516353138701642,268300.0,,,,,
2024-11-20,4.6389265060424805,4.6483549845169865,4.535210545246692,4.610640171426889,218000.0,,,,,
2024-11-21,4.789785385131836,4.803928326539445,4.601211334377039,4.648354622267738,317200.0,,,,,
2024-11-22,4.884072780609131,4.893501708659366,4.770928341582518,4.818072082641625,299500.0,,,,,
2024-11-25,4.987788200378418,5.1763622449765485,4.912358582539166,4.912358582539166,2997100.0,,,,,
2024-11-26,5.308364868164063,5.308364868164063,4.950073710722975,4.978360044035068,339800.0,,,,,
2024-11-27,5.393223285675049,5.437538618732822,5.308365179946729,5.355508472107786,341900.0,,,,,
2024-11-29,5.468652725219727,5.548796807111097,5.42150898895563,5.42150898895563,126200.0,,,,,
2024-12-02,5.317792892456055,5.364936627421599,5.181076600571148,5.28950701115351,348300.0,,,,,
2024-12-03,5.41208028793335,5.421509215418422,5.289507377799465,5.317793261062666,224600.0,,,,,
2024-12-04,5.327221870422363,5.416794428201512,5.261220730756267,5.393222560492479,212100.0,,,,,
2024-12-05,5.374365329742432,5.4026516618256215,5.263106506208544,5.289507232684853,159500.0,,,,,
2024-12-06,5.364936828613281,5.421509042935876,5.2800782823313925,5.402651638161677,175500.0,,,,,
2024-12-09,5.5440826416015625,5.553511119603639,5.383794469202127,5.383794469202127,218200.0,,,,,
2024-12-10,5.430937767028809,5.534653264610417,5.374365105225778,5.534653264610417,212600.0,,,,,
2024-12-11,5.459223747253418,5.544082291899591,5.336650393785832,5.430937865435351,239900.0,,,,,
2024-12-12,5.487509727478027,5.515795607485856,5.350793441850971,5.4215085914665,257700.0,,,,,
2024-12-13,5.515796184539795,5.534653589716498,5.322507669079584,5.515796184539795,195000.0,,,,,
2024-12-16,5.355507850646973,5.515796014505792,5.330050376922994,5.47808120531501,316800.0,,,,,
2024-12-17,5.327221870422363,5.3743651562444485,5.261220730756267,5.327221870422363,324500.0,,,,,
2024-12-18,4.959502696990967,5.402651960415275,4.9406448414959545,5.308364930920318,359300.0,,,,,
2024-12-19,5.025503158569336,5.101875581460653,4.902929801141791,4.940644611181651,357300.0,,,,,
2024-12-20,5.138647556304932,5.195220220604198,4.968930912195124,4.968930912195124,448700.0,,,,,
2024-12-23,5.091504096984863,5.185791118307624,5.016074479926656,5.157504787112805,142200.0,,,,,
2024-12-24,5.157505035400391,5.157505035400391,5.039646140674097,5.110361747267475,60800.0,,,,,
2024-12-26,5.14807653427124,5.185791344444978,5.110361724097502,5.138647606929805,124100.0,,,,,
2024-12-27,5.0349321365356445,5.185791378212936,5.033989333714563,5.072646946954968,198400.0,,,,,
2024-12-30,5.082075119018555,5.091504045854133,4.921786959581543,5.034931833628596,184700.0,,,,,
2024-12-31,5.204648971557617,5.242363783340236,5.082075608466096,5.11036194210107,182900.0,,,,,
2025-01-02,5.129219055175781,5.25650642527654,5.100932723155616,5.185791269620118,194500.0,,,,,
2025-01-03,5.204648971557617,5.251792711083901,5.138647826140024,5.242363783340236,182000.0,,,,,
2025-01-06,5.157505035400391,5.232935105685862,5.157505035400391,5.214077700513495,193800.0,,,,,
2025-01-07,5.119790554046631,5.24236392034142,5.063218334894274,5.223506513957301,199300.0,,,,,
2025-01-08,5.0726470947265625,5.110361906244558,4.987788544013064,5.09150450048556,214800.0,,,,,
2025-01-10,4.803642749786377,5.024610334600993,4.726784539087567,5.015002829208107,306000.0,,,,,
2025-01-13,4.870893955230713,4.870893955230713,4.707570027031003,4.707570027031003,217700.0,,,,,
2025-01-14,4.986181259155273,5.005395811945212,4.861286436965138,4.918930095334952,161500.0,,,,,
2025-01-15,5.063039302825928,5.139897511443155,4.967927200945451,5.130290464421531,125700.0,,,,,
2025-01-16,5.0246100425720215,5.087057449663147,5.005395491014063,5.063039145687938,113600.0,,,,,
2025-01-17,4.947751998901367,5.111075921565633,4.942948246326287,5.0630393120369455,198000.0,,,,,
2025-01-21,5.0246100425720215,5.04382459412998,4.976573434621604,4.976573434621604,102100.0,,,,,
2025-01-22,4.85167932510376,5.024610297913415,4.842071819781022,5.024610297913415,159000.0,,,,,
2025-01-23,4.861286163330078,4.861286163330078,4.774820451586853,4.861286163330078,166300.0,,,,,
2025-01-24,4.842072010040283,4.87089406902993,4.803642903461478,4.803642903461478,113200.0,,,,,
2025-01-27,5.015002727508545,5.082253889561749,4.861286309228149,4.861286309228149,131400.0,,,,,
2025-01-28,4.8805012702941895,5.067843514348129,4.8805012702941895,4.995788593660722,143500.0,,,,,
2025-01-29,4.842072010040283,4.890108622319333,4.813250409161722,4.861286563329686,130600.0,,,,,
2025-01-30,5.053432464599609,5.09666486514976,4.899715582902896,4.899715582902896,131600.0,,,,,
2025-01-31,5.101468563079834,5.139897668563176,5.024610352113151,5.024610352113151,208400.0,,,,,
2025-02-03,4.947751998901367,5.0630393120369455,4.890108342333578,4.995788150318995,166100.0,,,,,
2025-02-04,5.0246100425720215,5.034217089295479,4.899715228389772,4.91892977994773,101300.0,,,,,
2025-02-05,5.0246100425720215,5.063039145687938,4.96888770562063,5.053432098964481,103000.0,,,,,
2025-02-06,4.928537845611572,5.024610614333698,4.9045195389032665,4.995788554661512,146400.0,,,,,
2025-02-07,4.890108585357666,4.91893018601838,4.822857420297529,4.8997156328742095,136500.0,,,,,
2025-02-10,4.85167932510376,4.8805009248498346,4.794035209389473,4.8805009248498346,137600.0,,,,,
2025-02-11,4.85167932510376,4.8805009248498346,4.755606104320661,4.822857267246616,88000.0,,,,,
2025-02-12,4.82285737991333,4.846875685670196,4.7796245211731865,4.803642826930053,128300.0,,,,,
2025-02-13,4.928537845611572,4.966966953100423,4.8132505231450216,4.851679630633871,81400.0,,,,,
2025-02-14,4.832464694976807,4.995788159841319,4.822857189808333,4.909322903880356,68500.0,,,,,
2025-02-18,4.870893955230713,4.870893955230713,4.7940352857576745,4.803642791233457,128000.0,,,,,
2025-02-19,4.890108585357666,4.966966797934346,4.803642867153359,4.803642867153359,181700.0,,,,,
2025-02-20,4.957359313964844,5.101468692231258,4.649926462314983,4.83246494703763,129100.0,,,,,
2025-02-21,4.7267842292785645,5.024610005271509,4.7267842292785645,4.986180902440873,155500.0,,,,,
2025-02-24,4.765213489532471,4.851679202813396,4.717176880351722,4.774820536501986,126500.0,,,,,
2025-02-25,4.784428119659424,4.846875529369052,4.741195262313446,4.784428119659424,135200.0,,,,,
2025-02-26,4.794034957885742,4.8036424627044525,4.697962200253862,4.784427911178076,84200.0,,,,,
2025-02-27,4.976573467254639,4.976573467254639,4.794034997201549,4.80364250209905,203400.0,,,,,
2025-02-28,5.053432464599609,5.072647017547814,4.939105347730053,4.976573794695714,169600.0,,,,,
2025-03-03,5.0246100425720215,5.102428907665096,4.971770140315398,5.034217089295479,158000.0,,,,,
2025-03-04,5.0246100425720215,5.082253697245896,4.91892977994773,4.995787986179562,151800.0,,,,,
2025-03-05,4.986181259155273,5.063039470315027,4.880500989755076,5.043824917525089,148100.0,,,,,
2025-03-06,4.938144683837891,4.95735923676679,4.842071919193394,4.938144683837891,137500.0,,,,,
2025-03-07,4.899715423583984,4.95735908055426,4.832464719507529,4.95735908055426,172000.0,,,,,
2025-03-10,4.717176914215088,4.942948246007671,4.678747809839039,4.899715389056851,142000.0,,,,,
2025-03-11,4.659533500671387,4.78442832546303,4.481798769134548,4.755606266622234,203900.0,,,,,
2025-03-12,4.6211042404174805,4.688355403399285,4.529835230331023,4.6691408508489225,127500.0,,,,,
2025-03-13,4.678747653961182,4.75560586015266,4.491405890897214,4.640318550865443,278000.0,,,,,
2025-03-14,4.870893955230713,4.899715555435911,4.640318863033747,4.69796252155522,255600.0,,,,,
2025-03-17,4.813250541687012,4.938144912451355,4.80364303572224,4.88050125099602,271700.0,,,,,
2025-03-18,4.899715423583984,4.918929975907409,4.729666429371696,4.80364266196686,223000.0,,,,,
2025-03-19,4.861286163330078,4.947751875073302,4.794035003295232,4.861286163330078,134500.0,,,,,
2025-03-20,4.8805012702941895,4.899715824188611,4.794996665802897,4.813250560719263,180500.0,,,,,
2025-03-21,4.861286163330078,4.9045190192016905,4.784427956496566,4.851679116531414,412400.0,,,,,
2025-03-24,5.101468563079834,5.13509391584999,4.8805009774950845,4.899715530236755,150500.0,,,,,
2025-03-25,4.9189300537109375,5.101468532726247,4.909323006452801,5.043824874844213,155900.0,,,,,
2025-03-26,4.96696662902832,5.013081463383937,4.861286361273593,4.947752076537558,146500.0,,,,,
2025-03-27,4.96696662902832,5.050549909457584,4.938144571236643,5.015002781199693,90200.0,,,,,
2025-03-28,5.005395889282227,5.063039548542678,4.904519371048666,4.995788383683277,110900.0,,,,,
2025-03-31,4.986181259155273,5.120683128684842,4.899715542545014,4.93814464812489,194900.0,,,,,
2025-04-01,4.909322738647461,5.01500254327745,4.870893635489093,4.928537290226645,127500.0,,,,,
2025-04-02,5.005395889282227,5.005395889282227,4.880501065162374,4.880501065162374,144500.0,,,,,
2025-04-03,4.736391544342041,4.89010842248676,4.717176991837834,4.851679317478348,154800.0,,,,,
2025-04-04,4.803642749786377,4.870893913203372,4.496209448880063,4.659533375670572,463200.0,,,,,
2025-04-07,4.47699499130249,4.803642851821927,4.323278566639734,4.659533474645053,441900.0,,,,,
2025-04-08,4.457780361175537,4.803642768800255,4.3713151028526624,4.563460630360243,282400.0,,,,,
2025-04-09,4.380921840667725,4.534638251813983,4.131132672555055,4.380921840667725,438700.0,,,,,
2025-04-10,4.31216287612915,4.40056727900813,4.115709167934291,4.263049683271729,293500.0,,,,,
2025-04-11,4.243404388427734,4.390744438020617,4.154999983965929,4.272872210993273,208000.0,,,,,
2025-04-14,4.430035591125488,4.47914878422345,4.184468220487913,4.27287215541728,331600.0,,,,,
2025-04-15,4.508617401123047,4.508617401123047,4.390744698714591,4.390744698714591,122300.0,,,,,
2025-04-16,4.577375888824463,4.641223464883585,4.449681205088834,4.538085144846944,256300.0,,,,,
2025-04-17,4.773829936981201,4.783652388495981,4.567553302962207,4.577375754476988,308400.0,,,,,
2025-04-21,4.842588424682617,4.862233795778147,4.714893746752973,4.754184488944032,186600.0,,,,,
2025-04-22,4.901524543762207,4.970283576869122,4.7708828024034045,4.901524543762207,160200.0,,,,,
2025-04-23,4.8131208419799805,4.970283818572758,4.695248609535397,4.970283818572758,197000.0,,,,,
2025-04-24,4.891702175140381,4.9113475465914425,4.77382994643401,4.822943140870364,160600.0,,,,,
2025-04-25,4.950638294219971,4.96046121414618,4.81312069393125,4.862233888414492,119400.0,,,,,
2025-04-28,5.029219627380371,5.029219627380371,4.886790571453591,4.940815692641996,124300.0,,,,,
2025-04-29,5.058688163757324,5.068510615480077,4.891702269027031,4.999752048272976,215600.0,,,,,
2025-04-30,4.98992919921875,5.039042863679671,4.86223404632645,4.98992919921875,250800.0,,,,,
2025-05-01,5.156915187835693,5.176560560292144,4.9309931703952055,4.999752208184093,192000.0,,,,,
2025-05-02,4.8818793296813965,5.019397400318839,4.734539275742521,4.862233957930706,348700.0,,,,,
2025-05-05,4.79347562789917,4.95555006994811,4.7836527073470485,4.87205711878561,131700.0,,,,,
2025-05-06,4.773829936981201,4.85044702600341,4.7050709028473365,4.783652388495981,114300.0,,,,,
2025-05-07,4.783652305603027,4.862233789889983,4.714893741043237,4.822943047746505,137900.0,,,,,
2025-05-08,4.714893817901611,4.803297754974229,4.690336986565984,4.793475303469538,142800.0,,,,,
2025-05-09,4.87205696105957,4.896613793262247,4.705071064140504,4.705071064140504,146200.0,,,,,
2025-05-12,4.85241174697876,4.999752276609927,4.85241174697876,4.9801069038846135,168500.0,,,,,
2025-05-13,4.822943210601807,4.95063836107126,4.793475387190461,4.901524697542206,93800.0,,,,,
2025-05-14,4.803297996520996,4.81803237709289,4.754184799762553,4.7836526241410935,180100.0,,,,,
2025-05-15,4.87205696105957,4.90152478499669,4.685425692054886,4.842588668739834,138600.0,,,,,
2025-05-16,4.85241174697876,4.891702492429387,4.822943453699474,4.872057119704073,109800.0,,,,,
2025-05-19,4.79347562789917,4.87205711878561,4.7836527073470485,4.822943452790269,156400.0,,,,,
2025-05-20,4.764007091522217,4.822943206679587,4.73945025977766,4.773830011573082,84000.0,,,,,
2025-05-21,4.646134853363037,4.73945025177567,4.597021189956847,4.695248516769227,148600.0,,,,,
2025-05-22,4.665780067443848,4.705070809488557,4.553801499454686,4.606843954376784,95700.0,,,,,
2025-05-23,4.655957221984863,4.680514053250036,4.535138399042982,4.636311850649245,118500.0,,,,,
2025-05-27,4.8131208419799805,4.822943293825721,4.646134945158846,4.6756032374613,108100.0,,,,,
2025-05-28,4.714893817901611,4.832766046253502,4.714893817901611,4.82294312636621,65900.0,,,,,
2025-05-29,4.85241174697876,4.862234199150101,4.714894137901565,4.714894137901565,149900.0,,,,,
2025-05-30,4.79347562789917,4.862234198233489,4.764007334625439,4.842588825511879,109200.0,,,,,
2025-06-02,4.862234115600586,4.862234115600586,4.734539429271587,4.764007253661886,129200.0,,,,,
2025-06-03,4.87205696105957,4.960461369636162,4.832766216888333,4.842588668739834,171900.0,,,,,
2025-06-04,4.891702175140381,4.9113475465914425,4.822943140870364,4.832766060787195,119800.0,,,,,
2025-06-05,4.999752044677734,5.009574496393424,4.842588601783208,4.921170557421776,182800.0,,,,,
2025-06-06,5.078333377838135,5.127446571691526,4.999751892966632,5.029219715602148,159700.0,,,,,
2025-06-09,5.166738033294678,5.304255638494682,5.088156076226342,5.088156076226342,235100.0,,,,,
2025-06-10,5.1962056159973145,5.294432472291833,5.186383164559161,5.186383164559161,149000.0,,,,,
2025-06-11,5.225674152374268,5.314078092997788,5.206028780193194,5.2158512320924215,118100.0,,,,,
2025-06-12,5.294432640075684,5.294432640075684,5.17361381377677,5.215851152549773,104800.0,,,,,
2025-06-13,5.304255485534668,5.3730140519605545,5.215851079121265,5.264964742324845,150600.0,,,,,
2025-06-16,5.274787425994873,5.382837208766727,5.2551420535256845,5.35336891587163,179600.0,,,,,
2025-06-17,5.343546390533447,5.402482507132616,5.22567415733511,5.255141981443384,85700.0,,,,,
2025-06-18,5.402482509613037,5.42212788182178,5.294432728273643,5.343546392986809,76300.0,,,,,
2025-06-20,5.471241474151611,5.49088684610045,5.343546322292854,5.431950730253934,345600.0,,,,,
2025-06-23,5.4810638427734375,5.539999957725747,5.382836984519589,5.500709214424208,71000.0,,,,,
2025-06-24,5.451596260070801,5.530177750141728,5.373014301617246,5.530177750141728,81200.0,,,,,
2025-06-25,5.274787425994873,5.4319508741310125,5.240408141269449,5.4319508741310125,106700.0,,,,,
2025-06-26,5.373013973236084,5.373013973236084,5.262017601875505,5.274787116650731,67100.0,,,,,
2025-06-27,5.323900699615479,5.382836812686405,5.274787037865078,5.382836812686405,233300.0,,,,,
2025-06-30,5.245319366455078,5.314077932825059,5.186383251688264,5.314077932825059,114000.0,,,,,
2025-07-01,5.343546390533447,5.417216419186754,5.215851237043939,5.235496609243662,95900.0,,,,,
2025-07-02,5.402482509613037,5.451596174326204,5.305237846922368,5.363191765195552,110400.0,,,,,
2025-07-03,5.500709056854248,5.500709056854248,5.402482201414146,5.422127572502166,52200.0,,,,,
2025-07-07,5.382836818695068,5.549822706773721,5.382836818695068,5.490886593637007,160800.0,,,,,
2025-07-08,5.471241474151611,5.53607124842104,5.343546322292854,5.343546322292854,123200.0,,,,,
2025-07-09,5.539999961853027,5.60875899687325,5.490886766880816,5.530177510211628,169500.0,,,,,
2025-07-10,5.659999847412109,5.715000152587891,5.414999961853027,5.480000019073486,173800.0,,,,,
2025-07-11,5.71999979019165,5.75,5.519999980926514,5.619999885559082,140800.0,,,,,
2025-07-14,5.809999942779541,5.829999923706055,5.675000190734863,5.75,102100.0,,,,,
2025-07-15,5.630000114440918,5.849999904632568,5.610000133514404,5.820000171661377,103900.0,,,,,
2025-07-16,5.679999828338623,5.7220001220703125,5.593999862670898,5.670000076293945,97200.0,,,,,
2025-07-17,5.579999923706055,5.704999923706055,5.570000171661377,5.610000133514404,97100.0,,,,,
