Date,Close,High,Low,Open,Volume,"('Close', 'BIIB')","('High', 'BIIB')","('Low', 'BIIB')","('Open', 'BIIB')","('Volume', 'BIIB')"
2024-06-03,229.8000030517578,233.19000244140625,224.5800018310547,225.3000030517578,1220700.0,,,,,
2024-06-04,234.1300048828125,234.38999938964844,228.8300018310547,229.82000732421875,1016700.0,,,,,
2024-06-05,236.72000122070312,237.5399932861328,230.38999938964844,234.4499969482422,947800.0,,,,,
2024-06-06,231.9900054931641,236.7100067138672,230.00999450683597,235.1000061035156,887200.0,,,,,
2024-06-07,225.42999267578125,230.9600067138672,224.66000366210935,230.6100006103516,958600.0,,,,,
2024-06-10,225.97999572753903,229.0,224.25,224.5200042724609,918400.0,,,,,
2024-06-11,225.7400054931641,228.52999877929688,225.30999755859372,225.72999572753903,937300.0,,,,,
2024-06-12,230.6300048828125,232.33999633789065,226.52999877929688,227.6199951171875,1036700.0,,,,,
2024-06-13,233.83999633789065,234.38999938964844,227.05999755859372,227.72000122070312,994300.0,,,,,
2024-06-14,231.69000244140625,233.7100067138672,230.25999450683597,232.55999755859372,747900.0,,,,,
2024-06-17,226.4600067138672,230.8300018310547,225.6199951171875,230.8300018310547,993500.0,,,,,
2024-06-18,223.6499938964844,228.5,223.0200042724609,226.58999633789065,757000.0,,,,,
2024-06-20,225.5800018310547,226.3300018310547,220.3800048828125,220.94000244140625,676200.0,,,,,
2024-06-21,224.0,228.1499938964844,222.0500030517578,227.3500061035156,3012500.0,,,,,
2024-06-24,226.6000061035156,227.7899932861328,223.6300048828125,225.7400054931641,1000300.0,,,,,
2024-06-25,223.19000244140625,229.52999877929688,222.8300018310547,225.47999572753903,802400.0,,,,,
2024-06-26,224.4600067138672,225.1100006103516,220.0200042724609,221.7899932861328,861300.0,,,,,
2024-06-27,228.72000122070312,230.1199951171875,222.7899932861328,223.42999267578125,1005400.0,,,,,
2024-06-28,231.82000732421875,235.4900054931641,227.72999572753903,229.5,2242800.0,,,,,
2024-07-01,231.7700042724609,236.80999755859372,230.6499938964844,231.41000366210935,862700.0,,,,,
2024-07-02,228.82000732421875,233.1699981689453,225.1000061035156,231.7100067138672,860200.0,,,,,
2024-07-03,224.6100006103516,229.4499969482422,222.7400054931641,229.4499969482422,580700.0,,,,,
2024-07-05,225.6499938964844,226.4199981689453,223.0500030517578,225.02999877929688,458300.0,,,,,
2024-07-08,228.07000732421875,229.4199981689453,225.8000030517578,226.47000122070312,535600.0,,,,,
2024-07-09,229.05999755859372,229.3300018310547,225.58999633789065,227.7100067138672,518800.0,,,,,
2024-07-10,232.75,232.82000732421875,227.9199981689453,229.8500061035156,522600.0,,,,,
2024-07-11,236.8000030517578,237.97999572753903,232.47000122070312,234.5,667100.0,,,,,
2024-07-12,230.05999755859372,238.0,226.5,237.97999572753903,1473200.0,,,,,
2024-07-15,221.5800018310547,230.05999755859372,221.2100067138672,230.05999755859372,1381800.0,,,,,
2024-07-16,225.0200042724609,228.57000732421875,220.80999755859372,221.7899932861328,1006200.0,,,,,
2024-07-17,228.3300018310547,230.1000061035156,221.6699981689453,223.38999938964844,949500.0,,,,,
2024-07-18,225.25,231.2700042724609,223.3000030517578,226.0,856200.0,,,,,
2024-07-19,226.3999938964844,227.6300048828125,222.3800048828125,225.6699981689453,851800.0,,,,,
2024-07-22,226.6300048828125,228.47999572753903,223.6199951171875,227.72999572753903,692400.0,,,,,
2024-07-23,224.2899932861328,228.0500030517578,223.52999877929688,226.2899932861328,854800.0,,,,,
2024-07-24,226.02999877929688,228.07000732421875,223.1100006103516,224.1000061035156,908400.0,,,,,
2024-07-25,227.44000244140625,236.47999572753903,226.0399932861328,227.1999969482422,1139000.0,,,,,
2024-07-26,211.1699981689453,217.52999877929688,210.0,211.3800048828125,2255900.0,,,,,
2024-07-29,214.42999267578125,215.6100006103516,209.75,210.94000244140625,1538100.0,,,,,
2024-07-30,211.88999938964844,218.0,211.0200042724609,214.2899932861328,1286700.0,,,,,
2024-07-31,213.1999969482422,217.8300018310547,211.0,212.0,1831600.0,,,,,
2024-08-01,210.6999969482422,219.44000244140625,206.0200042724609,215.8000030517578,1892000.0,,,,,
2024-08-02,205.66000366210935,213.5,203.0200042724609,212.4499969482422,1768700.0,,,,,
2024-08-05,198.38999938964844,204.82000732421875,196.8999938964844,204.1199951171875,1394300.0,,,,,
2024-08-06,200.1300048828125,203.8999938964844,198.1499938964844,198.75999450683597,1262100.0,,,,,
2024-08-07,199.77999877929688,203.5,198.72999572753903,201.5200042724609,971300.0,,,,,
2024-08-08,204.07000732421875,204.13999938964844,199.5,199.8300018310547,1198500.0,,,,,
2024-08-09,202.0,204.3600006103516,199.8600006103516,203.1199951171875,586800.0,,,,,
2024-08-12,201.0399932861328,202.97999572753903,199.41000366210935,202.0,821100.0,,,,,
2024-08-13,204.0500030517578,204.97999572753903,201.1000061035156,201.1000061035156,838600.0,,,,,
2024-08-14,200.58999633789065,204.0500030517578,200.3699951171875,203.7400054931641,508800.0,,,,,
2024-08-15,201.6300048828125,203.5500030517578,200.5200042724609,202.82000732421875,690400.0,,,,,
2024-08-16,201.91000366210935,203.19000244140625,200.5500030517578,201.9900054931641,706000.0,,,,,
2024-08-19,206.05999755859372,206.2899932861328,202.47000122070312,202.47000122070312,793300.0,,,,,
2024-08-20,205.4900054931641,206.97999572753903,205.1999969482422,205.38999938964844,625900.0,,,,,
2024-08-21,206.17999267578125,207.58999633789065,204.67999267578125,206.25,601400.0,,,,,
2024-08-22,203.32000732421875,206.75999450683597,201.4199981689453,206.75999450683597,791500.0,,,,,
2024-08-23,205.0,205.5399932861328,202.1300048828125,204.5,1127300.0,,,,,
2024-08-26,204.8600006103516,206.22999572753903,204.08999633789065,206.22999572753903,478200.0,,,,,
2024-08-27,203.3000030517578,205.0,201.8800048828125,204.8600006103516,565400.0,,,,,
2024-08-28,204.1999969482422,204.72000122070312,202.92999267578125,203.75999450683597,637500.0,,,,,
2024-08-29,204.82000732421875,206.38999938964844,202.75999450683597,206.0,520200.0,,,,,
2024-08-30,204.75999450683597,205.8800048828125,202.8500061035156,205.82000732421875,879000.0,,,,,
2024-09-03,204.83999633789065,206.6999969482422,203.5,204.22000122070312,892100.0,,,,,
2024-09-04,204.9499969482422,206.5,203.52999877929688,205.72000122070312,785200.0,,,,,
2024-09-05,201.8000030517578,205.19000244140625,198.19000244140625,205.19000244140625,1127600.0,,,,,
2024-09-06,200.80999755859372,203.2400054931641,198.5500030517578,202.52999877929688,834800.0,,,,,
2024-09-09,199.2700042724609,201.05999755859372,198.1100006103516,200.44000244140625,883300.0,,,,,
2024-09-10,200.63999938964844,201.19000244140625,197.82000732421875,199.4900054931641,557400.0,,,,,
2024-09-11,199.08999633789065,199.27999877929688,196.0200042724609,198.9499969482422,795200.0,,,,,
2024-09-12,197.88999938964844,199.25999450683597,194.8999938964844,199.0500030517578,852100.0,,,,,
2024-09-13,195.6300048828125,197.6999969482422,192.25,197.66000366210935,1090800.0,,,,,
2024-09-16,199.5800018310547,199.7400054931641,194.75,197.25999450683597,1034500.0,,,,,
2024-09-17,198.2100067138672,202.7899932861328,197.08999633789065,199.8300018310547,923900.0,,,,,
2024-09-18,197.58999633789065,199.77999877929688,196.80999755859372,198.1300048828125,670700.0,,,,,
2024-09-19,201.44000244140625,204.17999267578125,200.1100006103516,200.57000732421875,1125400.0,,,,,
2024-09-20,199.3600006103516,200.3699951171875,196.97000122070312,200.00999450683597,3833500.0,,,,,
2024-09-23,195.80999755859372,199.1999969482422,195.6699981689453,199.1999969482422,1325400.0,,,,,
2024-09-24,194.1199951171875,199.9900054931641,193.5399932861328,199.9900054931641,1188000.0,,,,,
2024-09-25,189.07000732421875,194.55999755859372,188.77999877929688,193.83999633789065,1543800.0,,,,,
2024-09-26,193.6000061035156,193.72999572753903,190.5,191.1699981689453,818300.0,,,,,
2024-09-27,194.6699981689453,197.6999969482422,193.97999572753903,194.4900054931641,709800.0,,,,,
2024-09-30,193.83999633789065,194.47999572753903,192.27999877929688,193.3600006103516,989700.0,,,,,
2024-10-01,190.8000030517578,195.0,190.2700042724609,194.6100006103516,2236300.0,,,,,
2024-10-02,188.7400054931641,191.8600006103516,188.0500030517578,190.0800018310547,1472500.0,,,,,
2024-10-03,184.77999877929688,188.13999938964844,183.55999755859372,187.2100067138672,2037000.0,,,,,
2024-10-04,185.67999267578125,186.8000030517578,183.82000732421875,186.67999267578125,1137200.0,,,,,
2024-10-07,183.33999633789065,185.92999267578125,182.47999572753903,184.75999450683597,983400.0,,,,,
2024-10-08,182.3000030517578,183.5500030517578,181.30999755859372,182.72999572753903,1207700.0,,,,,
2024-10-09,185.75999450683597,185.8000030517578,181.30999755859372,182.4600067138672,1160900.0,,,,,
2024-10-10,188.58999633789065,188.8800048828125,184.3000030517578,184.55999755859372,1323400.0,,,,,
2024-10-11,188.3800048828125,189.42999267578125,186.91000366210935,189.0,1429500.0,,,,,
2024-10-14,191.55999755859372,191.9600067138672,186.6100006103516,188.58999633789065,1274000.0,,,,,
2024-10-15,191.5500030517578,194.1300048828125,190.6699981689453,191.8699951171875,1429200.0,,,,,
2024-10-16,189.0,192.16000366210935,188.8999938964844,191.67999267578125,985000.0,,,,,
2024-10-17,189.5500030517578,190.19000244140625,187.6999969482422,188.5500030517578,728900.0,,,,,
2024-10-18,190.16000366210935,191.19000244140625,187.94000244140625,188.22000122070312,928100.0,,,,,
2024-10-21,184.6499938964844,190.3999938964844,184.0200042724609,190.16000366210935,1252500.0,,,,,
2024-10-22,185.8999938964844,186.5399932861328,182.8000030517578,183.80999755859372,830800.0,,,,,
2024-10-23,182.97999572753903,185.82000732421875,182.1100006103516,184.8800048828125,977700.0,,,,,
2024-10-24,183.8600006103516,185.72000122070312,183.27999877929688,184.7899932861328,1057200.0,,,,,
2024-10-25,181.69000244140625,187.5800018310547,181.25,185.6999969482422,1720100.0,,,,,
2024-10-28,185.00999450683597,185.6000061035156,181.72999572753903,182.47999572753903,1893400.0,,,,,
2024-10-29,183.47000122070312,187.27999877929688,183.19000244140625,184.82000732421875,1342700.0,,,,,
2024-10-30,181.17999267578125,185.0,177.92999267578125,184.6300048828125,1632900.0,,,,,
2024-10-31,174.0,179.47999572753906,173.8800048828125,178.11000061035156,1755600.0,,,,,
2024-11-01,173.7899932861328,175.99000549316406,173.13999938964844,173.64999389648438,1456000.0,,,,,
2024-11-04,173.52000427246094,174.85000610351562,170.7100067138672,173.22000122070312,2494800.0,,,,,
2024-11-05,176.92999267578125,177.25,170.72000122070312,172.7100067138672,2472200.0,,,,,
2024-11-06,174.39999389648438,179.1999969482422,173.66000366210938,176.8699951171875,1827700.0,,,,,
2024-11-07,173.9199981689453,176.9499969482422,172.8000030517578,175.69000244140625,1438300.0,,,,,
2024-11-08,173.0399932861328,175.1999969482422,171.57000732421875,173.5800018310547,1581700.0,,,,,
2024-11-11,172.02999877929688,173.9199981689453,171.11000061035156,173.9199981689453,1458100.0,,,,,
2024-11-12,168.27999877929688,171.61000061035156,167.7100067138672,171.36000061035156,1406300.0,,,,,
2024-11-13,165.7899932861328,168.97999572753906,165.52999877929688,167.74000549316406,1394700.0,,,,,
2024-11-14,164.88999938964844,175.86000061035156,163.35000610351562,165.0,3210600.0,,,,,
2024-11-15,159.99000549316406,166.33999633789062,159.60000610351562,165.4600067138672,1916700.0,,,,,
2024-11-18,157.94000244140625,160.11000061035156,157.39999389648438,158.19000244140625,1633000.0,,,,,
2024-11-19,155.42999267578125,157.89999389648438,155.27999877929688,157.02000427246094,1296700.0,,,,,
2024-11-20,156.0,156.17999267578125,153.6199951171875,155.02999877929688,1630700.0,,,,,
2024-11-21,158.00999450683594,159.10000610351562,154.74000549316406,157.1699981689453,1885800.0,,,,,
2024-11-22,157.89999389648438,159.72000122070312,157.27999877929688,158.10000610351562,1703700.0,,,,,
2024-11-25,158.7100067138672,160.6300048828125,158.35000610351562,159.99000549316406,2091400.0,,,,,
2024-11-26,157.69000244140625,160.0,156.08999633789062,159.1999969482422,1418000.0,,,,,
2024-11-27,159.8300018310547,160.72999572753906,158.4499969482422,158.64999389648438,1325100.0,,,,,
2024-11-29,160.6300048828125,161.6699981689453,158.44000244140625,160.72000122070312,1109600.0,,,,,
2024-12-02,164.22999572753906,165.2899932861328,160.16000366210938,160.16000366210938,1663600.0,,,,,
2024-12-03,160.85000610351562,163.77000427246094,160.72000122070312,162.6199951171875,1210800.0,,,,,
2024-12-04,160.9199981689453,161.36000061035156,159.1199951171875,160.85000610351562,1157300.0,,,,,
2024-12-05,159.25999450683594,162.6199951171875,158.30999755859375,161.10000610351562,1037300.0,,,,,
2024-12-06,157.77999877929688,160.8300018310547,157.35000610351562,159.05999755859375,947400.0,,,,,
2024-12-09,156.4600067138672,160.74000549316406,155.75,157.2100067138672,1483400.0,,,,,
2024-12-10,156.32000732421875,158.10000610351562,154.99000549316406,157.33999633789062,1863000.0,,,,,
2024-12-11,157.4600067138672,158.14999389648438,153.69000244140625,156.3699951171875,1395300.0,,,,,
2024-12-12,155.3300018310547,158.1999969482422,155.2100067138672,156.6999969482422,1050600.0,,,,,
