Date,Close,High,Low,Open,Volume,"('Close', 'MRK')","('High', 'MRK')","('Low', 'MRK')","('Open', 'MRK')","('Volume', 'MRK')"
2024-07-02,122.34014129638672,122.83824179403442,121.32479327060577,122.80950663225222,5645400.0,,,,,
2024-07-03,120.54891967773438,122.55088808006386,120.02209127251014,122.3114186300453,4002100.0,,,,,
2024-07-05,121.1236343383789,121.26731745747136,119.64850908590888,121.2002663096318,6786700.0,,,,,
2024-07-08,120.48186492919922,122.09109987762982,120.050822855238,121.4589043486182,5743400.0,,,,,
2024-07-09,120.73090362548828,120.78837394770132,118.4894660548324,119.96459855852306,6339000.0,,,,,
2024-07-10,121.93783569335938,122.11025397388649,120.5297542870592,120.5776437878558,4588500.0,,,,,
2024-07-11,123.53749084472656,123.68116665645267,122.21561491262987,122.23477655954473,7048800.0,,,,,
2024-07-12,122.37845611572266,124.45704164777972,121.95698759219344,123.94936763972508,7022300.0,,,,,
2024-07-15,122.7232894897461,122.93402375859893,121.8420437363862,122.60834883984607,6918500.0,,,,,
2024-07-16,120.15618896484376,123.59496662717817,119.926293039876,122.4838322219436,8194400.0,,,,,
2024-07-17,120.58722686767578,121.35353197503036,119.31324773261032,120.18491997492684,7628000.0,,,,,
2024-07-18,119.01630401611328,120.30943744723832,117.21549657416358,120.0220785225588,9501400.0,,,,,
2024-07-19,120.4722900390625,121.6409021471289,119.90714563389834,120.0220936030292,6848800.0,,,,,
2024-07-22,120.39564514160156,121.1619428829884,119.76344237963151,120.64468807083831,4341800.0,,,,,
2024-07-23,119.14083099365234,120.32860465625548,118.94925836834332,119.7251370012803,4285400.0,,,,,
2024-07-24,120.61595916748048,120.8554285943416,119.42819285649688,119.705978268619,6338500.0,,,,,
2024-07-25,120.54891967773438,122.4646752778828,120.4148173703662,120.72133797406885,7357100.0,,,,,
2024-07-26,119.98377227783205,123.30760202208111,119.78261882181886,121.88036618197197,6467000.0,,,,,
2024-07-29,122.39761352539062,122.59876696902435,119.65808266976106,120.4818580911337,9139500.0,,,,,
2024-07-30,110.3954086303711,118.71936846132958,109.11185597714214,118.2787455815035,35509400.0,,,,,
2024-07-31,108.36470794677734,112.87631130229715,107.49304298865864,111.11381973843714,22733000.0,,,,,
2024-08-01,109.02565002441406,109.6482720509983,106.71716834520578,108.36471200917552,14117500.0,,,,,
2024-08-02,110.3475112915039,112.359060365798,109.54289750820794,110.30920261346542,16562300.0,,,,,
2024-08-05,107.5792465209961,110.2708879368563,106.65010394494674,110.10804316713704,13334000.0,,,,,
2024-08-06,106.46810913085938,108.31681340700106,106.24779404160796,107.56966996106254,9761900.0,,,,,
2024-08-07,107.7516632080078,107.80914084094968,106.05622285077742,106.97578458954963,9756500.0,,,,,
2024-08-08,109.12142181396484,109.41836885949428,107.82828842816276,108.1635441492186,8278200.0,,,,,
2024-08-09,109.72490692138672,109.88774439644033,108.11567189561352,108.9873369093923,5914100.0,,,,,
2024-08-12,108.69995880126952,109.87814421679776,108.34554144032428,109.87814421679776,6536000.0,,,,,
2024-08-13,109.5716323852539,110.0314169088158,108.08691898819625,108.78617294302376,9040300.0,,,,,
2024-08-14,108.7957534790039,109.13100922028435,106.8129468856857,108.87238545073288,11029400.0,,,,,
2024-08-15,108.5371322631836,109.6770091951342,107.82830473035362,109.36090776405126,9685100.0,,,,,
2024-08-16,108.88196563720705,108.92986244947896,107.87619835174388,108.82449530890273,10102300.0,,,,,
2024-08-19,109.60037231445312,109.77279060478426,108.53712740874904,108.8723904735238,6177500.0,,,,,
2024-08-20,110.29004669189452,110.44331064411324,109.72490231114986,109.92605576741632,5392300.0,,,,,
2024-08-21,111.14254760742188,111.6885376003953,109.72489271353815,109.94520049054792,8144100.0,,,,,
2024-08-22,111.64065551757812,111.80349298236494,110.3666763466588,111.40118607829378,8201200.0,,,,,
2024-08-23,111.68854522705078,111.88969867945816,111.03718805867236,111.88012516364876,8368200.0,,,,,
2024-08-26,111.3724365234375,112.93378184540586,111.2670767002385,111.81306669476024,6518700.0,,,,,
2024-08-27,111.59275817871094,111.7077061399136,110.39541098795225,111.37244308007934,5502600.0,,,,,
2024-08-28,112.45484924316406,113.04872877066518,111.34370754598724,111.68854412041954,5403200.0,,,,,
2024-08-29,112.51232147216795,113.41272891041478,111.87054512313252,112.96252519129138,7202500.0,,,,,
2024-08-30,113.46060943603516,113.74797566619203,112.21537282408453,112.33031346972582,8876500.0,,,,,
2024-09-03,111.6693878173828,113.83418623122012,111.51612387231798,113.27862270042792,7640300.0,,,,,
2024-09-04,110.92225646972656,111.81308315063367,109.64827719233814,111.74603199435155,7693400.0,,,,,
2024-09-05,113.59471893310548,115.01238121949184,111.44907481806004,111.69812507945775,12009700.0,,,,,
2024-09-06,112.87630462646484,115.23269019882537,112.69431283297745,114.08323257435222,8577300.0,,,,,
2024-09-09,110.5486831665039,111.97591907789749,107.67504969474278,108.38387723819606,14880200.0,,,,,
2024-09-10,110.47203826904295,111.20002006831868,108.55628284521369,110.3570903127235,12734500.0,,,,,
2024-09-11,109.87815856933594,111.008454634882,109.4566900102426,110.09847367286947,7836600.0,,,,,
2024-09-12,110.3954086303711,110.64445888697789,109.23637745143198,109.64826516857788,8330900.0,,,,,
2024-09-13,110.9797134399414,111.85137836666463,110.1559380144952,111.20002122347525,6709600.0,,,,,
2024-09-16,113.7472152709961,114.14257619993656,111.66436061158085,111.66436061158085,7846100.0,,,,,
2024-09-17,114.06543731689452,114.88507927241834,113.5254392957346,114.72115235269784,7914900.0,,,,,
2024-09-18,114.40294647216795,115.11651640165104,113.66044912562668,113.97865807018898,11135600.0,,,,,
2024-09-19,113.04329681396484,114.9429348237486,112.13686525253084,114.65365332070375,9963000.0,,,,,
2024-09-20,112.98543548583984,113.30365176283487,112.25258312035724,113.08186265425373,21200900.0,,,,,
2024-09-23,111.50043487548828,113.94008567119498,111.39436278189577,113.01436424403808,6665300.0,,,,,
2024-09-24,110.85436248779295,112.10793773729264,110.23721978687904,111.7125767861552,9840400.0,,,,,
2024-09-25,110.63257598876952,111.87649890411272,110.52650390189206,111.18221891307968,7902300.0,,,,,
2024-09-26,109.05113983154295,109.9286439416979,108.89685784108336,109.81292693116244,11132100.0,,,,,
2024-09-27,109.62972259521484,110.25650286639032,108.96436262848977,109.12828954996884,11920100.0,,,,,
2024-09-30,109.5043487548828,109.9382819996013,108.67506195680272,109.55256601215838,10936900.0,,,,,
2024-10-01,110.6422119140625,110.69042917353558,109.07042783798002,109.89006975057616,7715500.0,,,,,
2024-10-02,108.07722473144533,110.5072232955577,107.98079755992654,110.45901338825912,9041800.0,,,,,
2024-10-03,106.24507904052734,108.07722472699494,105.90758026176474,107.82650819551918,10280600.0,,,,,
2024-10-04,105.8497085571289,106.36078649836104,105.48328239554678,105.57970955839252,9704700.0,,,,,
2024-10-07,104.71186065673828,107.01651200940924,104.31650704318932,105.78221919030304,8654800.0,,,,,
2024-10-08,104.64435577392578,104.8661448806037,103.95971332006458,104.11400267373988,8832400.0,,,,,
2024-10-09,106.33185577392578,106.36079054510924,104.33578326369812,104.53828987737624,8627800.0,,,,,
2024-10-10,105.49292755126952,106.8718573180714,105.271138455007,106.74649538486696,6006700.0,,,,,
2024-10-11,105.81114959716795,105.9943590099214,104.0465037247081,105.2036444585289,8578400.0,,,,,
2024-10-14,105.77256774902344,106.13899389850836,104.79863651551688,105.52185124836498,8130700.0,,,,,
2024-10-15,107.5468521118164,107.5950693705934,105.96542313528592,106.03292288342122,9109500.0,,,,,
2024-10-16,106.47649383544922,107.22863598897824,105.12649151420494,107.03578166748083,8729200.0,,,,,
2024-10-17,105.83043670654295,106.25472509402331,105.58936509673308,106.20650782929266,8541700.0,,,,,
2024-10-18,104.81793212890624,105.99436275208036,104.68293261709168,105.9750802605018,9523000.0,,,,,
2024-10-21,102.54220581054688,105.27113791697796,102.3879238218266,105.18435567774549,11444900.0,,,,,
2024-10-22,102.83148956298828,103.08220605877938,101.93470301738986,102.12756468989092,11576100.0,,,,,
2024-10-23,102.58078002929688,103.52578389638757,102.40720819072595,102.92792370643868,8271700.0,,,,,
2024-10-24,102.09864044189452,102.8122176682969,101.50078758783796,102.26257471964288,8295900.0,,,,,
2024-10-25,100.26651000976562,102.68686374336012,100.15079298530983,102.68686374336012,9625500.0,,,,,
2024-10-28,100.50756072998048,101.25005791766505,100.21827190744756,100.86434193992795,6968900.0,,,,,
2024-10-29,100.02542877197266,101.35614131906765,99.99649400095043,100.59435420108244,9296200.0,,,,,
2024-10-30,101.08614349365234,101.25007041342248,99.2250704765383,99.76506849786176,13897200.0,,,,,
2024-10-31,98.66577911376952,99.54328322426797,95.07863271189738,97.32542167479014,17413100.0,,,,,
2024-11-01,98.24149322509766,99.0514976056026,97.59542311958378,98.1450660589931,10180600.0,,,,,
2024-11-04,98.23185729980467,98.86828249226652,97.3447082288232,98.3572118821432,9182600.0,,,,,
2024-11-05,98.01971435546876,98.09685903338494,96.93006601143634,97.7400704157136,6741400.0,,,,,
2024-11-06,97.13256072998048,99.54327644260172,97.00719880449503,99.4950591855811,9551300.0,,,,,
2024-11-07,97.55684661865234,98.058279632072,97.2482752861329,97.8172080486374,8676100.0,,,,,
2024-11-08,99.24434661865234,99.5432803815522,97.39291864375872,97.85577931594251,9208000.0,,,,,
2024-11-11,97.13256072998048,99.70720334539904,96.87219931314188,98.86827162891548,10075300.0,,,,,
2024-11-12,95.0593490600586,97.17113113966856,94.982204387281,97.16149357326206,12282900.0,,,,,
2024-11-13,94.98220825195312,95.89827736846745,94.40363789642193,94.991853175673,8869700.0,,,,,
2024-11-14,94.84720611572266,95.8500648040458,94.45184518031212,95.6379206296227,8704500.0,,,,,
2024-11-15,92.87042236328124,94.4229240814702,91.10578381340342,94.4229240814702,16464500.0,,,,,
2024-11-18,93.11148834228516,93.81542062042864,92.0122024830964,93.11148834228516,14139900.0,,,,,
2024-11-19,93.09221649169922,94.06614788419336,91.85793098992386,93.27543327481092,13093100.0,,,,,
2024-11-20,93.96007537841795,95.3100705420788,93.20793311382928,93.51650448794058,12136800.0,,,,,
2024-11-21,96.29363250732422,96.89149267423788,93.4875557846982,94.23006037100136,15670300.0,,,,,
2024-11-22,95.63792419433594,98.15471225394384,95.39685259749167,96.74685501120383,14031200.0,,,,,
2024-11-25,97.5472183227539,98.10649885821384,95.95614424949274,96.51542478495269,34659100.0,,,,,
2024-11-26,97.99078369140624,98.16435553250189,96.13934826741249,97.85578418798978,9324100.0,,,,,
2024-11-27,99.43721771240234,99.75542663792916,98.01007058188723,98.01971550597034,9802200.0,,,,,
2024-11-29,98.01006317138672,99.360065521007,97.90399108525736,99.2057761750294,6081200.0,,,,,
2024-12-02,97.016845703125,98.21255866099924,96.8722012860378,98.09684901286602,13703100.0,,,,,
2024-12-03,98.21257019042967,98.79114056977772,97.02650201630443,97.15185660213804,11395600.0,,,,,
2024-12-04,97.7497100830078,98.44399007615314,97.44113874485843,98.38613524928796,11315000.0,,,,,
2024-12-05,99.85186004638672,100.4207854932502,97.7304255440836,97.86542505204856,11062700.0,,,,,
2024-12-06,99.40827941894533,100.23756629459989,99.02257075234236,99.90971245660312,11470700.0,,,,,
2024-12-09,100.0832748413086,101.31756011440704,98.67541774187316,99.1864882980542,19162500.0,,,,,
2024-12-10,97.3929214477539,100.06399140288964,97.14220493656435,100.06399140288964,11359400.0,,,,,
2024-12-11,96.18756103515624,97.8268448468718,95.71506279527226,97.10363010224656,21613000.0,,,,,
2024-12-12,97.6339874267578,99.3214884440104,96.54434656125184,98.05827575102448,9554400.0,,,,,
2024-12-13,98.35720825195312,98.90685118026072,96.93970613239114,97.51827647425372,10118200.0,,,,,
2024-12-16,97.25885009765624,99.41670309794785,97.24913538382582,98.41553880331809,11701100.0,,,,,
2024-12-17,97.25885009765624,97.9781393749615,96.57844933892112,97.10333310243624,13975100.0,,,,,
2024-12-18,95.58699798583984,98.65853830446514,95.51895791122786,97.3852137299501,11993400.0,,,,,
2024-12-19,96.73395538330078,97.14220320813796,95.08154949011325,95.80083127017956,12110800.0,,,,,
2024-12-20,95.30512237548828,96.88948834054293,95.15932009771728,96.06328532092316,29289700.0,,,,,
2024-12-23,96.58816528320312,96.80200021096044,95.45091349384217,96.3159975813262,8460500.0,,,,,
2024-12-24,96.6659164428711,96.85059980826604,96.03411898068882,96.44235939447742,3713500.0,,,,,
2024-12-26,97.07416534423828,97.14220541395426,96.1507559228798,96.31599503278842,4760300.0,,,,,
2024-12-27,96.90892028808594,97.54072518263608,96.4617987637704,96.71452220475275,6173600.0,,,,,
2024-12-30,95.61615753173828,96.78256084613402,95.5189510756958,96.78256084613402,6848700.0,,,,,
2024-12-31,96.69508361816406,96.74367943021484,95.67447515954991,95.74251522907012,6598200.0,,,,,
2025-01-02,96.39376068115234,97.54072719442208,96.06328244950748,97.47268712227098,6153300.0,,,,,
2025-01-03,96.36459350585938,96.9575172623325,95.9271941386695,96.55899157665242,6070300.0,,,,,
2025-01-06,96.92835998535156,97.52128375217524,95.66475025570512,96.00495059343726,10111100.0,,,,,
2025-01-07,98.19197082519533,100.08738558424383,97.24913192613128,97.32688671307068,10890900.0,,,,,
2025-01-08,97.05471801757812,97.94896102437012,95.30511310200392,97.88092095680577,8654700.0,,,,,
2025-01-10,96.47151947021484,97.59904910119424,96.04383479421418,96.4326383709592,11328500.0,,,,,
2025-01-13,98.15309143066406,98.32805266877192,96.21879568274612,96.67563932757288,8168100.0,,,,,
2025-01-14,96.8603286743164,98.64881484911432,96.2382458817074,98.4252577851705,10927400.0,,,,,
2025-01-15,97.28800201416016,97.9975691103557,96.82144364652906,97.2977241430975,9170300.0,,,,,
2025-01-16,97.88092041015624,98.07532589911956,97.1519165121189,97.62820439822066,7749600.0,,,,,
2025-01-17,95.17874908447266,97.65736535455412,95.17874908447266,97.65736535455412,16182000.0,,,,,
2025-01-21,93.5457763671875,95.51894569437904,93.0792180340386,95.33426975308764,17756100.0,,,,,
2025-01-22,93.00146484375,94.2845115078428,92.4863032354432,93.2736251337376,13070900.0,,,,,
2025-01-23,93.92486572265624,94.44003474038824,92.55434216054849,93.4194262497754,11522800.0,,,,,
2025-01-24,92.87510681152344,94.38171053534944,92.73902666655366,94.08039127374656,12244800.0,,,,,
2025-01-27,95.19820404052734,95.8591679591108,93.29307449068376,93.92487202019308,15093400.0,,,,,
2025-01-28,94.72190856933594,96.11187637234084,93.88598346174912,94.6247095275771,12840900.0,,,,,
2025-01-29,95.52867126464844,96.37431847069097,94.66358721727894,94.69274618717502,10225500.0,,,,,
2025-01-30,96.17991638183594,96.62704532210232,95.48007883213153,96.62704532210232,10164700.0,,,,,
2025-01-31,96.05355834960938,97.25884278119004,95.82027916642218,96.3257186326297,11420200.0,,,,,
2025-02-03,96.99640655517578,97.3463290448181,95.25651623606856,95.3828742511793,13363900.0,,,,,
2025-02-04,88.19975280761719,88.67604071139618,84.88521881774489,86.50846577782622,50837600.0,,,,,
2025-02-05,87.15970611572266,88.19975140231986,85.53645918150471,87.85955105919204,21670600.0,,,,,
2025-02-06,85.58506774902344,87.06251250957226,85.3809401145984,86.90699552121478,19509700.0,,,,,
2025-02-07,84.83661651611328,86.11966314165645,84.68109953328367,85.06989569826345,15815000.0,,,,,
2025-02-10,83.98125457763672,85.51702464318691,83.85488914977799,84.75885432346902,21212100.0,,,,,
2025-02-11,84.11734008789062,84.55473950935296,83.33001816293364,83.65077427796044,20922300.0,,,,,
2025-02-12,83.27168273925781,84.24368792799427,83.21336480099318,83.66048629791462,14785300.0,,,,,
2025-02-13,82.05668640136719,83.30085201028726,81.94976522411825,83.19393083303831,20415100.0,,,,,
2025-02-14,80.68616485595703,82.406611034269,79.79191431261334,82.05668852074587,26779000.0,,,,,
2025-02-18,80.95831298828125,81.2499100951581,78.77130131555506,78.8587782228748,25897800.0,,,,,
2025-02-19,83.20365142822266,83.23281040042339,80.53063687791531,80.90971834814849,17435100.0,,,,,
2025-02-20,85.22541809082031,85.24485493228718,83.49524998362688,83.49524998362688,14851500.0,,,,,
2025-02-21,86.99447631835938,87.02363529148923,84.57418514302458,85.53646833537012,15678900.0,,,,,
2025-02-24,88.71492004394531,89.27868489504513,86.44043121240813,87.19859415625385,19452300.0,,,,,
2025-02-25,88.87043762207031,90.45480346206286,87.90815453003873,89.1814789960508,18417300.0,,,,,
2025-02-26,86.87782287597656,88.81211858049691,86.37238343045567,88.74407851252658,13534200.0,,,,,
2025-02-27,88.04423522949219,88.42331667470577,86.75146649796311,86.84866553748763,10717500.0,,,,,
2025-02-28,89.66748046875,89.76467950642109,88.17059155801932,88.17059155801932,15482100.0,,,,,
2025-03-03,90.54228973388672,90.60060767532026,89.21063988326605,89.21063988326605,13636100.0,,,,,
2025-03-04,89.96880340576172,92.69042106721056,89.73552422260687,90.9505307829302,15073000.0,,,,,
2025-03-05,90.58116912841795,90.83388514708074,87.96647270479589,88.53023751407991,13117100.0,,,,,
2025-03-06,91.36849975585938,91.41710298801178,89.21064676658469,90.52285246076708,11300200.0,,,,,
2025-03-07,92.00029754638672,94.64415298851054,91.22269038724038,91.62121609565104,24100900.0,,,,,
2025-03-10,92.5640640258789,94.28451007039185,92.0391802964144,92.0391802964144,20897600.0,,,,,
2025-03-11,92.07806396484376,92.70986146781372,90.96025640327782,92.32106528623584,21734800.0,,,,,
2025-03-12,90.73668670654295,91.75729516402114,90.2604062204318,91.43653165843529,11896000.0,,,,,
2025-03-13,92.0586166381836,93.64298253116456,90.78529212958576,90.78529212958576,16570100.0,,,,,
2025-03-14,91.92253875732422,92.2238580201609,90.83389017729644,91.64065633707207,12681100.0,,,,,
2025-03-17,92.9323501586914,93.4323575080751,91.25586284827486,91.81469195174704,12237900.0,,,,,
2025-03-18,92.86371612548828,93.54019617214011,92.00095723007684,93.36372344170384,8670100.0,,,,,
2025-03-19,92.17743682861328,93.55980790001009,91.80488658321222,93.3833351564249,11355900.0,,,,,
2025-03-20,92.87352752685548,93.29510088021875,91.84410196077292,92.15783044607512,12970200.0,,,,,
2025-03-21,91.28527069091795,92.82450220404452,91.24605369620352,92.72646345719689,68435800.0,,,,,
2025-03-24,90.50094604492188,91.28527098195754,89.7656442214048,91.079387368958,16950100.0,,,,,
2025-03-25,86.14796447753906,90.50094619359484,85.37344565791014,90.50094619359484,20640200.0,,,,,
2025-03-26,86.38326263427734,87.5695487309427,85.5989376626566,86.51071226321787,13808800.0,,,,,
2025-03-27,85.88325500488281,86.82444047990968,85.66756526437884,86.76561872518215,12931900.0,,,,,
2025-03-28,87.48131561279297,88.37347797017712,85.95188267461307,86.4714947864786,12393500.0,,,,,
2025-03-31,88.00092315673828,88.50092300453589,86.63816439375702,87.50091582906383,15003000.0,,,,,
2025-04-01,85.41266632080078,87.99112213747745,84.91265896414976,87.99112213747745,13922100.0,,,,,
2025-04-02,84.9028549194336,85.36364529075489,83.6479409174643,85.17736642237969,10590800.0,,,,,
2025-04-03,84.69696807861328,87.15778035215794,84.5695184513319,86.99111372881833,12684100.0,,,,,
2025-04-04,79.8733901977539,84.5793175522809,79.49103383394474,84.43226316610601,22965700.0,,,,,
2025-04-07,79.58907318115234,81.57928900765818,77.74591922180075,79.42240655565361,26582000.0,,,,,
2025-04-08,77.40277099609375,81.63810931157064,76.02040742111888,81.57928755770533,20571600.0,,,,,
2025-04-09,80.30477142333984,80.38319793771299,74.51058912596632,75.25569711159164,22928300.0,,,,,
2025-04-10,76.03021240234375,79.5302488226213,74.4713686293451,79.03024148261679,19466900.0,,,,,
2025-04-11,77.6282730102539,77.88317976368604,74.85373204139928,76.34394808313422,16194400.0,,,,,
2025-04-14,77.61845397949219,78.4517944995389,76.82433045190227,78.4517944995389,15796700.0,,,,,
2025-04-15,76.85375213623047,78.3929837772491,76.19688424990859,77.9910226378124,16042500.0,,,,,
2025-04-16,74.9615707397461,77.14787150344301,74.4419586358753,76.93218176676976,16551300.0,,,,,
2025-04-17,76.47139739990234,77.20669929797833,75.37334387268623,75.38314999235968,21416500.0,,,,,
2025-04-21,76.32433319091797,76.65767393072457,75.48118644184405,76.54982905724692,11010000.0,,,,,
2025-04-22,77.4223861694336,77.49101404483753,76.13806129549816,76.50080543125722,12918200.0,,,,,
2025-04-23,77.19689178466797,78.62827855616304,76.47139601936281,76.96159727589719,17935700.0,,,,,
2025-04-24,78.27532958984375,78.40278669802511,74.53999857387912,76.74590413068543,18471500.0,,,,,
2025-04-25,81.11849975585938,81.64791799691966,76.53021581321428,78.59886566110863,28378000.0,,,,,
2025-04-28,81.55968475341797,82.04007987453892,80.78516589617062,81.3734058885461,14241000.0,,,,,
2025-04-29,83.04989624023438,84.01069399714682,81.12830820628709,82.13812160107737,18802900.0,,,,,
2025-04-30,83.53028869628906,84.14794704871093,82.14792508253399,83.59891657101623,13825100.0,,,,,
2025-05-01,81.62831115722656,82.92244210908812,81.54007104602748,82.85381423587869,10036400.0,,,,,
2025-05-02,81.54987335205078,83.0498878534055,81.32437750497618,82.54008188766882,11755600.0,,,,,
2025-05-05,81.21653747558594,81.94204069292745,80.30477035410357,81.59890132249689,8688000.0,,,,,
2025-05-06,77.49101257324219,80.86359948305115,76.75571071650202,80.85379336392897,16991100.0,,,,,
2025-05-07,77.56945037841797,78.33416315022724,77.2165048714479,78.05965164033444,12216900.0,,,,,
2025-05-08,76.12825012207031,77.25571441160666,75.42235917627792,76.96159069090086,15059100.0,,,,,
2025-05-09,74.4811782836914,76.9125722676011,74.33411641437071,76.43217714237238,15614500.0,,,,,
2025-05-12,78.85376739501953,79.67730184223292,74.34391773295944,74.43215036092792,21761100.0,,,,,
2025-05-13,75.12823486328125,77.01061319717978,75.05960699297454,75.44196333895152,23353200.0,,,,,
2025-05-14,72.03016662597656,75.94197016741468,71.88310476775294,75.94197016741468,23721800.0,,,,,
2025-05-15,73.3341064453125,73.34390508432683,71.87330140544925,72.32428563605313,15274800.0,,,,,
2025-05-16,74.56941223144531,74.67725710552249,72.91253708220772,73.52038184895811,15021800.0,,,,,
2025-05-19,75.71648406982422,75.73608882756572,74.20666340790952,74.47136877674345,11682600.0,,,,,
2025-05-20,76.44197845458984,77.62826449405668,75.90275412761541,76.03021123028769,13262400.0,,,,,
2025-05-21,75.47138214111328,76.56942807251588,75.36353727572525,76.2458934763518,11879500.0,,,,,
2025-05-22,76.31452941894531,76.82434292377175,75.17726637257766,75.21648337140105,11800000.0,,,,,
2025-05-23,76.05962371826172,76.37335220245654,75.56942249421499,76.03021284159925,10902200.0,,,,,
2025-05-27,76.06941986083984,76.66746593294079,75.54000913853503,76.49099319888023,11884500.0,,,,,
2025-05-28,74.67725372314453,76.19688053094663,74.1086185001071,75.91256291942791,12293200.0,,,,,
2025-05-29,74.90274810791016,75.4909880774735,74.20666327127454,74.20666327127454,10785200.0,,,,,
2025-05-30,75.33412170410156,76.0400126745935,74.10861862474115,75.43216793435215,20641500.0,,,,,
2025-06-02,74.75568389892578,75.51059046485766,73.92234334488033,75.51059046485766,11271800.0,,,,,
2025-06-03,75.62824249267578,75.67726560589377,73.96156136154109,74.51058432617333,18139200.0,,,,,
2025-06-04,76.73609161376953,77.58904438404238,75.81451845541181,75.9517741913348,13009300.0,,,,,
2025-06-05,76.09884643554688,77.01062108002407,75.7360948097217,76.87336532536106,13983700.0,,,,,
2025-06-06,77.4223861694336,77.93219217530891,76.67727817942125,76.76551829344199,9863100.0,,,,,
2025-06-09,77.77532958984375,78.83416605056637,77.12826037055419,78.04984108413245,18305800.0,,,,,
2025-06-10,79.75574493408203,80.27535708220547,77.77533509936818,77.78513373923174,13254100.0,,,,,
2025-06-11,78.74592590332031,80.07927385772918,78.4125926546567,79.75573924823058,11803300.0,,,,,
2025-06-12,80.2165298461914,80.50084746025384,78.50082552262226,78.6184765118514,13169200.0,,,,,
2025-06-13,80.10868072509766,80.82437778181144,79.85377400189971,80.04985897354307,14550500.0,,,,,
2025-06-16,80.16809844970703,80.55428310655269,78.93032517654314,80.08887914708009,12569400.0,,,,,
2025-06-17,77.51431274414062,79.91064000312221,77.42519669419345,79.49474999383158,14040600.0,,,,,
2025-06-18,78.51443481445312,79.52445447668414,76.34585363216168,77.28656584836854,23803400.0,,,,,
2025-06-20,78.28668212890625,79.1382707513744,77.83118246766469,78.4748260853118,34052300.0,,,,,
2025-06-23,79.37592315673828,79.4353338526335,78.21736170340516,78.46491634265931,18553800.0,,,,,
2025-06-24,79.53435516357422,80.66320372790507,78.3163829995498,79.58386911393376,15906400.0,,,,,
2025-06-25,78.89070892333984,79.33631179725013,78.38570290958323,78.86100357603274,12753200.0,,,,,
2025-06-26,78.05892944335938,79.46503795921299,77.60342982081953,79.05904473088978,13760100.0,,,,,
2025-06-27,78.32628631591797,78.7619848983467,77.37567740815642,78.2866766670819,60202500.0,,,,,
2025-06-30,78.38570404052734,78.61345007634634,77.61332722555929,78.47482008373443,13895200.0,,,,,
2025-07-01,81.00978088378906,82.2574584295075,77.8311800986705,78.1876593974472,21800800.0,,,,,
2025-07-02,81.5841064453125,81.99999642681401,81.0889971659722,81.25733250780357,16052700.0,,,,,
2025-07-03,80.13838958740234,81.79205279472386,79.9106359910246,81.74254639882831,7734500.0,,,,,
2025-07-07,80.10868835449219,80.7424276707518,79.3660243849909,80.15819475293112,15777400.0,,,,,
2025-07-08,80.57408905029297,81.57420438256784,79.5541575608626,80.14829475618694,12752900.0,,,,,
2025-07-09,82.89119720458984,83.65366974902899,81.0889996742359,81.57420466766281,18394600.0,,,,,
2025-07-10,83.19815826416016,84.16857575579543,82.35647401755578,82.82187793932128,14725600.0,,,,,
2025-07-11,82.54462432861328,83.30708933786038,81.4553853633595,83.19816468585815,9717400.0,,,,,
