Date,Close,High,Low,Open,Volume,"('Close', 'TUYA')","('High', 'TUYA')","('Low', 'TUYA')","('Open', 'TUYA')","('Volume', 'TUYA')"
2024-08-23,1.545943260192871,1.5836491577380216,1.413972506412406,1.5176638370340083,1032200.0,,,,,
2024-08-26,1.668487548828125,1.6967669721436165,1.5742226920707154,1.5930757533201487,1608000.0,,,,,
2024-08-27,1.498810887336731,1.8570172509119784,1.498810887336731,1.819311241017652,4821300.0,,,,,
2024-08-28,1.470531344413757,1.5176638284510833,1.3856930754169592,1.5176638284510833,1033600.0,,,,,
2024-08-29,1.4139724969863892,1.4563916314419032,1.4045460226629416,1.442251919956732,890900.0,,,,,
2024-08-30,1.4611048698425293,1.4611048698425293,1.4045460238538865,1.4233989725167673,639200.0,,,,,
2024-09-03,1.395119547843933,1.4705313424047266,1.385693073523834,1.4705313424047266,550600.0,,,,,
2024-09-04,1.4139724969863892,1.4233989713098367,1.3856930740160465,1.3856930740160465,362300.0,,,,,
2024-09-05,1.366840124130249,1.4186857328622178,1.366840124130249,1.413972495704766,577800.0,,,,,
2024-09-06,1.3197076320648191,1.385693064235657,1.314994394936362,1.3762665899787427,678600.0,,,,,
2024-09-09,1.3385605812072754,1.3574136421023952,1.319707632684593,1.3479870554686166,408300.0,,,,,
2024-09-10,1.3008546829223633,1.357413640808955,1.282001734417645,1.357413640808955,820500.0,,,,,
2024-09-11,1.2998700141906738,1.339259975490246,1.2801749161495433,1.339259975490246,565900.0,,,,,
2024-09-12,1.2998700141906738,1.329412485165353,1.2801749161495433,1.2900224064744363,531100.0,,,,,
2024-09-13,1.3491075038909912,1.3688024850966287,1.2998700508768977,1.35895499449381,864500.0,,,,,
2024-09-16,1.2998700141906738,1.3983449174396043,1.2703274258246502,1.3983449174396043,885500.0,,,,,
2024-09-17,1.358954906463623,1.3786498863934618,1.309717456639026,1.3294124365688649,853300.0,,,,,
2024-09-18,1.358954906463623,1.4032686113057604,1.2998699666741065,1.358954906463623,870800.0,,,,,
2024-09-19,1.4574300050735474,1.4672774955896108,1.3786499635536933,1.4081924351018835,999100.0,,,,,
2024-09-20,1.280174970626831,1.4278875665687611,1.280174970626831,1.4180400758248124,13365800.0,,,,,
2024-09-23,1.3688024282455444,1.398344898827,1.260479918722198,1.260479918722198,1558600.0,,,,,
2024-09-24,1.486972451210022,1.5165149222533445,1.3688024496453883,1.4180400187756037,1427200.0,,,,,
2024-09-25,1.5460574626922607,1.5608286977553645,1.4278874647960922,1.4278874647960922,964600.0,,,,,
2024-09-26,1.6445324420928955,1.6740750310292494,1.5559050274578747,1.5854474990028815,1925400.0,,,,,
2024-09-27,1.6740750074386597,1.723312459319831,1.6346849285423777,1.654379909294846,2043500.0,,,,,
2024-09-30,1.6248373985290527,1.7774736130285458,1.6051424182570333,1.772549867960541,1838300.0,,,,,
2024-10-01,1.7430074214935305,1.7430074214935305,1.629761165982586,1.6445324013894904,1319400.0,,,,,
2024-10-02,1.8119399547576904,1.841482425310205,1.7528548962613189,1.841482425310205,2521500.0,,,,,
2024-10-03,1.7331598997116089,1.7922449576563424,1.723312409619377,1.723312409619377,1044300.0,,,,,
2024-10-04,1.8119399547576904,1.816863699849776,1.7528548962613189,1.802092464573519,1041700.0,,,,,
2024-10-07,1.7823973894119265,1.9104149982119096,1.762702408793881,1.8710249195844748,2402700.0,,,,,
2024-10-08,1.683922529220581,1.7233124914601534,1.6445324495896614,1.674075038660688,1734800.0,,,,,
2024-10-09,1.683922529220581,1.7134650009002603,1.6445324495896614,1.6543799401495545,647800.0,,,,,
2024-10-10,1.6445324420928955,1.6789987762867504,1.629761206320392,1.6740750310292494,762800.0,,,,,
2024-10-11,1.6445324420928955,1.6543799326078978,1.6149899705478885,1.6445324420928955,751700.0,,,,,
2024-10-14,1.6051424741744995,1.635669741616128,1.5952949836954382,1.6346849456116834,786100.0,,,,,
2024-10-15,1.5165148973464966,1.595294936226171,1.4968199169744136,1.595294936226171,968500.0,,,,,
2024-10-16,1.5657525062561035,1.5805237419180715,1.5214386818788537,1.5263624270995098,375100.0,,,,,
2024-10-17,1.5165148973464966,1.575599955854088,1.5017436620674345,1.5559049754820051,338000.0,,,,,
2024-10-18,1.555904984474182,1.5962797414268306,1.555904984474182,1.585447455203044,377000.0,,,,,
2024-10-21,1.555904984474182,1.565752474717136,1.511591160989546,1.5460574942312282,600100.0,,,,,
2024-10-22,1.5854474306106567,1.595294920700863,1.5263623726780773,1.5460574702498315,458000.0,,,,,
2024-10-23,1.555904984474182,1.6051424356889517,1.536209886596931,1.6051424356889517,626700.0,,,,,
2024-10-24,1.5460574626922607,1.5559049527343298,1.5362098552588508,1.5460574626922607,240000.0,,,,,
2024-10-25,1.5657525062561035,1.5854474871387276,1.5460575253734796,1.5460575253734796,316000.0,,,,,
2024-10-28,1.614989995956421,1.6642275666974309,1.5952950146165563,1.6051425052864887,790800.0,,,,,
2024-10-29,1.595294952392578,1.62483742325008,1.595294952392578,1.62483742325008,240300.0,,,,,
2024-10-30,1.5657525062561035,1.6051424680213515,1.5657525062561035,1.5854474871387276,389100.0,,,,,
2024-10-31,1.4968199729919434,1.565752524265333,1.4574300107736335,1.546057543156178,1176600.0,,,,,
2024-11-01,1.486972451210022,1.555905001035785,1.486972451210022,1.5165149222533445,388600.0,,,,,
2024-11-04,1.5066673755645752,1.5559049428535785,1.4968198855850423,1.5559049428535785,322900.0,,,,,
2024-11-05,1.5362099409103394,1.5559050394839198,1.4968199785458736,1.5263624503192228,600000.0,,,,,
2024-11-06,1.486972451210022,1.5066674319055702,1.467277470514474,1.486972451210022,500900.0,,,,,
2024-11-07,1.5460574626922607,1.5559049527343298,1.5165148751747128,1.5263623652167817,541300.0,,,,,
2024-11-08,1.486972451210022,1.5165149222533445,1.467277470514474,1.5165149222533445,296000.0,,,,,
2024-11-11,1.4968199729919434,1.5165149541010985,1.4771249918827885,1.5165149541010985,267700.0,,,,,
2024-11-12,1.4574300050735474,1.4918962218797691,1.4574300050735474,1.4869724766217376,359600.0,,,,,
2024-11-13,1.4574300050735474,1.482048731363706,1.4377350240414204,1.4672774955896108,556400.0,,,,,
2024-11-14,1.5165148973464966,1.5460574852959637,1.4653079718573496,1.4672774464162892,571900.0,,,,,
2024-11-15,1.5854474306106567,1.6149899008812758,1.521438627632974,1.5263623726780773,541900.0,,,,,
2024-11-18,1.7036174535751345,1.811939963515955,1.6248374143296256,1.7922449830524136,3900400.0,,,,,
2024-11-19,1.5657525062561035,1.7036174898258174,1.5460575253734796,1.7036174898258174,1584700.0,,,,,
2024-11-20,1.5460574626922607,1.6445323631129505,1.5362098552588508,1.5755999328184678,1125000.0,,,,,
2024-11-21,1.5854474306106567,1.595294920700863,1.5263623726780773,1.5460574702498315,574200.0,,,,,
2024-11-22,1.526362419128418,1.585447478859077,1.4968199479587612,1.585447478859077,624200.0,,,,,
2024-11-25,1.5854474306106567,1.6396086261067917,1.5263623726780773,1.5263623726780773,1272700.0,,,,,
2024-11-26,1.575600028038025,1.639608717179764,1.5559050467636435,1.634684971861169,644000.0,,,,,
2024-11-27,1.634684920310974,1.664227508682261,1.5755999783510888,1.5854474686777362,1283500.0,,,,,
2024-11-29,1.7036174535751345,1.7036174535751345,1.609081383002255,1.6346849045613965,507000.0,,,,,
2024-12-02,1.7134649753570557,1.733159956183242,1.698693739737416,1.7036174849439625,1351500.0,,,,,
2024-12-03,1.802092432975769,1.802092432975769,1.6986936704636115,1.7233123954923777,1632200.0,,,,,
2024-12-04,1.7922450304031372,1.811940011387016,1.762702441535973,1.811940011387016,817800.0,,,,,
2024-12-05,1.841482400894165,1.8464061459209675,1.7922449506261424,1.821787420786956,1478100.0,,,,,
2024-12-06,1.821787476539612,1.841482457249552,1.7725499073734174,1.841482457249552,711100.0,,,,,
2024-12-09,1.8710249662399288,1.9399575175133188,1.8513299851307743,1.9005674379036617,1500100.0,,,,,
2024-12-10,1.8119399547576904,1.841482425310205,1.802092464573519,1.8316349351260333,658100.0,,,,,
2024-12-11,1.762702465057373,1.8267112715004543,1.743007483810686,1.7922450543187518,935800.0,,,,,
2024-12-12,1.802092432975769,1.802092432975769,1.7725498455499094,1.7725498455499094,384000.0,,,,,
2024-12-13,1.7823973894119265,1.8119399777303389,1.7528549184848583,1.7725498991029036,483200.0,,,,,
2024-12-16,1.7823973894119265,1.8070162325758277,1.7370990044252286,1.7823973894119265,937300.0,,,,,
2024-12-17,1.802092432975769,1.8217874129987817,1.7430073755153903,1.8119399229872752,1252500.0,,,,,
2024-12-18,1.8710249662399288,1.9694999891770515,1.852314781142771,1.9596524986224737,4346400.0,,,,,
2024-12-19,1.7922450304031372,1.9104150336977543,1.7725499320279123,1.9104150336977543,780100.0,,,,,
2024-12-20,1.7725498676300049,1.8020924554238675,1.7607329029472651,1.7823973577641783,601100.0,,,,,
2024-12-23,1.762702465057373,1.7823974463040602,1.7331599931873425,1.7528549744340294,556300.0,,,,,
2024-12-24,1.7823973894119265,1.7823973894119265,1.7528549184848583,1.762702408793881,379200.0,,,,,
2024-12-26,1.7823973894119265,1.8198179934558256,1.762702408793881,1.7823973894119265,487300.0,,,,,
2024-12-27,1.7528549432754517,1.7725499241720428,1.7331599623788605,1.7528549432754517,189100.0,,,,,
2024-12-30,1.7430074214935305,1.772549892307339,1.703617460408452,1.772549892307339,708300.0,,,,,
2024-12-31,1.762702465057373,1.7725499556807167,1.7331599931873425,1.7331599931873425,332600.0,,,,,
2025-01-02,1.7134649753570557,1.7627024274225218,1.6937699945308693,1.7528549370094286,390300.0,,,,,
2025-01-03,1.7134649753570557,1.7430074465963354,1.6691512684981362,1.7430074465963354,761000.0,,,,,
2025-01-06,1.6740750074386597,1.7725499112010026,1.6740750074386597,1.7725499112010026,716800.0,,,,,
2025-01-07,1.634684920310974,1.7036174699888516,1.6248374299843265,1.6839224893355564,621600.0,,,,,
2025-01-08,1.6445324420928955,1.6593036778653991,1.6149899705478885,1.6248374610628908,423000.0,,,,,
2025-01-10,1.595294952392578,1.743007424071432,1.595294952392578,1.723312443499764,533900.0,,,,,
2025-01-13,1.575600028038025,1.605142499949597,1.5460575561264531,1.595295009312406,264100.0,,,,,
2025-01-14,1.693769931793213,1.712480115928522,1.5952949139184742,1.5952949139184742,404600.0,,,,,
2025-01-15,1.7725498676300049,1.821787435692214,1.7233124169591378,1.7430073972274849,1113600.0,,,,,
2025-01-16,1.7430074214935305,1.787321245105587,1.723312440950991,1.772549892307339,550100.0,,,,,
2025-01-17,1.841482400894165,1.8513298909477696,1.7430073829667785,1.752854873020383,1335000.0,,,,,
2025-01-21,1.9793474674224851,2.038432410382513,1.8513299736177449,1.8611774641110823,4031000.0,,,,,
2025-01-22,2.067974805831909,2.082746158420183,1.959652414387744,1.979347394650319,1944400.0,,,,,
2025-01-23,2.156602382659912,2.166449872475509,2.0778222293524564,2.0778222293524564,1259100.0,,,,,
2025-01-24,2.245229959487915,2.26492494059707,2.1467550539421403,2.26492494059707,1759100.0,,,,,
2025-01-27,2.2944674491882324,2.36340011896238,2.2156875234837194,2.2304588769446645,2901300.0,,,,,
2025-01-28,2.3633999824523926,2.368323610133187,2.2107635330421327,2.294467316659796,1726600.0,,,,,
2025-01-29,2.392942428588867,2.4914173290317496,2.3633999584560024,2.3633999584560024,3283900.0,,,,,
2025-01-30,2.48157000541687,2.491417496121592,2.363400116960209,2.3929425890743743,1980800.0,,,,,
2025-01-31,2.442179918289185,2.5554261730205146,2.4126374476787533,2.4914173693065704,1598500.0,,,,,
2025-02-03,2.442179918289185,2.5209598399170017,2.3240098010647734,2.373247486864845,2396000.0,,,,,
2025-02-04,2.934555053710937,2.95425003516274,2.5308074643835914,2.540654955109493,5195000.0,,,,,
2025-02-05,2.658824920654297,2.905012408959645,2.5701972746034536,2.905012408959645,4645000.0,,,,,
2025-02-06,3.34815001487732,3.3776924860060222,2.7819187312871225,2.7966898494601287,8676500.0,,,,,
2025-02-07,3.4663197994232178,3.601230624991211,3.357997408408666,3.47616728951545,9992000.0,,,,,
2025-02-10,3.141352415084839,3.643574883109164,3.141352415084839,3.5844899421139926,10981800.0,,,,,
2025-02-11,3.0822675228118896,3.2545987208299,2.845927520312631,3.0921150131334136,7556000.0,,,,,
2025-02-12,3.141352415084839,3.338302453184761,2.983792337648364,2.983792337648364,4248700.0,,,,,
2025-02-13,3.033029794692993,3.0773436179215223,2.895164932088413,3.0724197554371586,3586700.0,,,,,
2025-02-14,2.934555053710937,3.200437538092968,2.8262324209433256,3.190590047367067,5615900.0,,,,,
2025-02-18,2.954249858856201,3.003487309547268,2.870546075290046,2.9640973489944145,8581200.0,,,,,
2025-02-19,3.0133347511291504,3.4269297998348818,2.993639771170085,3.0330297310882157,10852100.0,,,,,
2025-02-20,3.8208301067352295,3.87991505029521,3.210284985600673,3.210284985600673,14363900.0,,,,,
2025-02-21,3.998084783554077,4.559392430120788,3.860219920553005,4.2098061753368965,16658900.0,,,,,
2025-02-24,3.6632699966430655,3.929152475571921,3.3481500650945524,3.919304985047989,9053600.0,,,,,
2025-02-25,3.4761674404144287,3.632742610112585,3.3776925352173546,3.6238800329927336,4012100.0,,,,,
2025-02-26,3.515557289123535,3.751897288757712,3.170894897265758,3.535252269527826,7992500.0,,,,,
2025-02-27,3.623879909515381,3.76666863457721,3.298912263872352,3.5057097925226377,6819200.0,,,,,
2025-02-28,3.34815001487732,3.4417010560602,3.2595223667085205,3.357997505253554,4269600.0,,,,,
2025-03-03,3.170894861221313,3.4170823482591546,3.1315049008604885,3.298912232393996,3556400.0,,,,,
2025-03-04,3.220132350921631,3.2496748215523343,2.993639841303549,3.0822674879783465,3943800.0,,,,,
2025-03-05,3.4663197994232178,3.4663197994232178,3.278232574313709,3.3481499183164343,2950600.0,,,,,
2025-03-06,3.387539863586426,3.643574839625941,3.349134581963096,3.643574839625941,6850100.0,,,,,
2025-03-07,3.9685425758361816,3.998084811906078,3.446624886425796,3.4564723767099905,9544200.0,,,,,
2025-03-10,3.732202291488648,3.8700673884783967,3.545099743710661,3.830677427847807,4712800.0,,,,,
2025-03-11,3.860219955444336,3.9586948584780433,3.7912872885380526,3.850372465140965,3076900.0,,,,,
2025-03-12,3.938999891281128,4.03747479465008,3.83067749757528,3.840524987912176,3682900.0,,,,,
2025-03-13,3.930000066757202,4.034999847412109,3.619999885559082,3.859999895095825,4722400.0,,,,,
2025-03-14,3.7899999618530273,4.170000076293945,3.734999895095825,4.050000190734863,4256300.0,,,,,
2025-03-17,3.950000047683716,3.9600000381469727,3.670000076293945,3.809999942779541,4736000.0,,,,,
2025-03-18,3.7100000381469727,3.9800000190734863,3.680000066757202,3.950000047683716,3409000.0,,,,,
2025-03-19,3.839999914169312,3.920000076293945,3.694999933242798,3.7100000381469727,2989000.0,,,,,
2025-03-20,3.569999933242798,3.759999990463257,3.5350000858306885,3.759999990463257,3005600.0,,,,,
2025-03-21,3.490000009536743,3.5199999809265137,3.369999885559082,3.5,2018900.0,,,,,
2025-03-24,3.5,3.6050000190734863,3.490000009536743,3.5,1436800.0,,,,,
2025-03-25,3.4100000858306885,3.5,3.3499999046325684,3.359999895095825,1259200.0,,,,,
2025-03-26,3.3299999237060547,3.450000047683716,3.315000057220459,3.400000095367432,1160800.0,,,,,
2025-03-27,3.430000066757202,3.4600000381469727,3.3399999141693115,3.369999885559082,1838200.0,,,,,
2025-03-28,3.1700000762939453,3.400000095367432,3.119999885559082,3.400000095367432,2141200.0,,,,,
2025-03-31,3.0299999713897705,3.059999942779541,2.890000104904175,3.049999952316284,2468900.0,,,,,
2025-04-01,2.9800000190734863,3.049999952316284,2.924999952316284,3.0,1636400.0,,,,,
2025-04-02,3.069999933242798,3.0899999141693115,2.9600000381469727,2.9600000381469727,1405700.0,,,,,
2025-04-03,2.789999961853028,2.9649999141693115,2.765000104904175,2.8399999141693115,2312700.0,,,,,
2025-04-04,2.470000028610229,2.549999952316284,2.3399999141693115,2.5,5495900.0,,,,,
2025-04-07,2.2699999809265137,2.4549999237060547,2.009999990463257,2.109999895095825,3615700.0,,,,,
2025-04-08,2.069999933242798,2.38700008392334,2.049999952316284,2.380000114440918,3193400.0,,,,,
2025-04-09,2.1700000762939453,2.244999885559082,1.9299999475479128,2.059999942779541,5402200.0,,,,,
2025-04-10,2.0199999809265137,2.174999952316284,1.9600000381469729,2.140000104904175,2158000.0,,,,,
2025-04-11,2.0199999809265137,2.0799999237060547,1.909999966621399,2.059999942779541,3296600.0,,,,,
2025-04-14,2.0199999809265137,2.130000114440918,1.9800000190734863,2.109999895095825,4223600.0,,,,,
2025-04-15,2.059999942779541,2.0850000381469727,2.0299999713897705,2.039999961853028,1215600.0,,,,,
2025-04-16,1.950000047683716,2.039999961853028,1.924999952316284,2.0,3593800.0,,,,,
2025-04-17,1.950000047683716,2.009999990463257,1.940000057220459,2.009999990463257,811900.0,,,,,
2025-04-21,1.8899999856948853,1.950000047683716,1.8650000095367432,1.950000047683716,1032500.0,,,,,
2025-04-22,1.9900000095367432,2.009999990463257,1.930999994277954,1.940000057220459,975400.0,,,,,
2025-04-23,2.180000066757202,2.3399999141693115,2.0799999237060547,2.109999895095825,2498400.0,,,,,
2025-04-24,2.25,2.2699999809265137,2.180000066757202,2.2300000190734863,1158700.0,,,,,
2025-04-25,2.220000028610229,2.2699999809265137,2.180000066757202,2.2300000190734863,878700.0,,,,,
2025-04-28,2.220000028610229,2.2699999809265137,2.190000057220459,2.220000028610229,739400.0,,,,,
2025-04-29,2.200000047683716,2.318000078201294,2.180000066757202,2.289999961853028,938000.0,,,,,
2025-04-30,2.3499999046325684,2.369999885559082,2.0999999046325684,2.200000047683716,2628200.0,,,,,
2025-05-01,2.309999942779541,2.375,2.240000009536743,2.369999885559082,1177300.0,,,,,
2025-05-02,2.390000104904175,2.490000009536743,2.371000051498413,2.400000095367432,1591300.0,,,,,
2025-05-05,2.3399999141693115,2.369999885559082,2.289999961853028,2.359999895095825,1752400.0,,,,,
2025-05-06,2.319999933242798,2.359999895095825,2.2799999713897705,2.359999895095825,1445200.0,,,,,
2025-05-07,2.289999961853028,2.380000114440918,2.2100000381469727,2.3399999141693115,1520200.0,,,,,
2025-05-08,2.4100000858306885,2.4600000381469727,2.2850000858306885,2.3399999141693115,1601600.0,,,,,
2025-05-09,2.319999933242798,2.440000057220459,2.2799999713897705,2.4100000858306885,893300.0,,,,,
2025-05-12,2.569999933242798,2.690000057220459,2.539999961853028,2.559999942779541,4045200.0,,,,,
2025-05-13,2.7100000381469727,2.740000009536743,2.619999885559082,2.6600000858306885,2879400.0,,,,,
2025-05-14,2.819999933242798,2.869999885559082,2.755000114440918,2.8399999141693115,3620200.0,,,,,
2025-05-15,2.640000104904175,2.759999990463257,2.6050000190734863,2.75,2033700.0,,,,,
2025-05-16,2.7300000190734863,2.755000114440918,2.619999885559082,2.700000047683716,2184100.0,,,,,
2025-05-19,2.640000104904175,2.734999895095825,2.5999999046325684,2.7300000190734863,2062400.0,,,,,
2025-05-20,2.5799999237060547,2.71399998664856,2.5450000762939453,2.680000066757202,2979000.0,,,,,
2025-05-21,2.490000009536743,2.690000057220459,2.400000095367432,2.6600000858306885,4962400.0,,,,,
2025-05-22,2.509999990463257,2.549999952316284,2.4200000762939453,2.4600000381469727,1794200.0,,,,,
2025-05-23,2.4200000762939453,2.4749999046325684,2.3499999046325684,2.4100000858306885,2509000.0,,,,,
2025-05-27,2.640000104904175,2.7049999237060547,2.4200000762939453,2.430000066757202,4805200.0,,,,,
2025-05-28,2.559999942779541,2.630000114440918,2.5299999713897705,2.609999895095825,2421700.0,,,,,
2025-05-29,2.5999999046325684,2.6549999713897705,2.575000047683716,2.630000114440918,1371200.0,,,,,
2025-05-30,2.4200000762939453,2.5450000762939453,2.4100000858306885,2.539999961853028,3583900.0,,,,,
2025-06-02,2.4200000762939453,2.440000057220459,2.359999895095825,2.4200000762939453,1307100.0,,,,,
2025-06-03,2.490000009536743,2.5299999713897705,2.4200000762939453,2.440000057220459,2959100.0,,,,,
2025-06-04,2.640000104904175,2.674999952316284,2.5199999809265137,2.5199999809265137,2713100.0,,,,,
2025-06-05,2.6700000762939453,2.75,2.6600000858306885,2.720000028610229,3234200.0,,,,,
2025-06-06,2.740000009536743,2.75,2.657000064849853,2.6700000762939453,1919400.0,,,,,
2025-06-09,2.8499999046325684,2.944999933242798,2.789999961853028,2.799999952316284,2172500.0,,,,,
2025-06-10,2.7799999713897705,2.859999895095825,2.740000009536743,2.8499999046325684,1710400.0,,,,,
2025-06-11,2.690000057220459,2.884999990463257,2.680000066757202,2.8299999237060547,1685400.0,,,,,
2025-06-12,2.7300000190734863,2.7699999809265137,2.630000114440918,2.680000066757202,2605800.0,,,,,
2025-06-13,2.5,2.640000104904175,2.5,2.619999885559082,1351600.0,,,,,
2025-06-16,2.609999895095825,2.740000009536743,2.595000028610229,2.609999895095825,2294000.0,,,,,
2025-06-17,2.549999952316284,2.640000104904175,2.5199999809265137,2.559999942779541,1843000.0,,,,,
2025-06-18,2.5199999809265137,2.5799999237060547,2.490000009536743,2.5799999237060547,1704600.0,,,,,
2025-06-20,2.3399999141693115,2.5799999237060547,2.319999933242798,2.5799999237060547,3935600.0,,,,,
2025-06-23,2.299999952316284,2.369999885559082,2.240000009536743,2.369999885559082,2106500.0,,,,,
2025-06-24,2.440000057220459,2.4600000381469727,2.3499999046325684,2.3499999046325684,1116500.0,,,,,
2025-06-25,2.3399999141693115,2.450000047683716,2.319999933242798,2.440000057220459,1917300.0,,,,,
2025-06-26,2.3399999141693115,2.369999885559082,2.299999952316284,2.359999895095825,1605100.0,,,,,
2025-06-27,2.3299999237060547,2.369999885559082,2.305000066757202,2.359999895095825,1329900.0,,,,,
