Date,Close,High,Low,Open,Volume,"('Close', 'BMRN')","('High', 'BMRN')","('Low', 'BMRN')","('Open', 'BMRN')","('Volume', 'BMRN')"
2024-06-03,76.41000366210938,77.75,75.4000015258789,75.75,2466500.0,,,,,
2024-06-04,79.08999633789062,79.62999725341797,75.88999938964844,76.80000305175781,3772100.0,,,,,
2024-06-05,79.66999816894531,79.80999755859375,77.75,79.0199966430664,1949800.0,,,,,
2024-06-06,80.8499984741211,81.1500015258789,78.94999694824219,79.66999816894531,1966000.0,,,,,
2024-06-07,80.69000244140625,81.47000122070312,80.30999755859375,81.0,1495800.0,,,,,
2024-06-10,82.94000244140625,85.51000213623047,82.8499984741211,84.4800033569336,7450400.0,,,,,
2024-06-11,83.87000274658203,84.1500015258789,82.19000244140625,82.19999694824219,3214900.0,,,,,
2024-06-12,84.55000305175781,85.30000305175781,83.52999877929688,84.04000091552734,3412700.0,,,,,
2024-06-13,84.23999786376953,84.88999938964844,83.37000274658203,84.4000015258789,3944300.0,,,,,
2024-06-14,83.51000213623047,84.75,83.06999969482422,83.56999969482422,2476400.0,,,,,
2024-06-17,85.0199966430664,85.58000183105469,83.05999755859375,83.05999755859375,2627400.0,,,,,
2024-06-18,84.1500015258789,86.12999725341797,84.0199966430664,85.08000183105469,2940500.0,,,,,
2024-06-20,84.70999908447266,85.27999877929688,83.05999755859375,84.06999969482422,3023400.0,,,,,
2024-06-21,83.77999877929688,85.7300033569336,82.44000244140625,85.7300033569336,29232700.0,,,,,
2024-06-24,85.13999938964844,85.44999694824219,84.16000366210938,84.27999877929688,3556800.0,,,,,
2024-06-25,84.97000122070312,86.0999984741211,84.51000213623047,85.06999969482422,2196100.0,,,,,
2024-06-26,85.25,85.51000213623047,84.06999969482422,84.76000213623047,1631300.0,,,,,
2024-06-27,83.5,84.8499984741211,82.16999816894531,84.7300033569336,1757000.0,,,,,
2024-06-28,82.33000183105469,83.98999786376953,82.1500015258789,83.66000366210938,2505700.0,,,,,
2024-07-01,82.12999725341797,84.08000183105469,81.68000030517578,82.83000183105469,1474400.0,,,,,
2024-07-02,82.22000122070312,82.44000244140625,81.55000305175781,82.08000183105469,1064300.0,,,,,
2024-07-03,80.97000122070312,82.81999969482422,80.5999984741211,82.81999969482422,613800.0,,,,,
2024-07-05,81.44999694824219,81.9800033569336,80.52999877929688,80.9800033569336,863600.0,,,,,
2024-07-08,82.68000030517578,83.56999969482422,81.36000061035156,81.70999908447266,1443400.0,,,,,
2024-07-09,82.9800033569336,83.55999755859375,82.12000274658203,82.55000305175781,966200.0,,,,,
2024-07-10,82.29000091552734,83.23999786376953,82.20999908447266,83.23999786376953,1261800.0,,,,,
2024-07-11,83.91000366210938,84.58999633789062,82.08999633789062,82.76000213623047,1505500.0,,,,,
2024-07-12,85.0199966430664,85.75,83.37999725341797,84.04000091552734,1273900.0,,,,,
2024-07-15,84.58999633789062,85.69999694824219,84.2300033569336,85.19000244140625,1082200.0,,,,,
2024-07-16,85.88999938964844,85.91999816894531,84.7300033569336,85.16999816894531,1098500.0,,,,,
2024-07-17,84.66000366210938,85.95999908447266,84.19999694824219,85.48999786376953,1076900.0,,,,,
2024-07-18,83.33999633789062,86.23999786376953,83.31999969482422,84.83000183105469,1312700.0,,,,,
2024-07-19,84.08999633789062,84.19999694824219,83.11000061035156,83.16000366210938,1883900.0,,,,,
2024-07-22,85.30999755859375,85.77999877929688,84.04000091552734,84.33999633789062,1513700.0,,,,,
2024-07-23,84.43000030517578,85.8499984741211,84.37000274658203,85.27999877929688,1508700.0,,,,,
2024-07-24,84.62999725341797,85.01000213623047,83.81999969482422,84.41999816894531,774600.0,,,,,
2024-07-25,85.58999633789062,86.80000305175781,84.5999984741211,84.63999938964844,2030100.0,,,,,
2024-07-26,84.58999633789062,86.44999694824219,84.06999969482422,85.66000366210938,1063400.0,,,,,
2024-07-29,84.06999969482422,84.95999908447266,83.20999908447266,84.33999633789062,1089700.0,,,,,
2024-07-30,84.38999938964844,84.91000366210938,83.62000274658203,84.19999694824219,1022600.0,,,,,
2024-07-31,84.33000183105469,85.48999786376953,83.27999877929688,84.38999938964844,945500.0,,,,,
2024-08-01,84.62000274658203,85.52999877929688,84.4000015258789,84.4000015258789,859000.0,,,,,
2024-08-02,84.19999694824219,84.47000122070312,83.0,83.7699966430664,760400.0,,,,,
2024-08-05,80.47000122070312,83.41000366210938,80.05999755859375,80.23999786376953,2230400.0,,,,,
2024-08-06,86.87000274658203,88.0,83.61000061035156,87.79000091552734,3952300.0,,,,,
2024-08-07,86.30000305175781,87.87999725341797,85.5999984741211,87.48999786376953,2192200.0,,,,,
2024-08-08,87.9000015258789,88.05000305175781,86.33000183105469,87.0,1547900.0,,,,,
2024-08-09,88.63999938964844,89.02999877929688,87.19999694824219,87.72000122070312,1364100.0,,,,,
2024-08-12,89.02999877929688,89.9800033569336,88.37999725341797,88.88999938964844,1435000.0,,,,,
2024-08-13,90.98999786376952,91.0199966430664,89.1500015258789,89.26000213623047,1274700.0,,,,,
2024-08-14,89.61000061035156,91.0,89.41000366210938,90.87999725341795,732600.0,,,,,
2024-08-15,89.18000030517578,90.76000213623048,88.94999694824219,90.44000244140624,1179900.0,,,,,
2024-08-16,89.52999877929688,89.72000122070312,88.22000122070312,89.2300033569336,833000.0,,,,,
2024-08-19,92.76000213623048,92.79000091552734,89.4000015258789,89.61000061035156,1550200.0,,,,,
2024-08-20,93.83999633789062,94.8499984741211,92.95999908447266,93.94000244140624,2087700.0,,,,,
2024-08-21,92.56999969482422,94.63999938964844,92.4499969482422,93.5,2006000.0,,,,,
2024-08-22,90.0199966430664,92.7300033569336,89.70999908447266,92.7300033569336,2276100.0,,,,,
2024-08-23,90.0199966430664,90.79000091552734,89.37000274658203,90.0,1262200.0,,,,,
2024-08-26,89.9800033569336,90.54000091552734,89.66999816894531,90.4499969482422,964000.0,,,,,
2024-08-27,90.45999908447266,90.62000274658205,88.61000061035156,90.18000030517578,1112900.0,,,,,
2024-08-28,90.31999969482422,91.30999755859376,89.97000122070312,90.6999969482422,988200.0,,,,,
2024-08-29,91.37000274658205,93.04000091552734,90.29000091552734,90.5999984741211,1532600.0,,,,,
2024-08-30,91.20999908447266,92.3499984741211,89.94999694824219,91.45999908447266,1369400.0,,,,,
2024-09-03,91.5999984741211,92.80999755859376,90.8499984741211,91.20999908447266,1979300.0,,,,,
2024-09-04,89.86000061035156,92.0500030517578,87.68000030517578,91.19000244140624,3742100.0,,,,,
2024-09-05,85.12000274658203,90.01000213623047,84.88999938964844,90.01000213623047,2445600.0,,,,,
2024-09-06,84.08000183105469,86.04000091552734,83.7300033569336,85.33000183105469,1580800.0,,,,,
2024-09-09,84.33000183105469,84.83999633789062,83.44999694824219,84.27999877929688,1686300.0,,,,,
2024-09-10,84.8499984741211,85.63999938964844,83.69000244140625,84.4800033569336,1981600.0,,,,,
2024-09-11,84.77999877929688,84.94000244140625,83.43000030517578,84.72000122070312,1454200.0,,,,,
2024-09-12,84.37999725341797,85.0,83.91000366210938,84.83000183105469,1488400.0,,,,,
2024-09-13,84.9000015258789,85.0,83.94999694824219,84.43000030517578,1195500.0,,,,,
2024-09-16,69.86000061035156,78.0,69.5999984741211,77.52999877929688,10579600.0,,,,,
2024-09-17,70.55000305175781,71.63999938964844,68.83000183105469,70.0,4650000.0,,,,,
2024-09-18,71.13999938964844,71.58000183105469,70.11000061035156,70.87000274658203,2171400.0,,,,,
2024-09-19,71.41000366210938,72.06999969482422,70.41999816894531,71.75,2934400.0,,,,,
2024-09-20,70.69000244140625,71.81999969482422,70.08999633789062,71.81999969482422,3398000.0,,,,,
2024-09-23,69.12999725341797,70.91999816894531,69.0,70.30000305175781,2119100.0,,,,,
2024-09-24,69.4800033569336,69.6500015258789,67.75,69.12999725341797,2151300.0,,,,,
2024-09-25,69.0199966430664,69.54000091552734,68.12000274658203,69.02999877929688,1702700.0,,,,,
2024-09-26,70.23999786376953,70.33000183105469,68.69999694824219,69.20999908447266,1303800.0,,,,,
2024-09-27,70.58000183105469,71.0,70.23999786376953,70.55000305175781,1094500.0,,,,,
2024-09-30,70.29000091552734,71.23999786376953,69.91000366210938,70.58000183105469,1426500.0,,,,,
2024-10-01,70.0999984741211,70.73999786376953,69.80999755859375,70.66000366210938,1222400.0,,,,,
2024-10-02,69.66000366210938,69.8499984741211,68.5199966430664,69.66000366210938,1144500.0,,,,,
