Date,Close,High,Low,Open,Volume,"('Close', 'BIYA')","('High', 'BIYA')","('Low', 'BIYA')","('Open', 'BIYA')","('Volume', 'BIYA')"
2025-04-21,3.7100000381469727,4.460000038146973,3.0999999046325684,3.25,406600.0,,,,,
2025-04-22,3.890000104904175,4.159999847412109,3.680000066757202,4.099999904632568,137600.0,,,,,
2025-04-23,4.050000190734863,4.199999809265137,3.690000057220459,4.050000190734863,295500.0,,,,,
2025-04-24,4.349999904632568,4.610000133514404,3.849999904632568,3.859999895095825,197800.0,,,,,
2025-04-25,3.901999950408936,4.579999923706055,3.400000095367432,4.230000019073486,165300.0,,,,,
2025-04-28,3.930000066757202,4.150000095367432,3.7699999809265137,3.900000095367432,102500.0,,,,,
2025-04-29,4.289999961853027,4.300000190734863,3.5299999713897705,3.740000009536743,140900.0,,,,,
2025-04-30,4.320000171661377,4.489999771118164,3.910000085830689,3.910000085830689,150300.0,,,,,
2025-05-01,4.570000171661377,4.579999923706055,3.990000009536743,3.990000009536743,240100.0,,,,,
2025-05-02,3.940000057220459,4.489999771118164,3.559999942779541,3.559999942779541,265300.0,,,,,
2025-05-05,3.660000085830689,4.159999847412109,3.365000009536743,3.940000057220459,125000.0,,,,,
2025-05-06,3.819999933242798,3.937999963760376,3.309999942779541,3.309999942779541,52500.0,,,,,
2025-05-07,4.429999828338623,5.150000095367432,3.828000068664551,3.828000068664551,1170800.0,,,,,
2025-05-08,4.619999885559082,4.849999904632568,4.349999904632568,4.5,132900.0,,,,,
2025-05-09,4.980000019073486,5.0,4.46999979019165,4.46999979019165,59700.0,,,,,
2025-05-12,4.840000152587891,5.139999866485596,4.610000133514404,4.800000190734863,101000.0,,,,,
2025-05-13,4.940000057220459,5.199999809265137,4.510000228881836,4.699999809265137,267100.0,,,,,
2025-05-14,5.199999809265137,6.059999942779541,4.550000190734863,4.809999942779541,1162700.0,,,,,
2025-05-15,4.980000019073486,5.498000144958496,4.679999828338623,5.489999771118164,134300.0,,,,,
2025-05-16,4.519999980926514,5.146999835968018,4.340000152587891,4.699999809265137,68300.0,,,,,
2025-05-19,4.71999979019165,5.199999809265137,4.199999809265137,4.550000190734863,337700.0,,,,,
2025-05-20,5.070000171661377,5.144000053405762,4.789999961853027,4.920000076293945,609600.0,,,,,
2025-05-21,4.920000076293945,5.429999828338623,4.849999904632568,4.940000057220459,364400.0,,,,,
2025-05-22,4.889999866485596,5.21999979019165,4.679999828338623,4.849999904632568,682400.0,,,,,
2025-05-23,4.800000190734863,5.039999961853027,4.21999979019165,5.039999961853027,142100.0,,,,,
2025-05-27,4.639999866485596,5.0,4.400000095367432,4.989999771118164,86600.0,,,,,
2025-05-28,4.75,4.909999847412109,4.504000186920166,4.550000190734863,87800.0,,,,,
2025-05-29,4.900000095367432,4.96999979019165,4.699999809265137,4.889999866485596,53900.0,,,,,
2025-05-30,4.880000114440918,5.010000228881836,4.650000095367432,4.949999809265137,53900.0,,,,,
2025-06-02,4.71999979019165,4.949999809265137,4.400000095367432,4.949999809265137,46200.0,,,,,
2025-06-03,5.0,5.0,4.71999979019165,4.71999979019165,108500.0,,,,,
2025-06-04,5.480000019073486,6.0,4.699999809265137,5.0,1468000.0,,,,,
2025-06-05,5.349999904632568,6.0,3.509999990463257,5.599999904632568,3069800.0,,,,,
2025-06-06,4.75,5.300000190734863,4.400000095367432,5.090000152587891,1008100.0,,,,,
2025-06-09,3.9700000286102295,4.760000228881836,2.539999961853028,4.75,2049000.0,,,,,
2025-06-10,1.9700000286102293,2.930000066757202,1.850000023841858,2.549999952316284,2162700.0,,,,,
2025-06-11,1.5499999523162842,2.0799999237060547,1.5199999809265137,2.0199999809265137,854200.0,,,,,
2025-06-12,1.2050000429153442,1.5470000505447388,1.1100000143051147,1.5199999809265137,749600.0,,,,,
2025-06-13,0.8500000238418579,1.2000000476837158,0.8270000219345093,1.1299999952316284,741400.0,,,,,
2025-06-16,0.8650000095367432,0.9399999976158142,0.824999988079071,0.8500000238418579,370200.0,,,,,
2025-06-17,0.8569999933242798,0.949999988079071,0.800000011920929,0.949999988079071,650600.0,,,,,
2025-06-18,0.8299999833106995,0.8999999761581421,0.800000011920929,0.800000011920929,262500.0,,,,,
2025-06-20,0.7749999761581421,1.1200000047683716,0.7300000190734863,1.1150000095367432,42192700.0,,,,,
2025-06-23,0.6629999876022339,0.7400000095367432,0.6209999918937683,0.7400000095367432,1356200.0,,,,,
2025-06-24,0.6639999747276306,0.6690000295639038,0.6190000176429749,0.6690000295639038,473500.0,,,,,
2025-06-25,0.6259999871253967,0.6700000166893005,0.5899999737739563,0.6700000166893005,328600.0,,,,,
2025-06-26,0.7160000205039978,0.7490000128746033,0.6000000238418579,0.6200000047683716,435100.0,,,,,
2025-06-27,0.7089999914169312,0.7419999837875366,0.6800000071525574,0.6819999814033508,230200.0,,,,,
2025-06-30,0.734000027179718,0.75,0.6510000228881836,0.6510000228881836,339700.0,,,,,
2025-07-01,0.699999988079071,0.7480000257492065,0.675000011920929,0.6890000104904175,505800.0,,,,,
2025-07-02,0.75,0.959999978542328,0.6650000214576721,0.7099999785423279,2807200.0,,,,,
2025-07-03,0.7599999904632568,0.7879999876022339,0.7319999933242798,0.75,267600.0,,,,,
2025-07-07,0.7080000042915344,0.75,0.6710000038146973,0.75,444400.0,,,,,
2025-07-08,0.7279999852180481,0.746999979019165,0.6940000057220459,0.7200000286102295,273700.0,,,,,
2025-07-09,0.7289999723434448,0.7519999742507935,0.699999988079071,0.75,446000.0,,,,,
2025-07-10,0.7300000190734863,0.7400000095367432,0.7099999785423279,0.7099999785423279,173300.0,,,,,
2025-07-11,0.6899999976158142,0.7239999771118164,0.6899999976158142,0.7239999771118164,92400.0,,,,,
2025-07-14,0.7300000190734863,0.7300000190734863,0.699999988079071,0.699999988079071,209900.0,,,,,
2025-07-15,0.8080000281333923,0.8240000009536743,0.7300000190734863,0.75,975900.0,,,,,
2025-07-16,0.7799999713897705,0.8019999861717224,0.7279999852180481,0.7799999713897705,251300.0,,,,,
2025-07-17,0.7839999794960022,0.796999990940094,0.75,0.7879999876022339,134700.0,,,,,
2025-07-18,0.9409999847412108,0.9800000190734864,0.8100000023841858,0.8500000238418579,2221000.0,,,,,
2025-07-21,0.871999979019165,0.9879999756813048,0.800000011920929,0.9200000166893004,1142900.0,,,,,
2025-07-22,0.8100000023841858,0.8610000014305115,0.7200000286102295,0.8510000109672546,286900.0,,,,,
2025-07-23,0.8989999890327454,0.8989999890327454,0.7910000085830688,0.8180000185966492,267200.0,,,,,
2025-07-24,0.8360000252723694,0.8799999952316284,0.699999988079071,0.8700000047683716,302500.0,,,,,
2025-07-25,0.8100000023841858,0.8149999976158142,0.7599999904632568,0.8109999895095825,222100.0,,,,,
2025-07-28,0.7900000214576721,0.8289999961853027,0.75,0.7900000214576721,74000.0,,,,,
2025-07-29,0.765999972820282,0.8100000023841858,0.7620000243186951,0.7760000228881836,86200.0,,,,,
2025-07-30,0.7580000162124634,0.8040000200271606,0.7369999885559082,0.7599999904632568,176000.0,,,,,
2025-07-31,0.6990000009536743,0.7559999823570251,0.6800000071525574,0.7369999885559082,114100.0,,,,,
2025-08-01,0.6970000267028809,0.7110000252723694,0.671999990940094,0.6880000233650208,82700.0,,,,,
2025-08-04,0.7250000238418579,0.7390000224113464,0.6800000071525574,0.6800000071525574,73100.0,,,,,
2025-08-05,0.7009999752044678,0.7239999771118164,0.671999990940094,0.703000009059906,61400.0,,,,,
2025-08-06,0.7059999704360962,0.7059999704360962,0.6729999780654907,0.675000011920929,150600.0,,,,,
2025-08-07,0.6899999976158142,0.7059999704360962,0.671999990940094,0.7059999704360962,87200.0,,,,,
2025-08-08,0.6449999809265137,0.7179999947547913,0.6190000176429749,0.6899999976158142,407000.0,,,,,
2025-08-11,0.5950000286102295,0.6420000195503235,0.5799999833106995,0.6050000190734863,271900.0,,,,,
2025-08-12,0.5870000123977661,0.6499999761581421,0.5699999928474426,0.5830000042915344,162900.0,,,,,
2025-08-13,0.6000000238418579,0.6000000238418579,0.5759999752044678,0.5870000123977661,81900.0,,,,,
2025-08-14,0.5649999976158142,0.5849999785423279,0.5550000071525574,0.5699999928474426,76400.0,,,,,
2025-08-15,0.578000009059906,0.5989999771118164,0.5320000052452087,0.5649999976158142,189300.0,,,,,
2025-08-18,0.5770000219345093,0.6169999837875366,0.5540000200271606,0.5609999895095825,81700.0,,,,,
2025-08-19,0.5680000185966492,0.6000000238418579,0.5490000247955322,0.5490000247955322,42000.0,,,,,
2025-08-20,0.550000011920929,0.5649999976158142,0.5180000066757202,0.5180000066757202,86300.0,,,,,
2025-08-21,0.5379999876022339,0.5690000057220459,0.5239999890327454,0.550000011920929,44200.0,,,,,
2025-08-22,0.5649999976158142,0.5720000267028809,0.5199999809265137,0.5199999809265137,74400.0,,,,,
2025-08-25,0.5649999976158142,0.5690000057220459,0.531000018119812,0.531000018119812,57600.0,,,,,
2025-08-26,0.5699999928474426,0.7599999904632568,0.5410000085830688,0.5410000085830688,3174300.0,,,,,
2025-08-27,0.5870000123977661,0.6399999856948853,0.5440000295639038,0.550000011920929,943100.0,,,,,
2025-08-28,0.6179999709129333,0.6299999952316284,0.5709999799728394,0.5709999799728394,163800.0,,,,,
2025-08-29,0.574999988079071,0.6050000190734863,0.5600000023841858,0.597000002861023,264800.0,,,,,
2025-09-02,0.5450000166893005,0.578000009059906,0.5199999809265137,0.550000011920929,218200.0,,,,,
2025-09-03,0.5289999842643738,0.5540000200271606,0.4799999892711639,0.5519999861717224,124300.0,,,,,
2025-09-04,0.5099999904632568,0.5350000262260437,0.4959999918937683,0.5350000262260437,80100.0,,,,,
2025-09-05,0.5149999856948853,0.5450000166893005,0.4589999914169311,0.4959999918937683,312200.0,,,,,
2025-09-08,0.574999988079071,0.6380000114440918,0.4979999959468841,0.5299999713897705,1222400.0,,,,,
2025-09-09,0.6290000081062317,0.7480000257492065,0.5370000004768372,0.5460000038146973,7277000.0,,,,,
2025-09-10,0.6740000247955322,0.75,0.5870000123977661,0.7200000286102295,9397200.0,,,,,
2025-09-11,0.6290000081062317,0.6850000023841858,0.6129999756813049,0.6600000262260437,1449000.0,,,,,
2025-09-12,0.628000020980835,0.6299999952316284,0.5910000205039978,0.6299999952316284,919200.0,,,,,
2025-09-15,0.625,0.6299999952316284,0.5899999737739563,0.6000000238418579,413600.0,,,,,
2025-09-16,0.5799999833106995,0.6299999952316284,0.5699999928474426,0.6100000143051147,514000.0,,,,,
2025-09-17,0.609000027179718,0.609000027179718,0.5400000214576721,0.6000000238418579,456700.0,,,,,
2025-09-18,0.597000002861023,0.609000027179718,0.5709999799728394,0.6079999804496765,405500.0,,,,,
2025-09-19,0.6000000238418579,0.6200000047683716,0.5799999833106995,0.6000000238418579,348700.0,,,,,
2025-09-22,0.6150000095367432,0.6240000128746033,0.5799999833106995,0.5830000042915344,463100.0,,,,,
2025-09-23,0.5879999995231628,0.6200000047683716,0.5699999928474426,0.6179999709129333,372900.0,,,,,
2025-09-24,0.5899999737739563,0.5989999771118164,0.5699999928474426,0.5699999928474426,205700.0,,,,,
2025-09-25,0.5590000152587891,0.5820000171661377,0.5299999713897705,0.5740000009536743,317200.0,,,,,
2025-09-26,0.578000009059906,0.6299999952316284,0.5410000085830688,0.6299999952316284,4902100.0,,,,,
2025-09-29,0.5799999833106995,0.6000000238418579,0.5609999895095825,0.5979999899864197,499800.0,,,,,
2025-09-30,0.5849999785423279,0.5950000286102295,0.5410000085830688,0.5799999833106995,924400.0,,,,,
2025-10-01,0.5979999899864197,0.6129999756813049,0.5870000123977661,0.6000000238418579,557800.0,,,,,
2025-10-02,0.593999981880188,0.6000000238418579,0.5699999928474426,0.5699999928474426,302500.0,,,,,
2025-10-03,0.5820000171661377,0.5899999737739563,0.5720000267028809,0.5820000171661377,223000.0,,,,,
2025-10-06,0.6259999871253967,0.6299999952316284,0.5879999995231628,0.6000000238418579,864900.0,,,,,
2025-10-07,0.6029999852180481,0.6299999952316284,0.5889999866485596,0.6259999871253967,404900.0,,,,,
2025-10-08,0.6000000238418579,0.6100000143051147,0.5600000023841858,0.5799999833106995,416300.0,,,,,
2025-10-09,0.597000002861023,0.6269999742507935,0.5699999928474426,0.6010000109672546,453200.0,,,,,
2025-10-10,0.5400000214576721,0.5929999947547913,0.5350000262260437,0.5699999928474426,510700.0,,,,,
2025-10-13,0.5379999876022339,0.5600000023841858,0.5220000147819519,0.5350000262260437,285500.0,,,,,
2025-10-14,0.5189999938011169,0.5299999713897705,0.503000020980835,0.5299999713897705,258100.0,,,,,
2025-10-15,0.5320000052452087,0.550000011920929,0.5299999713897705,0.5460000038146973,167700.0,,,,,
2025-10-16,0.4839999973773956,0.5450000166893005,0.453000009059906,0.5450000166893005,336700.0,,,,,
2025-10-17,0.4749999940395355,0.5099999904632568,0.3939999938011169,0.4839999973773956,824600.0,,,,,
2025-10-20,,,,,,0.5059999823570251,0.5189999938011169,0.46799999475479126,0.49000000953674316,293900.0
2025-10-21,,,,,,0.49900001287460327,0.5180000066757202,0.47999998927116394,0.5070000290870667,174700.0
2025-10-22,,,,,,0.4779999852180481,0.49900001287460327,0.4519999921321869,0.49900001287460327,237800.0
2025-10-23,,,,,,0.42100000381469727,0.4790000021457672,0.38999998569488525,0.46399998664855957,766400.0
2025-10-24,,,,,,0.3799999952316284,0.4449999928474426,0.3700000047683716,0.40799999237060547,805600.0
2025-10-27,,,,,,0.3059999942779541,0.4189999997615814,0.17000000178813934,0.38999998569488525,4582600.0
2025-10-28,,,,,,0.3190000057220459,0.34299999475479126,0.3019999861717224,0.3100000023841858,467700.0
2025-10-29,,,,,,0.30399999022483826,0.32499998807907104,0.2939999997615814,0.3199999928474426,334100.0
2025-10-30,,,,,,0.30399999022483826,0.3100000023841858,0.2800000011920929,0.29499998688697815,427800.0
2025-10-31,,,,,,0.30300000309944153,0.30399999022483826,0.28600001335144043,0.30000001192092896,151500.0
2025-11-03,,,,,,0.3050000071525574,0.3050000071525574,0.27399998903274536,0.29499998688697815,343200.0
2025-11-04,,,,,,0.26600000262260437,0.3089999854564667,0.2529999911785126,0.29499998688697815,206000.0
2025-11-05,,,,,,0.2759999930858612,0.2770000100135803,0.2590000033378601,0.25999999046325684,61072000.0
2025-11-06,,,,,,0.4779999852180481,0.671999990940094,0.3700000047683716,0.5360000133514404,379462800.0
2025-11-07,,,,,,0.45500001311302185,0.46399998664855957,0.33899998664855957,0.41600000858306885,8723500.0
2025-11-10,,,,,,0.36399999260902405,0.4050000011920929,0.3409999907016754,0.4050000011920929,2464200.0
2025-11-11,,,,,,0.35499998927116394,0.3630000054836273,0.33899998664855957,0.3449999988079071,1054000.0
2025-11-12,,,,,,0.3199999928474426,0.34700000286102295,0.3149999976158142,0.33000001311302185,1365200.0
2025-11-13,,,,,,0.328000009059906,0.3319999873638153,0.2849999964237213,0.2849999964237213,538400.0
2025-11-14,,,,,,0.34200000762939453,0.3540000021457672,0.2939999997615814,0.32600000500679016,737900.0
2025-11-17,,,,,,0.3409999907016754,0.36399999260902405,0.32199999690055847,0.3319999873638153,302400.0
2025-11-18,,,,,,0.3230000138282776,0.3400000035762787,0.3190000057220459,0.3190000057220459,212200.0
2025-11-19,,,,,,0.33000001311302185,0.3319999873638153,0.3059999942779541,0.31299999356269836,305700.0
2025-11-20,,,,,,0.2750000059604645,0.3490000069141388,0.2199999988079071,0.3269999921321869,667100.0
2025-11-21,,,,,,0.26499998569488525,0.2930000126361847,0.26100000739097595,0.27799999713897705,127200.0
2025-11-24,,,,,,0.25999999046325684,0.28999999165534973,0.257999986410141,0.2750000059604645,423200.0
2025-11-25,,,,,,0.25600001215934753,0.2709999978542328,0.2529999911785126,0.26499998569488525,250100.0
2025-11-26,,,,,,0.25200000405311584,0.25999999046325684,0.24500000476837158,0.25999999046325684,180500.0
2025-11-28,,,,,,0.29499998688697815,0.33799999952316284,0.25099998712539673,0.33799999952316284,37362100.0
2025-12-01,,,,,,0.2809999883174896,0.2840000092983246,0.27000001072883606,0.27799999713897705,1713200.0
2025-12-02,,,,,,0.2800000011920929,0.28200000524520874,0.27300000190734863,0.27900001406669617,845800.0
2025-12-03,,,,,,0.2680000066757202,0.27900001406669617,0.257999986410141,0.257999986410141,472700.0
2025-12-04,,,,,,0.26100000739097595,0.2680000066757202,0.25600001215934753,0.25699999928474426,293000.0
2025-12-05,,,,,,0.257999986410141,0.2630000114440918,0.2529999911785126,0.2529999911785126,262700.0
2025-12-08,,,,,,0.25999999046325684,0.25999999046325684,0.25,0.2549999952316284,172100.0
2025-12-09,,,,,,0.24500000476837158,0.25999999046325684,0.2370000034570694,0.2549999952316284,416700.0
2025-12-10,,,,,,0.24400000274181366,0.24500000476837158,0.23800000548362732,0.24500000476837158,235800.0
2025-12-11,,,,,,0.23499999940395355,0.2370000034570694,0.2199999988079071,0.2370000034570694,265700.0
2025-12-12,,,,,,0.21400000154972076,0.2370000034570694,0.210999995470047,0.23399999737739563,562500.0
2025-12-15,,,,,,0.1979999989271164,0.2150000035762787,0.1899999976158142,0.20999999344348907,324100.0
2025-12-16,,,,,,0.19200000166893005,0.20200000703334808,0.18400000035762787,0.19499999284744263,296100.0
2025-12-17,,,,,,0.20999999344348907,0.2199999988079071,0.19200000166893005,0.21199999749660492,416300.0
2025-12-18,,,,,,0.2029999941587448,0.21899999678134918,0.20000000298023224,0.20999999344348907,241100.0
2025-12-19,,,,,,0.20100000500679016,0.210999995470047,0.1899999976158142,0.210999995470047,269100.0
2025-12-22,,,,,,0.1899999976158142,0.20600000023841858,0.1899999976158142,0.19499999284744263,209600.0
2025-12-23,,,,,,0.16019999980926514,0.17260000109672546,0.1460999995470047,0.15520000457763672,738504.0
