Date,Close,High,Low,Open,Volume,"('Close', 'SYRE')","('High', 'SYRE')","('Low', 'SYRE')","('Open', 'SYRE')","('Volume', 'SYRE')"
2024-06-03,36.790000915527344,37.5,34.09000015258789,35.0,312700.0,,,,,
2024-06-04,34.099998474121094,37.297000885009766,33.04999923706055,36.58000183105469,546700.0,,,,,
2024-06-05,35.130001068115234,35.34000015258789,33.849998474121094,34.119998931884766,337500.0,,,,,
2024-06-06,34.61000061035156,35.88999938964844,33.369998931884766,35.43000030517578,284000.0,,,,,
2024-06-07,33.66999816894531,35.790000915527344,33.09000015258789,34.09000015258789,291100.0,,,,,
2024-06-10,36.4900016784668,36.970001220703125,33.58000183105469,33.779998779296875,395300.0,,,,,
2024-06-11,37.97999954223633,38.220001220703125,35.1349983215332,36.040000915527344,459800.0,,,,,
2024-06-12,37.0,38.900001525878906,36.810001373291016,38.5099983215332,426300.0,,,,,
2024-06-13,32.36000061035156,36.77000045776367,30.989999771118164,36.77000045776367,797300.0,,,,,
2024-06-14,31.51000022888184,32.599998474121094,30.739999771118164,31.780000686645508,791200.0,,,,,
2024-06-17,25.43000030517578,32.00199890136719,24.0,31.6200008392334,2780300.0,,,,,
2024-06-18,25.790000915527344,26.299999237060547,24.46999931335449,25.25,1308700.0,,,,,
2024-06-20,25.6299991607666,26.549999237060547,24.40999984741211,25.75,1201300.0,,,,,
2024-06-21,24.100000381469727,26.540000915527344,23.780000686645508,25.8799991607666,1612100.0,,,,,
2024-06-24,24.229999542236328,24.395000457763672,23.0,23.940000534057617,797300.0,,,,,
2024-06-25,23.09000015258789,24.770000457763672,22.6299991607666,24.11000061035156,811800.0,,,,,
2024-06-26,23.38999938964844,23.975000381469727,22.190000534057617,23.030000686645508,580900.0,,,,,
2024-06-27,22.709999084472656,24.01000022888184,22.399999618530277,23.299999237060547,1053900.0,,,,,
2024-06-28,23.51000022888184,23.959999084472656,22.31999969482422,22.799999237060547,6176400.0,,,,,
2024-07-01,24.549999237060547,24.90999984741211,22.9950008392334,23.709999084472656,738600.0,,,,,
2024-07-02,23.790000915527344,25.18000030517578,23.11000061035156,24.43000030517578,559600.0,,,,,
2024-07-03,25.76000022888184,26.174999237060547,23.489999771118164,24.40999984741211,535300.0,,,,,
2024-07-05,25.489999771118164,26.049999237060547,24.270000457763672,25.709999084472656,563900.0,,,,,
2024-07-08,26.459999084472656,26.992000579833984,25.100000381469727,26.86000061035156,590800.0,,,,,
2024-07-09,27.040000915527344,27.1200008392334,25.40999984741211,26.34000015258789,397200.0,,,,,
2024-07-10,27.8799991607666,28.729999542236328,27.200000762939453,27.200000762939453,754700.0,,,,,
2024-07-11,28.1299991607666,29.530000686645508,28.059999465942383,28.989999771118164,700200.0,,,,,
2024-07-12,29.68000030517578,29.770000457763672,27.43000030517578,28.670000076293945,908100.0,,,,,
2024-07-15,28.799999237060547,30.32999992370605,28.450000762939453,29.84000015258789,446900.0,,,,,
2024-07-16,30.950000762939453,31.13999938964844,29.780000686645508,29.950000762939453,723000.0,,,,,
2024-07-17,31.399999618530277,31.940000534057617,29.84000015258789,30.899999618530277,869100.0,,,,,
2024-07-18,29.76000022888184,32.099998474121094,29.59000015258789,31.15999984741211,269700.0,,,,,
2024-07-19,29.5,30.350000381469727,28.940000534057617,29.88999938964844,367100.0,,,,,
2024-07-22,30.780000686645508,30.88999938964844,29.11000061035156,30.420000076293945,305400.0,,,,,
2024-07-23,31.82999992370605,32.31999969482422,30.26499938964844,30.5,394600.0,,,,,
2024-07-24,30.690000534057617,32.40999984741211,30.51000022888184,31.56999969482422,233500.0,,,,,
2024-07-25,30.11000061035156,31.65999984741211,30.040000915527344,30.479999542236328,324500.0,,,,,
2024-07-26,31.46999931335449,31.540000915527344,30.239999771118164,30.84000015258789,378500.0,,,,,
2024-07-29,29.940000534057617,31.545000076293945,29.809999465942383,31.049999237060547,184100.0,,,,,
2024-07-30,28.71999931335449,31.59000015258789,28.670000076293945,30.07999992370605,253500.0,,,,,
2024-07-31,27.5,28.950000762939453,26.559999465942383,28.950000762939453,1051100.0,,,,,
2024-08-01,26.920000076293945,27.88999938964844,26.3799991607666,27.51000022888184,446700.0,,,,,
2024-08-02,26.190000534057617,26.959999084472656,25.479999542236328,25.57999992370605,256500.0,,,,,
2024-08-05,26.0,26.559999465942383,24.63999938964844,24.63999938964844,459100.0,,,,,
2024-08-06,26.040000915527344,26.520000457763672,25.420000076293945,26.520000457763672,354900.0,,,,,
2024-08-07,24.549999237060547,26.549999237060547,24.38999938964844,26.549999237060547,378900.0,,,,,
2024-08-08,25.25,25.82999992370605,24.31999969482422,25.440000534057617,616700.0,,,,,
2024-08-09,24.799999237060547,25.299999237060547,24.40999984741211,25.299999237060547,302600.0,,,,,
2024-08-12,24.309999465942383,24.8799991607666,23.309999465942383,24.8799991607666,263600.0,,,,,
2024-08-13,25.290000915527344,25.709999084472656,24.030000686645508,24.670000076293945,422400.0,,,,,
2024-08-14,24.729999542236328,25.905000686645508,24.239999771118164,25.489999771118164,356400.0,,,,,
2024-08-15,26.549999237060547,26.6200008392334,24.93000030517578,25.440000534057617,454200.0,,,,,
2024-08-16,26.040000915527344,26.6200008392334,25.520000457763672,26.549999237060547,298000.0,,,,,
2024-08-19,27.850000381469727,27.940000534057617,25.989999771118164,26.030000686645508,384000.0,,,,,
2024-08-20,26.690000534057617,28.5,26.190000534057617,27.850000381469727,685000.0,,,,,
2024-08-21,26.56999969482422,27.489999771118164,25.90999984741211,26.540000915527344,417500.0,,,,,
2024-08-22,24.76000022888184,26.709999084472656,24.46999931335449,26.6200008392334,262300.0,,,,,
2024-08-23,25.530000686645508,26.350000381469727,25.075000762939453,25.07999992370605,456400.0,,,,,
2024-08-26,26.989999771118164,27.0,25.149999618530277,25.8700008392334,283900.0,,,,,
2024-08-27,27.809999465942383,27.920000076293945,26.40999984741211,26.670000076293945,374600.0,,,,,
2024-08-28,28.030000686645508,28.149999618530277,27.21999931335449,27.479999542236328,809500.0,,,,,
2024-08-29,28.06999969482422,28.489999771118164,27.36000061035156,28.399999618530277,356100.0,,,,,
2024-08-30,28.75,29.0,28.15999984741211,28.43000030517578,411600.0,,,,,
2024-09-03,26.600000381469727,29.075000762939453,26.53499984741211,28.18000030517578,293500.0,,,,,
2024-09-04,28.0,29.1200008392334,26.690000534057617,27.13999938964844,433400.0,,,,,
2024-09-05,28.040000915527344,28.8799991607666,27.690000534057617,28.209999084472656,341300.0,,,,,
2024-09-06,27.959999084472656,28.5,26.520000457763672,27.809999465942383,411500.0,,,,,
2024-09-09,29.07999992370605,29.65999984741211,27.88999938964844,28.3700008392334,491800.0,,,,,
2024-09-10,28.190000534057617,29.65999984741211,27.8799991607666,29.200000762939453,542500.0,,,,,
2024-09-11,28.979999542236328,29.51000022888184,27.290000915527344,28.100000381469727,379200.0,,,,,
2024-09-12,28.440000534057617,29.71999931335449,28.239999771118164,28.950000762939453,186700.0,,,,,
2024-09-13,29.36000061035156,30.25,28.790000915527344,28.799999237060547,687000.0,,,,,
2024-09-16,28.959999084472656,29.700000762939453,27.09000015258789,29.309999465942383,701200.0,,,,,
2024-09-17,28.51000022888184,30.100000381469727,28.46999931335449,29.229999542236328,575300.0,,,,,
2024-09-18,28.959999084472656,29.959999084472656,28.209999084472656,28.51000022888184,462400.0,,,,,
2024-09-19,30.399999618530277,30.5,29.5049991607666,29.989999771118164,459100.0,,,,,
2024-09-20,30.170000076293945,31.88999938964844,29.75,30.239999771118164,2151200.0,,,,,
2024-09-23,29.8799991607666,30.38999938964844,28.709999084472656,29.559999465942383,680500.0,,,,,
2024-09-24,28.15999984741211,30.520000457763672,27.975000381469727,30.31999969482422,373600.0,,,,,
2024-09-25,27.709999084472656,29.440000534057617,27.63999938964844,28.11000061035156,450900.0,,,,,
2024-09-26,29.059999465942383,30.11000061035156,27.899999618530277,28.21999931335449,2297300.0,,,,,
2024-09-27,28.489999771118164,29.51499938964844,28.059999465942383,29.309999465942383,652200.0,,,,,
2024-09-30,29.40999984741211,29.940000534057617,28.38999938964844,28.38999938964844,375900.0,,,,,
2024-10-01,27.459999084472656,29.18000030517578,26.84000015258789,29.18000030517578,599300.0,,,,,
2024-10-02,27.68000030517578,28.190000534057617,26.920000076293945,27.309999465942383,259000.0,,,,,
2024-10-03,28.3700008392334,28.73500061035156,27.3700008392334,27.3700008392334,201800.0,,,,,
2024-10-04,29.149999618530277,29.36000061035156,28.729999542236328,28.799999237060547,187900.0,,,,,
2024-10-07,27.5,29.3700008392334,27.399999618530277,29.149999618530277,215700.0,,,,,
2024-10-08,27.8799991607666,28.530000686645508,27.350000381469727,27.5,316800.0,,,,,
2024-10-09,27.479999542236328,28.299999237060547,26.75,27.850000381469727,289400.0,,,,,
2024-10-10,27.21999931335449,27.34000015258789,26.28300094604492,27.01000022888184,199500.0,,,,,
2024-10-11,28.700000762939453,28.959999084472656,27.152999877929688,27.209999084472656,229000.0,,,,,
2024-10-14,30.65999984741211,30.700000762939453,28.299999237060547,28.40999984741211,1127100.0,,,,,
2024-10-15,31.479999542236328,32.0,29.799999237060547,31.209999084472656,626100.0,,,,,
2024-10-16,32.369998931884766,32.45000076293945,30.61000061035156,31.0,438500.0,,,,,
