Date,Close,High,Low,Open,Volume,"('Close', 'BZFD')","('High', 'BZFD')","('Low', 'BZFD')","('Open', 'BZFD')","('Volume', 'BZFD')"
2024-08-01,2.619999885559082,2.734999895095825,2.559999942779541,2.720000028610229,475000.0,,,,,
2024-08-02,2.4049999713897705,2.539999961853028,2.3299999237060547,2.5,708900.0,,,,,
2024-08-05,2.220000028610229,2.299999952316284,2.0999999046325684,2.1700000762939453,826300.0,,,,,
2024-08-06,2.234999895095825,2.2699999809265137,2.109999895095825,2.2300000190734863,584200.0,,,,,
2024-08-07,2.130000114440918,2.2799999713897705,2.109999895095825,2.25,333800.0,,,,,
2024-08-08,2.25,2.2950000762939453,2.069999933242798,2.0999999046325684,478900.0,,,,,
2024-08-09,2.309999942779541,2.3399999141693115,2.2219998836517334,2.259999990463257,252900.0,,,,,
2024-08-12,2.240000009536743,2.3399999141693115,2.180000066757202,2.299999952316284,1353300.0,,,,,
2024-08-13,2.819999933242798,2.8299999237060547,2.4200000762939453,2.509999990463257,1559200.0,,,,,
2024-08-14,2.720000028610229,2.8399999141693115,2.630000114440918,2.809999942779541,474700.0,,,,,
2024-08-15,2.8299999237060547,2.8499999046325684,2.690000057220459,2.7300000190734863,685800.0,,,,,
2024-08-16,2.8299999237060547,2.950000047683716,2.759999990463257,2.759999990463257,407800.0,,,,,
2024-08-19,2.9100000858306885,2.950000047683716,2.75,2.809999942779541,534500.0,,,,,
2024-08-20,2.9100000858306885,2.9200000762939453,2.7950000762939453,2.9100000858306885,390100.0,,,,,
2024-08-21,2.970000028610229,3.005000114440918,2.890000104904175,2.940000057220459,518000.0,,,,,
2024-08-22,2.799999952316284,2.970000028610229,2.7799999713897705,2.970000028610229,399700.0,,,,,
2024-08-23,2.740000009536743,2.8399999141693115,2.7300000190734863,2.799999952316284,285500.0,,,,,
2024-08-26,2.7300000190734863,2.8299999237060547,2.619999885559082,2.7100000381469727,438100.0,,,,,
2024-08-27,2.640000104904175,2.7300000190734863,2.619999885559082,2.700000047683716,419800.0,,,,,
2024-08-28,2.559999942779541,2.678999900817871,2.5199999809265137,2.609999895095825,340400.0,,,,,
2024-08-29,2.619999885559082,2.690000057220459,2.555000066757202,2.559999942779541,225500.0,,,,,
2024-08-30,2.5899999141693115,2.630000114440918,2.5299999713897705,2.630000114440918,215800.0,,,,,
2024-09-03,2.490000009536743,2.609999895095825,2.444999933242798,2.5899999141693115,345900.0,,,,,
2024-09-04,2.3499999046325684,2.5,2.315000057220459,2.470000028610229,319600.0,,,,,
2024-09-05,2.359999895095825,2.4100000858306885,2.3299999237060547,2.369999885559082,153500.0,,,,,
2024-09-06,2.3299999237060547,2.375,2.275000095367432,2.359999895095825,295600.0,,,,,
2024-09-09,2.430000066757202,2.490000009536743,2.319999933242798,2.3399999141693115,174900.0,,,,,
2024-09-10,2.4100000858306885,2.427000045776367,2.369999885559082,2.4100000858306885,114800.0,,,,,
2024-09-11,2.470000028610229,2.5,2.359999895095825,2.380000114440918,184900.0,,,,,
2024-09-12,2.509999990463257,2.5450000762939453,2.430000066757202,2.450000047683716,188900.0,,,,,
2024-09-13,2.6700000762939453,2.9600000381469727,2.5299999713897705,2.539999961853028,1918000.0,,,,,
2024-09-16,2.7699999809265137,2.8299999237060547,2.680000066757202,2.720000028610229,605300.0,,,,,
2024-09-17,2.7799999713897705,2.809999942779541,2.680000066757202,2.799999952316284,463700.0,,,,,
2024-09-18,2.75,2.799999952316284,2.680000066757202,2.7799999713897705,422200.0,,,,,
2024-09-19,2.859999895095825,2.875,2.740000009536743,2.8499999046325684,542800.0,,,,,
2024-09-20,2.740000009536743,2.8410000801086426,2.720000028610229,2.8399999141693115,387700.0,,,,,
2024-09-23,2.75,2.7799999713897705,2.630000114440918,2.7699999809265137,289200.0,,,,,
2024-09-24,2.75,2.805000066757202,2.740000009536743,2.7799999713897705,179000.0,,,,,
2024-09-25,2.759999990463257,2.799999952316284,2.700000047683716,2.7300000190734863,136500.0,,,,,
2024-09-26,2.799999952316284,2.8399999141693115,2.7100000381469727,2.759999990463257,234900.0,,,,,
2024-09-27,2.759999990463257,2.8499999046325684,2.7320001125335693,2.8399999141693115,189700.0,,,,,
2024-09-30,2.664999961853028,2.759999990463257,2.630000114440918,2.75,240700.0,,,,,
2024-10-01,2.690000057220459,2.700000047683716,2.5899999141693115,2.619999885559082,234800.0,,,,,
2024-10-02,2.740000009536743,2.75,2.640000104904175,2.6700000762939453,134300.0,,,,,
2024-10-03,2.740000009536743,2.789999961853028,2.6700000762939453,2.75,155800.0,,,,,
2024-10-04,2.720000028610229,2.809999942779541,2.7039999961853027,2.809999942779541,176000.0,,,,,
2024-10-07,2.700000047683716,2.720000028610229,2.6600000858306885,2.690000057220459,98800.0,,,,,
2024-10-08,2.690000057220459,2.759999990463257,2.6600000858306885,2.720000028610229,208100.0,,,,,
2024-10-09,2.690000057220459,2.759999990463257,2.619999885559082,2.6600000858306885,125300.0,,,,,
2024-10-10,2.509999990463257,2.680000066757202,2.509999990463257,2.6600000858306885,280500.0,,,,,
2024-10-11,2.359999895095825,2.5299999713897705,2.299999952316284,2.5199999809265137,876200.0,,,,,
2024-10-14,2.430000066757202,2.4600000381469727,2.3499999046325684,2.369999885559082,311200.0,,,,,
2024-10-15,2.5799999237060547,2.5899999141693115,2.450000047683716,2.4600000381469727,197100.0,,,,,
2024-10-16,2.5199999809265137,2.5799999237060547,2.5,2.569999933242798,127500.0,,,,,
2024-10-17,2.470000028610229,2.5199999809265137,2.430000066757202,2.5199999809265137,135300.0,,,,,
2024-10-18,2.5,2.559999942779541,2.4600000381469727,2.4800000190734863,388800.0,,,,,
2024-10-21,2.440000057220459,2.5,2.390000104904175,2.4800000190734863,251800.0,,,,,
2024-10-22,2.5,2.505000114440918,2.369999885559082,2.4100000858306885,256800.0,,,,,
2024-10-23,2.430000066757202,2.539999961853028,2.401000022888184,2.490000009536743,90000.0,,,,,
2024-10-24,2.400000095367432,2.4590001106262207,2.390000104904175,2.440000057220459,88600.0,,,,,
2024-10-25,2.359999895095825,2.4200000762939453,2.319999933242798,2.4200000762939453,345200.0,,,,,
2024-10-28,2.549999952316284,2.555000066757202,2.3499999046325684,2.4100000858306885,848600.0,,,,,
2024-10-29,2.509999990463257,2.5799999237060547,2.450000047683716,2.5799999237060547,361100.0,,,,,
2024-10-30,2.740000009536743,2.8510000705718994,2.490000009536743,2.490000009536743,1622800.0,,,,,
2024-10-31,2.490000009536743,2.789999961853028,2.400000095367432,2.75,741700.0,,,,,
2024-11-01,2.549999952316284,2.549999952316284,2.359999895095825,2.4800000190734863,564400.0,,,,,
2024-11-04,2.539999961853028,2.5999999046325684,2.4749999046325684,2.539999961853028,225100.0,,,,,
2024-11-05,2.640000104904175,2.7100000381469727,2.5199999809265137,2.549999952316284,459400.0,,,,,
2024-11-06,2.7799999713897705,2.8399999141693115,2.680000066757202,2.8399999141693115,1026700.0,,,,,
2024-11-07,2.740000009536743,2.799000024795532,2.690000057220459,2.759999990463257,396900.0,,,,,
2024-11-08,2.765000104904175,2.815999984741211,2.690000057220459,2.7300000190734863,531700.0,,,,,
2024-11-11,3.180000066757202,3.275000095367432,2.720000028610229,2.809999942779541,1941500.0,,,,,
2024-11-12,3.0,3.1600000858306885,2.940000057220459,3.0999999046325684,1513000.0,,,,,
2024-11-13,2.9100000858306885,3.2799999713897705,2.7100000381469727,2.950000047683716,2265600.0,,,,,
2024-11-14,3.2799999713897705,3.559999942779541,2.940000057220459,2.940000057220459,3408400.0,,,,,
2024-11-15,3.059999942779541,3.3499999046325684,2.990000009536743,3.25,839200.0,,,,,
2024-11-18,3.200000047683716,3.759999990463257,3.0999999046325684,3.0999999046325684,2901700.0,,,,,
2024-11-19,3.200000047683716,3.380000114440918,3.101999998092652,3.180000066757202,1097700.0,,,,,
2024-11-20,3.0299999713897705,3.2799999713897705,3.009999990463257,3.200000047683716,855900.0,,,,,
2024-11-21,3.25,3.3299999237060547,3.049999952316284,3.049999952316284,1557700.0,,,,,
2024-11-22,3.7699999809265137,3.7799999713897705,3.180000066757202,3.289999961853028,1949600.0,,,,,
2024-11-25,4.239999771118164,4.369999885559082,3.811000108718872,3.880000114440918,2992700.0,,,,,
2024-11-26,4.014999866485596,4.360000133514404,3.869999885559082,4.159999847412109,1207300.0,,,,,
2024-11-27,4.46999979019165,4.510000228881836,3.819999933242798,4.090000152587891,1814700.0,,,,,
2024-11-29,4.449999809265137,4.835000038146973,4.389999866485596,4.46999979019165,969100.0,,,,,
2024-12-02,4.590000152587891,4.769999980926514,4.409999847412109,4.429999828338623,1015800.0,,,,,
2024-12-03,4.480000019073486,4.590000152587891,4.160999774932861,4.550000190734863,1230700.0,,,,,
2024-12-04,5.179999828338623,5.559999942779541,4.489999771118164,4.489999771118164,2682200.0,,,,,
2024-12-05,5.139999866485596,5.440000057220459,4.960000038146973,5.210000038146973,1200600.0,,,,,
2024-12-06,5.360000133514404,5.679999828338623,5.210000038146973,5.309999942779541,1237400.0,,,,,
2024-12-09,4.659999847412109,5.630000114440918,4.531000137329102,5.579999923706055,1845700.0,,,,,
2024-12-10,4.349999904632568,4.789999961853027,4.289999961853027,4.679999828338623,1140100.0,,,,,
2024-12-11,4.460000038146973,4.53000020980835,4.269999980926514,4.349999904632568,601000.0,,,,,
2024-12-12,3.569999933242798,4.400000095367432,3.559999942779541,4.309999942779541,2960500.0,,,,,
2024-12-13,3.325000047683716,3.5999999046325684,3.2100000381469727,3.5899999141693115,1581300.0,,,,,
2024-12-16,3.200000047683716,3.319999933242798,3.0899999141693115,3.299999952316284,1614300.0,,,,,
2024-12-17,3.0799999237060547,3.319999933242798,3.069999933242798,3.180000066757202,740800.0,,,,,
2024-12-18,2.8499999046325684,3.2100000381469727,2.8299999237060547,3.0999999046325684,1421700.0,,,,,
2024-12-19,3.0,3.1050000190734863,2.928999900817871,3.0,923000.0,,,,,
2024-12-20,2.9100000858306885,3.140000104904175,2.880000114440918,2.950000047683716,659200.0,,,,,
2024-12-23,2.869999885559082,3.006999969482422,2.789999961853028,3.0,458400.0,,,,,
2024-12-24,2.819999933242798,2.859999895095825,2.75,2.859999895095825,237500.0,,,,,
2024-12-26,2.9800000190734863,3.0,2.7699999809265137,2.7799999713897705,767600.0,,,,,
2024-12-27,2.8399999141693115,2.9800000190734863,2.7300000190734863,2.9800000190734863,578100.0,,,,,
2024-12-30,2.7300000190734863,2.822999954223633,2.6600000858306885,2.759999990463257,442900.0,,,,,
2024-12-31,2.6700000762939453,2.819999933242798,2.5999999046325684,2.759999990463257,607400.0,,,,,
2025-01-02,2.8299999237060547,2.9200000762939453,2.720000028610229,2.7300000190734863,697700.0,,,,,
2025-01-03,2.950000047683716,3.0299999713897705,2.819999933242798,2.8499999046325684,539300.0,,,,,
2025-01-06,3.0299999713897705,3.119999885559082,2.970000028610229,3.0,641000.0,,,,,
2025-01-07,2.8499999046325684,3.062000036239624,2.825000047683716,3.049999952316284,576200.0,,,,,
2025-01-08,2.720000028610229,2.859999895095825,2.640000104904175,2.8499999046325684,495800.0,,,,,
2025-01-10,2.619999885559082,2.700000047683716,2.569999933242798,2.630000114440918,344900.0,,,,,
2025-01-13,2.680000066757202,2.7070000171661377,2.549999952316284,2.5899999141693115,444600.0,,,,,
2025-01-14,2.8499999046325684,2.859999895095825,2.700000047683716,2.720000028610229,868000.0,,,,,
2025-01-15,2.930000066757202,2.970000028610229,2.7799999713897705,2.9200000762939453,555100.0,,,,,
2025-01-16,2.869999885559082,3.0199999809265137,2.819999933242798,2.930000066757202,346700.0,,,,,
2025-01-17,2.9200000762939453,3.0199999809265137,2.859999895095825,2.9100000858306885,424700.0,,,,,
2025-01-21,2.740000009536743,2.950000047683716,2.7049999237060547,2.950000047683716,786700.0,,,,,
2025-01-22,2.569999933242798,2.789999961853028,2.549999952316284,2.740000009536743,823000.0,,,,,
2025-01-23,2.609999895095825,2.640000104904175,2.510999917984009,2.569999933242798,316000.0,,,,,
2025-01-24,2.690000057220459,2.7149999141693115,2.549999952316284,2.5999999046325684,440000.0,,,,,
2025-01-27,2.5199999809265137,2.7100000381469727,2.380000114440918,2.640000104904175,751900.0,,,,,
2025-01-28,2.4649999141693115,2.525000095367432,2.390000104904175,2.490000009536743,225300.0,,,,,
2025-01-29,2.390000104904175,2.4800000190734863,2.2699999809265137,2.450000047683716,499900.0,,,,,
2025-01-30,2.390000104904175,2.4600000381469727,2.369999885559082,2.400000095367432,312900.0,,,,,
2025-01-31,2.440000057220459,2.490000009536743,2.3499999046325684,2.380000114440918,313300.0,,,,,
2025-02-03,2.4100000858306885,2.450000047683716,2.289999961853028,2.3299999237060547,362400.0,,,,,
2025-02-04,2.609999895095825,2.619999885559082,2.4100000858306885,2.4100000858306885,555400.0,,,,,
2025-02-05,2.5999999046325684,2.7149999141693115,2.555000066757202,2.650000095367432,541700.0,,,,,
2025-02-06,2.509999990463257,2.619999885559082,2.4800000190734863,2.5799999237060547,259100.0,,,,,
2025-02-07,2.440000057220459,2.5899999141693115,2.4200000762939453,2.509999990463257,284300.0,,,,,
2025-02-10,2.359999895095825,2.4649999141693115,2.3499999046325684,2.450000047683716,338200.0,,,,,
2025-02-11,2.440000057220459,2.5299999713897705,2.259999990463257,2.309999942779541,1340200.0,,,,,
2025-02-12,2.450000047683716,2.513999938964844,2.390000104904175,2.4100000858306885,353600.0,,,,,
2025-02-13,2.440000057220459,2.499000072479248,2.375,2.440000057220459,363900.0,,,,,
2025-02-14,2.400000095367432,2.4800000190734863,2.369999885559082,2.4800000190734863,225400.0,,,,,
2025-02-18,2.319999933242798,2.447999954223633,2.319999933242798,2.430000066757202,203500.0,,,,,
2025-02-19,2.25,2.3289999961853027,2.2300000190734863,2.309999942779541,318700.0,,,,,
2025-02-20,2.380000114440918,2.430000066757202,2.140000104904175,2.25,437700.0,,,,,
2025-02-21,2.390000104904175,2.4600000381469727,2.3299999237060547,2.390000104904175,463000.0,,,,,
2025-02-24,2.200000047683716,2.369999885559082,2.174000024795532,2.369999885559082,456900.0,,,,,
2025-02-25,2.119999885559082,2.220000028610229,2.009999990463257,2.190000057220459,505300.0,,,,,
2025-02-26,2.150000095367432,2.25,2.109999895095825,2.109999895095825,250600.0,,,,,
2025-02-27,2.0899999141693115,2.180000066757202,2.0799999237060547,2.1600000858306885,268800.0,,,,,
2025-02-28,2.140000104904175,2.180000066757202,1.950000047683716,2.069999933242798,418100.0,,,,,
2025-03-03,2.0299999713897705,2.2100000381469727,2.009999990463257,2.140000104904175,286100.0,,,,,
2025-03-04,2.0199999809265137,2.095000028610229,1.8899999856948853,1.919999957084656,453500.0,,,,,
2025-03-05,2.049999952316284,2.0859999656677246,2.0,2.049999952316284,181500.0,,,,,
2025-03-06,2.009999990463257,2.1449999809265137,1.9600000381469729,1.9600000381469729,213400.0,,,,,
2025-03-07,2.039999961853028,2.0999999046325684,1.965000033378601,2.0,374400.0,,,,,
2025-03-10,1.940000057220459,2.0299999713897705,1.909999966621399,1.9900000095367432,413200.0,,,,,
2025-03-11,1.940000057220459,1.9900000095367432,1.909999966621399,1.9299999475479128,193400.0,,,,,
2025-03-12,1.9700000286102293,2.0299999713897705,1.909999966621399,1.9800000190734863,290300.0,,,,,
2025-03-13,1.9600000381469729,2.039999961853028,1.9299999475479128,2.009999990463257,657600.0,,,,,
2025-03-14,2.200000047683716,2.400000095367432,2.150000095367432,2.3299999237060547,1818700.0,,,,,
2025-03-17,2.2699999809265137,2.319999933242798,2.1600000858306885,2.2300000190734863,388200.0,,,,,
2025-03-18,2.140000104904175,2.240000009536743,2.0899999141693115,2.200000047683716,342900.0,,,,,
2025-03-19,2.200000047683716,2.2100000381469727,2.109999895095825,2.140000104904175,169300.0,,,,,
2025-03-20,2.259999990463257,2.289999961853028,2.1700000762939453,2.1700000762939453,302600.0,,,,,
2025-03-21,2.200000047683716,2.2699999809265137,2.1600000858306885,2.180000066757202,181000.0,,,,,
2025-03-24,2.220000028610229,2.3299999237060547,2.200000047683716,2.25,184700.0,,,,,
2025-03-25,2.200000047683716,2.25,2.200000047683716,2.2100000381469727,95000.0,,,,,
2025-03-26,2.150000095367432,2.239000082015991,2.119999885559082,2.200000047683716,759800.0,,,,,
2025-03-27,2.359999895095825,2.4800000190734863,2.150000095367432,2.180000066757202,1120100.0,,,,,
2025-03-28,2.25,2.380000114440918,2.25,2.319999933242798,172800.0,,,,,
2025-03-31,2.130000114440918,2.200000047683716,2.0799999237060547,2.200000047683716,450800.0,,,,,
2025-04-01,2.150000095367432,2.2300000190734863,2.0409998893737797,2.109999895095825,607500.0,,,,,
2025-04-02,2.1600000858306885,2.200000047683716,2.0899999141693115,2.0899999141693115,271200.0,,,,,
2025-04-03,2.009999990463257,2.0799999237060547,1.9600000381469729,2.0199999809265137,385000.0,,,,,
2025-04-04,1.8600000143051147,1.968999981880188,1.7100000381469729,1.909999966621399,441700.0,,,,,
2025-04-07,1.8200000524520876,1.9299999475479128,1.6399999856948853,1.7599999904632568,312300.0,,,,,
2025-04-08,1.690000057220459,1.8899999856948853,1.649999976158142,1.870000004768372,175300.0,,,,,
2025-04-09,1.830000042915344,1.8849999904632568,1.649999976158142,1.649999976158142,332300.0,,,,,
2025-04-10,1.7300000190734863,1.7999999523162842,1.7000000476837158,1.7599999904632568,160400.0,,,,,
2025-04-11,1.7100000381469729,1.7300000190734863,1.659999966621399,1.7300000190734863,82700.0,,,,,
2025-04-14,1.7200000286102295,1.7899999618530271,1.690000057220459,1.7400000095367432,82500.0,,,,,
2025-04-15,1.7000000476837158,1.75,1.6799999475479126,1.7100000381469729,249400.0,,,,,
2025-04-16,1.690000057220459,1.7100000381469729,1.649999976158142,1.6799999475479126,134500.0,,,,,
2025-04-17,1.7300000190734863,1.7649999856948853,1.6699999570846558,1.7100000381469729,108500.0,,,,,
2025-04-21,1.6299999952316284,1.753999948501587,1.6100000143051147,1.7200000286102295,502500.0,,,,,
2025-04-22,1.7200000286102295,1.7450000047683716,1.6299999952316284,1.6299999952316284,211500.0,,,,,
2025-04-23,1.7300000190734863,1.7999999523162842,1.690000057220459,1.7699999809265137,299100.0,,,,,
2025-04-24,1.830000042915344,1.8650000095367432,1.7000000476837158,1.7300000190734863,190400.0,,,,,
2025-04-25,1.8899999856948853,1.9600000381469729,1.7599999904632568,1.830000042915344,179800.0,,,,,
2025-04-28,1.870000004768372,1.9900000095367432,1.8200000524520876,1.8799999952316284,113400.0,,,,,
2025-04-29,1.8899999856948853,1.940000057220459,1.830000042915344,1.850000023841858,122100.0,,,,,
2025-04-30,1.950000047683716,1.9600000381469729,1.8140000104904173,1.850000023841858,233500.0,,,,,
2025-05-01,1.919999957084656,2.059999942779541,1.870000004768372,1.940000057220459,405900.0,,,,,
2025-05-02,2.0,2.026000022888184,1.919999957084656,1.919999957084656,202400.0,,,,,
2025-05-05,2.069999933242798,2.1050000190734863,1.950000047683716,1.9600000381469729,345300.0,,,,,
2025-05-06,1.9700000286102293,2.0799999237060547,1.940000057220459,2.039999961853028,449900.0,,,,,
2025-05-07,1.8799999952316284,2.0799999237060547,1.850000023841858,1.9800000190734863,438700.0,,,,,
2025-05-08,1.8200000524520876,1.9049999713897705,1.7300000190734863,1.899999976158142,495300.0,,,,,
2025-05-09,1.8600000143051147,1.9170000553131104,1.7999999523162842,1.850000023841858,361200.0,,,,,
2025-05-12,1.919999957084656,2.0,1.850000023841858,1.9700000286102293,285400.0,,,,,
2025-05-13,1.8899999856948853,1.940000057220459,1.870000004768372,1.919999957084656,271500.0,,,,,
2025-05-14,1.950000047683716,2.009999990463257,1.8799999952316284,1.8799999952316284,363200.0,,,,,
2025-05-15,1.8799999952316284,1.940000057220459,1.809999942779541,1.940000057220459,146500.0,,,,,
2025-05-16,1.9800000190734863,2.0199999809265137,1.840000033378601,1.8799999952316284,301500.0,,,,,
2025-05-19,1.919999957084656,1.9600000381469729,1.8899999856948853,1.909999966621399,172600.0,,,,,
2025-05-20,2.109999895095825,2.164999961853028,1.899999976158142,1.899999976158142,531200.0,,,,,
2025-05-21,1.9900000095367432,2.0969998836517334,1.9900000095367432,2.0899999141693115,339600.0,,,,,
2025-05-22,2.049999952316284,2.0799999237060547,1.9600000381469729,1.9600000381469729,173400.0,,,,,
2025-05-23,1.919999957084656,2.039999961853028,1.909999966621399,2.039999961853028,262100.0,,,,,
2025-05-27,2.430000066757202,2.5,2.049999952316284,2.049999952316284,1864100.0,,,,,
2025-05-28,2.130000114440918,2.424999952316284,2.109999895095825,2.3299999237060547,456700.0,,,,,
2025-05-29,2.180000066757202,2.3350000381469727,2.119999885559082,2.2300000190734863,629300.0,,,,,
2025-05-30,2.150000095367432,2.2149999141693115,2.119999885559082,2.150000095367432,187400.0,,,,,
2025-06-02,2.150000095367432,2.184999942779541,2.109999895095825,2.150000095367432,107500.0,,,,,
2025-06-03,2.140000104904175,2.180000066757202,2.119999885559082,2.1700000762939453,205200.0,,,,,
2025-06-04,2.130000114440918,2.150000095367432,2.049999952316284,2.150000095367432,269000.0,,,,,
2025-06-05,2.069999933242798,2.140000104904175,2.065000057220459,2.130000114440918,155900.0,,,,,
2025-06-06,2.1600000858306885,2.2300000190734863,2.061000108718872,2.119999885559082,249000.0,,,,,
2025-06-09,2.190000057220459,2.2860000133514404,2.130000114440918,2.1700000762939453,217500.0,,,,,
2025-06-10,2.259999990463257,2.2799999713897705,2.130000114440918,2.180000066757202,227900.0,,,,,
2025-06-11,2.2300000190734863,2.299999952316284,2.190000057220459,2.2699999809265137,174200.0,,,,,
2025-06-12,2.259999990463257,2.3499999046325684,2.174999952316284,2.200000047683716,220800.0,,,,,
2025-06-13,2.0999999046325684,2.2699999809265137,2.069999933242798,2.2300000190734863,358200.0,,,,,
2025-06-16,2.130000114440918,2.1600000858306885,2.0999999046325684,2.119999885559082,138200.0,,,,,
2025-06-17,2.0899999141693115,2.130000114440918,2.0799999237060547,2.0999999046325684,111100.0,,,,,
2025-06-18,2.059999942779541,2.095000028610229,2.049999952316284,2.0899999141693115,145400.0,,,,,
2025-06-20,2.059999942779541,2.0799999237060547,2.0199999809265137,2.0799999237060547,208400.0,,,,,
2025-06-23,2.0299999713897705,2.065000057220459,2.009999990463257,2.039999961853028,147700.0,,,,,
2025-06-24,2.0299999713897705,2.109999895095825,2.0199999809265137,2.0299999713897705,204700.0,,,,,
2025-06-25,1.9800000190734863,2.039999961853028,1.950000047683716,2.0299999713897705,209200.0,,,,,
2025-06-26,2.0199999809265137,2.0199999809265137,1.9589999914169312,1.9800000190734863,102600.0,,,,,
2025-06-27,2.0299999713897705,2.0299999713897705,1.965000033378601,2.0199999809265137,205700.0,,,,,
2025-06-30,2.0,2.0299999713897705,1.9800000190734863,2.0199999809265137,137500.0,,,,,
2025-07-01,2.109999895095825,2.109999895095825,1.9900000095367432,2.0,167100.0,,,,,
2025-07-02,2.039999961853028,2.150000095367432,2.039999961853028,2.0899999141693115,139500.0,,,,,
2025-07-03,2.069999933242798,2.109999895095825,2.0299999713897705,2.059999942779541,51300.0,,,,,
2025-07-07,2.009999990463257,2.069999933242798,2.0,2.039999961853028,119500.0,,,,,
2025-07-08,2.0199999809265137,2.059999942779541,2.0199999809265137,2.049999952316284,69700.0,,,,,
2025-07-09,2.049999952316284,2.0999999046325684,1.9800000190734863,2.0199999809265137,85800.0,,,,,
2025-07-10,2.2300000190734863,2.25,2.039999961853028,2.0799999237060547,529300.0,,,,,
2025-07-11,2.1600000858306885,2.289999961853028,2.150000095367432,2.190000057220459,217700.0,,,,,
