Date,Close,High,Low,Open,Volume,"('Close', 'KC')","('High', 'KC')","('Low', 'KC')","('Open', 'KC')","('Volume', 'KC')"
2024-06-03,2.75,2.880000114440918,2.700000047683716,2.859999895095825,1008100.0,,,,,
2024-06-04,2.740000009536743,2.8299999237060547,2.690000057220459,2.8299999237060547,841500.0,,,,,
2024-06-05,2.799999952316284,2.809999942779541,2.650000095367432,2.740000009536743,825500.0,,,,,
2024-06-06,2.7799999713897705,2.819999933242798,2.680000066757202,2.819999933242798,492100.0,,,,,
2024-06-07,2.650000095367432,2.775000095367432,2.630000114440918,2.7300000190734863,539800.0,,,,,
2024-06-10,2.700000047683716,2.7049999237060547,2.630000114440918,2.640000104904175,496300.0,,,,,
2024-06-11,2.809999942779541,2.880000114440918,2.680000066757202,2.680000066757202,1055100.0,,,,,
2024-06-12,2.859999895095825,2.9200000762939453,2.799999952316284,2.859999895095825,1160100.0,,,,,
2024-06-13,2.8499999046325684,2.9800000190734863,2.8299999237060547,2.9100000858306885,649900.0,,,,,
2024-06-14,2.9200000762939453,3.009999990463257,2.890000104904175,2.9200000762939453,1406000.0,,,,,
2024-06-17,2.819999933242798,2.930000066757202,2.7149999141693115,2.930000066757202,1379800.0,,,,,
2024-06-18,2.680000066757202,2.809999942779541,2.640000104904175,2.789999961853028,1200400.0,,,,,
2024-06-20,2.630000114440918,2.740999937057495,2.5999999046325684,2.7100000381469727,821600.0,,,,,
2024-06-21,2.5899999141693115,2.680000066757202,2.549999952316284,2.640000104904175,1192800.0,,,,,
2024-06-24,2.569999933242798,2.664999961853028,2.539999961853028,2.619999885559082,760300.0,,,,,
2024-06-25,2.5799999237060547,2.5899999141693115,2.509999990463257,2.5299999713897705,846500.0,,,,,
2024-06-26,2.6600000858306885,2.6700000762939453,2.5510001182556152,2.5999999046325684,670800.0,,,,,
2024-06-27,2.5899999141693115,2.6600000858306885,2.5799999237060547,2.640000104904175,561100.0,,,,,
2024-06-28,2.509999990463257,2.5999999046325684,2.5,2.5999999046325684,858100.0,,,,,
2024-07-01,2.4800000190734863,2.569999933242798,2.450000047683716,2.569999933242798,792500.0,,,,,
2024-07-02,2.450000047683716,2.490000009536743,2.4100000858306885,2.490000009536743,504800.0,,,,,
2024-07-03,2.5899999141693115,2.690000057220459,2.5,2.5,1153700.0,,,,,
2024-07-05,2.5799999237060547,2.650000095367432,2.555000066757202,2.630000114440918,608300.0,,,,,
2024-07-08,2.549999952316284,2.6050000190734863,2.505000114440918,2.549999952316284,618900.0,,,,,
2024-07-09,2.75,2.7799999713897705,2.5450000762939453,2.569999933242798,1097900.0,,,,,
2024-07-10,2.7300000190734863,2.789999961853028,2.680000066757202,2.7300000190734863,819500.0,,,,,
2024-07-11,2.7300000190734863,2.8499999046325684,2.700000047683716,2.7699999809265137,648800.0,,,,,
2024-07-12,2.7799999713897705,2.934999942779541,2.755000114440918,2.869999885559082,739800.0,,,,,
2024-07-15,2.700000047683716,2.75,2.625,2.75,764400.0,,,,,
2024-07-16,2.75,2.7699999809265137,2.690000057220459,2.690000057220459,521500.0,,,,,
2024-07-17,2.640000104904175,2.7049999237060547,2.5799999237060547,2.690000057220459,425000.0,,,,,
2024-07-18,2.690000057220459,2.809999942779541,2.561000108718872,2.5799999237060547,1319200.0,,,,,
2024-07-19,2.640000104904175,2.6600000858306885,2.609999895095825,2.6600000858306885,490000.0,,,,,
2024-07-22,2.640000104904175,2.7799999713897705,2.630000114440918,2.7799999713897705,548300.0,,,,,
2024-07-23,2.569999933242798,2.609999895095825,2.4800000190734863,2.609999895095825,672300.0,,,,,
2024-07-24,2.5299999713897705,2.569999933242798,2.505000114440918,2.549999952316284,569700.0,,,,,
2024-07-25,2.490000009536743,2.539999961853028,2.470000028610229,2.490000009536743,461400.0,,,,,
2024-07-26,2.630000114440918,2.664999961853028,2.490000009536743,2.5,677900.0,,,,,
2024-07-29,2.559999942779541,2.650000095367432,2.549999952316284,2.630000114440918,481500.0,,,,,
2024-07-30,2.5999999046325684,2.6449999809265137,2.5199999809265137,2.539999961853028,623900.0,,,,,
2024-07-31,2.700000047683716,2.75,2.619999885559082,2.690000057220459,592800.0,,,,,
2024-08-01,2.490000009536743,2.694999933242798,2.430000066757202,2.690000057220459,928400.0,,,,,
2024-08-02,2.450000047683716,2.4800000190734863,2.4100000858306885,2.4600000381469727,540200.0,,,,,
2024-08-05,2.400000095367432,2.400000095367432,2.240000009536743,2.369999885559082,1099000.0,,,,,
2024-08-06,2.430000066757202,2.5199999809265137,2.369999885559082,2.4200000762939453,799100.0,,,,,
2024-08-07,2.359999895095825,2.5299999713897705,2.3299999237060547,2.4600000381469727,654000.0,,,,,
2024-08-08,2.470000028610229,2.470000028610229,2.375,2.380000114440918,599000.0,,,,,
2024-08-09,2.430000066757202,2.470000028610229,2.4210000038146973,2.440000057220459,272800.0,,,,,
2024-08-12,2.5299999713897705,2.640000104904175,2.440000057220459,2.5199999809265137,1122000.0,,,,,
2024-08-13,2.4100000858306885,2.569999933242798,2.3299999237060547,2.5299999713897705,1306200.0,,,,,
2024-08-14,2.3499999046325684,2.4100000858306885,2.3399999141693115,2.380000114440918,753600.0,,,,,
2024-08-15,2.400000095367432,2.414999961853028,2.3499999046325684,2.390000104904175,674800.0,,,,,
2024-08-16,2.470000028610229,2.505000114440918,2.3499999046325684,2.359999895095825,1797300.0,,,,,
2024-08-19,2.5299999713897705,2.5789999961853027,2.450000047683716,2.490000009536743,984700.0,,,,,
2024-08-20,2.369999885559082,2.5799999237060547,2.3299999237060547,2.5799999237060547,1294300.0,,,,,
2024-08-21,2.470000028610229,2.559999942779541,2.3399999141693115,2.3399999141693115,1294700.0,,,,,
2024-08-22,2.440000057220459,2.470000028610229,2.359999895095825,2.470000028610229,626800.0,,,,,
2024-08-23,2.5199999809265137,2.575000047683716,2.359999895095825,2.4800000190734863,836300.0,,,,,
2024-08-26,2.6600000858306885,2.720000028610229,2.4800000190734863,2.5199999809265137,1208000.0,,,,,
2024-08-27,2.549999952316284,2.6700000762939453,2.5,2.6700000762939453,876100.0,,,,,
2024-08-28,2.380000114440918,2.509999990463257,2.359999895095825,2.5,819600.0,,,,,
2024-08-29,2.450000047683716,2.5190000534057617,2.390000104904175,2.4100000858306885,1088700.0,,,,,
2024-08-30,2.3299999237060547,2.4749999046325684,2.200000047683716,2.450000047683716,2068300.0,,,,,
2024-09-03,2.2300000190734863,2.289999961853028,2.220000028610229,2.25,841100.0,,,,,
2024-09-04,2.150000095367432,2.2300000190734863,2.119999885559082,2.2300000190734863,1629600.0,,,,,
2024-09-05,2.1600000858306885,2.1700000762939453,2.119999885559082,2.1600000858306885,830100.0,,,,,
