Date,Close,High,Low,Open,Volume,"('Close', 'GEV')","('High', 'GEV')","('Low', 'GEV')","('Open', 'GEV')","('Volume', 'GEV')"
2024-10-17,271.470458984375,280.82519710200893,271.3606877569109,278.69635410190506,2510100.0,,,,,
2024-10-18,272.18902587890625,274.7639893166533,270.8216980894628,273.1571385445808,2353700.0,,,,,
2024-10-21,275.891845703125,277.05958137808005,271.7499309106131,276.46074335138945,2570000.0,,,,,
2024-10-22,275.8818664550781,277.74822098127254,270.0183041705501,270.4724049543975,2631800.0,,,,,
2024-10-23,279.3351135253906,282.41909402695995,267.9772640884831,273.1771123419513,4244600.0,,,,,
2024-10-24,296.4217834472656,296.9607406727286,282.4490394463844,285.2535663413367,3620100.0,,,,,
2024-10-25,292.968505859375,298.2282345583148,291.8257156042648,294.81491012523423,2087800.0,,,,,
2024-10-28,288.6669006347656,295.3638282116025,287.5191152368063,295.1642054141758,2231600.0,,,,,
2024-10-29,298.1883239746094,298.37795650678254,283.54690155076787,287.4393026829668,2030600.0,,,,,
2024-10-30,297.0205993652344,300.9429406156425,294.09631118362194,299.41592063871155,2085200.0,,,,,
2024-10-31,301.0726928710937,303.11771482094207,295.44365893413374,299.4159211192544,2550700.0,,,,,
2024-11-01,300.5038146972656,310.9733823345417,299.934917100479,304.40620610925254,2702200.0,,,,,
2024-11-04,294.884765625,300.9130149841458,291.9704675779111,297.41982907222365,2070500.0,,,,,
2024-11-05,315.1552124023437,315.8339116498914,294.29590897003106,295.2740119604945,3461400.0,,,,,
2024-11-06,335.6452331542969,337.9207929213098,318.37892733476724,320.53472560743666,4486400.0,,,,,
2024-11-07,336.12432861328125,339.7472663130283,331.85266247701645,338.340007758522,2347600.0,,,,,
2024-11-08,340.5157470703125,342.122628388809,335.09632608352257,335.84486590351554,1720000.0,,,,,
2024-11-11,348.7596740722656,349.10899874526405,337.8409708352073,347.1228523853761,2486600.0,,,,,
2024-11-12,323.07977294921875,348.7197605150218,318.4787626004581,345.82541250488225,6123700.0,,,,,
2024-11-13,332.6112060546875,342.9739876354246,329.9064600595295,333.76895137598603,3054500.0,,,,,
2024-11-14,325.4052429199219,334.458566554508,324.64671281342225,332.6111875571774,2449500.0,,,,,
2024-11-15,329.11798095703125,338.5755142851006,324.46705012519425,324.46705012519425,2931300.0,,,,,
2024-11-18,324.7365417480469,332.5912150009048,321.5327997318618,325.93421768625507,1815200.0,,,,,
2024-11-19,339.33807373046875,339.72732908202005,316.9317681494114,319.3870008480461,2200600.0,,,,,
2024-11-20,342.1026306152344,347.3224589955365,337.08242502681503,343.0807335624014,2633600.0,,,,,
2024-11-21,339.1883544921875,356.39478030957565,338.7192683135895,349.21877603387594,2671800.0,,,,,
2024-11-22,348.480224609375,349.0191818125244,333.34973593415066,339.188352670139,2714600.0,,,,,
2024-11-25,328.33953857421875,354.2988804777718,327.5550580714962,352.8317411185684,6212400.0,,,,,
2024-11-26,338.2301940917969,340.04662739447537,329.9712811917333,331.623057680114,2007900.0,,,,,
2024-11-27,334.6771240234375,339.0785417363432,328.988239774485,338.5695553799704,2318200.0,,,,,
2024-11-29,333.469482421875,335.9646150635545,332.0223237645982,333.8088168061639,883700.0,,,,,
2024-12-02,336.88287353515625,345.99510379660256,334.8568268303806,335.07639974480696,2328000.0,,,,,
2024-12-03,331.2738037109375,339.29812883482884,325.9940941982685,338.0904930925848,2103800.0,,,,,
2024-12-04,343.08074951171875,344.0588525043564,332.98045711939983,335.8298791966655,2424000.0,,,,,
2024-12-05,347.4522399902344,353.9994660669729,344.2684480783191,345.3463320539316,2099500.0,,,,,
2024-12-06,345.8353881835937,348.6399149478524,340.3361058757632,346.82345100242725,1622800.0,,,,,
2024-12-09,334.5972900390625,344.3283074227489,323.86821959038264,339.6873667621617,3045900.0,,,,,
2024-12-10,326.7525939941406,335.93466353574064,321.7034227928761,333.55929246642813,3473500.0,,,,,
2024-12-11,343.13067626953125,349.8974757135373,332.6810580991953,332.9106212989931,6671700.0,,,,,
2024-12-12,329.2676696777344,342.3321798242097,327.5510172952749,342.3321798242097,3281800.0,,,,,
2024-12-13,331.3636169433594,337.3419452200251,328.8086034635531,334.12821304427706,2972900.0,,,,,
2024-12-16,337.0525207519531,339.8370975686876,330.19590048488686,335.4057391461167,4229800.0,,,,,
2024-12-17,327.7007751464844,333.34975976027613,322.87020144445904,332.35170658734114,4408900.0,,,,,
2024-12-18,316.5025939941406,331.4135097351569,313.5783057229898,326.95221116271364,3906900.0,,,,,
2024-12-19,332.15203857421875,336.8029693822326,321.88209475200824,324.31734659926286,4584500.0,,,,,
2024-12-20,342.2499694824219,345.22641452481963,326.75851932125386,327.7373576057885,5476100.0,,,,,
2024-12-23,344.5072937011719,345.86565173984854,336.5967570960312,343.8380819890467,1435900.0,,,,,
2024-12-24,346.8744506835937,348.57239822078856,342.9091998593205,346.8045271282518,1062400.0,,,,,
2024-12-26,342.65948486328125,345.3861985984888,338.4944613330545,345.3861985984888,1210900.0,,,,,
2024-12-27,333.4005432128906,340.3422386290019,332.1021110613151,339.5432081481953,1506600.0,,,,,
2024-12-30,329.8648376464844,335.2384050925269,322.613514834651,323.95190780193417,1837800.0,,,,,
2024-12-31,328.5364074707031,332.69743819876265,327.1081258701449,330.534014346246,1793800.0,,,,,
2025-01-02,338.534423828125,342.2599714502221,328.1268790808826,332.3917890688869,2471100.0,,,,,
2025-01-03,353.6063537597656,354.5552291480488,331.1033151866824,331.293090264339,2392400.0,,,,,
2025-01-06,370.8757019042969,375.8447551312308,366.071459780215,369.30757318276505,3419100.0,,,,,
2025-01-07,368.07904052734375,374.1717477365304,356.798578378193,372.8133896602856,2728200.0,,,,,
2025-01-08,366.04150390625,368.3487374661152,347.78337783118866,361.87648005600215,3160100.0,,,,,
2025-01-10,366.6607360839844,367.3898430617798,350.579995166734,362.7654089005662,2387000.0,,,,,
2025-01-13,366.3710632324219,366.4110239020845,352.5875888616156,354.9047895240313,3267900.0,,,,,
2025-01-14,381.8026123046875,388.4146861931808,373.2528573062594,375.86971743918576,3095600.0,,,,,
2025-01-15,386.56689453125,392.3000165283575,379.545307560621,390.53214541106,2524000.0,,,,,
2025-01-16,390.5321350097656,397.2840558446924,386.5668842355647,393.5984688072663,2111600.0,,,,,
2025-01-17,400.9296875,403.6464340421068,389.1238236712155,392.8194085454777,2363800.0,,,,,
2025-01-21,415.502197265625,416.7107407950904,394.8169882393335,404.5153603186974,4223300.0,,,,,
2025-01-22,426.58892822265625,433.580551858538,417.59969783366535,429.4854519184524,4973900.0,,,,,
2025-01-23,437.1862182617188,446.9645118717781,422.15423960795226,423.1230801043246,3925000.0,,,,,
2025-01-24,419.98681640625,436.4071461345003,415.5021990597604,436.4071461345003,4717500.0,,,,,
2025-01-27,329.6051330566406,352.577612027255,321.91433442622764,339.1936521145007,13356800.0,,,,,
2025-01-28,354.695068359375,355.08461632707827,317.319861165129,350.99451507150206,10396700.0,,,,,
2025-01-29,352.8273010253906,368.3986423725772,345.845675013817,357.8712460026145,5449800.0,,,,,
2025-01-30,382.4817810058594,387.1761692343904,364.4933218029241,364.5632453572144,5682500.0,,,,,
2025-01-31,372.433837890625,386.6168286901496,370.1166065551322,385.09865840882463,4139500.0,,,,,
2025-02-03,361.2771911621094,366.7556439930946,348.53247973327484,349.92080069321474,4079400.0,,,,,
2025-02-04,356.1033935546875,365.6419543297296,349.1467311686026,360.168530920152,2766400.0,,,,,
2025-02-05,367.4897155761719,369.0328801901527,359.199659820887,363.5344627767811,2810000.0,,,,,
2025-02-06,374.3814697265625,379.5952247594846,364.161718573687,365.55205121706217,2460800.0,,,,,
2025-02-07,377.5177307128906,389.4234809173303,374.9408312952495,380.2244794523892,2391700.0,,,,,
2025-02-10,384.539306640625,385.2384812087595,371.5548625202922,378.6963006902631,2078900.0,,,,,
2025-02-11,372.4537658691406,382.6215767317697,368.9279912368472,380.8437079748836,2064300.0,,,,,
2025-02-12,369.2076721191406,377.8073852760262,359.29955942282044,364.3235393247013,1825400.0,,,,,
2025-02-13,369.8668823242188,376.7486523384959,360.1685099049964,375.5500760734967,2609700.0,,,,,
2025-02-14,367.150146484375,368.83812670718527,356.57282189594537,368.83812670718527,2238800.0,,,,,
2025-02-18,372.8033752441406,377.3179557139687,362.9152275160609,367.4797664453554,2407300.0,,,,,
2025-02-19,374.7510681152344,376.0295353170505,365.81176500993854,369.4973521935066,1670900.0,,,,,
2025-02-20,359.2496032714844,382.8313676368653,352.6874575509024,374.61120459759536,3456000.0,,,,,
2025-02-21,327.4876708984375,359.49930838268745,325.0306230148939,357.17210982098004,6965000.0,,,,,
2025-02-24,315.531982421875,328.9928454599842,303.0769029360727,326.9882585182178,7156900.0,,,,,
2025-02-25,317.30987548828125,321.7185954494106,297.64343280820697,306.89236265544906,6835200.0,,,,,
2025-02-26,334.8388366699219,341.66068085145906,327.45769551293705,334.4293236247892,4676800.0,,,,,
2025-02-27,325.8895874023437,348.0929989978685,321.6147098692864,344.7669664506329,4768000.0,,,,,
2025-02-28,334.7789306640625,335.5979568026668,318.2986738567887,321.96429590377085,4096600.0,,,,,
2025-03-03,315.6018981933594,337.02621208040813,308.4035216114569,334.2994984022901,4846200.0,,,,,
2025-03-04,312.6954040527344,321.2651242597652,294.0976886522963,305.4340834483584,6257500.0,,,,,
2025-03-05,316.4209289550781,323.5024724221504,310.8176560865014,314.1736211344283,4617100.0,,,,,
2025-03-06,292.8591613769531,308.71016781098155,287.9350675101006,306.313045542582,7501000.0,,,,,
2025-03-07,288.95379638671875,300.6398077508533,279.22546153104537,292.6493809667775,7397700.0,,,,,
2025-03-10,269.8067626953125,281.0333029649847,266.1511386562313,275.6397707936254,6818800.0,,,,,
2025-03-11,283.8699035644531,291.1811517108629,268.1887085954396,269.66691810802723,5274800.0,,,,,
2025-03-12,298.3226013183594,307.63145660645097,292.04014968662455,301.2191251707143,4541500.0,,,,,
2025-03-13,299.8807067871094,303.12681766093834,285.0085408183945,296.64459370067726,2880400.0,,,,,
2025-03-14,313.2547302246094,315.42211663703824,302.63744469704665,306.08332878453695,4404500.0,,,,,
2025-03-17,331.5627746582031,334.888807115091,310.62786351666466,312.12606864616623,4376600.0,,,,,
2025-03-18,318.5483703613281,330.5809523467952,314.1856160027373,328.60632820889094,2773800.0,,,,,
2025-03-19,335.3981628417969,343.00907020217323,320.116483318844,322.87818929570176,3445600.0,,,,,
2025-03-20,336.42694091796875,341.9303574894611,328.87598953781503,328.87598953781503,3500100.0,,,,,
2025-03-21,333.4704895019531,334.7509683970908,324.7209618795038,330.24437399667164,3012100.0,,,,,
2025-03-24,343.15887451171875,349.2016225909643,338.7441502900067,343.8280556872873,3141000.0,,,,,
2025-03-25,335.7976989746094,344.5272305129854,332.8112562264339,343.45850361140106,2631700.0,,,,,
2025-03-26,317.3198547363281,335.0486152184002,314.28348384301137,335.0486152184002,3798600.0,,,,,
2025-03-27,302.6374206542969,314.6130632886251,301.9682089857382,309.808821524644,3814200.0,,,,,
2025-03-28,302.5675048828125,308.5103972705944,298.7720641773613,301.63862504168173,2725300.0,,,,,
2025-03-31,304.9147033691406,305.6638059256176,287.65538168715386,291.0013792022965,4678300.0,,,,,
2025-04-01,315.2623291015625,316.0513618644612,302.0381509685622,307.2319409941113,3544500.0,,,,,
2025-04-02,330.4041442871094,335.3831949620806,305.63383277731924,306.7125270107493,4203200.0,,,,,
2025-04-03,297.3038330078125,315.49203495643525,293.123843086457,306.58769383201815,5752200.0,,,,,
2025-04-04,271.1551513671875,283.1307940860792,251.9481514822012,276.82834722485063,8095800.0,,,,,
2025-04-07,285.7276916503906,298.13281262217527,252.7731694751317,256.7124350287244,6522200.0,,,,,
2025-04-08,286.5467224121094,306.6925699456879,279.2374554685457,303.4064982209175,5858400.0,,,,,
2025-04-09,326.4189453125,332.90116979528466,281.22409614719703,282.8711098293566,7482600.0,,,,,
2025-04-10,309.5791320800781,321.85440415990934,302.73732255998965,311.66662756919766,4444800.0,,,,,
2025-04-11,321.0453796386719,322.8232485273171,305.6338500076619,309.6290637332523,2800700.0,,,,,
2025-04-14,321.914306640625,333.8500188332191,317.1200627660346,332.931106342042,2467500.0,,,,,
2025-04-15,328.1668395996094,330.7337716290824,322.68341873877785,322.98304756355424,1635300.0,,,,,
2025-04-16,327.767333984375,331.9123620814087,315.621880738727,318.18881284373407,4015200.0,,,,,
2025-04-17,323.4092102050781,339.8420595512103,321.6399913190321,335.11413711140875,2860900.0,,,,,
2025-04-21,312.9437561035156,324.7886059148522,306.0767503267372,319.86075842637763,2526800.0,,,,,
2025-04-22,325.9281311035156,331.07588418773804,317.4618152624413,318.911166050807,3471400.0,,,,,
2025-04-23,335.9437561035156,358.723848208712,333.0450240588916,353.88595786090303,5443600.0,,,,,
2025-04-24,360.3331298828125,366.5004585467486,337.1632235392425,342.34096223989485,4980400.0,,,,,
2025-04-25,372.2579650878906,375.9863225580884,356.7846898031646,359.653436120805,3961100.0,,,,,
2025-04-28,369.8989868164063,379.79668657256354,361.4726619766146,370.838580268752,3001500.0,,,,,
2025-04-29,371.0285034179688,371.9281057410421,363.0619698214082,369.4591791796305,2430000.0,,,,,
2025-04-30,370.6586608886719,371.3483631050842,357.48440292190514,359.8233811106645,2756800.0,,,,,
2025-05-01,382.1236572265625,387.35136189911975,378.3053121567588,383.1731881233275,3246800.0,,,,,
2025-05-02,396.1475524902344,403.2444690944786,385.38221942925065,390.8298601159625,3602400.0,,,,,
2025-05-05,400.9254760742188,403.6242829247883,390.04120662298976,391.8294296423752,2296900.0,,,,,
2025-05-06,401.055419921875,402.4648100355621,391.9493681813495,394.39831429106135,2242700.0,,,,,
2025-05-07,406.6329956054688,407.1127977402873,396.8372717612485,399.8259610587869,2488700.0,,,,,
2025-05-08,393.82855224609375,413.5699581010693,393.68859852455216,409.82158990075743,3346400.0,,,,,
2025-05-09,399.0862731933594,399.60603593566265,386.8615840527848,396.0775732227712,2383700.0,,,,,
2025-05-12,416.44873046875,418.6177692261185,408.6421310157048,414.8194347959718,2989900.0,,,,,
2025-05-13,433.1414489746094,443.8068199848768,419.8172621478564,420.7268698763594,4769700.0,,,,,
2025-05-14,432.6516723632813,440.1484091948552,431.6321271357353,438.7290441038187,2577200.0,,,,,
2025-05-15,426.7842102050781,432.6016850209974,425.2049111455396,429.9828299641241,2954300.0,,,,,
2025-05-16,427.8737487792969,431.2752832651285,422.91591541504505,430.8124720265038,2603800.0,,,,,
2025-05-19,446.4056701660156,447.250303688326,421.454526652655,424.3152807784565,3128700.0,,,,,
2025-05-20,449.84417724609375,451.16858238039566,442.36443170526326,443.5868914734911,2756700.0,,,,,
2025-05-21,452.8328857421875,462.7985490222997,446.3057281608139,446.80551061116194,3932400.0,,,,,
2025-05-22,458.620361328125,464.4978076489456,448.25487849891886,452.8028864592067,2713800.0,,,,,
2025-05-23,464.1879577636719,469.6065890719466,458.590388232331,459.8098586284292,3571600.0,,,,,
2025-05-27,471.3048400878906,475.80288198831545,465.79722791066143,471.4347884012574,2942600.0,,,,,
2025-05-28,484.7989807128906,487.1879249557538,467.2965895957467,468.3361456303829,3318100.0,,,,,
2025-05-29,470.9649963378906,488.9171729807421,461.7989729974139,487.03798613201286,4291100.0,,,,,
2025-05-30,472.7742004394531,473.58384553909167,463.1383805067343,469.7954861626615,5092500.0,,,,,
2025-06-02,484.9489135742188,486.0684213885249,472.28441279020575,474.7933304662561,2514400.0,,,,,
2025-06-03,492.7554931640625,500.5021208748058,484.7889599626487,493.78504375577,3476900.0,,,,,
2025-06-04,487.9176025390625,499.2126733142951,486.2983123380988,493.5151718851375,2193600.0,,,,,
2025-06-05,484.0992736816406,493.6551116735119,479.329346812276,490.85634215868345,2443700.0,,,,,
2025-06-06,484.7889709472656,488.7372644587622,477.7920167274082,486.56819522871456,2101100.0,,,,,
2025-06-09,479.7911376953125,492.09577880711294,479.5912125195532,491.78591613769527,2346900.0,,,,,
2025-06-10,465.1075439453125,482.4799868913392,458.4464419478831,482.1501133899689,3944400.0,,,,,
2025-06-11,483.2596435546875,484.1192547268575,463.7981137262192,469.3157009941728,3100400.0,,,,,
2025-06-12,487.4578247070313,489.49691512530336,477.89198136164106,478.6016638943446,2431900.0,,,,,
2025-06-13,478.2418212890625,484.4171115426214,474.00364552360753,477.47213682118166,2433900.0,,,,,
2025-06-16,487.667724609375,492.3156952584093,479.7911483761781,479.7911483761781,2134800.0,,,,,
2025-06-17,488.4473876953125,493.80504091725726,481.390461941645,486.5581953922455,2160400.0,,,,,
2025-06-18,489.9767150878906,490.9163085233359,481.8002816217646,486.5782005681714,2240200.0,,,,,
2025-06-20,486.74810791015625,495.7941884229479,480.3408933361089,493.3152565263365,4002400.0,,,,,
2025-06-23,499.6625061035156,499.82244014771504,478.83157728927023,486.4482569315037,3098000.0,,,,,
2025-06-24,510.6177368164063,512.5968863269347,496.5138905272016,505.73985515722126,2692600.0,,,,,
2025-06-25,502.4512939453125,522.7424183959278,502.03146327190416,515.7754804346492,2476000.0,,,,,
2025-06-26,506.5894775390625,508.6885699009606,498.5929584493933,504.7802675353688,2205700.0,,,,,
2025-06-27,519.433837890625,532.3582649588922,502.7811145006482,506.7793738604944,9150300.0,,,,,
2025-06-30,528.9197998046875,531.138804634498,516.3692324567562,524.0419181329986,2030100.0,,,,,
2025-07-01,505.7798461914063,527.7702742866848,481.9902134536887,524.9314830887827,6527000.0,,,,,
2025-07-02,504.8502502441406,511.2974255322591,497.08361146561714,502.3613129057378,3389500.0,,,,,
2025-07-03,516.8150024414062,519.483884591255,505.7998084698795,511.51732079092136,1809200.0,,,,,
2025-07-07,530.04931640625,530.9588936419727,513.8563524594548,519.7737597184565,2268100.0,,,,,
2025-07-08,529.7694091796875,536.9862386394784,511.27745810454746,534.7672337945902,3130700.0,,,,,
2025-07-09,535.5369262695312,545.3926219145735,529.7694170554391,535.3269956694879,2295700.0,,,,,
2025-07-10,539.1253051757812,542.1340052602284,519.773743520616,538.8054370895059,2506200.0,,,,,
2025-07-11,538.9253540039062,546.4121459265282,534.4373176194138,537.7658856296025,2286500.0,,,,,
2025-07-14,554.7984619140625,555.6131097211545,539.7650282748364,541.2144095339605,2471700.0,,,,,
2025-07-15,559.3665161132812,560.3860918651405,545.2526641753537,556.5677465096104,2576900.0,,,,,
