Date,Close,High,Low,Open,Volume,"('Close', 'BBY')","('High', 'BBY')","('Low', 'BBY')","('Open', 'BBY')","('Volume', 'BBY')"
2024-08-26,83.75916290283203,84.49413922488998,82.72265764892937,83.3257155126188,3658600.0,,,,,
2024-08-27,83.74974060058594,84.30568885374082,82.65670088591784,82.98649704167903,2838900.0,,,,,
2024-08-28,82.72265625,83.73089427277571,82.2797840662451,82.52477856579355,4293700.0,,,,,
2024-08-29,94.39749145507812,97.72373450349122,92.01352721648252,96.72492126557005,12091200.0,,,,,
2024-08-30,94.60479736328124,96.20666852226915,93.15368708102514,94.95343593454564,5553100.0,,,,,
2024-09-03,95.1136245727539,96.82857170480418,93.94519368220163,94.22788019840355,3501200.0,,,,,
2024-09-04,94.190185546875,95.19842354921256,93.34213321102646,94.8403602025283,3301800.0,,,,,
2024-09-05,93.67194366455078,95.1795883824874,93.20080424088202,94.43518723040872,1965400.0,,,,,
2024-09-06,92.81446838378906,94.63306688435192,92.36217136453804,93.56829435286836,2463200.0,,,,,
2024-09-09,92.42813110351562,93.45521881228198,91.67431231932792,93.0783058256795,3263700.0,,,,,
2024-09-10,90.80741119384766,92.14544537405838,89.91224201403196,92.07948614514706,3651700.0,,,,,
2024-09-11,91.9664306640625,92.07950673420156,89.35632094892968,90.5247449176266,3063200.0,,,,,
2024-09-12,92.10774993896484,92.73907499067612,90.92047667363003,91.73083699245988,1957100.0,,,,,
2024-09-13,92.7673568725586,93.7190605954444,92.31506701644687,92.8238984963358,1942900.0,,,,,
2024-09-16,93.08773040771484,93.4175265743325,91.48585201568768,93.0500383902418,2617800.0,,,,,
2024-09-17,93.73789978027344,94.4917185196748,93.295027586504,93.63424853539053,2128100.0,,,,,
2024-09-18,93.35157012939452,94.5671107703937,93.10657560301038,93.75675034306092,2319200.0,,,,,
2024-09-19,93.66549682617188,96.02473660595766,93.48474653937537,94.61680190130002,2897300.0,,,,,
2024-09-20,92.56198120117188,93.70354432019433,92.05778344475765,93.57987728062928,3241800.0,,,,,
2024-09-23,93.09471893310548,93.44670443773144,91.99120151830972,93.10423401644184,2079100.0,,,,,
2024-09-24,94.1601791381836,94.1792020461391,93.08519976271369,93.43718525188514,2047000.0,,,,,
2024-09-25,93.07568359375,93.9984506632818,92.81883442099824,93.98894283835584,2147000.0,,,,,
2024-09-26,95.13050079345705,95.3017359852005,93.45620194728544,93.76061925950926,2839700.0,,,,,
2024-09-27,97.28044891357422,97.6609723556897,95.90105234314072,96.47184113525444,4033300.0,,,,,
2024-09-30,98.2698211669922,98.44105637780594,97.26143281091925,97.56585015704567,2807000.0,,,,,
2024-10-01,96.4147720336914,98.07955598632306,95.41590601684165,97.62293359515805,2375700.0,,,,,
2024-10-02,94.85462951660156,96.48136034721732,94.48362111266545,95.72032063104042,1782500.0,,,,,
2024-10-03,93.4086456298828,94.426541747948,91.89606681903214,94.0935864304279,3608300.0,,,,,
2024-10-04,94.75949096679688,96.11985739758214,93.85575412628044,94.37896751788638,2170900.0,,,,,
2024-10-07,93.0566635131836,95.216122871688,92.1338964156171,94.9497586080362,3012400.0,,,,,
2024-10-08,93.54182434082033,93.99844668592053,92.83785340047876,92.96152769809945,1988600.0,,,,,
2024-10-09,93.83673095703124,93.91283710406287,92.81883482859855,93.41815440623894,1689900.0,,,,,
2024-10-10,92.77125549316406,93.5418174377126,92.01973096990189,93.12324093735936,1981100.0,,,,,
2024-10-11,92.6951675415039,93.97942792331864,92.32415914804368,92.81883458669677,2137700.0,,,,,
2024-10-14,92.19097137451172,92.32415349437346,90.80205968244302,91.91509205254636,2321500.0,,,,,
2024-10-15,92.81884002685548,94.54069996705822,92.40026345262106,92.41929361938556,2369600.0,,,,,
2024-10-16,93.87478637695312,94.94025068838236,93.09471649508517,93.45620981569846,2454400.0,,,,,
2024-10-17,91.5916519165039,94.17920289466905,91.41090162883036,94.17920289466905,2392900.0,,,,,
2024-10-18,91.45846557617188,92.0577851359868,91.29674546195092,91.81045105231289,1864600.0,,,,,
2024-10-21,88.6330795288086,91.62017646014549,88.41428345699488,91.28722118268068,2323400.0,,,,,
2024-10-22,89.20386505126953,89.29900135586244,87.38687630806525,88.28110531449518,2032500.0,,,,,
2024-10-23,88.80431365966797,89.38461024691715,88.09083496300559,88.76626059156696,1500800.0,,,,,
2024-10-24,89.53683471679688,89.64147885386,88.471370438464,89.03263693918292,1324500.0,,,,,
2024-10-25,88.16695404052734,89.89832897491412,87.67227859836612,89.53683566171483,2022900.0,,,,,
2024-10-28,87.08247375488281,89.39414554517589,87.05393576182325,88.70920468021761,2197800.0,,,,,
2024-10-29,85.58892059326172,86.74951397089539,84.86592668856039,86.25483125688011,3408000.0,,,,,
2024-10-30,86.00749206542969,86.87317587687826,85.20839205851877,85.59843060831753,2201300.0,,,,,
2024-10-31,86.0265121459961,86.30239146920489,84.95154010001525,85.56988254878263,2670400.0,,,,,
2024-11-01,86.4736328125,87.10149038821677,85.82674507085989,86.12164732173582,1975500.0,,,,,
2024-11-04,88.30014038085938,89.59391591637895,86.78756873355928,86.86366762668005,2585200.0,,,,,
2024-11-05,88.31916046142578,88.31916046142578,86.64486874027207,87.29175648731658,2260400.0,,,,,
2024-11-06,85.04667663574219,85.61745823909311,81.63148758299535,84.54248609848419,4943200.0,,,,,
2024-11-07,85.72209930419922,87.0824658266164,85.37011382011869,85.5889171767918,2453100.0,,,,,
2024-11-08,84.85640716552734,86.4260619423651,84.02877642088819,86.35947087948745,2631700.0,,,,,
2024-11-11,84.94202423095703,85.6745258867133,83.89559018364187,84.81835719392527,2608800.0,,,,,
2024-11-12,85.8077163696289,86.79707453595935,84.75176713719362,85.31304091540461,2773600.0,,,,,
2024-11-13,86.28336334228516,87.24418345506407,85.80771082715044,86.3309314969512,2451800.0,,,,,
2024-11-14,87.12052154541016,88.1859785970238,86.09311031031258,86.44509580508169,2669700.0,,,,,
2024-11-15,88.1479263305664,88.44282856321925,87.27272019921897,87.30125818845875,3766400.0,,,,,
2024-11-18,84.66614532470703,88.40477427936047,84.57101627591844,88.40477427936047,3501100.0,,,,,
2024-11-19,82.78256225585938,83.62923042759328,81.90736335176864,83.46750305310658,2879900.0,,,,,
2024-11-20,82.54473876953125,83.20114159861639,81.15583422079308,81.7741839756534,4051500.0,,,,,
2024-11-21,82.29739379882812,83.6006769438696,81.91687036474534,82.57327310709114,3295300.0,,,,,
2024-11-22,85.17985534667969,85.82674307326366,82.76353964025965,83.10601004009125,4553100.0,,,,,
2024-11-25,88.49990844726562,90.8401180206601,87.49152740759234,88.35721123688806,8716800.0,,,,,
2024-11-26,84.17147827148438,84.57102467078583,79.7288779474659,82.34496696718274,10598100.0,,,,,
2024-11-27,83.8765640258789,85.50329478091574,82.82061484592633,84.17147352501296,4011800.0,,,,,
2024-11-29,85.6174545288086,86.63535064233584,84.71371763415712,84.93251373131707,2411700.0,,,,,
2024-12-02,86.50215911865234,87.25369089770741,84.29513193198811,85.82673347724656,4253200.0,,,,,
2024-12-03,84.63761138916016,86.51168349735794,84.40930020955743,86.51168349735794,3994100.0,,,,,
2024-12-04,86.08358764648438,86.6829144431205,83.5531201138601,84.20000780589388,3654500.0,,,,,
2024-12-05,85.42720031738281,86.90171885788817,85.08472990302039,86.09311097981983,2873600.0,,,,,
2024-12-06,83.8765640258789,85.96943947836323,83.80997296308377,85.86479534284493,3295400.0,,,,,
2024-12-09,83.06795501708984,84.3807533470402,82.97282596556556,84.19049524399165,3610100.0,,,,,
2024-12-10,82.48765563964844,83.2867556133649,81.80271487871467,82.61132267675214,5305700.0,,,,,
2024-12-11,82.83013153076172,83.97169470301152,82.61132817284167,83.02038964017615,2892900.0,,,,,
2024-12-12,84.09536743164062,84.76127806000437,82.53522773843285,82.6684098641056,2829100.0,,,,,
2024-12-13,83.33431243896484,84.85639891233006,82.78255382428219,84.16195036098881,2238100.0,,,,,
2024-12-16,84.24757385253906,87.08246612687512,83.61971628657946,84.65663531895275,4909300.0,,,,,
2024-12-17,84.11297607421875,84.41104210335084,82.5745527781599,83.72837025020404,2619200.0,,,,,
2024-12-18,82.69954681396484,85.99752918536988,82.68031248974935,84.40141771976931,3440800.0,,,,,
2024-12-19,81.92071533203125,83.71874312733651,80.93036040464342,83.29567603767761,2853900.0,,,,,
2024-12-20,82.25724792480469,82.63223653194039,80.23806947315718,80.59383109294396,5213600.0,,,,,
2024-12-23,82.03610229492188,82.83415803051636,81.2765078721477,82.12264208270392,2049200.0,,,,,
2024-12-24,83.50720977783203,83.50720977783203,81.90148853577276,82.07456076960666,1025000.0,,,,,
2024-12-26,85.93022155761719,86.21867039187588,83.08415051227634,83.08415051227634,2630100.0,,,,,
2024-12-27,84.64179992675781,85.62254511307242,84.24758428830462,85.372550235184,1773800.0,,,,,
2024-12-30,82.54570007324219,84.03604473599229,82.36301801096447,83.95912211200947,2045300.0,,,,,
2024-12-31,82.49763488769531,83.31491765318472,81.85341703503701,82.75723959268768,1962200.0,,,,,
2025-01-02,82.85337829589844,84.01680540526135,82.51685100570995,82.96876222499652,1758600.0,,,,,
2025-01-03,80.40152740478516,83.3629747867213,80.02653881850519,83.14183143365592,3412900.0,,,,,
2025-01-06,81.50727081298828,82.43993750303994,80.76691069269991,80.82459899575612,2804800.0,,,,,
2025-01-07,81.03612518310547,82.2764749362034,80.78613033302696,81.90148632895809,1920900.0,,,,,
2025-01-08,80.94959259033203,81.01689804956885,79.55539759793373,80.76690319994142,2207900.0,,,,,
2025-01-10,80.06500244140625,81.59380845383127,79.96885282693033,80.4592253972265,2139400.0,,,,,
2025-01-13,81.06497192382812,81.63226710148103,79.4496335118391,80.12269546268585,2756500.0,,,,,
2025-01-14,79.61309814453125,81.33419604205021,78.84388656085889,81.14189681400478,1942900.0,,,,,
2025-01-15,80.00730895996094,81.38226963160919,79.47848244670845,81.04574233485855,2429100.0,,,,,
2025-01-16,79.04580688476562,79.71886888791039,78.45928467356971,79.71886888791039,2354400.0,,,,,
2025-01-17,78.74773406982422,79.66116637328616,78.06506229873513,79.40156169133483,2975000.0,,,,,
2025-01-21,81.27650451660156,81.36304430081076,79.00733850410423,79.04579981533665,2713700.0,,,,,
2025-01-22,80.68998718261719,80.92075506381016,79.8823216056782,80.56499341544676,1742700.0,,,,,
2025-01-23,82.33416748046875,82.38224595495215,80.4496071854946,80.83421297412602,1862800.0,,,,,
2025-01-24,81.46881866455078,83.14184551246657,81.3726617096367,82.62262876606256,2082500.0,,,,,
2025-01-27,81.95918273925781,82.03610536777975,80.77652850265173,81.32458939331578,2453900.0,,,,,
2025-01-28,83.43990325927734,83.63220981429197,81.43995910159515,81.99763710752008,2770700.0,,,,,
2025-01-29,81.81494903564453,83.95912131028352,81.6899552746749,83.41106045719343,2116600.0,,,,,
2025-01-30,83.51683044433594,84.37257448760703,81.99764158756993,82.20917514177094,2236200.0,,,,,
2025-01-31,82.55531311035156,83.9783449042069,82.00725227941156,83.18990638713981,2863900.0,,,,,
2025-02-03,80.55537414550781,80.9303627729535,77.9881420543042,80.19000268012992,3879200.0,,,,,
2025-02-04,81.7764892578125,81.93994431880931,80.17076078834597,80.7476730860317,2454100.0,,,,,
2025-02-05,83.15145874023438,83.45914190846045,81.228437104885,82.2380190619962,2181100.0,,,,,
2025-02-06,82.63224029541016,83.69951786763454,82.41108958422829,83.62259524324561,1640800.0,,,,,
2025-02-07,81.6226577758789,82.5072460222939,81.45920268733946,82.31494678115875,2805200.0,,,,,
2025-02-10,84.68025207519531,85.18985160268393,82.68992510164368,82.83415318234204,3053100.0,,,,,
2025-02-11,84.62256622314453,85.35330913784644,84.02642689570811,84.72833299633075,2028600.0,,,,,
2025-02-12,83.44952392578125,83.6418231531273,82.23801825341423,83.35337431210822,1874200.0,,,,,
2025-02-13,85.7379150390625,86.24751458199474,83.63221140573395,83.6898997054636,1699700.0,,,,,
2025-02-14,87.59363555908203,87.73786365141153,86.17060363198621,86.53597510824152,2721300.0,,,,,
2025-02-18,87.56478118896484,87.76669756036432,86.11289794424133,87.59362533691554,3397500.0,,,,,
2025-02-19,87.59363555908203,87.80516911639924,86.34367587563251,86.95904222287592,2284300.0,,,,,
2025-02-20,87.4397964477539,88.1513124015991,86.68981918076231,87.22826289332133,3452700.0,,,,,
2025-02-21,86.3244400024414,87.50710153543422,85.39177333595231,87.49748437325263,2728100.0,,,,,
2025-02-24,85.28600311279297,86.34367083766637,84.19949857403083,86.11290296910576,2676900.0,,,,,
2025-02-25,86.62250518798828,87.17057339096769,85.44946816403188,85.71869001660369,2992700.0,,,,,
2025-02-26,86.93019104003906,87.68977808242578,85.87252333900457,87.27632816358818,1990800.0,,,,,
2025-02-27,85.20909118652344,86.87250079080555,84.459106587738,86.54559063440158,3213900.0,,,,,
2025-02-28,86.4494400024414,86.88211693041198,84.81486723242364,85.15139454703912,3352700.0,,,,,
2025-03-03,83.40144348144531,87.3628705586298,83.13222163522072,85.44946614946628,4065800.0,,,,,
2025-03-04,72.30561065673828,77.04585928798471,70.11336716306974,76.38242181116105,14831600.0,,,,,
2025-03-05,72.62290954589844,74.3055534457969,71.94985492023716,72.55560408333231,5764000.0,,,,,
2025-03-06,75.57475280761719,76.23819765441448,71.97870421292848,72.11331514767781,4627700.0,,,,,
2025-03-07,76.35357666015625,76.80548057715463,74.2382484845522,74.99784290192524,3116600.0,,,,,
2025-03-10,75.82474517822266,78.07467701521583,75.1805346781344,76.14204551495108,3257700.0,,,,,
2025-03-11,71.94023132324219,76.23818538825407,71.82484739670186,75.78627417898514,4018000.0,,,,,
2025-03-12,69.8441390991211,72.03638239792446,69.31530526136382,71.63254965040694,4249600.0,,,,,
2025-03-13,67.5942153930664,69.84414725104817,67.48844861317028,69.24800788579233,3387300.0,,,,,
2025-03-14,68.7384033203125,69.01724232563413,67.52690502432276,68.62302672207255,4177000.0,,,,,
2025-03-17,70.93064880371094,71.03641557904092,68.71917835532335,69.54607823386031,4399000.0,,,,,
2025-03-18,70.31527709960938,70.84411093582526,69.7864505991382,70.0845165782355,2396900.0,,,,,
2025-03-19,70.94988250732422,71.36333244297688,69.81529947477121,70.70950480835744,2489100.0,,,,,
2025-03-20,70.65181732177734,72.2863827592795,70.59412168505406,70.70950562275533,2664700.0,,,,,
2025-03-21,70.7287368774414,70.88258213698953,68.63264289844552,69.76722601250285,6849500.0,,,,,
2025-03-24,72.75751495361328,72.94020433918686,71.16141096133441,71.22871641879657,3256100.0,,,,,
2025-03-25,72.66015625,73.60467358197248,72.17328842920426,72.85490040671294,2310800.0,,,,,
2025-03-26,72.86463928222656,73.71178452931993,72.04669748650058,72.85489984576189,2398300.0,,,,,
2025-03-27,72.9035873413086,73.75073256216658,72.6017242523588,72.6017242523588,2327400.0,,,,,
2025-03-28,70.5471420288086,72.90358785292624,70.3621373144909,72.43619149099001,2547500.0,,,,,
2025-03-31,71.67667388916016,72.35828579741366,69.23259559697242,69.44681860499855,3529000.0,,,,,
2025-04-01,72.41671752929688,72.75752349541305,71.2287589368237,71.72536616117179,2346500.0,,,,,
2025-04-02,73.74099731445312,74.28628685141155,71.3553407322345,71.66693581464114,2160700.0,,,,,
2025-04-03,60.5858268737793,65.39608284933686,60.23528148282297,64.55866968527593,10734600.0,,,,,
2025-04-04,58.852577209472656,60.63451510660604,55.83399839258241,57.70356892612583,8429600.0,,,,,
2025-04-07,59.621826171875,63.39018164022698,56.836941956349015,57.898313834689205,9968200.0,,,,,
2025-04-08,54.69472503662109,62.766993781660624,53.5554562057527,62.3190763121486,7837000.0,,,,,
2025-04-09,61.978271484375,62.1535441868732,53.54572146504266,55.00632484285662,12482500.0,,,,,
2025-04-10,58.180702209472656,59.806838881569256,55.74636320489221,59.68025592777578,7115400.0,,,,,
2025-04-11,58.84284210205078,59.03758996328698,55.746362623365336,57.37249927849864,5163800.0,,,,,
2025-04-14,60.13790512084961,62.83515300363689,59.495239815115525,62.83515300363689,9499300.0,,,,,
2025-04-15,59.5341911315918,61.296653820202735,59.17391001694982,60.19633160496462,4036800.0,,,,,
2025-04-16,58.0638542175293,59.82631325649898,57.60619730201468,58.94995345502141,3158000.0,,,,,
2025-04-17,60.3423957824707,60.74162722632985,58.45334635803425,58.45334635803425,3862400.0,,,,,
2025-04-21,60.47871780395508,60.65399050648888,58.71625505714593,59.68025492108179,3088500.0,,,,,
2025-04-22,61.715362548828125,62.72804473636042,60.79031299820629,61.48166437354745,4699300.0,,,,,
2025-04-23,61.80299758911133,66.50614215786716,61.67641092541536,64.93842730161522,4941700.0,,,,,
2025-04-24,64.26654815673828,64.43208142205769,61.22849419302701,62.31907700047349,3671600.0,,,,,
2025-04-25,65.931640625,66.42824789155719,64.23734265729217,64.2568141017197,5171700.0,,,,,
2025-04-28,65.70767974853516,66.94432065773789,64.45155996762115,66.2140189778353,3462100.0,,,,,
2025-04-29,64.9286880493164,65.34739464121938,64.3639196362356,65.0844818772967,2453200.0,,,,,
2025-04-30,64.93843078613281,65.00659198227892,62.93253035995147,63.79915446624333,3534600.0,,,,,
2025-05-01,65.27923583984375,66.04848785914761,64.95790130728396,65.52266974105333,2596300.0,,,,,
2025-05-02,66.28218078613281,67.47013938511157,65.70768035853554,66.76904857725441,3315500.0,,,,,
2025-05-05,65.88294982910156,67.10011924720634,65.3863426263913,65.3863426263913,2103700.0,,,,,
2025-05-06,64.9286880493164,65.37660551965237,64.33470875780259,65.03579955624596,2235800.0,,,,,
2025-05-07,66.58403778076172,66.99301237959297,65.28897507633746,65.56161985621625,2983000.0,,,,,
2025-05-08,67.59672546386719,68.5509896473823,66.39903480254156,67.32408067686667,2519100.0,,,,,
2025-05-09,67.04169464111328,67.75252489858853,66.70088866657574,67.66488483141426,1881800.0,,,,,
2025-05-12,71.44298553466797,74.3934032920048,69.98238209606453,73.30281671673613,5019300.0,,,,,
2025-05-13,71.83247375488281,72.77699849934625,71.61825815785116,72.50435371311211,2935700.0,,,,,
2025-05-14,71.46245574951172,72.37776959924724,71.09243889253995,71.49166662913935,3529100.0,,,,,
2025-05-15,70.92689514160156,71.4235023609459,70.48871710801191,71.01453520572719,2148500.0,,,,,
2025-05-16,71.86168670654297,71.93957990465043,70.76136077825561,71.49166244222855,2137800.0,,,,,
2025-05-19,69.71946716308594,70.73215307404857,69.18391704288358,70.44002942374689,3356400.0,,,,,
2025-05-20,69.28128814697266,70.85873503528697,69.01837537957832,69.62209411487927,4254600.0,,,,,
2025-05-21,68.30755615234375,69.77789903854698,67.64541562463086,68.16149432156631,3541100.0,,,,,
2025-05-22,68.90152740478516,69.22285448000673,67.93752389208309,68.06411426412147,3125000.0,,,,,
2025-05-23,68.0835952758789,68.86258677218501,65.78557853369072,65.97059068559146,3591100.0,,,,,
2025-05-27,70.32318115234375,70.38160290684903,68.72625547775765,69.56366862772506,3619900.0,,,,,
2025-05-28,69.64157104492188,71.00480245297238,69.63183903722413,70.5374134970207,4762000.0,,,,,
2025-05-29,64.5781478881836,67.09038764337522,62.62093715527724,66.57430893849758,11675200.0,,,,,
2025-05-30,64.53919982910156,65.39609198402661,64.13023262553116,64.30550534549187,6442200.0,,,,,
2025-06-02,66.4769287109375,66.57430821790928,64.36392416028482,65.03580412752069,4785500.0,,,,,
2025-06-03,68.00568389892578,68.47308020868674,66.360075952149,66.53534863968284,4007400.0,,,,,
2025-06-04,67.84015655517578,68.14201963883833,67.12933373699845,67.73304504629762,2496300.0,,,,,
2025-06-05,68.60941314697266,69.50524816383029,66.87616487509185,67.57725573315902,3325400.0,,,,,
2025-06-06,71.1021728515625,71.44298626727543,69.21313076999333,69.21313076999333,3845700.0,,,,,
2025-06-09,70.83926391601562,71.91037157533492,70.65425177730134,71.90063213934654,4424600.0,,,,,
2025-06-10,72.94253540039062,73.45861406587039,71.08269688847824,71.31639134607018,4247300.0,,,,,
2025-06-11,70.74188995361328,73.4196627448931,70.48871662776871,73.12753910514839,3485400.0,,,,,
2025-06-12,70.63478088378906,70.72241352132721,69.93369006743177,70.44002930757148,2455700.0,,,,,
2025-06-13,67.7719955444336,70.16738420315866,67.4019786948626,69.47603282608465,2916700.0,,,,,
2025-06-16,69.35919189453125,69.45656397130864,67.87910958306715,68.69705137182642,2989300.0,,,,,
2025-06-17,67.56751251220703,68.8431037675724,67.39223980750688,68.57045898893061,4375100.0,,,,,
2025-06-18,66.89617919921875,67.84393995425614,66.85668822624224,67.53789432885436,2799100.0,,,,,
2025-06-20,66.65923309326172,67.44903748534948,66.04714184491996,67.20222455433867,5187900.0,,,,,
2025-06-23,65.5239028930664,66.00765415289437,63.82582863817102,65.8990558552813,3985200.0,,,,,
2025-06-24,67.96240997314453,68.24871389763804,66.04714661211,66.20510298264887,4386400.0,,,,,
2025-06-25,67.13311767578125,68.13024403260994,66.50127717081513,67.70572548719835,2837600.0,,,,,
2025-06-26,67.5576400756836,67.88343497305732,66.71847756328462,67.48853275188917,2148100.0,,,,,
2025-06-27,67.3503189086914,68.61400000581543,66.34331785607894,68.14011582832718,4743000.0,,,,,
2025-06-30,66.27420806884766,67.72546936407106,65.90892973748747,67.61687106768474,3711700.0,,,,,
2025-07-01,69.74933624267578,71.24995555839007,66.24458958773224,66.43216982674637,5341200.0,,,,,
2025-07-02,70.67735290527344,71.01302243473656,69.37418082763266,70.4206728598332,3687100.0,,,,,
2025-07-03,71.18084716796875,71.91141132830654,70.7563286290969,71.27957083307393,1785000.0,,,,,
2025-07-07,69.61112213134766,70.91429412377248,68.91017430146559,70.6773482835985,4196000.0,,,,,
2025-07-08,71.31906127929688,71.85217810549055,69.91716566160208,70.12448761643304,3915000.0,,,,,
2025-07-09,71.53626251220703,72.16810304386601,70.95378758201305,71.60536983497806,2799700.0,,,,,
2025-07-10,72.78019714355469,73.7970651979979,71.45727593767752,71.64485617254354,3649900.0,,,,,
2025-07-11,70.87480163574219,72.20758994667244,70.82543603706101,71.7435804347477,3039900.0,,,,,
