Date,Close,High,Low,Open,Volume,"('Close', 'WGRX')","('High', 'WGRX')","('Low', 'WGRX')","('Open', 'WGRX')","('Volume', 'WGRX')"
2025-04-08,3.819999933242798,4.53000020980835,3.680000066757202,4.190000057220459,115000.0,,,,,
2025-04-09,4.300000190734863,4.360000133514404,3.680000066757202,4.210000038146973,366300.0,,,,,
2025-04-10,3.910000085830689,4.699999809265137,3.680000066757202,4.630000114440918,348900.0,,,,,
2025-04-11,2.890000104904175,4.0,2.75,3.920000076293945,404700.0,,,,,
2025-04-14,3.829999923706055,4.139999866485596,2.990000009536743,3.009999990463257,448000.0,,,,,
2025-04-15,3.940000057220459,3.9600000381469727,3.609999895095825,3.670000076293945,47400.0,,,,,
2025-04-16,3.670000076293945,4.199999809265137,3.559999942779541,3.809999942779541,144100.0,,,,,
2025-04-17,3.289999961853028,3.950000047683716,3.0899999141693115,3.619999885559082,149100.0,,,,,
2025-04-21,3.0999999046325684,3.450000047683716,3.069999933242798,3.275000095367432,51500.0,,,,,
2025-04-22,3.494999885559082,3.525000095367432,3.150000095367432,3.150000095367432,63800.0,,,,,
2025-04-23,4.170000076293945,4.199999809265137,3.5239999294281006,3.549999952316284,143900.0,,,,,
2025-04-24,4.269999980926514,4.269999980926514,3.869999885559082,4.179999828338623,42400.0,,,,,
2025-04-25,3.950000047683716,4.230000019073486,3.839999914169312,4.010000228881836,49300.0,,,,,
2025-04-28,3.940000057220459,4.352000236511231,3.630000114440918,4.010000228881836,32500.0,,,,,
2025-04-29,4.019999980926514,4.019999980926514,3.650000095367432,3.849999904632568,68400.0,,,,,
2025-04-30,4.340000152587891,4.400000095367432,3.255000114440918,4.0,107600.0,,,,,
2025-05-01,4.300000190734863,4.480000019073486,4.059999942779541,4.25,62600.0,,,,,
2025-05-02,4.460000038146973,4.579999923706055,4.059999942779541,4.260000228881836,60300.0,,,,,
2025-05-05,4.570000171661377,4.635000228881836,4.309999942779541,4.429999828338623,22300.0,,,,,
2025-05-06,4.539999961853027,4.570000171661377,4.335999965667725,4.570000171661377,15600.0,,,,,
2025-05-07,4.320000171661377,4.623000144958496,4.119999885559082,4.369999885559082,24100.0,,,,,
2025-05-08,3.0,7.039999961853027,2.8399999141693115,6.599999904632568,12585600.0,,,,,
2025-05-09,2.7100000381469727,2.8499999046325684,2.299999952316284,2.819999933242798,691300.0,,,,,
2025-05-12,2.559999942779541,2.930000066757202,2.4560000896453857,2.8399999141693115,415100.0,,,,,
2025-05-13,2.0999999046325684,2.664999961853028,2.0799999237060547,2.569999933242798,316900.0,,,,,
2025-05-14,1.7899999618530271,2.1480000019073486,1.409999966621399,2.119999885559082,344000.0,,,,,
2025-05-15,2.3299999237060547,2.5999999046325684,1.870000004768372,1.870000004768372,1081800.0,,,,,
2025-05-16,2.359999895095825,2.430000066757202,2.2100000381469727,2.390000104904175,152100.0,,,,,
2025-05-19,2.680000066757202,2.75,2.2920000553131104,2.299999952316284,164600.0,,,,,
2025-05-20,2.6600000858306885,3.0,2.5999999046325684,3.0,188200.0,,,,,
2025-05-21,2.259999990463257,2.6600000858306885,2.190000057220459,2.619999885559082,193500.0,,,,,
2025-05-22,2.4800000190734863,2.5,2.299999952316284,2.309999942779541,59200.0,,,,,
2025-05-23,2.359999895095825,2.5,2.25,2.470000028610229,76000.0,,,,,
2025-05-27,2.5,2.5,2.3499999046325684,2.400000095367432,118200.0,,,,,
2025-05-28,2.319999933242798,2.549999952316284,2.289999961853028,2.549999952316284,43200.0,,,,,
2025-05-29,2.3299999237060547,2.559999942779541,2.319999933242798,2.4200000762939453,43600.0,,,,,
2025-05-30,2.009999990463257,2.369999885559082,2.0,2.3399999141693115,119800.0,,,,,
2025-06-02,1.8799999952316284,2.049999952316284,1.7699999809265137,2.049999952316284,106500.0,,,,,
2025-06-03,1.870000004768372,2.009999990463257,1.850000023841858,1.919999957084656,91600.0,,,,,
2025-06-04,1.9600000381469729,2.072000026702881,1.919999957084656,1.9299999475479128,85700.0,,,,,
2025-06-05,1.7400000095367432,2.095000028610229,1.7100000381469729,2.0199999809265137,149900.0,,,,,
2025-06-06,1.690000057220459,1.899999976158142,1.4199999570846558,1.7799999713897705,165300.0,,,,,
2025-06-09,1.7599999904632568,1.8200000524520876,1.7000000476837158,1.7000000476837158,65600.0,,,,,
2025-06-10,1.4199999570846558,1.7350000143051147,1.4199999570846558,1.7300000190734863,275000.0,,,,,
2025-06-11,1.4199999570846558,1.559999942779541,1.399999976158142,1.399999976158142,244300.0,,,,,
2025-06-12,1.409999966621399,1.5,1.350000023841858,1.4199999570846558,89800.0,,,,,
2025-06-13,1.3300000429153442,1.4800000190734863,1.2999999523162842,1.4800000190734863,136200.0,,,,,
2025-06-16,1.3799999952316284,1.4500000476837158,1.3300000429153442,1.3300000429153442,63700.0,,,,,
2025-06-17,1.309999942779541,1.4140000343322754,1.2799999713897705,1.399999976158142,42500.0,,,,,
2025-06-18,1.2200000286102295,1.3799999952316284,1.1699999570846558,1.3300000429153442,151900.0,,,,,
2025-06-20,1.2100000381469729,1.284000039100647,1.2000000476837158,1.2300000190734863,70300.0,,,,,
2025-06-23,1.0700000524520874,1.2400000095367432,1.0299999713897705,1.2000000476837158,132300.0,,,,,
2025-06-24,1.0099999904632568,1.100000023841858,0.972000002861023,1.0700000524520874,163100.0,,,,,
2025-06-25,0.9200000166893004,1.024999976158142,0.8999999761581421,1.0,172600.0,,,,,
2025-06-26,1.1100000143051147,1.190000057220459,0.9300000071525574,0.930999994277954,290900.0,,,,,
2025-06-27,1.0099999904632568,1.2599999904632568,1.0099999904632568,1.2000000476837158,1396800.0,,,,,
2025-06-30,0.968999981880188,1.0800000429153442,0.959999978542328,1.0499999523162842,288500.0,,,,,
2025-07-01,0.8999999761581421,0.959999978542328,0.8690000176429749,0.9399999976158142,284100.0,,,,,
2025-07-02,0.912999987602234,0.9990000128746032,0.8999999761581421,0.9300000071525574,259000.0,,,,,
2025-07-03,0.9100000262260436,0.975000023841858,0.8799999952316284,0.9200000166893004,85400.0,,,,,
2025-07-07,0.9399999976158142,0.953000009059906,0.9200000166893004,0.9480000138282776,124700.0,,,,,
2025-07-08,0.8840000033378601,0.9449999928474426,0.8199999928474426,0.9390000104904176,235000.0,,,,,
2025-07-09,0.8610000014305115,0.915000021457672,0.8399999737739563,0.9100000262260436,151100.0,,,,,
2025-07-10,1.0,1.0099999904632568,0.8500000238418579,0.8939999938011169,414800.0,,,,,
2025-07-11,0.9120000004768372,1.0299999713897705,0.8600000143051147,1.0099999904632568,321100.0,,,,,
2025-07-14,0.8610000014305115,0.9789999723434448,0.8519999980926514,0.9120000004768372,220300.0,,,,,
2025-07-15,0.8090000152587891,0.890999972820282,0.7509999871253967,0.8600000143051147,224900.0,,,,,
2025-07-16,0.8500000238418579,0.8500000238418579,0.7820000052452087,0.800000011920929,91800.0,,,,,
2025-07-17,0.9200000166893004,0.9800000190734864,0.8500000238418579,0.8690000176429749,317400.0,,,,,
2025-07-18,1.0099999904632568,1.7400000095367432,0.9380000233650208,1.0,32865300.0,,,,,
2025-07-21,1.1799999475479126,1.2699999809265137,1.0199999809265137,1.1100000143051147,4624700.0,,,,,
2025-07-22,1.0299999713897705,1.159999966621399,1.0,1.1399999856948853,1174800.0,,,,,
2025-07-23,1.059999942779541,1.1399999856948853,1.0299999713897705,1.059999942779541,580700.0,,,,,
2025-07-24,0.949999988079071,1.0700000524520874,0.9100000262260436,1.0700000524520874,783900.0,,,,,
2025-07-25,0.9399999976158142,0.9449999928474426,0.8899999856948853,0.9100000262260436,543800.0,,,,,
2025-07-28,0.9900000095367432,1.0499999523162842,0.949999988079071,0.9919999837875366,1839000.0,,,,,
2025-07-29,0.8790000081062317,0.975000023841858,0.8500000238418579,0.9300000071525574,548900.0,,,,,
2025-07-30,0.906000018119812,0.9399999976158142,0.8600000143051147,0.9100000262260436,198600.0,,,,,
2025-07-31,0.8679999709129333,0.9100000262260436,0.8360000252723694,0.8899999856948853,241700.0,,,,,
2025-08-01,0.8399999737739563,0.8700000047683716,0.7699999809265137,0.8700000047683716,298500.0,,,,,
2025-08-04,0.8220000267028809,0.8799999952316284,0.765999972820282,0.8399999737739563,204300.0,,,,,
2025-08-05,0.8109999895095825,0.875,0.7879999876022339,0.8399999737739563,318500.0,,,,,
2025-08-06,0.8100000023841858,0.8399999737739563,0.800000011920929,0.800000011920929,161600.0,,,,,
2025-08-07,0.7590000033378601,0.8180000185966492,0.7049999833106995,0.8109999895095825,484400.0,,,,,
2025-08-08,0.800000011920929,0.8040000200271606,0.777999997138977,0.800000011920929,262300.0,,,,,
2025-08-11,0.7379999756813049,0.8100000023841858,0.7129999995231628,0.800000011920929,539800.0,,,,,
2025-08-12,0.7070000171661377,0.7409999966621399,0.699999988079071,0.7049999833106995,264200.0,,,,,
2025-08-13,0.6990000009536743,0.75,0.6700000166893005,0.7229999899864197,250100.0,,,,,
2025-08-14,0.6679999828338623,0.699999988079071,0.6499999761581421,0.6800000071525574,255800.0,,,,,
2025-08-15,0.6209999918937683,0.675000011920929,0.6150000095367432,0.6520000100135803,162800.0,,,,,
2025-08-18,0.75,1.100000023841858,0.6819999814033508,0.7329999804496765,90217900.0,,,,,
2025-08-19,0.8700000047683716,0.8880000114440918,0.734000027179718,0.734000027179718,4461900.0,,,,,
2025-08-20,0.8209999799728394,0.9100000262260436,0.7900000214576721,0.8500000238418579,1061900.0,,,,,
2025-08-21,0.7570000290870667,0.9900000095367432,0.7509999871253967,0.8399999737739563,2895500.0,,,,,
2025-08-22,0.9449999928474426,0.9470000267028807,0.7799999713897705,0.7799999713897705,2015600.0,,,,,
2025-08-25,1.6399999856948853,1.7899999618530271,0.8700000047683716,0.9169999957084656,24787500.0,,,,,
2025-08-26,1.7300000190734863,1.950000047683716,1.5299999713897705,1.5299999713897705,4863000.0,,,,,
2025-08-27,1.5499999523162842,1.8899999856948853,1.5,1.7100000381469729,1778900.0,,,,,
2025-08-28,1.340000033378601,1.6200000047683716,1.2649999856948853,1.5,2333100.0,,,,,
2025-08-29,1.2300000190734863,1.378999948501587,1.1100000143051147,1.2899999618530271,910000.0,,,,,
2025-09-02,1.399999976158142,1.5099999904632568,1.190000057220459,1.2100000381469729,1603700.0,,,,,
2025-09-03,1.4700000286102295,1.5499999523162842,1.340000033378601,1.4299999475479126,1779600.0,,,,,
2025-09-04,1.3700000047683716,1.4700000286102295,1.2699999809265137,1.4600000381469729,614300.0,,,,,
2025-09-05,1.3200000524520874,1.4199999570846558,1.1799999475479126,1.3600000143051147,782500.0,,,,,
2025-09-08,1.590000033378601,1.600000023841858,1.3600000143051147,1.3600000143051147,1593300.0,,,,,
2025-09-09,1.6699999570846558,1.690000057220459,1.4700000286102295,1.649999976158142,1483100.0,,,,,
2025-09-10,1.409999966621399,1.7200000286102295,1.3799999952316284,1.7200000286102295,1121000.0,,,,,
2025-09-11,1.5299999713897705,1.625,1.409999966621399,1.440000057220459,914700.0,,,,,
2025-09-12,1.5,1.6089999675750732,1.434999942779541,1.559999942779541,827000.0,,,,,
2025-09-15,1.3700000047683716,1.5,1.315000057220459,1.4299999475479126,622100.0,,,,,
2025-09-16,1.3700000047683716,1.4600000381469729,1.3600000143051147,1.3600000143051147,317500.0,,,,,
2025-09-17,1.399999976158142,1.4800000190734863,1.3300000429153442,1.3300000429153442,637900.0,,,,,
2025-09-18,1.3799999952316284,1.4500000476837158,1.3799999952316284,1.3899999856948853,364000.0,,,,,
2025-09-19,1.3700000047683716,1.5,1.3650000095367432,1.3700000047683716,1613000.0,,,,,
2025-09-22,1.1100000143051147,1.3489999771118164,1.1100000143051147,1.3300000429153442,901400.0,,,,,
2025-09-23,1.0199999809265137,1.1440000534057615,1.0199999809265137,1.1299999952316284,720900.0,,,,,
2025-09-24,0.9829999804496764,1.1200000047683716,0.959999978542328,1.1100000143051147,2044500.0,,,,,
2025-09-25,1.0099999904632568,1.0800000429153442,0.9110000133514404,0.949999988079071,1492100.0,,,,,
2025-09-26,0.9700000286102296,0.9900000095367432,0.7390000224113464,0.75,3624900.0,,,,,
2025-09-29,0.9399999976158142,1.0299999713897705,0.8809999823570251,1.0,950300.0,,,,,
2025-09-30,0.8870000243186951,0.9580000042915344,0.8650000095367432,0.9369999766349792,930100.0,,,,,
2025-10-01,0.843999981880188,0.9399999976158142,0.8299999833106995,0.8809999823570251,1356000.0,,,,,
2025-10-02,0.8009999990463257,0.8700000047683716,0.7799999713897705,0.8199999928474426,966300.0,,,,,
2025-10-03,0.6779999732971191,0.8270000219345093,0.6399999856948853,0.796999990940094,3014600.0,,,,,
2025-10-06,0.7160000205039978,0.7590000033378601,0.6759999990463257,0.699999988079071,1030400.0,,,,,
2025-10-07,0.7149999737739563,0.7250000238418579,0.6800000071525574,0.7160000205039978,579900.0,,,,,
2025-10-08,0.7080000042915344,0.722000002861023,0.6819999814033508,0.7009999752044678,562700.0,,,,,
2025-10-09,0.7080000042915344,0.7200000286102295,0.6840000152587891,0.6899999976158142,457000.0,,,,,
2025-10-10,0.6589999794960022,0.7089999914169312,0.6489999890327454,0.7089999914169312,685300.0,,,,,
2025-10-13,0.5989999771118164,0.6629999876022339,0.5699999928474426,0.6629999876022339,1114100.0,,,,,
2025-10-14,0.6240000128746033,0.6700000166893005,0.5989999771118164,0.6320000290870667,867300.0,,,,,
2025-10-15,0.5809999704360962,0.6330000162124634,0.5540000200271606,0.6299999952316284,1012500.0,,,,,
2025-10-16,0.5109999775886536,0.6200000047683716,0.5,0.6000000238418579,929600.0,,,,,
2025-10-17,0.4799999892711639,0.5220000147819519,0.4670000076293945,0.5109999775886536,656000.0,,,,,
2025-10-20,,,,,,0.4300000071525574,0.527999997138977,0.41200000047683716,0.5040000081062317,1107900.0
2025-10-21,,,,,,0.35899999737739563,0.4300000071525574,0.35199999809265137,0.4300000071525574,1704900.0
2025-10-22,,,,,,0.3700000047683716,0.4410000145435333,0.36000001430511475,0.42899999022483826,4013600.0
2025-10-23,,,,,,0.40299999713897705,0.41999998688697815,0.335999995470047,0.375,44385200.0
2025-10-24,,,,,,1.149999976158142,1.4600000381469727,0.8730000257492065,0.8870000243186951,724659900.0
2025-10-27,,,,,,0.8199999928474426,0.9300000071525574,0.7889999747276306,0.9150000214576721,27924000.0
2025-10-28,,,,,,0.6499999761581421,0.7900000214576721,0.6200000047683716,0.7409999966621399,12521600.0
2025-10-29,,,,,,0.6240000128746033,0.6370000243186951,0.6000000238418579,0.6299999952316284,4063900.0
2025-10-30,,,,,,0.7860000133514404,0.8169999718666077,0.550000011920929,0.5659999847412109,15211200.0
2025-10-31,,,,,,0.6990000009536743,0.7699999809265137,0.6700000166893005,0.699999988079071,4440700.0
2025-11-03,,,,,,0.6679999828338623,0.7139999866485596,0.6600000262260437,0.6650000214576721,1569600.0
2025-11-04,,,,,,0.6380000114440918,0.6779999732971191,0.6119999885559082,0.6489999890327454,2035500.0
2025-11-05,,,,,,0.6570000052452087,0.6890000104904175,0.6150000095367432,0.6150000095367432,965000.0
2025-11-06,,,,,,0.6899999976158142,0.7080000042915344,0.6520000100135803,0.6690000295639038,1294700.0
2025-11-07,,,,,,0.6389999985694885,0.6669999957084656,0.6230000257492065,0.625,1039200.0
2025-11-10,,,,,,0.5899999737739563,0.6299999952316284,0.574999988079071,0.6100000143051147,1525100.0
2025-11-11,,,,,,0.5910000205039978,0.6399999856948853,0.5680000185966492,0.574999988079071,1099600.0
2025-11-12,,,,,,0.5709999799728394,0.6039999723434448,0.5609999895095825,0.5860000252723694,1656000.0
2025-11-13,,,,,,0.550000011920929,0.5759999752044678,0.5400000214576721,0.5460000038146973,1335400.0
2025-11-14,,,,,,0.6460000276565552,0.6899999976158142,0.5299999713897705,0.5299999713897705,2728500.0
2025-11-17,,,,,,0.5849999785423279,0.7099999785423279,0.5849999785423279,0.699999988079071,1746000.0
2025-11-18,,,,,,0.5730000138282776,0.6000000238418579,0.5490000247955322,0.5490000247955322,1003600.0
2025-11-19,,,,,,0.5789999961853027,0.6000000238418579,0.5550000071525574,0.5870000123977661,757700.0
2025-11-20,,,,,,0.48899999260902405,0.5789999961853027,0.4699999988079071,0.550000011920929,1992600.0
2025-11-21,,,,,,0.5,0.5099999904632568,0.4399999976158142,0.49000000953674316,1435900.0
2025-11-24,,,,,,0.5109999775886536,0.5379999876022339,0.4970000088214874,0.5180000066757202,587100.0
2025-11-25,,,,,,0.550000011920929,0.5659999847412109,0.5090000033378601,0.5090000033378601,432300.0
2025-11-26,,,,,,0.6320000290870667,0.6629999876022339,0.5770000219345093,0.6000000238418579,3270100.0
2025-11-28,,,,,,0.6000000238418579,0.6299999952316284,0.5950000286102295,0.6159999966621399,554700.0
2025-12-01,,,,,,0.5590000152587891,0.597000002861023,0.5540000200271606,0.5649999976158142,671300.0
2025-12-02,,,,,,0.5600000023841858,0.597000002861023,0.5590000152587891,0.5649999976158142,401700.0
2025-12-03,,,,,,0.5680000185966492,0.5770000219345093,0.5239999890327454,0.5659999847412109,833300.0
2025-12-04,,,,,,0.6100000143051147,0.6200000047683716,0.5299999713897705,0.5680000185966492,686300.0
2025-12-05,,,,,,0.5669999718666077,0.6110000014305115,0.5419999957084656,0.6050000190734863,730100.0
2025-12-08,,,,,,0.6100000143051147,0.6449999809265137,0.574999988079071,0.5860000252723694,1020800.0
2025-12-09,,,,,,0.6019999980926514,0.6150000095367432,0.5799999833106995,0.609000027179718,300900.0
2025-12-10,,,,,,0.6119999885559082,0.6380000114440918,0.5860000252723694,0.609000027179718,524700.0
2025-12-11,,,,,,0.6200000047683716,0.6299999952316284,0.5899999737739563,0.6000000238418579,181200.0
2025-12-12,,,,,,0.5730000138282776,0.625,0.5649999976158142,0.625,268100.0
2025-12-15,,,,,,0.5799999833106995,0.5979999899864197,0.5410000085830688,0.5699999928474426,434100.0
2025-12-16,,,,,,0.5400000214576721,0.574999988079071,0.5199999809265137,0.5600000023841858,425000.0
2025-12-17,,,,,,0.5019999742507935,0.5479999780654907,0.5009999871253967,0.5109999775886536,248000.0
2025-12-18,,,,,,0.4790000021457672,0.5199999809265137,0.4699999988079071,0.503000020980835,370100.0
2025-12-19,,,,,,0.4860000014305115,0.4970000088214874,0.44999998807907104,0.4830000102519989,701400.0
2025-12-22,,,,,,0.46700000762939453,0.4950000047683716,0.4650000035762787,0.47699999809265137,417600.0
2025-12-23,,,,,,0.4413999915122986,0.46230000257492065,0.4399999976158142,0.44999998807907104,211522.0
