Date,Close,High,Low,Open,Volume,"('Close', 'AMRZ')","('High', 'AMRZ')","('Low', 'AMRZ')","('Open', 'AMRZ')","('Volume', 'AMRZ')"
2025-06-23,51.9900016784668,56.290000915527344,48.29999923706055,51.34999847412109,10547900.0,,,,,
2025-06-24,53.0,54.84000015258789,52.11000061035156,52.52999877929688,10567900.0,,,,,
2025-06-25,50.25,52.97999954223633,49.77999877929688,52.70000076293945,6947700.0,,,,,
2025-06-26,48.88999938964844,50.02999877929688,48.81999969482422,48.95000076293945,4932400.0,,,,,
2025-06-27,49.0099983215332,49.470001220703125,48.0099983215332,48.650001525878906,4012000.0,,,,,
2025-06-30,49.54999923706055,50.38999938964844,49.060001373291016,49.18000030517578,3979900.0,,,,,
2025-07-01,49.66999816894531,49.73500061035156,48.68000030517578,48.869998931884766,2930900.0,,,,,
2025-07-02,49.95000076293945,50.0,49.02999877929688,49.130001068115234,1934300.0,,,,,
2025-07-03,49.88999938964844,50.119998931884766,49.20000076293945,49.65999984741211,1638400.0,,,,,
2025-07-07,50.540000915527344,50.75,49.79999923706055,49.97999954223633,3619300.0,,,,,
2025-07-08,50.150001525878906,50.65999984741211,49.869998931884766,50.18999862670898,1987300.0,,,,,
2025-07-09,51.290000915527344,51.380001068115234,50.13999938964844,50.2400016784668,3215600.0,,,,,
2025-07-10,50.97999954223633,51.2400016784668,50.65999984741211,50.95000076293945,3787900.0,,,,,
2025-07-11,50.400001525878906,51.34000015258789,50.29999923706055,50.77000045776367,2651300.0,,,,,
2025-07-14,50.56999969482422,50.59000015258789,50.07099914550781,50.25,1410800.0,,,,,
2025-07-15,51.02000045776367,51.27000045776367,50.54999923706055,50.9900016784668,2599500.0,,,,,
2025-07-16,50.959999084472656,51.20000076293945,50.41999816894531,51.20000076293945,3569100.0,,,,,
2025-07-17,50.47999954223633,50.77000045776367,50.0099983215332,50.459999084472656,3287900.0,,,,,
2025-07-18,49.59999847412109,50.70000076293945,49.59999847412109,50.70000076293945,2767700.0,,,,,
2025-07-21,49.68000030517578,49.880001068115234,49.290000915527344,49.45000076293945,2390300.0,,,,,
2025-07-22,50.27999877929688,50.560001373291016,49.38999938964844,49.43999862670898,2277400.0,,,,,
2025-07-23,51.470001220703125,51.720001220703125,50.2400016784668,50.34999847412109,4135100.0,,,,,
2025-07-24,51.130001068115234,51.27999877929688,50.75,50.970001220703125,1850100.0,,,,,
2025-07-25,51.34000015258789,51.48799896240234,50.959999084472656,50.959999084472656,1278600.0,,,,,
2025-07-28,51.130001068115234,51.48500061035156,50.72999954223633,51.400001525878906,2008700.0,,,,,
2025-07-29,52.04999923706055,52.15999984741211,51.48500061035156,51.810001373291016,1791700.0,,,,,
2025-07-30,52.02000045776367,52.72499847412109,51.65999984741211,52.43000030517578,1646100.0,,,,,
2025-07-31,51.119998931884766,51.70000076293945,50.06499862670898,51.06999969482422,3412100.0,,,,,
2025-08-01,51.0099983215332,51.22999954223633,50.23500061035156,50.619998931884766,2282800.0,,,,,
2025-08-04,50.77999877929688,50.84000015258789,50.2400016784668,50.720001220703125,1971000.0,,,,,
2025-08-05,50.18999862670898,50.59999847412109,49.81999969482422,50.59000015258789,1525900.0,,,,,
2025-08-06,50.0099983215332,50.08000183105469,49.06999969482422,49.7599983215332,3424900.0,,,,,
2025-08-07,46.650001525878906,47.81999969482422,44.119998931884766,44.7400016784668,9773100.0,,,,,
2025-08-08,47.66999816894531,47.77999877929688,46.369998931884766,46.650001525878906,4366300.0,,,,,
2025-08-11,47.36000061035156,48.02999877929688,47.34000015258789,47.68000030517578,2765900.0,,,,,
2025-08-12,48.56999969482422,48.59999847412109,46.81499862670898,46.81999969482422,2896400.0,,,,,
2025-08-13,51.560001373291016,51.59999847412109,49.900001525878906,49.97999954223633,4170000.0,,,,,
2025-08-14,51.47999954223633,51.91999816894531,51.07500076293945,51.5099983215332,2486400.0,,,,,
2025-08-15,51.380001068115234,52.31999969482422,51.380001068115234,51.880001068115234,1658300.0,,,,,
2025-08-18,50.4900016784668,51.150001525878906,50.47999954223633,51.06999969482422,1755400.0,,,,,
2025-08-19,50.959999084472656,50.97999954223633,50.119998931884766,50.34000015258789,1682100.0,,,,,
2025-08-20,49.29999923706055,50.5099983215332,49.04999923706055,50.40999984741211,2363100.0,,,,,
2025-08-21,49.43999862670898,49.47999954223633,48.650001525878906,48.650001525878906,1847700.0,,,,,
2025-08-22,51.2400016784668,51.505001068115234,49.40999984741211,49.52999877929688,1589300.0,,,,,
2025-08-25,51.150001525878906,51.70000076293945,50.77000045776367,50.90999984741211,2168400.0,,,,,
2025-08-26,51.959999084472656,52.209999084472656,51.130001068115234,51.18999862670898,1691700.0,,,,,
2025-08-27,51.959999084472656,52.244998931884766,51.43000030517578,52.0,1808900.0,,,,,
2025-08-28,52.04999923706055,52.310001373291016,51.744998931884766,52.060001373291016,1074000.0,,,,,
2025-08-29,52.0099983215332,52.66999816894531,51.91999816894531,52.2400016784668,1882900.0,,,,,
2025-09-02,52.66999816894531,52.68000030517578,50.83200073242188,51.02000045776367,2542100.0,,,,,
2025-09-03,51.84999847412109,53.11000061035156,51.84999847412109,52.77999877929688,2398400.0,,,,,
2025-09-04,52.2400016784668,52.2400016784668,51.380001068115234,51.869998931884766,1382300.0,,,,,
2025-09-05,53.63999938964844,53.72999954223633,52.58000183105469,52.68000030517578,3765300.0,,,,,
2025-09-08,55.06999969482422,55.79499816894531,54.459999084472656,54.84999847412109,6365000.0,,,,,
2025-09-09,54.380001068115234,55.15499877929688,54.150001525878906,55.08000183105469,3293600.0,,,,,
2025-09-10,53.88999938964844,54.76499938964844,53.34999847412109,54.65999984741211,2351700.0,,,,,
2025-09-11,55.630001068115234,55.790000915527344,54.060001373291016,54.119998931884766,3217300.0,,,,,
2025-09-12,55.060001373291016,55.84000015258789,55.060001373291016,55.119998931884766,3568200.0,,,,,
2025-09-15,54.369998931884766,55.220001220703125,54.334999084472656,55.02999877929688,3380000.0,,,,,
2025-09-16,54.59000015258789,54.70000076293945,53.68000030517578,54.18000030517578,4593900.0,,,,,
2025-09-17,53.79999923706055,55.04999923706055,53.63999938964844,54.77000045776367,4707600.0,,,,,
2025-09-18,52.220001220703125,53.52000045776367,51.98500061035156,53.5,5338800.0,,,,,
2025-09-19,50.400001525878906,52.0,49.900001525878906,51.90999984741211,40632400.0,,,,,
2025-09-22,50.52000045776367,50.66999816894531,49.70000076293945,50.02000045776367,5149600.0,,,,,
2025-09-23,50.2599983215332,51.2599983215332,50.2599983215332,50.68999862670898,3750100.0,,,,,
2025-09-24,48.630001068115234,49.880001068115234,48.43000030517578,49.79999923706055,6401800.0,,,,,
2025-09-25,47.36000061035156,47.665000915527344,46.92300033569336,47.060001373291016,5386000.0,,,,,
2025-09-26,47.66999816894531,47.7599983215332,46.880001068115234,47.11000061035156,3883400.0,,,,,
2025-09-29,47.95000076293945,47.970001220703125,46.95000076293945,47.45000076293945,3933600.0,,,,,
2025-09-30,48.52999877929688,49.119998931884766,48.0,48.38999938964844,3532900.0,,,,,
2025-10-01,48.43999862670898,48.5099983215332,47.66999816894531,48.0,4209700.0,,,,,
2025-10-02,48.209999084472656,48.31999969482422,47.540000915527344,48.11000061035156,3630100.0,,,,,
2025-10-03,48.720001220703125,48.7400016784668,47.834999084472656,48.11000061035156,3849900.0,,,,,
2025-10-06,48.34000015258789,48.98500061035156,47.869998931884766,48.86000061035156,4009300.0,,,,,
2025-10-07,47.130001068115234,48.16999816894531,46.959999084472656,47.97999954223633,3011200.0,,,,,
2025-10-08,48.95000076293945,49.06999969482422,47.86000061035156,47.900001525878906,4190800.0,,,,,
2025-10-09,48.119998931884766,48.97999954223633,47.72999954223633,48.95000076293945,2866300.0,,,,,
2025-10-10,46.959999084472656,48.2599983215332,46.95000076293945,48.02000045776367,3321200.0,,,,,
2025-10-13,47.619998931884766,48.02000045776367,47.25,47.3849983215332,1332100.0,,,,,
2025-10-14,49.040000915527344,49.09000015258789,47.540000915527344,47.68000030517578,1945300.0,,,,,
2025-10-15,48.470001220703125,49.57500076293945,48.470001220703125,49.11000061035156,2356500.0,,,,,
2025-10-16,48.34000015258789,49.0,48.025001525878906,48.709999084472656,2256400.0,,,,,
2025-10-17,48.59999847412109,48.619998931884766,47.84000015258789,48.31999969482422,3802600.0,,,,,
2025-10-20,,,,,,48.790000915527344,49.029998779296875,48.130001068115234,48.7599983215332,2516400.0
2025-10-21,,,,,,49.040000915527344,49.11000061035156,48.52000045776367,48.79999923706055,2374000.0
2025-10-22,,,,,,47.9900016784668,49.34000015258789,47.915000915527344,48.869998931884766,3613200.0
2025-10-23,,,,,,48.400001525878906,48.63999938964844,47.77000045776367,47.97999954223633,1921700.0
2025-10-24,,,,,,49.56999969482422,50.02000045776367,49.25,49.599998474121094,2668200.0
2025-10-27,,,,,,49.880001068115234,50.400001525878906,49.619998931884766,49.959999084472656,3157000.0
2025-10-28,,,,,,50.439998626708984,51.290000915527344,50.08000183105469,50.52000045776367,3965300.0
2025-10-29,,,,,,52.849998474121094,54.27000045776367,51.40999984741211,52.83000183105469,8118500.0
2025-10-30,,,,,,51.970001220703125,53.13199996948242,51.880001068115234,52.415000915527344,4189100.0
2025-10-31,,,,,,51.84000015258789,52.060001373291016,50.625,51.209999084472656,4464400.0
2025-11-03,,,,,,51.119998931884766,51.459999084472656,50.41999816894531,50.849998474121094,4011200.0
2025-11-04,,,,,,50.970001220703125,51.34000015258789,50.369998931884766,50.5099983215332,3224900.0
2025-11-05,,,,,,50.83000183105469,51.27000045776367,50.599998474121094,50.91999816894531,2885000.0
2025-11-06,,,,,,49.720001220703125,49.97999954223633,49.040000915527344,49.70000076293945,5472100.0
2025-11-07,,,,,,49.439998626708984,49.709999084472656,48.66999816894531,49.45000076293945,2971000.0
2025-11-10,,,,,,48.7400016784668,49.470001220703125,48.5099983215332,49.439998626708984,3212900.0
2025-11-11,,,,,,49.720001220703125,49.73500061035156,48.97999954223633,49.29999923706055,2792400.0
2025-11-12,,,,,,50.029998779296875,50.84000015258789,49.83000183105469,49.86000061035156,2531000.0
2025-11-13,,,,,,49.75,50.75,49.685001373291016,49.779998779296875,3328100.0
2025-11-14,,,,,,48.81999969482422,49.11000061035156,48.47999954223633,48.599998474121094,3276000.0
2025-11-17,,,,,,48.060001373291016,48.93000030517578,47.720001220703125,48.650001525878906,2623800.0
2025-11-18,,,,,,47.599998474121094,47.93000030517578,46.869998931884766,47.5,3850400.0
2025-11-19,,,,,,47.5,47.8650016784668,46.91999816894531,47.75,3171900.0
2025-11-20,,,,,,47.13999938964844,48.189998626708984,46.970001220703125,47.79999923706055,4235700.0
2025-11-21,,,,,,48.150001525878906,48.31999969482422,47.0,47.529998779296875,3414600.0
2025-11-24,,,,,,49.08000183105469,49.310001373291016,47.775001525878906,48.08000183105469,37480400.0
2025-11-25,,,,,,50.779998779296875,50.790000915527344,49.560001373291016,49.939998626708984,5512400.0
2025-11-26,,,,,,50.20000076293945,50.709999084472656,50.18000030517578,50.709999084472656,5834900.0
2025-11-28,,,,,,51.5099983215332,51.709999084472656,50.66999816894531,50.83000183105469,2427200.0
2025-12-01,,,,,,52.040000915527344,52.220001220703125,51.05500030517578,51.3849983215332,4396200.0
2025-12-02,,,,,,51.41999816894531,52.130001068115234,51.38999938964844,52.130001068115234,6953300.0
2025-12-03,,,,,,52.619998931884766,52.63999938964844,51.71500015258789,51.790000915527344,2417900.0
2025-12-04,,,,,,52.7400016784668,52.83000183105469,52.1150016784668,52.79999923706055,3442500.0
2025-12-05,,,,,,54.7400016784668,54.779998779296875,53.099998474121094,53.18000030517578,6432000.0
2025-12-08,,,,,,53.33000183105469,54.7599983215332,53.02000045776367,54.7599983215332,4179100.0
2025-12-09,,,,,,53.5099983215332,53.54999923706055,52.084999084472656,52.529998779296875,5964500.0
2025-12-10,,,,,,54.529998779296875,54.808998107910156,53.20000076293945,53.540000915527344,5432000.0
2025-12-11,,,,,,56.33000183105469,56.36000061035156,54.915000915527344,54.93000030517578,6633400.0
2025-12-12,,,,,,56.2599983215332,56.43000030517578,55.61000061035156,56.04999923706055,6568900.0
2025-12-15,,,,,,56.4900016784668,56.66999816894531,55.849998474121094,56.439998626708984,3816800.0
2025-12-16,,,,,,55.40999984741211,56.7400016784668,55.349998474121094,56.5099983215332,5341800.0
2025-12-17,,,,,,53.540000915527344,55.380001068115234,53.400001525878906,55.380001068115234,3580900.0
2025-12-18,,,,,,54.529998779296875,55.2400016784668,54.39500045776367,54.439998626708984,3315400.0
2025-12-19,,,,,,54.27000045776367,54.65999984741211,53.80500030517578,54.540000915527344,4300000.0
2025-12-22,,,,,,55.470001220703125,55.525001525878906,54.900001525878906,55.0099983215332,2875300.0
2025-12-23,,,,,,55.290000915527344,55.61000061035156,55.150001525878906,55.58000183105469,313781.0
