Date,Close,High,Low,Open,Volume,"('Close', 'ABT')","('High', 'ABT')","('Low', 'ABT')","('Open', 'ABT')","('Volume', 'ABT')"
2024-06-03,99.95317840576172,101.17744643696128,99.03011070381235,99.27302208647264,4915100.0,,,,,
2024-06-04,100.49730682373048,100.55560318877814,99.63254281454044,99.88517275152662,3880400.0,,,,,
2024-06-05,100.302978515625,100.4875861386762,99.0884215160382,100.01148187049712,3302300.0,,,,,
2024-06-06,101.31346893310548,102.02277338121942,99.89486744994412,100.36126053286468,9835500.0,,,,,
2024-06-07,104.52962493896484,105.0640255175042,100.43899826297348,100.91510248354376,8666600.0,,,,,
2024-06-10,104.4421844482422,105.88994174323408,104.00494688936696,104.57821424047305,8555900.0,,,,,
2024-06-11,102.809814453125,104.27700132612073,102.53775488209372,104.27700132612073,7536000.0,,,,,
2024-06-12,101.42037200927734,102.90699610612728,101.33292745755756,102.90699610612728,4569000.0,,,,,
2024-06-13,100.5167236328125,100.75963500690152,99.69082644352318,100.70133864930156,4719500.0,,,,,
2024-06-14,100.7402114868164,100.77907819860296,99.525654542489,100.36127031323164,3683100.0,,,,,
2024-06-17,100.5167236328125,100.99283526343513,99.6325300859232,99.99204158827902,3936200.0,,,,,
2024-06-18,101.04141998291016,101.13858305656034,100.322404342218,100.33212287350322,4501000.0,,,,,
2024-06-20,103.54827117919922,103.81061222915488,100.53617130519514,100.59446766894804,9154900.0,,,,,
2024-06-21,102.72237396240234,103.89806424819686,102.25598081290543,103.63572319808884,10324700.0,,,,,
2024-06-24,102.31427764892578,103.2762046514898,101.9644846637994,103.2762046514898,5201300.0,,,,,
2024-06-25,102.49889373779295,102.97500542602732,101.84789295559628,102.4114491908118,4637400.0,,,,,
2024-06-26,101.90618896484376,102.6543602362783,101.3620697951224,102.11023365348925,5406600.0,,,,,
2024-06-27,101.6827163696289,102.33371716072006,100.97341180001932,102.2657022633384,4137600.0,,,,,
2024-06-28,100.96369171142578,102.17824863752956,100.59446166152723,101.73128516522424,8283600.0,,,,,
2024-07-01,100.2738265991211,102.51833305758132,99.70055923255876,101.20661293252176,4588900.0,,,,,
2024-07-02,100.2738265991211,100.45844164201236,99.78800378146435,99.78800378146435,3650500.0,,,,,
2024-07-03,99.4284896850586,100.72078002976568,99.28274137174166,100.42928340313182,2017800.0,,,,,
2024-07-05,101.0705795288086,101.11916477763064,98.87466564773408,99.13700671739583,6582700.0,,,,,
2024-07-08,99.22444915771484,100.90539185741537,99.04955265703995,100.83737696343444,4542000.0,,,,,
2024-07-09,98.75804901123048,99.68110928020344,97.89328510065712,99.48678314349344,6268500.0,,,,,
2024-07-10,100.12808227539062,100.1572304573668,98.39854687643816,98.54429519938672,6598900.0,,,,,
2024-07-11,101.22604370117188,101.672999808783,100.13779790890042,100.44872421911111,5025300.0,,,,,
2024-07-12,101.26490020751952,101.95476765709188,101.1580186041848,101.70213773893092,4277600.0,,,,,
2024-07-15,100.57137298583984,101.74353799201086,100.20019149937016,101.51887061046604,4970800.0,,,,,
2024-07-16,100.33692932128906,101.46025117146668,100.13180214989237,100.53228640288737,7656900.0,,,,,
2024-07-17,102.25146484375,103.19896241184291,100.12203970127582,100.26856124985436,13438300.0,,,,,
2024-07-18,97.7484130859375,101.73376039871404,97.39676435525747,100.01458965454457,13078800.0,,,,,
2024-07-19,99.66294860839844,100.02436745735224,97.7581907140111,98.27589375954224,11963600.0,,,,,
2024-07-22,101.31373596191406,101.42118459922264,99.93644385771992,100.12203831350662,7880300.0,,,,,
2024-07-23,101.50909423828124,101.90958597335076,100.97185849787512,101.5970101481922,5894500.0,,,,,
2024-07-24,104.77161407470705,104.82044962377492,101.13791535672708,101.8021399336954,8680900.0,,,,,
2024-07-25,103.50177001953124,106.18797113328174,103.46269710904376,104.53717606406482,6356600.0,,,,,
2024-07-26,102.79847717285156,104.65439951655286,102.23193857621526,103.99017491309333,8611600.0,,,,,
2024-07-29,102.3393783569336,102.73987011267248,97.60189773483722,98.25635223810254,19452700.0,,,,,
2024-07-30,102.87661743164062,103.22826617047096,100.39554353095808,102.32961159452483,9126300.0,,,,,
2024-07-31,103.48223876953124,104.35159054621518,101.1476863644053,103.05244420042162,8238400.0,,,,,
2024-08-01,107.59456634521484,108.1122693686555,103.86318908774923,104.17576491996223,9069200.0,,,,,
2024-08-02,108.72765350341795,109.44072109653536,105.88516812671324,107.62387170012786,9885700.0,,,,,
2024-08-05,106.1098175048828,109.40163731038798,105.8558547839939,108.75694551337354,7121400.0,,,,,
2024-08-06,106.95964050292967,108.0731923284124,106.10982149826324,106.42239731853216,5634800.0,,,,,
2024-08-07,107.38944244384766,109.7435276221072,106.861969313505,107.06709651101671,6365100.0,,,,,
2024-08-08,107.213623046875,108.6397508570508,106.6861498920325,107.39921007092228,5476600.0,,,,,
2024-08-09,106.18797302246094,106.74474896512076,105.1916398706892,106.74474896512076,5435000.0,,,,,
2024-08-12,105.2990951538086,105.88517395371626,104.62510043509684,105.88517395371626,4795900.0,,,,,
2024-08-13,105.7288818359375,106.0414576913453,105.10373012512191,105.29909469249942,4920400.0,,,,,
2024-08-14,107.3405990600586,107.62387208011108,105.21117381655712,105.5628225688708,5822900.0,,,,,
2024-08-15,108.3662338256836,108.7471853681431,107.2136091080792,107.90713646620794,7458500.0,,,,,
2024-08-16,108.42484283447266,109.01092157553124,108.00481837044148,108.77649156958692,4643300.0,,,,,
2024-08-19,109.30396270751952,109.6458413459588,108.2685492494522,108.4248408855361,3495800.0,,,,,
2024-08-20,108.20018005371094,109.48955631965995,107.77039293332516,109.22582348334132,5822400.0,,,,,
2024-08-21,108.80580139160156,108.86440703376068,108.11227396726684,108.39554699169582,4081400.0,,,,,
2024-08-22,109.49932098388672,109.54816398378976,108.47368505748204,109.19651525119517,3690400.0,,,,,
2024-08-23,110.0756378173828,110.16354627492046,109.29419452809118,109.79236481132448,4511600.0,,,,,
2024-08-26,110.0854034423828,110.63241674068688,109.4602517749459,110.12447635314707,3212700.0,,,,,
2024-08-27,110.4761199951172,110.54449572269768,109.53839253727224,110.43704708615756,2705300.0,,,,,
2024-08-28,110.28076934814452,110.7887022895154,109.76306631586388,110.47612645196506,3836700.0,,,,,
2024-08-29,110.1440200805664,110.86685032198602,109.9095826084336,110.67149321427132,3375800.0,,,,,
2024-08-30,110.64218139648438,110.83754595386792,109.29419948631924,110.3784485595114,4320100.0,,,,,
2024-09-03,111.99993133544922,112.1659856058218,110.73008790371676,110.73008790371676,4436900.0,,,,,
2024-09-04,111.74596405029295,112.90835142537544,110.9352179529362,112.02923705246806,3659200.0,,,,,
2024-09-05,110.4761199951172,111.82410927084052,109.90957399379565,111.60921199776026,2928000.0,,,,,
2024-09-06,111.21849822998048,111.6873582658801,110.38821934992812,110.9938308506648,3802200.0,,,,,
2024-09-09,113.72887420654295,114.02191731609818,111.6678247058866,111.80457616970682,5101000.0,,,,,
2024-09-10,114.39309692382812,114.52984838541008,112.7520719324488,113.45536942195362,4963700.0,,,,,
2024-09-11,113.8949203491211,114.01213907504302,112.05853835738264,113.6897931680542,6535600.0,,,,,
2024-09-12,114.11959075927734,114.5884507706995,112.90835291624649,113.7972448436774,4349300.0,,,,,
2024-09-13,113.69956970214844,114.33449146185085,113.25024240590872,113.32838077522312,3350100.0,,,,,
2024-09-16,114.90103149414062,114.94987449642728,113.7191038722828,114.28564990826632,3637100.0,,,,,
2024-09-17,115.38943481445312,115.78992657727916,114.53962318999127,115.06709632882762,4982500.0,,,,,
2024-09-18,112.21483612060548,114.77405605333828,111.86318735267588,114.77405605333828,5990200.0,,,,,
2024-09-19,111.50177764892578,112.9767484784724,110.62265571567296,112.81068673101618,8144100.0,,,,,
2024-09-20,111.06220245361328,111.51153719553764,110.57380225381304,111.11104545455154,8403400.0,,,,,
2024-09-23,112.14644622802734,112.23436213510942,110.33936706408896,111.15011314626732,5005200.0,,,,,
2024-09-24,110.71056365966795,111.75574733543829,110.55427945693724,111.56038276652951,5029800.0,,,,,
2024-09-25,109.99748992919922,111.5408362977062,109.25511956357384,111.179417479037,5159100.0,,,,,
2024-09-26,110.11471557617188,110.3100726808999,109.4993265367265,109.70445373240968,3508700.0,,,,,
2024-09-27,109.82167053222656,110.7496279419329,109.71422189080003,110.31007073783952,3566400.0,,,,,
2024-09-30,111.36502075195312,111.44315912368366,109.49932832601182,109.95842572726004,5035600.0,,,,,
2024-10-01,110.92544555664062,111.57013736592604,110.18308265505743,111.56036727573816,4264000.0,,,,,
2024-10-02,111.00360107421876,111.15012263026078,109.43095177431924,110.74963087390564,3454000.0,,,,,
2024-10-03,109.62631225585938,110.87661557644329,109.19651769476027,110.87661557644329,3472100.0,,,,,
2024-10-04,110.02680206298828,110.13425070865182,109.08907452552144,109.52863174694788,4366300.0,,,,,
2024-10-07,110.73009490966795,110.97429501180602,109.20628865709318,109.69468886136929,6912900.0,,,,,
2024-10-08,111.97062683105467,112.62508876089927,111.11104516451252,111.11104516451252,4341500.0,,,,,
2024-10-09,113.26000213623048,113.57257796264952,111.9022501915606,112.31251201880698,4256900.0,,,,,
2024-10-10,112.93766021728516,114.13912048579934,112.77159849239524,113.5237389423454,4068300.0,,,,,
2024-10-11,113.42606353759766,114.5591481104358,113.2600018081096,113.51397199521293,3471300.0,,,,,
2024-10-14,114.52984619140624,114.85219210998686,113.28931297013548,113.56281588806002,3674100.0,,,,,
2024-10-15,113.89192962646484,116.15897031980568,113.65638729110432,114.57890938580516,6544900.0,,,,,
2024-10-16,115.6290283203125,117.29741226006712,114.47097120727092,115.8154974913802,7356200.0,,,,,
2024-10-17,115.69772338867188,116.55154761161332,115.01074354551352,116.5024744138797,5046900.0,,,,,
2024-10-18,117.1698226928711,117.62126763333582,115.48180661873096,115.70753283272248,6741800.0,,,,,
2024-10-21,114.814453125,116.70856316531196,114.43170615979612,116.6791222429914,8303300.0,,,,,
