Date,Close,High,Low,Open,Volume,"('Close', 'HTHT')","('High', 'HTHT')","('Low', 'HTHT')","('Open', 'HTHT')","('Volume', 'HTHT')"
2024-06-03,33.98308181762695,35.11461571477194,33.61208959130641,35.077515430716545,1295400.0,,,,,
2024-06-04,33.19472122192383,34.11293028192618,32.99067319166645,34.0665566945253,1514500.0,,,,,
2024-06-05,33.046321868896484,33.37094050158518,32.88864743439216,33.203992765323065,1590500.0,,,,,
2024-06-06,33.45441436767578,33.825410123364016,32.76807681915362,33.01849488545378,1878000.0,,,,,
2024-06-07,32.322879791259766,33.45441363712952,32.27650620733083,33.33383948845217,1591300.0,,,,,
2024-06-10,32.27650833129883,32.45273291513402,32.05391369856097,32.1652110149299,602800.0,,,,,
2024-06-11,31.664365768432617,31.998261234361863,31.62726548597877,31.998261234361863,1718300.0,,,,,
2024-06-12,31.988988876342773,32.19303335970212,31.81276429852789,31.81276429852789,1729300.0,,,,,
2024-06-13,31.69218635559082,32.62894894371562,31.65508961455727,32.11883248921147,1980800.0,,,,,
2024-06-14,31.645814895629883,31.998260494638348,31.20062213070857,31.534517588918952,1637700.0,,,,,
2024-06-17,32.035362243652344,32.18375983875698,31.45104516501884,31.645816345204093,1172500.0,,,,,
2024-06-18,32.10955810546875,32.67532502189738,31.896236791386706,32.05391122062503,1194700.0,,,,,
2024-06-20,31.29337501525879,32.1559336249696,31.12642727452048,32.1559336249696,1773600.0,,,,,
2024-06-21,31.22844696044922,31.692189886774237,31.13569979041532,31.39539469697245,1693200.0,,,,,
2024-06-24,31.69218635559082,32.05390876980607,31.11714618168127,31.209896879458523,1145800.0,,,,,
2024-06-25,31.21917152404785,31.46031627249424,31.015123518231867,31.441769670217788,912600.0,,,,,
2024-06-26,31.15425109863281,31.36757242816097,30.718331599379077,31.15425109863281,773100.0,,,,,
2024-06-27,31.15425109863281,31.16352440075235,30.820355613083382,31.15425109863281,1876000.0,,,,,
2024-06-28,30.90382575988769,31.08004678354348,30.755428177315075,31.08004678354348,1649900.0,,,,,
2024-07-01,31.033674240112305,31.284095832466964,30.64413189961233,31.265545691765407,1685700.0,,,,,
2024-07-02,30.90382575988769,31.265544646278624,30.38443245184479,30.681231155067486,2005100.0,,,,,
2024-07-03,31.02440452575684,31.534521070756416,30.77398290444912,31.32119973514125,1247400.0,,,,,
2024-07-05,29.614622116088867,30.69977881257079,29.503323040813427,30.44936075805771,1828300.0,,,,,
2024-07-08,28.612937927246094,29.586797331530416,28.538739132339085,29.37347601730262,2964300.0,,,,,
2024-07-09,28.807710647583008,29.15088119810688,28.44599172411537,28.696413333764767,3026300.0,,,,,
2024-07-10,28.436716079711918,29.021033157111383,28.3625172823163,28.631489028524697,1511600.0,,,,,
2024-07-11,29.83721923828125,30.143291278773876,29.021034206456672,29.030307508557417,2689800.0,,,,,
2024-07-12,30.42153549194336,30.80180455291473,30.14329044163612,30.245314452300256,2309600.0,,,,,
2024-07-15,29.48477554321289,30.40298453852146,29.410574978137053,30.143289636911387,2007200.0,,,,,
2024-07-16,29.85576820373535,30.05054292095225,29.252904524769683,29.456950774682934,1811000.0,,,,,
2024-07-17,29.076683044433597,29.94852027753765,29.030307688447824,29.78157253406677,1287300.0,,,,,
2024-07-18,28.863361358642575,29.61462442597283,28.80771093214484,28.863361358642575,2180400.0,,,,,
2024-07-19,27.91732406616211,28.87263334672559,27.70400274807889,28.752060966212117,2124300.0,,,,,
2024-07-22,28.826261520385746,28.937560606064608,27.91732576865765,28.36251857329521,2332900.0,,,,,
2024-07-23,28.483089447021484,29.030306237021783,28.17701918897377,28.93755906776521,3171400.0,,,,,
2024-07-24,28.408891677856445,28.640763147463318,27.954423809711653,28.25121900776222,1717000.0,,,,,
2024-07-25,28.844810485839844,29.26217805976746,28.056447154146944,28.288318618230804,1446100.0,,,,,
2024-07-26,28.844810485839844,29.03958166653162,28.687137819501263,28.965382868786342,810300.0,,,,,
2024-07-29,27.96369743347168,28.928283546251137,27.768926258221303,28.566562869439423,2254700.0,,,,,
2024-07-30,27.472131729125977,27.824575574695007,27.295908921822026,27.78747529145676,1943100.0,,,,,
2024-07-31,27.824575424194336,28.26976820641212,27.75037662715804,28.10282047082073,1436200.0,,,,,
2024-08-01,26.479721069335938,27.564879615720372,26.34059854165361,27.52778110055658,2074700.0,,,,,
2024-08-02,26.18292617797852,26.2664000493716,25.06994417446892,25.839757390285992,1943700.0,,,,,
2024-08-05,26.424070358276367,26.572467945475264,25.654257211292546,26.136550254208352,2060900.0,,,,,
2024-08-06,26.73014068603516,27.138234936619167,25.978877677377263,25.978877677377263,2944200.0,,,,,
2024-08-07,25.56151008605957,26.822891435558805,25.376013973452505,26.581744897034604,3048900.0,,,,,
2024-08-08,26.77651596069336,26.79506433231832,25.42238576589947,25.691357498407385,1955300.0,,,,,
2024-08-09,26.683767318725582,27.082586502171072,26.405520512837693,26.878538490712188,941700.0,,,,,
2024-08-12,27.00838851928711,27.286633564496874,26.63739276695561,26.71159156361414,1357200.0,,,,,
2024-08-13,26.98056411743164,27.342283040875262,26.526096253119707,27.11041157322393,1085500.0,,,,,
2024-08-14,26.734081268310547,27.227048755193348,26.43071429643012,26.97108552846153,1074500.0,,,,,
2024-08-15,27.09432601928711,27.37873039843876,26.800441253070545,27.065884858092367,1699400.0,,,,,
2024-08-16,27.312368392944336,27.520933283542284,27.05640518533602,27.435611611606557,921300.0,,,,,
2024-08-19,27.51145362854004,27.748457877287212,27.20808847945548,27.312369119328974,1276900.0,,,,,
2024-08-20,26.231630325317383,27.966501353928013,26.089428137699908,27.881179679717743,2522700.0,,,,,
2024-08-21,27.03744506835937,27.15120609490287,26.46863451104516,26.78148004633814,2119400.0,,,,,
2024-08-22,27.60625648498535,28.089743575143288,27.331330680582827,27.37873080841824,1937200.0,,,,,
2024-08-23,27.568334579467773,27.72949754350155,27.189128137093867,27.644175867942558,1775300.0,,,,,
2024-08-26,27.57781410217285,27.71053590079405,27.37872959604217,27.54937294181164,1467600.0,,,,,
2024-08-27,27.919099807739254,28.16558262270288,27.44509133431889,27.871697875477924,1650000.0,,,,,
2024-08-28,27.217567443847656,27.87169968595424,27.046925901218888,27.32184989339769,2027500.0,,,,,
2024-08-29,28.9334774017334,29.322164201926245,27.776895579326457,27.776895579326457,1725300.0,,,,,
2024-08-30,28.857637405395508,29.578130527875956,28.63959212555354,29.293724348681653,2364900.0,,,,,
2024-09-03,28.032861709594727,28.44050929885683,27.539892447780144,27.539892447780144,1228400.0,,,,,
2024-09-04,27.86221694946289,28.686992472849717,27.67261464868576,28.08026221724484,1382300.0,,,,,
2024-09-05,28.19402503967285,28.525831347507317,27.682096805807344,28.03286207919319,1581000.0,,,,,
2024-09-06,28.55427360534668,28.800756440776077,28.21298689752293,28.22246728476237,2962800.0,,,,,
2024-09-09,28.345706939697266,28.516350282997067,28.20350475634705,28.345706939697266,1802200.0,,,,,
2024-09-10,28.08974266052246,28.34570768217684,28.004422794836582,28.203505495101822,980800.0,,,,,
2024-09-11,27.814817428588867,28.08026282526305,27.43561101062491,28.08026282526305,1202700.0,,,,,
2024-09-12,27.236528396606445,27.98546270610664,26.800441437808075,27.97598231897637,1402500.0,,,,,
2024-09-13,27.236528396606445,27.52093458591748,26.91420246697332,27.24600878373671,1110700.0,,,,,
2024-09-16,27.246007919311523,27.55885345188884,26.847840713467768,27.36925113989589,893500.0,,,,,
2024-09-17,27.52093505859375,27.881180734736247,27.255489638984184,27.312370154543736,1310500.0,,,,,
2024-09-18,27.416650772094727,27.70105513906173,26.904720741715494,27.653655013966848,1192100.0,,,,,
2024-09-19,28.31726837158203,28.31726837158203,27.445092665846087,27.938060127888992,2337100.0,,,,,
2024-09-20,28.260385513305664,28.53531130394104,28.042342043063123,28.440509244818536,1090900.0,,,,,
2024-09-23,28.08974266052246,28.468950903654388,27.596775199209,28.203505495101822,1755300.0,,,,,
2024-09-24,30.74419212341309,30.99067495639986,29.208403761624723,29.796175107252083,3646300.0,,,,,
2024-09-25,29.71085357666016,30.241742602014806,29.587610351364184,29.872016542524836,1643000.0,,,,,
2024-09-26,34.64054107666016,36.40385322584285,32.194655549368605,32.194655549368605,8587500.0,,,,,
2024-09-27,35.73075866699219,36.49865372253841,35.65491918913454,35.91088420764994,3188500.0,,,,,
2024-09-30,35.2662353515625,37.94912175055271,35.2377923806148,37.44667386605306,4269100.0,,,,,
2024-10-01,36.839942932128906,36.915782415170646,35.16195232920323,35.59803930178784,2093600.0,,,,,
2024-10-02,39.304786682128906,39.49439081857816,37.92068263392615,37.92068263392615,3434200.0,,,,,
2024-10-03,38.318843841552734,38.48948718390602,37.11486548307901,37.219144311052496,1464400.0,,,,,
2024-10-04,39.56074905395508,40.45188373380712,39.01090107339893,40.01579678088364,2075700.0,,,,,
2024-10-07,39.29530334472656,40.74576812260148,38.86869499346992,40.16747720383111,2363500.0,,,,,
2024-10-08,38.3472900390625,38.7264946856962,36.67877802140056,36.953703831278645,3661800.0,,,,,
2024-10-09,38.318843841552734,38.536890925091264,37.10538328828287,37.47510932458243,1790800.0,,,,,
2024-10-10,38.878173828125,39.40906462612255,38.50844779339719,38.86869524976687,4050100.0,,,,,
2024-10-11,38.23352813720703,38.79285470704172,37.636276402254055,37.92068078486092,1134100.0,,,,,
2024-10-14,37.18122863769531,38.21456733292972,37.029546059330535,37.80691972549977,2189500.0,,,,,
2024-10-15,35.83504104614258,36.58397532671941,35.69284066927719,36.005684391499265,3879600.0,,,,,
2024-10-16,36.35645294189453,36.7546219891269,35.54116130498653,35.99620906153917,1744300.0,,,,,
2024-10-17,34.91546630859375,35.825561720588084,34.59314039812938,35.730757854923446,2289000.0,,,,,
2024-10-18,36.195289611816406,37.768997698573735,35.71179891312711,37.768997698573735,1816200.0,,,,,
2024-10-21,35.161949157714844,35.37051404596435,34.82066247381483,35.332592499664855,847700.0,,,,,
2024-10-22,35.740238189697266,36.02464253909483,34.991303963712255,35.275708313109824,2061100.0,,,,,
2024-10-23,36.40385437011719,36.40385437011719,35.58855916872634,36.02464612227097,3640600.0,,,,,
2024-10-24,35.99620819091797,36.59345632272405,35.75920393075422,36.49865606521776,1288800.0,,,,,
