Date,Close,High,Low,Open,Volume,"('Close', 'CDE')","('High', 'CDE')","('Low', 'CDE')","('Open', 'CDE')","('Volume', 'CDE')"
2024-06-03,5.659999847412109,5.869999885559082,5.610000133514404,5.78000020980835,6076500.0,,,,,
2024-06-04,5.449999809265137,5.559999942779541,5.260000228881836,5.460000038146973,7752200.0,,,,,
2024-06-05,5.519999980926514,5.559999942779541,5.409999847412109,5.489999771118164,5274300.0,,,,,
2024-06-06,5.909999847412109,6.03000020980835,5.590000152587891,5.599999904632568,7930900.0,,,,,
2024-06-07,5.360000133514404,5.639999866485596,5.340000152587891,5.550000190734863,8126700.0,,,,,
2024-06-10,5.449999809265137,5.480000019073486,5.230000019073486,5.400000095367432,5402300.0,,,,,
2024-06-11,5.409999847412109,5.5,5.320000171661377,5.349999904632568,4009100.0,,,,,
2024-06-12,5.539999961853027,5.949999809265137,5.489999771118164,5.710000038146973,6595500.0,,,,,
2024-06-13,5.360000133514404,5.599999904632568,5.340000152587891,5.510000228881836,4608400.0,,,,,
2024-06-14,5.739999771118164,5.760000228881836,5.360000133514404,5.440000057220459,9564400.0,,,,,
2024-06-17,5.5,5.650000095367432,5.400000095367432,5.610000133514404,6983800.0,,,,,
2024-06-18,5.590000152587891,5.599999904632568,5.400000095367432,5.46999979019165,6209000.0,,,,,
2024-06-20,5.869999885559082,5.940000057220459,5.639999866485596,5.650000095367432,9696900.0,,,,,
2024-06-21,5.75,5.840000152587891,5.599999904632568,5.789999961853027,17425900.0,,,,,
2024-06-24,5.670000076293945,5.889999866485596,5.619999885559082,5.829999923706055,5361200.0,,,,,
2024-06-25,5.480000019073486,5.659999847412109,5.46999979019165,5.619999885559082,5239300.0,,,,,
2024-06-26,5.559999942779541,5.679999828338623,5.400000095367432,5.420000076293945,4697300.0,,,,,
2024-06-27,5.590000152587891,5.800000190734863,5.579999923706055,5.710000038146973,3344900.0,,,,,
2024-06-28,5.619999885559082,5.800000190734863,5.519999980926514,5.710000038146973,12333300.0,,,,,
2024-07-01,5.400000095367432,5.639999866485596,5.400000095367432,5.630000114440918,3928800.0,,,,,
2024-07-02,5.630000114440918,5.639999866485596,5.400000095367432,5.420000076293945,4860300.0,,,,,
2024-07-03,5.960000038146973,6.119999885559082,5.75,5.800000190734863,5485600.0,,,,,
2024-07-05,6.300000190734863,6.369999885559082,6.050000190734863,6.139999866485596,6748700.0,,,,,
2024-07-08,6.389999866485596,6.400000095367432,6.159999847412109,6.199999809265137,5337100.0,,,,,
2024-07-09,6.21999979019165,6.400000095367432,6.170000076293945,6.360000133514404,4992800.0,,,,,
2024-07-10,6.400000095367432,6.46999979019165,6.230000019073486,6.309999942779541,5460200.0,,,,,
2024-07-11,6.769999980926514,6.820000171661377,6.420000076293945,6.699999809265137,7596200.0,,,,,
2024-07-12,6.659999847412109,6.75,6.550000190734863,6.630000114440918,5616600.0,,,,,
2024-07-15,6.559999942779541,6.690000057220459,6.489999771118164,6.659999847412109,5393300.0,,,,,
2024-07-16,6.789999961853027,6.820000171661377,6.570000171661377,6.659999847412109,5830700.0,,,,,
2024-07-17,6.53000020980835,6.789999961853027,6.5,6.730000019073486,5569400.0,,,,,
2024-07-18,6.340000152587891,6.599999904632568,6.21999979019165,6.579999923706055,5891500.0,,,,,
2024-07-19,6.289999961853027,6.480000019073486,6.019999980926514,6.090000152587891,6129300.0,,,,,
2024-07-22,6.449999809265137,6.480000019073486,6.230000019073486,6.239999771118164,4569600.0,,,,,
2024-07-23,6.53000020980835,6.570000171661377,6.409999847412109,6.420000076293945,4182900.0,,,,,
2024-07-24,6.380000114440918,6.809999942779541,6.380000114440918,6.579999923706055,5870400.0,,,,,
2024-07-25,6.230000019073486,6.360000133514404,6.010000228881836,6.090000152587891,5612000.0,,,,,
2024-07-26,6.269999980926514,6.449999809265137,6.21999979019165,6.380000114440918,3921000.0,,,,,
2024-07-29,6.210000038146973,6.409999847412109,6.079999923706055,6.360000133514404,3638400.0,,,,,
2024-07-30,6.269999980926514,6.489999771118164,6.170000076293945,6.300000190734863,4784100.0,,,,,
2024-07-31,6.489999771118164,6.639999866485596,6.340000152587891,6.539999961853027,6116600.0,,,,,
2024-08-01,6.0,6.519999980926514,5.909999847412109,6.489999771118164,11337600.0,,,,,
2024-08-02,5.5,6.059999942779541,5.449999809265137,6.019999980926514,10380500.0,,,,,
2024-08-05,5.21999979019165,5.309999942779541,4.570000171661377,4.730000019073486,8352100.0,,,,,
2024-08-06,5.380000114440918,5.510000228881836,5.110000133514404,5.210000038146973,6424700.0,,,,,
2024-08-07,5.119999885559082,5.53000020980835,5.110000133514404,5.519999980926514,4814200.0,,,,,
2024-08-08,5.380000114440918,5.53000020980835,5.21999979019165,5.300000190734863,7793200.0,,,,,
2024-08-09,5.440000057220459,5.579999923706055,5.300000190734863,5.5,5145000.0,,,,,
2024-08-12,5.550000190734863,5.599999904632568,5.300000190734863,5.53000020980835,5044600.0,,,,,
2024-08-13,5.78000020980835,5.809999942779541,5.5,5.519999980926514,7211500.0,,,,,
2024-08-14,5.519999980926514,5.760000228881836,5.460000038146973,5.71999979019165,16923500.0,,,,,
2024-08-15,5.900000095367432,5.940000057220459,5.559999942779541,5.75,13796400.0,,,,,
2024-08-16,6.079999923706055,6.130000114440918,5.920000076293945,6.0,7761800.0,,,,,
2024-08-19,6.300000190734863,6.340000152587891,6.019999980926514,6.070000171661377,6170300.0,,,,,
2024-08-20,6.400000095367432,6.539999961853027,6.269999980926514,6.46999979019165,5652200.0,,,,,
2024-08-21,6.579999923706055,6.630000114440918,6.320000171661377,6.400000095367432,5739200.0,,,,,
2024-08-22,6.309999942779541,6.5,6.25,6.460000038146973,4889800.0,,,,,
2024-08-23,6.360000133514404,6.5,6.269999980926514,6.420000076293945,4927100.0,,,,,
2024-08-26,6.340000152587891,6.480000019073486,6.260000228881836,6.420000076293945,7487400.0,,,,,
2024-08-27,6.380000114440918,6.409999847412109,6.130000114440918,6.230000019073486,4776500.0,,,,,
2024-08-28,6.079999923706055,6.239999771118164,5.989999771118164,6.170000076293945,8606100.0,,,,,
2024-08-29,6.179999828338623,6.260000228881836,6.119999885559082,6.139999866485596,3969900.0,,,,,
2024-08-30,6.139999866485596,6.25,6.050000190734863,6.190000057220459,3919300.0,,,,,
2024-09-03,5.460000038146973,5.949999809265137,5.409999847412109,5.909999847412109,7688900.0,,,,,
2024-09-04,5.380000114440918,5.510000228881836,5.300000190734863,5.400000095367432,5203600.0,,,,,
2024-09-05,5.489999771118164,5.75,5.480000019073486,5.559999942779541,10433600.0,,,,,
2024-09-06,5.28000020980835,5.5,5.199999809265137,5.46999979019165,14051100.0,,,,,
2024-09-09,5.289999961853027,5.409999847412109,5.28000020980835,5.340000152587891,3883000.0,,,,,
2024-09-10,5.349999904632568,5.360000133514404,5.210000038146973,5.309999942779541,3072600.0,,,,,
2024-09-11,5.75,5.75,5.289999961853027,5.300000190734863,13965700.0,,,,,
2024-09-12,6.849999904632568,6.989999771118164,5.940000057220459,6.0,16528800.0,,,,,
2024-09-13,7.28000020980835,7.309999942779541,7.0,7.059999942779541,14989000.0,,,,,
2024-09-16,7.019999980926514,7.28000020980835,6.920000076293945,7.269999980926514,17680900.0,,,,,
2024-09-17,6.96999979019165,7.159999847412109,6.860000133514404,6.949999809265137,7342800.0,,,,,
2024-09-18,6.75,7.389999866485596,6.739999771118164,7.0,10212500.0,,,,,
2024-09-19,6.909999847412109,7.25,6.820000171661377,7.179999828338623,6658400.0,,,,,
2024-09-20,6.96999979019165,7.130000114440918,6.860000133514404,7.110000133514404,11274800.0,,,,,
2024-09-23,6.829999923706055,7.139999866485596,6.809999942779541,7.010000228881836,6076700.0,,,,,
2024-09-24,7.46999979019165,7.630000114440918,6.900000095367432,7.019999980926514,9870700.0,,,,,
2024-09-25,7.429999828338623,7.71999979019165,7.329999923706055,7.480000019073486,9012000.0,,,,,
2024-09-26,7.510000228881836,7.71999979019165,7.46999979019165,7.559999942779541,7040400.0,,,,,
2024-09-27,7.130000114440918,7.539999961853027,7.110000133514404,7.429999828338623,6559900.0,,,,,
2024-09-30,6.880000114440918,7.070000171661377,6.800000190734863,7.010000228881836,6256100.0,,,,,
2024-10-01,6.900000095367432,7.179999828338623,6.840000152587891,7.070000171661377,5918700.0,,,,,
2024-10-02,7.03000020980835,7.110000133514404,6.809999942779541,6.880000114440918,4429700.0,,,,,
2024-10-03,7.079999923706055,7.090000152587891,6.880000114440918,6.880000114440918,3707600.0,,,,,
2024-10-04,6.409999847412109,6.659999847412109,6.230000019073486,6.559999942779541,27018800.0,,,,,
