Date,Close,High,Low,Open,Volume,"('Close', 'MIMI')","('High', 'MIMI')","('Low', 'MIMI')","('Open', 'MIMI')","('Volume', 'MIMI')"
2025-02-28,5.510000228881836,5.519999980926514,4.75,5.239999771118164,87500.0,,,,,
2025-03-03,5.409999847412109,5.920000076293945,5.389999866485596,5.570000171661377,78800.0,,,,,
2025-03-04,5.409999847412109,5.590000152587891,5.199999809265137,5.590000152587891,79200.0,,,,,
2025-03-05,5.449999809265137,5.75,5.340000152587891,5.5,252900.0,,,,,
2025-03-06,5.460000038146973,5.690000057220459,5.340000152587891,5.599999904632568,167900.0,,,,,
2025-03-07,5.420000076293945,5.639999866485596,5.369999885559082,5.5,148800.0,,,,,
2025-03-10,5.489999771118164,5.599999904632568,5.380000114440918,5.510000228881836,129000.0,,,,,
2025-03-11,5.699999809265137,5.699999809265137,5.349999904632568,5.550000190734863,122900.0,,,,,
2025-03-12,5.550000190734863,5.728000164031982,5.449999809265137,5.699999809265137,82600.0,,,,,
2025-03-13,5.659999847412109,5.684999942779541,5.5,5.590000152587891,57400.0,,,,,
2025-03-14,5.614999771118164,5.800000190734863,5.514999866485596,5.599999904632568,123200.0,,,,,
2025-03-17,5.789999961853027,5.980000019073486,5.590000152587891,5.71999979019165,284100.0,,,,,
2025-03-18,5.630000114440918,5.980000019073486,5.53000020980835,5.849999904632568,155900.0,,,,,
2025-03-19,5.820000171661377,5.889999866485596,5.699999809265137,5.710000038146973,44400.0,,,,,
2025-03-20,5.659999847412109,5.889999866485596,5.599999904632568,5.789999961853027,189800.0,,,,,
2025-03-21,5.699999809265137,5.900000095367432,5.574999809265137,5.659999847412109,150700.0,,,,,
2025-03-24,6.019999980926514,6.039999961853027,5.599999904632568,5.840000152587891,295600.0,,,,,
2025-03-25,6.010000228881836,6.051000118255615,5.659999847412109,6.03000020980835,392400.0,,,,,
2025-03-26,6.190000057220459,6.329999923706055,5.699999809265137,6.0,776400.0,,,,,
2025-03-27,6.054999828338623,6.289999961853027,5.869999885559082,6.090000152587891,336900.0,,,,,
2025-03-28,5.340000152587891,6.25,5.070000171661377,6.010000228881836,456000.0,,,,,
2025-03-31,5.239999771118164,5.616000175476074,4.949999809265137,5.440000057220459,87600.0,,,,,
2025-04-01,4.289999961853027,5.289999961853027,4.136000156402588,5.21999979019165,64100.0,,,,,
2025-04-02,3.9800000190734863,4.163000106811523,3.359999895095825,4.150000095367432,557900.0,,,,,
2025-04-03,4.179999828338623,4.517000198364258,3.900000095367432,3.900000095367432,40300.0,,,,,
2025-04-04,3.910000085830689,4.28000020980835,3.900000095367432,4.130000114440918,34400.0,,,,,
2025-04-07,3.7699999809265137,3.990000009536743,3.549999952316284,3.930000066757202,49700.0,,,,,
2025-04-08,3.700000047683716,3.849999904632568,3.700000047683716,3.7699999809265137,11600.0,,,,,
2025-04-09,3.700000047683716,4.03000020980835,3.609999895095825,3.7300000190734863,85200.0,,,,,
2025-04-10,4.190000057220459,4.199999809265137,3.650000095367432,3.650000095367432,113100.0,,,,,
2025-04-11,3.990000009536743,4.105000019073486,3.5,4.070000171661377,104900.0,,,,,
2025-04-14,4.039999961853027,4.099999904632568,3.650000095367432,3.880000114440918,39500.0,,,,,
2025-04-15,4.019999980926514,4.130000114440918,3.7799999713897705,3.7799999713897705,15200.0,,,,,
2025-04-16,4.050000190734863,4.059999942779541,3.934000015258789,3.934000015258789,9300.0,,,,,
2025-04-17,3.950000047683716,4.010000228881836,3.950000047683716,3.9800000190734863,3400.0,,,,,
2025-04-21,3.950000047683716,4.170000076293945,3.9079999923706055,3.910000085830689,22600.0,,,,,
2025-04-22,4.099999904632568,4.603000164031982,3.920000076293945,3.920000076293945,60400.0,,,,,
2025-04-23,4.159999847412109,4.400000095367432,4.099999904632568,4.25,17000.0,,,,,
2025-04-24,4.199999809265137,4.360000133514404,4.179999828338623,4.324999809265137,15300.0,,,,,
2025-04-25,4.039999961853027,4.369999885559082,4.03000020980835,4.360000133514404,31100.0,,,,,
2025-04-28,4.176000118255615,4.300000190734863,4.070000171661377,4.21999979019165,22500.0,,,,,
2025-04-29,4.050000190734863,4.300000190734863,3.900000095367432,4.199999809265137,39300.0,,,,,
2025-04-30,3.9800000190734863,4.099999904632568,3.910000085830689,4.050000190734863,11100.0,,,,,
2025-05-01,4.010000228881836,4.199999809265137,3.7100000381469727,3.910000085830689,59000.0,,,,,
2025-05-02,3.910000085830689,4.25,3.809999942779541,4.047999858856201,33200.0,,,,,
2025-05-05,4.050000190734863,4.190000057220459,3.900000095367432,3.900000095367432,40000.0,,,,,
2025-05-06,4.019999980926514,4.199999809265137,3.759999990463257,3.990000009536743,42900.0,,,,,
2025-05-07,4.050000190734863,4.320000171661377,3.890000104904175,3.890000104904175,43000.0,,,,,
2025-05-08,4.199999809265137,4.446000099182129,4.070000171661377,4.122000217437744,51500.0,,,,,
2025-05-09,4.40500020980835,4.5,4.179999828338623,4.199999809265137,44400.0,,,,,
2025-05-12,4.619999885559082,4.800000190734863,4.539999961853027,4.539999961853027,30100.0,,,,,
2025-05-13,4.920000076293945,4.954999923706055,4.739999771118164,4.739999771118164,19200.0,,,,,
2025-05-14,4.510000228881836,4.949999809265137,4.199999809265137,4.949999809265137,28300.0,,,,,
2025-05-15,5.179999828338623,5.28000020980835,4.400000095367432,4.400000095367432,144800.0,,,,,
2025-05-16,5.0,5.400000095367432,5.0,5.199999809265137,26400.0,,,,,
2025-05-19,5.4710001945495605,5.4710001945495605,5.0,5.0,12100.0,,,,,
2025-05-20,5.369999885559082,5.5,5.224999904632568,5.449999809265137,12200.0,,,,,
2025-05-21,5.199999809265137,5.369999885559082,5.199999809265137,5.239999771118164,8200.0,,,,,
2025-05-22,5.190000057220459,5.190000057220459,5.050000190734863,5.050000190734863,4300.0,,,,,
2025-05-23,5.159999847412109,5.25,5.090000152587891,5.150000095367432,2400.0,,,,,
2025-05-27,5.070000171661377,5.304999828338623,5.070000171661377,5.170000076293945,5700.0,,,,,
2025-05-28,5.329999923706055,5.599999904632568,5.059999942779541,5.159999847412109,3584300.0,,,,,
2025-05-29,5.480000019073486,5.559999942779541,5.159999847412109,5.349999904632568,2005100.0,,,,,
2025-05-30,5.800000190734863,5.869999885559082,5.380000114440918,5.539999961853027,1426800.0,,,,,
2025-06-02,5.909999847412109,5.929999828338623,5.75,5.889999866485596,1991300.0,,,,,
2025-06-03,5.840000152587891,5.980000019073486,5.690000057220459,5.909999847412109,868300.0,,,,,
2025-06-04,5.789999961853027,5.940000057220459,5.789999961853027,5.920000076293945,389500.0,,,,,
2025-06-05,5.96999979019165,6.050000190734863,5.5,5.849999904632568,629700.0,,,,,
2025-06-06,6.090000152587891,6.099999904632568,5.900000095367432,6.0,293500.0,,,,,
2025-06-09,6.139999866485596,6.190000057220459,6.014999866485596,6.090000152587891,274500.0,,,,,
2025-06-10,6.389999866485596,6.400000095367432,6.010000228881836,6.230000019073486,2380600.0,,,,,
2025-06-11,6.360000133514404,6.5,6.320000171661377,6.420000076293945,867300.0,,,,,
2025-06-12,6.409999847412109,6.699999809265137,6.275000095367432,6.400000095367432,463100.0,,,,,
2025-06-13,6.440000057220459,6.5,6.320000171661377,6.400000095367432,312200.0,,,,,
2025-06-16,6.449999809265137,6.659999847412109,6.369999885559082,6.440000057220459,306300.0,,,,,
2025-06-17,6.760000228881836,6.920000076293945,6.369999885559082,6.409999847412109,2604000.0,,,,,
2025-06-18,6.880000114440918,6.880000114440918,6.650000095367432,6.710000038146973,328300.0,,,,,
2025-06-20,7.050000190734863,7.070000171661377,6.730000019073486,6.900000095367432,594400.0,,,,,
2025-06-23,7.0,7.050000190734863,6.610000133514404,7.03000020980835,1574200.0,,,,,
2025-06-24,6.800000190734863,7.349999904632568,6.78000020980835,6.980000019073486,1062800.0,,,,,
2025-06-25,7.050000190734863,7.074999809265137,6.75,6.829999923706055,918700.0,,,,,
2025-06-26,6.949999809265137,7.199999809265137,6.809999942779541,6.980000019073486,708400.0,,,,,
2025-06-27,7.059999942779541,7.289999961853027,6.849999904632568,7.010000228881836,719100.0,,,,,
2025-06-30,6.619999885559082,7.039999961853027,5.039999961853027,7.0,752900.0,,,,,
2025-07-01,6.599999904632568,6.75,6.25,6.730000019073486,560000.0,,,,,
2025-07-02,6.699999809265137,6.739999771118164,6.25,6.599999904632568,406600.0,,,,,
2025-07-03,6.980000019073486,7.059999942779541,6.640999794006348,6.699999809265137,454000.0,,,,,
2025-07-07,7.360000133514404,7.480000019073486,6.650000095367432,6.980000019073486,1634700.0,,,,,
2025-07-08,7.110000133514404,7.510000228881836,6.902999877929688,7.329999923706055,571800.0,,,,,
2025-07-09,7.210000038146973,7.349999904632568,6.995999813079834,7.199999809265137,161100.0,,,,,
2025-07-10,7.119999885559082,7.349999904632568,7.050000190734863,7.349999904632568,133100.0,,,,,
2025-07-11,7.139999866485596,7.190000057220459,6.7820000648498535,7.119999885559082,262900.0,,,,,
2025-07-14,7.099999904632568,7.25,6.800000190734863,7.059999942779541,1830600.0,,,,,
2025-07-15,7.199999809265137,7.239999771118164,6.110000133514404,7.170000076293945,1311200.0,,,,,
2025-07-16,6.860000133514404,7.199999809265137,6.710000038146973,7.159999847412109,843200.0,,,,,
2025-07-17,6.809999942779541,6.989999771118164,6.670000076293945,6.909999847412109,479200.0,,,,,
2025-07-18,6.730000019073486,7.199999809265137,6.630000114440918,6.900000095367432,930100.0,,,,,
2025-07-21,7.15500020980835,7.199999809265137,6.78000020980835,7.0,602400.0,,,,,
2025-07-22,7.400000095367432,7.659999847412109,7.260000228881836,7.260000228881836,1873000.0,,,,,
2025-07-23,7.460000038146973,7.590000152587891,7.349999904632568,7.480000019073486,409300.0,,,,,
2025-07-24,7.989999771118164,8.15999984741211,7.420000076293945,7.460000038146973,1143800.0,,,,,
2025-07-25,7.929999828338623,8.09000015258789,7.699999809265137,7.75,418500.0,,,,,
2025-07-28,8.739999771118164,8.890000343322754,7.811999797821045,7.849999904632568,796200.0,,,,,
2025-07-29,8.369999885559082,9.0,7.860000133514404,8.829999923706055,1509400.0,,,,,
2025-07-30,8.470000267028809,8.699999809265137,8.324999809265137,8.390000343322754,232200.0,,,,,
2025-07-31,9.050000190734863,9.140000343322754,8.010000228881836,8.420000076293945,2224700.0,,,,,
2025-08-01,8.300000190734863,8.84000015258789,8.289999961853027,8.75,273200.0,,,,,
2025-08-04,9.079999923706056,9.15999984741211,8.239999771118164,8.239999771118164,749800.0,,,,,
2025-08-05,9.239999771118164,9.43000030517578,8.968000411987305,9.079999923706056,436700.0,,,,,
2025-08-06,9.619999885559082,9.75,8.899999618530273,9.31999969482422,1409500.0,,,,,
2025-08-07,9.43000030517578,9.6899995803833,9.199999809265137,9.539999961853027,1086900.0,,,,,
2025-08-08,9.9399995803833,9.989999771118164,9.399999618530272,9.43000030517578,334100.0,,,,,
2025-08-11,8.470000267028809,9.699999809265137,8.300000190734863,9.699999809265137,2090200.0,,,,,
2025-08-12,5.659999847412109,8.350000381469727,3.809999942779541,8.25,2880900.0,,,,,
2025-08-13,6.320000171661377,6.78000020980835,4.659999847412109,5.460000038146973,911900.0,,,,,
2025-08-14,7.96999979019165,7.989999771118164,6.550000190734863,6.550000190734863,555400.0,,,,,
2025-08-15,7.639999866485596,8.25,7.570000171661377,8.15999984741211,280700.0,,,,,
2025-08-18,7.929999828338623,7.929999828338623,7.21999979019165,7.809999942779541,127000.0,,,,,
2025-08-19,7.420000076293945,8.880000114440918,7.229000091552734,7.900000095367432,709700.0,,,,,
2025-08-20,8.539999961853027,8.569999694824219,7.449999809265137,7.449999809265137,277100.0,,,,,
2025-08-21,9.079999923706056,9.15999984741211,8.0,8.539999961853027,301100.0,,,,,
2025-08-22,9.25,9.489999771118164,8.489999771118164,8.899999618530273,186700.0,,,,,
2025-08-25,9.640000343322754,9.949999809265137,8.710000038146973,9.029999732971191,251500.0,,,,,
2025-08-26,8.34000015258789,10.99899959564209,5.699999809265137,9.600000381469728,3178400.0,,,,,
2025-08-27,8.039999961853027,9.5,7.639999866485596,8.5600004196167,741400.0,,,,,
2025-08-28,7.139999866485596,8.369999885559082,6.625,7.960000038146973,804500.0,,,,,
2025-08-29,6.800000190734863,6.929999828338623,5.809999942779541,6.869999885559082,827300.0,,,,,
2025-09-02,6.519999980926514,6.900000095367432,6.460000038146973,6.71999979019165,257200.0,,,,,
2025-09-03,5.710000038146973,7.0,5.558000087738037,6.320000171661377,712000.0,,,,,
2025-09-04,6.429999828338623,6.5,5.28000020980835,5.679999828338623,255600.0,,,,,
2025-09-05,6.570000171661377,7.099999904632568,6.239999771118164,6.820000171661377,224300.0,,,,,
2025-09-08,7.239999771118164,7.289999961853027,6.389999866485596,6.389999866485596,275000.0,,,,,
2025-09-09,8.8100004196167,9.149999618530272,7.320000171661377,7.409999847412109,504600.0,,,,,
2025-09-10,9.0,13.6899995803833,8.890000343322754,9.34000015258789,8867300.0,,,,,
2025-09-11,9.039999961853027,10.4399995803833,7.320000171661377,10.4399995803833,2663000.0,,,,,
2025-09-12,9.40999984741211,9.58899974822998,8.199999809265137,9.050000190734863,829000.0,,,,,
2025-09-15,10.75,11.114999771118164,9.149999618530272,9.149999618530272,3726700.0,,,,,
2025-09-16,10.31999969482422,10.850000381469728,10.0,10.649999618530272,1512500.0,,,,,
2025-09-17,10.510000228881836,10.630000114440918,9.25,10.385000228881836,4375000.0,,,,,
2025-09-18,9.699999809265137,10.5,9.010000228881836,10.5,2743000.0,,,,,
2025-09-19,9.380000114440918,10.920000076293944,9.350000381469728,9.760000228881836,6048700.0,,,,,
2025-09-22,9.529999732971191,10.300000190734863,9.0,9.399999618530272,1050100.0,,,,,
2025-09-23,8.0600004196167,9.529999732971191,7.510000228881836,9.5,2140000.0,,,,,
2025-09-24,7.869999885559082,8.329000473022461,7.5,7.820000171661377,628800.0,,,,,
2025-09-25,8.5600004196167,8.600000381469727,7.5,7.619999885559082,445900.0,,,,,
2025-09-26,8.800000190734863,8.949999809265137,8.600000381469727,8.630000114440918,293200.0,,,,,
2025-09-29,7.5,8.789999961853027,6.960000038146973,8.739999771118164,878300.0,,,,,
2025-09-30,7.849999904632568,8.031000137329102,7.5,7.5,309000.0,,,,,
2025-10-01,8.0,8.0,3.700000047683716,7.699999809265137,4985600.0,,,,,
2025-10-02,7.78000020980835,7.989999771118164,7.619999885559082,7.739999771118164,451200.0,,,,,
2025-10-03,8.75,8.979999542236328,7.849999904632568,7.86899995803833,951800.0,,,,,
2025-10-06,8.170000076293945,9.279999732971191,8.010000228881836,8.779999732971191,1334400.0,,,,,
2025-10-07,8.0,8.25,7.510000228881836,8.25,460800.0,,,,,
2025-10-08,7.329999923706055,8.100000381469727,6.5,8.0,638100.0,,,,,
2025-10-09,6.900000095367432,7.5,6.900000095367432,7.059999942779541,460600.0,,,,,
2025-10-10,6.610000133514404,7.25,6.211999893188477,7.050000190734863,1061700.0,,,,,
2025-10-13,6.900000095367432,7.099999904632568,6.449999809265137,7.010000228881836,225600.0,,,,,
2025-10-14,7.559999942779541,7.679999828338623,6.909999847412109,7.099999904632568,266200.0,,,,,
2025-10-15,7.179999828338623,7.650000095367432,7.020999908447266,7.610000133514404,516900.0,,,,,
2025-10-16,6.699999809265137,7.110000133514404,6.599999904632568,7.050000190734863,185100.0,,,,,
2025-10-17,6.909999847412109,7.099999904632568,6.800000190734863,6.800000190734863,125300.0,,,,,
2025-10-20,,,,,,7.019999980926514,7.070000171661377,6.710000038146973,6.949999809265137,149100.0
2025-10-21,,,,,,7.130000114440918,7.349999904632568,6.900000095367432,7.019999980926514,174700.0
2025-10-22,,,,,,7.179999828338623,7.269999980926514,7.0,7.0,149700.0
2025-10-23,,,,,,6.449999809265137,7.340000152587891,6.380000114440918,7.239999771118164,619000.0
2025-10-24,,,,,,6.550000190734863,6.599999904632568,6.199999809265137,6.449999809265137,140800.0
2025-10-27,,,,,,6.429999828338623,6.699999809265137,6.210000038146973,6.5,147800.0
2025-10-28,,,,,,6.510000228881836,6.800000190734863,6.429999828338623,6.429999828338623,119800.0
2025-10-29,,,,,,6.329999923706055,6.599999904632568,6.239999771118164,6.599999904632568,163100.0
2025-10-30,,,,,,5.25,6.230000019073486,5.050000190734863,6.199999809265137,434400.0
2025-10-31,,,,,,4.619999885559082,5.179999828338623,4.260000228881836,5.159999847412109,342100.0
2025-11-03,,,,,,4.320000171661377,4.639999866485596,4.0,4.409999847412109,611900.0
2025-11-04,,,,,,1.7699999809265137,5.0,1.0399999618530273,4.309999942779541,7227700.0
2025-11-05,,,,,,1.149999976158142,1.4900000095367432,1.0199999809265137,1.4700000286102295,5275600.0
2025-11-06,,,,,,0.8999999761581421,1.149999976158142,0.8199999928474426,1.149999976158142,2679100.0
2025-11-07,,,,,,0.8600000143051147,1.0399999618530273,0.8199999928474426,0.949999988079071,1418800.0
2025-11-10,,,,,,0.7200000286102295,0.8999999761581421,0.699999988079071,0.8999999761581421,1514600.0
2025-11-11,,,,,,0.6679999828338623,0.7099999785423279,0.6100000143051147,0.6919999718666077,1092700.0
2025-11-12,,,,,,0.6800000071525574,0.7699999809265137,0.6499999761581421,0.6700000166893005,1040500.0
2025-11-13,,,,,,0.5899999737739563,0.6930000185966492,0.5199999809265137,0.6700000166893005,1160200.0
2025-11-14,,,,,,0.5699999928474426,0.5770000219345093,0.5299999713897705,0.5299999713897705,782900.0
2025-11-17,,,,,,0.49000000953674316,0.5600000023841858,0.44999998807907104,0.550000011920929,1136800.0
2025-11-18,,,,,,0.4390000104904175,0.46000000834465027,0.4000000059604645,0.41999998688697815,1089400.0
2025-11-19,,,,,,0.414000004529953,0.4300000071525574,0.4000000059604645,0.4300000071525574,583600.0
2025-11-20,,,,,,0.36899998784065247,0.4009999930858612,0.36000001430511475,0.3799999952316284,1122200.0
2025-11-21,,,,,,0.4399999976158142,0.5699999928474426,0.3400000035762787,0.3400000035762787,10690000.0
2025-11-24,,,,,,0.5540000200271606,0.6890000104904175,0.4449999928474426,0.4699999988079071,11962300.0
2025-11-25,,,,,,0.46000000834465027,0.6019999980926514,0.44999998807907104,0.6019999980926514,2096300.0
2025-11-26,,,,,,0.5189999938011169,0.5299999713897705,0.44999998807907104,0.46000000834465027,1344700.0
2025-11-28,,,,,,0.5260000228881836,0.5400000214576721,0.49000000953674316,0.5230000019073486,637400.0
2025-12-01,,,,,,0.5239999890327454,0.5550000071525574,0.5049999952316284,0.5550000071525574,699500.0
2025-12-02,,,,,,0.4699999988079071,0.5199999809265137,0.46000000834465027,0.5099999904632568,533400.0
2025-12-03,,,,,,0.4950000047683716,0.5180000066757202,0.45100000500679016,0.45100000500679016,288700.0
2025-12-04,,,,,,0.5019999742507935,0.5199999809265137,0.47999998927116394,0.49799999594688416,269800.0
2025-12-05,,,,,,0.5130000114440918,0.527999997138977,0.5,0.5,281400.0
2025-12-08,,,,,,0.49900001287460327,0.5299999713897705,0.49000000953674316,0.49300000071525574,286300.0
2025-12-09,,,,,,0.46799999475479126,0.49900001287460327,0.44999998807907104,0.4880000054836273,171000.0
2025-12-10,,,,,,0.4699999988079071,0.49000000953674316,0.4690000116825104,0.49000000953674316,75200.0
2025-12-11,,,,,,0.4359999895095825,0.46799999475479126,0.4300000071525574,0.46700000762939453,122500.0
2025-12-12,,,,,,0.43299999833106995,0.44999998807907104,0.4099999964237213,0.4300000071525574,132700.0
2025-12-15,,,,,,0.3799999952316284,0.41999998688697815,0.3799999952316284,0.41999998688697815,125300.0
2025-12-16,,,,,,0.335999995470047,0.3799999952316284,0.335999995470047,0.3700000047683716,206200.0
2025-12-17,,,,,,0.30000001192092896,0.36000001430511475,0.30000001192092896,0.33000001311302185,118500.0
2025-12-18,,,,,,0.27300000190734863,0.30000001192092896,0.2540000081062317,0.27000001072883606,365100.0
2025-12-19,,,,,,0.47999998927116394,0.5849999785423279,0.2800000011920929,0.2800000011920929,123073200.0
2025-12-22,,,,,,0.3869999945163727,0.4259999990463257,0.3869999945163727,0.414000004529953,4015800.0
2025-12-23,,,,,,0.3801000118255615,0.39480000734329224,0.3783999979496002,0.3799999952316284,343202.0
