Date,Close,High,Low,Open,Volume,"('Close', 'BTG')","('High', 'BTG')","('Low', 'BTG')","('Open', 'BTG')","('Volume', 'BTG')"
2024-07-22,2.8675684928894043,2.896340055588569,2.8004348465913536,2.810025367491075,11640900.0,,,,,
2024-07-23,2.8483874797821045,2.8867495637674163,2.8292064377894484,2.8867495637674163,8347700.0,,,,,
2024-07-24,2.819615840911865,2.915521048294153,2.8100253201736365,2.867568444603009,8346100.0,,,,,
2024-07-25,2.762072801589966,2.8100254067586685,2.733301009832686,2.762072801589966,13112900.0,,,,,
2024-07-26,2.790844202041626,2.8196157634660497,2.781253681566818,2.810025242991242,5515300.0,,,,,
2024-07-29,2.8004350662231445,2.819616109526913,2.7524822293076494,2.819616109526913,6180500.0,,,,,
2024-07-30,2.838796615600586,2.848387135437506,2.781253496579068,2.8196155759267465,9269600.0,,,,,
2024-07-31,2.8771588802337646,2.925111482506452,2.8483873188701523,2.8579778393246897,10987700.0,,,,,
2024-08-01,2.8292064666748047,2.9155211565230044,2.790844382297827,2.8963401143345155,9604600.0,,,,,
2024-08-02,2.7333009243011475,2.87715896396165,2.714119882833887,2.8579779224943898,20160300.0,,,,,
2024-08-05,2.6373958587646484,2.6661674225124443,2.503128332618872,2.5702622100197914,15099500.0,,,,,
2024-08-06,2.704529285430908,2.7237103263544147,2.6086240808133754,2.656576683122142,13175200.0,,,,,
2024-08-07,2.627805233001709,2.7620727538073675,2.599033670398222,2.742891483415656,12067800.0,,,,,
2024-08-08,2.646986246109009,2.685348329165421,2.6182146838166998,2.646986246109009,9803200.0,,,,,
2024-08-09,2.3688607215881348,2.5414903098818216,2.253774253173666,2.51271852128618,28710400.0,,,,,
2024-08-12,2.464766263961792,2.5031283492131715,2.3976326147718776,2.426404178710412,15423200.0,,,,,
2024-08-13,2.503128290176392,2.5319000820924025,2.4551756847431387,2.47435672691644,11508200.0,,,,,
2024-08-14,2.5223093032836914,2.541490343497131,2.464765953987337,2.5223093032836914,8516800.0,,,,,
2024-08-15,2.4839468002319336,2.5414901450347878,2.464765761516321,2.5414901450347878,10917800.0,,,,,
2024-08-16,2.57985258102417,2.57985258102417,2.503128186842243,2.512718707532977,10307500.0,,,,,
2024-08-19,2.6373958587646484,2.6661674225124443,2.5702622100197914,2.5702622100197914,10668900.0,,,,,
2024-08-20,2.723710536956787,2.7333010581600976,2.666167409736926,2.6853484521435464,13684200.0,,,,,
2024-08-21,2.771663188934326,2.771663188934326,2.6661672339956515,2.733300877993688,15102800.0,,,,,
2024-08-22,2.694938898086548,2.742891502763949,2.656576814344627,2.742891502763949,9627400.0,,,,,
2024-08-23,2.7524819374084477,2.7716632073341256,2.694938813599557,2.723710375504002,10848100.0,,,,,
2024-08-26,2.7524819374084477,2.7812537279689407,2.733300896138817,2.7716632073341256,7621700.0,,,,,
2024-08-27,2.714119911193848,2.7524819945292154,2.685348348692322,2.7428914736953733,7179200.0,,,,,
2024-08-28,2.666167020797729,2.6853480604062288,2.618214421776481,2.675757540601979,13454900.0,,,,,
2024-08-29,2.714119911193848,2.733300952861532,2.6661673070246383,2.6661673070246383,7621400.0,,,,,
2024-08-30,2.6853482723236084,2.7237103545679955,2.656576710640318,2.7237103545679955,8401900.0,,,,,
2024-09-03,2.5702621936798096,2.6757579267510576,2.5510811513032188,2.656576884374467,10638500.0,,,,,
2024-09-04,2.5414905548095703,2.5894431593301923,2.5223095130013213,2.5606715966178197,13558400.0,,,,,
2024-09-05,2.57985258102417,2.6086241430963737,2.5606715396427004,2.5990336224056394,11098900.0,,,,,
2024-09-06,2.5414905548095703,2.599033680234317,2.503128242537018,2.5894431593301923,14594900.0,,,,,
2024-09-09,2.5894432067871094,2.5894432067871094,2.551081122467547,2.551081122467547,7653800.0,,,,,
2024-09-10,2.677055835723877,2.677055835723877,2.5699737044164976,2.599177922045783,9584700.0,,,,,
2024-09-11,2.667320966720581,2.686790444192708,2.608912534304202,2.686790444192708,13437700.0,,,,,
2024-09-12,3.0177719593048096,3.0177719593048096,2.80360769533139,2.832811913145948,40630100.0,,,,,
2024-09-13,3.076180458068848,3.1443236292267094,3.027506532290181,3.027506532290181,22470400.0,,,,,
2024-09-16,3.251405715942383,3.280609931799097,3.1345888525155257,3.16379306837224,36690400.0,,,,,
2024-09-17,3.20273232460022,3.261140761816726,3.183262845528051,3.212467064136304,15721100.0,,,,,
2024-09-18,3.173527717590332,3.329283763199512,3.173527717590332,3.2124666709690097,23787300.0,,,,,
2024-09-19,3.222201347351074,3.2708750381384317,3.202731871036132,3.2514055618234883,16198400.0,,,,,
2024-09-20,3.2903451919555664,3.329284149856544,3.2514060019600923,3.270875480910581,81449800.0,,,,,
2024-09-23,3.1540584564208984,3.300079773663189,3.1540584564208984,3.290345034653335,16678800.0,,,,,
2024-09-24,3.222201347351074,3.241670823666017,3.163792918406246,3.19299713287866,13265300.0,,,,,
2024-09-25,3.1637930870056152,3.2319362577392825,3.1540583483293774,3.202732041710568,17193500.0,,,,,
2024-09-26,3.241671085357666,3.241671085357666,3.1248542180376884,3.183262651697677,22617100.0,,,,,
2024-09-27,3.115119457244873,3.241671062620548,3.115119457244873,3.2319363237454954,12191700.0,,,,,
2024-09-30,2.9983022212982178,3.1053845761128525,2.9983022212982178,3.1053845761128525,14624500.0,,,,,
2024-10-01,3.056711196899414,3.095650154602229,3.017772007102104,3.056711196899414,12374500.0,,,,,
2024-10-02,3.0080370903015137,3.0664457555060487,2.9885676125981626,3.0469762778026976,11923100.0,,,,,
2024-10-03,3.0275065898895264,3.0372413288115707,2.9690981563572616,2.978832895279306,13615000.0,,,,,
2024-10-04,3.046976327896118,3.124854239989864,3.0177718787664776,3.0372413567899144,11128300.0,,,,,
2024-10-07,3.0177719593048096,3.0567111484853777,2.9983024807617715,3.0469764092138587,10065400.0,,,,,
2024-10-08,2.939893960952759,2.9885676559166487,2.920424482967203,2.9690981779310928,14793100.0,,,,,
2024-10-09,2.930159330368042,2.9496288090739164,2.891220372956293,2.9496288090739164,14232300.0,,,,,
2024-10-10,3.037241220474243,3.037241220474243,2.9301590961513395,2.9496285733009584,14999900.0,,,,,
2024-10-11,3.12485408782959,3.144323564904988,3.056710918065696,3.066445656603395,18026000.0,,,,,
2024-10-14,3.12485408782959,3.1540583034426874,3.0956498722164927,3.115119349291891,5358100.0,,,,,
2024-10-15,3.1637930870056152,3.1637930870056152,3.076180438919472,3.1151193936244246,11060500.0,,,,,
2024-10-16,3.2124667167663574,3.261140409183603,3.173527762832561,3.173527762832561,11333300.0,,,,,
2024-10-17,3.241671085357666,3.2708753021876604,3.1929973906410085,3.222201607471003,9873200.0,,,,,
2024-10-18,3.368222951889038,3.387692429938554,3.270875329546973,3.270875329546973,17930400.0,,,,,
2024-10-21,3.319549322128296,3.40716197507624,3.2903451044789813,3.397427235859801,16857500.0,,,,,
2024-10-22,3.377957820892334,3.397427299691005,3.339018863294992,3.339018863294992,13234500.0,,,,,
2024-10-23,3.319549322128296,3.3584882789940487,3.2806101331680524,3.3390188005611723,14395700.0,,,,,
2024-10-24,3.339018583297729,3.358488060463765,3.2708751811221304,3.339018583297729,18856100.0,,,,,
2024-10-25,3.2708754539489746,3.319549383018477,3.241671235763969,3.280610193343976,15360600.0,,,,,
2024-10-28,3.251405715942383,3.2708751931801925,3.2222015000856685,3.241670977323478,13380100.0,,,,,
2024-10-29,3.339018583297729,3.339018583297729,3.241670965373077,3.2708751811221304,12061900.0,,,,,
2024-10-30,3.339018583297729,3.3487533218807477,3.2611404425391126,3.339018583297729,15403000.0,,,,,
2024-10-31,3.231936454772949,3.290345122485716,3.173528019154674,3.290345122485716,15239100.0,,,,,
2024-11-01,3.20273232460022,3.27087550135281,3.183262845528051,3.261140761816726,12868800.0,,,,,
2024-11-04,3.192997455596924,3.2514058904451293,3.163793238172821,3.231936412162394,7849500.0,,,,,
2024-11-05,3.192997455596924,3.2514058904451293,3.163793238172821,3.212466933879659,7416000.0,,,,,
2024-11-06,3.0956499576568604,3.154058390495136,2.9593633822730694,3.046976263624964,17247300.0,,,,,
2024-11-07,2.9690983295440674,3.037241505973152,2.862016195155506,2.988567808523806,21986000.0,,,,,
2024-11-08,2.871750831604004,2.9690982230097718,2.832811875041697,2.949628744728618,15590100.0,,,,,
2024-11-11,2.735464096069336,2.813342236862177,2.696525141720153,2.7841377890058148,19218200.0,,,,,
2024-11-12,2.667320966720581,2.735464137873024,2.647851489248455,2.715994660400897,13792200.0,,,,,
2024-11-13,2.608912706375122,2.725729578912541,2.608912706375122,2.696525360778186,13466800.0,,,,,
2024-11-14,2.6283822059631348,2.686790642694772,2.5894432481420435,2.5894432481420435,15306900.0,,,,,
2024-11-15,2.608912706375122,2.686790621400068,2.5797084882407675,2.657586403265713,10605800.0,,,,,
2024-11-18,2.735464096069336,2.745198834656632,2.677055664545561,2.677055664545561,12785100.0,,,,,
2024-11-19,2.725729465484619,2.7646684213766943,2.7062599875385813,2.754933682403676,18417500.0,,,,,
2024-11-20,2.745198965072632,2.784137921271685,2.706260008873578,2.745198965072632,16185800.0,,,,,
2024-11-21,2.784137964248657,2.79387270344869,2.725729529048463,2.774403225048625,12238300.0,,,,,
2024-11-22,2.8425467014312744,2.852281440870649,2.774403293261157,2.7938727721399066,17595400.0,,,,,
2024-11-25,2.7744028568267822,2.7841375947348097,2.71599442937862,2.7744028568267822,15561800.0,,,,,
2024-11-26,2.7549335956573486,2.784137811656834,2.7354641183243587,2.764668334323844,8266500.0,,,,,
2024-11-27,2.813342332839966,2.8230770717593643,2.7549336672290914,2.7744031450678883,11652300.0,,,,,
2024-11-29,2.803607702255249,2.86201613802861,2.7938727308651963,2.823077180846369,6162700.0,,,,,
2024-12-02,2.724632501602173,2.8134791291871077,2.695016959073861,2.8134791291871077,13127600.0,,,,,
2024-12-03,2.764120101928711,2.8134793432310503,2.714760860626372,2.72463270888684,16373100.0,,,,,
2024-12-04,2.7443761825561523,2.803607267309217,2.7345043350973084,2.7739917249326846,10845400.0,,,,,
2024-12-05,2.6654014587402344,2.7641199353973707,2.645657763408807,2.7443762400659435,17984600.0,,,,,
2024-12-06,2.576554536819458,2.6654013991892587,2.5666826893743035,2.6654013991892587,15426600.0,,,,,
2024-12-09,2.645657777786255,2.7345044072605016,2.606170386908812,2.606170386908812,16338400.0,,,,,
2024-12-10,2.685145139694214,2.71476068253278,2.665401444468503,2.6752732920813584,20404200.0,,,,,
2024-12-11,2.7838637828826904,2.7937356310879564,2.695017149035297,2.714760845445829,13701500.0,,,,,
2024-12-12,2.6654014587402344,2.73450439240023,2.645657763408807,2.7147606970688027,12259100.0,,,,,
2024-12-13,2.5864264965057373,2.655529666984045,2.576554648632182,2.645657819110489,10737500.0,,,,,
2024-12-16,2.5568108558654785,2.6061703287237026,2.5271953133685896,2.59629848122474,17111400.0,,,,,
2024-12-17,2.537067413330078,2.5469392618113846,2.4778363224422395,2.4975800194048525,20153200.0,,,,,
2024-12-18,2.45809268951416,2.5666830256373627,2.448220840775687,2.497580084468052,19441400.0,,,,,
2024-12-19,2.408733367919922,2.477836306854345,2.3988615195007186,2.4679644584351417,17075500.0,,,,,
2024-12-20,2.448220729827881,2.517323667865603,2.418605184954571,2.418605184954571,25182900.0,,,,,
2024-12-23,2.45809268951416,2.487708235729579,2.4284771432987413,2.448220840775687,13350300.0,,,,,
2024-12-24,2.45809268951416,2.4778363869911058,2.438348992037214,2.467964538252633,7455200.0,,,,,
2024-12-26,2.4679644107818604,2.487708107239041,2.438348866096089,2.44822071432468,5734200.0,,,,,
2024-12-27,2.4383487701416016,2.4482206179817125,2.4087332266212687,2.41860507446138,9045700.0,,,,,
2024-12-30,2.3889896869659424,2.428477080905308,2.36924598999626,2.4186052324204663,12575500.0,,,,,
2024-12-31,2.408733367919922,2.418605216339125,2.3692459742431087,2.3692459742431087,7762200.0,,,,,
2025-01-02,2.5568108558654785,2.5568108558654785,2.4580923808758497,2.4679642283748127,11781300.0,,,,,
2025-01-03,2.537067413330078,2.566682958773997,2.537067413330078,2.5469392618113846,8926200.0,,,,,
2025-01-06,2.48770809173584,2.566682877072398,2.48770809173584,2.546939180738258,11959700.0,,,,,
2025-01-07,2.537067413330078,2.6160424365439625,2.507451867886159,2.517323716367465,11860400.0,,,,,
2025-01-08,2.576554536819458,2.586426384264613,2.527195299593685,2.546938994483994,14193800.0,,,,,
2025-01-10,2.5568108558654785,2.645657718719554,2.537067160867553,2.6061703287237026,15700500.0,,,,,
2025-01-13,2.45809268951416,2.52719563068347,2.45809268951416,2.517323781944998,16847900.0,,,,,
2025-01-14,2.47783637046814,2.47783637046814,2.3100147076697457,2.3692460350690503,34708800.0,,,,,
2025-01-15,2.408733367919922,2.497580003692752,2.3988615195007186,2.4877081552735483,23698100.0,,,,,
2025-01-16,2.3495023250579834,2.4383489626328263,2.33963024107512,2.4383489626328263,19129800.0,,,,,
2025-01-17,2.359374046325684,2.398861438671984,2.290270874356234,2.339630114789109,16135100.0,,,,,
2025-01-21,2.3889896869659424,2.4482207778749907,2.379117838481101,2.3889896869659424,11237900.0,,,,,
2025-01-22,2.379117727279663,2.438348815420213,2.359374031232813,2.3889895753030883,13429700.0,,,,,
2025-01-23,2.319886445999145,2.319886445999145,2.171808722952658,2.2014242675619555,105513200.0,,,,,
2025-01-24,2.369246006011963,2.3791178545635363,2.290270982235941,2.3198865278906613,69938300.0,,,,,
2025-01-27,2.2705271244049072,2.339630059374207,2.240911580846636,2.339630059374207,19880500.0,,,,,
2025-01-28,2.339630126953125,2.36924590673025,2.280399038125725,2.280399038125725,20065600.0,,,,,
2025-01-29,2.3297581672668457,2.3889894886216863,2.2902707766058947,2.3495020979607357,22423700.0,,,,,
2025-01-30,2.408733367919922,2.438348913177532,2.3593741258239054,2.3692459742431087,27139500.0,,,,,
2025-01-31,2.3889896869659424,2.4482207778749907,2.3593741415114184,2.3889896869659424,26613400.0,,,,,
2025-02-03,2.369246006011963,2.428477097321404,2.349502308908816,2.3889897031151097,28602200.0,,,,,
2025-02-04,2.448220729827881,2.467964426410087,2.369245943499055,2.388989640081262,25851000.0,,,,,
2025-02-05,2.517323732376098,2.537067429464269,2.4580926411115867,2.4679644896556723,34987700.0,,,,,
2025-02-06,2.45809268951416,2.52719563068347,2.438348992037214,2.52719563068347,37544200.0,,,,,
2025-02-07,2.497580051422119,2.5173237486378324,2.4482208083828354,2.4877082028142623,32995700.0,,,,,
2025-02-10,2.5568108558654785,2.586426398362367,2.517323465869627,2.5469390083665155,30201600.0,,,,,
2025-02-11,2.497580051422119,2.566682991677116,2.4877082028142623,2.546939294461403,44225000.0,,,,,
2025-02-12,2.527195453643799,2.556810997784536,2.4679643653623247,2.477836213409237,27604000.0,,,,,
2025-02-13,2.5568108558654785,2.566682703364441,2.497579770871701,2.537067160867553,34633900.0,,,,,
2025-02-14,2.50745177268982,2.586426557541963,2.487708076476783,2.556811013222409,25159800.0,,,,,
2025-02-18,2.5962984561920166,2.5962984561920166,2.5271952890021385,2.556810831213483,29479700.0,,,,,
2025-02-19,2.6259140968322754,2.6555296401537194,2.5765546225997857,2.606170401284646,36534000.0,,,,,
2025-02-20,2.773991823196411,2.843094993219585,2.546939088236649,2.556810936045186,60943100.0,,,,,
2025-02-21,2.7838637828826904,2.9023261967093084,2.7641200864721585,2.7937356310879564,51145000.0,,,,,
2025-02-24,2.81347918510437,2.81347918510437,2.675273317225439,2.7838636419874563,49864600.0,,,,,
2025-02-25,2.79373550415039,2.8332228951772853,2.7246325698533247,2.79373550415039,47970800.0,,,,,
2025-02-26,2.8332228660583496,2.862838644387556,2.744376237160973,2.764119932471501,29588600.0,,,,,
2025-02-27,2.635785818099976,2.823350916800155,2.6259139707999664,2.783863527600117,48398800.0,,,,,
2025-02-28,2.6259140968322754,2.6456577923799047,2.5568109270521564,2.5962985535108314,34241400.0,,,,,
2025-03-03,2.645657777786255,2.754248102699224,2.6160422346281726,2.6950170163830585,38095400.0,,,,,
2025-03-04,2.635785818099976,2.73450429110007,2.6061702761999475,2.704888749200041,49510200.0,,,,,
2025-03-05,2.754248142242432,2.7641199901035245,2.616042272187136,2.635785967909321,47729000.0,,,,,
2025-03-06,2.7048888206481934,2.773991753573576,2.685145125526656,2.724632515769731,34699500.0,,,,,
2025-03-07,2.6651110649108887,2.784444279397903,2.6651110649108887,2.724777672154396,34113100.0,,,,,
2025-03-10,2.5855553150177,2.6849998961147,2.545777577416508,2.6849998961147,41525600.0,,,,,
2025-03-11,2.684999942779541,2.694944377352672,2.605444229100473,2.615388900767626,46048200.0,,,,,
2025-03-12,2.744666576385498,2.774499880389316,2.665111099041984,2.6750555337099238,31097000.0,,,,,
2025-03-13,2.883888959884644,2.9137222645200533,2.724777764735095,2.7645555042489747,44564300.0,,,,,
2025-03-14,2.9435555934906006,3.0131666382153828,2.8838889837265014,2.923666723569234,63612000.0,,,,,
2025-03-17,3.2120554447174072,3.231944313835024,2.9534999090943663,2.973388778211983,63250400.0,,,,,
2025-03-18,3.261777639389038,3.3313886817675966,3.2319443355125133,3.291610943265564,58293700.0,,,,,
2025-03-19,3.2816665172576904,3.2916109519093126,3.212055474696334,3.2617776479544456,52932400.0,,,,,
2025-03-20,3.192166566848755,3.241888739506488,3.172277697785661,3.2120554359118483,45598200.0,,,,,
2025-03-21,3.10266661643982,3.162333464520613,3.0728333109464403,3.122555723862775,43288200.0,,,,,
2025-03-24,3.10266661643982,3.142444594191694,3.0827777461109,3.112611288698315,35540600.0,,,,,
2025-03-25,3.15238881111145,3.2418887213953704,3.1126110732074856,3.132499942159468,39217500.0,,,,,
2025-03-26,3.072833299636841,3.1722778880094658,3.062888864508982,3.1722778880094658,42015500.0,,,,,
2025-03-27,3.15238881111145,3.1623332455874413,3.052944229257519,3.132499942159468,37277400.0,,,,,
2025-03-28,2.864000082015991,3.1225556252179327,2.834166540371049,3.102666518423295,50563800.0,,,,,
2025-03-31,2.8341665267944336,2.923666677112465,2.7744999179784307,2.923666677112465,26082900.0,,,,,
2025-04-01,2.883888959884644,2.933611134276993,2.814277678641324,2.873944525006173,47870500.0,,,,,
2025-04-02,2.903777837753296,2.953500012284545,2.864000098128297,2.8938334028470463,41104100.0,,,,,
2025-04-03,2.903777837753296,2.9634444471907946,2.7048889025342704,2.73472220725302,52978500.0,,,,,
2025-04-04,2.63527774810791,2.794388699961416,2.585555338559669,2.7446665275071958,47403700.0,,,,,
2025-04-07,2.625333309173584,2.8043331297058134,2.515944292865424,2.565666465235488,42606100.0,,,,,
2025-04-08,2.6452221870422363,2.79438870465547,2.60544421191802,2.744666532117725,65768400.0,,,,,
2025-04-09,2.883888959884644,2.9137222645200533,2.7048888949781547,2.7744999391274443,67605800.0,,,,,
2025-04-10,3.0429999828338623,3.082777723196025,2.893833456475752,2.893833456475752,54512300.0,,,,,
2025-04-11,3.2219998836517334,3.301555360230238,3.192166579934794,3.2219998836517334,57285400.0,,,,,
2025-04-14,3.3910555839538574,3.3910555839538574,3.1325000422247147,3.152388911812031,56574200.0,,,,,
2025-04-15,3.2916109561920166,3.391055539931651,3.2219999135400896,3.391055539931651,66357700.0,,,,,
2025-04-16,3.3313887119293213,3.490499904472039,3.162333321765086,3.4308332961787795,66273500.0,,,,,
2025-04-17,3.3015553951263428,3.3313886991586084,3.2319443523843905,3.3015553951263428,56990400.0,,,,,
2025-04-21,3.3811111450195312,3.4904999276158097,3.311499864455145,3.4308333189269304,89445200.0,,,,,
2025-04-22,3.251833200454712,3.420888825958371,3.2418887658423805,3.4009999567337084,72733500.0,,,,,
2025-04-23,3.142444372177124,3.182222110024654,3.082777528311809,3.1324999377152416,51127600.0,,,,,
2025-04-24,3.132499933242798,3.212055408824272,3.102666392805726,3.182222105481219,59809300.0,,,,,
2025-04-25,3.062888860702514,3.092722166049016,3.0032222500095127,3.0032222500095127,57354900.0,,,,,
2025-04-28,3.072833299636841,3.092722169892559,2.9733889483582514,3.042999994253264,44779400.0,,,,,
2025-04-29,3.082777738571167,3.092722173711305,3.02311112773034,3.0529444331507536,27518200.0,,,,,
2025-04-30,3.092722177505493,3.162333460665894,3.0430000017438044,3.0430000017438044,48519900.0,,,,,
2025-05-01,2.973388910293579,3.033055520296894,2.9535000402924743,3.0231110852963416,50873200.0,,,,,
2025-05-02,2.923666715621948,3.033055499892116,2.893833410820993,3.0231110649584645,47264400.0,,,,,
2025-05-05,3.013166666030884,3.042999971188334,2.9634444907684667,3.023111101083367,45458500.0,,,,,
2025-05-06,3.1623332500457764,3.1623332500457764,3.0429997990716235,3.1026664060116897,47475800.0,,,,,
2025-05-07,3.072833299636841,3.13250014749803,3.023111123997546,3.0827777347647,56076200.0,,,,,
2025-05-08,3.0032222270965576,3.102666577492854,2.9833333570172984,3.102666577492854,50903100.0,,,,,
2025-05-09,3.122555732727051,3.1325001679197406,2.983333402935358,3.052944449284186,56544200.0,,,,,
2025-05-12,2.9435555934906006,3.0131666382153828,2.913722288608551,2.9833333333333334,54637700.0,,,,,
2025-05-13,2.9336111545562744,2.973388894345127,2.913722284661848,2.953500024450701,31807700.0,,,,,
2025-05-14,2.883888959884644,2.903777829641584,2.8441109832767344,2.883888959884644,48043300.0,,,,,
2025-05-15,2.923666715621948,2.943555585489252,2.854055433992356,2.923666715621948,50771900.0,,,,,
2025-05-16,2.9336111545562744,2.9336111545562744,2.8540554378845373,2.8640001099257817,36252600.0,,,,,
2025-05-19,3.033055543899536,3.0529444140554123,2.933611193120155,2.9833333685098453,36575400.0,,,,,
2025-05-20,3.192166566848755,3.2120554359118483,2.9932776391238,3.02311094271844,69292800.0,,,,,
2025-05-21,3.2120554447174072,3.2816664866290663,3.182222141040982,3.241888748393833,54835300.0,,,,,
2025-05-22,3.2816665172576904,3.3015553865609357,3.162333301438222,3.182222170741467,53666900.0,,,,,
2025-05-23,3.3413331508636475,3.3711666921419705,3.2717221077669536,3.3413331508636475,42304600.0,,,,,
2025-05-27,3.361222267150879,3.401000006178506,3.231944378217064,3.261777682487784,61426600.0,,,,,
2025-05-28,3.4407777786254883,3.4407777786254883,3.341333192996515,3.3612222997975327,32432800.0,,,,,
2025-05-29,3.3811111450195312,3.4606666232713703,3.3811111450195312,3.4407777537084105,39246800.0,,,,,
2025-05-30,3.3512775897979736,3.401000000594902,3.3114998508356512,3.371166696373161,41742500.0,,,,,
2025-06-02,3.5799999237060547,3.639666770873248,3.410944528498768,3.4208889635109614,80532300.0,,,,,
2025-06-03,3.5700554847717285,3.5899443547742647,3.500444439762852,3.500444439762852,43092800.0,,,,,
2025-06-04,3.649611234664917,3.679444539936752,3.5601110817553794,3.589944387027214,57986200.0,,,,,
2025-06-05,3.709277629852295,3.788833105958289,3.6197777192330514,3.7291664988787936,75829300.0,,,,,
2025-06-06,3.649611234664917,3.729166715389809,3.609833494302471,3.699333410117974,62441200.0,,,,,
2025-06-09,3.679444551467896,3.7291667270767785,3.629722375859012,3.669500116346119,47053400.0,,,,,
2025-06-10,3.5799999237060547,3.709277815958601,3.5700554886938614,3.709277815958601,45311100.0,,,,,
2025-06-11,3.5899999141693115,3.640000104904175,3.559999942779541,3.609999895095825,50541100.0,,,,,
2025-06-12,3.7100000381469727,3.7300000190734863,3.619999885559082,3.650000095367432,58729500.0,,,,,
2025-06-13,3.7699999809265137,3.829999923706055,3.75,3.819999933242798,46402700.0,,,,,
2025-06-16,3.700000047683716,3.759999990463257,3.630000114440918,3.75,68180600.0,,,,,
2025-06-17,3.690000057220459,3.7300000190734863,3.650000095367432,3.7100000381469727,56874700.0,,,,,
2025-06-18,3.700000047683716,3.75,3.630000114440918,3.660000085830689,51118600.0,,,,,
2025-06-20,3.640000104904175,3.740000009536743,3.630000114440918,3.680000066757202,57620600.0,,,,,
2025-06-23,3.670000076293945,3.759999990463257,3.630000114440918,3.650000095367432,54658800.0,,,,,
2025-06-24,3.559999942779541,3.5999999046325684,3.440000057220459,3.5899999141693115,64954400.0,,,,,
2025-06-25,3.5899999141693115,3.609999895095825,3.549999952316284,3.549999952316284,36048700.0,,,,,
2025-06-26,3.650000095367432,3.650000095367432,3.559999942779541,3.5799999237060547,61160700.0,,,,,
2025-06-27,3.5299999713897705,3.5799999237060547,3.490000009536743,3.509999990463257,62914200.0,,,,,
