Date,Close,High,Low,Open,Volume,"('Close', 'KO')","('High', 'KO')","('Low', 'KO')","('Open', 'KO')","('Volume', 'KO')"
2024-06-03,60.20937728881836,60.36245993830624,59.75012934035474,59.99888727710569,9369000.0,,,,,
2024-06-04,61.17571640014648,61.204421908762,60.21894884127776,60.467710450459634,11895600.0,,,,,
2024-06-05,61.15658187866211,61.3000984753787,60.61122465078493,61.22355896696754,9632500.0,,,,,
2024-06-06,61.37664031982422,61.577560631103886,61.08004106285525,61.156580569628105,8658500.0,,,,,
2024-06-07,61.14701461791992,61.443613875461125,61.05133932182461,61.31922942093576,9523100.0,,,,,
2024-06-10,60.840850830078125,61.223559323699845,60.630360793608304,61.17571802466311,15685300.0,,,,,
2024-06-11,60.80257415771485,60.8982530979952,60.34332619370427,60.84084573382699,8396000.0,,,,,
2024-06-12,60.16154479980469,60.936524182459,59.97975662873974,60.936524182459,9569600.0,,,,,
2024-06-13,60.266788482666016,60.31462612933896,59.75013313912984,60.142407681493566,9668900.0,,,,,
2024-06-14,60.31017303466797,60.44515924597783,59.86664586090748,60.14626225753412,8179200.0,,,,,
2024-06-17,60.377662658691406,60.647638743841554,59.95341977931002,60.13661481579553,10532700.0,,,,,
2024-06-18,60.38731002807617,60.570505074863824,60.204111303190125,60.29088867863657,10651700.0,,,,,
2024-06-20,59.953426361083984,60.49337491256243,59.73166276264603,60.16554966311098,13306300.0,,,,,
2024-06-21,60.52229690551758,60.84047816692532,59.95342381090526,59.95342381090526,28278100.0,,,,,
2024-06-24,61.67932891845703,61.76610261894613,60.6572846459915,60.734421728335406,13212500.0,,,,,
2024-06-25,61.553977966308594,61.77574154276908,61.23579304480123,61.65039563325725,10235300.0,,,,,
2024-06-26,61.75646209716797,61.81431122717072,60.96582176551355,61.12973621608403,9402500.0,,,,,
2024-06-27,61.62147521972656,61.96858105098234,61.34185881740248,61.75646511188536,8494100.0,,,,,
2024-06-28,61.37078475952149,61.76609941266835,61.24543884626861,61.6118326121856,17358800.0,,,,,
2024-07-01,61.01403045654297,61.99750980145877,60.85975998006757,61.737174004664816,10033400.0,,,,,
2024-07-02,60.88868713378906,61.11045070987391,60.60907075077408,60.99474509601364,8878200.0,,,,,
2024-07-03,61.0622444152832,61.39006596722256,60.67656637590998,60.927254526833714,9154200.0,,,,,
2024-07-05,61.47684860229492,61.50577684848703,60.74406467850495,61.06224963992735,11735500.0,,,,,
2024-07-08,60.70549011230469,61.31293172868556,60.589788173312535,61.31293172868556,11235100.0,,,,,
2024-07-09,60.445159912109375,60.96582417126968,60.34874223956788,60.80191339232945,11657500.0,,,,,
2024-07-10,60.58015060424805,60.609075170773366,60.05948633820135,60.47408895619056,11930400.0,,,,,
2024-07-11,60.84048080444336,61.187590325098334,60.16554971216822,60.396953607205816,11431600.0,,,,,
2024-07-12,61.41899490356445,61.814313243235766,61.120094235774566,61.18758734171125,9201500.0,,,,,
2024-07-15,61.13937759399414,61.65039786792196,61.081524784869,61.50577136225665,8207500.0,,,,,
2024-07-16,61.96857833862305,62.007146877551705,61.12009255078245,61.15866108971111,9025100.0,,,,,
2024-07-17,62.87491989135742,63.04847463644623,62.10357119022669,62.16142031985745,12508200.0,,,,,
2024-07-18,62.85563659667969,63.453430527009424,62.40246548420635,62.47960255786059,11128200.0,,,,,
2024-07-19,62.95206069946289,63.28952623597127,62.49888954063866,63.28952623597127,13775700.0,,,,,
2024-07-22,62.450679779052734,62.95206347499698,62.01679654958321,62.91349493252456,11794200.0,,,,,
2024-07-23,62.63387298583984,63.67520147204856,62.527811342455806,63.08704412462679,11810300.0,,,,,
2024-07-24,63.45343780517578,63.60771197017964,62.50853429121694,62.7592187750526,13244600.0,,,,,
2024-07-25,63.70412826538086,64.49476495340778,63.5016489453468,63.67520369911841,16328600.0,,,,,
2024-07-26,64.64903259277344,64.70688171946207,63.64627271172554,63.704121838414174,13530100.0,,,,,
2024-07-29,64.4369125366211,64.62974787267348,64.01266596987,64.48511769253592,12140200.0,,,,,
2024-07-30,65.25647735595703,65.4011075440885,63.98374494155456,64.09945056329913,13258000.0,,,,,
2024-07-31,64.35012817382812,65.18897729049147,64.22478594746535,65.08291565426289,15576800.0,,,,,
2024-08-01,65.52645111083984,65.6710813019003,64.31156780460796,64.60082818672888,16495900.0,,,,,
2024-08-02,66.8473892211914,67.1752107549069,65.2661159682425,66.07603318532526,22514800.0,,,,,
2024-08-05,65.66143035888672,67.05951224916373,65.30468426248898,66.51956008358943,25484300.0,,,,,
2024-08-06,65.61323547363281,66.37494029627914,65.34325567049272,65.70965315379839,12969100.0,,,,,
2024-08-07,66.008544921875,66.70276393379676,65.4011069645419,65.6132302577621,13365300.0,,,,,
2024-08-08,66.26888275146484,66.39422499392086,65.42038955269454,65.5650197439574,15240900.0,,,,,
2024-08-09,66.22066497802734,66.32672661945283,65.80606238596316,66.23994556910628,12080400.0,,,,,
2024-08-12,65.72892761230469,66.08568108743567,65.40110605910063,65.99890003404845,11012300.0,,,,,
2024-08-13,66.008544921875,66.15317510872485,65.57466171752235,65.64215482389268,9877600.0,,,,,
2024-08-14,66.12425231933594,66.4231493189792,65.69036174712787,65.7867867784166,14328000.0,,,,,
2024-08-15,66.19174194335938,66.45207038802354,66.0471117602363,66.16281737797411,11285100.0,,,,,
2024-08-16,66.70276641845703,66.81847204348628,66.1821021401211,66.37493749230605,12651200.0,,,,,
2024-08-19,66.50992584228516,66.93416505500981,66.38457625263302,66.86667195142658,9843900.0,,,,,
2024-08-20,66.89559936523438,66.90524333935599,66.30744199916276,66.51956529265703,11957400.0,,,,,
2024-08-21,67.07880401611328,67.61874891545482,66.84740011013798,66.99203030994663,8792400.0,,,,,
2024-08-22,66.8473892211914,67.41625859659054,66.3267250004112,67.41625859659054,12509200.0,,,,,
2024-08-23,67.2909164428711,67.34876557095744,66.47135525146373,66.91488239791717,11834700.0,,,,,
2024-08-26,68.3033218383789,68.38045892331216,67.23307604876842,67.32949372683635,12912200.0,,,,,
2024-08-27,68.93968963623047,68.96861420314225,68.5058064201596,68.76613487856271,16988400.0,,,,,
2024-08-28,69.18074035644531,69.23858949265569,68.74685712247269,69.0457541344895,13272600.0,,,,,
2024-08-29,69.47000122070312,69.63391201187498,68.67936447694764,69.3253710229996,17201700.0,,,,,
2024-08-30,69.87495422363281,69.9713718955515,69.20965978185926,69.61461841763584,18624200.0,,,,,
2024-09-03,70.39561462402344,70.66558703308873,69.66282711642022,69.84602583237013,14755800.0,,,,,
2024-09-04,69.96173858642578,70.89700559462193,69.33501994531929,70.67524565102369,18140800.0,,,,,
2024-09-05,68.62149810791016,70.07742913784087,68.43830674963549,70.01958000956427,23866100.0,,,,,
2024-09-06,68.59257507324219,69.10359533427044,68.3515272251197,68.44794489312937,17485700.0,,,,,
2024-09-09,69.27714538574219,69.72067251349569,68.43830363907198,68.67935147086384,12939300.0,,,,,
2024-09-10,68.98789978027344,69.8267416166664,68.95896785815918,69.3928584155112,10277600.0,,,,,
2024-09-11,68.53472137451172,68.81433774243555,68.04298173739075,68.80469376941859,11418200.0,,,,,
2024-09-12,68.67936706542969,68.82398991238652,68.1297781784006,68.45759977309969,12337800.0,,,,,
2024-09-13,69.32494354248047,69.38318926645324,68.42209778776152,68.77157953822636,11073800.0,,,,,
2024-09-16,69.99479675292969,70.13070838998047,69.52881611350665,69.67443043418339,10786500.0,,,,,
2024-09-17,69.70355224609375,70.2374886392465,69.6258863467388,69.80063091697355,12974400.0,,,,,
