Date,Close,High,Low,Open,Volume,"('Close', 'LX')","('High', 'LX')","('Low', 'LX')","('Open', 'LX')","('Volume', 'LX')"
2024-06-03,1.6568658351898191,1.7209435694638064,1.6477118887397713,1.7209435694638064,272500.0,,,,,
2024-06-04,1.6568658351898191,1.666019890763517,1.638557942289723,1.6477118887397713,213600.0,,,,,
2024-06-05,1.6385579109191897,1.6568658034687775,1.6202500183696014,1.6568658034687775,629200.0,,,,,
2024-06-06,1.661442756652832,1.6843276205618989,1.6294038380564997,1.6294038380564997,375800.0,,,,,
2024-06-07,1.629404067993164,1.6660199645384364,1.6202501211377596,1.6660199645384364,464400.0,,,,,
2024-06-10,1.6019420623779297,1.6294039001147342,1.5927881164656617,1.620249954202466,387900.0,,,,,
2024-06-11,1.597365140914917,1.6019421140185957,1.5836342216038808,1.5927881678112383,280900.0,,,,,
2024-06-12,1.5378644466400146,1.6092653610327643,1.5378644466400146,1.6019421819316886,525300.0,,,,,
2024-06-13,1.5195565223693848,1.5744803099422608,1.5195565223693848,1.5653263635340562,287100.0,,,,,
2024-06-14,1.5149794816970823,1.5360335793230582,1.5058255356965404,1.5287104006978955,672500.0,,,,,
2024-06-17,1.5378644466400146,1.5470185023590974,1.501248660258287,1.510402606853719,346900.0,,,,,
2024-06-18,1.5470184087753296,1.5470184087753296,1.5195564615266384,1.537864353610003,343100.0,,,,,
2024-06-20,1.5470184087753296,1.5470184087753296,1.5195564615266384,1.537864353610003,295500.0,,,,,
2024-06-21,1.5744802951812744,1.5836342415036593,1.528710454445702,1.528710454445702,621700.0,,,,,
2024-06-24,1.556172251701355,1.5744801425715953,1.5470183062662348,1.5744801425715953,279700.0,,,,,
2024-06-25,1.5195565223693848,1.5479337998842784,1.5012486295529757,1.5470184707176473,429900.0,,,,,
2024-06-26,1.5287103652954102,1.5378643110839614,1.501248527929756,1.5195564195068587,306800.0,,,,,
2024-06-27,1.5104025602340698,1.5277951237027472,1.5012486139211811,1.5195565065469587,189800.0,,,,,
2024-06-28,1.5104025602340698,1.547018454609273,1.5104025602340698,1.547018454609273,226300.0,,,,,
2024-07-01,1.5195565223693848,1.5287104687775894,1.5012486295529757,1.5012486295529757,207100.0,,,,,
2024-07-02,1.4920947551727295,1.5195565957230095,1.4875177817476828,1.5195565957230095,327400.0,,,,,
2024-07-03,1.5195565223693848,1.5195565223693848,1.4554788975119533,1.5012486295529757,564000.0,,,,,
2024-07-05,1.4920947551727295,1.5287105425731031,1.482940808322636,1.5287105425731031,539000.0,,,,,
2024-07-08,1.482940673828125,1.5104025118877686,1.4646327817883626,1.5012485658678874,478900.0,,,,,
2024-07-09,1.5104025602340698,1.5195565065469587,1.4737867749825149,1.4737867749825149,323300.0,,,,,
2024-07-10,1.5515954494476318,1.556172422668035,1.5104025813403577,1.5104025813403577,425300.0,,,,,
2024-07-11,1.5927881002426147,1.611095991880679,1.5515953440569692,1.5653262627855176,728400.0,,,,,
2024-07-12,1.629404067993164,1.6568659085593778,1.592788280571546,1.6019422274269506,662000.0,,,,,
2024-07-15,1.6019420623779297,1.6294039001147342,1.5927881164656617,1.611096008290198,543800.0,,,,,
2024-07-16,1.6385579109191897,1.6385579109191897,1.5927881795452197,1.5927881795452197,395500.0,,,,,
2024-07-17,1.6202499866485596,1.647711824935297,1.6019420944574012,1.6202499866485596,447800.0,,,,,
2024-07-18,1.5653263330459597,1.6294039566553415,1.519556492772754,1.6202500104254298,546100.0,,,,,
2024-07-19,1.5744802951812744,1.592788187826044,1.5561724025365045,1.5653263488588895,168100.0,,,,,
2024-07-22,1.6202499866485596,1.629403932744139,1.565326310075084,1.5836342022662426,249100.0,,,,,
2024-07-23,1.6110961437225342,1.6294040370860727,1.556172463631918,1.6110961437225342,841800.0,,,,,
2024-07-24,1.5836342573165894,1.6202500429717457,1.5836342573165894,1.6110960965579564,268400.0,,,,,
2024-07-25,1.606519103050232,1.6294039687955193,1.565326344708715,1.5836342373049448,327600.0,,,,,
2024-07-26,1.6202499866485596,1.6431348518875075,1.5845495314016134,1.6110960405529804,956200.0,,,,,
2024-07-29,1.6110961437225342,1.6294040370860727,1.6110961437225342,1.6110961437225342,282500.0,,,,,
2024-07-30,1.6110961437225342,1.6294040370860727,1.6110961437225342,1.6294040370860727,419200.0,,,,,
2024-07-31,1.6110961437225342,1.638557983767842,1.6065191703816497,1.6294040370860727,755800.0,,,,,
2024-08-01,1.606519103050232,1.6202500224974044,1.5836342373049448,1.6202500224974044,816500.0,,,,,
2024-08-02,1.5378644466400146,1.6019421819316886,1.5378644466400146,1.6019421819316886,391900.0,,,,,
2024-08-05,1.5012485980987549,1.528710436747987,1.43717097458388,1.4737867594495229,414000.0,,,,,
2024-08-06,1.5378644466400146,1.5470185023590974,1.4920947136628553,1.510402606853719,328500.0,,,,,
2024-08-07,1.5012485980987549,1.565326330737276,1.5012485980987549,1.5561723845208657,229100.0,,,,,
2024-08-08,1.5104025602340698,1.5287104528598474,1.4829407212954036,1.5104025602340698,1064800.0,,,,,
2024-08-09,1.5012485980987549,1.5104025443151654,1.492094651882344,1.5104025443151654,188200.0,,,,,
2024-08-12,1.4920947551727295,1.5195565957230095,1.4920947551727295,1.4920947551727295,334300.0,,,,,
2024-08-13,1.5378644466400146,1.5470185023590974,1.4829407670674235,1.501248660258287,428400.0,,,,,
2024-08-14,1.5378644466400146,1.5470185023590974,1.4920947136628553,1.5378644466400146,277500.0,,,,,
2024-08-15,1.5653263330459597,1.5744802792758712,1.519556492772754,1.5287104390026658,525300.0,,,,,
2024-08-16,1.5836342573165894,1.6294039893855343,1.547018471661433,1.5836342573165894,463800.0,,,,,
2024-08-19,1.6110961437225342,1.6294040370860727,1.583634303677226,1.6019421970407648,756100.0,,,,,
2024-08-20,1.6019420623779297,1.6248269271586002,1.5927881164656617,1.6019420623779297,443400.0,,,,,
2024-08-21,1.6019420623779297,1.606519035334064,1.5699032516849911,1.5927881164656617,696400.0,,,,,
2024-08-22,1.6110961437225342,1.6202500904043031,1.583634303677226,1.6110961437225342,397700.0,,,,,
2024-08-23,1.6110961437225342,1.638557983767842,1.583634303677226,1.6019421970407648,625300.0,,,,,
2024-08-26,1.6202499866485596,1.629403932744139,1.5927881483618218,1.6110960405529804,795400.0,,,,,
2024-08-27,1.6202499866485596,1.6431348518875075,1.6019420944574012,1.6385578788397182,643700.0,,,,,
2024-08-28,1.5378644466400146,1.6294040217179842,1.5287105000445826,1.6294040217179842,734400.0,,,,,
2024-08-29,1.5470184087753296,1.5790572199212176,1.5470184087753296,1.5653263008586942,427900.0,,,,,
2024-08-30,1.5836342573165894,1.5836342573165894,1.547018471661433,1.5744803109028005,289900.0,,,,,
2024-09-03,1.5927881002426147,1.6019420460616471,1.547018371147453,1.5653262627855176,466400.0,,,,,
2024-09-04,1.5653263330459597,1.5927881717356946,1.547018440586136,1.583634225505783,319800.0,,,,,
2024-09-05,1.5836342573165894,1.5836342573165894,1.556172418075222,1.5744803109028005,320400.0,,,,,
2024-09-06,1.5836342573165894,1.6110960965579564,1.556172418075222,1.5744803109028005,730900.0,,,,,
2024-09-09,1.5653263330459597,1.5973651448506505,1.5653263330459597,1.583634225505783,361100.0,,,,,
2024-09-10,1.5744802951812744,1.5744802951812744,1.5378644007680868,1.5653263488588895,525100.0,,,,,
2024-09-11,1.5836342573165894,1.5927882037303782,1.547018471661433,1.5744803109028005,297600.0,,,,,
2024-09-12,1.5927881002426147,1.6202499376997117,1.547018371147453,1.5927881002426147,1022200.0,,,,,
2024-09-13,1.5836342573165894,1.6294039893855343,1.5653263644890112,1.5927882037303782,381500.0,,,,,
2024-09-16,1.6046472787857056,1.6141988557348783,1.5855443526122028,1.5855443526122028,298800.0,,,,,
2024-09-17,1.5950958728790283,1.6141989135997472,1.575992946020735,1.6141989135997472,818900.0,,,,,
2024-09-18,1.5759929418563845,1.5950958686642007,1.5568900150485678,1.5950958686642007,973600.0,,,,,
2024-09-19,1.5855443477630615,1.6141988507981018,1.5568899585904423,1.6141988507981018,2063000.0,,,,,
2024-09-20,1.633301854133606,1.633301854133606,1.5568900321982142,1.5855444227255762,2393500.0,,,,,
2024-09-23,1.5950958728790283,1.6333018404580406,1.5855444094498816,1.604647336308175,1396700.0,,,,,
2024-09-24,1.700162053108215,1.700162053108215,1.633301810337204,1.661956200096209,2874500.0,,,,,
2024-09-25,1.719265103340149,1.738368145083315,1.68105924757868,1.719265103340149,2522100.0,,,,,
2024-09-26,1.9580519199371336,1.9953026974386856,1.843434239354416,1.852985817110204,4810400.0,,,,,
2024-09-27,2.282802104949951,2.3305594235211093,2.053566748083533,2.053566748083533,7609800.0,,,,,
2024-09-30,2.5980005264282227,2.8081329470648635,2.4833827389333054,2.617103453056567,9324800.0,,,,,
2024-10-01,3.2952582836151123,3.3095853658199275,2.650533891276797,2.731721221795436,15107300.0,,,,,
2024-10-02,3.151985883712769,4.489191898884172,2.941853461101937,3.7919346149491706,29091700.0,,,,,
2024-10-03,3.2475006580352783,3.405099913818709,2.8940960661566604,2.9896109253487837,6934300.0,,,,,
2024-10-04,3.476736307144165,3.715523134544249,3.371669975562204,3.486287771131174,8667200.0,,,,,
2024-10-07,3.524493455886841,4.002067087490212,3.2475007859928624,3.820589052826966,12342100.0,,,,,
2024-10-08,2.970507860183716,3.2475007551738666,2.769927128102701,2.8654417624269937,8107500.0,,,,,
2024-10-09,3.027816772460937,3.362118209716787,2.951404839700435,2.960956302829892,7130400.0,,,,,
2024-10-10,2.960956335067749,3.1901916803954027,2.922750482133948,3.075574121593999,5034200.0,,,,,
2024-10-11,3.1997432708740234,3.2570522802785966,2.8272359622310037,2.894096207524007,4656100.0,,,,,
2024-10-14,3.514942169189453,3.658214129243114,3.199743401621669,3.199743401621669,7858100.0,,,,,
2024-10-15,2.884544610977173,3.39077261460166,2.874993147804064,3.3716696882554413,6519400.0,,,,,
2024-10-16,2.750824213027954,3.027816881480452,2.741272521829735,3.027816881480452,3022200.0,,,,,
2024-10-17,2.7221696376800537,2.760375719899037,2.5072615922881543,2.674412319562393,3884500.0,,,,,
2024-10-18,2.8176844120025635,3.037368296079957,2.760375632084508,2.951404898478025,3240200.0,,,,,
2024-10-21,3.008713960647583,3.032592505517097,2.7508242186177734,2.7508242186177734,2066500.0,,,,,
2024-10-22,3.18064022064209,3.42802341470143,2.989610955764067,3.008713882251869,6749000.0,,,,,
2024-10-23,3.056471347808838,3.276155240877042,3.056471347808838,3.180640376046381,2996800.0,,,,,
2024-10-24,3.008713960647583,3.0994527499665305,2.9036476345021924,3.056471278111464,2340000.0,,,,,
2024-10-25,2.9800593852996826,3.1233315674765296,2.946629376456646,3.027816931175202,1771700.0,,,,,
2024-10-28,3.161537408828736,3.1997432631901326,2.960956445706545,3.018265454973496,2838200.0,,,,,
2024-10-29,3.1042284965515137,3.3812211567309043,3.0946770333634257,3.290482142581648,7185800.0,,,,,
2024-10-30,3.046919822692871,3.0899012946618365,2.970507886823321,3.037368359174784,2057700.0,,,,,
2024-10-31,3.032592535018921,3.0564713078455865,2.913199126335303,3.018265453502805,2047300.0,,,,,
2024-11-01,3.056471347808838,3.228397922324141,3.0087140292559367,3.0373684203876774,2300100.0,,,,,
2024-11-04,3.5053904056549072,3.5149418688423246,3.1042284963336813,3.1042284963336813,5650100.0,,,,,
2024-11-05,3.4194271564483643,3.6677654377369353,3.3334639840609244,3.639111046941122,4217000.0,,,,,
2024-11-06,3.428978443145752,3.4767359863998144,3.181595480386943,3.228397717923031,4149400.0,,,,,
2024-11-07,3.734626054763794,3.782383374599676,3.4480816802987744,3.6391111873671664,4492900.0,,,,,
2024-11-08,3.448081493377685,3.5435963555964367,3.357342704470907,3.5435963555964367,3827600.0,,,,,
2024-11-11,3.438530206680298,3.696419960795077,3.438530206680298,3.524493609868466,3175000.0,,,,,
2024-11-12,3.056471347808838,3.3239125594299432,3.013489647248798,3.314361095719363,3326800.0,,,,,
2024-11-13,2.9800593852996826,3.132883031106662,2.960956458039417,3.0755742493258658,1547700.0,,,,,
2024-11-14,3.027816772460937,3.0803497058105305,2.874993134664777,2.9705077659593497,2766900.0,,,,,
2024-11-15,3.0755743980407715,3.1901919671445294,3.032592695764429,3.056471469856812,1805800.0,,,,,
2024-11-18,3.056471347808838,3.1901918397569617,3.056471347808838,3.11378013007232,1723300.0,,,,,
2024-11-19,3.0755743980407715,3.094677326224731,2.9628669851204896,3.056471469856812,1305600.0,,,,,
2024-11-20,3.18064022064209,3.199743147129892,3.0946770514469795,3.104228514690881,1495400.0,,,,,
2024-11-21,3.151985883712769,3.2618278267201384,3.08990125772494,3.180640273924493,1586100.0,,,,,
2024-11-22,3.23794937133789,3.29048230764521,3.0373684066012707,3.0373684066012707,4767300.0,,,,,
2024-11-25,3.2475006580352783,3.3143609000623733,3.190191651430067,3.2952579737689174,4408300.0,,,,,
2024-11-26,4.078478813171387,4.164442212972681,3.180640327251377,3.467184689622551,15640000.0,,,,,
2024-11-27,4.680221557617188,4.842596660960492,4.178769166542186,4.379350122972187,13204400.0,,,,,
2024-11-29,4.842596530914307,4.871250692234984,4.498743406918401,4.603809727810144,4662700.0,,,,,
2024-12-02,4.95721435546875,5.30584288825894,4.785288011887935,4.995420209597819,8347800.0,,,,,
2024-12-03,5.262861728668213,5.329721746745489,4.8712510343668605,4.9667656712270505,4915300.0,,,,,
2024-12-04,5.205552577972412,5.301067671876268,4.9954203733733165,5.234207197233514,4749700.0,,,,,
2024-12-05,5.176898002624512,5.449114814441402,5.062280445591052,5.205552164158034,4423900.0,,,,,
2024-12-06,5.301067352294922,5.444339073613951,5.114813476950611,5.291515661300482,4034300.0,,,,,
2024-12-09,5.6544718742370605,5.931464544286874,5.587611401813079,5.788192363635317,8852400.0,,,,,
2024-12-10,5.62581729888916,5.759538244758302,5.367927553926831,5.530302662875281,2915400.0,,,,,
2024-12-11,5.702229022979736,5.778641187445301,5.472993895932176,5.568508532201993,2973700.0,,,,,
2024-12-12,5.683125972747803,5.826398151777097,5.611490110958007,5.826398151777097,1837200.0,,,,,
2024-12-13,5.644920349121094,5.740435442666403,5.496872773935361,5.654472040655513,3243800.0,,,,,
2024-12-16,5.520751476287842,5.587611494369626,5.367927601851518,5.492096857502995,3439800.0,,,,,
2024-12-17,5.81684684753418,6.003100268172664,5.453890786390406,5.520751257269426,5996600.0,,,,,
2024-12-18,5.482544898986816,5.955343125479335,5.434787810605041,5.874155574235655,2976400.0,,,,,
2024-12-19,5.568508625030518,5.6258174077477605,5.377479349306375,5.492096914740861,3247100.0,,,,,
2024-12-20,5.644920349121094,5.902810099704044,5.396582290072562,5.539854474940806,10494600.0,,,,,
2024-12-23,5.721331596374512,5.826397917497909,5.635368656773263,5.683125744229582,1869700.0,,,,,
