Date,Close,High,Low,Open,Volume,"('Close', 'GOF')","('High', 'GOF')","('Low', 'GOF')","('Open', 'GOF')","('Volume', 'GOF')"
2024-06-03,11.968730926513672,12.034000016902205,11.91162066694094,11.993206640892138,562900.0,,,,,
2024-06-04,12.082953453063965,12.091111506640845,11.9932078610972,12.025842409611748,493400.0,,,,,
2024-06-05,12.115586280822754,12.115586280822754,12.050317193063714,12.082951736943231,661300.0,,,,,
2024-06-06,12.140064239501951,12.197174507336348,12.107429689586722,12.140064239501951,584600.0,,,,,
2024-06-07,12.140064239501951,12.180857621413256,12.091112025594583,12.131905407505885,473900.0,,,,,
2024-06-10,12.140064239501951,12.156381125425048,12.058477475679352,12.140064239501951,533000.0,,,,,
2024-06-11,12.107428550720217,12.140063097565728,12.050318288257808,12.123745435108486,493100.0,,,,,
2024-06-12,12.197173118591309,12.213490780725552,12.115587142126962,12.148221688326492,908400.0,,,,,
2024-06-13,12.18901538848877,12.23796760124412,12.131905121998386,12.23796760124412,818600.0,,,,,
2024-06-14,12.198925971984863,12.273258641657025,12.108073618500573,12.149370071205766,806700.0,,,,,
2024-06-17,12.108074188232422,12.198926545991666,12.075037182046612,12.149370642880774,844100.0,,,,,
2024-06-18,12.099814414978027,12.15762976499954,12.06677740967902,12.06677740967902,540800.0,,,,,
2024-06-20,12.174147605895996,12.182407053955064,12.09981414869303,12.124592492870232,520800.0,,,,,
2024-06-21,12.165889739990234,12.19066808738982,12.124594069653105,12.141112180255073,466000.0,,,,,
2024-06-24,12.21544361114502,12.24022116675044,12.165887712269884,12.165887712269884,560200.0,,,,,
2024-06-25,12.264999389648438,12.264999389648438,12.215443491259656,12.248480494297416,417300.0,,,,,
2024-06-26,12.223705291748049,12.256742301144753,12.223705291748049,12.223705291748049,451400.0,,,,,
2024-06-27,12.25674057006836,12.28151812670033,12.231963013436388,12.25674057006836,364800.0,,,,,
2024-06-28,12.31455421447754,12.331073109445056,12.215443207665228,12.289776659690528,846000.0,,,,,
2024-07-01,12.339333534240724,12.372370541236997,12.265000859247396,12.339333534240724,652200.0,,,,,
2024-07-02,12.372368812561035,12.446702264832815,12.306294807800398,12.388887707583327,802100.0,,,,,
2024-07-03,12.454962730407717,12.463222178593984,12.347592266979197,12.372369823873674,421000.0,,,,,
2024-07-05,12.512777328491213,12.512777328491213,12.438444657593273,12.471481662769357,669500.0,,,,,
2024-07-08,12.562333106994627,12.595370111846998,12.471481540566693,12.529296102142258,817800.0,,,,,
2024-07-09,12.587112426757812,12.62840888552363,12.53755730637038,12.562334866564097,900900.0,,,,,
2024-07-10,12.694482803344728,12.694482803344728,12.595371775695051,12.620149335691364,882000.0,,,,,
2024-07-11,12.710999488830566,12.76055460019576,12.677962485365672,12.76055460019576,947500.0,,,,,
2024-07-12,12.694482803344728,12.73577926178153,12.65318634490792,12.73577926178153,807600.0,,,,,
2024-07-15,12.72122859954834,12.813168859332333,12.637645965487929,12.704511753895028,963000.0,,,,,
2024-07-16,12.629287719726562,12.77137772135955,12.629287719726562,12.77137772135955,808900.0,,,,,
2024-07-17,12.6627197265625,12.6627197265625,12.554063424323232,12.637645256592132,807500.0,,,,,
2024-07-18,12.6627197265625,12.696152618890665,12.629286834234334,12.687794993635896,590900.0,,,,,
2024-07-19,12.671077728271484,12.69615219740944,12.64600325913353,12.662719306191166,471900.0,,,,,
2024-07-22,12.821527481079102,12.83824352988868,12.679437479233783,12.712870373956031,906300.0,,,,,
2024-07-23,12.8048095703125,12.871675354196402,12.779735100631791,12.846600884515691,552200.0,,,,,
2024-07-24,12.696154594421388,12.788095660457213,12.66272169689104,12.763021186585238,575400.0,,,,,
2024-07-25,12.737943649291992,12.813167854627274,12.66271944395671,12.729585227120737,592300.0,,,,,
2024-07-26,12.788093566894531,12.804809614371514,12.729585407967535,12.77973514460453,380700.0,,,,,
2024-07-29,12.746302604675291,12.829885235678317,12.712869711694692,12.80480996811558,604900.0,,,,,
2024-07-30,12.77137565612793,12.78809249931237,12.687793831514592,12.78809249931237,659800.0,,,,,
2024-07-31,12.905108451843262,12.938541344318129,12.796452149127225,12.821526619207615,862400.0,,,,,
2024-08-01,12.888391494750977,12.946898853177943,12.788092824403469,12.938540431373244,614000.0,,,,,
2024-08-02,12.763018608093262,12.829884389645173,12.729584920214316,12.771376232960009,885200.0,,,,,
2024-08-05,12.562421798706056,12.679437327384072,12.161227066843836,12.48719758720612,2263700.0,,,,,
2024-08-06,12.72122859954834,12.829885704985644,12.47048149447018,12.47048149447018,1644300.0,,,,,
2024-08-07,12.779732704162598,12.85495689620162,12.746299818490016,12.78809112485646,734300.0,,,,,
2024-08-08,12.921825408935549,12.938541456766742,12.82152673063926,12.905108564001312,844000.0,,,,,
2024-08-09,12.946901321411133,13.022125537788462,12.888393951830157,12.946901321411133,833200.0,,,,,
2024-08-12,13.063915252685549,13.08898972269638,12.955258153167904,12.980332623178736,859700.0,,,,,
2024-08-13,13.164214134216309,13.164214134216309,13.030482562611551,13.105706770914988,1281900.0,,,,,
2024-08-14,13.164214134216309,13.22272149751763,13.088989925912871,13.172572556717368,1039700.0,,,,,
2024-08-15,13.123626708984377,13.216641811417988,13.10671443231186,13.165905787822185,777700.0,,,,,
2024-08-16,13.055977821350098,13.098257704707546,13.005242606458522,13.064433959305926,759200.0,,,,,
2024-08-19,13.098258018493652,13.182817787234288,13.03061052606983,13.081346548598557,1236100.0,,,,,
2024-08-20,12.929136276245115,13.05597509339366,12.819208925053,12.996783752913878,1806400.0,,,,,
2024-08-21,13.055977821350098,13.081346235217588,12.946051253611117,12.954506585145245,483700.0,,,,,
2024-08-22,13.022150993347168,13.089798468136904,12.97141579046562,13.064430866696132,533000.0,,,,,
2024-08-23,12.878402709960938,13.132081198829844,12.819211358246145,13.039066102360644,1601200.0,,,,,
2024-08-26,12.734652519226074,12.93759498965938,12.599356732515512,12.85303522376799,1586300.0,,,,,
2024-08-27,12.802298545837402,12.81921001322938,12.692371185313949,12.726194926519504,494000.0,,,,,
2024-08-28,12.853034973144531,12.878402579848624,12.768476015323664,12.82766736644044,396900.0,,,,,
2024-08-29,12.97141933441162,12.97141933441162,12.878403426346548,12.92068331124688,541100.0,,,,,
2024-08-30,13.064434051513672,13.165905288434702,13.030610305873328,13.047522581904351,660600.0,,,,,
2024-09-03,12.929136276245115,13.030607491248258,12.903768674099716,13.030607491248258,688100.0,,,,,
2024-09-04,13.022150993347168,13.08134313860432,12.962959654511524,12.996783391906392,606200.0,,,,,
2024-09-05,13.055977821350098,13.089801566751715,13.02215407594848,13.089801566751715,376000.0,,,,,
2024-09-06,13.005243301391602,13.055978518994204,12.954507277367252,12.99678716298392,610400.0,,,,,
2024-09-09,13.132080078125,13.132080078125,13.047521126666169,13.072888731461656,472200.0,,,,,
2024-09-10,13.174361228942873,13.208184974076136,13.106713738676342,13.132081345920868,780900.0,,,,,
2024-09-11,13.148993492126465,13.199728706115565,13.07288986472113,13.199728706115565,839400.0,,,,,
2024-09-12,13.08134651184082,13.174361612056778,13.08134651184082,13.174361612056778,1028700.0,,,,,
2024-09-13,13.100170135498049,13.134396542508243,13.014603709961598,13.074499718223963,794000.0,,,,,
2024-09-16,13.05738925933838,13.117285278319088,13.04883245204912,13.100172479762623,693500.0,,,,,
2024-09-17,13.185736656188965,13.219963065564317,13.048831018687562,13.05738782503689,812500.0,,,,,
2024-09-18,13.20284938812256,13.339755016490956,13.14295256369495,13.14295256369495,737000.0,,,,,
2024-09-19,13.348312377929688,13.348312377929688,13.279859560895952,13.348312377929688,570300.0,,,,,
2024-09-20,13.373980522155762,13.391093316537424,13.296970907383628,13.296970907383628,595100.0,,,,,
2024-09-23,13.382538795471191,13.391094785589717,13.331198774650291,13.356868377049768,419400.0,,,,,
2024-09-24,13.408207893371582,13.416764699190097,13.348311884685812,13.37398148611944,471500.0,,,,,
2024-09-25,13.365424156188965,13.416764173064887,13.348311361244914,13.391093756615984,451200.0,,,,,
2024-09-26,13.399651527404783,13.43387793578043,13.382538731227935,13.382538731227935,449400.0,,,,,
2024-09-27,13.356870651245115,13.433880287577464,13.288417822510162,13.433880287577464,785800.0,,,,,
2024-09-30,13.485218048095703,13.485218048095703,13.382538822270238,13.425321221014386,746300.0,,,,,
2024-10-01,13.4937744140625,13.528000821554464,13.442434394813596,13.528000821554464,662300.0,,,,,
2024-10-02,13.579339027404783,13.587895832654777,13.450990212742385,13.49377342297047,578200.0,,,,,
2024-10-03,13.613567352294922,13.613567352294922,13.510888122879846,13.596454555403398,840300.0,,,,,
2024-10-04,13.630680084228516,13.673462481703195,13.58789687073191,13.62212327832481,782400.0,,,,,
2024-10-07,13.570782661437988,13.61356587305096,13.50232984926599,13.605009067523987,917700.0,,,,,
2024-10-08,13.639236450195312,13.647793256334962,13.570783633122012,13.605010041658662,626200.0,,,,,
2024-10-09,13.65635108947754,13.673463887021828,13.6135678715838,13.65635108947754,533900.0,,,,,
2024-10-10,13.64779281616211,13.682019223594878,13.622123214593012,13.664906427889454,598500.0,,,,,
2024-10-11,13.596454620361328,13.664907440298416,13.570784200868436,13.647793827303154,840300.0,,,,,
2024-10-14,13.527999877929688,13.60500867739853,13.519443072648082,13.587895882857188,1109200.0,,,,,
2024-10-15,13.55570125579834,13.624951260703362,13.49510770788774,13.512419796351406,1114700.0,,,,,
2024-10-16,13.624950408935549,13.64226332184207,13.52107540807179,13.590325408647628,897300.0,,,,,
2024-10-17,13.616294860839844,13.659576320468377,13.573014226736491,13.650920688962811,610800.0,,,,,
2024-10-18,13.71151351928711,13.728825606917072,13.624950604561883,13.659575605346946,669600.0,,,,,
2024-10-21,13.702858924865724,13.711515382619645,13.633608913884837,13.6942024671118,869200.0,,,,,
2024-10-22,13.676889419555664,13.737482968540233,13.598982956275396,13.737482968540233,784700.0,,,,,
2024-10-23,13.598980903625488,13.685543810987676,13.538387363786995,13.668230899305213,1044600.0,,,,,
2024-10-24,13.564358711242676,13.694202273615868,13.564358711242676,13.650921636508295,956000.0,,,,,
2024-10-25,13.581668853759766,13.702856766651722,13.555700310113318,13.66823176661475,818500.0,,,,,
2024-10-28,13.650919914245604,13.650919914245604,13.607638457073383,13.650919914245604,551400.0,,,,,
2024-10-29,13.538387298583984,13.659574377677313,13.4864493893118,13.62494938000421,1237500.0,,,,,
2024-10-30,13.581668853759766,13.581668853759766,13.43451322274648,13.53838822285739,680100.0,,,,,
2024-10-31,13.57301425933838,13.624951350597224,13.495107796924929,13.581669890864733,945000.0,,,,,
2024-11-01,13.547041893005373,13.65957333321968,13.53838626339273,13.607636253443845,762100.0,,,,,
2024-11-04,13.650919914245604,13.659575545259944,13.573013456440632,13.642263457706136,812500.0,,,,,
2024-11-05,13.66823387145996,13.694202419105446,13.607640318445414,13.6336088660909,668900.0,,,,,
2024-11-06,13.676889419555664,13.702857965474022,13.555701496061335,13.633607959341605,1039000.0,,,,,
2024-11-07,13.728825569152832,13.763450569842652,13.68554493743441,13.702857025016751,770700.0,,,,,
2024-11-08,13.841357231140137,13.841357231140137,13.737482227544495,13.76345077206212,956200.0,,,,,
2024-11-11,13.858671188354492,13.884640560353308,13.80673326988207,13.841358273688616,1005900.0,,,,,
2024-11-12,13.875983238220217,13.919263871137089,13.80673240939787,13.875983238220217,934200.0,,,,,
2024-11-13,13.75479507446289,13.910607166341116,13.746138617823783,13.88463944747408,1195800.0,,,,,
2024-11-14,13.69420051574707,13.824044886977903,13.65957551519054,13.78076342990096,1063100.0,,,,,
2024-11-15,13.722223281860352,13.774764830325262,13.625896552919444,13.71346607873858,1265900.0,,,,,
