Date,Close,High,Low,Open,Volume,"('Close', 'TXN')","('High', 'TXN')","('Low', 'TXN')","('Open', 'TXN')","('Volume', 'TXN')"
2024-08-08,187.6571044921875,188.34636956497943,180.1333458949099,181.7642954868805,6180400.0,,,,,
2024-08-09,186.5989227294922,187.80271459176453,184.4243085193445,185.44365939326832,3066500.0,,,,,
2024-08-12,186.4532928466797,187.977467787402,185.2106603866495,186.83190719288655,5235900.0,,,,,
2024-08-13,191.4917907714844,191.93836876593477,187.7541757487044,188.14250765982376,4969000.0,,,,,
2024-08-14,189.8996734619141,191.6180070456661,187.80272551021812,191.2587981639309,3072000.0,,,,,
2024-08-15,196.03517150878903,197.22927552210265,192.7053085520253,194.6469237515419,5081900.0,,,,,
2024-08-16,194.67605590820312,196.54000480939783,192.39465201662807,196.03518068615267,4236400.0,,,,,
2024-08-19,194.80226135253903,195.18087573329805,192.2199095179528,194.68575436460256,3788900.0,,,,,
2024-08-20,196.6273651123047,198.48161118658425,192.30727424780792,194.58867803693184,7111400.0,,,,,
2024-08-21,202.28717041015625,204.72390691295544,198.91846692738727,200.32614976701865,8119300.0,,,,,
2024-08-22,197.82147216796875,203.52010813672575,196.8797875948672,202.37456225962825,6879900.0,,,,,
2024-08-23,203.7530975341797,204.36469623021,200.2873073988334,200.78242874008168,6112000.0,,,,,
2024-08-26,202.17068481445312,203.8793008755177,201.49112245001544,202.89879052206825,5806000.0,,,,,
2024-08-27,204.5394592285156,204.94719665011883,201.500826646549,201.85031798125877,4373400.0,,,,,
2024-08-28,201.6755828857422,205.10253264301505,199.95724922867217,204.48121635081864,3998100.0,,,,,
2024-08-29,204.9277801513672,208.15086861051603,203.52981478659652,204.4909196782136,5622800.0,,,,,
2024-08-30,208.0828857421875,208.39355126714676,205.2287091883516,206.3742697949543,5860900.0,,,,,
2024-09-03,195.9380798339844,205.7626470103293,195.31676362546744,205.7626470103293,9284000.0,,,,,
2024-09-04,198.0447540283203,199.73396461607325,194.44305124846127,195.73422715771832,4650400.0,,,,,
2024-09-05,195.666259765625,198.30685742057145,193.8508396195073,196.394365409893,4107400.0,,,,,
2024-09-06,191.6859588623047,195.97692670367672,190.9869762008429,195.61773262969024,6314400.0,,,,,
2024-09-09,195.29736328125,196.38466305390745,193.18100982184916,196.19050449641125,4864100.0,,,,,
2024-09-10,193.9673614501953,195.40415255051352,191.27822025035343,195.29736312197545,4859400.0,,,,,
2024-09-11,196.5011749267578,196.899209608202,189.34631265760163,193.8702797451972,5900500.0,,,,,
2024-09-12,190.2588653564453,196.1031311350389,188.9871097969429,195.71481402842755,7201000.0,,,,,
2024-09-13,194.09353637695312,195.01581535268932,191.0840420147696,191.3558669297192,4617000.0,,,,,
2024-09-16,192.6761779785156,193.6761085821174,190.2685793729515,192.9188798689694,3717800.0,,,,,
2024-09-17,195.5109405517578,196.34583567422916,193.12274735522644,193.6178687081741,3478500.0,,,,,
2024-09-18,194.85079956054688,198.98643459624225,194.1226938618672,196.76327690079845,4262100.0,,,,,
2024-09-19,201.53965759277344,204.41323970642964,199.68541157762388,201.54936033567472,5155600.0,,,,,
2024-09-20,197.3651885986328,199.2679632045177,195.20999453549396,198.4136625871881,14502900.0,,,,,
2024-09-23,197.89913940429688,198.84082398144025,196.9186142268504,197.9379651912513,2757400.0,,,,,
2024-09-24,198.95730590820312,202.33571210648148,198.6369376322723,200.04460564710928,5573200.0,,,,,
2024-09-25,199.07379150390625,199.37473947074983,197.1904225088041,197.20984280731423,4124600.0,,,,,
2024-09-26,203.15118408203125,204.42295442514504,199.07379530455785,204.18025253585083,4521300.0,,,,,
2024-09-27,203.0347137451172,205.5393992895315,202.71434543920208,204.67538106328132,3074400.0,,,,,
2024-09-30,200.5397186279297,202.60752859422183,198.1418228432188,200.08343790365856,5459100.0,,,,,
2024-10-01,195.71481323242188,200.9765885163498,193.8702699501499,200.04460672558585,9039900.0,,,,,
2024-10-02,197.49136352539065,199.74364404618427,195.82158824596905,196.98655428867227,4389400.0,,,,,
2024-10-03,195.7827606201172,197.5010941646115,194.42363594915147,195.20998770973503,3167000.0,,,,,
2024-10-04,196.7924041748047,200.3358457924966,195.4623877636592,200.0834411633324,4092900.0,,,,,
2024-10-07,195.39447021484372,196.86038451119924,193.84117196721348,194.7343132749284,2772400.0,,,,,
2024-10-08,196.30699157714844,197.3166248617665,193.4236921099678,195.11288768359293,6283700.0,,,,,
2024-10-09,198.9864196777344,199.50094648115817,195.50122421655155,195.66625971827736,3214900.0,,,,,
2024-10-10,196.5594024658203,197.4234205779828,195.01582204297063,196.0642959566084,3649400.0,,,,,
2024-10-11,199.12234497070312,199.7824870201476,195.49151925871416,195.49151925871416,2815800.0,,,,,
2024-10-14,202.5687255859375,202.859970840418,199.63688236730545,200.12228618698992,3291600.0,,,,,
2024-10-15,194.00616455078125,202.55897613687935,193.09360314331775,201.94737749344804,6818800.0,,,,,
2024-10-16,194.8313751220703,196.20021736171367,193.46253288242696,196.08371037932295,3311300.0,,,,,
2024-10-17,192.5111541748047,198.9184755843249,192.32669835670973,198.9184755843249,4686900.0,,,,,
2024-10-18,192.6761779785156,194.12268657842537,190.99668504431284,193.6566882831437,4029500.0,,,,,
2024-10-21,190.05499267578125,192.15192566456275,188.4531513769272,190.996677156922,4948100.0,,,,,
2024-10-22,188.30755615234372,189.59873207082552,187.220256352927,187.95806481491,7910800.0,,,,,
2024-10-23,195.8507232666016,197.0739354642642,192.2198976449473,195.17114612121892,10548500.0,,,,,
2024-10-24,200.57855224609372,200.86979747920557,195.3361973034729,196.89919808071335,9309300.0,,,,,
2024-10-25,200.8892059326172,205.21901426836055,200.7144676781775,201.54936279164605,5103100.0,,,,,
2024-10-28,199.82131958007807,201.25811060480189,199.01554753683945,200.3455491386437,4409000.0,,,,,
2024-10-29,205.18017578125,205.41316010608,199.31649005057469,200.12226207175527,5522800.0,,,,,
2024-10-30,201.8600006103516,204.65593100942988,201.6852623670828,201.9279642471876,4914000.0,,,,,
2024-10-31,198.52777099609372,203.2183296171933,196.8078910521949,203.2183296171933,6543000.0,,,,,
2024-11-01,200.2476501464844,202.006611617262,198.4496072700787,198.4496072700787,4208800.0,,,,,
2024-11-04,199.0163726806641,200.91214132417676,197.93168108107045,198.85025062263847,3693800.0,,,,,
2024-11-05,197.84375,200.83397706661583,195.16621891330837,197.46264292113477,5253200.0,,,,,
2024-11-06,210.0684814453125,210.76228442228827,203.61896173641185,204.1661908199066,8527500.0,,,,,
2024-11-07,212.57989501953125,213.273712971886,210.6548264257173,210.87957805357487,6020800.0,,,,,
2024-11-08,215.2671813964844,215.3649072700255,211.28022222305373,212.10106588164976,5020700.0,,,,,
2024-11-11,210.94796752929688,214.71995669793276,209.44308745764943,213.03917303247584,6154700.0,,,,,
2024-11-12,207.9284210205078,210.49845939674935,204.2346096559637,210.4789112399192,4990800.0,,,,,
2024-11-13,201.0294189453125,207.01965476298423,200.65807848091973,206.19879610954357,7921800.0,,,,,
2024-11-14,201.30300903320312,202.348619198508,199.7199513064607,200.58965788497497,4783800.0,,,,,
2024-11-15,196.53428649902344,200.1010723107901,195.71344279905747,199.20205089022613,5970400.0,,,,,
2024-11-18,202.4561004638672,202.9349333862484,196.9349315654932,197.58965316698908,7912100.0,,,,,
2024-11-19,196.4854278564453,201.6254896933741,196.4072501400705,201.19551970874988,6716000.0,,,,,
2024-11-20,193.6710968017578,195.04895114542455,191.99031311534347,193.5636043016659,7344400.0,,,,,
2024-11-21,193.6808624267578,195.86001228734304,191.43330147061437,193.7297253648887,8080300.0,,,,,
2024-11-22,193.48541259765625,194.37466731497247,192.01961401737097,193.26066099039065,7861300.0,,,,,
2024-11-25,198.30300903320312,199.4854265218471,195.40074138282725,196.8372103623036,9274400.0,,,,,
2024-11-26,196.3681640625,202.19227749358265,194.60920262956392,201.30302269819893,5260500.0,,,,,
2024-11-27,194.64830017089844,196.82745009024003,193.1434051367921,196.06523594964744,4732200.0,,,,,
2024-11-29,196.44635009765625,197.89260071000567,195.14667339805712,195.5180138581929,3167400.0,,,,,
2024-12-02,197.1792449951172,197.7948852364083,193.95448479012333,195.22484667825736,6373900.0,,,,,
2024-12-03,192.73297119140625,195.41050204988585,192.5082195770972,194.13037363539232,4743400.0,,,,,
2024-12-04,192.16619873046875,193.94470826523556,191.14991821836992,193.19226077661304,7172600.0,,,,,
2024-12-05,188.58966064453125,192.6547975891237,187.82744653549048,191.2867248064544,6049100.0,,,,,
2024-12-06,188.6971435546875,190.69062306684063,188.20854402700667,189.24437263995017,5140700.0,,,,,
2024-12-09,189.03916931152344,193.29975812817312,187.2313598618567,187.65154833185952,3880300.0,,,,,
2024-12-10,185.84371948242188,189.2736978996334,185.12060168437165,188.921905623788,6064200.0,,,,,
2024-12-11,187.3290557861328,188.5701027605295,185.8730387377268,187.7590257559001,6057800.0,,,,,
2024-12-12,187.3388671875,187.87631482452136,185.2769762571107,186.1564495821244,4025600.0,,,,,
2024-12-13,187.22157287597656,187.84697970649984,184.0065943825542,184.50496055799653,4772800.0,,,,,
2024-12-16,185.14015197753903,187.60268302599167,184.86652250572465,187.4854239029821,5829700.0,,,,,
2024-12-17,183.8307037353516,187.1336417130465,183.2346116431204,184.80790290878784,5046100.0,,,,,
2024-12-18,180.7818298339844,187.97401566057135,180.59615962300956,184.1531636784432,8281900.0,,,,,
2024-12-19,180.263916015625,183.088020768774,179.6873721353233,182.62873600694056,6290000.0,,,,,
2024-12-20,182.6092071533203,184.17273181558744,179.1694767537346,180.26393507079587,11462100.0,,,,,
2024-12-23,185.8046417236328,186.07825628678268,181.7883527084775,181.7883527084775,4297600.0,,,,,
2024-12-24,188.0522003173828,188.0815150980004,186.12711686549525,186.14666502286536,1950900.0,,,,,
2024-12-26,187.35836791992188,188.32580033824084,186.1759654306283,186.2639097656917,2019000.0,,,,,
2024-12-27,186.8209228515625,187.40724829496523,185.3649056882089,186.09780503702456,3253500.0,,,,,
2024-12-30,183.67434692382807,185.3648971690219,182.9414476086957,185.3648971690219,4065200.0,,,,,
2024-12-31,183.23460388183597,184.78836183405275,181.81766812254585,184.3583918302129,3050500.0,,,,,
2025-01-02,182.68736267089844,185.7948634589301,180.75251269246328,185.00333460006456,4500500.0,,,,,
2025-01-03,186.16619873046875,186.7818389467128,182.9316720334013,184.6222223336605,4574100.0,,,,,
2025-01-06,187.7981109619141,189.3518688224825,184.92515820829828,185.9121239055324,4682000.0,,,,,
2025-01-07,187.8274383544922,190.56358380065552,186.7329652651525,189.4007294414733,5035200.0,,,,,
2025-01-08,187.28997802734372,188.29649188029552,183.7818369316817,187.42678530121464,4230400.0,,,,,
2025-01-10,185.81439208984372,188.51147099188583,184.1238419202461,188.51147099188583,7223500.0,,,,,
2025-01-13,186.73297119140625,187.38769279472208,183.37140392415048,185.5017057015567,4799600.0,,,,,
2025-01-14,189.0880279541016,189.1955204527327,185.84371974878013,187.17271113600364,4254200.0,,,,,
2025-01-15,193.006591796875,194.4137609079317,191.20854900424703,191.20854900424703,6288600.0,,,,,
2025-01-16,183.0977935791016,191.022879005676,182.87304195748425,190.71994966547973,7463300.0,,,,,
2025-01-17,188.0326385498047,188.5310046951056,185.68736680490443,188.14989766378747,5407500.0,,,,,
2025-01-21,190.7785797119141,192.0196267673384,187.2313570514851,187.29975323611865,9621700.0,,,,,
2025-01-22,192.5570831298828,194.14990750274765,190.84698472715007,191.3062694910397,8222000.0,,,,,
2025-01-23,196.0359039306641,196.0652187095803,189.39094734362024,190.3779279367148,12694700.0,,,,,
2025-01-24,181.28997802734372,187.13362436780525,180.8111451088272,185.66782574351436,15856600.0,,,,,
2025-01-27,182.7655487060547,185.75577560273305,179.5114738741179,181.51473503569085,11771300.0,,,,,
2025-01-28,176.4528350830078,181.41699300791947,176.2378501046604,181.29973389641137,8720300.0,,,,,
2025-01-29,176.15968322753906,177.52775598218562,175.5147282528308,176.89258254128717,4183800.0,,,,,
2025-01-30,181.0457000732422,181.63201064708613,176.1597040701603,176.38445571125663,5807100.0,,,,,
2025-01-31,181.7347717285156,186.08593014690032,180.2286020845032,180.91769685281943,6333700.0,,,,,
2025-02-03,178.12193298339844,180.4550163576587,175.62148407375315,180.1793784493553,6311500.0,,,,,
2025-02-04,177.7478485107422,180.19907317386955,176.7535842604921,177.21626540197963,5785700.0,,,,,
2025-02-05,178.76181030273438,178.96854625242167,174.92255713259877,176.71420360494872,5939800.0,,,,,
2025-02-06,180.4254913330078,180.77988508811188,177.53127816984795,178.45664047601633,5089800.0,,,,,
2025-02-07,177.19656372070312,180.56329662885983,176.48777626412922,180.42547768014484,5380500.0,,,,,
2025-02-10,177.5017547607422,178.74214047114313,176.31060834939538,178.52556566523631,3827100.0,,,,,
2025-02-11,176.458251953125,179.0965048000736,176.21214560451534,176.55670050102464,3795300.0,,,,,
2025-02-12,177.18673706054688,177.6297254960868,174.00703213321447,174.71581963853427,5364200.0,,,,,
2025-02-13,177.98411560058594,179.46075370287872,175.82822156785613,176.35980467538013,3737300.0,,,,,
2025-02-14,180.17938232421875,181.84306367727487,178.24006305693152,178.68305148900723,4137900.0,,,,,
2025-02-18,183.55596923828125,184.2450640236076,179.81514966218737,179.81514966218737,4578700.0,,,,,
2025-02-19,193.2624053955078,194.87686248121477,185.790605052043,186.7848843383884,8438300.0,,,,,
2025-02-20,200.7834014892578,201.0787170780733,194.827625102878,196.2156684548661,9190100.0,,,,,
2025-02-21,198.8539276123047,202.5455228031272,198.17467169381104,201.47250273940156,7349900.0,,,,,
2025-02-24,197.61355590820312,202.2108206237384,197.22963061139387,198.99174542979048,7675900.0,,,,,
2025-02-25,196.86538696289065,199.43473785351813,195.3493784586808,198.3321862140928,7441700.0,,,,,
2025-02-26,195.15249633789065,196.914611191287,192.73080324912755,196.8653869171513,5611600.0,,,,,
2025-02-27,188.32058715820312,195.04421462603867,188.1729143314936,194.4240218003664,7761700.0,,,,,
2025-02-28,192.9375457763672,193.19349098101188,188.50763133349048,190.27958509372917,9024500.0,,,,,
2025-03-03,191.36245727539065,197.13119085197957,190.5749139331772,195.91049792049176,6141300.0,,,,,
2025-03-04,191.8054351806641,195.83173133248687,190.01378882110595,193.3116047926774,7159200.0,,,,,
2025-03-05,192.5240936279297,193.9318148197736,187.7889945671103,192.17953870989527,5484400.0,,,,,
2025-03-06,186.3910980224609,190.89976806971143,185.5641843075432,188.77340564180355,7120200.0,,,,,
2025-03-07,187.5527191162109,188.29103811779984,182.8274745018142,186.3123335800129,7706800.0,,,,,
2025-03-10,183.5854949951172,186.5190784291294,180.55346301439656,184.6978854629983,9161400.0,,,,,
2025-03-11,174.57798767089844,185.396827656849,174.15469198125552,185.18025287852143,7981400.0,,,,,
2025-03-12,172.96353149414062,176.8224770748345,172.0283304131467,175.47381914817396,5436100.0,,,,,
2025-03-13,170.896240234375,174.21374873026832,169.409748399181,172.353185490751,5277200.0,,,,,
2025-03-14,173.6723175048828,174.10546705992164,172.34335230225588,172.8650965332421,4927900.0,,,,,
2025-03-17,177.18673706054688,178.4664780918533,173.22934265936794,173.35732277095454,4940400.0,,,,,
2025-03-18,176.65513610839844,176.970159448476,174.84379696637117,176.90124245990668,4077700.0,,,,,
2025-03-19,178.90948486328125,180.79957990543957,175.926676981938,176.8717169924471,5675000.0,,,,,
2025-03-20,177.865966796875,178.97837226020317,175.71992672267749,176.61575740516056,4980000.0,,,,,
2025-03-21,176.21214294433594,177.03905665810746,174.28266259106317,175.74946181424346,11822900.0,,,,,
2025-03-24,182.62075805664065,184.560077376086,179.6871744499165,180.10063133238313,5694900.0,,,,,
2025-03-25,181.104736328125,183.930032330258,180.6912794757011,181.61664172589997,4357200.0,,,,,
2025-03-26,181.61663818359372,183.11295389999884,180.42547690109123,181.3902095379306,5814200.0,,,,,
2025-03-27,177.94473266601562,180.16954371817303,174.7552039339014,180.16954371817303,5035900.0,,,,,
2025-03-28,173.58372497558594,177.91519053726262,172.84540595794977,176.86186321642722,5490600.0,,,,,
2025-03-31,176.9012451171875,177.39345782759767,171.25065281520824,172.6879055177676,9222700.0,,,,,
2025-04-01,175.21788024902344,176.763420297467,171.55581660331828,176.48778239046894,5965400.0,,,,,
2025-04-02,175.41476440429688,177.1276549865226,172.46148820471922,173.08168101339515,4368900.0,,,,,
2025-04-03,161.6426544189453,171.4770699828134,161.44577233496,169.1636641878503,11895300.0,,,,,
2025-04-04,149.0321502685547,158.56139528422202,148.6088545863447,157.1831908080528,14976900.0,,,,,
2025-04-07,151.60150146484375,160.36288093065528,142.93855551976782,148.55963078727825,18337200.0,,,,,
2025-04-08,143.73594665527344,156.55316951648146,141.0780010904322,154.30868081540314,13902800.0,,,,,
2025-04-09,166.86009216308594,170.12839144391936,142.00335277005988,142.90902226421966,21578500.0,,,,,
2025-04-10,154.16102600097656,160.39242565946589,147.68350496759186,158.28575587216335,16019500.0,,,,,
2025-04-11,145.30120849609375,147.54569741413022,137.770344476428,141.75727071964624,21113300.0,,,,,
2025-04-14,148.6285400390625,151.1978908881489,146.81720094039525,148.68760315862826,10356600.0,,,,,
2025-04-15,148.82542419433594,150.32175500254905,147.51615163593138,149.0616916970452,6958900.0,,,,,
2025-04-16,144.26754760742188,147.39801321773305,140.33968479301018,144.93694967963694,10862500.0,,,,,
2025-04-17,146.12811279296875,147.85085729028603,143.6473565109127,145.0255611214505,5739200.0,,,,,
2025-04-21,143.34217834472656,144.45458381662797,140.41843380192338,143.1945205480755,8275000.0,,,,,
2025-04-22,144.47425842285156,145.9312187506708,142.8204310511286,143.5981204654448,9139900.0,,,,,
2025-04-23,149.7803192138672,152.9206386560876,148.92387391913056,150.78443733189124,14125000.0,,,,,
2025-04-24,159.60488891601562,162.43018490116845,155.95266420984578,162.06595232360908,18950400.0,,,,,
2025-04-25,160.3235321044922,161.1504458914304,158.0199801175327,159.31941392255834,8383300.0,,,,,
2025-04-28,159.91004943847656,160.99290826461788,157.23241139896567,160.80588007384972,5170500.0,,,,,
2025-04-29,158.2660675048828,159.8214613582521,156.2775240947349,157.00600426032975,6566500.0,,,,,
2025-04-30,158.90147399902344,159.47731369986317,153.78842163865096,155.2478740366278,6158600.0,,,,,
2025-05-01,157.1243133544922,160.90698534098232,156.9257515937423,159.6858009712524,6124900.0,,,,,
2025-05-02,163.3294677734375,165.15627541320166,159.92408878791414,160.579356251657,7642400.0,,,,,
2025-05-05,161.2544708251953,162.92242300796454,159.95387382067125,161.26439361136178,4803600.0,,,,,
2025-05-06,159.9340057373047,160.84740194920715,157.96821856710793,159.1596042717941,4531400.0,,,,,
2025-05-07,163.60745239257812,164.33222478506408,160.7381917771262,161.16511395413903,5669700.0,,,,,
2025-05-08,164.45135498046875,167.22132707646978,163.45853105154796,165.7221683975441,5171200.0,,,,,
2025-05-09,171.03378295898438,171.36141667436647,168.39286766478278,168.8495733390614,8655100.0,,,,,
2025-05-12,185.93606567382807,188.0011412803078,183.7816395488654,184.31775780905477,16210400.0,,,,,
2025-05-13,186.84947204589844,188.15006905000985,185.00281881696765,185.00281881696765,9837500.0,,,,,
2025-05-14,185.99563598632807,186.3828367225826,183.7220757963809,186.12470794817676,6552300.0,,,,,
2025-05-15,186.4821319580078,188.39827498805877,184.1787730283324,184.8340404979082,5534000.0,,,,,
2025-05-16,187.14732360839844,187.95150862282895,185.46944862802263,187.95150862282895,4518700.0,,,,,
2025-05-19,186.98846435546875,187.12745910639836,182.9278179218265,183.672435905226,6460900.0,,,,,
2025-05-20,187.35581970214844,187.64373199030769,185.5786562965205,186.98846452847977,5289200.0,,,,,
2025-05-21,184.08941650390625,188.5372635946565,183.40436554889,185.16166819663283,8977400.0,,,,,
2025-05-22,178.91680908203125,185.56872645719773,178.6884486681005,184.60568602243745,7500800.0,,,,,
2025-05-23,175.0348663330078,176.01775235311715,172.50316221736944,175.73976285760227,7416700.0,,,,,
2025-05-27,181.9250640869141,182.01441460561915,176.56380572524208,177.81477358427776,7939400.0,,,,,
2025-05-28,182.8285217285156,184.5858243367856,181.7761307803928,182.0342746992621,5752800.0,,,,,
2025-05-29,183.6625061035156,185.1418040784821,181.6172760618317,184.90353602844243,4533800.0,,,,,
2025-05-30,181.53787231445312,183.8114325818976,178.47003467724437,183.65257710794475,15101100.0,,,,,
2025-06-02,182.8881072998047,183.38451927698864,180.30675895873156,180.54504216152472,5648300.0,,,,,
2025-06-03,186.73033142089844,187.1473156644108,181.3095059566549,181.9250671107562,5612600.0,,,,,
2025-06-04,189.35137939453125,190.7214812530634,187.1274483581052,187.55437052169756,5780600.0,,,,,
2025-06-05,189.123046875,192.895765908912,187.9614446272797,191.52567910737335,6017700.0,,,,,
2025-06-06,191.0391845703125,193.4418167356608,190.8803291008784,192.3000752413473,5338800.0,,,,,
2025-06-09,197.7804718017578,198.99170312050103,192.08165670049996,192.3497234170104,6869700.0,,,,,
2025-06-10,200.83834838867188,201.7120383046532,198.0485155379391,198.54492750851196,6247700.0,,,,,
2025-06-11,198.25701904296875,201.89075837325427,196.7280616606056,201.85103693124177,5062100.0,,,,,
2025-06-12,198.22723388671875,198.88250133085072,196.68835373130267,196.8273484786072,3257600.0,,,,,
2025-06-13,193.6006774902344,197.6116797325488,193.0744819889991,194.6828520003754,5138200.0,,,,,
2025-06-16,197.79039001464844,198.4257967414432,195.18919609390903,195.8643091133135,5864500.0,,,,,
2025-06-17,196.27137756347656,199.1803445907643,195.46719255318317,196.5791505773625,4656300.0,,,,,
2025-06-18,196.9266357421875,199.1307061141766,195.87422963405837,197.17484172867916,3742000.0,,,,,
2025-06-20,196.7777099609375,199.488115186668,195.1693399598456,198.97185762415188,12910000.0,,,,,
2025-06-23,199.9448089599609,200.38165390934037,196.9365536895328,197.57196039336895,4565400.0,,,,,
2025-06-24,204.3330993652344,204.72030010855457,201.54326642627456,201.77161169815787,7597800.0,,,,,
2025-06-25,203.90618896484372,204.93871921356669,201.85103610392332,204.55151847663416,4748300.0,,,,,
2025-06-26,204.8295135498047,205.83227546838197,204.29339526456585,204.8295135498047,4579200.0,,,,,
2025-06-27,205.593994140625,206.1996173818915,203.81683071082853,204.0253304148972,8585100.0,,,,,
2025-06-30,206.13011169433597,206.8846676213248,204.95858665928333,205.6039161922473,5319900.0,,,,,
2025-07-01,208.93980407714844,210.16097333376263,205.0082295902422,205.51456436754765,5856200.0,,,,,
2025-07-02,214.04290771484372,214.6286701984856,207.97675288858076,208.9298705283244,5533400.0,,,,,
2025-07-03,214.46983337402344,215.38322958777985,213.1791592124557,213.70535469267088,2561100.0,,,,,
2025-07-07,211.87857055664065,214.08264101821703,210.6772468675036,213.47701778058945,5221400.0,,,,,
2025-07-08,215.0754547119141,217.79578260870375,212.48418362565155,213.45714684388264,6844600.0,,,,,
2025-07-09,214.8371734619141,217.32915611718715,213.6557105401265,215.38322966307103,5231400.0,,,,,
2025-07-10,218.08370971679688,219.1956676788693,215.99877338862,217.7064317728261,3971400.0,,,,,
2025-07-11,219.6623077392578,220.09915271864853,216.65405226216183,218.17307175458487,5396300.0,,,,,
2025-07-14,218.47091674804688,218.67940129730357,215.74065084154827,217.83551001577885,4723600.0,,,,,
