Date,Open,High,Low,Close,Adj Close,Volume
2023-01-24,23.0,23.030000686645508,22.899999618530273,22.979999542236328,21.2741641998291,4800
2023-01-25,22.92300033569336,23.030000686645508,22.92300033569336,22.979999542236328,21.2741641998291,2300
2023-01-26,23.030000686645508,23.100000381469727,22.84000015258789,22.979999542236328,21.2741641998291,7400
2023-01-27,22.969999313354492,23.100000381469727,22.93000030517578,22.940000534057617,21.23713493347168,4900
2023-01-30,23.0,23.06999969482422,22.950000762939453,22.989999771118164,21.283418655395508,4700
2023-01-31,22.954999923706055,23.049999237060547,22.950000762939453,23.0,21.29267692565918,3700
2023-02-01,23.030000686645508,23.079999923706055,23.030000686645508,23.06999969482422,21.35748291015625,800
2023-02-02,23.02899932861328,23.170000076293945,22.8700008392334,23.149999618530273,21.43154525756836,1700
2023-02-03,23.143999099731445,23.143999099731445,23.010000228881836,23.09000015258789,21.37599754333496,1500
2023-02-06,23.09000015258789,23.148000717163086,22.950000762939453,22.950000762939453,21.24639320373535,4000
2023-02-07,22.8700008392334,23.139999389648438,22.8700008392334,23.108999252319336,21.393587112426758,4300
2023-02-08,23.149999618530273,23.190000534057617,23.149999618530273,23.150999069213867,21.43246841430664,5900
2023-02-09,23.149999618530273,23.149999618530273,23.0,23.0,21.29267692565918,600
2023-02-10,23.030000686645508,23.030000686645508,23.0,23.030000686645508,21.320451736450195,2000
2023-02-13,23.100000381469727,23.139999389648438,23.09000015258789,23.139999389648438,21.56084632873535,1900
2023-02-14,23.0,23.100000381469727,23.0,23.100000381469727,21.523576736450195,1400
2023-02-15,23.049999237060547,23.104000091552734,23.0,23.0,21.430400848388672,2600
2023-02-16,22.940000534057617,23.100000381469727,22.90999984741211,22.950000762939453,21.383813858032227,4600
2023-02-17,23.0,23.09000015258789,22.999000549316406,23.09000015258789,21.514257431030273,3100
2023-02-21,22.920000076293945,22.920000076293945,22.899999618530273,22.899999618530273,21.337223052978516,800
2023-02-22,22.893999099731445,22.893999099731445,22.799999237060547,22.799999237060547,21.244047164916992,4900
2023-02-23,22.959999084472656,23.0,22.799999237060547,23.0,21.430400848388672,2100
2023-02-24,22.81999969482422,23.040000915527344,22.700000762939453,23.040000915527344,21.46767234802246,1200
2023-02-27,22.920000076293945,23.06999969482422,22.783000946044922,22.90999984741211,21.346538543701172,1600
2023-02-28,22.850000381469727,23.299999237060547,22.850000381469727,23.270000457763672,21.68197250366211,6700
2023-03-01,23.219999313354492,23.219999313354492,22.799999237060547,23.170000076293945,21.58879852294922,2800
2023-03-02,23.190000534057617,23.190000534057617,22.950000762939453,23.049999237060547,21.476985931396484,5100
2023-03-03,23.100000381469727,23.18000030517578,22.809999465942383,23.1200008392334,21.54220962524414,2500
2023-03-06,23.010000228881836,23.25,23.010000228881836,23.25,21.6633358001709,500
2023-03-07,23.25,23.25,22.829999923706055,22.829999923706055,21.27199935913086,800
2023-03-08,22.950000762939453,23.100000381469727,22.850000381469727,22.989999771118164,21.421079635620117,3000
2023-03-09,23.059999465942383,23.059999465942383,23.059999465942383,23.059999465942383,21.486303329467773,200
2023-03-10,22.850000381469727,23.0,22.770000457763672,23.0,21.430400848388672,3400
2023-03-13,22.81999969482422,22.81999969482422,22.100000381469727,22.350000381469727,20.824756622314453,3800
2023-03-14,22.5,22.510000228881836,22.030000686645508,22.420000076293945,20.88998031616211,2200
2023-03-15,22.320999145507812,22.320999145507812,22.149999618530273,22.190000534057617,20.675678253173828,1900
2023-03-16,22.450000762939453,22.450000762939453,22.190000534057617,22.31399917602539,20.930816650390625,1000
2023-03-17,22.09000015258789,22.100000381469727,22.09000015258789,22.100000381469727,20.73008155822754,1200
2023-03-20,22.09000015258789,22.100000381469727,21.950000762939453,21.950000762939453,20.589380264282227,2400
2023-03-21,21.899999618530273,21.950000762939453,21.850000381469727,21.850000381469727,20.49557876586914,4200
2023-03-22,21.950000762939453,21.959999084472656,21.850000381469727,21.959999084472656,20.598758697509766,1500
2023-03-23,22.31999969482422,22.31999969482422,22.110000610351562,22.18000030517578,20.80512237548828,2200
2023-03-24,22.3700008392334,22.649999618530273,22.239999771118164,22.5,21.105287551879883,9500
2023-03-27,22.489999771118164,22.940000534057617,22.399999618530273,22.75,21.33979034423828,6900
2023-03-28,22.5,22.790000915527344,22.5,22.639999389648438,21.236608505249023,4000
2023-03-29,22.8799991607666,22.8799991607666,22.850000381469727,22.850000381469727,21.433589935302734,700
2023-03-30,22.8799991607666,22.8799991607666,22.8799991607666,22.8799991607666,21.461729049682617,100
