Date,Close,High,Low,Open,Volume,"('Close', 'HTZ')","('High', 'HTZ')","('Low', 'HTZ')","('Open', 'HTZ')","('Volume', 'HTZ')"
2024-06-03,4.130000114440918,4.375,3.950000047683716,4.300000190734863,13860100.0,,,,,
2024-06-04,3.940000057220459,4.139999866485596,3.920000076293945,4.099999904632568,6885700.0,,,,,
2024-06-05,3.9700000286102295,4.010000228881836,3.880000114440918,3.990000009536743,6176000.0,,,,,
2024-06-06,3.7899999618530273,4.005000114440918,3.470000028610229,3.990000009536743,15244200.0,,,,,
2024-06-07,3.7300000190734863,3.900000095367432,3.609999895095825,3.700000047683716,6377100.0,,,,,
2024-06-10,3.6549999713897705,3.7699999809265137,3.5899999141693115,3.7699999809265137,6377700.0,,,,,
2024-06-11,3.450000047683716,3.609999895095825,3.4200000762939453,3.5999999046325684,8259000.0,,,,,
2024-06-12,3.559999942779541,3.765000104904175,3.5,3.539999961853028,7712400.0,,,,,
2024-06-13,3.400000095367432,3.559999942779541,3.359999895095825,3.539999961853028,6042600.0,,,,,
2024-06-14,3.259999990463257,3.384999990463257,3.2100000381469727,3.369999885559082,6209300.0,,,,,
2024-06-17,3.2799999713897705,3.309999942779541,3.125,3.2699999809265137,7946000.0,,,,,
2024-06-18,3.0899999141693115,3.4049999713897705,3.0799999237060547,3.2699999809265137,8023500.0,,,,,
2024-06-20,3.509999990463257,3.7699999809265137,2.9049999713897705,3.150000095367432,25743000.0,,,,,
2024-06-21,4.070000171661377,4.130000114440918,3.569999933242798,3.609999895095825,48068500.0,,,,,
2024-06-24,3.890000104904175,4.309999942779541,3.765000104904175,4.119999885559082,13609700.0,,,,,
2024-06-25,3.680000066757202,3.839999914169312,3.619999885559082,3.839999914169312,5955400.0,,,,,
2024-06-26,3.4800000190734863,3.640000104904175,3.4600000381469727,3.640000104904175,6135000.0,,,,,
2024-06-27,3.509999990463257,3.5199999809265137,3.359999895095825,3.470000028610229,6194300.0,,,,,
2024-06-28,3.5299999713897705,3.5999999046325684,3.430000066757202,3.5299999713897705,21727600.0,,,,,
2024-07-01,3.609999895095825,3.75,3.549999952316284,3.549999952316284,6307200.0,,,,,
2024-07-02,3.619999885559082,3.700000047683716,3.450000047683716,3.5999999046325684,4764200.0,,,,,
2024-07-03,3.5,3.700000047683716,3.4800000190734863,3.619999885559082,6145900.0,,,,,
2024-07-05,3.640000104904175,3.819999933242798,3.619999885559082,3.700000047683716,6495000.0,,,,,
2024-07-08,3.5999999046325684,3.765000104904175,3.539999961853028,3.619999885559082,5750400.0,,,,,
2024-07-09,3.3299999237060547,3.5999999046325684,3.312000036239624,3.5999999046325684,5268200.0,,,,,
2024-07-10,3.4200000762939453,3.440000057220459,3.200000047683716,3.299999952316284,5080400.0,,,,,
2024-07-11,3.859999895095825,3.920000076293945,3.4600000381469727,3.497999906539917,6828000.0,,,,,
2024-07-12,4.039999961853027,4.190000057220459,3.890000104904175,3.900000095367432,9486800.0,,,,,
2024-07-15,4.269999980926514,4.320000171661377,4.03000020980835,4.110000133514404,6532400.0,,,,,
2024-07-16,4.489999771118164,4.5,4.184999942779541,4.369999885559082,6159300.0,,,,,
2024-07-17,4.550000190734863,4.630000114440918,4.349999904632568,4.440000057220459,7016800.0,,,,,
2024-07-18,4.150000095367432,4.590000152587891,4.139999866485596,4.510000228881836,6657400.0,,,,,
2024-07-19,3.809999942779541,4.150000095367432,3.755000114440918,4.079999923706055,6188700.0,,,,,
2024-07-22,3.950000047683716,3.9800000190734863,3.650000095367432,3.809999942779541,4740600.0,,,,,
2024-07-23,3.809999942779541,4.0,3.799999952316284,3.869999885559082,4552800.0,,,,,
2024-07-24,3.670000076293945,3.994999885559082,3.609999895095825,3.7899999618530273,4849900.0,,,,,
2024-07-25,3.869999885559082,4.0,3.619999885559082,3.619999885559082,3848400.0,,,,,
2024-07-26,4.070000171661377,4.119999885559082,3.940000057220459,4.019999980926514,5108400.0,,,,,
2024-07-29,3.799999952316284,4.099999904632568,3.75,4.070000171661377,5257500.0,,,,,
2024-07-30,3.809999942779541,3.910000085830689,3.740000009536743,3.819999933242798,5023900.0,,,,,
2024-07-31,4.079999923706055,4.349999904632568,3.839999914169312,3.849999904632568,10244200.0,,,,,
2024-08-01,3.7699999809265137,4.380000114440918,3.690000057220459,4.0,7175600.0,,,,,
2024-08-02,3.700000047683716,3.819999933242798,3.4200000762939453,3.670000076293945,6393400.0,,,,,
2024-08-05,3.759999990463257,3.900000095367432,3.369999885559082,3.380000114440918,7014800.0,,,,,
2024-08-06,3.630000114440918,3.9049999713897705,3.5899999141693115,3.75,5168200.0,,,,,
2024-08-07,3.619999885559082,3.8550000190734863,3.575000047683716,3.7200000286102295,4145000.0,,,,,
2024-08-08,3.690000057220459,3.775000095367432,3.619999885559082,3.670000076293945,2677200.0,,,,,
2024-08-09,3.509999990463257,3.704999923706055,3.484999895095825,3.700000047683716,3655400.0,,,,,
2024-08-12,3.380000114440918,3.5199999809265137,3.309999942779541,3.5,3754900.0,,,,,
2024-08-13,3.5299999713897705,3.609999895095825,3.3499999046325684,3.400000095367432,4501000.0,,,,,
2024-08-14,3.2799999713897705,3.549999952316284,3.2699999809265137,3.5299999713897705,4818000.0,,,,,
2024-08-15,3.4800000190734863,3.509999990463257,3.289999961853028,3.3499999046325684,6180500.0,,,,,
2024-08-16,3.440000057220459,3.5,3.3499999046325684,3.430000066757202,3107300.0,,,,,
2024-08-19,3.4800000190734863,3.5299999713897705,3.4200000762939453,3.440000057220459,3627700.0,,,,,
2024-08-20,3.4600000381469727,3.5199999809265137,3.380000114440918,3.450000047683716,2818100.0,,,,,
2024-08-21,3.430000066757202,3.509999990463257,3.400000095367432,3.4800000190734863,3525100.0,,,,,
2024-08-22,3.119999885559082,3.4100000858306885,3.095000028610229,3.400000095367432,11222000.0,,,,,
2024-08-23,3.289999961853028,3.369999885559082,3.130000114440918,3.150000095367432,6292600.0,,,,,
2024-08-26,3.430000066757202,3.470000028610229,3.240000009536743,3.309999942779541,4670000.0,,,,,
2024-08-27,3.4800000190734863,3.7300000190734863,3.3949999809265137,3.490000009536743,6537000.0,,,,,
2024-08-28,3.289999961853028,3.4600000381469727,3.2799999713897705,3.440000057220459,3711600.0,,,,,
2024-08-29,3.200000047683716,3.380000114440918,3.194999933242798,3.3299999237060547,4190500.0,,,,,
2024-08-30,3.039999961853028,3.259999990463257,3.0299999713897705,3.2300000190734863,7292500.0,,,,,
2024-09-03,2.990000009536743,3.065000057220459,2.930000066757202,3.0199999809265137,7459400.0,,,,,
2024-09-04,2.9200000762939453,3.0899999141693115,2.900000095367432,2.990000009536743,4758800.0,,,,,
2024-09-05,2.819999933242798,2.984999895095825,2.799999952316284,2.930000066757202,6432100.0,,,,,
2024-09-06,2.7100000381469727,2.880000114440918,2.7100000381469727,2.799999952316284,5476000.0,,,,,
2024-09-09,2.819999933242798,2.869999885559082,2.694999933242798,2.7100000381469727,5115100.0,,,,,
2024-09-10,2.619999885559082,2.859999895095825,2.5799999237060547,2.859999895095825,8484700.0,,,,,
2024-09-11,2.680000066757202,2.690000057220459,2.470000028610229,2.609999895095825,6517200.0,,,,,
2024-09-12,2.7300000190734863,2.8299999237060547,2.5850000381469727,2.650000095367432,6490600.0,,,,,
2024-09-13,3.0,3.0,2.7699999809265137,2.799999952316284,6152400.0,,,,,
2024-09-16,3.369999885559082,3.380000114440918,3.009999990463257,3.039999961853028,8447800.0,,,,,
2024-09-17,3.660000085830689,3.670000076293945,3.299999952316284,3.400000095367432,9488100.0,,,,,
2024-09-18,3.700000047683716,3.930000066757202,3.569999933242798,3.640000104904175,7166100.0,,,,,
2024-09-19,3.430000066757202,3.900000095367432,3.390000104904175,3.740000009536743,8349000.0,,,,,
2024-09-20,3.309999942779541,3.440000057220459,3.25,3.3499999046325684,7944100.0,,,,,
2024-09-23,3.359999895095825,3.470000028610229,3.220000028610229,3.299999952316284,3848100.0,,,,,
2024-09-24,3.539999961853028,3.630000114440918,3.4200000762939453,3.440000057220459,4902900.0,,,,,
2024-09-25,3.259999990463257,3.5199999809265137,3.259999990463257,3.5,4775800.0,,,,,
2024-09-26,3.190000057220459,3.4100000858306885,3.1600000858306885,3.3499999046325684,4578800.0,,,,,
2024-09-27,3.240000009536743,3.4200000762939453,3.220000028610229,3.2799999713897705,3676500.0,,,,,
2024-09-30,3.299999952316284,3.3949999809265137,3.180000066757202,3.200000047683716,3899000.0,,,,,
2024-10-01,3.309999942779541,3.375,3.240000009536743,3.319999933242798,3573900.0,,,,,
2024-10-02,3.240000009536743,3.3499999046325684,3.200000047683716,3.259999990463257,2704900.0,,,,,
2024-10-03,3.190000057220459,3.25,3.1600000858306885,3.2100000381469727,3265600.0,,,,,
2024-10-04,3.319999933242798,3.390000104904175,3.259999990463257,3.299999952316284,2634400.0,,,,,
2024-10-07,3.430000066757202,3.4600000381469727,3.3350000381469727,3.3499999046325684,2910500.0,,,,,
2024-10-08,3.309999942779541,3.4200000762939453,3.275000095367432,3.3499999046325684,2402200.0,,,,,
2024-10-09,3.259999990463257,3.3949999809265137,3.2300000190734863,3.309999942779541,3013300.0,,,,,
2024-10-10,3.150000095367432,3.25,3.069999933242798,3.2100000381469727,4755300.0,,,,,
2024-10-11,3.069999933242798,3.1449999809265137,3.0299999713897705,3.119999885559082,5086100.0,,,,,
2024-10-14,3.0299999713897705,3.069999933242798,2.930000066757202,3.069999933242798,5793500.0,,,,,
2024-10-15,2.9200000762939453,3.0799999237060547,2.9100000858306885,3.0,4413000.0,,,,,
2024-10-16,3.1600000858306885,3.180000066757202,2.930000066757202,2.950000047683716,5776600.0,,,,,
2024-10-17,3.240000009536743,3.240000009536743,3.0799999237060547,3.0999999046325684,3043900.0,,,,,
2024-10-18,3.25,3.319999933242798,3.1600000858306885,3.259999990463257,2744200.0,,,,,
2024-10-21,2.970000028610229,3.1600000858306885,2.930000066757202,3.119999885559082,5395300.0,,,,,
2024-10-22,2.950000047683716,3.0299999713897705,2.900000095367432,2.9800000190734863,4477300.0,,,,,
2024-10-23,2.9600000381469727,3.0199999809265137,2.869999885559082,3.0199999809265137,5970800.0,,,,,
2024-10-24,3.130000114440918,3.130000114440918,2.930000066757202,2.930000066757202,4985700.0,,,,,
2024-10-25,3.0799999237060547,3.2100000381469727,3.059999942779541,3.109999895095825,3915900.0,,,,,
2024-10-28,3.059999942779541,3.180000066757202,3.0,3.0999999046325684,3843000.0,,,,,
2024-10-29,2.900000095367432,3.119999885559082,2.8399999141693115,3.0,4603200.0,,,,,
2024-10-30,3.049999952316284,3.0999999046325684,2.859999895095825,2.880000114440918,4981500.0,,,,,
2024-10-31,2.7799999713897705,3.049999952316284,2.7699999809265137,3.039999961853028,6637900.0,,,,,
2024-11-01,2.789999961853028,2.9800000190734863,2.789999961853028,2.789999961853028,5272900.0,,,,,
2024-11-04,2.9100000858306885,2.9600000381469727,2.7699999809265137,2.859999895095825,3438000.0,,,,,
2024-11-05,2.9600000381469727,3.009999990463257,2.865000009536743,2.9100000858306885,3886900.0,,,,,
2024-11-06,3.0899999141693115,3.150000095367432,2.990000009536743,3.0299999713897705,5432300.0,,,,,
2024-11-07,3.109999895095825,3.200000047683716,3.075000047683716,3.0999999046325684,2725900.0,,,,,
2024-11-08,3.150000095367432,3.184999942779541,3.009999990463257,3.0999999046325684,4467200.0,,,,,
2024-11-11,3.369999885559082,3.4100000858306885,3.150000095367432,3.200000047683716,7785200.0,,,,,
2024-11-12,3.660000085830689,3.734999895095825,2.970000028610229,3.0,16576200.0,,,,,
2024-11-13,3.7899999618530273,4.099999904632568,3.5999999046325684,3.700000047683716,17131400.0,,,,,
2024-11-14,4.110000133514404,4.130000114440918,3.7890000343322754,3.819999933242798,11389900.0,,,,,
2024-11-15,4.050000190734863,4.190000057220459,3.9700000286102295,4.119999885559082,7191500.0,,,,,
2024-11-18,4.159999847412109,4.329999923706055,3.9700000286102295,4.070000171661377,6045300.0,,,,,
2024-11-19,4.0,4.099999904632568,3.829999923706055,4.050000190734863,6755400.0,,,,,
2024-11-20,3.660000085830689,4.0,3.5299999713897705,3.940000057220459,8725700.0,,,,,
2024-11-21,3.884999990463257,3.940000057220459,3.630000114440918,3.759999990463257,6689900.0,,,,,
2024-11-22,4.070000171661377,4.090000152587891,3.799999952316284,3.9600000381469727,6588700.0,,,,,
2024-11-25,4.579999923706055,4.849999904632568,4.199999809265137,4.210000038146973,15576000.0,,,,,
2024-11-26,4.519999980926514,4.829999923706055,4.46999979019165,4.590000152587891,5967500.0,,,,,
2024-11-27,4.619999885559082,4.744999885559082,4.539999961853027,4.579999923706055,4283600.0,,,,,
2024-11-29,4.920000076293945,5.315000057220459,4.679999828338623,4.710000038146973,7127900.0,,,,,
2024-12-02,4.71999979019165,5.079999923706055,4.550000190734863,4.960000038146973,8308100.0,,,,,
2024-12-03,4.510000228881836,4.699999809265137,4.360000133514404,4.619999885559082,7429000.0,,,,,
2024-12-04,4.440000057220459,4.590000152587891,4.289999961853027,4.510000228881836,4553400.0,,,,,
2024-12-05,4.599999904632568,4.769999980926514,4.425000190734863,4.489999771118164,5013700.0,,,,,
2024-12-06,4.710000038146973,4.840000152587891,4.610000133514404,4.690000057220459,4137800.0,,,,,
2024-12-09,4.659999847412109,5.079999923706055,4.650000095367432,4.829999923706055,5526900.0,,,,,
2024-12-10,4.519999980926514,4.630000114440918,4.340000152587891,4.599999904632568,4038700.0,,,,,
2024-12-11,4.440000057220459,4.59499979019165,4.34499979019165,4.550000190734863,3042600.0,,,,,
2024-12-12,4.28000020980835,4.460000038146973,4.190000057220459,4.400000095367432,4729900.0,,,,,
2024-12-13,4.21999979019165,4.28000020980835,4.15500020980835,4.239999771118164,2721400.0,,,,,
2024-12-16,3.859999895095825,4.199999809265137,3.75,4.150000095367432,6330900.0,,,,,
2024-12-17,3.6549999713897705,3.7920000553131104,3.5799999237060547,3.7699999809265137,5177500.0,,,,,
2024-12-18,3.3350000381469727,3.7300000190734863,3.2850000858306885,3.700000047683716,6126500.0,,,,,
2024-12-19,3.2699999809265137,3.384999990463257,3.150000095367432,3.309999942779541,6562000.0,,,,,
2024-12-20,3.4200000762939453,3.525000095367432,3.150000095367432,3.220000028610229,9382900.0,,,,,
2024-12-23,3.4200000762939453,3.440000057220459,3.315000057220459,3.400000095367432,4769100.0,,,,,
2024-12-24,3.5,3.509999990463257,3.309999942779541,3.400000095367432,2458300.0,,,,,
2024-12-26,3.7300000190734863,3.75,3.359999895095825,3.4100000858306885,4867400.0,,,,,
2024-12-27,3.619999885559082,3.795000076293945,3.5799999237060547,3.680000066757202,4244800.0,,,,,
2024-12-30,3.539999961853028,3.5999999046325684,3.390000104904175,3.559999942779541,4849700.0,,,,,
2024-12-31,3.660000085830689,3.930000066757202,3.6050000190734863,3.619999885559082,6046400.0,,,,,
2025-01-02,3.7300000190734863,3.829999923706055,3.6549999713897705,3.7100000381469727,3003000.0,,,,,
2025-01-03,3.829999923706055,3.930000066757202,3.670000076293945,3.7699999809265137,3283400.0,,,,,
2025-01-06,4.010000228881836,4.139999866485596,3.900000095367432,3.930000066757202,3938700.0,,,,,
2025-01-07,4.059999942779541,4.190000057220459,3.9700000286102295,4.079999923706055,3053900.0,,,,,
2025-01-08,3.9700000286102295,4.010000228881836,3.859999895095825,3.9800000190734863,3495100.0,,,,,
2025-01-10,3.7699999809265137,3.849999904632568,3.680000066757202,3.839999914169312,3909500.0,,,,,
2025-01-13,3.490000009536743,3.775000095367432,3.4800000190734863,3.75,6130000.0,,,,,
