Date,Close,High,Low,Open,Volume,"('Close', 'PLD')","('High', 'PLD')","('Low', 'PLD')","('Open', 'PLD')","('Volume', 'PLD')"
2024-10-08,115.1294937133789,116.42222023475954,114.04901378410048,116.0459806364976,3035400.0,,,,,
2024-10-09,114.64714050292967,115.25491785519394,113.74031013768528,114.02007937980063,3661700.0,,,,,
2024-10-10,114.10689544677734,114.93655389065896,113.3254758687888,113.89465621319589,2767100.0,,,,,
2024-10-11,115.99773406982422,116.17138366981776,113.98147622121532,114.5892461410842,2712000.0,,,,,
2024-10-14,116.2099838256836,116.70199229698406,115.28385499514124,115.80480384236212,1979000.0,,,,,
2024-10-15,117.10717010498048,118.70860623819549,116.48010165088762,116.48010165088762,5453600.0,,,,,
2024-10-16,122.49030303955078,123.14631188138095,117.47376267255018,118.69895922842689,5565200.0,,,,,
2024-10-17,118.3709487915039,122.44206175662195,118.3709487915039,121.59311218521373,5446800.0,,,,,
2024-10-18,118.17801666259766,118.99802591841696,117.31941778341744,118.67002516017646,3690900.0,,,,,
2024-10-21,113.61488342285156,117.17469669584524,113.42194268576104,116.46080713634947,3866200.0,,,,,
2024-10-22,114.7436065673828,115.38031687139656,113.2097005146011,113.2097005146011,3374600.0,,,,,
2024-10-23,116.56693267822266,116.8370526679742,114.70502576575788,114.73396614177156,4133100.0,,,,,
2024-10-24,116.14244842529295,116.8659872305142,115.57326809808993,115.81444769983034,4332900.0,,,,,
2024-10-25,113.39300537109376,116.08457067937644,113.29653499994528,115.57327108809368,3247300.0,,,,,
2024-10-28,113.65347290039062,114.6085494203829,112.96852371629204,114.26125020587978,3648500.0,,,,,
2024-10-29,111.2416763305664,113.97183116857276,111.2416763305664,113.62453195581207,3595700.0,,,,,
2024-10-30,111.78192901611328,113.12288706757674,111.25133092659136,111.81086939186582,3780200.0,,,,,
2024-10-31,108.95529174804688,111.5986179405615,108.878112514343,111.10660952597031,5021300.0,,,,,
2024-11-01,109.3990707397461,111.29956721241946,109.37977224954676,110.75931989010022,3941700.0,,,,,
2024-11-04,109.84284210205078,111.02944166082496,109.12895251773524,110.01649171555648,2439800.0,,,,,
2024-11-05,110.39273071289062,110.39273071289062,108.44400271442632,108.99389192747664,2370200.0,,,,,
2024-11-06,109.7270736694336,111.627570180185,107.46963604523508,111.627570180185,5768000.0,,,,,
2024-11-07,110.18049621582033,110.6435643226074,109.37977811461442,110.1322647081707,3035800.0,,,,,
2024-11-08,111.74333953857422,111.90733990819432,109.92002226164604,110.46026223696768,3250900.0,,,,,
2024-11-11,110.07437133789062,112.37040591072294,109.78496022516065,111.6372178434155,3547000.0,,,,,
2024-11-12,108.77200317382812,111.05838850662816,108.5018831905878,109.79460235615726,2708100.0,,,,,
2024-11-13,112.45722198486328,113.00711117058827,109.84283604148878,109.90071678939124,4772300.0,,,,,
2024-11-14,110.70144653320312,112.58264464131418,110.23837842031998,112.29323351095292,4757000.0,,,,,
2024-11-15,109.41836547851562,110.92333127434844,108.69482663674412,110.32520318213894,3889000.0,,,,,
2024-11-18,110.60496520996094,110.6435548289002,108.44399807088338,108.8684691587807,2411400.0,,,,,
2024-11-19,111.06803131103516,111.36709903228488,108.90706406700598,109.80425251031994,2950800.0,,,,,
2024-11-20,110.49884796142578,110.67249757025806,109.59201029749978,110.38307910213182,2821800.0,,,,,
2024-11-21,109.94895935058594,110.932968899108,109.59201088600908,110.46990817988024,2626500.0,,,,,
2024-11-22,111.7144012451172,111.84946124146508,109.93931544134544,110.28661467773082,2432900.0,,,,,
2024-11-25,113.90430450439452,115.24526253055416,112.21604725532276,112.40898799684396,9970700.0,,,,,
2024-11-26,112.07134246826172,113.9043090263512,111.44427399309718,113.45089016953658,3367200.0,,,,,
2024-11-27,113.64382934570312,114.53136849851658,112.79487245151876,112.99746243029897,2655000.0,,,,,
2024-11-29,112.6598129272461,114.43489860036296,112.5440514304501,113.75959130811157,3124300.0,,,,,
2024-12-02,111.7529754638672,112.52475312478262,110.7689659384064,112.0038043076973,3386500.0,,,,,
2024-12-03,112.29322814941406,112.96852811489885,111.51180120624728,111.85910043427305,4520300.0,,,,,
2024-12-04,110.99085998535156,112.27392992278897,110.33485114867376,112.27392992278897,3761300.0,,,,,
2024-12-05,109.77530670166016,110.3541362647785,108.90705867687402,110.01648629964424,2510200.0,,,,,
2024-12-06,108.0484619140625,110.4023771896027,107.77834193691211,109.0324714537128,3650800.0,,,,,
2024-12-09,111.34779357910156,111.37673395284756,108.53081767782696,109.0131768675062,4717100.0,,,,,
2024-12-10,109.15789031982422,111.1934467678446,108.58870262666768,111.03908828827082,2908100.0,,,,,
2024-12-11,108.00988006591795,110.05508589183958,107.36352045119908,109.05177779007906,2804200.0,,,,,
2024-12-12,107.7108154296875,109.33154270527706,107.37316544731834,107.68187505408694,2868200.0,,,,,
2024-12-13,107.20915222167967,107.77833990010488,106.72679302582188,107.18986109234096,4741200.0,,,,,
2024-12-16,105.94409942626952,108.32825221152126,105.60349980750242,107.33566818432116,5586800.0,,,,,
2024-12-17,105.94409942626952,106.8588316877884,105.02935974039764,105.5548480222164,4687400.0,,,,,
2024-12-18,101.11740112304688,106.18738041963536,101.04927525994329,105.57430704652704,5422600.0,,,,,
2024-12-19,98.67485809326172,102.10025418809994,98.64566553659952,101.81804709977683,7786700.0,,,,,
2024-12-20,100.5432586669922,101.99321260691414,98.1104465550108,98.1104465550108,11067200.0,,,,,
2024-12-23,101.34122467041016,101.61369844961574,99.80368557420302,100.19293701207684,4626200.0,,,,,
2024-12-24,101.88616943359376,101.98348785865754,100.66003746080727,100.9519704629383,1883700.0,,,,,
2024-12-26,104.01731872558594,104.58173294269446,100.78654439311995,101.19525506439702,4799000.0,,,,,
2024-12-27,102.41165161132812,104.34817530391086,101.9932076514239,103.30693206754732,3655100.0,,,,,
2024-12-30,102.2754135131836,102.63547235673352,100.84491889001464,102.04186564338649,4038500.0,,,,,
2024-12-31,102.85929107666016,103.55021623613588,101.97375134619588,103.23880916462387,4602700.0,,,,,
2025-01-02,101.45799255371094,103.70590843992645,100.99088938839648,103.53074568097765,4180100.0,,,,,
2025-01-03,102.79117584228516,103.08311626875772,100.85465945812057,101.70128075540823,3558800.0,,,,,
2025-01-06,103.7935028076172,105.9149079092998,102.9079556070254,103.6377992638128,4450200.0,,,,,
2025-01-07,103.71564483642578,105.37968738351556,103.2193491006559,104.64011044335793,4958800.0,,,,,
2025-01-08,102.66466522216795,103.76429356078526,102.0905251604443,103.55021234369788,3571500.0,,,,,
2025-01-10,100.80599212646484,102.17810162627852,100.71841446018884,101.2049768488854,4230700.0,,,,,
2025-01-13,102.53816986083984,102.62574753513938,100.45568324037724,100.80600136192896,5774700.0,,,,,
2025-01-14,105.21426391601562,105.66190046656465,102.5381705159145,102.74252584827252,4444400.0,,,,,
2025-01-15,104.95150756835938,108.98997694911226,104.8444632470504,108.49368122525728,4571000.0,,,,,
2025-01-16,107.94873809814452,108.07524165375698,104.8736600599963,105.31157068976852,5499800.0,,,,,
2025-01-17,106.53771209716795,108.61046535981237,106.47931955746928,108.21148060667728,5270800.0,,,,,
2025-01-21,114.11834716796876,114.7216872439039,107.2091622617227,107.29674735833018,8040000.0,,,,,
2025-01-22,112.03585815429688,114.32270742691242,111.44225141855664,113.13549395543198,5429500.0,,,,,
2025-01-23,115.35420989990234,115.39313578121067,111.42278497999166,112.19155443103794,4788700.0,,,,,
2025-01-24,115.73373413085938,116.84309582204212,114.0599582671512,115.3444827213814,4165800.0,,,,,
2025-01-27,117.99138641357422,118.80880771246116,114.8189973680893,114.8189973680893,5253400.0,,,,,
2025-01-28,116.97933959960938,118.29305668775436,116.59008816717844,117.84542013898256,3494600.0,,,,,
2025-01-29,115.96728515625,117.75783871873544,115.27636741223031,117.26154297256376,2758100.0,,,,,
2025-01-30,117.40750885009766,118.96450704847912,116.17163619387864,117.5340124015948,2844000.0,,,,,
2025-01-31,116.04513549804688,117.44643762325028,115.26663266752205,116.55115714084076,3753700.0,,,,,
2025-02-03,114.67301940917967,115.32501864802032,111.38386035716482,112.91166595010418,3704000.0,,,,,
2025-02-04,115.13040161132812,115.61696404893746,113.05764829987965,113.135500071742,2273400.0,,,,,
2025-02-05,115.58776092529295,116.23002684792078,114.33242906008188,116.23002684792078,2797800.0,,,,,
2025-02-06,115.35420989990234,116.02566835985412,113.69989335388472,116.02566835985412,3476400.0,,,,,
2025-02-07,114.19619750976562,116.02567694486189,113.85560530355728,115.58776631600546,2873000.0,,,,,
2025-02-10,116.25922393798828,116.37599416530917,114.46867040075168,114.87738846943436,2768800.0,,,,,
2025-02-11,118.4974136352539,118.88666507299304,115.80186097835568,115.80186097835568,3673500.0,,,,,
2025-02-12,116.55115509033205,117.40750967371396,115.4320674996266,115.4320674996266,3374700.0,,,,,
2025-02-13,117.65078735351562,118.1957348543682,115.61695270322872,116.68739590040757,2443800.0,,,,,
2025-02-14,117.60213470458984,119.31483649125693,117.40751270753024,118.42928932862311,2101300.0,,,,,
2025-02-18,118.04976654052734,118.54606226494278,117.0182566333156,117.51455235773103,2151200.0,,,,,
2025-02-19,118.36117553710938,118.87693795585064,116.82364388148764,117.48536909158123,5276400.0,,,,,
2025-02-20,117.65078735351562,118.36116428507664,116.9501363242178,118.36116428507664,2484700.0,,,,,
2025-02-21,117.71891021728516,118.18600597147766,116.41491910276204,118.04004318851322,3152000.0,,,,,
2025-02-24,117.48535919189452,118.7990761738424,116.75551559921762,117.8648772661383,2708500.0,,,,,
2025-02-25,119.31483459472656,119.76247112033104,117.6994438322662,118.03031013123233,3732700.0,,,,,
2025-02-26,118.87693786621094,120.1128031863012,118.4974123359204,119.64569998126532,2324900.0,,,,,
2025-02-27,119.47052764892578,120.66747441182288,118.23466242771356,118.96450602294637,2293300.0,,,,,
2025-02-28,120.58963012695312,120.91076311062092,118.63365451592948,119.53865350277856,5562200.0,,,,,
2025-03-03,120.2198486328125,121.6308767398538,119.4413457586392,120.8231887315145,3184000.0,,,,,
2025-03-04,118.50714111328124,120.80371631579231,118.31251911619522,119.7819322702074,3242400.0,,,,,
2025-03-05,120.70640563964844,121.31947161402488,117.28100205670007,117.611868361854,4300600.0,,,,,
2025-03-06,117.0669174194336,120.16145460709784,116.51223657562365,119.5483812262242,4080200.0,,,,,
2025-03-07,116.68739318847656,118.17627287895496,114.877380546308,117.50481442075775,4004300.0,,,,,
2025-03-10,114.70222473144533,116.9112147969875,114.1280772293579,116.23975629817346,4238600.0,,,,,
2025-03-11,114.03076934814452,115.89916726401476,112.42511187305,115.63642682323906,5521700.0,,,,,
2025-03-12,112.61974334716795,114.83846684071467,112.55162490392236,114.47840796964304,3608400.0,,,,,
2025-03-13,107.39405822753906,113.31065905262628,107.16051034412476,112.61000797802998,4802800.0,,,,,
2025-03-14,108.88294219970705,109.27219363647214,107.53029921082236,108.75643863810866,4732700.0,,,,,
2025-03-17,111.36441040039062,111.8996246141946,108.4936876333654,108.50342096070102,3436100.0,,,,,
2025-03-18,110.33352661132812,111.9240286625728,109.60700431207565,111.78657870029429,3464200.0,,,,,
2025-03-19,110.91278076171876,111.66875551551944,109.66590368005248,110.2157109914592,4121100.0,,,,,
2025-03-20,110.0291748046875,111.84548430813864,109.6659099078128,110.56916215268215,3344200.0,,,,,
2025-03-21,106.44564056396484,109.62664467736832,105.96456569433934,109.24373979203727,7526600.0,,,,,
2025-03-24,108.25213623046876,108.41903868455051,106.15110683655382,107.28997901256832,5379400.0,,,,,
2025-03-25,107.24089050292967,108.42885512197812,106.44563576519978,108.06559024225156,3467100.0,,,,,
2025-03-26,109.10628509521484,109.5480949481371,107.48633810588248,107.60414807429306,3246100.0,,,,,
2025-03-27,108.73320770263672,110.28443720391542,108.57611775748708,109.20447004762474,2825100.0,,,,,
2025-03-28,108.4386749267578,109.58737462738388,107.92814755239394,108.97866228561884,3660200.0,,,,,
2025-03-31,109.7542724609375,110.16662234098044,108.0950454558862,108.30122039590768,5071200.0,,,,,
2025-04-01,109.4204559326172,110.68696550817194,108.08522137965068,110.49061056998424,3359900.0,,,,,
2025-04-02,110.29425048828124,110.50043291536466,108.15395614892547,109.4204582609693,3230800.0,,,,,
2025-04-03,99.7400131225586,107.38815586837782,99.33748323617918,106.14128623149207,7613200.0,,,,,
2025-04-04,96.4412078857422,98.49314481351104,93.60382869211617,97.54080758274324,12661100.0,,,,,
2025-04-07,92.79875946044922,97.36408307890296,90.00066030412628,94.88997632238085,12717900.0,,,,,
2025-04-08,88.12544250488281,95.812849895813,86.71166298909762,95.29250257138116,8177500.0,,,,,
2025-04-09,96.43138122558594,97.01063352729368,83.79574565436185,86.34839726226129,17532000.0,,,,,
2025-04-10,93.16202545166016,95.69504471392256,91.14935353984352,94.7623399904505,17204000.0,,,,,
2025-04-11,94.47763061523438,94.65435306924851,90.83518406358382,92.31768867834354,6480100.0,,,,,
2025-04-14,96.50993347167967,97.5702606875104,95.10597385792128,95.86194865434756,6844900.0,,,,,
2025-04-15,96.68665313720705,97.6880753373245,96.31356825659658,97.05973052735648,6702200.0,,,,,
2025-04-16,98.46369171142578,100.05419375106052,96.19575985992348,97.88443188279923,7334600.0,,,,,
2025-04-17,100.24072265625,101.79195211472316,99.16075552976058,99.239300500168,6213100.0,,,,,
2025-04-21,96.83391571044922,99.16076000312816,95.33177866333104,98.67968514598664,4801500.0,,,,,
2025-04-22,98.12987518310548,99.25893480932352,96.9713630650622,98.39496259045391,4794400.0,,,,,
2025-04-23,99.63202667236328,103.06829078172434,99.13131180481292,100.36836898151208,6911200.0,,,,,
2025-04-24,101.47779083251952,101.83123574758444,99.13131389056502,100.1032836617628,4602300.0,,,,,
2025-04-25,100.378173828125,101.6152309104508,100.1327264104669,101.48760094983446,2828200.0,,,,,
2025-04-28,101.43851470947266,102.20430950119524,100.0247350998548,100.4469049838123,3149600.0,,,,,
2025-04-29,101.22251892089844,101.78213876326666,100.19164420625232,100.70217156629693,2520500.0,,,,,
2025-04-30,100.3389129638672,101.19307277281348,98.39497338552272,100.57454790524234,7712300.0,,,,,
2025-05-01,101.20288848876952,102.56757563206826,100.10328128023232,101.39924344115128,3956100.0,,,,,
2025-05-02,103.49046325683594,103.9911706464313,102.50867348678172,103.25482831889065,4193700.0,,,,,
2025-05-05,103.4119110107422,104.08934081096264,102.47920630045516,102.69520123316292,3246600.0,,,,,
2025-05-06,102.5970230102539,103.58863269839978,101.7134107876715,102.81301794138082,6505100.0,,,,,
2025-05-07,103.12718963623048,104.08933933497136,102.3024824039917,102.5970223063186,4741200.0,,,,,
2025-05-08,103.5689926147461,104.49187732309136,101.56614074221903,103.2548202126121,3514500.0,,,,,
2025-05-09,104.96314239501952,105.32639979695128,103.32354787245588,103.76535774003553,5506200.0,,,,,
2025-05-12,108.32086181640624,110.893146093924,107.9968694104642,108.9295666500974,10025000.0,,,,,
2025-05-13,107.70233154296876,108.49758632633396,106.52418685048433,108.19322641324749,4533900.0,,,,,
2025-05-14,105.64057159423828,107.1819811436436,104.73732685621523,106.86780873518076,7699900.0,,,,,
2025-05-15,107.24089050292967,107.51579041603698,104.67841882788396,105.52275855554828,3163500.0,,,,,
2025-05-16,108.53685760498048,108.61539509059904,106.77945309011658,107.34888544054202,2768400.0,,,,,
2025-05-19,108.6350326538086,108.80193510640495,106.37691332994096,106.82853569662228,2880300.0,,,,,
2025-05-20,106.74999237060548,108.69393169078344,106.49472496324752,107.92813695917026,2689400.0,,,,,
2025-05-21,102.76393127441406,106.22964789140408,102.4595788490405,105.87620298237483,2861600.0,,,,,
2025-05-22,103.17627716064452,103.9518919313934,101.90977502472788,102.86210475266051,3492800.0,,,,,
2025-05-23,102.14540100097656,102.95046825310494,101.14397131512116,102.43012091203502,3075500.0,,,,,
2025-05-27,104.6784210205078,104.93368095061942,102.54793166837878,103.47081638782214,4067300.0,,,,,
2025-05-28,105.95474243164062,106.03328740520696,104.54097035975131,104.94350024097211,4580500.0,,,,,
2025-05-29,107.24089050292967,109.3517323316296,106.40636327897576,106.89725812108472,4585600.0,,,,,
2025-05-30,106.6223602294922,107.10343508655092,104.8256832755985,106.7303576960406,7261600.0,,,,,
2025-06-02,106.7696304321289,106.7696304321289,104.21697869690124,105.8958381938063,3958700.0,,,,,
2025-06-03,107.03470611572266,107.5354209428249,105.77801654143218,106.34745634555152,3423200.0,,,,,
2025-06-04,106.45545959472656,107.1427094022549,106.3081896386959,106.89726197235748,2436300.0,,,,,
2025-06-05,105.8565673828125,107.01507955281927,105.424577508771,106.52418469248524,2632800.0,,,,,
2025-06-06,106.80890655517578,108.01650373892794,106.1805617217438,106.91690402565264,3644400.0,,,,,
2025-06-09,106.94635772705078,108.05577744756906,106.514367840265,107.28016264650428,3032300.0,,,,,
2025-06-10,107.49615478515624,107.9968696417334,106.21001264364315,107.01507991771766,3771600.0,,,,,
2025-06-11,106.52418518066406,108.13431973070172,106.24928525609096,108.00668976299598,3454900.0,,,,,
2025-06-12,106.46527862548828,107.3881558600348,105.69948384961435,105.9351112828538,3526800.0,,,,,
2025-06-13,105.32640075683594,105.9743855723403,104.30533854148617,105.4049457327385,3359400.0,,,,,
2025-06-16,104.8747787475586,106.56345828305864,104.462428858321,105.0515011987263,4537500.0,,,,,
2025-06-17,104.1611328125,105.25141624418322,103.37812207441516,104.50804530183208,3068100.0,,,,,
2025-06-18,104.15122985839844,105.73708640529112,103.5763544970372,104.07193514056368,2599300.0,,,,,
2025-06-20,104.7558364868164,105.3307042732572,104.19087486841126,104.59724705472216,6746300.0,,,,,
2025-06-23,106.18310546875,106.31196127512584,103.95299258319156,104.64681001809711,3118900.0,,,,,
2025-06-24,107.1742706298828,107.64011765941667,105.42983215421476,106.0542610624636,2990100.0,,,,,
2025-06-25,103.8538818359375,106.55975556513928,103.78450084605852,106.55975556513928,4926000.0,,,,,
2025-06-26,103.46732330322266,104.18096062017614,102.58519038697744,103.83405569164606,4506500.0,,,,,
2025-06-27,104.68645477294922,106.6588635586564,104.10166569861778,104.1809604141136,5732900.0,,,,,
2025-06-30,104.19087982177734,104.91442334471458,102.53563468393268,104.50805113908422,7418000.0,,,,,
2025-07-01,105.63796997070312,107.51126416603267,103.3285623967494,103.94308510645068,6626300.0,,,,,
2025-07-02,107.35267639160156,107.50135209678947,105.17212458871386,105.79655347615048,3458900.0,,,,,
2025-07-03,107.06523895263672,107.81852364851486,106.66878048718976,107.33285673496998,1549600.0,,,,,
2025-07-07,105.3901824951172,108.03658134248928,104.57743053428514,106.79762972158916,3837900.0,,,,,
2025-07-08,105.90557861328124,107.40223422608886,104.81530274487554,104.90450362810896,2939000.0,,,,,
2025-07-09,105.44964599609376,106.53992187124896,104.34945639097558,106.18310321218576,4461200.0,,,,,
2025-07-10,107.45179748535156,109.02774028334252,105.58840944812704,105.97496174053845,4765000.0,,,,,
2025-07-11,108.205078125,108.205078125,105.51903188910792,105.75690848555912,3209800.0,,,,,
