Date,Close,High,Low,Open,Volume,"('Close', 'COLD')","('High', 'COLD')","('Low', 'COLD')","('Open', 'COLD')","('Volume', 'COLD')"
2024-07-31,28.12008476257324,28.595182558845146,27.931928694106432,28.19534754884124,2930600.0,,,,,
2024-08-01,28.449357986450195,28.62810776329988,28.120082648381693,28.32705664086224,1549400.0,,,,,
2024-08-02,28.19534683227539,28.64692533281317,27.65909926944349,28.30824190601141,2607700.0,,,,,
2024-08-05,27.38627243041992,28.0448213468832,27.10403564244452,27.508573782458168,1689600.0,,,,,
2024-08-06,27.706138610839844,28.101268662755057,27.376863268509457,27.42390183409683,3169200.0,,,,,
2024-08-07,27.235746383666992,27.941335649623067,27.17929795041797,27.83784864973949,3835100.0,,,,,
2024-08-08,27.593246459960938,28.044823197228173,26.812394345533928,27.23574865822599,3063800.0,,,,,
2024-08-09,27.339231491088867,27.70613912826635,26.906470937502977,27.64028262304537,1751200.0,,,,,
2024-08-12,26.671274185180664,27.329823079556643,26.661866113123057,27.21692980367791,2013800.0,,,,,
2024-08-13,27.019363403320312,27.118147260981907,26.577194790839496,26.784166989242088,1733000.0,,,,,
2024-08-14,26.70890617370605,27.06640575427662,26.59601289150952,27.01936539135609,1517800.0,,,,,
2024-08-15,26.5301570892334,26.97232571610498,26.43607816165898,26.821800149748427,1849000.0,,,,,
2024-08-16,26.69009017944336,26.755944889070587,26.400327662677302,26.53956282177308,1223000.0,,,,,
2024-08-19,27.15107536315918,27.33923142295996,26.708904944094456,26.727721088396414,1369500.0,,,,,
2024-08-20,26.981733322143555,27.25456023354885,26.859430180087937,27.160483102006086,985000.0,,,,,
2024-08-21,27.047588348388672,27.09462691471031,26.74653721735509,26.96291749348469,725200.0,,,,,
2024-08-22,27.085220336914062,27.21692975668057,26.925286701023477,27.085220336914062,827300.0,,,,,
2024-08-23,27.781402587890625,27.856665372712826,27.06640523487655,27.179298514906687,1534100.0,,,,,
2024-08-26,27.69673156738281,28.02600692194112,27.61206071065621,27.8848876311259,1307100.0,,,,,
2024-08-27,27.781402587890625,27.856665372712826,27.46153530379469,27.46153530379469,968000.0,,,,,
2024-08-28,27.499164581298828,27.866072211165385,27.27337623683047,27.76258521371504,1526200.0,,,,,
2024-08-29,27.06640625,27.583837690758067,26.972327316842243,27.499166830356724,1533200.0,,,,,
2024-08-30,27.28278160095215,27.428604010667563,27.01936099468091,27.30159774305854,1522700.0,,,,,
2024-09-03,27.38627243041992,27.49916571008502,27.019364785492535,27.066405147358267,1508700.0,,,,,
2024-09-04,27.35804748535156,27.800216108686143,27.254560486406888,27.339231341105933,1542800.0,,,,,
2024-09-05,27.433311462402344,27.696732110091904,27.160484536586694,27.60265317917375,1611200.0,,,,,
2024-09-06,27.405088424682617,27.47094493524511,27.028774479214828,27.452128789370114,1319200.0,,,,,
2024-09-09,27.659099578857425,27.828441294152675,27.23574708502564,27.34864036561824,1205700.0,,,,,
2024-09-10,27.27337455749512,27.790807718480064,26.85942838758839,27.790807718480064,2040000.0,,,,,
2024-09-11,27.367456436157227,27.41449500387528,26.812392723933808,27.085221441036246,1523600.0,,,,,
2024-09-12,27.245153427124023,27.503870934103546,27.17929871422245,27.37686464733351,1060000.0,,,,,
2024-09-13,27.30159950256348,27.546203982492344,27.056995022634613,27.546203982492344,1486300.0,,,,,
2024-09-16,26.9346923828125,27.395678930609925,26.85002332512583,27.32982242777728,1628000.0,,,,,
2024-09-17,26.643051147460938,27.122852077183367,26.59601257949861,27.0664054367473,2216100.0,,,,,
2024-09-18,26.60542106628418,27.124734831839483,26.525453346215308,26.755946639395308,1763100.0,,,,,
2024-09-19,26.9346923828125,26.98173274197868,26.69949597020028,26.78416682229318,1345100.0,,,,,
2024-09-20,26.70890617370605,26.981734895426037,26.66186760519189,26.87824789140723,2772400.0,,,,,
2024-09-23,27.122852325439453,27.311010187823683,26.76535454019705,26.76535454019705,1596300.0,,,,,
2024-09-24,27.4897575378418,27.757881319080223,27.094627471636805,27.094627471636805,2201000.0,,,,,
2024-09-25,27.019363403320312,27.579132017246483,26.98643604890186,27.489756231476765,1883500.0,,,,,
2024-09-26,26.9346923828125,27.320416150350265,26.718312113866755,27.24515157568438,1371500.0,,,,,
2024-09-27,26.906471252441406,27.30160131636085,26.840616540855883,27.11344345948252,1406600.0,,,,,
2024-09-30,26.802181243896484,27.11504709541481,26.49879639494736,26.86854645356456,1617600.0,,,,,
2024-10-01,26.33762550354004,26.88751104727925,26.271258479166185,26.88751104727925,1205100.0,,,,,
2024-10-02,25.85410499572754,26.403990535635597,25.69293155428984,26.148008868355163,1575900.0,,,,,
2024-10-03,26.015277862548828,26.06268107026492,25.69293098679332,25.69293098679332,978600.0,,,,,
2024-10-04,26.14801025390625,26.242818484772755,25.90150957697997,26.11956724215132,1548200.0,,,,,
2024-10-07,25.768775939941406,26.119563999790717,25.593381910016756,26.062679791658788,952000.0,,,,,
2024-10-08,25.46539306640625,25.825662157021856,25.351622832975973,25.73085393054938,1350000.0,,,,,
2024-10-09,25.417987823486328,25.550720062696715,25.105121944724655,25.389546621618493,1808600.0,,,,,
2024-10-10,25.32318115234375,25.598124842720495,25.067201278237167,25.484354603315765,1710200.0,,,,,
2024-10-11,25.45591163635254,25.65500728112356,25.342141404828755,25.45591163635254,918300.0,,,,,
2024-10-14,25.38954734802246,25.579161996393463,25.11460366665717,25.351623333358333,1136300.0,,,,,
2024-10-15,25.39902877807617,25.66448965191532,25.3516237589502,25.455912992710765,2001400.0,,,,,
2024-10-16,25.62656593322754,25.806699570330483,25.21889183437561,25.49383369582122,2646000.0,,,,,
2024-10-17,25.503314971923828,25.59812319728076,25.247333305955063,25.579161190546078,2523200.0,,,,,
2024-10-18,25.38006591796875,25.50331534692347,25.27577668771101,25.408507120172484,995700.0,,,,,
2024-10-21,24.81121826171875,25.23785437615058,24.744853045766355,25.199930362282636,1100900.0,,,,,
2024-10-22,24.915508270263672,25.067200713843523,24.602642379340665,24.744853819157203,1305700.0,,,,,
2024-10-23,25.08616065979004,25.199930895484613,24.71641055833664,24.88706500772022,1225500.0,,,,,
2024-10-24,24.94394874572754,25.275776634499152,24.92972814465561,25.09564118488316,684800.0,,,,,
2024-10-25,24.67848777770996,24.99609325575914,24.5457555377689,24.99135365819391,1314600.0,,,,,
2024-10-28,24.76381492614746,24.953429569568648,24.66900670027861,24.868102347118334,1613200.0,,,,,
2024-10-29,24.41302490234375,24.801736998841964,24.408285304818087,24.801736998841964,2007900.0,,,,,
2024-10-30,24.564720153808597,24.773296826846394,24.36562448522479,24.413027699178063,1766500.0,,,,,
2024-10-31,24.34665870666504,24.7258897845241,24.327696700692982,24.356139709651067,2159500.0,,,,,
2024-11-01,24.07171630859375,24.640563859400533,24.043275106459145,24.479390416810556,1093300.0,,,,,
2024-11-04,24.46990966796875,24.522054283513512,24.05275636024372,24.119121577003767,1544200.0,,,,,
2024-11-05,24.83018112182617,24.83966212561893,24.20444933803681,24.3276987707095,1455300.0,,,,,
2024-11-06,23.948467254638672,25.048238359524543,23.55027414367541,24.93446812425652,3803400.0,,,,,
2024-11-07,21.966981887817383,23.455465044766893,21.549826785079045,23.22792639099593,7430900.0,,,,,
2024-11-08,21.578271865844727,22.35569612625283,21.52138764902177,21.96698399604878,2310100.0,,,,,
2024-11-11,21.635156631469727,21.853214308419563,21.417098954519894,21.445541967811188,2075000.0,,,,,
2024-11-12,21.521387100219727,21.80580998539828,21.28910702428118,21.4739820804789,2687400.0,,,,,
2024-11-13,21.189558029174805,21.73944356969032,21.02838458755906,21.58775113150097,2899800.0,,,,,
2024-11-14,20.601749420166016,21.284367231653224,20.416874365660423,21.27488622779184,2224100.0,,,,,
2024-11-15,20.687074661254883,20.990459522436968,20.41213280892727,20.52590122771235,2522500.0,,,,,
2024-11-18,20.620710372924805,20.8235998668821,20.521162549948023,20.60174836617213,2722300.0,,,,,
2024-11-19,20.999940872192383,21.18007631461275,20.56477313693588,20.649152798776157,2123000.0,,,,,
2024-11-20,21.625673294067383,21.635154297475008,20.80084588908567,20.886173111437778,3997000.0,,,,,
2024-11-21,21.692041397094727,21.99068671508065,21.511907733321276,21.597234967031536,2499900.0,,,,,
2024-11-22,21.891136169433597,21.96698238908801,21.701519716139316,21.80580894628282,1779900.0,,,,,
2024-11-25,22.753887176513672,22.753887176513672,21.94801997734885,22.052309205569145,2488700.0,,,,,
2024-11-26,22.43153953552246,22.753886404247957,22.15659768179567,22.621155978884428,1624000.0,,,,,
2024-11-27,22.791810989379883,22.96246362271725,22.559530930836274,22.687521762076653,2031400.0,,,,,
2024-11-29,22.621156692504883,22.862915947517475,22.46472285054884,22.76336812535444,1457200.0,,,,,
2024-12-02,22.19451904296875,22.64011531714308,22.17555703768907,22.60219311490008,2333500.0,,,,,
2024-12-03,21.900617599487305,22.35095532859505,21.77736635995051,22.22296449137601,1653600.0,,,,,
2024-12-04,21.663597106933597,22.03334719482179,21.540345872093205,21.88165475833861,1257200.0,,,,,
2024-12-05,21.843732833862305,21.853212028987297,21.27014387970879,21.5119049466758,1877900.0,,,,,
2024-12-06,21.92905807495117,22.00490429356745,21.502423773353318,21.758405439301924,1442400.0,,,,,
2024-12-09,22.19451904296875,22.39361648177267,21.872172186479624,21.872172186479624,2564800.0,,,,,
2024-12-10,21.48346328735352,22.19452231533296,21.40761706336837,22.19452231533296,2328600.0,,,,,
2024-12-11,21.578271865844727,21.663599095237487,21.31280917347652,21.48346363226204,1945400.0,,,,,
2024-12-12,21.322288513183597,21.805808839225264,21.265404300801197,21.530865164130063,1783300.0,,,,,
2024-12-13,21.616193771362305,21.66359879164765,21.170597430579807,21.199040442751013,2802300.0,,,,,
2024-12-16,21.31280899047852,21.95750280332531,21.22274216392245,21.51190646012432,1625800.0,,,,,
2024-12-17,21.161113739013672,21.40287479097317,20.933575095491808,21.24644095637392,1745700.0,,,,,
2024-12-18,20.57330703735352,21.36021222956659,20.506940014128872,21.056825548346243,2026700.0,,,,,
2024-12-19,19.93809509277344,20.715519313298195,19.91913308536636,20.50694084845341,2636400.0,,,,,
2024-12-20,20.364728927612305,20.563826384042,19.91913261399005,20.099268063461395,3855200.0,,,,,
2024-12-23,20.16563415527344,20.38369181981501,20.089787932462603,20.260442385866128,1995700.0,,,,,
2024-12-24,20.31732749938965,20.331548101696622,19.89069134701368,20.070826812274277,1036400.0,,,,,
2024-12-26,20.307844161987305,20.6112290317925,20.061343503191463,20.24147894775697,2119800.0,,,,,
2024-12-27,20.28888320922852,20.421615452898955,20.04238253763091,20.298364212941877,1820000.0,,,,,
2024-12-30,20.09926986694336,20.194076293608965,19.89069138831901,20.184597097595745,1513200.0,,,,,
2024-12-31,20.50163459777832,20.616597840827144,20.281290361486725,20.31003162906862,2152000.0,,,,,
2025-01-02,20.4537353515625,20.69324044507663,20.35793294870108,20.49205521633976,1846000.0,,,,,
2025-01-03,20.712400436401367,20.760300722216037,20.27171013233558,20.4633149301518,1335200.0,,,,,
2025-01-06,20.712400436401367,21.04770609166158,20.58306747196724,20.731559454359967,1315300.0,,,,,
2025-01-07,20.396255493164062,21.076449110077213,20.348353376091985,20.88484429634676,2075200.0,,,,,
2025-01-08,20.28129005432129,20.40583189073244,20.08968526123473,20.377092450864566,1563500.0,,,,,
2025-01-10,20.013044357299805,20.128007602328967,19.716058562952757,19.993885339193938,2087800.0,,,,,
2025-01-13,20.13758850097656,20.214230057047843,19.86934214108766,20.118427655139037,1742600.0,,,,,
2025-01-14,20.204648971557617,20.36751250127816,19.965143888279105,20.14716826320883,1600700.0,,,,,
2025-01-15,19.869340896606445,20.741139227543275,19.553194269203843,20.69323894322844,1964600.0,,,,,
2025-01-16,20.492053985595703,20.54953652022749,19.754379730608512,19.85018030043734,1826100.0,,,,,
2025-01-17,20.50163459777832,20.85610292217334,20.472895157475183,20.616597840827144,1486400.0,,,,,
2025-01-21,21.35427474975586,21.383014191162363,20.55911609497108,20.597437786551524,1870000.0,,,,,
2025-01-22,20.60701942443848,21.17225161762439,20.60701942443848,21.15309077070444,1201900.0,,,,,
2025-01-23,20.884843826293945,20.97106580780417,20.410624755266603,20.65491915135965,1024400.0,,,,,
2025-01-24,20.76988220214844,20.990226451758808,20.678869096277165,20.89442404797377,1060200.0,,,,,
2025-01-27,21.402175903320312,21.488397885587784,20.904004856281357,20.961485568700034,1864000.0,,,,,
2025-01-28,21.1914119720459,21.77580317129129,21.143509855859296,21.30637339633596,1941300.0,,,,,
2025-01-29,20.92316436767578,21.29679171547324,20.67407886005121,21.191410720643496,1406700.0,,,,,
2025-01-30,21.095609664916992,21.48839788307672,20.86568498799024,21.239312359586343,1213600.0,,,,,
2025-01-31,20.9327449798584,21.28625399142962,20.85610342507073,21.133928375946475,1189300.0,,,,,
2025-02-03,20.549537658691406,20.71240119461345,20.185488894969737,20.52079638978322,3628800.0,,,,,
2025-02-04,20.712400436401367,20.913583829557496,20.300451400191644,20.377092953862377,1190000.0,,,,,
2025-02-05,20.798622131347656,21.057288079442237,20.700904737019865,20.932746230699795,1549300.0,,,,,
2025-02-06,21.01896858215332,21.066868872368715,20.721980935525256,20.894424903946984,1319000.0,,,,,
2025-02-07,20.78904151916504,21.11476857170707,20.56869545848397,21.11476857170707,1048700.0,,,,,
2025-02-10,20.664499282836918,20.88484353146182,20.50163574531441,20.827362820359426,1759700.0,,,,,
2025-02-11,20.82736015319824,21.095606482789112,20.53133187937607,20.587855089117383,1980800.0,,,,,
2025-02-12,20.492053985595703,20.755511034461207,20.492053985595703,20.54953652022749,1161100.0,,,,,
2025-02-13,20.56869506835937,20.68365830772025,20.40583154517737,20.463314078497163,1470800.0,,,,,
2025-02-14,20.50163459777832,20.980644760470703,20.42978416974172,20.71240023882137,2062400.0,,,,,
2025-02-18,20.08010482788086,20.597436672564644,20.070526232782623,20.45373399146761,2234700.0,,,,,
2025-02-19,20.13758850097656,20.34835232335288,19.97472496591524,20.08010596346397,3855500.0,,,,,
2025-02-20,21.383012771606445,21.71832024155994,20.731558676217645,21.526715450935452,3970400.0,,,,,
2025-02-21,21.162670135498047,21.42612537199166,21.014176320215284,21.20099000014205,2590100.0,,,,,
2025-02-24,21.402175903320312,21.478817462304853,20.971065991982965,21.114770513948017,3647900.0,,,,,
2025-02-25,21.23931121826172,21.710657785636474,21.081236983524537,21.43091601904397,4728300.0,,,,,
2025-02-26,21.50755882263184,21.584200381938796,21.268053721387734,21.34469528069469,3435000.0,,,,,
2025-02-27,22.08236694335937,22.53263764890916,21.26805115905954,21.47881496494158,8072900.0,,,,,
2025-02-28,21.9674072265625,22.08236864690187,21.699160866972587,21.92908553493016,9006700.0,,,,,
2025-03-03,21.478816986083984,21.96740759900715,21.37343415958717,21.9003464647924,1877400.0,,,,,
2025-03-04,21.047706604003903,21.617729886379305,21.038126181152013,21.421335786112515,1833300.0,,,,,
2025-03-05,21.890766143798828,22.063210105314507,20.913584913395884,20.990226471038536,2653600.0,,,,,
2025-03-06,21.54587745666504,21.83328465809153,21.27763110078941,21.737482257616037,1418100.0,,,,,
2025-03-07,21.727901458740234,21.967406542143845,21.465403726529345,21.517135815886643,2192100.0,,,,,
2025-03-10,20.904003143310547,21.948245440954164,20.654917640202285,21.737481627837365,2899600.0,,,,,
2025-03-11,20.386674880981445,21.248892880227025,20.310033321654704,20.93274621959435,3181500.0,,,,,
2025-03-12,20.13758850097656,20.492055012576674,19.83102227669144,20.38667401502793,2121300.0,,,,,
2025-03-13,19.878921508789062,20.71239998569033,19.86455178881311,20.080104897567352,1245500.0,,,,,
2025-03-14,20.48247528076172,20.511216550487777,19.898084081229687,19.98430606312897,2208100.0,,,,,
2025-03-17,21.01896858215332,21.19620184868501,20.42499511617613,20.42499511617613,1683300.0,,,,,
2025-03-18,21.210569381713867,21.416543897489,20.922206521451688,21.018966413343605,1640700.0,,,,,
2025-03-19,20.999805450439453,21.21056926264724,20.741139525948935,21.21056926264724,2142400.0,,,,,
2025-03-20,20.951906204223636,21.21057031425988,20.736351256461067,21.076448047775983,1913300.0,,,,,
2025-03-21,20.396255493164062,21.17225151694244,20.319612105848737,20.904005143175592,2299700.0,,,,,
2025-03-24,20.69324111938477,20.760302255389355,20.26213120609968,20.37709445873534,1652000.0,,,,,
2025-03-25,20.58785820007324,20.74114131806476,20.415414235513065,20.71240187549066,1909500.0,,,,,
2025-03-26,20.75071907043457,20.87526272982144,20.47289414006459,20.59743597217279,1407500.0,,,,,
2025-03-27,20.951906204223636,21.105189316570605,20.607018287803527,20.74114055428742,2853600.0,,,,,
2025-03-28,21.18427276611328,21.20363726195259,20.86476597156454,20.942222108221813,3075100.0,,,,,
2025-03-31,20.77762794494629,21.24720682028967,20.52589688149829,21.06808984744013,4084000.0,,,,,
2025-04-01,20.44844055175781,20.796992246101997,20.10956925870932,20.796992246101997,2718600.0,,,,,
2025-04-02,20.787309646606445,20.903494773889875,20.361301822200407,20.40002896682825,1466100.0,,,,,
2025-04-03,19.74165153503418,20.5936709051774,19.431826981054837,20.5936709051774,3429100.0,,,,,
2025-04-04,18.725038528442383,19.17525288750353,18.231254978288224,19.054227561878488,5810900.0,,,,,
2025-04-07,17.795562744140625,18.802494321468217,17.273701977958286,18.095706875863204,3180800.0,,,,,
2025-04-08,16.94354820251465,18.49267297894174,16.720862012203934,18.24094004118607,4423000.0,,,,,
2025-04-09,18.87995338439941,19.025183425708608,16.135099509545118,16.68213272669975,4157200.0,,,,,
2025-04-10,18.240938186645508,18.570127237419157,17.785883603140768,18.28934758076516,3318000.0,,,,,
2025-04-11,18.61853790283203,18.695994046732263,17.756838071104433,18.21189268568078,2280600.0,,,,,
2025-04-14,18.83154296875,19.034864646257603,18.541081055124767,18.841223370507446,2033100.0,,,,,
2025-04-15,18.695993423461918,19.04454698274326,18.618537282143844,18.695993423461918,1744400.0,,,,,
2025-04-16,18.996137619018555,19.344689332188565,18.75408694615323,18.812178590564887,2276200.0,,,,,
2025-04-17,19.56737518310547,19.7803809535781,19.00581770525044,19.044546698681845,1866400.0,,,,,
2025-04-21,18.98645401000977,19.38341693732818,18.65726497076524,19.373734689503348,1334300.0,,,,,
2025-04-22,19.21882438659668,19.38825912413929,19.052292661668968,19.20914213777994,1412300.0,,,,,
2025-04-23,19.538330078125,20.090205301786405,19.402782295948523,19.66419561204601,1489600.0,,,,,
2025-04-24,19.5092830657959,19.7706982250082,19.38535287520562,19.5964214522,1090100.0,,,,,
2025-04-25,19.267230987548828,19.654511650508127,19.180092607545504,19.47055448978988,1206700.0,,,,,
2025-04-28,19.48023796081543,19.59642124365112,19.1316844189084,19.21882280438516,1985800.0,,,,,
2025-04-29,19.46087455749512,19.615786841107607,19.17041264069663,19.4996017050482,1765600.0,,,,,
2025-04-30,18.725038528442383,19.325323109390634,18.231254978288224,19.238186573904528,4474000.0,,,,,
2025-05-01,18.570127487182617,19.180094356114147,18.52171624571184,18.908998790677927,2919200.0,,,,,
2025-05-02,18.83154296875,19.05422914317263,18.53139880666725,18.92836175992501,2164000.0,,,,,
2025-05-05,18.124753952026367,18.783132086144224,18.11507170338345,18.686311446415107,3222800.0,,,,,
2025-05-06,17.63096809387207,17.998886108392444,17.51478481843396,17.998886108392444,3078100.0,,,,,
2025-05-07,17.82461166381836,17.95047904970872,17.669699378645692,17.737473272571222,3519000.0,,,,,
2025-05-08,16.788633346557617,17.43248711967714,16.03343464858066,17.330826289189837,7297200.0,,,,,
2025-05-09,16.57563018798828,16.88545474065535,16.32873747797546,16.88545474065535,3132500.0,,,,,
2025-05-12,17.26305389404297,17.9698414147483,16.924182583100663,17.09845936282528,6741200.0,,,,,
2025-05-13,17.137187957763672,17.447012515970016,16.79831665471297,17.447012515970016,3859000.0,,,,,
2025-05-14,17.36955451965332,17.36955451965332,16.89513548477665,17.0597299945665,4771700.0,,,,,
2025-05-15,17.427648544311523,17.490582236686453,17.117823976773554,17.195280118658047,3357300.0,,,,,
2025-05-16,17.621288299560547,17.669697691542336,17.28241701558824,17.340508655306373,3900200.0,,,,,
2025-05-19,17.505104064941406,17.645493894218404,17.191406978447308,17.234006654616863,2180000.0,,,,,
2025-05-20,17.214643478393555,17.5438325213274,17.142027542243454,17.427647392827232,1676500.0,,,,,
2025-05-21,16.57563018798828,17.185597045214077,16.527218947446553,17.069411914613923,4187100.0,,,,,
2025-05-22,16.57563018798828,16.70633592070095,16.372306671113016,16.469127305496475,2529700.0,,,,,
2025-05-23,16.285167694091797,16.5562650911914,16.168984414406207,16.40135282047732,3142400.0,,,,,
2025-05-27,16.10120964050293,16.624039970373403,16.01407309889123,16.556266078730943,6863700.0,,,,,
2025-05-28,15.791385650634766,16.256124353973643,15.767180952274437,16.178666364500405,4677600.0,,,,,
2025-05-29,16.22707748413086,16.33842057309908,15.892078699675103,15.926935164012178,5442900.0,,,,,
2025-05-30,16.04311752319336,16.26096348753636,15.888205247816115,16.15930265307629,3047000.0,,,,,
2025-06-02,15.93661403656006,16.02375241899033,15.655836240606892,15.94629628424119,2487800.0,,,,,
2025-06-03,15.946296691894531,16.246440837582806,15.597744999962934,15.70424603377816,3276500.0,,,,,
2025-06-04,16.07216453552246,16.333579697096084,15.946297155490706,16.023753294471778,2197900.0,,,,,
2025-06-05,16.294851303100586,16.536901977149437,15.80106770643692,16.033436131919807,2653600.0,,,,,
2025-06-06,16.662765502929688,16.672447750326434,16.30453158274937,16.333578324939612,3656000.0,,,,,
2025-06-09,17.011320114135742,17.20980158175719,16.653086170965317,16.827361095191478,3471800.0,,,,,
2025-06-10,17.185598373413086,17.33567046064086,16.94354769209741,17.185598373413086,2756100.0,,,,,
2025-06-11,17.195280075073242,17.5051046418259,17.127506181933608,17.234007222567282,4225000.0,,,,,
2025-06-12,16.827360153198242,17.185595923014663,16.657925439116077,16.94354527621164,5012300.0,,,,,
2025-06-13,16.304533004760742,16.963878782375648,16.207712369048856,16.653086554643522,2215500.0,,,,,
2025-06-16,16.217395782470703,16.565949357396214,16.18350883454185,16.43039971898065,2280000.0,,,,,
2025-06-17,16.265804290771484,16.34326043132944,16.07216486272662,16.168985500099083,2324100.0,,,,,
2025-06-18,16.27548599243164,16.488491756835504,16.15930270884771,16.27548599243164,1523400.0,,,,,
2025-06-20,16.25612449645996,16.401354534595015,16.13025710916282,16.275487147297873,2408200.0,,,,,
2025-06-23,16.391672134399414,16.459446028456334,16.130256960151197,16.130256960151197,2099800.0,,,,,
2025-06-24,16.81768226623535,16.962912306685368,16.415877246066817,16.420717447178415,2689000.0,,,,,
2025-06-25,16.04311752319336,16.745064809765246,16.03827732251907,16.653086223353753,2473800.0,,,,,
2025-06-26,16.333580017089844,16.35294266718943,15.926934817797564,16.05280035359515,4100300.0,,,,,
2025-06-27,16.333580017089844,16.730542967982302,16.23675937979167,16.314215520290198,4965700.0,,,,,
2025-06-30,16.323762893676758,16.387566463097382,15.950761299378168,16.34339504922547,3340200.0,,,,,
2025-07-01,16.343393325805664,16.637870011307463,16.083273845003827,16.343393325805664,4655200.0,,,,,
2025-07-02,16.667316436767578,16.706580743883503,16.245234496397426,16.34339339196203,7240800.0,,,,,
2025-07-03,16.56915855407715,16.745844202449202,16.549528271544396,16.677133533021255,1067100.0,,,,,
2025-07-07,16.019472122192383,16.6869504393213,15.99983996645908,16.471002342931236,2540100.0,,,,,
2025-07-08,16.1274471282959,16.647686150353557,15.980209704547985,15.999839988082396,3328700.0,,,,,
2025-07-09,15.960577011108398,16.358119726838233,15.936037753347994,16.255051848683962,2188300.0,,,,,
2025-07-10,16.255050659179688,16.37284170892547,15.882049100730944,15.999838278251508,2393700.0,,,,,
2025-07-11,16.30413246154785,16.34339490006154,15.764259422237927,15.94094507611298,3147400.0,,,,,
