Date,Close,High,Low,Open,Volume,"('Close', 'SPRY')","('High', 'SPRY')","('Low', 'SPRY')","('Open', 'SPRY')","('Volume', 'SPRY')"
2024-07-01,8.729999542236328,8.829999923706055,8.350000381469727,8.550000190734863,633000.0,,,,,
2024-07-02,8.65999984741211,9.140000343322754,8.649999618530273,8.65999984741211,548000.0,,,,,
2024-07-03,9.09000015258789,9.619999885559082,8.770000457763672,8.770000457763672,698400.0,,,,,
2024-07-05,9.100000381469728,9.1899995803833,8.854999542236328,9.039999961853027,529200.0,,,,,
2024-07-08,9.479999542236328,9.770000457763672,9.1899995803833,9.1899995803833,665900.0,,,,,
2024-07-09,9.760000228881836,9.84000015258789,9.380000114440918,9.479999542236328,819800.0,,,,,
2024-07-10,10.460000038146973,10.670000076293944,9.812000274658203,9.84000015258789,941600.0,,,,,
2024-07-11,11.109999656677246,11.1899995803833,10.59000015258789,10.949999809265137,944300.0,,,,,
2024-07-12,11.350000381469728,11.40999984741211,10.699999809265137,11.119999885559082,870800.0,,,,,
2024-07-15,11.65999984741211,11.899999618530272,11.43000030517578,11.460000038146973,697600.0,,,,,
2024-07-16,11.34000015258789,11.835000038146973,11.09000015258789,11.829999923706056,991200.0,,,,,
2024-07-17,11.329999923706056,11.390000343322754,11.020000457763672,11.079999923706056,477600.0,,,,,
2024-07-18,10.44499969482422,11.619000434875488,10.140000343322754,11.34000015258789,1170200.0,,,,,
2024-07-19,10.539999961853027,10.720000267028809,10.25,10.479999542236328,372000.0,,,,,
2024-07-22,10.75,10.800000190734863,10.484999656677246,10.619999885559082,481500.0,,,,,
2024-07-23,10.31999969482422,10.850000381469728,10.289999961853027,10.720000267028809,467300.0,,,,,
2024-07-24,10.399999618530272,10.43000030517578,10.079999923706056,10.149999618530272,513100.0,,,,,
2024-07-25,11.1899995803833,11.380000114440918,10.664999961853027,10.81999969482422,1001200.0,,,,,
2024-07-26,10.979999542236328,11.345000267028809,10.93000030517578,11.25,594000.0,,,,,
2024-07-29,10.960000038146973,11.279999732971191,10.829999923706056,11.039999961853027,332100.0,,,,,
2024-07-30,10.970000267028809,11.09000015258789,10.774999618530272,11.050000190734863,385400.0,,,,,
2024-07-31,10.869999885559082,11.170000076293944,10.729999542236328,11.140000343322754,389200.0,,,,,
2024-08-01,10.489999771118164,11.039999961853027,10.130000114440918,10.869999885559082,599600.0,,,,,
2024-08-02,9.899999618530272,10.220000267028809,9.739999771118164,10.199999809265137,600000.0,,,,,
2024-08-05,9.31999969482422,9.479999542236328,8.906000137329102,9.229999542236328,746600.0,,,,,
2024-08-06,9.779999732971191,10.0,9.300000190734863,9.510000228881836,448800.0,,,,,
2024-08-07,9.5649995803833,10.270000457763672,9.449999809265137,9.68000030517578,742800.0,,,,,
2024-08-08,9.890000343322754,10.15999984741211,9.520000457763672,9.619999885559082,369700.0,,,,,
2024-08-09,10.880000114440918,11.388999938964844,9.670000076293944,9.920000076293944,3647800.0,,,,,
2024-08-12,10.850000381469728,12.020000457763672,10.65999984741211,11.449999809265137,2588500.0,,,,,
2024-08-13,13.0600004196167,13.100000381469728,11.279999732971191,12.0,4358300.0,,,,,
2024-08-14,13.0,13.388999938964844,12.199999809265137,13.239999771118164,1959700.0,,,,,
2024-08-15,13.539999961853027,13.6899995803833,12.960000038146973,13.25,1446900.0,,,,,
2024-08-16,13.329999923706056,13.718000411987305,13.267000198364258,13.649999618530272,1083900.0,,,,,
2024-08-19,14.239999771118164,14.350000381469728,13.229999542236328,13.390000343322754,1693400.0,,,,,
2024-08-20,14.890000343322754,16.5,14.0,14.880000114440918,4499500.0,,,,,
2024-08-21,13.399999618530272,15.0,13.239999771118164,15.0,2433900.0,,,,,
2024-08-22,12.8100004196167,13.609999656677246,12.729999542236328,13.489999771118164,1526800.0,,,,,
2024-08-23,12.960000038146973,13.270000457763672,12.720000267028809,13.020000457763672,917300.0,,,,,
2024-08-26,13.199999809265137,13.369999885559082,12.560999870300291,13.109999656677246,877600.0,,,,,
2024-08-27,13.960000038146973,14.050000190734863,13.210000038146973,13.270000457763672,1135900.0,,,,,
2024-08-28,13.739999771118164,14.173999786376951,13.630000114440918,13.81999969482422,981000.0,,,,,
2024-08-29,12.979999542236328,13.949999809265137,12.94499969482422,13.699999809265137,1218100.0,,,,,
2024-08-30,12.979999542236328,13.095999717712402,12.529999732971191,13.0600004196167,946800.0,,,,,
2024-09-03,11.9399995803833,12.8100004196167,11.779999732971191,12.8100004196167,1325800.0,,,,,
2024-09-04,11.93000030517578,12.145000457763672,11.630000114440918,11.9399995803833,838600.0,,,,,
2024-09-05,11.75,12.149999618530272,11.729999542236328,11.949999809265137,710300.0,,,,,
2024-09-06,11.359999656677246,11.760000228881836,11.0,11.760000228881836,1097500.0,,,,,
2024-09-09,11.710000038146973,12.024999618530272,11.420000076293944,11.489999771118164,769700.0,,,,,
2024-09-10,11.510000228881836,11.920000076293944,11.270000457763672,11.71500015258789,802900.0,,,,,
2024-09-11,12.0,12.079999923706056,11.359999656677246,11.520000457763672,955300.0,,,,,
2024-09-12,12.630000114440918,12.640000343322754,12.020000457763672,12.020000457763672,673900.0,,,,,
2024-09-13,13.300000190734863,13.3100004196167,12.699999809265137,12.720000267028809,1209800.0,,,,,
2024-09-16,12.949999809265137,13.510000228881836,12.890000343322754,13.43000030517578,874400.0,,,,,
2024-09-17,13.050000190734863,13.3100004196167,12.619999885559082,12.975000381469728,1265700.0,,,,,
2024-09-18,14.050000190734863,14.31999969482422,13.100000381469728,13.100000381469728,1133500.0,,,,,
2024-09-19,14.859999656677246,15.100000381469728,14.119999885559082,14.5,2134500.0,,,,,
2024-09-20,14.770000457763672,15.1899995803833,14.670000076293944,14.970000267028809,1414200.0,,,,,
2024-09-23,14.09000015258789,15.1899995803833,14.09000015258789,14.779999732971191,756300.0,,,,,
2024-09-24,13.68000030517578,14.229999542236328,13.300000190734863,14.09000015258789,655000.0,,,,,
2024-09-25,14.050000190734863,14.229999542236328,13.640000343322754,13.710000038146973,673900.0,,,,,
2024-09-26,14.510000228881836,15.220000267028809,14.210000038146973,14.210000038146973,1280700.0,,,,,
2024-09-27,14.31999969482422,14.989999771118164,13.829999923706056,14.550000190734863,616000.0,,,,,
2024-09-30,14.5,15.079999923706056,14.329999923706056,14.329999923706056,1130600.0,,,,,
2024-10-01,14.460000038146973,14.649999618530272,13.579999923706056,14.460000038146973,1274400.0,,,,,
2024-10-02,14.449999809265137,14.869999885559082,14.010000228881836,14.43000030517578,1130300.0,,,,,
2024-10-03,14.0,14.579999923706056,13.760000228881836,14.3100004196167,837700.0,,,,,
2024-10-04,14.1899995803833,14.390000343322754,13.850000381469728,14.18000030517578,684900.0,,,,,
2024-10-07,13.65999984741211,14.234999656677246,13.619999885559082,14.15999984741211,428900.0,,,,,
2024-10-08,13.880000114440918,14.039999961853027,13.600000381469728,13.699999809265137,654900.0,,,,,
2024-10-09,13.710000038146973,13.869999885559082,13.300000190734863,13.84000015258789,671800.0,,,,,
2024-10-10,13.90999984741211,13.93000030517578,13.289999961853027,13.510000228881836,432600.0,,,,,
2024-10-11,14.520000457763672,14.579999923706056,13.802000045776367,13.880000114440918,683900.0,,,,,
2024-10-14,14.949999809265137,15.020000457763672,14.399999618530272,14.579999923706056,960600.0,,,,,
2024-10-15,15.229999542236328,15.5,14.220000267028809,15.050000190734863,1025800.0,,,,,
2024-10-16,16.520000457763672,16.65999984741211,15.020000457763672,15.260000228881836,1831600.0,,,,,
2024-10-17,16.1299991607666,16.889999389648438,15.960000038146973,16.700000762939453,966000.0,,,,,
2024-10-18,15.989999771118164,16.399999618530273,15.899999618530272,16.100000381469727,715500.0,,,,,
2024-10-21,16.719999313354492,16.75,15.75,15.989999771118164,916800.0,,,,,
2024-10-22,16.790000915527344,17.079999923706055,16.540000915527344,16.549999237060547,880600.0,,,,,
2024-10-23,16.049999237060547,16.684999465942383,15.539999961853027,16.540000915527344,1023700.0,,,,,
2024-10-24,15.399999618530272,16.450000762939453,15.359999656677246,16.190000534057617,1005800.0,,,,,
2024-10-25,14.770000457763672,15.75,14.760000228881836,15.479999542236328,838900.0,,,,,
2024-10-28,14.989999771118164,15.239999771118164,14.835000038146973,15.029999732971191,789900.0,,,,,
2024-10-29,15.170000076293944,15.18000030517578,14.59000015258789,14.850000381469728,595800.0,,,,,
2024-10-30,14.270000457763672,15.380000114440918,14.229999542236328,15.020000457763672,895800.0,,,,,
2024-10-31,14.720000267028809,15.06999969482422,14.100000381469728,14.199999809265137,825200.0,,,,,
2024-11-01,15.260000228881836,15.460000038146973,14.329999923706056,14.84000015258789,1069100.0,,,,,
2024-11-04,15.199999809265137,16.260000228881836,15.119999885559082,15.470000267028809,1614100.0,,,,,
2024-11-05,15.31999969482422,15.609999656677246,14.666999816894531,15.399999618530272,574300.0,,,,,
2024-11-06,15.720000267028809,16.440000534057617,15.369999885559082,16.0,926500.0,,,,,
2024-11-07,16.139999389648438,16.239999771118164,15.279999732971191,15.640000343322754,588000.0,,,,,
2024-11-08,17.040000915527344,17.06999969482422,15.84000015258789,16.190000534057617,1499300.0,,,,,
2024-11-11,17.489999771118164,18.51000022888184,16.889999389648438,18.399999618530277,3404300.0,,,,,
2024-11-12,16.610000610351562,17.899999618530273,16.3799991607666,17.270000457763672,1708800.0,,,,,
2024-11-13,14.079999923706056,16.506999969482422,13.795000076293944,16.110000610351562,3202100.0,,,,,
2024-11-14,14.109999656677246,15.25,13.984999656677246,14.510000228881836,1836000.0,,,,,
2024-11-15,14.010000228881836,14.375,13.359999656677246,14.1899995803833,1533800.0,,,,,
2024-11-18,13.779999732971191,14.369999885559082,13.579999923706056,14.010000228881836,1056500.0,,,,,
2024-11-19,13.789999961853027,14.279999732971191,13.5,13.699999809265137,1125300.0,,,,,
2024-11-20,13.550000190734863,13.869999885559082,13.149999618530272,13.609999656677246,1144200.0,,,,,
2024-11-21,13.380000114440918,13.739999771118164,13.010000228881836,13.550000190734863,768400.0,,,,,
2024-11-22,14.0,14.039999961853027,13.25,13.34000015258789,1016600.0,,,,,
2024-11-25,13.710000038146973,14.670000076293944,13.68000030517578,14.170000076293944,1339700.0,,,,,
2024-11-26,14.369999885559082,14.449999809265137,13.619999885559082,13.710000038146973,653800.0,,,,,
2024-11-27,14.529999732971191,14.899999618530272,14.164999961853027,14.300000190734863,674200.0,,,,,
2024-11-29,14.510000228881836,14.899999618530272,14.390000343322754,14.520000457763672,383100.0,,,,,
2024-12-02,13.31999969482422,14.395000457763672,13.260000228881836,14.350000381469728,1188000.0,,,,,
2024-12-03,13.609999656677246,13.630000114440918,12.90999984741211,13.020000457763672,1224700.0,,,,,
2024-12-04,14.420000076293944,14.449999809265137,13.390000343322754,13.399999618530272,974900.0,,,,,
2024-12-05,14.0,14.399999618530272,13.75,14.390000343322754,889700.0,,,,,
2024-12-06,14.020000457763672,14.5,13.935999870300291,14.0,727200.0,,,,,
2024-12-09,13.3100004196167,14.470000267028809,13.229999542236328,14.010000228881836,699800.0,,,,,
2024-12-10,12.949999809265137,13.600000381469728,12.93000030517578,13.329999923706056,869300.0,,,,,
2024-12-11,12.270000457763672,13.0,12.220000267028809,12.989999771118164,1445400.0,,,,,
2024-12-12,12.640000343322754,12.779000282287598,11.81999969482422,12.119999885559082,1618500.0,,,,,
2024-12-13,11.899999618530272,12.65999984741211,11.760000228881836,12.65999984741211,984700.0,,,,,
2024-12-16,11.885000228881836,12.390000343322754,11.869999885559082,11.9399995803833,940300.0,,,,,
2024-12-17,11.760000228881836,12.010000228881836,11.550000190734863,11.75,989800.0,,,,,
2024-12-18,10.960000038146973,11.890000343322754,10.628000259399414,11.829999923706056,1971400.0,,,,,
2024-12-19,11.31999969482422,11.604999542236328,10.670000076293944,11.5,1268100.0,,,,,
2024-12-20,11.18000030517578,11.5649995803833,10.829999923706056,11.18000030517578,2578100.0,,,,,
2024-12-23,11.199999809265137,11.520000457763672,10.800000190734863,11.170000076293944,1382000.0,,,,,
2024-12-24,11.40999984741211,11.46500015258789,11.020000457763672,11.15999984741211,497600.0,,,,,
2024-12-26,11.149999618530272,11.295000076293944,10.670000076293944,11.199999809265137,1805400.0,,,,,
2024-12-27,10.789999961853027,11.239999771118164,10.199999809265137,11.029999732971191,2059800.0,,,,,
2024-12-30,10.619999885559082,10.6899995803833,10.300000190734863,10.550000190734863,1802400.0,,,,,
2024-12-31,10.550000190734863,10.800000190734863,10.380000114440918,10.520000457763672,833700.0,,,,,
2025-01-02,10.710000038146973,11.09000015258789,10.404999732971191,10.789999961853027,1753200.0,,,,,
2025-01-03,11.1899995803833,11.40999984741211,10.529999732971191,10.529999732971191,1268500.0,,,,,
2025-01-06,11.079999923706056,11.579999923706056,10.6850004196167,11.300000190734863,1144700.0,,,,,
2025-01-07,11.34000015258789,11.399999618530272,10.890000343322754,11.039999961853027,923400.0,,,,,
2025-01-08,11.43000030517578,11.600000381469728,10.859999656677246,11.15999984741211,1308500.0,,,,,
2025-01-10,11.239999771118164,11.30500030517578,10.699999809265137,11.170000076293944,1354600.0,,,,,
2025-01-13,11.260000228881836,12.479999542236328,11.229999542236328,11.399999618530272,2155500.0,,,,,
2025-01-14,11.359999656677246,11.979999542236328,11.029999732971191,11.90999984741211,899600.0,,,,,
2025-01-15,12.010000228881836,12.085000038146973,11.0,11.850000381469728,1804000.0,,,,,
2025-01-16,12.18000030517578,12.369999885559082,11.210000038146973,11.979999542236328,1601000.0,,,,,
2025-01-17,12.56999969482422,12.989999771118164,12.1899995803833,12.260000228881836,1679800.0,,,,,
2025-01-21,13.479999542236328,13.5,12.449999809265137,12.739999771118164,1487700.0,,,,,
2025-01-22,13.550000190734863,13.68000030517578,13.149999618530272,13.479999542236328,1135100.0,,,,,
2025-01-23,13.890000343322754,14.0600004196167,13.288999557495115,13.5,1002200.0,,,,,
2025-01-24,14.079999923706056,14.25,13.579999923706056,13.789999961853027,1108800.0,,,,,
2025-01-27,14.449999809265137,15.1899995803833,13.880000114440918,13.960000038146973,2551100.0,,,,,
2025-01-28,14.880000114440918,15.170000076293944,14.39799976348877,14.619999885559082,1418000.0,,,,,
2025-01-29,14.31999969482422,14.859999656677246,14.1899995803833,14.720000267028809,778800.0,,,,,
2025-01-30,14.289999961853027,14.869999885559082,14.0649995803833,14.449999809265137,872600.0,,,,,
2025-01-31,13.020000457763672,14.579999923706056,12.75,14.300000190734863,2017200.0,,,,,
2025-02-03,12.3100004196167,12.760000228881836,11.890000343322754,12.630000114440918,2168800.0,,,,,
2025-02-04,12.520000457763672,12.550000190734863,11.90999984741211,12.220000267028809,1213200.0,,,,,
2025-02-05,12.75,13.069000244140623,12.25,12.390000343322754,684700.0,,,,,
2025-02-06,12.800000190734863,13.010000228881836,12.3100004196167,12.75,883000.0,,,,,
2025-02-07,11.920000076293944,13.130000114440918,11.890000343322754,12.890000343322754,1370000.0,,,,,
2025-02-10,11.739999771118164,12.720000267028809,11.649999618530272,12.720000267028809,1444000.0,,,,,
2025-02-11,11.550000190734863,12.029999732971191,11.329999923706056,11.739999771118164,978400.0,,,,,
2025-02-12,11.630000114440918,11.770000457763672,11.260000228881836,11.359999656677246,1148100.0,,,,,
2025-02-13,11.920000076293944,12.010000228881836,11.600000381469728,11.800000190734863,776000.0,,,,,
2025-02-14,12.020000457763672,12.199999809265137,11.744999885559082,11.90999984741211,1088600.0,,,,,
2025-02-18,11.770000457763672,12.43000030517578,11.640000343322754,12.119999885559082,1033800.0,,,,,
2025-02-19,12.0,12.020000457763672,11.579999923706056,11.609999656677246,843100.0,,,,,
2025-02-20,11.779999732971191,12.149999618530272,11.729999542236328,11.949999809265137,847900.0,,,,,
2025-02-21,11.239999771118164,12.187999725341797,11.229999542236328,12.149999618530272,1390600.0,,,,,
2025-02-24,10.829999923706056,11.383999824523926,10.550000190734863,11.25,1237400.0,,,,,
2025-02-25,10.5600004196167,10.979999542236328,10.40999984741211,10.81999969482422,1869500.0,,,,,
2025-02-26,10.229999542236328,11.010000228881836,10.079999923706056,10.609999656677246,1936800.0,,,,,
2025-02-27,10.199999809265137,10.800000190734863,10.020000457763672,10.359999656677246,1256900.0,,,,,
2025-02-28,10.479999542236328,10.630000114440918,10.109999656677246,10.199999809265137,905400.0,,,,,
2025-03-03,10.18000030517578,10.640000343322754,10.010000228881836,10.5,1582700.0,,,,,
2025-03-04,10.510000228881836,10.720000267028809,10.0,10.0,1400600.0,,,,,
2025-03-05,10.869999885559082,11.0,10.515000343322754,10.529999732971191,1303200.0,,,,,
2025-03-06,10.789999961853027,11.550000190734863,10.760000228881836,10.81999969482422,1923000.0,,,,,
2025-03-07,10.850000381469728,11.15999984741211,10.460000038146973,11.029999732971191,1415300.0,,,,,
2025-03-10,10.829999923706056,10.949999809265137,10.460000038146973,10.600000381469728,1310500.0,,,,,
2025-03-11,11.529999732971191,11.640000343322754,10.68000030517578,10.800000190734863,1208700.0,,,,,
2025-03-12,12.3100004196167,12.350000381469728,11.649999618530272,11.729999542236328,1521900.0,,,,,
2025-03-13,11.949999809265137,12.5,11.899999618530272,12.199999809265137,900700.0,,,,,
2025-03-14,11.869999885559082,12.255000114440918,11.8149995803833,12.010000228881836,819300.0,,,,,
2025-03-17,11.4399995803833,12.079999923706056,11.43000030517578,11.710000038146973,1069600.0,,,,,
2025-03-18,11.529999732971191,11.756999969482422,11.06999969482422,11.300000190734863,778100.0,,,,,
2025-03-19,11.649999618530272,11.954999923706056,11.4399995803833,11.489999771118164,1284600.0,,,,,
2025-03-20,14.3100004196167,15.086999893188477,12.281000137329102,12.300000190734863,8868800.0,,,,,
2025-03-21,12.359999656677246,14.25,12.25,14.25,4452600.0,,,,,
2025-03-24,12.890000343322754,12.989999771118164,12.074999809265137,12.449999809265137,4074100.0,,,,,
2025-03-25,13.149999618530272,13.220000267028809,12.670000076293944,12.800000190734863,1794300.0,,,,,
2025-03-26,12.600000381469728,13.201000213623049,12.3100004196167,13.039999961853027,2419100.0,,,,,
2025-03-27,12.630000114440918,12.779999732971191,12.270000457763672,12.489999771118164,1549800.0,,,,,
2025-03-28,12.489999771118164,12.779999732971191,12.210000038146973,12.630000114440918,1191100.0,,,,,
2025-03-31,12.579999923706056,12.770000457763672,11.850000381469728,12.100000381469728,1778600.0,,,,,
2025-04-01,12.529999732971191,12.850000381469728,12.229000091552734,12.4399995803833,1511000.0,,,,,
2025-04-02,13.050000190734863,13.25,12.289999961853027,12.329999923706056,1535400.0,,,,,
2025-04-03,13.399999618530272,13.600000381469728,12.4399995803833,12.460000038146973,2623200.0,,,,,
2025-04-04,12.800000190734863,13.729999542236328,12.470000267028809,13.079999923706056,2802300.0,,,,,
2025-04-07,12.829999923706056,13.78499984741211,12.0,12.140000343322754,2978500.0,,,,,
2025-04-08,12.329999923706056,13.420000076293944,12.029999732971191,13.289999961853027,1485500.0,,,,,
2025-04-09,13.34000015258789,13.68000030517578,11.800000190734863,12.029999732971191,3310700.0,,,,,
2025-04-10,13.239999771118164,13.663000106811523,12.800000190734863,13.34000015258789,2063300.0,,,,,
2025-04-11,14.050000190734863,14.5,13.220000267028809,13.229999542236328,2203500.0,,,,,
2025-04-14,14.470000267028809,14.600000381469728,13.90999984741211,14.369999885559082,778800.0,,,,,
2025-04-15,14.989999771118164,15.0,14.449999809265137,14.56999969482422,1258200.0,,,,,
2025-04-16,14.880000114440918,15.119999885559082,14.529999732971191,14.899999618530272,1809100.0,,,,,
2025-04-17,14.880000114440918,15.09000015258789,14.43000030517578,14.789999961853027,1550200.0,,,,,
2025-04-21,14.31999969482422,14.920000076293944,13.770000457763672,14.68000030517578,2460800.0,,,,,
2025-04-22,15.0,15.199000358581545,14.392000198364258,14.479999542236328,1249700.0,,,,,
2025-04-23,14.380000114440918,15.4399995803833,14.31999969482422,15.25,1110400.0,,,,,
2025-04-24,14.640000343322754,14.729999542236328,14.199999809265137,14.460000038146973,821400.0,,,,,
2025-04-25,13.770000457763672,14.470000267028809,13.65999984741211,14.470000267028809,970600.0,,,,,
2025-04-28,14.140000343322754,14.270000457763672,13.824999809265137,13.890000343322754,992400.0,,,,,
2025-04-29,13.920000076293944,14.234999656677246,13.720000267028809,14.010000228881836,665300.0,,,,,
2025-04-30,13.970000267028809,14.09000015258789,13.550000190734863,13.770000457763672,1025600.0,,,,,
2025-05-01,14.15999984741211,14.239999771118164,13.449999809265137,13.829999923706056,931500.0,,,,,
2025-05-02,14.460000038146973,15.05500030517578,14.440999984741213,14.59000015258789,1028200.0,,,,,
2025-05-05,14.260000228881836,14.350000381469728,14.029999732971191,14.34000015258789,708100.0,,,,,
2025-05-06,14.020000457763672,14.350000381469728,13.710000038146973,14.079999923706056,1148100.0,,,,,
2025-05-07,13.489999771118164,14.045000076293944,13.100000381469728,13.979999542236328,1470100.0,,,,,
2025-05-08,13.489999771118164,13.84000015258789,13.0600004196167,13.550000190734863,1196200.0,,,,,
2025-05-09,13.4399995803833,14.0,13.359999656677246,13.449999809265137,1086500.0,,,,,
2025-05-12,13.289999961853027,13.654999732971191,12.960000038146973,13.210000038146973,1993300.0,,,,,
2025-05-13,13.350000381469728,13.53499984741211,12.949999809265137,13.270000457763672,1436600.0,,,,,
2025-05-14,12.100000381469728,13.010000228881836,11.800000190734863,12.260000228881836,3524700.0,,,,,
2025-05-15,12.19499969482422,12.420000076293944,11.649999618530272,12.15999984741211,1774700.0,,,,,
2025-05-16,13.600000381469728,13.770000457763672,12.399999618530272,12.399999618530272,2214400.0,,,,,
2025-05-19,14.260000228881836,14.300000190734863,13.34000015258789,13.56999969482422,1357000.0,,,,,
2025-05-20,14.329999923706056,14.399999618530272,13.800000190734863,14.149999618530272,1544600.0,,,,,
2025-05-21,14.220000267028809,14.93000030517578,14.0,14.0600004196167,1452700.0,,,,,
2025-05-22,14.520000457763672,14.56999969482422,14.029999732971191,14.1899995803833,875800.0,,,,,
2025-05-23,14.979999542236328,15.289999961853027,14.4399995803833,14.520000457763672,2307800.0,,,,,
2025-05-27,14.619999885559082,15.489999771118164,14.5,15.34000015258789,1231500.0,,,,,
2025-05-28,14.850000381469728,14.850000381469728,14.3149995803833,14.5600004196167,963000.0,,,,,
2025-05-29,15.489999771118164,15.5,14.699999809265137,15.020000457763672,1466000.0,,,,,
2025-05-30,14.43000030517578,15.399999618530272,14.399999618530272,15.399999618530272,1860900.0,,,,,
2025-06-02,14.460000038146973,14.789999961853027,14.039999961853027,14.43000030517578,982200.0,,,,,
2025-06-03,14.529999732971191,14.869999885559082,14.199999809265137,14.479999542236328,1157000.0,,,,,
2025-06-04,13.81999969482422,14.699999809265137,13.78499984741211,14.5,847800.0,,,,,
2025-06-05,13.4399995803833,13.850000381469728,13.279999732971191,13.75,1237000.0,,,,,
2025-06-06,14.489999771118164,14.539999961853027,13.539999961853027,13.670000076293944,1273300.0,,,,,
2025-06-09,14.529999732971191,14.869999885559082,14.210000038146973,14.5600004196167,1067400.0,,,,,
2025-06-10,14.6899995803833,14.779999732971191,14.359999656677246,14.56999969482422,545000.0,,,,,
2025-06-11,14.34000015258789,14.800000190734863,14.300000190734863,14.770000457763672,559900.0,,,,,
2025-06-12,14.399999618530272,14.510000228881836,14.100000381469728,14.300000190734863,588600.0,,,,,
2025-06-13,15.390000343322754,15.43000030517578,14.149999618530272,14.149999618530272,1170700.0,,,,,
2025-06-16,15.15999984741211,15.68000030517578,14.859999656677246,15.635000228881836,1435300.0,,,,,
2025-06-17,14.81999969482422,15.119999885559082,14.770000457763672,15.020000457763672,1004600.0,,,,,
2025-06-18,15.90999984741211,16.229999542236328,14.800000190734863,14.93000030517578,2728400.0,,,,,
2025-06-20,15.800000190734863,16.110000610351562,15.449999809265137,15.989999771118164,1338200.0,,,,,
2025-06-23,16.56999969482422,16.59000015258789,15.670000076293944,15.8100004196167,1408300.0,,,,,
2025-06-24,16.780000686645508,17.5,16.299999237060547,16.700000762939453,1940800.0,,,,,
2025-06-25,17.260000228881836,17.540000915527344,16.850000381469727,17.079999923706055,1399200.0,,,,,
2025-06-26,18.07999992370605,18.209999084472656,17.273000717163086,17.299999237060547,1802500.0,,,,,
2025-06-27,18.200000762939453,18.899999618530277,18.11000061035156,18.190000534057617,3884200.0,,,,,
2025-06-30,17.450000762939453,18.5,16.15999984741211,18.43000030517578,3160400.0,,,,,
2025-07-01,16.09000015258789,17.40999984741211,16.0,17.139999389648438,1866200.0,,,,,
2025-07-02,16.75,16.760000228881836,15.75,15.859999656677246,1285300.0,,,,,
2025-07-03,16.520000457763672,16.809999465942383,16.149999618530273,16.75,881500.0,,,,,
2025-07-07,17.09000015258789,17.899999618530273,16.440000534057617,16.579999923706055,1657100.0,,,,,
2025-07-08,16.950000762939453,17.440000534057617,16.399999618530273,17.440000534057617,1297100.0,,,,,
2025-07-09,17.899999618530273,17.940000534057617,16.959999084472656,17.1200008392334,1209000.0,,,,,
2025-07-10,17.979999542236328,18.049999237060547,17.288000106811523,17.93000030517578,1430900.0,,,,,
2025-07-11,17.690000534057617,18.045000076293945,17.459999084472656,17.979999542236328,1113000.0,,,,,
2025-07-14,17.899999618530273,18.21999931335449,17.610000610351562,17.6299991607666,927000.0,,,,,
2025-07-15,17.559999465942383,18.0,17.190000534057617,18.0,972800.0,,,,,
2025-07-16,17.8700008392334,17.989999771118164,17.56999969482422,17.639999389648438,900500.0,,,,,
2025-07-17,18.350000381469727,18.440000534057617,17.75,17.8799991607666,1808800.0,,,,,
2025-07-18,17.920000076293945,18.61000061035156,17.75,18.43000030517578,1337300.0,,,,,
2025-07-21,17.850000381469727,18.149999618530277,17.610000610351562,18.0,717700.0,,,,,
2025-07-22,17.59000015258789,17.9950008392334,17.520000457763672,17.950000762939453,748400.0,,,,,
2025-07-23,18.0,18.170000076293945,17.43000030517578,17.579999923706055,1146400.0,,,,,
