Date,Close,High,Low,Open,Volume,"('Close', 'AURE')","('High', 'AURE')","('Low', 'AURE')","('Open', 'AURE')","('Volume', 'AURE')"
2024-06-03,1.0700000524520874,1.100000023841858,0.9700000286102296,0.9900000095367432,52300.0,,,,,
2024-06-04,1.0,1.100000023841858,0.9700000286102296,1.0299999713897705,130100.0,,,,,
2024-06-05,1.0,1.100000023841858,0.9700000286102296,1.0499999523162842,192400.0,,,,,
2024-06-06,0.9399999976158142,1.0299999713897705,0.902999997138977,1.0299999713897705,54100.0,,,,,
2024-06-07,0.949999988079071,0.959999978542328,0.9169999957084656,0.959999978542328,30800.0,,,,,
2024-06-10,0.9399999976158142,0.9800000190734864,0.9020000100135804,0.972000002861023,57300.0,,,,,
2024-06-11,0.8050000071525574,0.9399999976158142,0.7710000276565552,0.9100000262260436,86200.0,,,,,
2024-06-12,0.800000011920929,0.8500000238418579,0.7080000042915344,0.8500000238418579,92700.0,,,,,
2024-06-13,0.8799999952316284,0.8799999952316284,0.75,0.8009999990463257,24300.0,,,,,
2024-06-14,0.8600000143051147,0.8849999904632568,0.8009999990463257,0.8100000023841858,19700.0,,,,,
2024-06-17,0.800000011920929,0.8600000143051147,0.7799999713897705,0.8299999833106995,8200.0,,,,,
2024-06-18,0.7950000166893005,0.8299999833106995,0.7620000243186951,0.800000011920929,29300.0,,,,,
2024-06-20,0.8299999833106995,0.8500000238418579,0.7820000052452087,0.8199999928474426,14000.0,,,,,
2024-06-21,0.7919999957084656,0.8500000238418579,0.7900000214576721,0.7979999780654907,10000.0,,,,,
2024-06-24,0.8190000057220459,0.8330000042915344,0.7929999828338623,0.8320000171661377,6600.0,,,,,
2024-06-25,0.8730000257492065,0.8849999904632568,0.8199999928474426,0.8500000238418579,24400.0,,,,,
2024-06-26,0.871999979019165,0.8849999904632568,0.8320000171661377,0.8849999904632568,18900.0,,,,,
2024-06-27,0.9229999780654908,0.9430000185966492,0.8489999771118164,0.8489999771118164,63800.0,,,,,
2024-06-28,0.9229999780654908,0.9399999976158142,0.8999999761581421,0.8999999761581421,14500.0,,,,,
2024-07-01,0.9399999976158142,0.9399999976158142,0.9079999923706056,0.9100000262260436,25900.0,,,,,
2024-07-02,0.9100000262260436,0.9399999976158142,0.9049999713897704,0.9399999976158142,15900.0,,,,,
2024-07-03,0.9300000071525574,0.9300000071525574,0.8849999904632568,0.9200000166893004,8100.0,,,,,
2024-07-05,0.8899999856948853,0.9399999976158142,0.8500000238418579,0.8899999856948853,19600.0,,,,,
2024-07-08,0.8930000066757202,0.9399999976158142,0.8700000047683716,0.8709999918937683,6400.0,,,,,
2024-07-09,0.8809999823570251,0.9079999923706056,0.8500000238418579,0.8799999952316284,8100.0,,,,,
2024-07-10,0.8679999709129333,0.8889999985694885,0.800000011920929,0.8500000238418579,19000.0,,,,,
2024-07-11,0.8190000057220459,0.8999999761581421,0.7850000262260437,0.8999999761581421,30800.0,,,,,
2024-07-12,0.8399999737739563,0.8899999856948853,0.8230000138282776,0.8899999856948853,29600.0,,,,,
2024-07-15,0.8450000286102295,0.8799999952316284,0.8199999928474426,0.8399999737739563,28800.0,,,,,
2024-07-16,0.8690000176429749,0.8999999761581421,0.824999988079071,0.8450000286102295,45700.0,,,,,
2024-07-17,0.8550000190734863,0.8899999856948853,0.8199999928474426,0.8899999856948853,15800.0,,,,,
2024-07-18,0.8579999804496765,0.8960000276565552,0.8299999833106995,0.8500000238418579,21300.0,,,,,
2024-07-19,0.8600000143051147,0.8799999952316284,0.8330000042915344,0.8330000042915344,10100.0,,,,,
2024-07-22,0.8140000104904175,0.8870000243186951,0.7110000252723694,0.8539999723434448,21400.0,,,,,
2024-07-23,0.8119999766349792,0.8610000014305115,0.8119999766349792,0.8610000014305115,3600.0,,,,,
2024-07-24,0.7900000214576721,0.8429999947547913,0.7799999713897705,0.824999988079071,12200.0,,,,,
2024-07-25,0.800000011920929,0.8259999752044678,0.7799999713897705,0.8140000104904175,17200.0,,,,,
2024-07-26,0.7739999890327454,0.843999981880188,0.7720000147819519,0.800000011920929,8700.0,,,,,
2024-07-29,0.8389999866485596,0.8700000047683716,0.7929999828338623,0.8130000233650208,4800.0,,,,,
2024-07-30,0.8009999990463257,0.8700000047683716,0.7699999809265137,0.8550000190734863,28200.0,,,,,
2024-07-31,0.8790000081062317,0.8999999761581421,0.8199999928474426,0.8209999799728394,17800.0,,,,,
2024-08-01,0.7739999890327454,0.8420000076293945,0.7639999985694885,0.8399999737739563,6300.0,,,,,
2024-08-02,0.7850000262260437,0.8399999737739563,0.7749999761581421,0.8399999737739563,16200.0,,,,,
2024-08-05,0.7519999742507935,0.800000011920929,0.699999988079071,0.7799999713897705,20300.0,,,,,
2024-08-06,0.7300000190734863,0.7599999904632568,0.7300000190734863,0.7519999742507935,4000.0,,,,,
2024-08-07,0.7300000190734863,0.8009999990463257,0.7300000190734863,0.7350000143051147,8800.0,,,,,
2024-08-08,0.7080000042915344,0.765999972820282,0.7080000042915344,0.7200000286102295,8000.0,,,,,
2024-08-09,0.6980000138282776,0.7450000047683716,0.6980000138282776,0.7450000047683716,5900.0,,,,,
2024-08-12,0.6779999732971191,0.6930000185966492,0.6759999990463257,0.6759999990463257,3800.0,,,,,
2024-08-13,0.6880000233650208,0.7360000014305115,0.6800000071525574,0.699999988079071,8700.0,,,,,
