Date,Close,High,Low,Open,Volume,"('Close', 'GLXY')","('High', 'GLXY')","('Low', 'GLXY')","('Open', 'GLXY')","('Volume', 'GLXY')"
2025-07-03,21.75,22.649999618530277,21.59000015258789,22.290000915527344,3814400.0,,,,,
2025-07-07,19.690000534057617,21.43600082397461,19.200000762939453,21.334999084472656,7332500.0,,,,,
2025-07-08,19.459999084472656,20.07999992370605,19.149999618530277,20.07999992370605,3688000.0,,,,,
2025-07-09,20.170000076293945,20.26000022888184,19.049999237060547,19.920000076293945,6587800.0,,,,,
2025-07-10,20.40999984741211,20.600000381469727,19.350000381469727,20.15999984741211,3929800.0,,,,,
2025-07-11,20.6299991607666,21.84000015258789,20.36000061035156,20.545000076293945,6119900.0,,,,,
2025-07-14,21.450000762939453,21.950000762939453,20.854999542236328,20.950000762939453,4279400.0,,,,,
2025-07-15,20.86000061035156,21.56999969482422,20.399999618530277,21.0,4209000.0,,,,,
2025-07-16,24.36000061035156,24.75,21.149999618530277,21.15999984741211,14109500.0,,,,,
2025-07-17,26.040000915527344,26.170000076293945,23.670000076293945,24.28499984741211,11744500.0,,,,,
2025-07-18,27.1299991607666,28.200000762939453,25.31999969482422,27.709999084472656,20131400.0,,,,,
2025-07-21,27.450000762939453,31.75,27.270000457763672,29.1299991607666,22095300.0,,,,,
2025-07-22,29.11000061035156,29.21999931335449,26.68000030517578,28.200000762939453,11783400.0,,,,,
2025-07-23,31.030000686645508,31.190000534057617,28.40999984741211,29.61000061035156,13614200.0,,,,,
2025-07-24,31.88999938964844,33.16999816894531,30.07999992370605,30.315000534057617,12570300.0,,,,,
2025-07-25,30.59000015258789,31.420000076293945,29.149999618530277,31.40999984741211,9383700.0,,,,,
2025-07-28,29.600000381469727,31.520000457763672,29.479999542236328,31.309999465942383,7354500.0,,,,,
2025-07-29,26.76000022888184,29.479999542236328,25.93199920654297,29.170000076293945,13128900.0,,,,,
2025-07-30,28.899999618530277,29.5,27.18000030517578,27.18000030517578,10722200.0,,,,,
2025-07-31,28.415000915527344,30.420000076293945,28.309999465942383,28.895000457763672,8284700.0,,,,,
2025-08-01,26.8799991607666,27.888999938964844,26.0,26.065000534057617,9517000.0,,,,,
2025-08-04,28.88999938964844,29.75,27.0,27.645000457763672,8075300.0,,,,,
2025-08-05,27.68000030517578,29.03499984741211,25.549999237060547,28.3799991607666,12355800.0,,,,,
2025-08-06,27.34000015258789,28.0,26.020000457763672,27.07999992370605,9224200.0,,,,,
2025-08-07,28.09000015258789,30.350000381469727,27.45199966430664,28.5,10836200.0,,,,,
2025-08-08,27.780000686645508,28.3799991607666,26.459999084472656,28.01000022888184,10557800.0,,,,,
2025-08-11,28.479999542236328,30.84000015258789,28.350000381469727,28.600000381469727,11427700.0,,,,,
2025-08-12,27.899999618530277,29.43899917602539,27.36000061035156,28.770000457763672,7273800.0,,,,,
2025-08-13,28.34000015258789,30.190000534057617,27.809999465942383,28.0,9040900.0,,,,,
2025-08-14,28.56999969482422,29.920000076293945,27.25,27.70499992370605,8800400.0,,,,,
2025-08-15,26.09000015258789,29.0,25.799999237060547,28.84000015258789,10624400.0,,,,,
2025-08-18,26.790000915527344,26.850000381469727,25.51000022888184,25.70499992370605,5891100.0,,,,,
2025-08-19,24.09499931335449,26.739999771118164,23.649999618530277,26.61000061035156,11863500.0,,,,,
2025-08-20,24.51000022888184,24.51000022888184,22.950000762939453,23.825000762939453,7582400.0,,,,,
2025-08-21,23.88999938964844,24.479999542236328,23.6200008392334,23.790000915527344,8483700.0,,,,,
2025-08-22,25.56999969482422,25.700000762939453,23.34000015258789,23.649999618530277,7897300.0,,,,,
2025-08-25,24.549999237060547,25.13400077819824,24.020000457763672,24.549999237060547,5244400.0,,,,,
2025-08-26,24.71999931335449,24.8799991607666,23.90999984741211,24.399999618530277,8794100.0,,,,,
2025-08-27,24.40999984741211,25.290000915527344,24.36000061035156,24.690000534057617,4847400.0,,,,,
2025-08-28,24.51000022888184,25.34000015258789,24.489999771118164,24.61000061035156,4452900.0,,,,,
2025-08-29,23.489999771118164,24.40999984741211,23.01000022888184,24.40999984741211,8869500.0,,,,,
2025-09-02,24.15999984741211,24.190000534057617,22.420000076293945,22.700000762939453,6168600.0,,,,,
2025-09-03,24.38999938964844,25.549999237060547,24.34000015258789,24.5,7482300.0,,,,,
2025-09-04,22.90999984741211,24.399999618530277,22.809999465942383,24.3700008392334,5269700.0,,,,,
2025-09-05,23.489999771118164,23.780000686645508,22.170000076293945,23.420000076293945,6204400.0,,,,,
2025-09-08,24.21999931335449,24.56999969482422,23.5,23.739999771118164,6768100.0,,,,,
2025-09-09,26.57999992370605,26.600000381469727,24.559999465942383,25.604999542236328,10831700.0,,,,,
2025-09-10,26.07999992370605,27.979999542236328,25.8700008392334,26.815000534057617,10803100.0,,,,,
2025-09-11,28.8700008392334,29.729999542236328,26.18000030517578,26.3700008392334,14297800.0,,,,,
2025-09-12,29.700000762939453,30.299999237060547,28.81999969482422,28.90999984741211,9455700.0,,,,,
2025-09-15,30.770000457763672,30.834999084472656,29.200000762939453,29.649999618530277,7869400.0,,,,,
2025-09-16,31.82999992370605,31.950000762939453,29.46500015258789,31.0,9425200.0,,,,,
2025-09-17,33.0099983215332,33.650001525878906,31.170000076293945,31.700000762939453,10972300.0,,,,,
2025-09-18,33.08000183105469,34.25,32.79999923706055,33.47999954223633,8341400.0,,,,,
2025-09-19,32.869998931884766,33.08000183105469,31.799999237060547,32.33000183105469,8004400.0,,,,,
2025-09-22,33.689998626708984,33.84000015258789,30.350000381469727,31.190000534057617,6953500.0,,,,,
2025-09-23,33.13999938964844,35.599998474121094,32.619998931884766,34.709999084472656,8813800.0,,,,,
2025-09-24,34.290000915527344,35.790000915527344,33.689998626708984,34.119998931884766,7361900.0,,,,,
2025-09-25,32.1150016784668,33.571998596191406,31.11599922180176,32.150001525878906,7566100.0,,,,,
2025-09-26,30.899999618530277,32.220001220703125,29.709999084472656,31.790000915527344,7838200.0,,,,,
2025-09-29,34.290000915527344,34.7599983215332,32.0,32.32500076293945,8301700.0,,,,,
2025-09-30,33.810001373291016,35.70000076293945,33.52000045776367,34.2400016784668,6890300.0,,,,,
2025-10-01,35.83000183105469,36.40999984741211,33.97999954223633,34.83000183105469,11030300.0,,,,,
2025-10-02,36.52000045776367,37.380001068115234,34.810001373291016,36.41999816894531,7970400.0,,,,,
2025-10-03,36.15999984741211,37.66999816894531,35.79999923706055,36.935001373291016,5268800.0,,,,,
2025-10-06,38.84000015258789,39.67499923706055,37.59000015258789,38.52000045776367,8033200.0,,,,,
2025-10-07,39.58000183105469,42.220001220703125,38.310001373291016,39.91999816894531,12007300.0,,,,,
2025-10-08,41.38999938964844,41.46500015258789,39.0099983215332,41.02999877929688,7066000.0,,,,,
2025-10-09,42.220001220703125,42.310001373291016,39.54999923706055,40.775001525878906,6327100.0,,,,,
2025-10-10,39.380001068115234,44.33000183105469,38.9900016784668,42.8650016784668,12116100.0,,,,,
2025-10-13,41.22999954223633,41.31499862670898,38.61000061035156,40.09000015258789,6739200.0,,,,,
2025-10-14,41.13999938964844,42.52999877929688,37.400001525878906,38.94499969482422,7688300.0,,,,,
2025-10-15,41.91999816894531,42.720001220703125,40.06999969482422,41.77000045776367,6328800.0,,,,,
2025-10-16,39.90999984741211,42.630001068115234,39.34999847412109,42.38999938964844,6339100.0,,,,,
2025-10-17,37.77999877929688,39.54999923706055,36.77399826049805,37.81999969482422,8771200.0,,,,,
2025-10-20,,,,,,39.650001525878906,41.709999084472656,38.959999084472656,39.130001068115234,7998800.0
2025-10-21,,,,,,42.86000061035156,45.91999816894531,40.36000061035156,43.7599983215332,23135800.0
2025-10-22,,,,,,37.34000015258789,41.34000015258789,35.79999923706055,40.744998931884766,15712900.0
2025-10-23,,,,,,38.599998474121094,39.459999084472656,36.619998931884766,38.310001373291016,7954800.0
2025-10-24,,,,,,39.81999969482422,41.470001220703125,39.650001525878906,40.040000915527344,6902200.0
2025-10-27,,,,,,40.54999923706055,41.25,39.529998779296875,40.599998474121094,8686700.0
2025-10-28,,,,,,37.290000915527344,38.54499816894531,36.79999923706055,36.85499954223633,31326900.0
2025-10-29,,,,,,36.43000030517578,38.0,35.72999954223633,37.650001525878906,9473000.0
2025-10-30,,,,,,34.130001068115234,35.47999954223633,33.900001525878906,34.939998626708984,7339300.0
2025-10-31,,,,,,35.0099983215332,36.029998779296875,34.27000045776367,35.2400016784668,7299400.0
2025-11-03,,,,,,34.880001068115234,36.880001068115234,34.16999816894531,36.70500183105469,8239100.0
2025-11-04,,,,,,31.170000076293945,34.0099983215332,31.059999465942383,32.95000076293945,11388700.0
2025-11-05,,,,,,31.440000534057617,32.18000030517578,30.639999389648438,32.18000030517578,8006200.0
2025-11-06,,,,,,30.3799991607666,32.97999954223633,29.479999542236328,32.77000045776367,11405100.0
2025-11-07,,,,,,31.559999465942383,31.790000915527344,28.540000915527344,29.204999923706055,9966500.0
2025-11-10,,,,,,31.790000915527344,33.06999969482422,30.8799991607666,32.5,6791000.0
2025-11-11,,,,,,30.739999771118164,31.440000534057617,30.440000534057617,31.0,5656900.0
2025-11-12,,,,,,31.270000457763672,31.59000015258789,29.979999542236328,31.0,6159500.0
2025-11-13,,,,,,27.239999771118164,30.989999771118164,27.059999465942383,30.989999771118164,11252300.0
2025-11-14,,,,,,26.34000015258789,27.950000762939453,25.06999969482422,25.1299991607666,10043900.0
2025-11-17,,,,,,25.040000915527344,26.475000381469727,24.06999969482422,25.479999542236328,13541900.0
2025-11-18,,,,,,25.579999923706055,26.280000686645508,24.3700008392334,24.530000686645508,8729500.0
2025-11-19,,,,,,25.760000228881836,26.149999618530273,24.940000534057617,24.959999084472656,10531500.0
2025-11-20,,,,,,24.030000686645508,27.610000610351562,23.979999542236328,26.979999542236328,14651400.0
2025-11-21,,,,,,23.420000076293945,23.850000381469727,22.110000610351562,23.43000030517578,13262800.0
2025-11-24,,,,,,24.780000686645508,25.0,23.770000457763672,23.915000915527344,10587300.0
2025-11-25,,,,,,25.479999542236328,25.770000457763672,23.472999572753906,24.399999618530273,8480400.0
2025-11-26,,,,,,26.239999771118164,26.700000762939453,25.450000762939453,26.479999542236328,5873600.0
2025-11-28,,,,,,26.59000015258789,27.43000030517578,26.40999984741211,27.264999389648438,4095400.0
2025-12-01,,,,,,24.799999237060547,25.280000686645508,23.950000762939453,25.09000015258789,9154800.0
2025-12-02,,,,,,25.360000610351562,26.170000076293945,25.1200008392334,25.6299991607666,6002800.0
2025-12-03,,,,,,27.049999237060547,27.100000381469727,25.5,25.84000015258789,6771600.0
2025-12-04,,,,,,27.56999969482422,28.270000457763672,26.59000015258789,26.969999313354492,7123900.0
2025-12-05,,,,,,25.510000228881836,27.110000610351562,25.475000381469727,27.049999237060547,6283000.0
2025-12-08,,,,,,26.09000015258789,26.639999389648438,25.301000595092773,26.6299991607666,4120200.0
2025-12-09,,,,,,29.450000762939453,29.71500015258789,26.049999237060547,26.5,9067300.0
2025-12-10,,,,,,29.520000457763672,30.1299991607666,28.270000457763672,28.670000076293945,7301600.0
2025-12-11,,,,,,29.860000610351562,29.979999542236328,28.18000030517578,28.84000015258789,4133700.0
2025-12-12,,,,,,26.75,30.290000915527344,26.729999542236328,30.190000534057617,8086600.0
2025-12-15,,,,,,24.540000915527344,26.899999618530273,24.15999984741211,26.760000228881836,14240500.0
2025-12-16,,,,,,24.309999465942383,25.360000610351562,23.979999542236328,24.520000457763672,6607700.0
2025-12-17,,,,,,22.809999465942383,25.170000076293945,22.690000534057617,24.420000076293945,8706600.0
2025-12-18,,,,,,22.510000228881836,23.850000381469727,22.360000610351562,23.25,6266400.0
2025-12-19,,,,,,24.0,24.219999313354492,22.8799991607666,22.8799991607666,8697500.0
2025-12-22,,,,,,24.610000610351562,25.43000030517578,24.229999542236328,24.510000228881836,4418800.0
2025-12-23,,,,,,24.389999389648438,24.649999618530273,24.149999618530273,24.2450008392334,467283.0
