Date,Close,High,Low,Open,Volume,"('Close', 'LCTX')","('High', 'LCTX')","('Low', 'LCTX')","('Open', 'LCTX')","('Volume', 'LCTX')"
2024-06-03,1.0199999809265137,1.0499999523162842,0.9700000286102296,1.0099999904632568,1001400.0,,,,,
2024-06-04,0.9700000286102296,1.059999942779541,0.9700000286102296,1.0299999713897705,1117400.0,,,,,
2024-06-05,0.9800000190734864,0.9900000095367432,0.9399999976158142,0.9800000190734864,885800.0,,,,,
2024-06-06,0.9800000190734864,0.9900000095367432,0.949999988079071,0.9700000286102296,661200.0,,,,,
2024-06-07,0.9700000286102296,0.9900000095367432,0.949999988079071,0.9900000095367432,874700.0,,,,,
2024-06-10,0.9300000071525574,0.9800000190734864,0.9100000262260436,0.949999988079071,1382100.0,,,,,
2024-06-11,0.9700000286102296,0.9700000286102296,0.9200000166893004,0.9300000071525574,651700.0,,,,,
2024-06-12,0.949999988079071,0.9900000095367432,0.9399999976158142,0.9800000190734864,425200.0,,,,,
2024-06-13,0.9300000071525574,0.959999978542328,0.8999999761581421,0.959999978542328,539800.0,,,,,
2024-06-14,0.9200000166893004,0.9399999976158142,0.9100000262260436,0.9300000071525574,544700.0,,,,,
2024-06-17,0.9100000262260436,0.9200000166893004,0.8999999761581421,0.9100000262260436,1025900.0,,,,,
2024-06-18,0.8899999856948853,0.9300000071525574,0.8799999952316284,0.8999999761581421,1292200.0,,,,,
2024-06-20,0.8899999856948853,0.9300000071525574,0.8399999737739563,0.8799999952316284,848400.0,,,,,
2024-06-21,0.8999999761581421,0.9200000166893004,0.8899999856948853,0.8899999856948853,608000.0,,,,,
2024-06-24,0.9200000166893004,0.9700000286102296,0.8999999761581421,0.8999999761581421,954500.0,,,,,
2024-06-25,0.9100000262260436,0.949999988079071,0.9100000262260436,0.9300000071525574,464200.0,,,,,
2024-06-26,0.8999999761581421,0.9200000166893004,0.8999999761581421,0.9100000262260436,593100.0,,,,,
2024-06-27,1.0299999713897705,1.0299999713897705,0.8999999761581421,0.8999999761581421,1079000.0,,,,,
2024-06-28,1.0,1.0199999809265137,0.9399999976158142,1.0199999809265137,3303000.0,,,,,
2024-07-01,0.949999988079071,0.9800000190734864,0.949999988079071,0.9800000190734864,1027500.0,,,,,
2024-07-02,0.9300000071525574,0.959999978542328,0.9200000166893004,0.949999988079071,527300.0,,,,,
2024-07-03,0.9200000166893004,0.9399999976158142,0.9100000262260436,0.9399999976158142,769700.0,,,,,
2024-07-05,0.8899999856948853,0.9300000071525574,0.8399999737739563,0.9200000166893004,959900.0,,,,,
2024-07-08,0.8899999856948853,0.9300000071525574,0.8799999952316284,0.9100000262260436,769300.0,,,,,
2024-07-09,0.8999999761581421,0.9200000166893004,0.8899999856948853,0.8899999856948853,471300.0,,,,,
