Date,Close,High,Low,Open,Volume,"('Close', 'DUK')","('High', 'DUK')","('Low', 'DUK')","('Open', 'DUK')","('Volume', 'DUK')"
2024-06-03,98.79615020751952,99.1878534102864,98.23247050042468,98.49042067893036,3429700.0,,,,,
2024-06-04,99.9330596923828,100.19101718254198,98.45222042540831,98.64329410856833,4822700.0,,,,,
2024-06-05,98.59551239013672,99.93304990828445,98.43309904645268,99.7419762438318,2228200.0,,,,,
2024-06-06,98.27069091796876,99.18785767620275,97.94585692436873,98.44266014069972,1945300.0,,,,,
2024-06-07,98.0414047241211,99.14964519847209,97.19111444903484,97.44906464829955,1886800.0,,,,,
2024-06-10,97.94586181640624,98.38534441010864,97.37263347500352,97.92675736359016,1915500.0,,,,,
2024-06-11,97.79300689697266,98.08917330186556,96.7707473530906,97.45862429644936,2434400.0,,,,,
2024-06-12,96.79940795898438,98.652853362979,96.42680916174749,98.4044517351564,2397300.0,,,,,
2024-06-13,96.74208068847656,97.25798836218485,95.9682155334174,96.77074101107254,1811200.0,,,,,
2024-06-14,97.79300689697266,97.82166722144692,96.17840725431078,96.38859268578084,2668000.0,,,,,
2024-06-17,96.30260467529295,97.54459814205168,96.19751196723732,97.4012892411582,2953100.0,,,,,
2024-06-18,95.56695556640624,96.62743122673491,95.25167744274238,96.23572800651084,2469400.0,,,,,
2024-06-20,95.63382720947266,96.23572310380268,94.96506209243164,95.77713610283662,3084800.0,,,,,
2024-06-21,95.38542175292967,96.54144143401513,95.10836713636418,95.81534841562063,4986000.0,,,,,
2024-06-24,96.98091888427734,97.29618969730063,95.3281032828833,95.52873281444104,2026400.0,,,,,
2024-06-25,95.7293701171875,96.9331546932485,95.50008024664992,96.72296927484174,2115600.0,,,,,
2024-06-26,95.4905242919922,95.73892590343536,94.86953119687456,95.39498745343514,1958900.0,,,,,
2024-06-27,96.10196685791016,96.38858465676616,95.29944868350276,95.53829441955163,2358000.0,,,,,
2024-06-28,95.7580337524414,96.26438553630724,95.20390990674196,96.10196489946895,3898700.0,,,,,
2024-07-01,94.91729736328124,96.74208234914732,94.85997671710533,96.23573053727684,2097600.0,,,,,
2024-07-02,95.35675811767578,95.54783905744776,94.78352987634504,95.1847889163773,1856100.0,,,,,
2024-07-03,95.38542175292967,96.56054588416028,95.09881126679518,95.270780474073,1072700.0,,,,,
2024-07-05,96.07330322265624,96.4650137149848,95.1083717303705,95.53829112483498,1929800.0,,,,,
2024-07-08,96.14974212646484,96.86627935850169,95.5669579279554,95.95866844685249,2535100.0,,,,,
2024-07-09,96.43634796142578,96.87582320116428,95.82490351579024,96.1019581301312,3200600.0,,,,,
2024-07-10,98.24203491210938,98.30891143005456,96.39814544419926,96.73252803392518,3128400.0,,,,,
2024-07-11,99.79930877685548,100.21012376447268,98.07962372489511,98.4617710993348,3329800.0,,,,,
2024-07-12,100.68780517578124,101.1750525050288,99.6177736832555,100.0094841784724,2715300.0,,,,,
2024-07-15,100.62093353271484,100.68781004867218,99.37893276322872,100.01904488909877,2863400.0,,,,,
2024-07-16,101.77693939208984,102.47437211776348,101.12727872711734,101.56675398739388,3057000.0,,,,,
2024-07-17,102.72277069091795,103.60172853697247,100.93620925478184,102.29285128272316,3374700.0,,,,,
2024-07-18,102.13999938964844,103.74503582217196,101.95847428830616,102.23553623125191,2638700.0,,,,,
2024-07-19,102.14954376220705,102.80876033339597,101.56675957674884,102.7801000109953,2163200.0,,,,,
2024-07-22,102.74188232421876,102.89473980446412,101.82471557576648,102.16865401756029,2373200.0,,,,,
2024-07-23,102.3406219482422,103.0858194664028,102.2450778241758,102.6845603856999,1512000.0,,,,,
2024-07-24,103.75458526611328,104.0603075137032,102.2641902202366,103.42020269671704,2875500.0,,,,,
2024-07-25,102.760986328125,105.11122747747967,102.17820215368006,104.13674008930565,3165200.0,,,,,
2024-07-26,103.21001434326172,103.63994102508371,102.61768160549688,102.99028035634672,2270500.0,,,,,
2024-07-29,103.83101654052734,104.32781245417875,103.12403521721804,103.44886191287604,3445100.0,,,,,
2024-07-30,104.99658203125,105.12077918405096,103.08581623373496,103.29600163770051,2929800.0,,,,,
2024-07-31,104.39469146728516,104.85327848924716,103.5921732900934,104.04120444166216,3946000.0,,,,,
2024-08-01,107.57611083984376,107.6812035397726,104.39468409980029,104.8723755398431,3975500.0,,,,,
2024-08-02,108.83722686767578,111.46453005146128,106.66851071949004,109.248041838882,4606500.0,,,,,
2024-08-05,106.05706787109376,109.84993951157648,106.05706787109376,109.01875368537448,4918700.0,,,,,
2024-08-06,107.8818359375,109.10472489027616,106.3914409374282,107.47102099658366,4289800.0,,,,,
2024-08-07,108.44551849365234,109.65885160836096,107.60477684976608,108.16845656909832,4921300.0,,,,,
2024-08-08,107.41370391845705,108.8754386461001,106.90735212799174,107.45192011062336,4716700.0,,,,,
2024-08-09,107.64299774169922,107.92005967835064,106.1717070896504,107.91050380770923,2218700.0,,,,,
2024-08-12,108.311767578125,108.35953235219036,107.09842715076788,107.60477894762028,3058600.0,,,,,
2024-08-13,108.64614868164062,108.85633409386432,107.73853051876492,108.29265437117408,2732900.0,,,,,
2024-08-14,108.3977508544922,109.429566211003,107.77675046646289,108.32131846756688,1979200.0,,,,,
2024-08-15,108.06336975097656,108.21622723792429,107.38504870797232,107.89140052253931,2658200.0,,,,,
2024-08-16,108.28997039794922,108.62747105130568,107.62460671207327,108.36710814945752,2642700.0,,,,,
2024-08-19,108.69497680664062,109.13855016785745,108.24175846712524,108.27068604505808,1716200.0,,,,,
2024-08-20,108.36710357666016,109.36033025314408,108.09710306536827,108.87818438099082,2822600.0,,,,,
2024-08-21,108.7046127319336,109.11925848068556,108.2513944301626,108.3574671117244,2798600.0,,,,,
2024-08-22,108.11640167236328,108.6564027381616,107.47032056068286,108.6371201387957,5459600.0,,,,,
2024-08-23,108.34782409667967,108.96497024223802,107.90425076436978,108.24175141319662,2732500.0,,,,,
2024-08-26,108.97461700439452,109.57247320440288,108.0103252165488,108.51175370916508,3038900.0,,,,,
2024-08-27,107.90424346923828,109.05174559766986,107.78852581590856,108.74317254575251,2136500.0,,,,,
2024-08-28,108.67568969726562,109.58212640004436,107.89461564476406,108.37676157484417,2429700.0,,,,,
2024-08-29,108.95532989501952,109.03247500573347,107.8560378167152,108.67568438640347,2021900.0,,,,,
2024-08-30,109.88105010986328,110.00641275510614,108.81068559951214,108.96497582228405,3022400.0,,,,,
2024-09-03,111.65534973144533,112.25321330305523,109.84248377441266,109.9292665061017,3792500.0,,,,,
2024-09-04,112.87999725341795,113.71893377907004,112.04106808472858,112.32071359327928,2795000.0,,,,,
2024-09-05,112.67749786376952,113.8925076187324,112.16642437552083,113.56464457382246,2585900.0,,,,,
2024-09-06,112.4364242553711,113.14036051799675,112.079640991967,112.87035998667602,3482400.0,,,,,
2024-09-09,112.97643280029295,113.0632155324726,111.79999560655108,112.75464244534052,2829800.0,,,,,
2024-09-10,112.75464630126952,113.96001111362511,112.54250091718087,113.17893706944685,2594200.0,,,,,
2024-09-11,112.05069732666016,112.33034281429887,111.2214058411004,112.2242701342648,3667400.0,,,,,
2024-09-12,111.82892608642578,112.65821765904774,111.70356343851785,112.20499931622378,2390300.0,,,,,
2024-09-13,113.1210708618164,113.20786095109268,111.60713300121306,112.0892789104111,2311000.0,,,,,
2024-09-16,113.49714660644533,114.08536521730508,113.2657186248332,113.89250979212213,2212000.0,,,,,
2024-09-17,112.56178283691406,113.52607461794592,112.16641967534902,113.3525018030817,2251500.0,,,,,
2024-09-18,111.74213409423828,112.99571641021608,111.17320544851604,112.4653529633879,2265300.0,,,,,
2024-09-19,111.028564453125,111.4142826694948,109.8810547825897,110.98034691721764,3952300.0,,,,,
2024-09-20,112.21463775634766,112.50392087789548,111.22141103717568,111.52999147129997,6277000.0,,,,,
2024-09-23,113.1210708618164,113.27536108410187,112.30142428757227,112.68714248632324,2332400.0,,,,,
2024-09-24,111.83856201171876,113.56463779493484,111.7035543963704,112.33999049187229,2925300.0,,,,,
2024-09-25,112.0603485107422,112.59071194028796,111.2503469350314,112.43642172188828,3496700.0,,,,,
2024-09-26,111.05748748779295,112.16642455562108,110.73926942053605,111.00927731082125,3425700.0,,,,,
2024-09-27,111.82892608642578,112.17607173807976,110.72963397517584,111.37570774360182,3523000.0,,,,,
2024-09-30,111.18284606933594,112.18570305445972,110.25711947897749,112.13749287925016,5539400.0,,,,,
2024-10-01,112.06999969482422,112.3014276782772,110.80677972881315,111.3274908523416,3729700.0,,,,,
2024-10-02,112.51356506347656,112.63892034623504,111.01890986330166,111.3757004700238,3360200.0,,,,,
2024-10-03,111.6264190673828,112.90892154986368,111.35641854475529,112.80285622194212,3856600.0,,,,,
2024-10-04,109.97747802734376,110.76819697523396,109.74604270823276,110.53676165612296,3512900.0,,,,,
2024-10-07,106.29389190673828,109.72676847534464,106.187819216633,109.72676847534464,5955000.0,,,,,
2024-10-08,106.71817779541016,107.17139614423932,106.12032155394444,107.03639587313654,4810600.0,,,,,
2024-10-09,107.34496307373048,107.63425355703296,106.36138867303468,106.8435345738971,3601500.0,,,,,
2024-10-10,109.08069610595705,109.44712435838592,107.06532232519068,107.8946139000756,6301600.0,,,,,
2024-10-11,110.09320068359376,110.24749091364744,109.08069863747794,109.35069918310882,3406700.0,,,,,
2024-10-14,110.98033905029295,111.14427424657951,110.02569223409496,110.09319236540264,2807100.0,,,,,
2024-10-15,112.9378662109375,113.85394054260846,111.5685661673005,112.34000260436464,2863200.0,,,,,
2024-10-16,115.50286865234376,115.80179675100548,112.77392113932456,113.40071227000196,4776800.0,,,,,
2024-10-17,116.27429962158205,116.49608260159084,115.21358018037284,115.5028632878142,4589900.0,,,,,
2024-10-18,116.44788360595705,116.53466633943056,115.34859150684888,116.42859364943214,3562300.0,,,,,
2024-10-21,115.60894775390624,116.9203852408347,115.39680237264388,116.72752981621228,2703200.0,,,,,
2024-10-22,115.59930419921876,115.65716671288835,114.1528664258488,114.48072948010008,2877000.0,,,,,
2024-10-23,116.26466369628906,116.3032362516768,115.11715408363207,115.51251725863456,2286400.0,,,,,
2024-10-24,114.77001190185548,116.63109545288172,114.6735841889606,116.48645756202087,2283700.0,,,,,
2024-10-25,113.0246353149414,115.26179188423124,113.0246353149414,115.22321933133423,2406300.0,,,,,
2024-10-28,112.87999725341795,113.84428906622888,112.84142469807,113.02464249673214,2214300.0,,,,,
2024-10-29,110.32462310791016,112.19534410796004,110.2956881754415,111.85784346544813,3478800.0,,,,,
2024-10-30,109.92926025390624,111.15390754774164,109.75568744343738,110.9224795861039,2480000.0,,,,,
2024-10-31,111.1539077758789,111.6842711858896,109.82318779752784,109.91961550199464,3835800.0,,,,,
2024-11-01,108.65640258789062,111.27927751579118,108.5792574766082,110.58498622817484,3713100.0,,,,,
2024-11-04,108.50210571289062,109.09032427566972,108.0681773632166,108.6563959259957,3050100.0,,,,,
2024-11-05,110.00641632080078,110.09319905620085,108.0585426584632,108.569616163276,2558500.0,,,,,
2024-11-06,109.57247924804688,110.17034283799384,108.50211471594346,109.93891485609558,4236700.0,,,,,
2024-11-07,107.11353302001952,109.16747186927827,106.37102422721952,108.6178258472534,5593500.0,,,,,
2024-11-08,109.186767578125,109.97748658756169,107.5763946243889,107.77889502665114,3788500.0,,,,,
2024-11-11,108.44425964355467,110.08356018875558,108.37675950890872,108.6178324693533,3243400.0,,,,,
2024-11-12,107.8849639892578,109.04211856401204,107.7692536816562,108.6371177734812,2876800.0,,,,,
2024-11-13,107.33531188964844,108.7721118881559,106.71816576078488,108.5021040194362,2193000.0,,,,,
2024-11-14,106.72782135009766,107.586040500786,106.59282108079586,107.586040500786,3685800.0,,,,,
2024-11-15,109.19558715820312,109.27346758129622,106.499042495607,106.56718600904196,3868000.0,,,,,
2024-11-18,110.5292739868164,110.66556102901885,108.70885788441704,109.02037218474928,5030800.0,,,,,
2024-11-19,110.56820678710938,110.61687648343931,109.0787789064429,110.2956327209856,3862000.0,,,,,
2024-11-20,110.72396087646484,110.9283914272821,110.00358549352504,110.43192041547718,2325500.0,,,,,
2024-11-21,111.81426239013672,111.98948963414054,110.14960728564348,111.10361650415282,3095300.0,,,,,
2024-11-22,111.65850067138672,112.9240315823684,111.57089076360865,112.45675645962692,2008700.0,,,,,
