Date,Close,High,Low,Open,Volume,"('Close', 'ZION')","('High', 'ZION')","('Low', 'ZION')","('Open', 'ZION')","('Volume', 'ZION')"
2024-07-12,45.32649993896485,45.7487654041346,45.12496439838072,45.52803547954897,1394800.0,,,,,
2024-07-15,46.29579925537109,46.71806474844737,45.96950202769022,46.08466467835563,1606500.0,,,,,
2024-07-16,48.19599914550781,48.215193530650325,46.39176721261247,46.583707403082975,2170800.0,,,,,
2024-07-17,48.50310134887695,49.174890176223656,47.48582091541168,47.48582091541168,1956800.0,,,,,
2024-07-18,47.22670364379883,49.069324378689366,46.99637834003419,47.8313139728517,2141200.0,,,,,
2024-07-19,47.00597381591797,47.61058414643234,46.68927560723739,47.22670375795709,2544000.0,,,,,
2024-07-22,47.48582077026367,47.706550704397046,46.46854033990788,46.69886929693442,2533900.0,,,,,
2024-07-23,50.41289520263672,51.17105690623386,48.88697643379447,51.17105690623386,3161600.0,,,,,
2024-07-24,48.92536926269531,50.55685544983756,48.81980197103393,49.93305072326839,2351600.0,,,,,
2024-07-25,49.71231460571289,50.31692487137622,48.464708968419686,48.5894706304353,2036300.0,,,,,
2024-07-26,50.18257141113281,50.37451159841076,49.50118722420296,49.85627419104668,1404700.0,,,,,
2024-07-29,49.72191619873047,50.53765740272676,49.33803583158251,50.42249475696417,1036800.0,,,,,
2024-07-30,49.81788635253906,50.09619944624626,49.20368067053327,49.81788635253906,2166400.0,,,,,
2024-07-31,49.58755874633789,50.72000187633917,49.03093620466788,49.75070919436591,1979600.0,,,,,
2024-08-01,46.66048049926758,49.72191715043622,46.29579817054674,49.53957232512123,2520400.0,,,,,
2024-08-02,44.89463806152344,45.30730818916258,43.12879490121665,45.30730818916258,3199400.0,,,,,
2024-08-05,44.16526412963867,44.56833518311375,41.756422186790005,42.36103242795679,2522700.0,,,,,
2024-08-06,44.24203872680664,45.10576765695991,43.96372932571656,44.24203872680664,1509400.0,,,,,
2024-08-07,43.66622924804688,45.60481832650552,43.62784047557327,45.43207251132916,1169200.0,,,,,
2024-08-08,44.29962158203125,44.69309727850193,43.89655052460216,44.69309727850193,1100400.0,,,,,
2024-08-09,44.09809112548828,44.61632853975135,43.98292847597025,44.29003131532141,1192600.0,,,,,
2024-08-12,43.65663146972656,45.69118870583495,43.5126754113936,44.6835072803681,1935600.0,,,,,
2024-08-13,43.89655303955078,44.09808857981183,43.22476424439288,44.02131104392891,1623400.0,,,,,
2024-08-14,43.52227020263672,44.15567026127532,43.138393487041725,44.15567026127532,1762100.0,,,,,
2024-08-15,44.67472839355469,44.95557689592892,44.44229809762494,44.44229809762494,1877300.0,,,,,
2024-08-16,45.12022018432617,45.14927258876281,44.30671961090907,44.30671961090907,1072900.0,,,,,
2024-08-19,45.51728439331055,45.61412820151197,44.86842275078117,45.13958836922873,1446700.0,,,,,
2024-08-20,44.89747619628906,45.284855132438985,44.81999819244634,45.284855132438985,1461700.0,,,,,
2024-08-21,45.58507537841797,45.59476197576165,44.63599202823111,44.742522432885,1713500.0,,,,,
2024-08-22,46.17583084106445,46.25330514574771,45.57539112594046,45.74002633236384,1155600.0,,,,,
2024-08-23,48.335479736328125,49.25551064730672,46.42762651302713,46.485735011759374,2068700.0,,,,,
2024-08-26,47.5219841003418,48.78097214717816,47.444509788439625,48.65507592854279,1043400.0,,,,,
2024-08-27,47.21207427978516,47.37670948347077,46.83437827664356,47.03775247920376,790600.0,,,,,
2024-08-28,47.7253532409668,47.89967504211921,46.9409088301352,46.95059173270843,895200.0,,,,,
2024-08-29,47.67693710327149,48.29674638480971,46.98933641246219,48.04495024956783,789100.0,,,,,
2024-08-30,47.996524810791016,48.10305152155447,47.30892047621754,47.93841630953912,1046700.0,,,,,
2024-09-03,47.10554504394531,48.00620647108472,46.77627093408408,47.44450575094166,1476300.0,,,,,
2024-09-04,45.798133850097656,47.22175695553616,45.66255104904201,46.91185235473633,1708600.0,,,,,
2024-09-05,44.69409942626953,46.4276271782106,44.57788242713996,46.369522373000166,2233500.0,,,,,
2024-09-06,43.60943603515625,45.07180208796564,43.46417030634164,44.78126693598152,2260800.0,,,,,
2024-09-09,44.10334396362305,44.413248582098255,43.531956630617934,43.89996975044016,1680400.0,,,,,
2024-09-10,44.33576965332031,44.403561056297214,42.94119889933989,44.24860875029939,1856400.0,,,,,
2024-09-11,43.6287956237793,44.01617820130028,42.34075538807704,43.8709088111414,1463800.0,,,,,
2024-09-12,43.68690872192383,44.0646047429092,43.30921270093846,43.79343912668472,1458300.0,,,,,
2024-09-13,45.02337265014648,45.052425052180666,44.132394146103984,44.45198534589712,1476500.0,,,,,
2024-09-16,45.275169372558594,45.536652077498026,44.94589526571127,44.94589526571127,928900.0,,,,,
2024-09-17,45.43980407714844,46.563212883458064,45.19769087462053,45.594760073346414,1495700.0,,,,,
2024-09-18,45.5269660949707,46.94091004013824,45.1783261780332,45.62381359497088,1443800.0,,,,,
2024-09-19,46.92154312133789,47.13460024435,45.99182923631801,46.45668617882795,2236000.0,,,,,
2024-09-20,46.47605514526367,46.756903671597286,46.0111945137466,46.61163795680842,2664600.0,,,,,
2024-09-23,45.80781936645508,46.92154162899866,45.72065846160945,46.505106605220064,1103400.0,,,,,
2024-09-24,45.54633331298828,46.41794229754823,45.34295911470902,46.195198600239394,1153700.0,,,,,
2024-09-25,44.2292366027832,45.604441468757024,44.19050129936815,45.49791107206877,1555900.0,,,,,
2024-09-26,44.858734130859375,45.10084733480156,44.31639922406133,44.829681728579686,1032500.0,,,,,
2024-09-27,44.99431991577149,45.38170254549279,44.50041057251365,45.26548923431822,981800.0,,,,,
2024-09-30,45.7303466796875,46.12741221708851,44.91684610374951,45.22675073321593,1236200.0,,,,,
2024-10-01,44.16144561767578,45.28485070303065,43.657853419373765,45.22674590018653,1227700.0,,,,,
2024-10-02,44.24861145019531,45.08148153113535,43.764385002612,44.06460673008132,1210300.0,,,,,
2024-10-03,44.73283767700195,44.7425242747444,43.54164106514865,44.064606512602666,1068300.0,,,,,
2024-10-04,46.35015487670898,47.076494528071485,45.49791531802439,45.546337222577655,1538100.0,,,,,
2024-10-07,45.94340133666992,46.42762775600632,45.50760051475068,46.03056223992465,827600.0,,,,,
2024-10-08,45.7303466796875,46.29204743521241,45.691607677415554,45.9724599023553,884400.0,,,,,
2024-10-09,46.689109802246094,46.81500970390356,45.66255217222872,45.8852958786354,859700.0,,,,,
2024-10-10,46.74721908569336,46.824693391921166,45.962770954393264,46.3211011655544,1042800.0,,,,,
2024-10-11,48.39358901977539,48.684124129439134,47.00870117954539,47.00870117954539,1217200.0,,,,,
2024-10-14,48.500118255615234,48.82938866278894,48.00620525614614,48.46137925676388,906100.0,,,,,
2024-10-15,48.9068717956543,50.0690160227388,48.248323523451575,48.69381097395499,1507300.0,,,,,
2024-10-16,49.45888519287109,50.18522480744549,49.03276728228833,49.39109379105916,1679900.0,,,,,
2024-10-17,49.42014694213867,49.92374285919533,49.03276802510966,49.33298603929513,1095800.0,,,,,
2024-10-18,49.633209228515625,49.82690053998561,49.10056089273904,49.33298751101943,1502800.0,,,,,
2024-10-21,47.88030624389648,49.98185079107896,47.77377953661357,49.61383768388328,3001300.0,,,,,
2024-10-22,50.853458404541016,51.3957933398568,49.66226182183099,49.95280063732253,4249800.0,,,,,
2024-10-23,50.25301742553711,50.95030465459844,49.546047293563,50.54355253952786,1713800.0,,,,,
2024-10-24,50.53387069702149,50.75661441223361,49.981852860549154,50.35954888609817,1296900.0,,,,,
2024-10-25,49.72036743164063,50.989041943179366,49.54604563022754,50.89219444553082,1003600.0,,,,,
2024-10-28,50.853458404541016,51.14399722003256,49.65257891868004,50.20459675714677,1099300.0,,,,,
2024-10-29,50.48544692993164,50.85345634443147,50.15617282082092,50.66945163718155,1073800.0,,,,,
2024-10-30,51.26020812988281,52.15118295223958,50.38859911292133,50.38859911292133,1310200.0,,,,,
2024-10-31,50.41765594482422,51.45390018323469,50.41765594482422,51.0568346684639,938900.0,,,,,
2024-11-01,49.81721115112305,51.26989036421861,49.77847584648308,50.63071165823073,938500.0,,,,,
2024-11-04,49.54604721069336,50.16585643799812,48.65507237003136,49.71068611477054,1102400.0,,,,,
2024-11-05,50.3789176940918,50.67913940752226,49.39109534389144,49.93343026979196,1019700.0,,,,,
2024-11-06,58.44612503051758,58.5042335285132,53.82660842331573,54.34957012785936,3936000.0,,,,,
2024-11-07,55.73445892333984,58.09748616306621,55.45360671954379,57.66168165620239,2441500.0,,,,,
2024-11-08,56.29616165161133,56.635118649975226,55.53108306175658,55.71508776167496,1205900.0,,,,,
2024-11-11,58.16527557373047,59.15309785735664,57.13871429207484,57.58420168635109,1438300.0,,,,,
2024-11-12,57.80694961547852,58.52360635407256,57.29367078425116,57.59389249942715,927000.0,,,,,
2024-11-13,58.310543060302734,59.85038318275964,57.777894751327366,58.10716885595193,1419800.0,,,,,
2024-11-14,58.13497161865234,59.139655731102245,57.70578859296688,58.51538815885856,952900.0,,,,,
2024-11-15,58.047176361083984,58.749479150819184,57.18881041910514,58.31053990723469,1095800.0,,,,,
2024-11-18,57.73504638671875,58.43734922233718,57.657014805498925,58.43734922233718,687100.0,,,,,
2024-11-19,57.3838996887207,57.68627718748702,56.48651230303986,56.67184056747495,1101200.0,,,,,
2024-11-20,57.218074798583984,57.71553682014119,56.67183885334661,57.28635382662266,931700.0,,,,,
2024-11-21,57.68627548217773,58.534888917616655,57.23758366306548,57.48143839792144,1160700.0,,,,,
2024-11-22,59.09088134765625,59.26645333412668,57.461929778110616,57.461929778110616,1136600.0,,,,,
2024-11-25,60.21261215209961,61.6659880444826,59.50055675547173,59.50055675547173,1637600.0,,,,,
2024-11-26,59.60784912109375,59.93949169340907,59.11038340215688,59.69563697026333,925300.0,,,,,
2024-11-27,59.18842315673828,60.43695824256737,58.95432096768129,59.98826641121355,930700.0,,,,,
2024-11-29,59.03235626220703,59.92973992478086,58.700713664967125,59.7346591083452,512400.0,,,,,
2024-12-02,58.44710159301758,59.21768345515678,58.2617733323844,59.19817462968045,970700.0,,,,,
2024-12-03,57.82283782958984,58.798256841403045,57.50095149057417,58.38858264248706,774900.0,,,,,
2024-12-04,57.71553802490234,58.30079163292932,56.99373007887553,57.98865786368614,921800.0,,,,,
2024-12-05,57.67652130126953,58.651940213148606,57.57897717752491,58.01791643205607,849300.0,,,,,
2024-12-06,57.70578384399414,58.20324586189647,56.94495826805132,57.89111210146208,869800.0,,,,,
2024-12-09,56.642578125,58.09595399761016,56.5060200673577,57.46193019178178,848300.0,,,,,
2024-12-10,56.98397445678711,58.18374306462874,56.26216650251135,56.74987598764344,1152700.0,,,,,
2024-12-11,57.3643913269043,58.41784188626348,57.31561740135432,57.7935743368761,1592300.0,,,,,
2024-12-12,56.720611572265625,57.920376394940696,56.67183764962144,57.45217576079393,1101200.0,,,,,
2024-12-13,56.25240707397461,57.11077676152225,55.745192512302864,56.92544850710095,1189400.0,,,,,
2024-12-16,56.22314453125,56.34995002950218,55.59887703358972,56.34995002950218,1236500.0,,,,,
2024-12-17,54.83805465698242,55.99880187000756,54.52592089010292,55.68666810312806,1364000.0,,,,,
2024-12-18,51.81425094604492,55.39404024530258,51.40457679393289,55.17944689652324,1932900.0,,,,,
2024-12-19,51.07293701171875,53.257873384314365,51.03391936054754,52.8481992098007,2034600.0,,,,,
2024-12-20,52.35073471069336,52.73115123731132,50.79006583583035,50.80957466188215,4734700.0,,,,,
2024-12-23,53.04328155517578,53.09205175666263,51.86302184199823,52.145894219920905,1276700.0,,,,,
2024-12-24,53.618778228759766,53.6480396051202,52.740899728668495,53.23836545236282,371100.0,,,,,
2024-12-26,53.98943710327149,54.096733782541925,52.7799196955072,53.2481203424735,1158200.0,,,,,
2024-12-27,53.33590698242188,54.11624137627211,52.62385161547554,53.56025288809583,923400.0,,,,,
2024-12-30,52.98475646972656,53.30664650564758,52.17516068522503,52.96524764443487,827800.0,,,,,
2024-12-31,52.91647720336914,53.550500999246125,52.73114894532458,53.16033193702522,1426000.0,,,,,
2025-01-02,52.74090576171875,53.7455861549162,52.52631238805396,53.32615568144133,933000.0,,,,,
2025-01-03,53.54074478149414,53.57000615886616,51.82400909199005,53.00426511108211,755200.0,,,,,
2025-01-06,53.66755294799805,54.76977744181503,53.57000881703789,54.038213203790406,1068600.0,,,,,
2025-01-07,54.038211822509766,54.799037419910775,53.04328403771643,54.71124956475466,1497600.0,,,,,
2025-01-08,53.52123641967773,53.70656840044639,52.70188435781544,53.540745245070646,743100.0,,,,,
2025-01-10,52.02885055541992,53.10180998656945,51.51187966671148,52.770167371698605,1415200.0,,,,,
2025-01-13,53.01401901245117,53.09205431533317,51.6094170489276,51.69720490420583,1091200.0,,,,,
2025-01-14,55.09165954589844,55.20870877314433,53.41393783135335,53.67730138335249,1453300.0,,,,,
2025-01-15,56.769378662109375,57.461925162930825,56.04756706512004,57.18880907154832,1413600.0,,,,,
2025-01-16,55.87199401855469,56.99372725431827,54.96485413385874,56.59380564973721,1514000.0,,,,,
2025-01-17,56.61331558227539,56.69134716178191,55.77445470724468,56.16462376756108,1200600.0,,,,,
2025-01-21,57.57897567749024,57.647254701868754,56.66208326374461,56.96446445808358,2146700.0,,,,,
2025-01-22,56.662086486816406,57.98865684321931,56.48651077959085,57.725293282380974,2082800.0,,,,,
2025-01-23,56.59380722045898,57.30586259857675,56.25240835965537,56.72061272423907,1200900.0,,,,,
2025-01-24,57.19856262207031,57.76430735944753,55.989045292597496,56.15486471642533,1191400.0,,,,,
2025-01-27,56.37921142578125,57.89110996989065,56.2231445513105,57.393647970305054,1164700.0,,,,,
2025-01-28,56.34995269775391,56.74987431493738,55.54035319025217,56.34995269775391,1018900.0,,,,,
2025-01-29,56.22314453125,57.36438657366404,55.75494390800479,56.16462177892422,1229200.0,,,,,
2025-01-30,56.85717010498047,57.49119017449565,56.24265513957402,56.8474138319982,877700.0,,,,,
2025-01-31,56.43774032592773,57.22782728400445,56.13535911573208,56.8669233189456,1023600.0,,,,,
2025-02-03,54.86731719970703,55.53060239863997,53.78460154495099,54.49665694832026,808000.0,,,,,
2025-02-04,55.66716003417969,56.30118384979298,54.77952892487791,54.86731678056393,1327900.0,,,,,
2025-02-05,56.01830673217773,56.27191400447624,55.452561994155886,56.12560340462517,1000700.0,,,,,
2025-02-06,56.8376579284668,56.95470715085683,55.88174788360492,56.60355576275906,1170300.0,,,,,
2025-02-07,55.85248565673828,56.88643105026434,55.39404129510485,56.87667849828401,907300.0,,,,,
2025-02-10,54.6527214050293,56.35970453089974,54.61370747577177,56.11584979863253,986500.0,,,,,
2025-02-11,55.44281005859375,55.59887693272569,54.07722211924341,54.50640881380209,1031300.0,,,,,
2025-02-12,54.10649108886719,54.97461337091858,54.06747343730963,54.6527233269608,853800.0,,,,,
2025-02-13,54.5095329284668,54.548855402625605,53.68377972111951,54.18512814165293,1293100.0,,,,,
2025-02-14,54.794620513916016,55.659692528669,54.28343955065404,54.58817937971556,1341300.0,,,,,
2025-02-18,55.81697845458984,55.83663969347813,54.47021546572368,54.82411026571721,1409900.0,,,,,
2025-02-19,55.502403259277344,56.07256790752952,55.15834097153736,55.15834097153736,1178100.0,,,,,
2025-02-20,54.18513107299805,55.54172650488668,53.47734524983689,55.443424064169164,1250700.0,,,,,
2025-02-21,52.51396560668945,54.558689462209074,52.36651193922276,54.48004450622852,1364400.0,,,,,
2025-02-24,51.95362854003906,52.99565160891122,51.74719117497872,52.99565160891122,1353700.0,,,,,
2025-02-25,51.99295425415039,53.12345108563509,51.27533592851145,52.74006631234832,2418800.0,,,,,
2025-02-26,52.435325622558594,53.58548000559094,52.19939449911715,52.20922699384278,2443300.0,,,,,
2025-02-27,52.73023223876953,53.79191657914632,52.48447239145983,52.73023223876953,1380400.0,,,,,
2025-02-28,53.12345123291016,53.27090489612274,51.95363192143555,52.936671342843965,1207100.0,,,,,
2025-03-03,52.061767578125,53.919711510294064,51.42279419536728,53.48717550888893,1727600.0,,,,,
2025-03-04,50.16450119018555,51.462112944958285,48.57197835478225,51.39330048447775,2135800.0,,,,,
2025-03-05,50.41025924682617,50.76415403092989,49.446881084542575,50.40043050282228,1842400.0,,,,,
2025-03-06,49.476375579833984,50.21365514142501,48.876720936406976,49.98755277587239,1579800.0,,,,,
2025-03-07,49.2994270324707,49.42721945349373,47.6479205531179,49.417390709568,1876700.0,,,,,
2025-03-10,46.41912078857422,48.32621583844452,45.77031494686596,48.11977846835499,2920700.0,,,,,
2025-03-11,46.52725982666016,47.38250311393508,45.406591682992016,46.47810485325521,2180700.0,,,,,
2025-03-12,47.12690734863281,47.81503567662656,46.78284505963479,47.57910832131297,1704900.0,,,,,
2025-03-13,46.20285034179688,47.52995198991328,46.08488666751927,47.21537969184128,1287300.0,,,,,
2025-03-14,47.805206298828125,47.86418626187569,46.63538703174951,46.949959334662,1583300.0,,,,,
2025-03-17,48.050968170166016,48.434352946125145,47.17606368143923,47.54961596314423,2326900.0,,,,,
2025-03-18,47.4119873046875,48.11977683525637,47.10724375680424,47.73639208953073,1875700.0,,,,,
2025-03-19,48.5031623840332,49.014343303463335,47.21537946681511,47.46113930788744,1349400.0,,,,,
2025-03-20,48.79807662963867,49.38790253672405,47.87402091686875,48.001817092570256,1874000.0,,,,,
2025-03-21,48.6702766418457,48.88654649917082,47.706898527393626,48.32621436882622,12259700.0,,,,,
2025-03-24,49.95806121826172,50.15466984515327,49.15196922300426,49.37806783143037,1496200.0,,,,,
2025-03-25,50.14483642578125,50.970589643486605,49.830264128559925,49.96789278984214,1960700.0,,,,,
2025-03-26,49.80077362060547,51.10821776396996,49.57467501874494,50.29229329856249,968200.0,,,,,
2025-03-27,49.40755844116211,50.144837988881385,48.81773630298577,49.74179198612809,1135400.0,,,,,
2025-03-28,48.630958557128906,49.55501420967075,47.9624914893335,49.24044191306086,1478900.0,,,,,
2025-03-31,49.01434326171875,49.21095188440867,47.30385311931325,47.88384649374986,1229700.0,,,,,
2025-04-01,48.64078903198242,49.04383503573378,47.7462233285344,48.55231533603711,1054700.0,,,,,
2025-04-02,49.58450698852539,49.63366195951741,47.75605681755494,47.75605681755494,1053900.0,,,,,
2025-04-03,43.06695556640625,46.98928049958417,42.94898814360572,46.69436944257792,3190700.0,,,,,
2025-04-04,40.68800354003906,41.2483357445046,38.65311211329621,40.992747129309,3582600.0,,,,,
2025-04-07,41.92663192749024,44.35473669650476,38.97751372625991,39.1249673863228,6208800.0,,,,,
2025-04-08,41.45476913452149,44.29575611190306,40.68799961294317,44.02050253364604,2497100.0,,,,,
2025-04-09,44.95439147949219,45.6228585739826,38.76124398641719,40.520885418972746,4350400.0,,,,,
2025-04-10,41.74968719482422,43.80423982255392,40.638851551602464,43.70593362625229,2416300.0,,,,,
2025-04-11,41.28765487670898,41.6907008814579,40.04902688040671,40.973082568124354,1873000.0,,,,,
2025-04-14,42.172393798828125,42.457472388612025,41.0615581731253,42.09374884302713,1410700.0,,,,,
2025-04-15,43.04729843139648,43.6666105851267,42.30018634912175,42.30018634912175,1380600.0,,,,,
2025-04-16,42.62458801269531,43.6764398467265,42.04459462991196,42.97848278863059,978000.0,,,,,
2025-04-17,43.52898406982422,44.0401650153142,42.67374082929183,42.89983944460509,1796600.0,,,,,
2025-04-21,42.88018035888672,43.87305231727564,42.32968065918398,43.49949627105025,2816700.0,,,,,
2025-04-22,42.39849090576172,43.06695800617699,38.75141183584972,39.22327405378806,3149100.0,,,,,
2025-04-23,43.56830596923828,45.780144622347166,43.28322364283813,43.49949351114138,2005700.0,,,,,
2025-04-24,44.4825325012207,44.541516214757394,43.23407202300992,43.58796680423473,1628600.0,,,,,
2025-04-25,44.07948684692383,44.59066778493427,43.83372699691868,44.07948684692383,992900.0,,,,,
2025-04-28,44.17779159545898,44.63982133761153,43.65678188622172,44.57100887601407,1874800.0,,,,,
2025-04-29,44.49236297607422,44.62015915204333,43.31271865942891,43.90254081775157,1486900.0,,,,,
2025-04-30,44.20728302001953,44.26626298402369,42.89983881796088,43.23407236397606,1596000.0,,,,,
2025-05-01,44.58083724975586,45.08218946579381,43.79440644518423,44.17779122803803,1944500.0,,,,,
2025-05-02,45.8194694519043,45.98658435872409,45.01337740136644,45.37710094856086,1869700.0,,,,,
2025-05-05,45.711334228515625,46.40929133501605,45.00354462755864,45.141169549967415,946700.0,,,,,
2025-05-06,44.62015914916992,45.35743872202468,44.57100792764584,45.033037659967455,3559800.0,,,,,
2025-05-07,44.62015914916992,45.27879751758571,44.48253422890336,44.94456396122497,1923700.0,,,,,
2025-05-08,45.97675323486328,46.24217432313355,45.07235503594263,45.28862490416234,1545400.0,,,,,
2025-05-09,45.72116088867188,46.32081552325739,45.652348430604455,46.09471691103621,959400.0,,,,,
2025-05-12,48.62112808227539,49.20112148135622,47.588937456791946,48.27706579044682,2659300.0,,,,,
2025-05-13,49.07332611083984,49.35840844301366,48.345879039083385,48.73909630759884,1137700.0,,,,,
2025-05-14,48.709598541259766,49.03400332342032,48.52282241668087,49.03400332342032,934900.0,,,,,
2025-05-15,48.65010452270508,49.01701210944809,48.23361166025117,48.44185620006541,935300.0,,,,,
2025-05-16,48.80876541137695,49.116172923369,48.33277629163823,48.76909870569241,759700.0,,,,,
2025-05-19,48.66993713378906,48.72943341121363,48.04519974105352,48.164196078728025,1183200.0,,,,,
2025-05-20,48.22369766235352,48.699686810913285,48.00553455070406,48.699686810913285,797800.0,,,,,
2025-05-21,46.25032043457031,47.75762123114507,46.21065372820182,47.579124835312186,1419300.0,,,,,
2025-05-22,46.56764602661133,46.984138873418246,45.94291243063888,46.042075412684426,1635600.0,,,,,
2025-05-23,46.190826416015625,46.438737668700576,45.13968134281426,45.3479258871915,1350500.0,,,,,
2025-05-27,47.31138229370117,47.31138229370117,46.111492745198845,46.884974638807705,935400.0,,,,,
2025-05-28,46.537899017333984,47.49979585437266,46.508150878563846,47.291547534505526,975900.0,,,,,
2025-05-29,47.33121490478516,47.351048258518354,46.4982329621181,46.88497390285183,1421500.0,,,,,
2025-05-30,46.96430587768555,47.25188382376054,46.67672793161056,47.17255041126041,1410900.0,,,,,
2025-06-02,46.55773162841797,46.845309574695136,45.70491635756861,46.845309574695136,1352000.0,,,,,
2025-06-03,47.84687042236328,47.88653712955526,46.329654809111645,46.329654809111645,1583900.0,,,,,
2025-06-04,47.18246841430664,48.114613303070406,47.172549846450224,47.76753530177599,739800.0,,,,,
2025-06-05,47.28163146972656,47.598957550772354,46.8155571332045,47.20229805805248,827700.0,,,,,
2025-06-06,48.868263244628906,48.88809659810331,47.975785035232825,48.094781373253895,1078500.0,,,,,
2025-06-09,48.88809585571289,49.374003551393685,48.769099519498845,49.0765108194459,887300.0,,,,,
2025-06-10,49.38391876220703,49.62191521951174,48.8880962770788,49.06659267435099,934600.0,,,,,
2025-06-11,48.5013542175293,49.85990673603837,48.34269117728609,49.661580772853306,1500200.0,,,,,
2025-06-12,48.31294631958008,48.36252781374268,47.44029764758132,48.193946194199206,987400.0,,,,,
2025-06-13,47.033721923828125,47.78737044770697,46.83539217033619,47.62870740147851,1093100.0,,,,,
2025-06-16,47.45021057128906,48.06503317982072,47.34113280154188,47.61879218421722,1119900.0,,,,,
2025-06-17,46.88497161865234,47.70803873576632,46.77589006984685,47.033719872991696,1590500.0,,,,,
2025-06-18,47.92620468139648,48.30302705788512,46.8155595573997,46.8155595573997,1601600.0,,,,,
2025-06-20,48.17411422729492,48.52118845200008,47.85678435821763,48.26335864265453,1483700.0,,,,,
2025-06-23,49.056678771972656,49.14592697221497,47.65845949006008,47.7873706148792,1208000.0,,,,,
2025-06-24,49.6714973449707,50.36564958956853,49.28475640689024,49.57233435981047,986000.0,,,,,
2025-06-25,49.71116256713867,49.84999225534588,49.31450307269638,49.75082549032267,662900.0,,,,,
2025-06-26,50.97055435180664,51.05980255283719,49.72107953737901,49.72107953737901,1021900.0,,,,,
2025-06-27,51.03996658325195,51.43662229197333,50.74247007317934,51.04988136826925,1556900.0,,,,,
2025-06-30,51.50603866577149,51.882864815653456,51.27796077534501,51.27796077534501,1174800.0,,,,,
2025-07-01,53.30091857910156,54.08431903446787,50.93088764195266,51.317628585460575,1965200.0,,,,,
2025-07-02,54.31239700317383,54.34214514261449,53.14225560271874,53.3901668522588,1421100.0,,,,,
2025-07-03,55.03629684448242,55.46270449202967,54.19340011765205,54.629722550638,1082800.0,,,,,
2025-07-07,54.69913864135742,55.50237246187771,54.29256433826517,54.68922385569321,1550700.0,,,,,
2025-07-08,55.08587646484375,55.542032236026856,54.74871702900727,54.99662826762747,1739600.0,,,,,
2025-07-09,55.18504333496094,55.76019544258472,54.76855048621759,55.76019544258472,1060900.0,,,,,
2025-07-10,55.8296127319336,56.09735733581749,55.10571233602178,55.2941235241658,2220900.0,,,,,
2025-07-11,55.73044967651367,56.10727583516353,55.0759641287668,55.47261985850176,1306000.0,,,,,
2025-07-14,56.44443130493164,56.484098012613465,55.40320481664919,55.57178643288422,1738200.0,,,,,
