Date,Close,High,Low,Open,Volume,"('Close', 'OXSQ')","('High', 'OXSQ')","('Low', 'OXSQ')","('Open', 'OXSQ')","('Volume', 'OXSQ')"
2024-06-03,2.460587501525879,2.4843998059028136,2.4526501298141903,2.4685248732375675,364000.0,,,,,
2024-06-04,2.4447131156921387,2.484400169297499,2.436775742819446,2.4605878614375243,241700.0,,,,,
2024-06-05,2.4447131156921387,2.4526504885648315,2.428838369946753,2.4526504885648315,205700.0,,,,,
2024-06-06,2.436776161193848,2.468525658135746,2.428838786958373,2.452650909664797,249700.0,,,,,
2024-06-07,2.452650547027588,2.4605879200894805,2.436775800903803,2.452650547027588,155100.0,,,,,
2024-06-10,2.42883849143982,2.460587984518733,2.420901118170091,2.452650611249005,334800.0,,,,,
2024-06-11,2.405026197433472,2.4447130609075765,2.3970888247386504,2.4288383155179347,382600.0,,,,,
2024-06-12,2.3970890045166016,2.428838497677048,2.3970890045166016,2.405026377806713,442000.0,,,,,
2024-06-13,2.405026197433472,2.4209009428231134,2.389151452043829,2.4129635701282925,293400.0,,,,,
2024-06-14,2.4251017570495605,2.4251017570495605,2.384951103744783,2.4090414957276494,287100.0,,,,,
2024-06-17,2.4090416431427,2.425101905447377,2.392981380838023,2.4090416431427,387500.0,,,,,
2024-06-18,2.3929812908172607,2.417071683368028,2.3769210291167493,2.409041552517772,436000.0,,,,,
2024-06-20,2.3769214153289795,2.39298167963903,2.3688912831739537,2.3769214153289795,519500.0,,,,,
2024-06-21,2.3769214153289795,2.39298167963903,2.3688912831739537,2.384951547484005,211400.0,,,,,
2024-06-24,2.360860586166382,2.3769208466339022,2.360860586166382,2.3688907164001423,490900.0,,,,,
2024-06-25,2.360860586166382,2.3688907164001423,2.352830455932622,2.3688907164001423,261500.0,,,,,
2024-06-26,2.360860586166382,2.3688907164001423,2.352830455932622,2.360860586166382,231500.0,,,,,
2024-06-27,2.360860586166382,2.3849509768676627,2.352830455932622,2.360860586166382,298800.0,,,,,
2024-06-28,2.360860586166382,2.392981107101422,2.336770195465101,2.3849509768676627,409200.0,,,,,
2024-07-01,2.34480094909668,2.368891346202726,2.34480094909668,2.368891346202726,284100.0,,,,,
2024-07-02,2.34480094909668,2.3528310814653617,2.336770816727997,2.3528310814653617,972500.0,,,,,
2024-07-03,2.3769214153289795,2.3769214153289795,2.344800886708877,2.352831018863903,245300.0,,,,,
2024-07-05,2.3769214153289795,2.384951547484005,2.3688912831739537,2.3769214153289795,230600.0,,,,,
2024-07-08,2.4010114669799805,2.4010114669799805,2.3769210739745734,2.3769210739745734,230000.0,,,,,
2024-07-09,2.384950876235962,2.4090412659207616,2.3769207463410287,2.392981006130895,276100.0,,,,,
2024-07-10,2.4010114669799805,2.4010114669799805,2.384951204976376,2.4010114669799805,201800.0,,,,,
2024-07-11,2.4010114669799805,2.417071728983585,2.392981335978178,2.4090415979817825,418400.0,,,,,
2024-07-12,2.41707181930542,2.4251019506072944,2.401011556701671,2.41707181930542,388200.0,,,,,
2024-07-15,2.4251017570495605,2.433131887710516,2.417071626388605,2.433131887710516,802000.0,,,,,
2024-07-16,2.489341974258423,2.489341974258423,2.43313107833027,2.43313107833027,856000.0,,,,,
2024-07-17,2.4771599769592285,2.485281805330649,2.452794491844967,2.469038148587808,495700.0,,,,,
2024-07-18,2.4446728229522705,2.4771601385572697,2.436550994051021,2.4609164807547703,329600.0,,,,,
2024-07-19,2.452794551849365,2.452794551849365,2.436550894709144,2.4446727232792544,118500.0,,,,,
2024-07-22,2.4446728229522705,2.4609164807547703,2.436550994051021,2.4527946518535204,175700.0,,,,,
2024-07-23,2.436551094055176,2.452794752524369,2.428429264820579,2.4446729232897724,377600.0,,,,,
2024-07-24,2.4203073978424072,2.4446728851662285,2.4121855687344667,2.4203073978424072,272000.0,,,,,
2024-07-25,2.4203073978424072,2.436551056058288,2.4121855687344667,2.4121855687344667,186700.0,,,,,
2024-07-26,2.4203073978424072,2.436551056058288,2.4121855687344667,2.4203073978424072,211000.0,,,,,
2024-07-29,2.428429126739502,2.4365509555122893,2.4203072979667146,2.4365509555122893,168500.0,,,,,
2024-07-30,2.436551094055176,2.436551094055176,2.4203074355859826,2.428429264820579,185900.0,,,,,
2024-07-31,2.452794551849365,2.4771600375596963,2.436550894709144,2.4446727232792544,268400.0,,,,,
2024-08-01,2.436551094055176,2.460916581758965,2.436551094055176,2.436551094055176,236600.0,,,,,
2024-08-02,2.436551094055176,2.4446729232897724,2.428429264820579,2.436551094055176,233300.0,,,,,
2024-08-05,2.4040639400482178,2.4284294294033377,2.3796984506930974,2.4284294294033377,619800.0,,,,,
2024-08-06,2.4121851921081543,2.428428847787833,2.4040633642683145,2.4121851921081543,260300.0,,,,,
2024-08-07,2.4203073978424072,2.436551056058288,2.4121855687344667,2.4121855687344667,187500.0,,,,,
2024-08-08,2.4121851921081543,2.436550675627673,2.4121851921081543,2.436550675627673,201700.0,,,,,
2024-08-09,2.436551094055176,2.436551094055176,2.428429264820579,2.428429264820579,148100.0,,,,,
2024-08-12,2.452794551849365,2.452794551849365,2.4284290661390338,2.436550894709144,289100.0,,,,,
2024-08-13,2.46091628074646,2.46091628074646,2.452794452505303,2.452794452505303,218200.0,,,,,
2024-08-14,2.4852817058563232,2.4852817058563232,2.452794393670957,2.460916221717299,326200.0,,,,,
2024-08-15,2.4690380096435547,2.493403493386657,2.460916181729187,2.48528166547229,383400.0,,,,,
2024-08-16,2.4402804374694824,2.489578984676136,2.43206401293504,2.4813625601416933,703500.0,,,,,
2024-08-19,2.44849705696106,2.44849705696106,2.4320642065837395,2.4320642065837395,400600.0,,,,,
2024-08-20,2.4320645332336426,2.4567138121102605,2.4238481069414366,2.4484973858180545,447300.0,,,,,
2024-08-21,2.4320645332336426,2.440280959525849,2.4238481069414366,2.4320645332336426,514600.0,,,,,
2024-08-22,2.4320645332336426,2.440280959525849,2.4238481069414366,2.4320645332336426,302200.0,,,,,
2024-08-23,2.4238481521606445,2.432064578606136,2.415631725715153,2.432064578606136,449300.0,,,,,
2024-08-26,2.4156312942504883,2.43206414420634,2.4156312942504883,2.43206414420634,371000.0,,,,,
2024-08-27,2.4238481521606445,2.432064578606136,2.415631725715153,2.4238481521606445,273800.0,,,,,
2024-08-28,2.4074151515960693,2.423848003479042,2.399198725654583,2.423848003479042,370900.0,,,,,
2024-08-29,2.4156312942504883,2.4156312942504883,2.4074148692725625,2.4074148692725625,351600.0,,,,,
2024-08-30,2.4156312942504883,2.43206414420634,2.4074148692725625,2.423847719228414,488300.0,,,,,
2024-09-03,2.4238481521606445,2.432064578606136,2.415631725715153,2.415631725715153,489900.0,,,,,
2024-09-04,2.4074151515960693,2.423848003479042,2.399198725654583,2.423848003479042,620100.0,,,,,
2024-09-05,2.4156312942504883,2.4156312942504883,2.399198444294637,2.4074148692725625,453100.0,,,,,
2024-09-06,2.3991990089416504,2.4238482896765903,2.390982582030004,2.415631862764944,384100.0,,,,,
2024-09-09,2.3991990089416504,2.415631862764944,2.390982582030004,2.415631862764944,492300.0,,,,,
2024-09-10,2.390981674194336,2.407414521778215,2.3827652504023966,2.3991980979862757,733400.0,,,,,
2024-09-11,2.382765531539917,2.3991983810626736,2.374549106778539,2.390981956301295,319000.0,,,,,
2024-09-12,2.3991990089416504,2.3991990089416504,2.390982582030004,2.390982582030004,344400.0,,,,,
2024-09-13,2.4156312942504883,2.4156312942504883,2.399198444294637,2.399198444294637,1118500.0,,,,,
2024-09-16,2.386527299880981,2.428104590802985,2.3698964628142662,2.419789172269628,1282900.0,,,,,
2024-09-17,2.386527299880981,2.4031583352029124,2.378211881347624,2.394842916669555,654300.0,,,,,
2024-09-18,2.361581325531006,2.3948432018809407,2.353265906007332,2.3948432018809407,922400.0,,,,,
2024-09-19,2.328319549560547,2.3698966454311363,2.328319549560547,2.3615812262570186,925300.0,,,,,
2024-09-20,2.3200037479400635,2.344950001350094,2.3200037479400635,2.344950001350094,555200.0,,,,,
2024-09-23,2.336635112762451,2.336635112762451,2.3283196930757795,2.3283196930757795,408400.0,,,,,
2024-09-24,2.295057773590088,2.3366348676622373,2.295057773590088,2.3283194488478074,714400.0,,,,,
2024-09-25,2.2867424488067627,2.311688706275845,2.2867424488067627,2.2950578679631235,547500.0,,,,,
2024-09-26,2.2867424488067627,2.2950578679631235,2.278427029650402,2.2950578679631235,517200.0,,,,,
2024-09-27,2.328319549560547,2.328319549560547,2.286742453689958,2.286742453689958,358100.0,,,,,
2024-09-30,2.3532657623291016,2.3532657623291016,2.320004086265192,2.3366349242971465,566200.0,,,,,
2024-10-01,2.328319549560547,2.3532658070829005,2.328319549560547,2.3449503879087827,353000.0,,,,,
2024-10-02,2.3532657623291016,2.3532657623291016,2.3283195052811694,2.3366349242971465,290900.0,,,,,
2024-10-03,2.361581325531006,2.3698967450546795,2.336635066959984,2.344950486483658,395900.0,,,,,
2024-10-04,2.3948428630828857,2.3948428630828857,2.3615809914385024,2.3615809914385024,321800.0,,,,,
2024-10-07,2.3948428630828857,2.4281045364720573,2.386527246480381,2.3948428630828857,443000.0,,,,,
2024-10-08,2.419789552688598,2.419789552688598,2.394843293166685,2.403158713007323,337200.0,,,,,
2024-10-09,2.4114737510681152,2.419789169592272,2.4114737510681152,2.4114737510681152,330100.0,,,,,
2024-10-10,2.419789552688598,2.419789552688598,2.4114741328479607,2.419789552688598,215300.0,,,,,
2024-10-11,2.4281046390533447,2.4281046390533447,2.411473801656148,2.419789220354746,322500.0,,,,,
2024-10-14,2.43641996383667,2.444735382214738,2.4197891270805325,2.428104545458601,506000.0,,,,,
2024-10-15,2.4530513286590576,2.46136674882718,2.4364204883228138,2.4447359084909355,649200.0,,,,,
2024-10-16,2.477997064590454,2.4863124829982657,2.453050809367019,2.453050809367019,1030500.0,,,,,
2024-10-17,2.473790168762207,2.482204412848688,2.440133192416284,2.482204412848688,626600.0,,,,,
2024-10-18,2.448547124862671,2.473789853909332,2.448547124862671,2.4653756108937785,431100.0,,,,,
2024-10-21,2.448547124862671,2.456961367878225,2.431718638831564,2.456961367878225,352700.0,,,,,
2024-10-22,2.4401330947875977,2.4569615822872586,2.4233046072879367,2.4569615822872586,299000.0,,,,,
2024-10-23,2.4317188262939453,2.4569615572865806,2.4317188262939453,2.440133069958157,217700.0,,,,,
2024-10-24,2.448547124862671,2.456961367878225,2.4233043958160096,2.431718638831564,351900.0,,,,,
2024-10-25,2.4401330947875977,2.4485473385374283,2.431718851037767,2.431718851037767,208600.0,,,,,
2024-10-28,2.4317188262939453,2.448547313622369,2.4317188262939453,2.440133069958157,186600.0,,,,,
2024-10-29,2.4317188262939453,2.440133069958157,2.4233045826297333,2.4317188262939453,204800.0,,,,,
2024-10-30,2.448547124862671,2.448547124862671,2.4233043958160096,2.4401328818471173,215900.0,,,,,
2024-10-31,2.456961870193481,2.4653761149292914,2.440133380721862,2.448547625457672,337000.0,,,,,
2024-11-01,2.4653759002685547,2.4822043882749147,2.448547412262194,2.4569616562653747,425200.0,,,,,
2024-11-04,2.4401330947875977,2.4569615822872586,2.4401330947875977,2.4569615822872586,284800.0,,,,,
2024-11-05,2.4401330947875977,2.4485473385374283,2.414890162926711,2.4401330947875977,340700.0,,,,,
2024-11-06,2.456961870193481,2.473790359665101,2.4317191359860524,2.440133380721862,369700.0,,,,,
2024-11-07,2.48220443725586,2.48220443725586,2.456961704748209,2.456961704748209,339100.0,,,,,
2024-11-08,2.448547124862671,2.49061833994044,2.448547124862671,2.49061833994044,513800.0,,,,,
2024-11-11,2.414890050888061,2.465375711656161,2.406475807528609,2.465375711656161,654000.0,,,,,
2024-11-12,2.398061990737915,2.414890480450282,2.3728192561693646,2.414890480450282,781200.0,,,,,
2024-11-13,2.355990409851074,2.4064758713466263,2.347576166268482,2.4064758713466263,560600.0,,,,,
2024-11-14,2.355990409851074,2.3812331405988503,2.33916192268589,2.355990409851074,894900.0,,,,,
2024-11-15,2.300605535507202,2.377292312202158,2.2750432766088835,2.3602508062699457,1084600.0,,,,,
2024-11-18,2.300605535507202,2.326167794405521,2.292084782541096,2.3091262884733084,465400.0,,,,,
2024-11-19,2.3176474571228027,2.3176474571228027,2.283564439145393,2.300605948134098,310300.0,,,,,
2024-11-20,2.2665224075317383,2.309126170179733,2.2665224075317383,2.300605417650134,683700.0,,,,,
2024-11-21,2.249481439590454,2.266522948718723,2.2409606850263195,2.2580021941545887,479900.0,,,,,
2024-11-22,2.232439517974853,2.2494812286559296,2.232439517974853,2.2409604748907888,611600.0,,,,,
2024-11-25,2.275043487548828,2.283564241304971,2.2494812262804,2.2494812262804,374500.0,,,,,
2024-11-26,2.2409603595733643,2.2750433728800523,2.2409603595733643,2.2750433728800523,324300.0,,,,,
2024-11-27,2.2835638523101807,2.2835638523101807,2.2494808430914968,2.2494808430914968,344500.0,,,,,
2024-11-29,2.300605535507202,2.3176470414394146,2.2835640295749897,2.300605535507202,292000.0,,,,,
2024-12-02,2.275043487548828,2.309126502573399,2.266522733792685,2.300605748817256,479300.0,,,,,
2024-12-03,2.249481439590454,2.2920852124111266,2.249481439590454,2.2920852124111266,418300.0,,,,,
2024-12-04,2.258001804351806,2.283564063631353,2.2494810512586247,2.2665225574449885,375700.0,,,,,
2024-12-05,2.258001804351806,2.2665225574449885,2.2494810512586247,2.258001804351806,321100.0,,,,,
2024-12-06,2.2665224075317383,2.275043160061337,2.25800165500214,2.25800165500214,313900.0,,,,,
2024-12-09,2.258001804351806,2.275043310538171,2.2494810512586247,2.2665225574449885,406800.0,,,,,
2024-12-10,2.2665224075317383,2.2665224075317383,2.2494809024725404,2.2665224075317383,342900.0,,,,,
2024-12-11,2.258001804351806,2.2665225574449885,2.2494810512586247,2.258001804351806,442000.0,,,,,
2024-12-12,2.258001804351806,2.258001804351806,2.2494810512586247,2.2494810512586247,387900.0,,,,,
2024-12-13,2.258001804351806,2.2665225574449885,2.2494810512586247,2.258001804351806,282900.0,,,,,
2024-12-16,2.249481439590454,2.2580021941545887,2.2409606850263195,2.249481439590454,594900.0,,,,,
2024-12-17,2.2451634407043457,2.271069354837325,2.2365282046201083,2.26243391287282,532200.0,,,,,
2024-12-18,2.124269723892212,2.2624334744671666,2.1156344894812773,2.2624334744671666,1444300.0,,,,,
2024-12-19,2.141540288925171,2.167445993321817,2.106999349729642,2.1588107585229355,697900.0,,,,,
2024-12-20,2.158811092376709,2.184716800779597,2.141540620108117,2.158811092376709,398400.0,,,,,
2024-12-23,2.141540288925171,2.1760812281207,2.132905054126289,2.167445993321817,326900.0,,,,,
2024-12-24,2.158811092376709,2.158811092376709,2.132905383973821,2.141540620108117,224200.0,,,,,
2024-12-26,2.1501760482788086,2.1588112851843344,2.141540811373283,2.1501760482788086,426100.0,,,,,
2024-12-27,2.124269723892212,2.158810661535951,2.1156344894812773,2.158810661535951,412700.0,,,,,
2024-12-30,2.0810937881469727,2.124269965104326,2.072458552755502,2.115634729712856,1013300.0,,,,,
2024-12-31,2.106999397277832,2.106999397277832,2.072458457302825,2.081093692296577,863100.0,,,,,
2025-01-02,2.1674461364746094,2.176081371843821,2.1069994888901284,2.11563472425934,543300.0,,,,,
2025-01-03,2.2192575931549072,2.2192575931549072,2.1588109443593178,2.184716650985999,545700.0,,,,,
2025-01-06,2.2192575931549072,2.236528064239361,2.176081415443772,2.21062235761268,595000.0,,,,,
2025-01-07,2.227893114089966,2.2365283507383658,2.2106226407931664,2.219257877441566,342600.0,,,,,
2025-01-08,2.2106220722198486,2.236527775502086,2.1847163689376115,2.2278925410746733,270600.0,,,,,
2025-01-10,2.2019875049591064,2.219257979046606,2.184717030871606,2.2106227420028564,331400.0,,,,,
2025-01-13,2.2106220722198486,2.2278925410746733,2.167445900082787,2.2106220722198486,542600.0,,,,,
2025-01-14,2.253798723220825,2.253798723220825,2.210622541910133,2.210622541910133,511500.0,,,,,
2025-01-15,2.305610179901123,2.305610179901123,2.262433795833257,2.262433795833257,591000.0,,,,,
2025-01-16,2.3142452239990234,2.331515693844668,2.2883395192305565,2.305609989076201,613600.0,,,,,
2025-01-17,2.2836222648620605,2.318620483869969,2.2836222648620605,2.309870981269141,428300.0,,,,,
2025-01-21,2.327369451522827,2.327369451522827,2.2748722393797944,2.3098704503433325,355900.0,,,,,
2025-01-22,2.318619966506958,2.344868468452508,2.301120965209925,2.344868468452508,183000.0,,,,,
2025-01-23,2.327369451522827,2.327369451522827,2.301120949753585,2.31861995093308,362900.0,,,,,
2025-01-24,2.3361191749572754,2.344868676381646,2.3186201721085338,2.3273696735329046,271000.0,,,,,
2025-01-27,2.327369451522827,2.344868452702322,2.31861995093308,2.3361189521125745,257800.0,,,,,
2025-01-28,2.309870958328247,2.327369963356108,2.3011214558143163,2.327369963356108,265400.0,,,,,
2025-01-29,2.309870958328247,2.336119465870039,2.292371744695791,2.336119465870039,264200.0,,,,,
2025-01-30,2.3361191749572754,2.344868676381646,2.309870670684163,2.309870670684163,359100.0,,,,,
2025-01-31,2.371117115020752,2.379866616202931,2.336119110292035,2.3448686114742143,604600.0,,,,,
2025-02-03,2.3886160850524902,2.3973655861162357,2.3361190786700217,2.353618080797511,652400.0,,,,,
2025-02-04,2.362367630004883,2.3973656349731,2.362367630004883,2.3886161337310456,441700.0,,,,,
2025-02-05,2.3973653316497803,2.3973653316497803,2.3711168312446724,2.3798663313797084,304900.0,,,,,
2025-02-06,2.3973653316497803,2.406114831784816,2.3798663313797084,2.3973653316497803,256200.0,,,,,
2025-02-07,2.4148645401000977,2.4323635418787206,2.388616037432163,2.3973655383214747,486900.0,,,,,
2025-02-10,2.441112995147705,2.441112995147705,2.406114992273187,2.4148644929918164,452600.0,,,,,
2025-02-11,2.4498627185821533,2.4586122200961955,2.4323637155540685,2.4498627185821533,466500.0,,,,,
2025-02-12,2.484860420227051,2.4936099206692237,2.4323634175740145,2.44986241845836,627500.0,,,,,
2025-02-13,2.493610143661499,2.511109146110701,2.476111141212297,2.493610143661499,603300.0,,,,,
2025-02-14,2.48032283782959,2.5157559880388614,2.4626062627249543,2.48032283782959,336200.0,,,,,
2025-02-18,2.48918080329895,2.5068973761111826,2.471464230486718,2.471464230486718,377200.0,,,,,
2025-02-19,2.5157558917999268,2.5157558917999268,2.480322742946132,2.4891810301595805,228800.0,,,,,
2025-02-20,2.5157558917999268,2.5157558917999268,2.498039317373029,2.5068976045864777,229400.0,,,,,
2025-02-21,2.5157558917999268,2.524614179013376,2.5068976045864777,2.5157558917999268,284800.0,,,,,
2025-02-24,2.48918080329895,2.5246139489234154,2.48918080329895,2.515755662517299,262100.0,,,,,
2025-02-25,2.444889545440674,2.498039267663722,2.4360312584034998,2.489180980626548,394900.0,,,,,
2025-02-26,2.4537479877471924,2.471464562942619,2.444889700149479,2.444889700149479,158500.0,,,,,
2025-02-27,2.48032283782959,2.498039412934226,2.4626062627249543,2.48032283782959,425900.0,,,,,
2025-02-28,2.48918080329895,2.515755662517299,2.471464230486718,2.5068973761111826,524500.0,,,,,
2025-03-03,2.5157558917999268,2.5157558917999268,2.480322742946132,2.4891810301595805,581500.0,,,,,
2025-03-04,2.5157558917999268,2.5157558917999268,2.462606168519234,2.5157558917999268,452000.0,,,,,
2025-03-05,2.4714643955230717,2.506897543513647,2.4714643955230717,2.498039256516003,400100.0,,,,,
2025-03-06,2.498039484024048,2.506897771828457,2.47146462061082,2.498039484024048,239400.0,,,,,
2025-03-07,2.48918080329895,2.5068973761111826,2.480322516892834,2.5068973761111826,425200.0,,,,,
2025-03-10,2.4537479877471924,2.498039425735759,2.444889700149479,2.4891811381380458,626000.0,,,,,
2025-03-11,2.3828816413879395,2.471464515670742,2.347448491674818,2.462606228242462,819100.0,,,,,
2025-03-12,2.4005980491638184,2.409456335975565,2.3651649019168306,2.409456335975565,562900.0,,,,,
2025-03-13,2.365164995193481,2.4183147181600657,2.365164995193481,2.409456430998969,348500.0,,,,,
2025-03-14,2.3474483489990234,2.409456357228194,2.3474483489990234,2.3917397834484317,1115000.0,,,,,
2025-03-17,2.3250062465667725,2.387844409411132,2.316029396735433,2.387844409411132,702700.0,,,,,
2025-03-18,2.3339831829071045,2.342960033071171,2.29807578225084,2.3339831829071045,436700.0,,,,,
2025-03-19,2.3339831829071045,2.3519368832352368,2.3250063327430386,2.3339831829071045,308600.0,,,,,
2025-03-20,2.3250062465667725,2.3519367960607918,2.316029396735433,2.342959946229452,289000.0,,,,,
2025-03-21,2.3250062465667725,2.333983096398112,2.316029396735433,2.3250062465667725,228500.0,,,,,
2025-03-24,2.3339831829071045,2.342960033071171,2.316029482578972,2.3250063327430386,335600.0,,,,,
2025-03-25,2.3160295486450195,2.3339832494852915,2.3160295486450195,2.3250063990651557,239900.0,,,,,
2025-03-26,2.3070523738861084,2.333982921360464,2.29807552472799,2.316029223044227,322500.0,,,,,
2025-03-27,2.3070523738861084,2.333982921360464,2.29807552472799,2.3070523738861084,243900.0,,,,,
2025-03-28,2.2980754375457764,2.316029135180903,2.28012173991065,2.2980754375457764,513800.0,,,,,
2025-03-31,2.3429601192474365,2.3429601192474365,2.2531916143050053,2.2890990162819778,431800.0,,,,,
2025-04-01,2.3250062465667725,2.3519367960607918,2.316029396735433,2.342959946229452,371600.0,,,,,
2025-04-02,2.2980754375457764,2.3429596816335927,2.2980754375457764,2.3429596816335927,411000.0,,,,,
2025-04-03,2.3160295486450195,2.3250063990651557,2.2711452965443404,2.289098997384612,318500.0,,,,,
2025-04-04,2.2083067893981934,2.289098422903636,2.1903530930636506,2.280121574736365,743400.0,,,,,
2025-04-07,2.1364920139312744,2.190353103183757,2.0467233178188584,2.1723994067662638,1033500.0,,,,,
2025-04-08,2.1275150775909424,2.2352374764952065,2.118538228851,2.226260627755264,570700.0,,,,,
2025-04-09,2.2262606620788574,2.253191208713889,2.073654017122053,2.1364921732954194,749400.0,,,,,
2025-04-10,2.1723995208740234,2.244214310316155,2.1275150634477367,2.226260612955622,468400.0,,,,,
2025-04-11,2.2621681690216064,2.2621681690216064,2.172399675816372,2.1813765251368955,430400.0,,,,,
2025-04-14,2.3339831829071045,2.3609139474242933,2.2711452317586414,2.280122081922708,524900.0,,,,,
2025-04-15,2.3698909282684326,2.3698909282684326,2.3160296102890348,2.3429601622662326,570900.0,,,,,
2025-04-16,2.2561724185943604,2.3653419468002626,2.23797749722671,2.347147025432612,718400.0,,,,,
2025-04-17,2.2652697563171387,2.283464676697151,2.2379773757471204,2.2561722961271324,411100.0,,,,,
2025-04-21,2.201587200164795,2.2743668706163493,2.1833922825519063,2.2561719530034607,480600.0,,,,,
2025-04-22,2.2197823524475098,2.27436711105674,2.210684892679305,2.2197823524475098,337300.0,,,,,
2025-04-23,2.2197823524475098,2.27436711105674,2.2197823524475098,2.2561721915203297,368300.0,,,,,
2025-04-24,2.2197823524475098,2.265269651288534,2.2197823524475098,2.2288798122157147,373300.0,,,,,
2025-04-25,2.319854497909546,2.319854497909546,2.2106849765493592,2.219782436662708,544600.0,,,,,
2025-04-28,2.319854497909546,2.338049418136244,2.2925621175694992,2.310757037796197,428000.0,,,,,
2025-04-29,2.319854497909546,2.356244338362941,2.310757037796197,2.328951958022895,342000.0,,,,,
2025-04-30,2.3107569217681885,2.3289518410812806,2.265269623485458,2.3198543814247348,493100.0,,,,,
2025-05-01,2.3107569217681885,2.3289518410812806,2.2925620024550963,2.3107569217681885,312200.0,,,,,
2025-05-02,2.2925620079040527,2.31985438693856,2.283464548225884,2.3107569272603907,446200.0,,,,,
