Date,Close,High,Low,Open,Volume,"('Close', 'PAGS')","('High', 'PAGS')","('Low', 'PAGS')","('Open', 'PAGS')","('Volume', 'PAGS')"
2024-07-11,12.848520278930664,12.916451152595306,12.664138594357794,12.780590330742154,2645300.0,,,,,
2024-07-12,12.916451454162598,13.037755464746304,12.761181543215482,12.955268700530338,3294900.0,,,,,
2024-07-15,12.926154136657717,13.06201495185564,12.799997863718804,13.01349316603666,1609800.0,,,,,
2024-07-16,13.2366943359375,13.28521520113854,12.964972678335522,13.062016259689967,2981000.0,,,,,
2024-07-17,12.974677085876465,13.178467864208605,12.7951476653673,13.091128826998236,2736700.0,,,,,
2024-07-18,12.38271427154541,12.974677541050545,12.38271427154541,12.89704304424581,2408400.0,,,,,
2024-07-19,12.576800346374512,12.61076532259056,12.334192315715647,12.411826811488387,1847200.0,,,,,
2024-07-22,13.003789901733398,13.071720778746354,12.678695107916257,12.761181874272133,2301200.0,,,,,
2024-07-23,13.139650344848633,13.391962908121371,12.84852053533979,12.84852053533979,3197900.0,,,,,
2024-07-24,12.867929458618164,13.11053747589765,12.829112212872491,12.974676653049729,2287700.0,,,,,
2024-07-25,12.80970287322998,13.256101653190662,12.780590170867102,12.90674644840774,2656400.0,,,,,
2024-07-26,12.95526885986328,13.11539011878401,12.858225280012345,13.042606971157724,2279100.0,,,,,
2024-07-29,12.683547019958496,13.128005091359082,12.625321613285076,13.042606779365093,1637700.0,,,,,
2024-07-30,12.32448673248291,12.790294593292495,12.198330456127731,12.76118096572707,1922000.0,,,,,
2024-07-31,12.402122497558594,12.586505122536654,12.343897087390095,12.402122497558594,2398900.0,,,,,
2024-08-01,12.023653030395508,12.579710532018613,11.984835786713262,12.4506427109002,2344700.0,,,,,
2024-08-02,11.684001922607422,11.7956013869846,11.4850634250738,11.674297379928676,2646900.0,,,,,
2024-08-05,11.402576446533203,11.465654121793898,10.888247725525018,10.985290374039634,2695400.0,,,,,
2024-08-06,11.354055404663086,11.645185220264944,11.295829996828417,11.38316810858042,3182200.0,,,,,
2024-08-07,11.27642059326172,11.679149867111205,11.237603347305484,11.596663103769687,2128100.0,,,,,
2024-08-08,11.84897518157959,11.965426914695042,11.324941919822,11.392871866103654,2917500.0,,,,,
2024-08-09,12.149809837341309,12.266261573502506,11.810158246097384,11.887792736871516,2640400.0,,,,,
2024-08-12,12.052766799926758,12.285670282660568,12.004245009654838,12.159513998144044,1851900.0,,,,,
2024-08-13,12.470052719116213,12.620469433841524,12.290522375365748,12.39241822600146,2455300.0,,,,,
2024-08-14,12.74177360534668,12.770886309261996,12.489461036810823,12.55739098777195,2729700.0,,,,,
2024-08-15,13.479302406311035,13.55693690144869,12.906747310563688,12.96497271917884,4514200.0,,,,,
2024-08-16,13.751022338867188,13.983925810723203,13.479301621701834,13.479301621701834,3920400.0,,,,,
2024-08-19,14.168309211730955,14.304169115167,13.81895305894986,13.81895305894986,4854800.0,,,,,
2024-08-20,14.15860366821289,14.381802594075612,14.07126463618796,14.16830821076591,5190100.0,,,,,
2024-08-21,12.101288795471191,13.590901951587352,12.06247154769044,13.34344164993148,11705300.0,,,,,
2024-08-22,11.383167266845703,12.203182591269526,11.276420076724843,12.188626703125289,9475100.0,,,,,
2024-08-23,11.39287281036377,11.616072678107974,11.06292574311871,11.451099144485443,11750000.0,,,,,
2024-08-26,10.975587844848633,11.552994298346198,10.961031029664415,11.402577576680766,9440000.0,,,,,
2024-08-27,10.665048599243164,10.970735230223887,10.548596857837802,10.723274932683932,8621300.0,,,,,
2024-08-28,10.577709197998049,10.781499969817055,10.38847524040759,10.519483792036128,6228600.0,,,,,
2024-08-29,10.41273593902588,10.674753049002684,10.41273593902588,10.577709469275833,5794300.0,,,,,
2024-08-30,10.742682456970217,10.985290468558349,10.61652617988725,10.723274297290745,36883200.0,,,,,
2024-09-03,10.732979774475098,10.75238793584459,10.33995409513562,10.72327523105225,7256100.0,,,,,
2024-09-04,10.286580085754396,10.713569779945669,10.20409332460111,10.67475253501919,6758800.0,,,,,
2024-09-05,9.413190841674805,9.825624654231603,9.0347229287795,9.199695528326084,12687700.0,,,,,
2024-09-06,9.122061729431152,9.422896099500546,8.976497278882992,9.393783394486157,7670100.0,,,,,
2024-09-09,8.8988618850708,9.15117443770508,8.889157342551918,9.083243565549012,4466900.0,,,,,
2024-09-10,8.850339889526367,8.995905247453198,8.743592700760898,8.879452590921296,5606000.0,,,,,
2024-09-11,8.90856647491455,9.107504970227904,8.76300111278636,8.801818357591987,5118200.0,,,,,
2024-09-12,8.782410621643066,9.055102172886214,8.753297918003305,8.87945327560099,5914800.0,,,,,
2024-09-13,8.850339889526367,8.995905247453198,8.753297243051238,8.869748974107047,7514600.0,,,,,
2024-09-16,8.753297805786133,8.95708765412804,8.67566238794845,8.840635915585743,4317900.0,,,,,
2024-09-17,8.957087516784668,9.131765584657767,8.811523077207845,8.850340322793407,5501900.0,,,,,
2024-09-18,9.025018692016602,9.311296234822631,8.927975112074291,9.025018692016602,5207300.0,,,,,
2024-09-19,9.277331352233888,9.354965846773402,9.156027338831372,9.287034969944196,3795800.0,,,,,
2024-09-20,8.792115211486816,9.277331260287992,8.787262939941664,9.209400384132032,6243800.0,,,,,
2024-09-23,8.80181884765625,8.952236489444553,8.724184353722492,8.733888896833255,4526900.0,,,,,
2024-09-24,8.88915729522705,9.102652602125286,8.860044593301508,8.947383624554245,4635900.0,,,,,
2024-09-25,8.627140998840332,8.889157163231753,8.578619212700856,8.811522675599027,4372000.0,,,,,
2024-09-26,8.549507141113281,8.908566904238253,8.437906747127228,8.830932410885618,9449700.0,,,,,
2024-09-27,8.67566204071045,8.85034010427059,8.598027551456191,8.598027551456191,7440600.0,,,,,
2024-09-30,8.355420112609863,8.641697658367526,8.287490161235564,8.607732682680375,5880500.0,,,,,
2024-10-01,8.219560623168945,8.287490577958998,8.064291626233842,8.209856079491447,5274100.0,,,,,
2024-10-02,8.073994636535645,8.45246348217681,8.073994636535645,8.374828989554441,3342200.0,,,,,
2024-10-03,7.957542896270752,8.015769228465864,7.8119784539972015,7.967247439215964,4873100.0,,,,,
2024-10-04,7.986655235290527,8.238967787498957,7.860499884662424,8.13222059639975,5888400.0,,,,,
2024-10-07,7.957542896270752,7.991507871102837,7.7634566647473,7.976951982161174,6901500.0,,,,,
2024-10-08,8.112812042236328,8.29719465994407,7.860500398994628,7.94783851080358,3904500.0,,,,,
2024-10-09,7.841091156005859,8.12736869450719,7.83138661306232,8.083699176737417,4427300.0,,,,,
2024-10-10,7.909020900726318,8.025473562079055,7.758604190903549,7.773161004941674,17711600.0,,,,,
2024-10-11,7.928430080413818,7.967247326167726,7.802273800344583,7.870203749044887,4016800.0,,,,,
2024-10-14,8.122516632080078,8.219560213060719,7.899317691491253,7.9090213092083745,3512100.0,,,,,
2024-10-15,7.986655235290527,8.141925138902254,7.928429831227728,8.015768862798039,4373100.0,,,,,
2024-10-16,8.083699226379395,8.195298694486967,7.93813478323701,8.054586522846149,3083000.0,,,,,
2024-10-17,8.093403816223145,8.12251651992488,7.957542989821441,8.093403816223145,2186500.0,,,,,
2024-10-18,8.171037673950195,8.253524432583554,8.13222043020956,8.151628589341831,2381100.0,,,,,
2024-10-21,8.122516632080078,8.182683689307122,8.054586680679336,8.180742965763699,2604900.0,,,,,
2024-10-22,8.044881820678711,8.161333557983905,7.938134626184651,8.035177277867577,3893300.0,,,,,
2024-10-23,8.083699226379395,8.258377298531183,7.9963601903035,7.9963601903035,3320400.0,,,,,
2024-10-24,8.044881820678711,8.132220855026642,7.952690514925212,8.103108152069378,2822800.0,,,,,
2024-10-25,8.025473594665527,8.153570597197533,7.996359966471067,8.093403542833672,3111200.0,,,,,
2024-10-28,8.112812042236328,8.248672869732761,8.064291177501191,8.103108424575003,2968500.0,,,,,
2024-10-29,8.083699226379395,8.209855508991668,8.035177436839879,8.151629176449019,3144300.0,,,,,
2024-10-30,7.986655235290527,8.073994266860838,7.947837990756624,8.054586107331943,3992800.0,,,,,
2024-10-31,7.802273750305176,8.054586308825455,7.787716936187267,7.967247275070271,3082900.0,,,,,
2024-11-01,7.821682929992676,7.976951913882411,7.763456598295952,7.821682929992676,4658000.0,,,,,
2024-11-04,7.9963603019714355,8.141925672622778,7.821683152856467,7.821683152856467,4276900.0,,,,,
2024-11-05,7.957542896270752,8.073994635184823,7.778013479165117,7.967247439215964,3531600.0,,,,,
2024-11-06,7.986655235290527,8.10310789436835,7.773160853092113,8.006064320295534,9202900.0,,,,,
2024-11-07,7.773160934448242,8.0060644040893,7.700378253131867,7.98665531888115,5534000.0,,,,,
2024-11-08,7.879908561706543,7.904169919556174,7.661561431178812,7.724639573373594,3280900.0,,,,,
2024-11-11,8.171037673950195,8.190445833082466,7.889612425461577,7.957542370638663,3620500.0,,,,,
2024-11-12,8.258377075195312,8.297194320681935,8.006064516794194,8.093403550508128,4595700.0,,,,,
2024-11-13,7.850795745849609,8.28749000067997,7.821683042321228,8.238968211148562,7417200.0,,,,,
2024-11-14,7.588778972625732,8.277785318299088,7.394692280506162,7.899317402374201,12259600.0,,,,,
2024-11-15,7.4141011238098145,7.705230939273234,7.336466629749725,7.656709149116637,6227400.0,,,,,
2024-11-18,7.365579605102539,7.642152598693353,7.33646643921705,7.423805474135443,4417600.0,,,,,
2024-11-19,7.336466789245605,7.443214452267981,7.132676006538387,7.2491277501601985,4976300.0,,,,,
2024-11-20,7.3170576095581055,7.344229588458456,7.220014497243952,7.336466232020936,3309700.0,,,,,
2024-11-21,7.287944793701172,7.433509228535768,7.258831629091421,7.355874739893836,4459400.0,,,,,
2024-11-22,7.705230712890625,7.938134650966172,7.336466414201551,7.365579579987771,6219700.0,,,,,
2024-11-25,7.976952075958252,8.010917051189715,7.763456756033991,7.802274002795115,32490200.0,,,,,
2024-11-26,7.928430080413818,8.157452108004716,7.870203749044887,7.909020994798794,8297300.0,,,,,
2024-11-27,7.549961566925049,8.224412009540007,7.549961566925049,8.00606442768541,8729600.0,,,,,
2024-11-29,7.122971534729004,7.268535974892488,6.987110711893916,7.142380157600007,6793800.0,,,,,
2024-12-02,7.375283718109131,7.404396884124371,6.933737195588168,7.239423356426852,7961800.0,,,,,
2024-12-03,7.113266944885254,7.472326696993417,7.113266944885254,7.4141008287654495,4424100.0,,,,,
2024-12-04,7.258831977844238,7.4432141285965505,7.113267073277879,7.142380239286381,6237200.0,,,,,
2024-12-05,7.142380237579346,7.462622749905953,7.113267071577802,7.307353765199252,5747700.0,,,,,
2024-12-06,6.8997721672058105,7.206428687404377,6.870659001416928,7.171492888457718,6196000.0,,,,,
2024-12-09,6.928884983062744,7.239423418001592,6.880363656275415,7.0356326423757976,6355000.0,,,,,
2024-12-10,6.880363464355469,6.987110657952852,6.734798562577687,6.851250298904686,6542100.0,,,,,
2024-12-11,6.8900675773620605,7.084154268241794,6.715389972034562,6.938589365766512,5085700.0,,,,,
2024-12-12,6.744502544403076,6.89977198665053,6.618346729920724,6.802728874457158,6062500.0,,,,,
2024-12-13,6.841546535491943,6.919181029968989,6.7153902505977,6.76391157827681,5178500.0,,,,,
2024-12-16,6.511599540710449,6.80272936084405,6.482486373601852,6.80272936084405,5334400.0,,,,,
2024-12-17,6.569825172424316,6.875511333587178,6.45337343371601,6.5018947601421,7993200.0,,,,,
2024-12-18,6.036087512969971,6.57952990109297,5.997270265638055,6.560121277427012,7085500.0,,,,,
2024-12-19,6.074904918670654,6.171948032138319,5.929340017100125,6.133130786751253,7704800.0,,,,,
2024-12-20,6.210765361785889,6.259286687808969,6.016678669479349,6.055495915393043,8045500.0,,,,,
2024-12-23,6.1331305503845215,6.181651873879341,6.055495599864322,6.152539172330059,3778000.0,,,,,
2024-12-24,6.191357135772705,6.191357135772705,6.045792222894781,6.133131263169156,1889600.0,,,,,
2024-12-26,6.278695583343506,6.32721737421114,6.07490526481848,6.142835216747458,3221500.0,,,,,
2024-12-27,6.191357135772705,6.28840025677862,6.123426719699514,6.210765759973889,3636600.0,,,,,
2024-12-30,6.006974697113037,6.191356849879256,5.997270154091514,6.191356849879256,3001000.0,,,,,
2024-12-31,6.074904918670654,6.123426244035454,6.011826779232156,6.0360872105455226,2360900.0,,,,,
2025-01-02,6.2204694747924805,6.414556168125455,6.083638751633787,6.16224360561401,4235800.0,,,,,
2025-01-03,6.094313621520996,6.268991228060278,6.055495912885306,6.239878062268028,5327600.0,,,,,
2025-01-06,6.152539253234863,6.39999907061001,6.135071354432766,6.239877821769245,2834900.0,,,,,
2025-01-07,6.375738620758057,6.395147242900506,6.191356479035769,6.239877803022864,4079500.0,,,,,
2025-01-08,6.084609031677246,6.288399802434604,6.074904951646836,6.23987801406835,4267800.0,,,,,
2025-01-10,6.171947956085205,6.191356578539577,5.92933994403652,6.006974433854009,5282700.0,,,,,
2025-01-13,6.424260139465332,6.448521033563257,6.074904930312255,6.162243501231491,3843500.0,,,,,
2025-01-14,6.443668842315674,6.482486088259775,6.317513024366383,6.453373385170735,3662900.0,,,,,
2025-01-15,6.715389728546143,6.744502430342782,6.511598965017461,6.657163862214812,3780900.0,,,,,
2025-01-16,6.443668842315674,6.5746773944305685,6.307808481511321,6.3951475162545846,4881100.0,,,,,
2025-01-17,6.521303653717041,6.647459940585469,6.4145564535096895,6.482486405871078,3588700.0,,,,,
2025-01-21,6.366034507751465,6.598938451909904,6.307808637396376,6.579529828458208,4046000.0,,,,,
2025-01-22,6.453373432159424,6.734798698672321,6.312660798902975,6.336921693479206,4145800.0,,,,,
2025-01-23,6.433964729309082,6.49219059792759,6.332069343542176,6.433964729309082,3920600.0,,,,,
2025-01-24,6.501894950866699,6.695981650478566,6.472782246704677,6.492190870392055,5350100.0,,,,,
2025-01-27,6.80272912979126,6.822137752958419,6.501894776593184,6.531007942712961,8006900.0,,,,,
2025-01-28,6.8900675773620605,7.055041102651511,6.812433086105395,6.812433086105395,5063900.0,,,,,
2025-01-29,6.851250648498535,7.025928261902182,6.793024777363986,6.860955191723338,3105700.0,,,,,
2025-01-30,7.4238057136535645,7.511144288651734,6.928885116798885,6.928885116798885,6559500.0,,,,,
2025-01-31,7.229718685150146,7.588778900185546,7.200605982389859,7.462622620922786,5373300.0,,,,,
2025-02-03,7.0744500160217285,7.224867196062882,6.957998274353918,7.025928225624431,6323000.0,,,,,
2025-02-04,7.608187198638916,7.64700444249009,7.064745321984429,7.064745321984429,6263200.0,,,,,
2025-02-05,7.617891311645508,7.787716638554754,7.58877860999846,7.598482689634793,5356300.0,,,,,
2025-02-06,7.443213939666748,7.666413330939581,7.384988071865757,7.60818746313859,3055300.0,,,,,
2025-02-07,7.210309982299805,7.46262253802245,7.152084114687978,7.394692127772954,3591300.0,,,,,
2025-02-10,7.404397010803223,7.423805634232745,7.181197609994669,7.317057974001329,3082800.0,,,,,
2025-02-11,7.472326755523682,7.569370332735163,7.2976491494715425,7.346170938077283,2729300.0,,,,,
2025-02-12,7.355875492095947,7.384988659682772,7.19090195549284,7.336466867950763,3368100.0,,,,,
2025-02-13,7.511144161224365,7.52084870424735,7.317057928145473,7.37528379806914,2315200.0,,,,,
2025-02-14,7.802273750305176,7.899317326805632,7.598482980035125,7.617891602787602,2464100.0,,,,,
2025-02-18,8.015769004821777,8.025473547496226,7.773160990817313,7.811978236038982,5446300.0,,,,,
2025-02-19,7.879908561706543,7.96724759901287,7.797421795970142,7.909021265649928,3714600.0,,,,,
2025-02-20,7.918725967407227,8.010917278130133,7.802274223824907,7.899317806214935,4579400.0,,,,,
2025-02-21,7.811978340148926,8.704775917621726,7.763456551606159,8.277785289016748,8647800.0,,,,,
2025-02-24,7.549961566925049,7.907080128879584,7.472326614077824,7.763456414725246,6239500.0,,,,,
2025-02-25,7.65670919418335,7.904169955248066,7.55966607603705,7.59848332329557,5783100.0,,,,,
2025-02-26,7.685822486877441,7.870204183006234,7.579074823799117,7.656709319587682,6290300.0,,,,,
2025-02-27,7.46262264251709,7.894465078440882,7.414100854125448,7.62759616776299,4293600.0,,,,,
2025-02-28,7.142380237579346,7.375283714639396,7.050188930856186,7.258831976109371,6466400.0,,,,,
2025-03-03,6.928884983062744,7.399544675602132,6.875511384775257,7.25883204126414,4017100.0,,,,,
2025-03-04,6.870658874511719,6.957997907527092,6.501894582600215,6.77361576157134,6773400.0,,,,,
2025-03-05,7.307353496551514,7.3170575763698835,6.948293288510655,6.948293288510655,5555100.0,,,,,
2025-03-06,7.326762199401855,7.613039266890022,7.239423166386921,7.239423166386921,3704800.0,,,,,
2025-03-07,7.287944793701172,7.428657420049187,7.084154029647075,7.31705749557287,3874500.0,,,,,
2025-03-10,7.035632133483887,7.23942289436936,7.006518969326799,7.190901108353563,4973900.0,,,,,
2025-03-11,7.09385871887207,7.176345485826008,6.9482938087922905,7.0647460144989696,4932400.0,,,,,
2025-03-12,7.1520843505859375,7.190901596940802,7.021076259822789,7.17149297376337,2648200.0,,,,,
2025-03-13,7.26853609085083,7.428657810513685,7.122971648365088,7.142380271545726,3077600.0,,,,,
2025-03-14,7.579074382781982,7.637300251235313,7.37528361182629,7.384988154604212,3029600.0,,,,,
2025-03-17,8.073994636535645,8.073994636535645,7.589749419392904,7.608187680801429,4681200.0,,,,,
2025-03-18,7.65670919418335,8.1031084631325,7.588779242849984,8.083699376765152,3888500.0,,,,,
2025-03-19,8.268081665039062,8.37482885936638,7.938134613784996,7.938134613784996,5737300.0,,,,,
2025-03-20,8.180743217468262,8.272933604212582,7.947838801043972,8.054586928502331,3601200.0,,,,,
2025-03-21,8.015769004821777,8.141925283161234,8.008005185586992,8.054586250043446,4229500.0,,,,,
2025-03-24,8.044881820678711,8.22441216078014,7.938134626184651,8.035177277867577,3113300.0,,,,,
2025-03-25,8.015769004821777,8.189476246599456,8.010916733484553,8.112811655137886,2176600.0,,,,,
2025-03-26,7.909020900726318,8.132220755263582,7.826534138795871,7.996359934002807,2581400.0,,,,,
2025-03-27,7.918725967407227,7.981804573603601,7.811978767159148,7.918725967407227,2030900.0,,,,,
2025-03-28,7.695526123046875,7.899317356829568,7.617891631741888,7.8313864828306015,2439300.0,,,,,
2025-03-31,7.404397010803223,7.520848751380359,7.25883210371276,7.520848751380359,3824600.0,,,,,
2025-04-01,7.45291805267334,7.588778874216657,7.351022667884886,7.423805350012676,2155000.0,,,,,
2025-04-02,7.7537522315979,7.787717206910941,7.287945269345628,7.336466596544532,4872800.0,,,,,
2025-04-03,8.248672485351562,8.2535247566942,7.482031197261463,7.482031197261463,7201500.0,,,,,
2025-04-04,7.637300491333008,7.942987120114641,7.3558752202588975,7.909021219324108,6594700.0,,,,,
2025-04-07,7.588778972625732,7.909021019736169,7.142380182310215,7.336466411691713,6911100.0,,,,,
2025-04-08,7.384988307952881,7.865351616983049,7.297649272090262,7.758604420637713,6513200.0,,,,,
2025-04-09,8.132221221923828,8.151629382945584,7.220014979734794,7.229719060245672,7390600.0,,,,,
2025-04-10,7.811978340148926,8.083699060321823,7.588778945780726,7.976951865908648,3690100.0,,,,,
2025-04-11,8.141925811767578,8.258377554993098,7.685822456693818,7.850795990965684,3945500.0,,,,,
2025-04-14,8.229263305664062,8.345715965600395,8.064290709285848,8.287489635632229,4249700.0,,,,,
2025-04-15,8.268081665039062,8.350567502376439,8.190446248147394,8.24867257944711,2574900.0,,,,,
2025-04-16,8.161334037780762,8.27778578193204,8.035177750247827,8.200151285831188,2069500.0,,,,,
2025-04-17,8.277785301208496,8.32145481841369,8.117664046614834,8.14192540366002,2253000.0,,,,,
2025-04-21,8.219560623168945,8.403942325660324,8.122517037346395,8.17103883025767,2440700.0,,,,,
2025-04-22,9.07353973388672,9.15117422124924,8.636844585627415,8.636844585627415,7287600.0,,,,,
2025-04-23,8.966792106628418,9.224926837401496,8.869749454893078,9.180287421207993,6107200.0,,,,,
2025-04-24,9.325852394104004,9.33555693747456,8.794056188968984,9.112357992808924,7460500.0,,,,,
2025-04-25,9.58786964416504,9.597574187669114,9.287035273872164,9.33555706591633,4436800.0,,,,,
2025-04-28,9.607277870178224,9.704321454917888,9.48597385199175,9.5684606213776,3038100.0,,,,,
2025-04-29,9.73343276977539,9.83532861174433,9.616981040008088,9.626685582191053,4669300.0,,,,,
2025-04-30,9.73343276977539,9.752841854141314,9.374373038290525,9.529642011313593,4726600.0,,,,,
2025-05-01,9.461712837219238,9.743138105102098,9.42774786229002,9.733433562129134,2949000.0,,,,,
2025-05-02,9.354965209960938,9.723729496659152,9.248217093128543,9.714024954133276,4778300.0,,,,,
2025-05-05,9.28703498840332,9.393783112714464,9.21910503691527,9.35496586536755,4139400.0,,,,,
2025-05-06,9.422895431518556,9.549051711606069,9.083243837015551,9.151174711201836,3160300.0,,,,,
2025-05-07,9.267626762390137,9.471417540899438,9.214252700609364,9.41319120754985,2760800.0,,,,,
2025-05-08,9.67520809173584,9.801364373127814,9.422895528951887,9.442303689294263,3337700.0,,,,,
2025-05-09,9.558755874633787,9.70432030907954,9.287034239636768,9.684911224232852,5070700.0,,,,,
2025-05-12,9.461712837219238,9.90811163373786,9.26762660514074,9.801364437463723,7482200.0,,,,,
2025-05-13,9.578164100646973,9.646094047130816,9.364668793228464,9.510234154163127,9319600.0,,,,,
2025-05-14,9.442303657531738,9.680060330628164,9.083243900382165,9.56845993849934,10577800.0,,,,,
2025-05-15,8.685367584228516,9.374374449875482,8.554359021459618,9.325852657130383,14081200.0,,,,,
2025-05-16,8.67566204071045,8.758148801227614,8.360271812430506,8.63684479608332,9371500.0,,,,,
2025-05-19,8.772706031799316,8.850340524741918,8.54950709595838,8.598027959940387,5212800.0,,,,,
2025-05-20,8.743593215942383,8.811523165025084,8.612584663731905,8.753297758804525,4097400.0,,,,,
2025-05-21,8.326306343078613,8.665957907440463,8.306898184659225,8.65625336549274,4135700.0,,,,,
2025-05-22,8.588323593139648,8.821227051647742,8.277784722986114,8.277784722986114,8614000.0,,,,,
2025-05-23,8.519302368164062,8.64748642358184,8.1051695553841,8.203772023923454,8058700.0,,,,,
2025-05-27,8.558743476867676,8.754962923730448,8.51437203724806,8.578463594280954,8201800.0,,,,,
2025-05-28,8.558743476867676,8.701717384257266,8.33195601432833,8.51437203724806,6915000.0,,,,,
2025-05-29,8.460139274597168,8.834830873795271,8.410837575164209,8.834830873795271,4795000.0,,,,,
2025-05-30,8.785530090332031,8.874272970493251,8.371397276480868,8.39111833445083,8197800.0,,,,,
2025-06-02,8.992595672607422,9.12077971660187,8.69185614860692,8.854551100532236,5884300.0,,,,,
2025-06-03,9.002456665039062,9.046828103339369,8.770739885299951,8.87427261443282,7673100.0,,,,,
2025-06-04,8.834831237792969,9.160221150964276,8.558743026085866,9.03203710329804,10505900.0,,,,,
2025-06-05,8.716507911682129,9.04189783206536,8.706647383100393,8.83483143360769,6649100.0,,,,,
2025-06-06,8.65734577178955,8.84469205541009,8.381257551053348,8.795390352333538,8267600.0,,,,,
2025-06-09,8.391118049621582,8.612974302142113,8.341816346721986,8.479860926770503,11928100.0,,,,,
2025-06-10,8.44041919708252,8.667205699004048,8.371396441424556,8.474930104735646,7093500.0,,,,,
2025-06-11,8.982735633850098,8.992596162467976,8.341816319316283,8.4700003702934,8858000.0,,,,,
2025-06-12,8.400978088378906,8.816096352619532,8.381257032228369,8.667205763949152,9294000.0,,,,,
2025-06-13,8.243212699890137,8.361536219178312,8.134749708963911,8.312235458072045,5433200.0,,,,,
2025-06-16,9.288405418395996,9.29333568269424,8.331955772626927,8.400978532450601,8576900.0,,,,,
2025-06-17,9.130640983581545,9.32784685939665,9.071478750661116,9.16022162986586,5130100.0,,,,,
2025-06-18,9.120779991149902,9.248964039002866,8.998512636464167,9.21938339422195,6419400.0,,,,,
2025-06-20,8.874272346496582,9.208536356628429,8.844691701973412,9.17008161278348,6402300.0,,,,,
2025-06-23,8.913713455200195,8.943294099510608,8.686926948234149,8.815110053696515,5411000.0,,,,,
2025-06-24,9.82086181640625,9.92932481077792,9.055702281755204,9.1010592090982,8836500.0,,,,,
2025-06-25,9.505331993103027,9.78635046521462,9.465890820532133,9.71239838418816,6190600.0,,,,,
2025-06-26,9.239103317260742,9.564493224095996,9.17994202893709,9.505331935772343,4656500.0,,,,,
2025-06-27,9.258824348449709,9.396867981064354,9.199662119935056,9.239103292160918,5358800.0,,,,,
2025-06-30,9.505331993103027,9.584214338244818,9.308125189896822,9.31798571812748,4224300.0,,,,,
2025-07-01,9.317985534667969,9.47575022184536,9.229242663042758,9.47575022184536,5245400.0,,,,,
2025-07-02,9.288405418395996,9.761699506806403,9.229243187168812,9.584214693828384,7387100.0,,,,,
2025-07-03,9.278544425964355,9.377147826296548,9.18191388353425,9.377147826296548,3129000.0,,,,,
2025-07-07,9.041897773742676,9.268684287549224,8.918643988321268,9.209522997143932,4581100.0,,,,,
2025-07-08,9.081338882446287,9.189801874313964,8.943294305236,9.091199410893829,3433400.0,,,,,
2025-07-09,9.219383239746094,9.258824412243706,9.032036965118644,9.091199194040923,4809800.0,,,,,
2025-07-10,8.923574447631836,8.98766600369711,8.795390395149512,8.982735739330277,4749000.0,,,,,
