Date,Close,High,Low,Open,Volume,"('Close', 'ABSI')","('High', 'ABSI')","('Low', 'ABSI')","('Open', 'ABSI')","('Volume', 'ABSI')"
2024-07-25,4.380000114440918,4.5,4.150000095367432,4.21999979019165,751000.0,,,,,
2024-07-26,4.480000019073486,4.539999961853027,4.380000114440918,4.5,735200.0,,,,,
2024-07-29,4.460000038146973,4.699999809265137,4.300000190734863,4.550000190734863,854300.0,,,,,
2024-07-30,4.230000019073486,4.590000152587891,4.175000190734863,4.460000038146973,646000.0,,,,,
2024-07-31,4.400000095367432,4.599999904632568,4.210000038146973,4.309999942779541,822900.0,,,,,
2024-08-01,4.039999961853027,4.46999979019165,4.010000228881836,4.400000095367432,821500.0,,,,,
2024-08-02,3.910000085830689,3.910000085830689,3.609999895095825,3.75,1380600.0,,,,,
2024-08-05,3.5799999237060547,3.625,3.3399999141693115,3.4600000381469727,1347400.0,,,,,
2024-08-06,3.740000009536743,3.900000095367432,3.440000057220459,3.5999999046325684,733700.0,,,,,
2024-08-07,3.640000104904175,3.920000076293945,3.5899999141693115,3.869999885559082,1009700.0,,,,,
2024-08-08,3.7699999809265137,3.829999923706055,3.660000085830689,3.7100000381469727,690200.0,,,,,
2024-08-09,3.690000057220459,3.799999952316284,3.6449999809265137,3.759999990463257,775800.0,,,,,
2024-08-12,3.660000085830689,3.7799999713897705,3.559999942779541,3.7300000190734863,670700.0,,,,,
2024-08-13,3.880000114440918,3.940000057220459,3.549999952316284,3.670000076293945,958300.0,,,,,
2024-08-14,3.7300000190734863,3.9700000286102295,3.674999952316284,3.9700000286102295,1167600.0,,,,,
2024-08-15,4.139999866485596,4.34499979019165,3.740000009536743,3.740000009536743,2117700.0,,,,,
2024-08-16,4.010000228881836,4.420000076293945,3.934999942779541,4.199999809265137,1326300.0,,,,,
2024-08-19,4.170000076293945,4.239999771118164,3.9800000190734863,4.090000152587891,1137800.0,,,,,
2024-08-20,4.230000019073486,4.300000190734863,4.059999942779541,4.179999828338623,848400.0,,,,,
2024-08-21,4.349999904632568,4.369999885559082,4.136000156402588,4.260000228881836,741800.0,,,,,
2024-08-22,4.230000019073486,4.489999771118164,4.210000038146973,4.400000095367432,769100.0,,,,,
2024-08-23,4.489999771118164,4.5,4.230000019073486,4.300000190734863,747900.0,,,,,
2024-08-26,4.489999771118164,4.599999904632568,4.420000076293945,4.489999771118164,662700.0,,,,,
2024-08-27,4.489999771118164,4.510000228881836,4.260000228881836,4.449999809265137,673000.0,,,,,
2024-08-28,4.389999866485596,4.489999771118164,4.190000057220459,4.449999809265137,900900.0,,,,,
2024-08-29,4.300000190734863,4.574999809265137,4.284999847412109,4.46999979019165,891100.0,,,,,
2024-08-30,4.400000095367432,4.420000076293945,4.269999980926514,4.360000133514404,674300.0,,,,,
2024-09-03,3.990000009536743,4.449999809265137,3.950000047683716,4.369999885559082,1040500.0,,,,,
2024-09-04,4.050000190734863,4.139999866485596,3.819999933242798,3.910000085830689,688600.0,,,,,
2024-09-05,4.130000114440918,4.224999904632568,4.010000228881836,4.119999885559082,785900.0,,,,,
2024-09-06,4.019999980926514,4.210000038146973,3.890000104904175,4.130000114440918,690200.0,,,,,
2024-09-09,3.5,4.099999904632568,3.490000009536743,4.0,1994500.0,,,,,
2024-09-10,3.670000076293945,3.670000076293945,3.359999895095825,3.490000009536743,2197700.0,,,,,
2024-09-11,3.650000095367432,3.694999933242798,3.5799999237060547,3.630000114440918,921500.0,,,,,
2024-09-12,3.690000057220459,3.7799999713897705,3.5899999141693115,3.670000076293945,531100.0,,,,,
2024-09-13,3.900000095367432,3.924999952316284,3.759999990463257,3.759999990463257,591100.0,,,,,
2024-09-16,3.849999904632568,3.910000085830689,3.740000009536743,3.910000085830689,769200.0,,,,,
2024-09-17,3.950000047683716,4.010000228881836,3.849999904632568,3.900000095367432,685900.0,,,,,
2024-09-18,3.9800000190734863,4.190000057220459,3.8949999809265137,3.930000066757202,770200.0,,,,,
2024-09-19,4.309999942779541,4.320000171661377,4.039999961853027,4.099999904632568,1237200.0,,,,,
2024-09-20,4.320000171661377,4.440000057220459,4.059999942779541,4.309999942779541,1692500.0,,,,,
2024-09-23,4.03000020980835,4.360000133514404,3.9800000190734863,4.320000171661377,855800.0,,,,,
2024-09-24,3.9600000381469727,4.059999942779541,3.871000051498413,4.059999942779541,599900.0,,,,,
2024-09-25,3.880000114440918,3.990000009536743,3.829999923706055,3.950000047683716,734800.0,,,,,
2024-09-26,4.110000133514404,4.130000114440918,3.859999895095825,3.940000057220459,810600.0,,,,,
2024-09-27,3.9700000286102295,4.170000076293945,3.930000066757202,4.130000114440918,544800.0,,,,,
2024-09-30,3.819999933242798,4.014999866485596,3.75,3.940000057220459,523500.0,,,,,
2024-10-01,3.619999885559082,3.849999904632568,3.5299999713897705,3.819999933242798,1053900.0,,,,,
2024-10-02,3.799999952316284,3.805000066757202,3.619999885559082,3.75,885700.0,,,,,
2024-10-03,3.809999942779541,3.9049999713897705,3.7300000190734863,3.740000009536743,572900.0,,,,,
2024-10-04,3.880000114440918,4.010000228881836,3.849999904632568,3.900000095367432,837200.0,,,,,
2024-10-07,3.920000076293945,3.9489998817443848,3.7899999618530273,3.900000095367432,453100.0,,,,,
2024-10-08,3.940000057220459,4.03000020980835,3.849999904632568,3.940000057220459,552600.0,,,,,
2024-10-09,3.809999942779541,4.0,3.7699999809265137,3.940000057220459,725600.0,,,,,
2024-10-10,3.7899999618530273,3.809999942779541,3.684999942779541,3.809999942779541,564000.0,,,,,
2024-10-11,4.070000171661377,4.090000152587891,3.75,3.7799999713897705,1175300.0,,,,,
2024-10-14,4.099999904632568,4.135000228881836,3.950000047683716,4.050000190734863,571500.0,,,,,
2024-10-15,3.9800000190734863,4.070000171661377,3.869999885559082,4.050000190734863,619200.0,,,,,
2024-10-16,4.130000114440918,4.239999771118164,3.990000009536743,4.0,744000.0,,,,,
2024-10-17,4.019999980926514,4.139999866485596,4.010000228881836,4.130000114440918,484700.0,,,,,
2024-10-18,4.210000038146973,4.210000038146973,4.054999828338623,4.110000133514404,478500.0,,,,,
2024-10-21,4.039999961853027,4.199999809265137,3.9700000286102295,4.190000057220459,722500.0,,,,,
2024-10-22,4.139999866485596,4.159999847412109,3.9800000190734863,4.019999980926514,460700.0,,,,,
2024-10-23,4.110000133514404,4.125,3.9800000190734863,4.090000152587891,610700.0,,,,,
2024-10-24,4.110000133514404,4.230000019073486,4.019999980926514,4.170000076293945,738200.0,,,,,
2024-10-25,4.070000171661377,4.239999771118164,4.054999828338623,4.150000095367432,645500.0,,,,,
2024-10-28,4.289999961853027,4.400000095367432,4.059999942779541,4.059999942779541,1727800.0,,,,,
2024-10-29,4.170000076293945,4.349999904632568,4.135000228881836,4.329999923706055,1097900.0,,,,,
2024-10-30,4.139999866485596,4.264999866485596,4.105000019073486,4.199999809265137,1529600.0,,,,,
2024-10-31,3.839999914169312,4.099999904632568,3.829999923706055,4.099999904632568,1359400.0,,,,,
2024-11-01,3.920000076293945,3.950000047683716,3.7200000286102295,3.880000114440918,1060300.0,,,,,
2024-11-04,4.0,4.03000020980835,3.819999933242798,3.880000114440918,702200.0,,,,,
2024-11-05,4.050000190734863,4.059999942779541,3.8550000190734863,4.0,700500.0,,,,,
2024-11-06,4.139999866485596,4.230000019073486,3.9700000286102295,4.099999904632568,1989100.0,,,,,
2024-11-07,4.03000020980835,4.21999979019165,4.010000228881836,4.139999866485596,948700.0,,,,,
2024-11-08,4.070000171661377,4.09499979019165,3.920000076293945,4.019999980926514,837400.0,,,,,
2024-11-11,4.28000020980835,4.465000152587891,4.130000114440918,4.199999809265137,1967800.0,,,,,
2024-11-12,3.640000104904175,4.099999904632568,3.615000009536743,4.099999904632568,2213400.0,,,,,
2024-11-13,3.140000104904175,3.819999933242798,3.130000114440918,3.7300000190734863,1961500.0,,,,,
2024-11-14,3.015000104904175,3.200000047683716,2.950000047683716,3.200000047683716,3287400.0,,,,,
2024-11-15,2.8399999141693115,3.0299999713897705,2.7100000381469727,3.0199999809265137,2439600.0,,,,,
2024-11-18,2.7699999809265137,2.938999891281128,2.759999990463257,2.900000095367432,959000.0,,,,,
2024-11-19,2.720000028610229,2.7699999809265137,2.450000047683716,2.7699999809265137,1594800.0,,,,,
2024-11-20,2.680000066757202,2.720000028610229,2.549999952316284,2.690000057220459,1060000.0,,,,,
2024-11-21,2.549999952316284,2.694999933242798,2.5199999809265137,2.6600000858306885,1673700.0,,,,,
2024-11-22,2.559999942779541,2.640000104904175,2.5199999809265137,2.5799999237060547,1091800.0,,,,,
2024-11-25,2.8299999237060547,2.9800000190734863,2.7149999141693115,2.759999990463257,1713200.0,,,,,
2024-11-26,2.75,2.8399999141693115,2.740000009536743,2.819999933242798,1033300.0,,,,,
2024-11-27,2.940000057220459,3.0199999809265137,2.799999952316284,2.809999942779541,883200.0,,,,,
2024-11-29,3.049999952316284,3.0799999237060547,2.900000095367432,2.970000028610229,488700.0,,,,,
2024-12-02,3.150000095367432,3.2300000190734863,3.065000057220459,3.0899999141693115,1563900.0,,,,,
2024-12-03,2.990000009536743,3.1600000858306885,2.940000057220459,3.150000095367432,1422600.0,,,,,
2024-12-04,3.0899999141693115,3.180000066757202,3.009999990463257,3.109999895095825,1420200.0,,,,,
2024-12-05,2.9200000762939453,3.119999885559082,2.9100000858306885,3.0999999046325684,1609800.0,,,,,
2024-12-06,3.109999895095825,3.259999990463257,2.950000047683716,2.950000047683716,3197100.0,,,,,
2024-12-09,3.2100000381469727,3.470000028610229,3.190000057220459,3.25,1957300.0,,,,,
2024-12-10,4.019999980926514,4.099999904632568,3.440000057220459,3.5199999809265137,5407500.0,,,,,
2024-12-11,4.380000114440918,4.559999942779541,3.940999984741211,4.289999961853027,4949800.0,,,,,
2024-12-12,3.680000066757202,4.510000228881836,3.4600000381469727,4.5,6601000.0,,,,,
2024-12-13,3.694999933242798,3.759999990463257,3.509999990463257,3.7300000190734863,2436600.0,,,,,
2024-12-16,3.829999923706055,4.110000133514404,3.5299999713897705,3.650000095367432,2556800.0,,,,,
2024-12-17,3.3299999237060547,3.858999967575073,3.319999933242798,3.75,2323500.0,,,,,
2024-12-18,3.039999961853028,3.4800000190734863,2.9049999713897705,3.3499999046325684,3397900.0,,,,,
2024-12-19,2.9200000762939453,3.150000095367432,2.7929999828338623,3.130000114440918,2635000.0,,,,,
2024-12-20,2.990000009536743,3.0850000381469727,2.859999895095825,2.880000114440918,2502800.0,,,,,
2024-12-23,2.930000066757202,3.0,2.865000009536743,3.0,1440600.0,,,,,
2024-12-24,3.009999990463257,3.0299999713897705,2.875,2.9200000762939453,1155900.0,,,,,
2024-12-26,2.9800000190734863,3.0899999141693115,2.914999961853028,3.009999990463257,1870600.0,,,,,
2024-12-27,2.7699999809265137,3.0199999809265137,2.720000028610229,2.9600000381469727,2384500.0,,,,,
2024-12-30,2.650000095367432,2.7699999809265137,2.619999885559082,2.720000028610229,2266600.0,,,,,
2024-12-31,2.619999885559082,2.690000057220459,2.5450000762939453,2.680000066757202,2381200.0,,,,,
2025-01-02,2.7100000381469727,2.940000057220459,2.625,2.700000047683716,2106600.0,,,,,
2025-01-03,3.259999990463257,3.289999961853028,2.720000028610229,2.720000028610229,3306900.0,,,,,
2025-01-06,3.369999885559082,3.640000104904175,3.240000009536743,3.309999942779541,2985100.0,,,,,
2025-01-07,3.069999933242798,3.549999952316284,3.059999942779541,3.390000104904175,2096600.0,,,,,
2025-01-08,3.220000028610229,4.21999979019165,3.0999999046325684,4.090000152587891,59357500.0,,,,,
2025-01-10,2.8550000190734863,3.0899999141693115,2.809999942779541,3.0799999237060547,8321600.0,,,,,
2025-01-13,2.8499999046325684,2.859999895095825,2.700000047683716,2.799999952316284,3493500.0,,,,,
2025-01-14,2.7100000381469727,2.859999895095825,2.6630001068115234,2.8499999046325684,3996100.0,,,,,
2025-01-15,2.859999895095825,2.970000028610229,2.6549999713897705,2.8399999141693115,4623400.0,,,,,
2025-01-16,2.799999952316284,2.8399999141693115,2.700000047683716,2.8399999141693115,2569300.0,,,,,
2025-01-17,2.900000095367432,2.990000009536743,2.7950000762939453,2.859999895095825,2523000.0,,,,,
2025-01-21,3.220000028610229,3.2799999713897705,2.8499999046325684,2.9600000381469727,4328600.0,,,,,
2025-01-22,4.03000020980835,4.400000095367432,3.430000066757202,3.470000028610229,22697100.0,,,,,
2025-01-23,4.170000076293945,4.209000110626221,3.7899999618530273,3.930000066757202,6996200.0,,,,,
2025-01-24,4.0,4.309999942779541,3.920000076293945,4.159999847412109,4668800.0,,,,,
2025-01-27,3.809999942779541,4.197999954223633,3.670000076293945,3.880000114440918,4313400.0,,,,,
2025-01-28,3.839999914169312,3.920000076293945,3.5339999198913574,3.890000104904175,4286500.0,,,,,
2025-01-29,3.740000009536743,4.039999961853027,3.670000076293945,3.829999923706055,2572000.0,,,,,
2025-01-30,3.819999933242798,3.9600000381469727,3.700000047683716,3.7799999713897705,1993900.0,,,,,
2025-01-31,3.7100000381469727,4.010000228881836,3.630000114440918,3.900000095367432,3544000.0,,,,,
2025-02-03,3.700000047683716,3.900000095367432,3.400000095367432,3.5,3849300.0,,,,,
2025-02-04,4.349999904632568,4.380000114440918,3.650000095367432,3.700000047683716,12406000.0,,,,,
2025-02-05,4.710000038146973,4.880000114440918,4.300000190734863,4.300000190734863,8476000.0,,,,,
2025-02-06,4.71999979019165,4.880000114440918,4.489999771118164,4.760000228881836,4268900.0,,,,,
2025-02-07,4.670000076293945,4.800000190734863,4.5,4.710000038146973,3464400.0,,,,,
2025-02-10,4.329999923706055,4.75,4.230000019073486,4.699999809265137,4624300.0,,,,,
2025-02-11,4.909999847412109,4.909999847412109,4.170000076293945,4.269999980926514,6023500.0,,,,,
2025-02-12,4.989999771118164,5.050000190734863,4.619999885559082,4.840000152587891,6453800.0,,,,,
2025-02-13,5.0,5.050000190734863,4.771999835968018,5.0,3048000.0,,,,,
2025-02-14,5.820000171661377,5.849999904632568,5.03000020980835,5.090000152587891,9911300.0,,,,,
2025-02-18,5.789999961853027,6.329999923706055,5.659999847412109,6.264999866485596,9566100.0,,,,,
2025-02-19,5.570000171661377,5.994999885559082,5.454999923706055,5.789999961853027,5452200.0,,,,,
2025-02-20,5.190000057220459,5.539999961853027,5.050000190734863,5.440000057220459,4610200.0,,,,,
2025-02-21,4.960000038146973,5.409999847412109,4.789999961853027,5.25,4969600.0,,,,,
2025-02-24,4.474999904632568,4.925000190734863,4.360000133514404,4.920000076293945,5689400.0,,,,,
2025-02-25,4.019999980926514,4.349999904632568,3.7799999713897705,4.329999923706055,8319800.0,,,,,
2025-02-26,4.21999979019165,4.414999961853027,4.059999942779541,4.25,3622600.0,,,,,
2025-02-27,4.039999961853027,4.3460001945495605,4.039999961853027,4.320000171661377,2980800.0,,,,,
2025-02-28,3.849999904632568,4.159999847412109,3.8350000381469727,3.910000085830689,3504800.0,,,,,
2025-03-03,3.4200000762939453,3.994999885559082,3.369999885559082,3.940000057220459,4498800.0,,,,,
2025-03-04,3.2699999809265137,3.3499999046325684,3.0299999713897705,3.25,7347600.0,,,,,
2025-03-05,3.359999895095825,3.4049999713897705,3.220000028610229,3.2799999713897705,2609700.0,,,,,
2025-03-06,3.0999999046325684,3.259999990463257,3.0199999809265137,3.2100000381469727,4784900.0,,,,,
2025-03-07,3.119999885559082,3.2249999046325684,3.0309998989105225,3.0999999046325684,2715400.0,,,,,
2025-03-10,3.059999942779541,3.140000104904175,2.9600000381469727,3.059999942779541,4233700.0,,,,,
2025-03-11,2.950000047683716,3.0899999141693115,2.865000009536743,3.0299999713897705,4467300.0,,,,,
2025-03-12,3.119999885559082,3.259999990463257,3.055000066757202,3.069999933242798,3268900.0,,,,,
2025-03-13,2.900000095367432,3.180000066757202,2.900000095367432,3.140000104904175,2994400.0,,,,,
2025-03-14,3.140000104904175,3.2049999237060547,2.9030001163482666,2.9749999046325684,5131000.0,,,,,
2025-03-17,3.2100000381469727,3.319999933242798,3.115000009536743,3.200000047683716,3119300.0,,,,,
2025-03-18,3.0799999237060547,3.1489999294281006,2.9600000381469727,3.140000104904175,4643500.0,,,,,
2025-03-19,2.9800000190734863,3.0899999141693115,2.809999942779541,3.0,5910300.0,,,,,
2025-03-20,3.039999961853028,3.150000095367432,2.930000066757202,2.940000057220459,3799100.0,,,,,
2025-03-21,3.009999990463257,3.109999895095825,2.950000047683716,2.9800000190734863,3208900.0,,,,,
2025-03-24,3.0999999046325684,3.1600000858306885,3.059999942779541,3.109999895095825,3014900.0,,,,,
2025-03-25,3.069999933242798,3.1449999809265137,3.009999990463257,3.0999999046325684,2512300.0,,,,,
2025-03-26,2.900000095367432,3.0799999237060547,2.900000095367432,3.069999933242798,3544600.0,,,,,
2025-03-27,2.809999942779541,2.930000066757202,2.799999952316284,2.859999895095825,2792700.0,,,,,
2025-03-28,2.700000047683716,2.859999895095825,2.680000066757202,2.799999952316284,2323200.0,,,,,
2025-03-31,2.509999990463257,2.5899999141693115,2.5,2.5899999141693115,3669200.0,,,,,
2025-04-01,2.400000095367432,2.5299999713897705,2.3399999141693115,2.5199999809265137,4036700.0,,,,,
2025-04-02,2.4800000190734863,2.615000009536743,2.299999952316284,2.299999952316284,3378200.0,,,,,
2025-04-03,2.234999895095825,2.359999895095825,2.2300000190734863,2.2850000858306885,2809600.0,,,,,
2025-04-04,2.2799999713897705,2.299999952316284,2.009999990463257,2.200000047683716,3785000.0,,,,,
2025-04-07,2.319999933242798,2.430000066757202,2.010999917984009,2.0999999046325684,3382300.0,,,,,
2025-04-08,2.2699999809265137,2.490000009536743,2.2320001125335693,2.440000057220459,2810700.0,,,,,
2025-04-09,2.5799999237060547,2.720000028610229,2.180000066757202,2.2100000381469727,4638900.0,,,,,
2025-04-10,2.4549999237060547,2.5899999141693115,2.309999942779541,2.4800000190734863,3189600.0,,,,,
2025-04-11,3.0199999809265137,3.0199999809265137,2.619999885559082,2.7799999713897705,7175300.0,,,,,
2025-04-14,3.0899999141693115,3.119999885559082,2.880000114440918,3.109999895095825,4146200.0,,,,,
2025-04-15,3.119999885559082,3.2980000972747803,2.9800000190734863,3.0299999713897705,3248300.0,,,,,
2025-04-16,3.049999952316284,3.200000047683716,2.950000047683716,3.109999895095825,2442800.0,,,,,
2025-04-17,3.0899999141693115,3.119999885559082,2.9600000381469727,3.039999961853028,1634500.0,,,,,
2025-04-21,3.069999933242798,3.259999990463257,3.009999990463257,3.009999990463257,2717400.0,,,,,
2025-04-22,3.2100000381469727,3.299999952316284,3.119999885559082,3.140000104904175,2699100.0,,,,,
2025-04-23,3.190000057220459,3.539999961853028,3.190000057220459,3.369999885559082,2604500.0,,,,,
2025-04-24,3.220000028610229,3.259999990463257,3.134999990463257,3.200000047683716,1461300.0,,,,,
2025-04-25,3.130000114440918,3.240000009536743,3.119999885559082,3.220000028610229,1576400.0,,,,,
2025-04-28,3.190000057220459,3.240000009536743,3.095000028610229,3.130000114440918,1533900.0,,,,,
2025-04-29,3.0299999713897705,3.190000057220459,3.0,3.1700000762939453,1459700.0,,,,,
2025-04-30,3.069999933242798,3.0899999141693115,2.8499999046325684,2.9800000190734863,2260400.0,,,,,
2025-05-01,3.0299999713897705,3.119999885559082,2.970000028610229,3.0999999046325684,1530200.0,,,,,
2025-05-02,3.0299999713897705,3.1549999713897705,3.0199999809265137,3.0899999141693115,1726900.0,,,,,
2025-05-05,2.869999885559082,3.0299999713897705,2.8499999046325684,3.009999990463257,1798800.0,,,,,
2025-05-06,2.650000095367432,2.8499999046325684,2.640000104904175,2.8499999046325684,2602500.0,,,,,
2025-05-07,2.6600000858306885,2.759999990463257,2.619999885559082,2.7300000190734863,1830300.0,,,,,
2025-05-08,2.799999952316284,2.940000057220459,2.619999885559082,2.700000047683716,3293300.0,,,,,
2025-05-09,2.75,2.890000104904175,2.7300000190734863,2.809999942779541,2105900.0,,,,,
2025-05-12,2.930000066757202,2.9800000190734863,2.809999942779541,2.930000066757202,3062500.0,,,,,
2025-05-13,2.9600000381469727,2.9600000381469727,2.75,2.9100000858306885,4824300.0,,,,,
2025-05-14,2.9100000858306885,3.650000095367432,2.8299999237060547,3.609999895095825,10466300.0,,,,,
2025-05-15,2.9600000381469727,2.990000009536743,2.8310000896453857,2.9100000858306885,2754400.0,,,,,
2025-05-16,2.880000114440918,3.065000057220459,2.8499999046325684,2.970000028610229,2940700.0,,,,,
2025-05-19,2.7699999809265137,2.8350000381469727,2.674999952316284,2.809999942779541,3535300.0,,,,,
2025-05-20,2.789999961853028,2.875,2.690000057220459,2.75,2407500.0,,,,,
2025-05-21,2.700000047683716,2.7799999713897705,2.6600000858306885,2.759999990463257,2758900.0,,,,,
2025-05-22,2.6600000858306885,2.7149999141693115,2.630000114440918,2.6700000762939453,2239300.0,,,,,
2025-05-23,2.6600000858306885,2.680000066757202,2.559999942779541,2.5999999046325684,2031500.0,,,,,
2025-05-27,2.720000028610229,2.7950000762939453,2.619999885559082,2.690000057220459,2187300.0,,,,,
2025-05-28,2.740000009536743,2.7799999713897705,2.6700000762939453,2.700000047683716,1850700.0,,,,,
2025-05-29,2.740000009536743,2.8399999141693115,2.6600000858306885,2.799999952316284,2172600.0,,,,,
2025-05-30,2.650000095367432,2.720000028610229,2.5899999141693115,2.7100000381469727,2133700.0,,,,,
2025-06-02,2.7300000190734863,2.809999942779541,2.634999990463257,2.680000066757202,2391900.0,,,,,
2025-06-03,2.7799999713897705,2.799999952316284,2.674999952316284,2.7300000190734863,1561900.0,,,,,
2025-06-04,2.8499999046325684,2.950000047683716,2.765000104904175,2.7799999713897705,2681400.0,,,,,
2025-06-05,2.8399999141693115,2.940000057220459,2.7799999713897705,2.869999885559082,2750300.0,,,,,
2025-06-06,3.0299999713897705,3.069999933242798,2.859999895095825,2.869999885559082,3230900.0,,,,,
2025-06-09,2.970000028610229,3.0999999046325684,2.930000066757202,3.069999933242798,2188700.0,,,,,
2025-06-10,3.0299999713897705,3.2799999713897705,2.970000028610229,2.9800000190734863,4162100.0,,,,,
2025-06-11,3.009999990463257,3.119999885559082,2.930000066757202,3.069999933242798,2589700.0,,,,,
2025-06-12,2.8399999141693115,3.0369999408721924,2.8299999237060547,2.9800000190734863,2763500.0,,,,,
2025-06-13,2.7799999713897705,2.8299999237060547,2.7100000381469727,2.7699999809265137,2238400.0,,,,,
2025-06-16,2.819999933242798,2.869999885559082,2.75,2.8299999237060547,1983800.0,,,,,
2025-06-17,2.7100000381469727,2.86899995803833,2.700000047683716,2.809999942779541,3141000.0,,,,,
2025-06-18,2.75,2.890000104904175,2.650000095367432,2.7100000381469727,3969700.0,,,,,
2025-06-20,2.789999961853028,3.0299999713897705,2.759999990463257,2.984999895095825,9796400.0,,,,,
2025-06-23,2.759999990463257,2.7799999713897705,2.640000104904175,2.75,4670600.0,,,,,
2025-06-24,2.809999942779541,2.8299999237060547,2.7300000190734863,2.799999952316284,3786100.0,,,,,
2025-06-25,2.759999990463257,2.859999895095825,2.6700000762939453,2.8399999141693115,4193600.0,,,,,
2025-06-26,2.7100000381469727,2.789999961853028,2.650000095367432,2.775000095367432,4781100.0,,,,,
2025-06-27,2.619999885559082,2.747999906539917,2.609999895095825,2.7249999046325684,7396800.0,,,,,
2025-06-30,2.569999933242798,2.680000066757202,2.559999942779541,2.680000066757202,4245200.0,,,,,
2025-07-01,2.5899999141693115,2.694999933242798,2.490000009536743,2.559999942779541,4070100.0,,,,,
2025-07-02,2.690000057220459,2.7149999141693115,2.5350000858306885,2.5899999141693115,3226700.0,,,,,
2025-07-03,2.7699999809265137,2.815000057220459,2.7149999141693115,2.7799999713897705,2711500.0,,,,,
2025-07-07,2.5799999237060547,2.734999895095825,2.539999961853028,2.734999895095825,3869900.0,,,,,
2025-07-08,2.640000104904175,2.759999990463257,2.6050000190734863,2.609999895095825,4274400.0,,,,,
2025-07-09,2.8299999237060547,2.9200000762939453,2.6600000858306885,2.680000066757202,6197000.0,,,,,
2025-07-10,2.7300000190734863,2.8499999046325684,2.720000028610229,2.8499999046325684,2957300.0,,,,,
