Date,Close,High,Low,Open,Volume,"('Close', 'ATPC')","('High', 'ATPC')","('Low', 'ATPC')","('Open', 'ATPC')","('Volume', 'ATPC')"
2024-08-13,2.299999952316284,2.4800000190734863,2.240000009536743,2.440000057220459,117465.0,,,,,
2024-08-14,2.119999885559082,2.319999933242798,2.0,2.259999990463257,97565.0,,,,,
2024-08-15,1.9600000381469729,2.0999999046325684,1.899999976158142,1.9800000190734863,553660.0,,,,,
2024-08-16,2.059999942779541,2.140000104904175,1.919999957084656,1.9800000190734863,57045.0,,,,,
2024-08-19,2.0,2.059999942779541,1.919999957084656,1.940000057220459,98595.0,,,,,
2024-08-20,2.039999961853028,2.059999942779541,1.940000057220459,1.940000057220459,54910.0,,,,,
2024-08-21,1.940000057220459,2.0799999237060547,1.899999976158142,2.0199999809265137,84845.0,,,,,
2024-08-22,1.9600000381469729,2.0,1.8799999952316284,1.940000057220459,27225.0,,,,,
2024-08-23,2.039999961853028,2.240000009536743,1.919999957084656,1.919999957084656,101450.0,,,,,
2024-08-26,2.0199999809265137,2.180000066757202,1.9600000381469729,1.9600000381469729,41540.0,,,,,
2024-08-27,2.380000114440918,2.5,2.200000047683716,2.400000095367432,1137065.0,,,,,
2024-08-28,1.6799999475479126,1.899999976158142,1.5800000429153442,1.600000023841858,455205.0,,,,,
2024-08-29,1.600000023841858,1.7599999904632568,1.5800000429153442,1.600000023841858,191240.0,,,,,
2024-08-30,2.549999952316284,3.490000009536743,2.059999942779541,2.390000104904175,79891500.0,,,,,
2024-09-03,1.6299999952316284,2.130000114440918,1.6299999952316284,2.119999885559082,1604700.0,,,,,
2024-09-04,1.7400000095367432,1.950000047683716,1.5099999904632568,1.5199999809265137,1014600.0,,,,,
2024-09-05,1.8200000524520876,1.940000057220459,1.659999966621399,1.690000057220459,330000.0,,,,,
2024-09-06,1.659999966621399,1.8899999856948853,1.6200000047683716,1.7699999809265137,273600.0,,,,,
2024-09-09,1.5700000524520874,1.75,1.5499999523162842,1.75,119200.0,,,,,
2024-09-10,1.5099999904632568,1.6100000143051147,1.4900000095367432,1.5700000524520874,85500.0,,,,,
2024-09-11,1.440000057220459,1.5010000467300415,1.4299999475479126,1.4600000381469729,90400.0,,,,,
2024-09-12,1.4500000476837158,1.5399999618530271,1.3600000143051147,1.5399999618530271,101700.0,,,,,
2024-09-13,1.75,2.950000047683716,1.6100000143051147,2.430000066757202,80360700.0,,,,,
2024-09-16,2.25,2.450000047683716,1.9800000190734863,2.220000028610229,9025700.0,,,,,
2024-09-17,2.049999952316284,2.369999885559082,1.7999999523162842,2.150000095367432,929300.0,,,,,
2024-09-18,2.0299999713897705,2.1700000762939453,1.909999966621399,2.069999933242798,208400.0,,,,,
2024-09-19,1.919999957084656,2.138999938964844,1.840000033378601,2.039999961853028,402300.0,,,,,
2024-09-20,1.919999957084656,1.9700000286102293,1.8899999856948853,1.9700000286102293,95400.0,,,,,
2024-09-23,1.899999976158142,1.9900000095367432,1.8899999856948853,1.940000057220459,84200.0,,,,,
2024-09-24,1.940000057220459,1.9800000190734863,1.8600000143051147,1.8600000143051147,60600.0,,,,,
2024-09-25,1.919999957084656,1.9600000381469729,1.870000004768372,1.940000057220459,58400.0,,,,,
2024-09-26,1.919999957084656,1.950000047683716,1.8799999952316284,1.9299999475479128,51900.0,,,,,
2024-09-27,1.909999966621399,1.940000057220459,1.8899999856948853,1.909999966621399,50300.0,,,,,
2024-09-30,1.950000047683716,2.039999961853028,1.919999957084656,1.919999957084656,72800.0,,,,,
2024-10-01,1.8799999952316284,1.950000047683716,1.8600000143051147,1.950000047683716,80700.0,,,,,
2024-10-02,1.7999999523162842,1.8799999952316284,1.7699999809265137,1.8600000143051147,34300.0,,,,,
2024-10-03,1.7400000095367432,1.8339999914169312,1.7209999561309814,1.7999999523162842,29500.0,,,,,
2024-10-04,1.8200000524520876,1.850000023841858,1.75,1.75,51600.0,,,,,
2024-10-07,1.7000000476837158,1.8200000524520876,1.6399999856948853,1.8200000524520876,39900.0,,,,,
2024-10-08,1.659999966621399,1.7100000381469729,1.649999976158142,1.7100000381469729,26800.0,,,,,
2024-10-09,1.75,1.7999999523162842,1.6399999856948853,1.6399999856948853,48900.0,,,,,
2024-10-10,1.659999966621399,1.7200000286102295,1.6399999856948853,1.7200000286102295,20300.0,,,,,
2024-10-11,1.649999976158142,1.7200000286102295,1.6100000143051147,1.6200000047683716,64000.0,,,,,
2024-10-14,1.7400000095367432,1.75,1.649999976158142,1.649999976158142,40900.0,,,,,
2024-10-15,1.6699999570846558,1.7400000095367432,1.6299999952316284,1.7200000286102295,14900.0,,,,,
2024-10-16,1.6100000143051147,1.7300000190734863,1.600000023841858,1.649999976158142,130700.0,,,,,
2024-10-17,1.7100000381469729,1.7400000095367432,1.6100000143051147,1.6100000143051147,84500.0,,,,,
2024-10-18,1.6399999856948853,1.690000057220459,1.6100000143051147,1.6699999570846558,22700.0,,,,,
2024-10-21,1.6200000047683716,1.6399999856948853,1.600000023841858,1.6100000143051147,24000.0,,,,,
2024-10-22,1.5499999523162842,1.6200000047683716,1.5299999713897705,1.600000023841858,24700.0,,,,,
2024-10-23,1.5499999523162842,1.6100000143051147,1.5199999809265137,1.5800000429153442,33700.0,,,,,
2024-10-24,1.5499999523162842,1.590000033378601,1.5399999618530271,1.590000033378601,10700.0,,,,,
2024-10-25,1.9600000381469729,1.995000004768372,1.5499999523162842,1.5499999523162842,720000.0,,,,,
2024-10-28,1.899999976158142,2.240000009536743,1.6200000047683716,2.049999952316284,3561300.0,,,,,
2024-10-29,1.6699999570846558,1.7999999523162842,1.600000023841858,1.7999999523162842,250900.0,,,,,
2024-10-30,1.7799999713897705,1.840000033378601,1.649999976158142,1.649999976158142,109400.0,,,,,
2024-10-31,1.7000000476837158,1.809999942779541,1.6100000143051147,1.809999942779541,61200.0,,,,,
2024-11-01,1.690000057220459,1.7630000114440918,1.6399999856948853,1.7400000095367432,16200.0,,,,,
2024-11-04,1.649999976158142,1.715000033378601,1.6200000047683716,1.7100000381469729,38700.0,,,,,
2024-11-05,1.5549999475479126,1.7000000476837158,1.4800000190734863,1.659999966621399,81500.0,,,,,
2024-11-06,1.4900000095367432,1.5809999704360962,1.4800000190734863,1.5499999523162842,49600.0,,,,,
2024-11-07,1.5199999809265137,1.6399999856948853,1.4800000190734863,1.5299999713897705,31400.0,,,,,
2024-11-08,1.4900000095367432,1.5299999713897705,1.4800000190734863,1.5,26300.0,,,,,
2024-11-11,1.5449999570846558,1.5700000524520874,1.4800000190734863,1.4900000095367432,21300.0,,,,,
2024-11-12,1.5399999618530271,1.5800000429153442,1.4850000143051147,1.5700000524520874,31500.0,,,,,
2024-11-13,1.4800000190734863,1.5199999809265137,1.4500000476837158,1.4600000381469729,9900.0,,,,,
2024-11-14,1.4199999570846558,1.5299999713897705,1.4199999570846558,1.4700000286102295,27600.0,,,,,
2024-11-15,1.4500000476837158,1.5800000429153442,1.4199999570846558,1.5099999904632568,17200.0,,,,,
2024-11-18,1.4199999570846558,1.440000057220459,1.3899999856948853,1.409999966621399,26300.0,,,,,
2024-11-19,1.399999976158142,1.4299999475479126,1.3899999856948853,1.399999976158142,12000.0,,,,,
2024-11-20,1.440000057220459,1.4500000476837158,1.3899999856948853,1.409999966621399,41300.0,,,,,
2024-11-21,1.5199999809265137,1.5199999809265137,1.4479999542236328,1.4500000476837158,6300.0,,,,,
2024-11-22,1.4559999704360962,1.5199999809265137,1.4420000314712524,1.5199999809265137,13300.0,,,,,
2024-11-25,1.590000033378601,1.600000023841858,1.4299999475479126,1.4299999475479126,69400.0,,,,,
2024-11-26,1.559999942779541,1.6799999475479126,1.534999966621399,1.6799999475479126,15600.0,,,,,
2024-11-27,1.5499999523162842,1.600000023841858,1.4800000190734863,1.600000023841858,21500.0,,,,,
2024-11-29,1.5399999618530271,1.5800000429153442,1.5,1.5800000429153442,65500.0,,,,,
2024-12-02,1.590000033378601,1.6299999952316284,1.5299999713897705,1.5499999523162842,24800.0,,,,,
2024-12-03,1.559999942779541,1.600000023841858,1.5010000467300415,1.5010000467300415,5700.0,,,,,
2024-12-04,1.5499999523162842,1.6299999952316284,1.5499999523162842,1.5499999523162842,5700.0,,,,,
2024-12-05,1.5800000429153442,1.6100000143051147,1.5499999523162842,1.5499999523162842,14600.0,,,,,
2024-12-06,1.4850000143051147,1.5850000381469729,1.4600000381469729,1.5499999523162842,10600.0,,,,,
2024-12-09,1.4199999570846558,1.5410000085830688,1.4149999618530271,1.4700000286102295,15400.0,,,,,
2024-12-10,1.440000057220459,1.4500000476837158,1.399999976158142,1.399999976158142,8000.0,,,,,
2024-12-11,1.440000057220459,1.600000023841858,1.399999976158142,1.399999976158142,24200.0,,,,,
2024-12-12,1.4500000476837158,1.4900000095367432,1.399999976158142,1.4900000095367432,9900.0,,,,,
2024-12-13,1.4299999475479126,1.4550000429153442,1.3899999856948853,1.4550000429153442,6700.0,,,,,
2024-12-16,1.25,1.399999976158142,1.1299999952316284,1.3600000143051147,49500.0,,,,,
2024-12-17,1.1699999570846558,1.2400000095367432,1.159999966621399,1.2100000381469729,12000.0,,,,,
2024-12-18,1.1299999952316284,1.2300000190734863,1.1100000143051147,1.2000000476837158,14700.0,,,,,
2024-12-19,1.190000057220459,1.2350000143051147,1.1200000047683716,1.1200000047683716,19400.0,,,,,
2024-12-20,1.4500000476837158,1.559999942779541,1.2200000286102295,1.2200000286102295,126700.0,,,,,
2024-12-23,1.3600000143051147,1.4700000286102295,1.100000023841858,1.4199999570846558,4533000.0,,,,,
2024-12-24,1.2100000381469729,1.340000033378601,1.1510000228881836,1.2599999904632568,86700.0,,,,,
2024-12-26,1.190000057220459,1.2300000190734863,1.1399999856948853,1.1699999570846558,62300.0,,,,,
2024-12-27,1.149999976158142,1.190000057220459,1.100000023841858,1.1699999570846558,66500.0,,,,,
2024-12-30,1.159999966621399,1.184999942779541,1.069000005722046,1.1100000143051147,65400.0,,,,,
2024-12-31,1.1799999475479126,1.2100000381469729,1.1100000143051147,1.149999976158142,44000.0,,,,,
2025-01-02,1.159999966621399,1.2300000190734863,1.1399999856948853,1.2300000190734863,23000.0,,,,,
2025-01-03,1.2300000190734863,1.2300000190734863,1.1200000047683716,1.159999966621399,41400.0,,,,,
2025-01-06,1.2300000190734863,1.2999999523162842,1.1799999475479126,1.25,69600.0,,,,,
2025-01-07,1.2000000476837158,1.25,1.2000000476837158,1.2400000095367432,33300.0,,,,,
2025-01-08,1.1699999570846558,1.2200000286102295,1.149999976158142,1.2200000286102295,35100.0,,,,,
2025-01-10,1.2599999904632568,1.2999999523162842,1.159999966621399,1.1799999475479126,146100.0,,,,,
2025-01-13,1.9700000286102293,2.930000066757202,1.7899999618530271,2.190000057220459,84163200.0,,,,,
2025-01-14,1.350000023841858,1.5,1.3200000524520874,1.4800000190734863,1264600.0,,,,,
2025-01-15,1.3600000143051147,1.4600000381469729,1.3200000524520874,1.3200000524520874,338800.0,,,,,
2025-01-16,1.2799999713897705,1.3899999856948853,1.2599999904632568,1.3799999952316284,303500.0,,,,,
2025-01-17,1.3300000429153442,1.4600000381469729,1.2799999713897705,1.3200000524520874,268500.0,,,,,
2025-01-21,1.5,1.659999966621399,1.4700000286102295,1.5199999809265137,836000.0,,,,,
2025-01-22,1.4600000381469729,1.5199999809265137,1.399999976158142,1.5,135300.0,,,,,
2025-01-23,1.6799999475479126,1.9299999475479128,1.3799999952316284,1.4600000381469729,1224800.0,,,,,
2025-01-24,1.6399999856948853,2.0999999046325684,1.600000023841858,1.870000004768372,673400.0,,,,,
2025-01-27,1.5199999809265137,1.5800000429153442,1.4500000476837158,1.5199999809265137,147400.0,,,,,
2025-01-28,1.4600000381469729,1.5199999809265137,1.399999976158142,1.5199999809265137,133200.0,,,,,
2025-01-29,1.3300000429153442,1.4170000553131104,1.3300000429153442,1.409999966621399,131400.0,,,,,
2025-01-30,1.4299999475479126,1.5499999523162842,1.3799999952316284,1.440000057220459,305000.0,,,,,
2025-01-31,1.399999976158142,1.440000057220459,1.3700000047683716,1.4299999475479126,123000.0,,,,,
2025-02-03,1.3899999856948853,1.409999966621399,1.3300000429153442,1.409999966621399,151500.0,,,,,
2025-02-04,1.3700000047683716,1.399999976158142,1.3200000524520874,1.399999976158142,91900.0,,,,,
2025-02-05,1.2799999713897705,1.3899999856948853,1.2799999713897705,1.3899999856948853,101700.0,,,,,
2025-02-06,1.309999942779541,1.3700000047683716,1.2799999713897705,1.3700000047683716,35900.0,,,,,
2025-02-07,1.2699999809265137,1.3049999475479126,1.2699999809265137,1.2799999713897705,58900.0,,,,,
2025-02-10,1.0399999618530271,1.2899999618530271,0.8999999761581421,1.2699999809265137,395300.0,,,,,
2025-02-11,1.0,1.055999994277954,0.9700000286102296,0.9700000286102296,44900.0,,,,,
2025-02-12,0.9300000071525574,1.0099999904632568,0.9010000228881836,1.0,86700.0,,,,,
2025-02-13,0.9200000166893004,0.949999988079071,0.9020000100135804,0.9020000100135804,73400.0,,,,,
2025-02-14,0.949999988079071,0.9869999885559082,0.906000018119812,0.906000018119812,43400.0,,,,,
2025-02-18,0.9520000219345092,0.9700000286102296,0.925000011920929,0.925000011920929,28400.0,,,,,
2025-02-19,0.9330000281333924,0.949999988079071,0.9120000004768372,0.9120000004768372,33800.0,,,,,
2025-02-20,0.9300000071525574,0.9700000286102296,0.8999999761581421,0.8999999761581421,30900.0,,,,,
2025-02-21,0.9359999895095824,0.9480000138282776,0.9200000166893004,0.9480000138282776,12000.0,,,,,
2025-02-24,1.600000023841858,2.2699999809265137,1.149999976158142,1.4900000095367432,76489300.0,,,,,
2025-02-25,1.159999966621399,1.25,0.9700000286102296,1.2000000476837158,1719300.0,,,,,
2025-02-26,1.0399999618530271,1.2799999713897705,1.0399999618530271,1.1299999952316284,415800.0,,,,,
2025-02-27,1.0099999904632568,1.1299999952316284,0.9800000190734864,1.0399999618530271,231500.0,,,,,
2025-02-28,1.0099999904632568,1.0499999523162842,0.9800000190734864,0.9990000128746032,94600.0,,,,,
2025-03-03,1.0,1.0499999523162842,1.0,1.0099999904632568,99700.0,,,,,
2025-03-04,1.0800000429153442,1.0800000429153442,1.0099999904632568,1.0299999713897705,60400.0,,,,,
2025-03-05,1.090000033378601,1.1399999856948853,0.9399999976158142,0.9449999928474426,318800.0,,,,,
2025-03-06,1.0800000429153442,1.100000023841858,1.0299999713897705,1.090000033378601,47800.0,,,,,
2025-03-07,1.0499999523162842,1.0800000429153442,1.0199999809265137,1.0800000429153442,32300.0,,,,,
2025-03-10,1.0700000524520874,1.1100000143051147,1.0549999475479126,1.100000023841858,134500.0,,,,,
2025-03-11,1.0800000429153442,1.1100000143051147,1.0199999809265137,1.0800000429153442,68500.0,,,,,
2025-03-12,1.0099999904632568,1.100000023841858,1.0,1.100000023841858,91200.0,,,,,
2025-03-13,1.0099999904632568,1.0499999523162842,1.0,1.0499999523162842,72700.0,,,,,
2025-03-14,1.0199999809265137,1.0199999809265137,1.0,1.0199999809265137,25000.0,,,,,
2025-03-17,1.0199999809265137,1.0399999618530271,1.0199999809265137,1.0199999809265137,36500.0,,,,,
2025-03-18,1.0299999713897705,1.0399999618530271,1.0199999809265137,1.0399999618530271,13700.0,,,,,
2025-03-19,1.0299999713897705,1.0700000524520874,1.0299999713897705,1.0700000524520874,55200.0,,,,,
2025-03-20,1.0199999809265137,1.059999942779541,1.0199999809265137,1.059999942779541,51400.0,,,,,
2025-03-21,1.0499999523162842,1.0499999523162842,1.0199999809265137,1.0399999618530271,81200.0,,,,,
2025-03-24,1.059999942779541,1.0700000524520874,1.0399999618530271,1.0499999523162842,38800.0,,,,,
2025-03-25,1.0399999618530271,1.0800000429153442,1.024999976158142,1.0399999618530271,70000.0,,,,,
2025-03-26,1.0299999713897705,1.090000033378601,1.024999976158142,1.090000033378601,51000.0,,,,,
2025-03-27,1.1100000143051147,1.1100000143051147,1.0499999523162842,1.0499999523162842,81100.0,,,,,
2025-03-28,1.1699999570846558,1.2000000476837158,1.0829999446868896,1.0829999446868896,92500.0,,,,,
2025-03-31,1.2799999713897705,1.3200000524520874,1.2000000476837158,1.309999942779541,191900.0,,,,,
2025-04-01,1.2699999809265137,1.2899999618530271,1.2100000381469729,1.2100000381469729,87800.0,,,,,
2025-04-02,1.2899999618530271,1.2999999523162842,1.25,1.2999999523162842,58100.0,,,,,
2025-04-03,1.2799999713897705,2.1600000858306885,1.1100000143051147,2.049999952316284,35216900.0,,,,,
2025-04-04,1.2200000286102295,1.368000030517578,1.0,1.2100000381469729,1562600.0,,,,,
2025-04-07,1.5399999618530271,1.7200000286102295,1.1299999952316284,1.1299999952316284,3478900.0,,,,,
2025-04-08,1.5399999618530271,1.6799999475479126,1.3899999856948853,1.440000057220459,926900.0,,,,,
2025-04-09,1.350000023841858,1.5800000429153442,1.3200000524520874,1.4900000095367432,676400.0,,,,,
2025-04-10,1.3200000524520874,1.375,1.2999999523162842,1.2999999523162842,271000.0,,,,,
2025-04-11,1.3200000524520874,1.3700000047683716,1.225000023841858,1.2899999618530271,382000.0,,,,,
2025-04-14,1.4199999570846558,1.4299999475479126,1.2799999713897705,1.3300000429153442,243400.0,,,,,
2025-04-15,1.5399999618530271,1.5800000429153442,1.3300000429153442,1.409999966621399,378300.0,,,,,
2025-04-16,1.590000033378601,1.6299999952316284,1.5199999809265137,1.559999942779541,233000.0,,,,,
2025-04-17,1.870000004768372,2.0,1.6050000190734863,1.6299999952316284,968600.0,,,,,
2025-04-21,2.069999933242798,2.0999999046325684,1.7999999523162842,1.9700000286102293,429500.0,,,,,
2025-04-22,2.450000047683716,2.559999942779541,2.075000047683716,2.0899999141693115,703800.0,,,,,
2025-04-23,2.369999885559082,2.565000057220459,2.200000047683716,2.5299999713897705,498100.0,,,,,
2025-04-24,2.220000028610229,2.299999952316284,2.0999999046325684,2.250999927520752,227000.0,,,,,
2025-04-25,2.2100000381469727,2.299999952316284,2.1700000762939453,2.200000047683716,61500.0,,,,,
2025-04-28,2.380000114440918,2.4100000858306885,2.200000047683716,2.220000028610229,105500.0,,,,,
2025-04-29,2.4200000762939453,2.447999954223633,2.299000024795532,2.390000104904175,116000.0,,,,,
2025-04-30,2.299999952316284,2.388999938964844,2.2100000381469727,2.3499999046325684,88000.0,,,,,
2025-05-01,2.3399999141693115,2.4600000381469727,2.2799999713897705,2.2799999713897705,106100.0,,,,,
2025-05-02,1.9800000190734863,2.299999952316284,1.9110000133514404,2.299999952316284,176500.0,,,,,
2025-05-05,2.0899999141693115,2.299999952316284,1.9900000095367432,1.9900000095367432,110600.0,,,,,
2025-05-06,2.049999952316284,2.200000047683716,2.0,2.150000095367432,63100.0,,,,,
2025-05-07,1.7100000381469729,2.0299999713897705,1.7000000476837158,2.0299999713897705,145000.0,,,,,
2025-05-08,1.559999942779541,1.7100000381469729,1.5,1.6799999475479126,121400.0,,,,,
2025-05-09,1.559999942779541,1.6200000047683716,1.5,1.600000023841858,89200.0,,,,,
2025-05-12,1.649999976158142,1.7300000190734863,1.5800000429153442,1.600000023841858,73300.0,,,,,
2025-05-13,2.0199999809265137,2.059999942779541,1.6699999570846558,1.7000000476837158,202600.0,,,,,
2025-05-14,2.0999999046325684,2.130000114440918,1.870000004768372,1.870000004768372,144100.0,,,,,
2025-05-15,1.5,2.190000057220459,1.2089999914169312,2.119999885559082,487500.0,,,,,
2025-05-16,2.049999952316284,2.049999952316284,1.559999942779541,1.559999942779541,496200.0,,,,,
2025-05-19,2.0299999713897705,2.049999952316284,1.899999976158142,2.0299999713897705,152600.0,,,,,
2025-05-20,2.150000095367432,2.190000057220459,1.9800000190734863,2.0299999713897705,156800.0,,,,,
2025-05-21,2.0899999141693115,2.181999921798706,1.899999976158142,2.180000066757202,184800.0,,,,,
2025-05-22,2.2300000190734863,2.380000114440918,2.0,2.0999999046325684,231500.0,,,,,
2025-05-23,2.059999942779541,2.380000114440918,1.919999957084656,2.1600000858306885,244200.0,,,,,
2025-05-27,1.830000042915344,2.140000104904175,1.6799999475479126,2.140000104904175,270900.0,,,,,
2025-05-28,1.8600000143051147,1.9900000095367432,1.7669999599456787,1.870000004768372,170100.0,,,,,
2025-05-29,1.75,1.9850000143051147,1.7000000476837158,1.809999942779541,59500.0,,,,,
2025-05-30,1.7300000190734863,1.7999999523162842,1.5499999523162842,1.7999999523162842,101200.0,,,,,
2025-06-02,1.593000054359436,1.7100000381469729,1.559999942779541,1.7100000381469729,117800.0,,,,,
2025-06-03,1.6100000143051147,1.6200000047683716,1.5399999618530271,1.590000033378601,75800.0,,,,,
2025-06-04,1.5299999713897705,1.6610000133514404,1.5140000581741333,1.5800000429153442,125500.0,,,,,
2025-06-05,1.4500000476837158,1.5740000009536743,1.440000057220459,1.5,54600.0,,,,,
2025-06-06,1.5299999713897705,1.559999942779541,1.4520000219345093,1.5,60800.0,,,,,
2025-06-09,1.5,1.5499999523162842,1.496000051498413,1.5099999904632568,25100.0,,,,,
2025-06-10,1.5700000524520874,1.590000033378601,1.4600000381469729,1.4900000095367432,32800.0,,,,,
2025-06-11,1.5499999523162842,1.7070000171661377,1.4800000190734863,1.5299999713897705,25000.0,,,,,
2025-06-12,1.5299999713897705,1.600000023841858,1.5299999713897705,1.5499999523162842,22300.0,,,,,
2025-06-13,1.6699999570846558,1.690000057220459,1.4900000095367432,1.5,122700.0,,,,,
2025-06-16,1.590000033378601,1.690000057220459,1.5399999618530271,1.690000057220459,36300.0,,,,,
2025-06-17,1.5099999904632568,1.6399999856948853,1.4550000429153442,1.562999963760376,25500.0,,,,,
2025-06-18,1.5260000228881836,1.5470000505447388,1.4800000190734863,1.4800000190734863,15500.0,,,,,
2025-06-20,1.5700000524520874,1.587000012397766,1.4739999771118164,1.587000012397766,5700.0,,,,,
2025-06-23,1.3700000047683716,1.559000015258789,1.350000023841858,1.4800000190734863,163400.0,,,,,
2025-06-24,1.2999999523162842,1.3899999856948853,1.2999999523162842,1.3300000429153442,119500.0,,,,,
2025-06-25,1.2599999904632568,1.3359999656677246,1.2599999904632568,1.2799999713897705,96900.0,,,,,
2025-06-26,1.2899999618530271,1.3200000524520874,1.25,1.2699999809265137,64600.0,,,,,
2025-06-27,1.3200000524520874,1.3799999952316284,1.2799999713897705,1.3200000524520874,75100.0,,,,,
2025-06-30,1.3200000524520874,1.3600000143051147,1.2599999904632568,1.2699999809265137,39300.0,,,,,
2025-07-01,1.3300000429153442,1.36899995803833,1.2799999713897705,1.340000033378601,15000.0,,,,,
2025-07-02,1.3799999952316284,1.3899999856948853,1.3240000009536743,1.3300000429153442,21100.0,,,,,
2025-07-03,1.3600000143051147,1.3799999952316284,1.3450000286102295,1.350000023841858,16100.0,,,,,
2025-07-07,1.3949999809265137,1.4500000476837158,1.309999942779541,1.309999942779541,44000.0,,,,,
