Date,Close,High,Low,Open,Volume,"('Close', 'DOW')","('High', 'DOW')","('Low', 'DOW')","('Open', 'DOW')","('Volume', 'DOW')"
2024-06-03,51.43757629394531,52.83199648189955,50.859625015493,52.795300384958864,4696600.0,,,,,
2024-06-04,50.59358596801758,51.1164930897572,50.54771409806696,50.97888447897,4600600.0,,,,,
2024-06-05,51.08897018432617,51.318315540064,50.483498585159616,50.5935868755771,3945300.0,,,,,
2024-06-06,51.07979583740234,51.37335760087333,50.85045049096988,51.02475169442694,3463500.0,,,,,
2024-06-07,51.12566757202149,51.62564227991083,50.70367294669658,50.79540969149504,4143500.0,,,,,
2024-06-10,51.41923141479492,51.53849198743679,50.79541172648268,50.89632424952328,4131500.0,,,,,
2024-06-11,51.51096725463867,51.52013952888805,50.92384021624098,51.290794177798,3276300.0,,,,,
2024-06-12,51.60270690917969,52.4925680415084,51.41464203089062,52.18065820643161,3990800.0,,,,,
2024-06-13,51.42840194702149,51.65774729436001,50.92383938325092,51.40087812565891,2831400.0,,,,,
2024-06-14,50.47432708740234,51.4834452683637,50.07985278950069,50.93301780593613,3446000.0,,,,,
2024-06-17,50.66697311401367,50.80458172059994,50.0615015441921,50.45597581690503,3243800.0,,,,,
2024-06-18,50.859622955322266,51.22657691080006,50.54771314302582,50.80458231167319,6081900.0,,,,,
2024-06-20,49.73125076293945,50.45598299493639,49.59823002419069,50.3642462438496,8512500.0,,,,,
2024-06-21,49.529422760009766,49.72207201192134,49.0523840175152,49.63033177324992,10457200.0,,,,,
2024-06-24,50.10737228393555,50.26332894541424,49.63950929856429,49.73124604094065,6987500.0,,,,,
2024-06-25,48.76799392700195,49.813808138264925,48.67625718899132,49.79546009075635,7021000.0,,,,,
2024-06-26,48.80469512939453,48.84597561595962,47.93318202896144,48.30013601846988,4799100.0,,,,,
2024-06-27,48.58451843261719,49.015688813382894,48.44691332140616,48.9056040245076,3952900.0,,,,,
2024-06-28,48.667083740234375,49.0523857572553,48.575346997841606,48.59369504622664,13623000.0,,,,,
2024-07-01,48.28178405761719,49.07990489567785,48.02491488595784,48.621214195718245,3715600.0,,,,,
2024-07-02,48.35517501831055,48.54782428144346,47.90566007100041,48.19004607861591,3847100.0,,,,,
2024-07-03,48.51112747192383,48.81386150206078,48.30013017830542,48.36434659377484,1905600.0,,,,,
2024-07-05,47.914833068847656,48.401044121102544,47.61668339548036,48.23591867844804,3223800.0,,,,,
2024-07-08,48.43774032592773,48.57534894456414,47.98822537084288,48.162526588187454,3885500.0,,,,,
2024-07-09,47.31853866577149,48.382701048158445,47.2772546791985,48.30930884959876,4380600.0,,,,,
2024-07-10,47.43779373168945,47.83226803342305,46.76810569606864,47.56622657420132,5481100.0,,,,,
2024-07-11,48.07996368408203,48.41022157994816,47.56622879056442,47.713009688779074,3798900.0,,,,,
2024-07-12,48.53865051269531,48.95147284922444,48.09830785357504,48.46526181927479,3084300.0,,,,,
2024-07-15,48.86891174316406,49.116605162118105,48.33224441852995,48.630390599193824,2396200.0,,,,,
2024-07-16,50.180763244628906,50.26332771055216,48.77716732393368,48.92395170738151,3730000.0,,,,,
2024-07-17,50.83210372924805,50.99723266281939,50.10737157629962,50.16241572066752,4386300.0,,,,,
2024-07-18,50.2449836730957,51.34584214009702,50.235807898631656,50.52937318942693,3287800.0,,,,,
2024-07-19,49.44685745239258,50.30002241007128,49.08907577696908,50.30002241007128,3456500.0,,,,,
2024-07-22,49.92389678955078,50.07985345568376,49.30008062361642,49.61199045634986,3341700.0,,,,,
2024-07-23,49.602813720703125,49.76335477130739,49.17164332805243,49.66703014094483,2477700.0,,,,,
2024-07-24,48.91477584838867,49.82298497196136,48.87807975259068,49.63950799250369,3761900.0,,,,,
2024-07-25,48.48361206054688,48.84139379390163,46.30941883225989,46.58463258908196,6188200.0,,,,,
2024-07-26,48.49278259277344,48.80469241665879,48.03409188114983,48.50195486721165,4087400.0,,,,,
2024-07-29,48.49278259277344,48.685431851767575,48.19922081729692,48.62121543210287,3314600.0,,,,,
2024-07-30,49.254207611083984,49.5477693880909,48.52947894258514,48.52947894258514,4401400.0,,,,,
2024-07-31,49.96976852416992,50.37341510090699,49.566118447900365,49.676206741173424,5059300.0,,,,,
2024-08-01,48.87807846069336,50.47432359039268,48.47443191618113,50.16241378341843,4273100.0,,,,,
2024-08-02,47.713008880615234,48.41022075997493,47.29101424283745,48.20839571602356,4981200.0,,,,,
2024-08-05,46.79562759399414,47.08919288615407,46.236027832726975,46.492893526392734,5124500.0,,,,,
2024-08-06,48.1441764831543,48.85056059622672,47.22679506350685,47.25431538624591,5549600.0,,,,,
2024-08-07,47.85979080200195,49.21751849100284,47.841446251733785,48.54782692163648,4293100.0,,,,,
2024-08-08,48.3184814453125,48.52030649315838,48.00657509796182,48.15335599652265,3362600.0,,,,,
2024-08-09,48.30930709838867,48.524892299427,47.75887962727457,48.22674262776831,2592700.0,,,,,
2024-08-12,47.90565872192383,48.57534673647848,47.80933409306998,48.41021780143406,2555300.0,,,,,
2024-08-13,48.40104293823242,48.49278318139016,47.89648384922848,47.90565962331048,2379600.0,,,,,
2024-08-14,48.40104293823242,48.63956407091008,48.09830888464304,48.47443513275861,2310100.0,,,,,
2024-08-15,49.41933441162109,49.61198716282332,48.82303860889998,49.13494842092706,3501500.0,,,,,
2024-08-16,49.456031799316406,49.52024821821768,48.99091945125584,49.30007863899399,6049300.0,,,,,
2024-08-19,49.2175178527832,49.66703281871046,49.14412565453154,49.53859997130267,2096000.0,,,,,
2024-08-20,48.364349365234375,49.125774120660935,48.19922043041274,49.10742607239938,4391500.0,,,,,
2024-08-21,48.57534790039063,48.731301065262485,48.446915058841455,48.62121627243926,2809500.0,,,,,
2024-08-22,48.217567443847656,48.78542605215605,48.1579354133943,48.72212651184852,2916000.0,,,,,
2024-08-23,49.10742950439453,49.54777219484922,48.52948169165984,48.63039071485212,4901500.0,,,,,
2024-08-26,49.56611633300781,50.05233085872006,49.47437959206032,49.63033275157752,2823300.0,,,,,
2024-08-27,49.32760620117188,49.64868834280247,49.18541318124017,49.437691006940526,3650100.0,,,,,
2024-08-28,49.08908081054688,49.34595000125679,48.83680300657844,48.94229991565518,2630800.0,,,,,
2024-08-29,49.4101676940918,49.76794591586589,48.68543547588997,49.4560360687621,3065900.0,,,,,
2024-08-30,49.800540924072266,49.81726912939893,49.0802069582869,49.43804801860767,5339100.0,,,,,
2024-09-03,48.26692962646485,49.32000882844066,48.16004000796182,49.00120496577773,3891400.0,,,,,
2024-09-04,47.94161987304688,48.80601569792149,47.74457238617315,48.25763333971501,3776000.0,,,,,
2024-09-05,47.6906623840332,48.08103444291039,47.43041079916813,47.97879312874343,4508900.0,,,,,
2024-09-06,47.105098724365234,48.062442723824525,46.81696444643252,47.63489137897994,4144200.0,,,,,
2024-09-09,47.68136596679688,48.13215528337032,47.1515732873802,47.1515732873802,4022400.0,,,,,
2024-09-10,47.23522567749024,47.73713565907536,46.93315002863176,47.681366701472456,3196500.0,,,,,
2024-09-11,47.15157318115234,47.37464546201063,46.24999455003663,47.29099379989047,3717200.0,,,,,
2024-09-12,46.714725494384766,47.3188767850018,46.02692608676691,47.105101101790105,5680600.0,,,,,
2024-09-13,46.61248779296875,47.40252851666775,46.50094987891124,46.84485312883477,4411800.0,,,,,
2024-09-16,47.08651351928711,47.439709837586456,46.7314592993586,46.76120345349416,3189400.0,,,,,
2024-09-17,47.87655258178711,48.20186618167813,47.13298421085771,47.25381517913801,4029600.0,,,,,
2024-09-18,47.99737930297852,48.60153054530751,47.698094079525866,48.00667590120021,3428100.0,,,,,
2024-09-19,49.15921401977539,49.4566413910301,48.57365233141157,48.84319699461552,4746700.0,,,,,
2024-09-20,48.062442779541016,49.07555573430758,47.68136378989195,48.92684206872779,8466000.0,,,,,
2024-09-23,48.36916732788086,48.55506029863667,47.96949868172061,48.2111570617737,5029600.0,,,,,
2024-09-24,49.6797103881836,49.89348607545427,48.9175523568312,48.9733177692239,4675800.0,,,,,
2024-09-25,49.112735748291016,49.93995574665816,48.83389806449283,49.87489373862571,3863200.0,,,,,
2024-09-26,50.86012268066406,50.89729843742042,49.665765070538725,49.68899947530977,5672100.0,,,,,
2024-09-27,51.19472885131836,51.74310760109087,50.78576362014782,51.12037024724612,5513500.0,,,,,
2024-09-30,50.77647399902344,51.44568375283321,50.1630296564232,51.25049772237259,5537800.0,,,,,
2024-10-01,50.69282150268555,50.97351709249992,50.33962520650963,50.72070420783163,5461300.0,,,,,
2024-10-02,50.82294464111328,51.19473058282222,50.55525791213561,50.82294464111328,6312700.0,,,,,
2024-10-03,50.6556396484375,50.87871191521611,50.09796429991107,50.61846034637217,4066300.0,,,,,
2024-10-04,51.43639373779297,51.701290093526254,51.03672505431975,51.21332144293732,3443800.0,,,,,
2024-10-07,50.76717376708984,51.24584575565638,50.4000361385744,51.138959694744656,3096500.0,,,,,
2024-10-08,49.456642150878906,50.14444517348151,49.36834572549023,49.95855217718778,4219200.0,,,,,
2024-10-09,49.65182495117188,49.93066620016607,49.13597715000566,49.33581148745749,3186200.0,,,,,
2024-10-10,49.83771514892578,50.23738380148441,49.54028780920032,49.65182217519398,2494200.0,,,,,
2024-10-11,49.98643112182617,50.3489204872168,49.91207605627581,49.9585484154465,4288600.0,,,,,
2024-10-14,49.76336288452149,50.032907534305856,49.56817684665575,49.81912829784669,2736000.0,,,,,
2024-10-15,48.86178588867188,49.78195424179121,48.852492834670784,49.54029229039613,4210700.0,,,,,
2024-10-16,49.205684661865234,49.55888098249031,48.66659889991374,48.88966764775097,4492900.0,,,,,
2024-10-17,49.33580780029297,49.46593181577129,49.01514251528317,49.26144919395478,3894000.0,,,,,
2024-10-18,49.36368942260742,49.70758910534808,49.09414479896128,49.70758910534808,2395700.0,,,,,
2024-10-21,48.52717590332031,49.43804759466687,48.43423118719637,49.40087183558548,3542700.0,,,,,
2024-10-22,48.39704895019531,48.61082462081896,47.95090795772682,48.5550592127688,4413700.0,,,,,
2024-10-23,47.85796356201172,48.322694208758094,47.51498928130287,48.08103228690644,4522300.0,,,,,
2024-10-24,47.39323425292969,48.480702295115314,47.14227927112987,48.35057827765176,5804600.0,,,,,
2024-10-25,46.19422912597656,47.15157316782607,46.184932527069385,47.04933185352881,5889700.0,,,,,
2024-10-28,46.5753059387207,46.61248524137133,45.980451278764605,46.3243509642492,6457100.0,,,,,
2024-10-29,45.98974609375,46.45447675784887,45.841032423062906,46.32435273919936,4900600.0,,,,,
2024-10-30,45.859622955322266,46.603191323029655,45.67372997699201,45.91539191250544,4775700.0,,,,,
2024-10-31,45.89680480957031,46.13846321289365,45.69697046724735,45.78526688900829,4835200.0,,,,,
2024-11-01,45.515724182128906,46.21282020593224,45.413482864672886,46.008337571020206,4980400.0,,,,,
2024-11-04,44.56766891479492,45.24617522112821,44.09643207600079,44.8929789433063,14634400.0,,,,,
2024-11-05,44.52119827270508,44.52119827270508,43.83339534160589,44.42825001411679,7193500.0,,,,,
2024-11-06,44.93945693969727,46.19423194779406,44.590908917272685,46.19423194779406,8862800.0,,,,,
