Date,Close,High,Low,Open,Volume,"('Close', 'SPIR')","('High', 'SPIR')","('Low', 'SPIR')","('Open', 'SPIR')","('Volume', 'SPIR')"
2024-06-03,9.229999542236328,9.44200038909912,8.850000381469727,9.350000381469728,246400.0,,,,,
2024-06-04,9.329999923706056,9.40999984741211,9.050000190734863,9.15999984741211,173400.0,,,,,
2024-06-05,10.170000076293944,10.239999771118164,9.600000381469728,9.81999969482422,423700.0,,,,,
2024-06-06,9.619999885559082,10.199999809265137,9.579999923706056,10.109999656677246,228400.0,,,,,
2024-06-07,9.210000038146973,9.670000076293944,9.039999961853027,9.5,192800.0,,,,,
2024-06-10,9.720000267028809,9.850000381469728,9.100000381469728,9.130000114440918,233300.0,,,,,
2024-06-11,9.329999923706056,9.649999618530272,9.19499969482422,9.630000114440918,201300.0,,,,,
2024-06-12,9.4399995803833,9.829999923706056,9.4399995803833,9.699999809265137,210000.0,,,,,
2024-06-13,10.470000267028809,10.93000030517578,9.277000427246094,9.4399995803833,702000.0,,,,,
2024-06-14,10.520000457763672,10.722999572753906,10.109999656677246,10.210000038146973,349600.0,,,,,
2024-06-17,10.460000038146973,10.949999809265137,10.25,10.59000015258789,291300.0,,,,,
2024-06-18,10.40999984741211,10.6899995803833,10.119999885559082,10.43000030517578,236800.0,,,,,
2024-06-20,9.90999984741211,10.5,9.8100004196167,10.390000343322754,272400.0,,,,,
2024-06-21,9.880000114440918,10.244999885559082,9.560999870300291,10.244999885559082,304200.0,,,,,
2024-06-24,9.899999618530272,10.18000030517578,9.770000457763672,9.789999961853027,283800.0,,,,,
2024-06-25,9.81999969482422,10.43000030517578,9.732000350952148,9.899999618530272,402500.0,,,,,
2024-06-26,10.609999656677246,10.640000343322754,9.829999923706056,9.829999923706056,383500.0,,,,,
2024-06-27,10.800000190734863,11.270000457763672,10.420000076293944,10.5600004196167,510700.0,,,,,
2024-06-28,10.84000015258789,11.020000457763672,10.380000114440918,10.81999969482422,3284400.0,,,,,
2024-07-01,10.31999969482422,10.880000114440918,10.04699993133545,10.84000015258789,494700.0,,,,,
2024-07-02,10.1899995803833,10.699999809265137,10.06999969482422,10.210000038146973,583200.0,,,,,
2024-07-03,10.520000457763672,10.710000038146973,10.170000076293944,10.1899995803833,118400.0,,,,,
2024-07-05,10.420000076293944,10.59000015258789,9.789999961853027,10.5,557500.0,,,,,
2024-07-08,10.720000267028809,11.380000114440918,10.5,10.5,573000.0,,,,,
2024-07-09,10.869999885559082,10.899999618530272,10.354999542236328,10.649999618530272,310100.0,,,,,
2024-07-10,10.789999961853027,11.0,10.460000038146973,10.960000038146973,190000.0,,,,,
2024-07-11,11.479999542236328,11.56999969482422,10.890000343322754,11.199999809265137,462100.0,,,,,
2024-07-12,12.140000343322754,12.359999656677246,11.479999542236328,11.609999656677246,334300.0,,,,,
2024-07-15,12.960000038146973,12.960000038146973,12.0600004196167,12.100000381469728,405400.0,,,,,
2024-07-16,14.119999885559082,14.739999771118164,12.93000030517578,12.979999542236328,1122200.0,,,,,
2024-07-17,14.25,14.449999809265137,13.619999885559082,14.0,380600.0,,,,,
2024-07-18,13.770000457763672,14.770000457763672,13.699999809265137,14.3100004196167,268700.0,,,,,
2024-07-19,14.010000228881836,14.06999969482422,13.56999969482422,13.739999771118164,141600.0,,,,,
2024-07-22,14.649999618530272,14.670000076293944,13.75,14.199999809265137,228000.0,,,,,
2024-07-23,14.25,14.68000030517578,14.199999809265137,14.68000030517578,360200.0,,,,,
2024-07-24,13.470000267028809,14.380000114440918,13.369999885559082,14.09000015258789,403400.0,,,,,
2024-07-25,13.850000381469728,14.199999809265137,13.140000343322754,13.460000038146973,252400.0,,,,,
2024-07-26,14.31999969482422,14.329999923706056,13.859999656677246,14.130000114440918,183400.0,,,,,
2024-07-29,13.859999656677246,14.449999809265137,13.65999984741211,14.34000015258789,202900.0,,,,,
2024-07-30,13.710000038146973,14.06999969482422,13.3100004196167,13.90999984741211,195300.0,,,,,
2024-07-31,13.9399995803833,14.539999961853027,13.56999969482422,13.960000038146973,216900.0,,,,,
2024-08-01,12.520000457763672,14.119999885559082,12.279999732971191,13.949999809265137,528800.0,,,,,
2024-08-02,12.029999732971191,12.25,11.350000381469728,11.93000030517578,330000.0,,,,,
2024-08-05,10.760000228881836,11.31999969482422,10.614999771118164,10.90999984741211,456000.0,,,,,
2024-08-06,11.050000190734863,11.579999923706056,10.789999961853027,10.880000114440918,235600.0,,,,,
2024-08-07,9.760000228881836,11.59000015258789,9.6899995803833,11.420000076293944,571400.0,,,,,
2024-08-08,10.710000038146973,10.829999923706056,9.720000267028809,10.119999885559082,324300.0,,,,,
2024-08-09,10.550000190734863,11.130000114440918,10.449999809265137,10.8100004196167,279200.0,,,,,
2024-08-12,10.239999771118164,10.600000381469728,10.140000343322754,10.479999542236328,245100.0,,,,,
2024-08-13,11.18000030517578,11.482999801635742,10.293999671936035,10.359999656677246,317500.0,,,,,
2024-08-14,10.15999984741211,11.265000343322754,10.06999969482422,11.210000038146973,613300.0,,,,,
2024-08-15,6.75,7.900000095367432,6.260000228881836,6.550000190734863,3700700.0,,,,,
2024-08-16,7.070000171661377,7.110000133514404,6.389999866485596,6.920000076293945,1189000.0,,,,,
2024-08-19,7.630000114440918,7.820000171661377,7.019999980926514,7.329999923706055,995400.0,,,,,
2024-08-20,7.570000171661377,7.820000171661377,6.949999809265137,7.679999828338623,711200.0,,,,,
2024-08-21,7.25,7.75,6.860000133514404,7.75,671600.0,,,,,
2024-08-22,7.409999847412109,7.630000114440918,7.050000190734863,7.199999809265137,452900.0,,,,,
2024-08-23,8.069999694824219,8.4399995803833,7.449999809265137,7.449999809265137,467700.0,,,,,
2024-08-26,8.149999618530273,8.15999984741211,7.670000076293945,8.069999694824219,301100.0,,,,,
2024-08-27,8.1899995803833,8.529999732971191,7.925000190734863,8.0600004196167,334800.0,,,,,
2024-08-28,8.069999694824219,8.399999618530273,7.760000228881836,7.929999828338623,476100.0,,,,,
2024-08-29,8.479999542236328,8.930000305175781,7.900000095367432,8.199999809265137,552800.0,,,,,
2024-08-30,8.579999923706055,9.0,8.460000038146973,8.5600004196167,294300.0,,,,,
2024-09-03,8.300000190734863,8.569999694824219,7.949999809265137,8.489999771118164,279000.0,,,,,
2024-09-04,8.180000305175781,8.680000305175781,8.024999618530273,8.289999961853027,267800.0,,,,,
2024-09-05,8.239999771118164,8.329999923706055,7.840000152587891,8.220000267028809,330700.0,,,,,
2024-09-06,8.010000228881836,8.319999694824219,7.945000171661377,8.300000190734863,295000.0,,,,,
2024-09-09,7.869999885559082,8.600000381469727,7.869999885559082,8.100000381469727,288900.0,,,,,
2024-09-10,8.1899995803833,8.420000076293945,7.929999828338623,8.119999885559082,340000.0,,,,,
2024-09-11,8.90999984741211,8.9350004196167,7.869999885559082,8.15999984741211,304000.0,,,,,
2024-09-12,8.5600004196167,9.006999969482422,8.510000228881836,8.899999618530273,232800.0,,,,,
2024-09-13,9.300000190734863,9.350000381469728,8.510000228881836,8.6899995803833,155600.0,,,,,
2024-09-16,9.329999923706056,9.4399995803833,9.0600004196167,9.229999542236328,172000.0,,,,,
2024-09-17,10.34000015258789,10.350000381469728,9.359999656677246,9.489999771118164,342600.0,,,,,
2024-09-18,10.40999984741211,10.640000343322754,10.09000015258789,10.350000381469728,392600.0,,,,,
2024-09-19,10.920000076293944,10.975000381469728,10.300000190734863,10.8100004196167,292900.0,,,,,
2024-09-20,10.279999732971191,10.979999542236328,10.140000343322754,10.979999542236328,509800.0,,,,,
2024-09-23,10.1899995803833,10.529999732971191,10.119999885559082,10.25,166300.0,,,,,
2024-09-24,10.649999618530272,10.68000030517578,9.829999923706056,10.109999656677246,224800.0,,,,,
2024-09-25,10.0600004196167,10.789999961853027,9.84000015258789,10.75,293300.0,,,,,
2024-09-26,9.760000228881836,10.399999618530272,9.5600004196167,10.399999618530272,309600.0,,,,,
2024-09-27,9.800000190734863,10.100000381469728,9.619999885559082,9.84000015258789,198200.0,,,,,
2024-09-30,9.989999771118164,10.140000343322754,9.699999809265137,9.75,203800.0,,,,,
2024-10-01,9.989999771118164,10.114999771118164,9.6899995803833,9.9399995803833,189300.0,,,,,
2024-10-02,9.729999542236328,10.1899995803833,9.609999656677246,9.949999809265137,121500.0,,,,,
2024-10-03,9.949999809265137,9.989999771118164,9.640000343322754,9.68000030517578,193500.0,,,,,
2024-10-04,9.90999984741211,10.199999809265137,9.649999618530272,10.130000114440918,273800.0,,,,,
2024-10-07,9.4399995803833,9.977999687194824,9.369999885559082,9.869999885559082,170800.0,,,,,
2024-10-08,9.420000076293944,9.760000228881836,9.199999809265137,9.43000030517578,109000.0,,,,,
2024-10-09,9.260000228881836,9.420000076293944,9.0600004196167,9.390000343322754,136300.0,,,,,
2024-10-10,9.020000457763672,9.210000038146973,8.800000190734863,9.18000030517578,268300.0,,,,,
2024-10-11,9.449999809265137,9.460000038146973,9.020000457763672,9.020000457763672,115200.0,,,,,
2024-10-14,9.390000343322754,9.5,9.30500030517578,9.449999809265137,126600.0,,,,,
2024-10-15,9.699999809265137,9.710000038146973,9.31999969482422,9.390000343322754,142300.0,,,,,
2024-10-16,9.770000457763672,9.90999984741211,9.6899995803833,9.850000381469728,113500.0,,,,,
2024-10-17,9.699999809265137,9.869999885559082,9.449999809265137,9.760000228881836,105600.0,,,,,
2024-10-18,9.399999618530272,9.93000030517578,9.359999656677246,9.75,142900.0,,,,,
2024-10-21,9.25,9.5600004196167,9.039999961853027,9.399999618530272,132600.0,,,,,
2024-10-22,9.170000076293944,9.239999771118164,8.920000076293945,9.18000030517578,176400.0,,,,,
2024-10-23,9.0,9.25,8.730999946594238,9.18000030517578,194800.0,,,,,
2024-10-24,9.020000457763672,9.104999542236328,8.800000190734863,9.0,87200.0,,,,,
2024-10-25,9.050000190734863,9.31999969482422,8.949999809265137,9.220000267028809,117400.0,,,,,
2024-10-28,9.600000381469728,9.600000381469728,9.1899995803833,9.1899995803833,92500.0,,,,,
2024-10-29,9.43000030517578,9.65999984741211,9.279999732971191,9.550000190734863,140300.0,,,,,
2024-10-30,9.630000114440918,9.729999542236328,9.243000030517578,9.380000114440918,137100.0,,,,,
2024-10-31,9.899999618530272,10.050000190734863,9.40999984741211,9.630000114440918,237400.0,,,,,
2024-11-01,10.699999809265137,10.729999542236328,10.0,10.0,263400.0,,,,,
2024-11-04,10.90999984741211,11.0,10.220000267028809,10.6899995803833,255000.0,,,,,
2024-11-05,10.800000190734863,11.020000457763672,10.631999969482422,10.699999809265137,219500.0,,,,,
2024-11-06,11.420000076293944,11.979999542236328,10.850000381469728,11.8100004196167,514000.0,,,,,
2024-11-07,10.5,11.376999855041504,10.199999809265137,11.279999732971191,233400.0,,,,,
2024-11-08,10.68000030517578,10.800000190734863,10.329999923706056,10.399999618530272,165300.0,,,,,
2024-11-11,11.5,11.619999885559082,10.795000076293944,10.81999969482422,216000.0,,,,,
2024-11-12,11.789999961853027,11.84000015258789,11.152000427246094,11.43000030517578,201100.0,,,,,
2024-11-13,13.449999809265137,15.43000030517578,13.31999969482422,13.789999961853027,2189800.0,,,,,
2024-11-14,13.34000015258789,15.380000114440918,13.25,14.260000228881836,1147100.0,,,,,
2024-11-15,13.479999542236328,13.649999618530272,13.010000228881836,13.470000267028809,326000.0,,,,,
2024-11-18,13.59000015258789,13.670000076293944,12.729999542236328,13.479999542236328,262100.0,,,,,
2024-11-19,14.59000015258789,14.869999885559082,13.359999656677246,13.43000030517578,333700.0,,,,,
2024-11-20,14.420000076293944,14.807000160217283,14.25,14.510000228881836,183900.0,,,,,
2024-11-21,15.59000015258789,15.600000381469728,14.34000015258789,14.6899995803833,701300.0,,,,,
2024-11-22,15.979999542236328,16.489999771118164,15.479999542236328,15.729999542236328,515700.0,,,,,
2024-11-25,16.6200008392334,16.860000610351562,15.54300022125244,15.739999771118164,318100.0,,,,,
2024-11-26,16.010000228881836,16.83099937438965,15.960000038146973,16.280000686645508,191600.0,,,,,
2024-11-27,16.170000076293945,16.299999237060547,15.859999656677246,16.0,226000.0,,,,,
2024-11-29,16.34000015258789,16.760000228881836,16.190000534057617,16.34000015258789,108800.0,,,,,
2024-12-02,15.56999969482422,16.479999542236328,15.449999809265137,16.049999237060547,331200.0,,,,,
2024-12-03,14.770000457763672,15.460000038146973,14.25,15.399999618530272,545800.0,,,,,
2024-12-04,14.979999542236328,15.260000228881836,14.595000267028809,14.649999618530272,291200.0,,,,,
2024-12-05,14.449999809265137,15.34000015258789,14.399999618530272,14.970000267028809,225900.0,,,,,
2024-12-06,14.760000228881836,14.800000190734863,14.390000343322754,14.609999656677246,155900.0,,,,,
2024-12-09,14.550000190734863,15.489999771118164,14.170000076293944,15.09000015258789,170800.0,,,,,
2024-12-10,14.15999984741211,14.520000457763672,14.109999656677246,14.520000457763672,190300.0,,,,,
2024-12-11,13.8100004196167,14.369999885559082,13.75,14.369999885559082,260000.0,,,,,
2024-12-12,13.6899995803833,14.0600004196167,13.489999771118164,13.609999656677246,236900.0,,,,,
2024-12-13,13.510000228881836,14.039999961853027,13.40999984741211,13.40999984741211,204700.0,,,,,
2024-12-16,13.770000457763672,14.289999961853027,13.510000228881836,13.510000228881836,223800.0,,,,,
2024-12-17,13.539999961853027,14.0600004196167,13.25,13.699999809265137,383000.0,,,,,
2024-12-18,12.510000228881836,13.8100004196167,12.420000076293944,13.6899995803833,268000.0,,,,,
2024-12-19,12.529999732971191,13.079999923706056,12.380000114440918,12.630000114440918,277100.0,,,,,
2024-12-20,13.239999771118164,13.84000015258789,12.199999809265137,12.199999809265137,609600.0,,,,,
2024-12-23,13.510000228881836,13.630000114440918,12.829999923706056,13.239999771118164,228600.0,,,,,
2024-12-24,14.329999923706056,14.40999984741211,13.380000114440918,13.56999969482422,182200.0,,,,,
2024-12-26,14.9399995803833,15.050000190734863,14.06999969482422,14.199999809265137,402200.0,,,,,
