Date,Close,High,Low,Open,Volume,"('Close', 'HL')","('High', 'HL')","('Low', 'HL')","('Open', 'HL')","('Volume', 'HL')"
2024-07-16,6.2572526931762695,6.2572526931762695,5.949355724635685,6.0188809229515705,12934100.0,,,,,
2024-07-17,6.108270168304443,6.306912908086032,6.0586092465582215,6.257252459941459,9376900.0,,,,,
2024-07-18,5.9692206382751465,6.207591941499937,5.889763063598536,6.128134840425007,8980900.0,,,,,
2024-07-19,5.859967231750488,5.979152890364658,5.671256368810533,5.710984921681923,6888300.0,,,,,
2024-07-22,5.869899272918701,5.909627826735952,5.701052682394522,5.80037454053937,5989500.0,,,,,
2024-07-23,5.89969539642334,5.91955967155197,5.790441646415035,5.850034471800925,6310800.0,,,,,
2024-07-24,5.840102672576904,6.13806680468694,5.820238397102902,5.969220699958762,7479100.0,,,,,
2024-07-25,5.691120147705078,5.770577246501391,5.542137850661159,5.591798774209687,6912900.0,,,,,
2024-07-26,5.611663341522217,5.859967025009025,5.59179906578734,5.79044182313611,8140700.0,,,,,
2024-07-29,5.562002182006836,5.661323556513772,5.4229522576971245,5.621595006710998,6770900.0,,,,,
2024-07-30,5.591799259185791,5.681188266283508,5.492477877076268,5.591799259185791,6232100.0,,,,,
2024-07-31,5.740781307220459,5.830170310239689,5.621595180525343,5.710984657146258,10508300.0,,,,,
2024-08-01,5.293834686279297,5.780510173341536,5.244174231584268,5.760645896743182,11827300.0,,,,,
2024-08-02,4.906480312347412,5.363359078481899,4.85681939157563,5.313698157710118,16099900.0,,,,,
2024-08-05,4.7078375816345215,4.74756660645325,4.380076797293091,4.459533899727172,10772800.0,,,,,
2024-08-06,4.81709098815918,4.87668381070281,4.608515872455645,4.717769617253128,8061800.0,,,,,
2024-08-07,4.777362823486328,5.204444989483891,4.767430922398878,4.966073680164794,12706600.0,,,,,
2024-08-08,4.976006031036377,5.075327409443935,4.797227076301083,4.856819903345618,7035900.0,,,,,
2024-08-09,5.005802631378174,5.065395463465803,4.926345521928001,5.04553118610326,5642400.0,,,,,
2024-08-12,5.1448516845703125,5.194512606202737,4.936276571476766,5.005801767041831,7060900.0,,,,,
2024-08-13,5.244174003601074,5.283902555070638,5.105123599855908,5.124987875590691,4634000.0,,,,,
2024-08-14,5.194513320922852,5.264038526053984,5.075327660928093,5.194513320922852,6292700.0,,,,,
2024-08-15,5.512341976165772,5.54213815303923,5.224309740513316,5.3434953952105335,9323500.0,,,,,
2024-08-16,5.591799259185791,5.701052542705413,5.482545502064462,5.571934982763886,12572100.0,,,,,
2024-08-19,5.9692206382751465,5.979152539108672,5.61166320983628,5.61166320983628,9997100.0,,,,,
2024-08-20,5.9692206382751465,6.157931016527266,5.949355889404734,6.118202465989801,11747700.0,,,,,
2024-08-21,6.1281352043151855,6.167863757211742,5.8798315119108535,5.96922099272896,8974800.0,,,,,
2024-08-22,5.9692206382751465,6.018881089646138,5.840102612227544,5.999016814377406,9396800.0,,,,,
2024-08-23,6.147999286651611,6.217524488826308,5.979152705371415,6.108270735009412,9695300.0,,,,,
2024-08-26,6.201754093170166,6.2714368941002565,6.132071292240076,6.231618286333132,8252000.0,,,,,
2024-08-27,6.211708545684815,6.241572739030045,6.062389002984415,6.132071329664535,7748700.0,,,,,
2024-08-28,5.942932605743408,6.122116813493367,5.913068887568576,6.062388902468461,9383500.0,,,,,
2024-08-29,5.942932605743408,6.062388902468461,5.942932605743408,6.002660991443555,6573900.0,,,,,
2024-08-30,5.903114318847656,6.012615732341956,5.813522684784382,5.972797122830441,7615000.0,,,,,
2024-09-03,5.3655619621276855,5.763748483410538,5.295879641308953,5.753794069582951,11899300.0,,,,,
2024-09-04,5.445199966430664,5.554701382572221,5.266016219296982,5.345653440245285,7871500.0,,,,,
2024-09-05,5.654247760772705,5.753794759027985,5.584565431604329,5.644293345752337,7634700.0,,,,,
2024-09-06,5.425290584564209,5.65424782889432,5.375517559512177,5.644293413754022,7868700.0,,,,,
2024-09-09,5.534791946411133,5.624384055196336,5.475064032112753,5.475064032112753,6929700.0,,,,,
2024-09-10,5.664202690124512,5.684111994979903,5.4551547518052645,5.544746860992162,6303800.0,,,,,
2024-09-11,5.893159866333008,5.913069170962163,5.614429126849576,5.64429332113094,7429800.0,,,,,
2024-09-12,6.410802364349365,6.470530279196298,6.002661375557686,6.072343705541472,14489800.0,,,,,
2024-09-13,6.789078712463379,6.828897316961974,6.530257308547303,6.599940103757448,16866200.0,,,,,
2024-09-16,6.7791242599487305,6.928444273758442,6.709441460257468,6.808988452580768,16809600.0,,,,,
2024-09-17,6.72935152053833,6.818943152839402,6.629804524042292,6.759215239746935,10615200.0,,,,,
2024-09-18,6.500394344329834,6.958308349024833,6.470530150164268,6.739305998953312,14666500.0,,,,,
2024-09-19,6.64971399307251,6.848807516319456,6.540213053695722,6.808988906605121,9955200.0,,,,,
2024-09-20,6.739306449890137,6.828898563706311,6.639759920469551,6.749261340169842,20359700.0,,,,,
2024-09-23,6.560122013092041,6.828897851847506,6.560122013092041,6.789079244230048,11907300.0,,,,,
2024-09-24,7.037945747375488,7.107628073053554,6.669622916565417,6.729351302396964,15838200.0,,,,,
2024-09-25,7.037945747375488,7.167355984209858,6.958308057825174,6.968262947022179,13816100.0,,,,,
2024-09-26,7.147447109222412,7.366449937940733,7.137492694103545,7.137492694103545,17286400.0,,,,,
2024-09-27,6.76917028427124,7.177311270419928,6.709441895135816,7.127537771032165,13993800.0,,,,,
2024-09-30,6.639759540557861,6.739306064282625,6.580031626323002,6.639759540557861,12794900.0,,,,,
2024-10-01,6.520303726196289,6.759215383652662,6.420756727580866,6.73930607886463,14869800.0,,,,,
2024-10-02,6.599940776824951,6.739305906782607,6.500394255426626,6.52030355970629,9406500.0,,,,,
2024-10-03,6.599940776824951,6.619850081104616,6.4307114531101695,6.440665867912373,8259400.0,,,,,
2024-10-04,6.5700764656066895,6.848807195214055,6.550167161682967,6.5999406588298974,10662700.0,,,,,
2024-10-07,6.420756816864014,6.520303816863677,6.370983791539457,6.520303816863677,7053700.0,,,,,
2024-10-08,6.400847911834717,6.420757218143872,6.22166415505232,6.311256270781171,8530400.0,,,,,
2024-10-09,6.331164836883545,6.370983444846472,6.231618316976229,6.281391339592263,7556500.0,,,,,
2024-10-10,6.589985370635986,6.619849562051503,6.321209546597213,6.331164435294125,10086300.0,,,,,
2024-10-11,6.599940776824951,6.769170100539733,6.58998588734749,6.609895191627155,9816700.0,,,,,
2024-10-14,6.520303726196289,6.580031640560383,6.390893007736453,6.560122335772351,7157400.0,,,,,
2024-10-15,6.669622898101807,6.679577787271254,6.450620557801627,6.450620557801627,8132400.0,,,,,
2024-10-16,6.749260902404785,6.958308363291303,6.749260902404785,6.808988816183113,9653300.0,,,,,
2024-10-17,6.659668445587158,6.848807066649677,6.649713556474544,6.759214963337105,9331700.0,,,,,
2024-10-18,7.276857852935791,7.316676462895541,6.818943363723392,6.838852668703267,12761100.0,,,,,
2024-10-21,7.346540451049805,7.525724190828363,7.197220430563376,7.475951167116394,15650500.0,,,,,
2024-10-22,7.49586009979248,7.645179638198414,7.446086603873678,7.49586009979248,11010500.0,,,,,
2024-10-23,7.127537250518799,7.336585173200516,6.998127015976736,7.296766566468307,12398000.0,,,,,
2024-10-24,6.94835376739502,7.217129609736113,6.769170030726041,7.197220305661783,17896400.0,,,,,
2024-10-25,6.76917028427124,7.037946136679568,6.749260979451188,6.888626113191548,11506700.0,,,,,
2024-10-28,6.7990336418151855,6.9085350498273215,6.719396426779175,6.769169923514303,7815200.0,,,,,
2024-10-29,7.027990818023682,7.057855010768825,6.828897781973532,6.908534996393591,11088500.0,,,,,
2024-10-30,6.739306449890137,6.968263704895131,6.679578532237785,6.948354399011014,10674400.0,,,,,
2024-10-31,6.460575103759766,6.570076513475681,6.301300671209525,6.560122098778917,13192500.0,,,,,
2024-11-01,6.370983600616455,6.609895254235383,6.370983600616455,6.540212925934159,12274600.0,,,,,
2024-11-04,6.291346549987793,6.4605754051288855,6.241573050156412,6.42075679513389,9490100.0,,,,,
2024-11-05,6.27143669128418,6.42075622824433,6.2415724990870105,6.361028318525223,7687200.0,,,,,
2024-11-06,6.171890735626221,6.241573545990743,5.79361391062323,5.863296246312441,14909100.0,,,,,
2024-11-07,5.992706298828125,6.112162124796066,5.833431864204203,6.072343516140085,21359600.0,,,,,
2024-11-08,5.704020977020264,5.942932621763927,5.564655850919793,5.893159599779953,17704800.0,,,,,
2024-11-11,5.554701328277588,5.604474828221404,5.355608277852872,5.415336192980287,18081300.0,,,,,
2024-11-12,5.435245037078857,5.604474352925764,5.325743631294054,5.554700857203061,12026400.0,,,,,
2024-11-13,5.395426273345947,5.584564887042325,5.365562081846426,5.51488208999359,10974900.0,,,,,
2024-11-14,5.574610233306885,5.634338144148448,5.355607893554486,5.435245108009903,19142100.0,,,,,
2024-11-15,5.475064277648926,5.694066639897756,5.355608443695019,5.6542480285797865,31110400.0,,,,,
2024-11-18,5.624383926391602,5.773703946055588,5.584565317771239,5.723930447942507,13963600.0,,,,,
2024-11-19,5.67415714263916,5.733885532274551,5.5447468975632095,5.67415714263916,9822300.0,,,,,
2024-11-20,5.604474067687988,5.644292672369502,5.514881969816977,5.624383370028745,8790600.0,,,,,
2024-11-21,5.678322792053223,5.728219894367167,5.5785281115667615,5.648384149977998,9878200.0,,,,,
2024-11-22,5.508671760559082,5.7481794766835215,5.478733117596557,5.718240833720997,13539100.0,,,,,
2024-11-25,5.408876895904541,5.448794767944838,5.209287059844485,5.249205407743352,13472000.0,,,,,
2024-11-26,5.418856620788574,5.488713141167074,5.349000576268688,5.349000576268688,10054400.0,,,,,
2024-11-27,5.478733062744141,5.5585692845587005,5.428835959450945,5.468753832428934,10182900.0,,,,,
2024-11-29,5.508671760559082,5.64838431738083,5.4887128238702605,5.528630697247903,4521200.0,,,,,
2024-12-02,5.388917922973633,5.468753666507402,5.339020345335744,5.458773960636397,9555000.0,,,,,
2024-12-03,5.728219985961914,5.788097271069806,5.458774106410719,5.458774106410719,11749100.0,,,,,
2024-12-04,5.628424644470215,5.828014461109819,5.618445415360423,5.668342512626431,10287000.0,,,,,
2024-12-05,5.6583638191223145,5.718240627024418,5.568548369339875,5.6184459471875785,10991200.0,,,,,
2024-12-06,5.508671760559082,5.618446150276891,5.408877077114976,5.608466444003187,7635400.0,,,,,
2024-12-09,5.8579535484313965,6.1373791454648,5.77811779952431,5.867933254974082,16738200.0,,,,,
2024-12-10,5.678322792053223,5.9278097311986615,5.66834308607529,5.877912153026145,10218000.0,,,,,
2024-12-11,5.83799409866333,5.927809546227839,5.718240485816358,5.738199421290853,10266500.0,,,,,
2024-12-12,5.518651008605957,5.718240358921786,5.5086713031608925,5.668342783413555,9508200.0,,,,,
2024-12-13,5.388917922973633,5.498692308261848,5.329041115323306,5.488712602390844,7944600.0,,,,,
2024-12-16,5.289123058319092,5.398896963904204,5.249205187950223,5.388917734241263,7410800.0,,,,,
2024-12-17,5.319061756134033,5.368959337024108,5.149410552138095,5.189328426506716,11708600.0,,,,,
2024-12-18,4.99971866607666,5.29910271814621,4.939841379804161,5.29910271814621,11708200.0,,,,,
2024-12-19,4.939841270446777,5.05959536448209,4.889944167469094,4.999718555393723,10611000.0,,,,,
2024-12-20,5.029656887054443,5.169369446178568,4.889944327930318,4.9498211389835145,19876900.0,,,,,
2024-12-23,5.049615383148193,5.079554023989896,4.949820706773437,4.989738577323339,7842900.0,,,,,
2024-12-24,5.059595584869385,5.099513459333717,4.979759360082121,5.07955452210155,4582800.0,,,,,
2024-12-26,5.089533805847168,5.139431387377069,5.039636700175871,5.089533805847168,7741700.0,,,,,
2024-12-27,4.99971866607666,5.019677602881297,4.9198824429995245,5.0096978965496834,7990200.0,,,,,
2024-12-30,4.8500261306762695,4.969779744801965,4.810108259301038,4.929861873426733,12165600.0,,,,,
2024-12-31,4.899923801422119,4.97975955345088,4.850026694333452,4.860005925407738,10291600.0,,,,,
2025-01-02,5.249205589294434,5.279143756430824,4.979759229915395,4.989738936199916,17998700.0,,,,,
2025-01-03,5.089533805847168,5.239226074578268,5.07955457505635,5.219267137138028,10560800.0,,,,,
2025-01-06,5.099513530731201,5.219267155800849,5.0595956557079855,5.149410636580918,15385200.0,,,,,
2025-01-07,5.209287166595459,5.349000197458129,5.139431127022704,5.239225809168483,15636500.0,,,,,
2025-01-08,5.309082508087158,5.339020675836296,5.139431304646725,5.169369472395862,15337200.0,,,,,
2025-01-10,5.189328193664551,5.418856198914631,5.139431090871928,5.368959096122008,18253800.0,,,,,
2025-01-13,5.099513530731201,5.139431405754418,4.979759429802948,5.109492761557703,16315800.0,,,,,
2025-01-14,5.3789381980896,5.408876839738222,5.119472032521991,5.169369134124941,14873100.0,,,,,
2025-01-15,5.398897171020508,5.568548364525752,5.289123261224171,5.528630492625526,11028500.0,,,,,
2025-01-16,5.339020252227783,5.47873280097541,5.329041022389375,5.398897058833909,8947900.0,,,,,
2025-01-17,5.368958950042725,5.518651206064902,5.239225629766267,5.299102437003425,15526600.0,,,,,
2025-01-21,5.568548679351807,5.6084665535088485,5.378938539176563,5.428836119802162,24977500.0,,,,,
2025-01-22,5.468753337860107,5.5984866512353815,5.388917599124105,5.57852771655138,12726800.0,,,,,
2025-01-23,5.448794841766357,5.478733008272904,5.329041224023016,5.358979390529563,18646700.0,,,,,
2025-01-24,5.478733062744141,5.658363967003674,5.438815189766151,5.578528221047695,14724100.0,,,,,
2025-01-27,5.319061756134033,5.398897504871275,5.209287363691026,5.368959337024108,19325200.0,,,,,
2025-01-28,5.3789381980896,5.438815005528279,5.189328069937834,5.349000032299543,12110800.0,,,,,
2025-01-29,5.478733062744141,5.548589578384912,5.339020507321178,5.388918086472955,10401800.0,,,,,
2025-01-30,5.768138408660889,5.907850965368518,5.608466439422155,5.658364019032744,11862800.0,,,,,
2025-01-31,5.668343544006348,5.778117939339135,5.578528562241894,5.768138708413579,19710500.0,,,,,
2025-02-03,5.7481794357299805,5.947768801196196,5.598487173701028,5.628425340591669,19911100.0,,,,,
2025-02-04,5.86793327331543,6.017625540913409,5.798076754874079,5.808056461447958,22946600.0,,,,,
2025-02-05,5.937788963317871,6.097460928008559,5.877912155005828,5.887891860987121,21568000.0,,,,,
2025-02-06,5.997666358947754,5.997666358947754,5.828015160981586,5.937789073664392,16427600.0,,,,,
2025-02-07,5.86793327331543,6.127399458074473,5.847974336026272,6.077502352780881,13230800.0,,,,,
2025-02-10,6.157337665557861,6.207234767315172,6.027604344443431,6.047563280318069,25847800.0,,,,,
2025-02-11,6.047563076019287,6.15733745755068,5.957747629688279,5.987686270418132,13069800.0,,,,,
2025-02-12,6.277091503143311,6.277091503143311,5.997666391001008,6.017625327582601,19559700.0,,,,,
2025-02-13,6.356926918029785,6.376885853570752,6.1673167924613255,6.307029817106649,23706800.0,,,,,
2025-02-14,5.428835868835449,6.436762858493723,5.4088769326796,6.3868657560333855,33117700.0,,,,,
2025-02-18,5.548589706420898,5.678323034522304,5.498692601976306,5.668343328118231,22277100.0,,,,,
2025-02-19,5.368958950042725,5.498692270319183,5.209286988218405,5.488712564517042,17987300.0,,,,,
2025-02-20,5.618445873260498,5.8080560003849016,5.33902029753544,5.33902029753544,26036400.0,,,,,
2025-02-21,5.209287166595459,5.588507434607999,5.199307936310171,5.578528204322711,28169600.0,,,,,
2025-02-24,5.229246139526367,5.269164488521901,5.089533583547039,5.219266909171421,16944000.0,,,,,
2025-02-25,5.199307918548584,5.29910260035345,5.089533530633942,5.179348982187611,16309100.0,,,,,
2025-02-26,5.21926736831665,5.35897993658666,5.159390553343789,5.16936978457662,14745200.0,,,,,
2025-02-27,5.059595584869385,5.229246313413496,5.049615878324002,5.149410564484832,20693600.0,,,,,
2025-02-28,5.119472503662109,5.149410672207347,4.899923713656857,4.949821295710399,22063900.0,,,,,
2025-03-03,5.069574356079102,5.368958863285702,5.039636190873575,5.2891231215928896,26358900.0,,,,,
2025-03-04,5.099513530731201,5.179349280777633,4.909903386441623,5.109492761557703,20640200.0,,,,,
2025-03-05,5.488712787628174,5.508671724185206,5.109492517185986,5.129451453743018,28676700.0,,,,,
2025-03-06,5.408876895904541,5.568548384065729,5.299102509864438,5.378938253945033,22116300.0,,,,,
2025-03-07,5.418856620788574,5.598487537230827,5.289123762740808,5.418856620788574,19253000.0,,,,,
2025-03-10,5.143219947814941,5.3629301009170005,5.07331193372323,5.32298280035299,25707400.0,,,,,
2025-03-11,5.422851085662842,5.482772036883441,5.223114581594176,5.233101168692915,29757600.0,,,,,
2025-03-12,5.562666893005371,5.632574428538358,5.38290357029913,5.38290357029913,25447400.0,,,,,
2025-03-13,5.76240348815918,5.862271737929567,5.4927589756744455,5.512732625628523,38806800.0,,,,,
2025-03-14,5.732442378997803,5.882244981406352,5.672521433276253,5.842297684258652,20164100.0,,,,,
2025-03-17,5.872259140014648,5.892232791121797,5.722456518606329,5.742430169713478,16904200.0,,,,,
2025-03-18,5.872259140014648,6.062009063637266,5.842298425249222,6.042035412530117,23309600.0,,,,,
2025-03-19,5.822324275970459,5.88224522416493,5.662535080785204,5.792364039977906,18091700.0,,,,,
2025-03-20,5.842298030853272,5.932179692872504,5.592627170763735,5.652548120040099,15433500.0,,,,,
2025-03-21,5.752417087554932,5.772390738155773,5.602614469943927,5.692495659543015,22088200.0,,,,,
2025-03-24,5.862271785736084,5.922192736086968,5.692495521637221,5.782377185268238,19168400.0,,,,,
2025-03-25,5.822324275970459,6.171863378542889,5.792364039977906,6.042034895559551,17212400.0,,,,,
2025-03-26,5.752417087554932,5.902219228956542,5.722456373548973,5.892232641760819,12775000.0,,,,,
2025-03-27,5.872259140014648,5.972127395550393,5.7624038208206265,5.842298425249222,13738000.0,,,,,
2025-03-28,5.662535190582275,6.002087713144264,5.612600828013969,5.912206051005061,18958800.0,,,,,
2025-03-31,5.552680015563965,5.642561679919281,5.293022561951053,5.642561679919281,19595000.0,,,,,
2025-04-01,5.472785472869873,5.612601026307705,5.4028774580462615,5.542693487693485,22969000.0,,,,,
2025-04-02,5.612600803375244,5.622587866328813,5.382903593746253,5.44282454283955,20493200.0,,,,,
2025-04-03,5.34295654296875,5.4927591607772825,5.133232973278684,5.133232973278684,20719500.0,,,,,
2025-04-04,4.713785648345947,5.153206421055978,4.603930812325472,5.123246184399257,24460700.0,,,,,
2025-04-07,4.773707389831543,5.10327287211059,4.454128495028832,4.544010163362903,21933700.0,,,,,
2025-04-08,4.703799247741699,5.063325435320707,4.633891232426244,5.063325435320707,30749900.0,,,,,
2025-04-09,5.2730488777160645,5.392890778611811,4.82364103504294,4.903535635640105,38926200.0,,,,,
2025-04-10,5.462798118591309,5.552679779119276,5.243087974889946,5.29302233656312,31644000.0,,,,,
2025-04-11,5.772390842437744,5.8722590972461335,5.642561873082136,5.672522111419952,25532700.0,,,,,
2025-04-14,5.852284908294678,5.872258557420215,5.652547940829948,5.662535003497396,21320200.0,,,,,
2025-04-15,5.8822455406188965,5.922192841564302,5.812338002069133,5.8822455406188965,15950400.0,,,,,
2025-04-16,5.982113838195801,6.201824471265513,5.902219235701139,6.091969154730657,20953200.0,,,,,
2025-04-17,5.802350997924805,5.9621402033366255,5.762403696571849,5.892232664073652,16534000.0,,,,,
2025-04-21,5.9321794509887695,6.201823949842379,5.832311206266943,6.062008407231821,19146800.0,,,,,
2025-04-22,5.642561912536621,5.982113981259396,5.622588261435282,5.982113981259396,21020200.0,,,,,
2025-04-23,5.802350997924805,5.932179965426607,5.442824809538812,5.452811872981748,24207900.0,,,,,
2025-04-24,5.872259140014648,5.942166680784967,5.7624038208206265,5.872259140014648,16325800.0,,,,,
2025-04-25,5.842298030853272,5.902218980129635,5.632574470281311,5.672521769798887,17777200.0,,,,,
2025-04-28,5.862271785736084,5.892232499016218,5.732442821871143,5.79236424843141,17124100.0,,,,,
2025-04-29,5.792364120483398,5.952153317889493,5.752416821131875,5.842298006568117,15268000.0,,,,,
2025-04-30,5.712469100952148,5.732442750821551,5.582640614905722,5.712469100952148,26395600.0,,,,,
2025-05-01,5.462798118591309,5.592627077974069,5.412864233127499,5.552679779119276,25311100.0,,,,,
2025-05-02,4.534022808074951,5.472785304735803,4.524036221240894,5.352943405470854,51731700.0,,,,,
2025-05-05,4.783693790435791,4.833628154495043,4.50406268509027,4.7737072033495735,36203300.0,,,,,
2025-05-06,4.923509120941162,4.943482770421698,4.643878028213655,4.913522534305577,32891200.0,,,,,
2025-05-07,4.873575687408447,4.99341759540798,4.813654733408681,4.843614972303858,21651400.0,,,,,
2025-05-08,4.913522720336914,5.033364621757476,4.903535657113841,4.9534700208104345,20146100.0,,,,,
2025-05-09,5.143219947814941,5.223114548942963,4.923509318503496,4.983430269349513,28576800.0,,,,,
2025-05-12,4.9834303855896,5.163193718530071,4.923509433345909,4.9834303855896,27289900.0,,,,,
2025-05-13,4.933496475219727,5.1032727439380645,4.89354917389887,5.003404490635923,17557700.0,,,,,
2025-05-14,4.783693790435791,4.883562042344906,4.67383847523107,4.823641091199437,21146300.0,,,,,
2025-05-15,4.823640823364258,4.853601535378102,4.753733289014224,4.823640823364258,18614800.0,,,,,
2025-05-16,4.863587856292725,4.883561504474671,4.703798670837151,4.713785256823456,17541600.0,,,,,
2025-05-19,4.933496475219727,4.983430363766099,4.813654571257157,4.923509411784814,10247900.0,,,,,
2025-05-20,5.123246192932129,5.143219842806334,4.893548981274079,4.93349628102249,15118700.0,,,,,
2025-05-21,5.063324928283691,5.223114117335701,5.003403982389188,5.113258811757771,18397200.0,,,,,
2025-05-22,5.013391017913818,5.063325382072496,4.923509352911954,5.003404430807716,10947900.0,,,,,
2025-05-23,5.097347259521484,5.127331865425644,4.997399367489522,5.0573681027087,12675800.0,,,,,
2025-05-27,5.217284679412842,5.267258863239225,5.007394346473789,5.017388897285582,19008300.0,,,,,
2025-05-28,5.257264137268066,5.267258687746867,5.0973470403051735,5.137326195398616,12706200.0,,,,,
2025-05-29,5.157315731048584,5.377201558865344,5.157315731048584,5.31723282671235,11198000.0,,,,,
2025-05-30,5.137326240539551,5.157315818261917,5.027383801361096,5.127331689972931,11708700.0,,,,,
2025-06-02,5.627071380615234,5.727019265159471,5.277253546415854,5.277253546415854,28853800.0,,,,,
2025-06-03,5.766998767852783,5.786988345970904,5.487144197609962,5.577097537436072,19660500.0,,,,,
2025-06-04,6.1068220138549805,6.136806142449895,5.796983317702451,5.816972895628771,25805500.0,,,,,
2025-06-05,6.44664478302002,6.896410997368077,6.286728160988245,6.456639810191569,54751500.0,,,,,
2025-06-06,6.266738414764404,6.486623764146877,6.18678010589805,6.466634186930289,31545600.0,,,,,
2025-06-09,6.216764450073242,6.4566398616207135,6.216764450073242,6.416660705794324,21299000.0,,,,,
2025-06-10,6.126811504364014,6.246748970210668,6.076837321966679,6.236753943095552,14976700.0,,,,,
2025-06-11,6.066842555999756,6.19677456775836,6.00687382520599,6.11681626003334,16075800.0,,,,,
2025-06-12,5.986884117126465,6.166790796477412,5.946904960957173,6.0968270348865845,18370700.0,,,,,
2025-06-13,6.006874084472656,6.106821973442849,5.966894452295452,5.996879057281073,18786100.0,,,,,
2025-06-16,5.936910152435303,6.096826770169065,5.886935971098945,6.036858038518904,18523500.0,,,,,
2025-06-17,6.076837062835693,6.106821666313303,5.896930871737345,6.036857909258282,29216300.0,,,,,
2025-06-18,5.936910152435303,6.056847615735625,5.906925548315665,6.036858038518904,28406700.0,,,,,
2025-06-20,5.766998767852783,5.9868841271521065,5.737014162381034,5.856952107678892,27357600.0,,,,,
2025-06-23,5.816972732543945,5.876941464641621,5.727019396102873,5.776993577812162,24658200.0,,,,,
2025-06-24,5.796983242034912,5.81697281970031,5.527123705257477,5.687040326580661,17402300.0,,,,,
2025-06-25,5.826967239379883,5.856951843499166,5.737013903611148,5.796983111849714,20162400.0,,,,,
2025-06-26,5.9968791007995605,6.006874128063677,5.796983321408561,5.886936183839945,22492300.0,,,,,
2025-06-27,5.8369622230529785,5.876941377189853,5.717024284053245,5.826967196224205,25587100.0,,,,,
2025-06-30,5.986884117126465,5.996879144463355,5.846957070533945,5.856952097870835,19035100.0,,,,,
2025-07-01,5.966894149780273,6.066842510272318,5.896930869342767,5.996878753245708,21537100.0,,,,,
2025-07-02,6.0268635749816895,6.156795590466615,5.906925633365352,5.996878970430325,27021400.0,,,,,
2025-07-03,6.066842555999756,6.096826683102084,5.986883771685628,6.016868375377064,9148700.0,,,,,
2025-07-07,6.156795501708984,6.186780105828085,5.876941420679911,5.966894279858985,21279700.0,,,,,
2025-07-08,5.587092399597168,6.156795597413857,5.557107795011969,6.156795597413857,36490200.0,,,,,
2025-07-09,5.766998767852783,5.786988345970904,5.47714964684547,5.5870925647897,23400000.0,,,,,
