Date,Close,High,Low,Open,Volume,"('Close', 'FLL')","('High', 'FLL')","('Low', 'FLL')","('Open', 'FLL')","('Volume', 'FLL')"
2024-06-03,5.130000114440918,5.190000057220459,4.829999923706055,5.070000171661377,123400.0,,,,,
2024-06-04,5.0,5.119999885559082,5.0,5.119999885559082,28000.0,,,,,
2024-06-05,5.079999923706055,5.079999923706055,5.0,5.010000228881836,36600.0,,,,,
2024-06-06,5.070000171661377,5.170000076293945,5.019999980926514,5.03000020980835,52700.0,,,,,
2024-06-07,5.0,5.039999961853027,4.820000171661377,4.929999828338623,79900.0,,,,,
2024-06-10,5.0,5.050000190734863,4.880000114440918,4.949999809265137,78600.0,,,,,
2024-06-11,5.019999980926514,5.019999980926514,4.900000095367432,4.920000076293945,66800.0,,,,,
2024-06-12,4.869999885559082,5.21999979019165,4.829999923706055,5.019999980926514,65200.0,,,,,
2024-06-13,4.789999961853027,4.889999866485596,4.71999979019165,4.829999923706055,52400.0,,,,,
2024-06-14,4.699999809265137,4.78000020980835,4.599999904632568,4.690000057220459,108400.0,,,,,
2024-06-17,4.849999904632568,4.889999866485596,4.5,4.659999847412109,148700.0,,,,,
2024-06-18,4.900000095367432,4.920000076293945,4.789999961853027,4.849999904632568,104700.0,,,,,
2024-06-20,4.690000057220459,5.0,4.690000057220459,4.900000095367432,69800.0,,,,,
2024-06-21,4.630000114440918,4.690000057220459,4.570000171661377,4.690000057220459,119100.0,,,,,
2024-06-24,4.78000020980835,4.800000190734863,4.610000133514404,4.610000133514404,58900.0,,,,,
2024-06-25,4.800000190734863,4.809999942779541,4.579999923706055,4.769999980926514,99500.0,,,,,
2024-06-26,4.889999866485596,4.96999979019165,4.690000057220459,4.730000019073486,77400.0,,,,,
2024-06-27,5.070000171661377,5.070000171661377,4.860000133514404,4.929999828338623,74800.0,,,,,
2024-06-28,5.0,5.239999771118164,4.96999979019165,5.130000114440918,1112900.0,,,,,
2024-07-01,4.599999904632568,4.989999771118164,4.599999904632568,4.989999771118164,73600.0,,,,,
2024-07-02,4.880000114440918,4.920000076293945,4.599999904632568,4.599999904632568,188700.0,,,,,
2024-07-03,5.050000190734863,5.059999942779541,4.829999923706055,4.829999923706055,88700.0,,,,,
2024-07-05,4.980000019073486,5.010000228881836,4.760000228881836,4.980000019073486,157600.0,,,,,
2024-07-08,5.019999980926514,5.079999923706055,4.980000019073486,5.050000190734863,50600.0,,,,,
2024-07-09,5.039999961853027,5.159999847412109,4.929999828338623,5.0,45300.0,,,,,
2024-07-10,4.980000019073486,5.099999904632568,4.960000038146973,5.090000152587891,33600.0,,,,,
2024-07-11,5.300000190734863,5.360000133514404,4.980000019073486,5.0,223300.0,,,,,
2024-07-12,5.210000038146973,5.429999828338623,5.099999904632568,5.420000076293945,135700.0,,,,,
2024-07-15,5.28000020980835,5.420000076293945,5.170000076293945,5.199999809265137,138200.0,,,,,
2024-07-16,5.380000114440918,5.46999979019165,5.320000171661377,5.380000114440918,154100.0,,,,,
2024-07-17,5.349999904632568,5.480000019073486,5.260000228881836,5.329999923706055,173400.0,,,,,
2024-07-18,5.260000228881836,5.449999809265137,5.21999979019165,5.309999942779541,77400.0,,,,,
2024-07-19,5.179999828338623,5.349999904632568,5.159999847412109,5.269999980926514,50100.0,,,,,
2024-07-22,5.269999980926514,5.289999961853027,5.159999847412109,5.190000057220459,95200.0,,,,,
2024-07-23,5.420000076293945,5.440000057220459,5.21999979019165,5.21999979019165,80100.0,,,,,
2024-07-24,5.329999923706055,5.440000057220459,5.309999942779541,5.349999904632568,81000.0,,,,,
2024-07-25,5.619999885559082,5.690000057220459,5.300000190734863,5.380000114440918,118400.0,,,,,
2024-07-26,5.789999961853027,5.900000095367432,5.739999771118164,5.760000228881836,56400.0,,,,,
2024-07-29,5.650000095367432,5.789999961853027,5.650000095367432,5.789999961853027,43200.0,,,,,
2024-07-30,5.659999847412109,5.78000020980835,5.599999904632568,5.690000057220459,47300.0,,,,,
2024-07-31,5.630000114440918,5.75,5.559999942779541,5.679999828338623,102600.0,,,,,
2024-08-01,5.380000114440918,5.679999828338623,5.309999942779541,5.590000152587891,74900.0,,,,,
2024-08-02,5.099999904632568,5.420000076293945,5.050000190734863,5.119999885559082,91100.0,,,,,
2024-08-05,4.949999809265137,5.099999904632568,4.78000020980835,4.880000114440918,198700.0,,,,,
2024-08-06,5.110000133514404,5.21999979019165,4.840000152587891,4.929999828338623,89100.0,,,,,
2024-08-07,4.940000057220459,5.300000190734863,4.880000114440918,5.159999847412109,65900.0,,,,,
2024-08-08,5.159999847412109,5.199999809265137,4.929999828338623,5.010000228881836,61200.0,,,,,
2024-08-09,5.03000020980835,5.150000095367432,5.010000228881836,5.070000171661377,28600.0,,,,,
2024-08-12,4.96999979019165,5.079999923706055,4.880000114440918,5.019999980926514,90800.0,,,,,
2024-08-13,5.070000171661377,5.170000076293945,4.960000038146973,4.96999979019165,81300.0,,,,,
2024-08-14,5.0,5.059999942779541,4.940000057220459,5.050000190734863,288100.0,,,,,
2024-08-15,5.0,5.159999847412109,4.949999809265137,5.159999847412109,129700.0,,,,,
2024-08-16,5.079999923706055,5.090000152587891,4.980000019073486,4.989999771118164,50500.0,,,,,
2024-08-19,5.079999923706055,5.179999828338623,5.050000190734863,5.070000171661377,35100.0,,,,,
2024-08-20,5.0,5.090000152587891,4.929999828338623,5.090000152587891,89000.0,,,,,
2024-08-21,5.090000152587891,5.119999885559082,4.960000038146973,5.039999961853027,58400.0,,,,,
2024-08-22,4.929999828338623,5.050000190734863,4.929999828338623,5.03000020980835,41100.0,,,,,
2024-08-23,5.070000171661377,5.150000095367432,4.929999828338623,5.010000228881836,68200.0,,,,,
2024-08-26,4.929999828338623,5.139999866485596,4.860000133514404,5.139999866485596,113400.0,,,,,
2024-08-27,4.980000019073486,5.050000190734863,4.860000133514404,4.940000057220459,76700.0,,,,,
2024-08-28,4.880000114440918,5.079999923706055,4.880000114440918,4.949999809265137,38800.0,,,,,
2024-08-29,4.940000057220459,5.03000020980835,4.860000133514404,4.960000038146973,71700.0,,,,,
2024-08-30,5.110000133514404,5.110000133514404,4.929999828338623,4.989999771118164,58100.0,,,,,
2024-09-03,4.980000019073486,5.070000171661377,4.889999866485596,4.960000038146973,60000.0,,,,,
2024-09-04,4.949999809265137,5.050000190734863,4.900000095367432,4.940000057220459,35800.0,,,,,
2024-09-05,4.989999771118164,5.050000190734863,4.929999828338623,4.989999771118164,20800.0,,,,,
2024-09-06,4.920000076293945,5.010000228881836,4.860000133514404,5.010000228881836,35000.0,,,,,
2024-09-09,4.980000019073486,5.010000228881836,4.920000076293945,4.940000057220459,47700.0,,,,,
2024-09-10,5.010000228881836,5.039999961853027,4.889999866485596,4.889999866485596,31000.0,,,,,
2024-09-11,4.940000057220459,4.989999771118164,4.869999885559082,4.96999979019165,30600.0,,,,,
2024-09-12,4.909999847412109,5.0,4.849999904632568,5.0,56800.0,,,,,
2024-09-13,5.079999923706055,5.139999866485596,4.949999809265137,4.980000019073486,63000.0,,,,,
2024-09-16,5.079999923706055,5.170000076293945,4.96999979019165,5.119999885559082,66700.0,,,,,
2024-09-17,5.099999904632568,5.150000095367432,5.019999980926514,5.099999904632568,87200.0,,,,,
2024-09-18,4.980000019073486,5.199999809265137,4.96999979019165,5.059999942779541,72000.0,,,,,
2024-09-19,4.980000019073486,5.150000095367432,4.920000076293945,5.119999885559082,155600.0,,,,,
2024-09-20,4.920000076293945,5.0,4.78000020980835,4.909999847412109,404300.0,,,,,
2024-09-23,4.860000133514404,4.96999979019165,4.820000171661377,4.949999809265137,177000.0,,,,,
2024-09-24,4.78000020980835,4.900000095367432,4.760000228881836,4.849999904632568,166600.0,,,,,
2024-09-25,4.739999771118164,4.820000171661377,4.650000095367432,4.800000190734863,76500.0,,,,,
2024-09-26,4.949999809265137,5.010000228881836,4.75,4.800000190734863,125000.0,,,,,
2024-09-27,5.0,5.110000133514404,4.980000019073486,5.039999961853027,53300.0,,,,,
2024-09-30,5.019999980926514,5.03000020980835,4.949999809265137,4.949999809265137,37200.0,,,,,
2024-10-01,4.869999885559082,5.039999961853027,4.869999885559082,5.039999961853027,109100.0,,,,,
2024-10-02,4.940000057220459,4.960000038146973,4.800000190734863,4.849999904632568,68000.0,,,,,
2024-10-03,4.829999923706055,4.920000076293945,4.800000190734863,4.900000095367432,75600.0,,,,,
2024-10-04,4.989999771118164,5.019999980926514,4.860000133514404,4.920000076293945,78600.0,,,,,
2024-10-07,5.0,5.070000171661377,4.960000038146973,4.980000019073486,51200.0,,,,,
2024-10-08,5.0,5.03000020980835,4.96999979019165,5.019999980926514,25400.0,,,,,
2024-10-09,4.980000019073486,5.099999904632568,4.960000038146973,4.980000019073486,88200.0,,,,,
2024-10-10,4.989999771118164,5.039999961853027,4.940000057220459,4.940000057220459,59700.0,,,,,
2024-10-11,4.989999771118164,5.050000190734863,4.96999979019165,5.039999961853027,64900.0,,,,,
2024-10-14,4.980000019073486,5.019999980926514,4.929999828338623,4.960000038146973,69800.0,,,,,
2024-10-15,4.989999771118164,5.019999980926514,4.960000038146973,4.96999979019165,50300.0,,,,,
2024-10-16,5.0,5.050000190734863,4.96999979019165,5.039999961853027,83200.0,,,,,
2024-10-17,5.010000228881836,5.050000190734863,4.96999979019165,5.03000020980835,93200.0,,,,,
2024-10-18,5.03000020980835,5.03000020980835,4.96999979019165,5.010000228881836,60200.0,,,,,
2024-10-21,5.0,5.050000190734863,4.960000038146973,5.039999961853027,66200.0,,,,,
2024-10-22,4.96999979019165,5.039999961853027,4.929999828338623,4.980000019073486,70100.0,,,,,
2024-10-23,4.980000019073486,5.010000228881836,4.900000095367432,4.949999809265137,48900.0,,,,,
2024-10-24,4.989999771118164,5.03000020980835,4.929999828338623,4.989999771118164,42200.0,,,,,
2024-10-25,4.96999979019165,5.059999942779541,4.960000038146973,5.0,74400.0,,,,,
2024-10-28,5.0,5.03000020980835,4.960000038146973,5.010000228881836,55800.0,,,,,
2024-10-29,5.050000190734863,5.050000190734863,4.960000038146973,4.960000038146973,71000.0,,,,,
2024-10-30,5.199999809265137,5.320000171661377,5.039999961853027,5.039999961853027,106100.0,,,,,
2024-10-31,5.090000152587891,5.28000020980835,5.090000152587891,5.239999771118164,49400.0,,,,,
2024-11-01,5.130000114440918,5.230000019073486,5.090000152587891,5.139999866485596,80500.0,,,,,
2024-11-04,5.190000057220459,5.320000171661377,5.099999904632568,5.130000114440918,85400.0,,,,,
2024-11-05,5.119999885559082,5.349999904632568,5.019999980926514,5.170000076293945,110900.0,,,,,
2024-11-06,5.340000152587891,5.5,5.010000228881836,5.389999866485596,295100.0,,,,,
2024-11-07,4.909999847412109,5.480000019073486,4.880000114440918,5.059999942779541,234700.0,,,,,
2024-11-08,5.019999980926514,5.050000190734863,4.809999942779541,4.889999866485596,207500.0,,,,,
2024-11-11,5.019999980926514,5.090000152587891,4.96999979019165,5.090000152587891,120800.0,,,,,
2024-11-12,4.869999885559082,5.099999904632568,4.849999904632568,5.0,190400.0,,,,,
2024-11-13,4.829999923706055,4.989999771118164,4.809999942779541,4.929999828338623,141500.0,,,,,
2024-11-14,4.650000095367432,4.889999866485596,4.630000114440918,4.860000133514404,156800.0,,,,,
2024-11-15,4.539999961853027,4.710000038146973,4.519999980926514,4.699999809265137,204400.0,,,,,
2024-11-18,4.650000095367432,4.730000019073486,4.519999980926514,4.599999904632568,176400.0,,,,,
2024-11-19,4.699999809265137,4.809999942779541,4.579999923706055,4.650000095367432,182300.0,,,,,
2024-11-20,4.78000020980835,4.849999904632568,4.639999866485596,4.690000057220459,222500.0,,,,,
2024-11-21,4.980000019073486,5.110000133514404,4.789999961853027,4.820000171661377,290500.0,,,,,
2024-11-22,4.860000133514404,5.170000076293945,4.829999923706055,5.019999980926514,177000.0,,,,,
2024-11-25,4.909999847412109,5.050000190734863,4.909999847412109,4.909999847412109,162500.0,,,,,
2024-11-26,4.829999923706055,4.920000076293945,4.829999923706055,4.909999847412109,59000.0,,,,,
2024-11-27,4.760000228881836,4.949999809265137,4.75,4.869999885559082,56700.0,,,,,
2024-11-29,4.71999979019165,4.78000020980835,4.630000114440918,4.75,76700.0,,,,,
2024-12-02,4.610000133514404,4.739999771118164,4.610000133514404,4.71999979019165,88200.0,,,,,
2024-12-03,4.519999980926514,4.639999866485596,4.449999809265137,4.630000114440918,322900.0,,,,,
2024-12-04,4.519999980926514,4.579999923706055,4.460000038146973,4.5,151000.0,,,,,
2024-12-05,4.489999771118164,4.519999980926514,4.46999979019165,4.5,85500.0,,,,,
2024-12-06,4.510000228881836,4.539999961853027,4.460000038146973,4.510000228881836,104400.0,,,,,
2024-12-09,4.46999979019165,4.590000152587891,4.460000038146973,4.53000020980835,153600.0,,,,,
2024-12-10,4.53000020980835,4.630000114440918,4.429999828338623,4.489999771118164,99400.0,,,,,
2024-12-11,4.440000057220459,4.590000152587891,4.400000095367432,4.590000152587891,242800.0,,,,,
2024-12-12,4.420000076293945,4.510000228881836,4.400000095367432,4.460000038146973,162400.0,,,,,
2024-12-13,4.400000095367432,4.440000057220459,4.360000133514404,4.400000095367432,202300.0,,,,,
2024-12-16,4.340000152587891,4.46999979019165,4.300000190734863,4.400000095367432,262600.0,,,,,
2024-12-17,4.199999809265137,4.320000171661377,4.150000095367432,4.320000171661377,460900.0,,,,,
2024-12-18,4.099999904632568,4.269999980926514,4.070000171661377,4.179999828338623,667700.0,,,,,
2024-12-19,4.050000190734863,4.300000190734863,4.0,4.130000114440918,341200.0,,,,,
2024-12-20,4.099999904632568,4.170000076293945,3.9800000190734863,4.0,377400.0,,,,,
2024-12-23,3.920000076293945,4.099999904632568,3.920000076293945,4.099999904632568,183800.0,,,,,
2024-12-24,3.9800000190734863,4.0,3.7699999809265137,3.920000076293945,122700.0,,,,,
2024-12-26,3.950000047683716,3.9800000190734863,3.910000085830689,3.950000047683716,108300.0,,,,,
2024-12-27,3.930000066757202,3.9600000381469727,3.849999904632568,3.920000076293945,174600.0,,,,,
2024-12-30,4.03000020980835,4.079999923706055,3.869999885559082,3.930000066757202,145500.0,,,,,
2024-12-31,4.079999923706055,4.090000152587891,4.0,4.039999961853027,214200.0,,,,,
2025-01-02,4.619999885559082,4.679999828338623,4.150000095367432,4.150000095367432,382300.0,,,,,
2025-01-03,4.809999942779541,5.0,4.460000038146973,4.619999885559082,331500.0,,,,,
2025-01-06,4.949999809265137,5.0,4.820000171661377,4.820000171661377,277600.0,,,,,
2025-01-07,4.599999904632568,5.010000228881836,4.519999980926514,4.980000019073486,181200.0,,,,,
2025-01-08,4.599999904632568,4.630000114440918,4.420000076293945,4.619999885559082,155200.0,,,,,
2025-01-10,4.559999942779541,4.639999866485596,4.449999809265137,4.510000228881836,154900.0,,,,,
2025-01-13,4.510000228881836,4.610000133514404,4.449999809265137,4.510000228881836,150600.0,,,,,
2025-01-14,4.699999809265137,4.760000228881836,4.550000190734863,4.550000190734863,182800.0,,,,,
2025-01-15,4.889999866485596,4.920000076293945,4.71999979019165,4.800000190734863,182500.0,,,,,
