Date,Close,High,Low,Open,Volume,"('Close', 'ACN')","('High', 'ACN')","('Low', 'ACN')","('Open', 'ACN')","('Volume', 'ACN')"
2024-07-03,298.91326904296875,300.0277923637253,297.18285791542405,297.93562956940224,1751200.0,,,,,
2024-07-05,292.4510803222656,298.8643927478094,291.0237052393989,298.0920492260049,3158900.0,,,,,
2024-07-08,292.773681640625,295.1982381705506,288.9902218156951,293.7415351302058,2557700.0,,,,,
2024-07-09,291.3952331542969,292.4608566516417,287.89529679765946,292.4022006672147,2479200.0,,,,,
2024-07-10,288.8338317871094,291.33658665477805,284.0336180039503,290.2611771799537,2283500.0,,,,,
2024-07-11,292.6044311523437,296.71870787664017,288.6669240706978,290.100529168857,2988000.0,,,,,
2024-07-12,305.0159606933594,306.3808235152318,293.6256025499229,294.1754792219619,3951600.0,,,,,
2024-07-15,312.1250915527344,313.59798186802345,307.0190897726836,307.0190897726836,3866200.0,,,,,
2024-07-16,319.12628173828125,319.2735647981843,312.28224920512963,312.62592965559315,3640500.0,,,,,
2024-07-17,319.7154235839844,322.6317478484875,317.7711974189714,320.0591040125618,4383900.0,,,,,
2024-07-18,322.17022705078125,330.1729254209375,321.9149164635562,323.45654891313126,4563600.0,,,,,
2024-07-19,323.24053955078125,329.72126350386844,321.7872768568544,325.10619478844944,5376200.0,,,,,
2024-07-22,325.51861572265625,326.8049376414875,323.7609580757977,324.7428850346633,3419300.0,,,,,
2024-07-23,324.3599548339844,326.196183620614,322.04262133972645,325.4400806008148,1994000.0,,,,,
2024-07-24,322.73974609375,326.529999742542,322.209527110774,323.4271069523181,3286500.0,,,,,
2024-07-25,324.1537475585937,329.62308832795065,317.4962834689932,319.70561929473723,2764500.0,,,,,
2024-07-26,322.5237121582031,323.84931951151646,319.33244962461225,320.0296393228781,2438200.0,,,,,
2024-07-29,320.3045959472656,323.03435177931453,318.0166892808521,322.72012795084026,1629200.0,,,,,
2024-07-30,323.2503662109375,324.47777490711206,321.0410305578234,321.57124953902724,1985400.0,,,,,
2024-07-31,324.64471435546875,327.8948904724519,323.0932828116602,325.6462991181879,2606300.0,,,,,
2024-08-01,322.1506042480469,332.79471953846587,320.5206317613573,327.845798956246,2538100.0,,,,,
2024-08-02,317.3096923828125,320.7758933666479,314.56030887037724,319.1164344004175,2682700.0,,,,,
2024-08-05,308.0697631835937,312.1251264327755,304.6232198375659,305.97825390759186,3186500.0,,,,,
2024-08-06,312.92047119140625,316.82855121466594,310.0139758288689,311.2708411180228,2284200.0,,,,,
2024-08-07,312.2723999023437,319.8528772047763,312.1840300721872,314.16754170247634,2327700.0,,,,,
2024-08-08,310.17108154296875,313.7354810715996,308.786560984226,309.6015471460797,2213700.0,,,,,
2024-08-09,310.1219787597656,311.5850703078606,307.5591637764728,310.48531690663,1851300.0,,,,,
2024-08-12,308.2857971191406,311.7323705295826,307.08784496266463,309.7685165003456,2276500.0,,,,,
2024-08-13,313.5587158203125,314.3933597105363,309.43464066172817,310.3969098823818,2269600.0,,,,,
2024-08-14,314.0496826171875,316.24921935777337,312.27239723845764,314.2166233834142,1404600.0,,,,,
2024-08-15,319.25396728515625,319.3325082691991,316.12161739503966,316.4554690177871,2271600.0,,,,,
2024-08-16,321.0115966796875,321.7872974550564,317.4275390602324,319.0379137673452,2292800.0,,,,,
2024-08-19,323.4860534667969,324.45815166833694,321.0901490399802,321.64002579701656,1678200.0,,,,,
2024-08-20,324.3992004394531,324.5955978151169,322.12112273229553,323.9671501858187,1790100.0,,,,,
2024-08-21,327.5708312988281,327.6297445176077,324.5661372769404,324.86070337083845,1233900.0,,,,,
2024-08-22,324.5956115722656,328.03235602981306,323.6922255583698,327.8556163638444,1679200.0,,,,,
2024-08-23,327.2467956542969,327.72796025407183,323.71188247949124,325.6659075914129,1518700.0,,,,,
2024-08-26,330.6933898925781,331.11561133119824,325.7739257949635,327.0602478300386,1692200.0,,,,,
2024-08-27,334.22833251953125,334.8272936335493,328.9455602205285,329.1222998968582,2154100.0,,,,,
2024-08-28,331.2923583984375,337.3901165580283,329.053536115074,334.4050501462437,1528000.0,,,,,
2024-08-29,334.0613708496094,337.6552272071182,332.84379097853105,334.1006563194603,1612600.0,,,,,
2024-08-30,335.7699584960937,337.2428490349577,332.5197824376168,334.8371158350661,2004000.0,,,,,
2024-09-03,335.701171875,339.2950279089557,333.53112182613046,335.190550711009,2049300.0,,,,,
2024-09-04,337.7730712890625,338.6764573466082,332.8536372190354,333.8551920072847,1478300.0,,,,,
2024-09-05,334.76837158203125,338.2247738690959,333.3642231359285,337.99891986682786,1195100.0,,,,,
2024-09-06,333.69805908203125,336.2510752063663,330.67373718867213,334.54253186158786,1613400.0,,,,,
2024-09-09,335.6324768066406,336.0645270985132,332.961634077808,334.4738100993619,1569400.0,,,,,
2024-09-10,341.416015625,341.710581726282,336.03504510199826,337.5963053708582,1655700.0,,,,,
2024-09-11,343.97882080078125,344.3814144384144,336.0546632757762,340.10019743692465,2121700.0,,,,,
2024-09-12,343.56646728515625,346.05074150404806,338.96122705853327,344.14580064430896,2182100.0,,,,,
2024-09-13,343.26202392578125,345.07859485020555,342.4863231793461,344.75457212861073,1812000.0,,,,,
2024-09-16,347.719970703125,348.56444347208804,343.3111282364986,344.49925146905304,2536400.0,,,,,
2024-09-17,330.9486694335937,348.8590075106935,330.2318519683907,348.682267850572,4528800.0,,,,,
2024-09-18,330.1042175292969,332.8732589103106,326.9424113345163,328.9455508405724,2150800.0,,,,,
2024-09-19,329.1811828613281,334.22830179458634,326.2256031031752,333.8551647570573,2645700.0,,,,,
2024-09-20,330.1434936523437,330.2711489555612,325.8721052542426,326.31398438598995,5231000.0,,,,,
2024-09-23,333.0794372558594,333.3052912454786,328.01269052283703,331.2825240957801,1998500.0,,,,,
2024-09-24,333.4820251464844,334.463952094076,329.22046578986084,331.8323950663783,2842900.0,,,,,
2024-09-25,330.95849609375,333.60971108214136,328.1207425369348,329.0830418217214,3552700.0,,,,,
2024-09-26,349.3794250488281,357.41158029341887,343.3798657789003,348.5938954766652,4454800.0,,,,,
2024-09-27,343.3798828125,351.86371648362933,342.9870880409013,349.8900336306712,2575200.0,,,,,
2024-09-30,347.0915832519531,347.6610877539781,341.4356738738842,342.2015757716614,2424900.0,,,,,
2024-10-01,345.61865234375,348.5742320324302,343.5762275440312,348.5742320324302,1827300.0,,,,,
2024-10-02,349.85076904296875,350.7344973240534,344.99021854795365,346.3354537042539,2421300.0,,,,,
2024-10-03,354.7112731933594,357.8632802016665,352.8357891685945,353.0518142909766,3646300.0,,,,,
2024-10-04,355.6932067871094,361.1429193087123,353.3169603623937,357.6178051738756,2131400.0,,,,,
2024-10-07,350.3515319824219,355.4575642284706,349.4187193376853,353.49371028245696,1536800.0,,,,,
2024-10-08,353.8668212890625,354.1319307644956,351.05849477056387,353.0321774302136,2348300.0,,,,,
2024-10-09,358.4819030761719,359.83696715758,354.2498000196202,354.4560262692498,2046400.0,,,,,
2024-10-10,355.98748779296875,359.33962245153674,353.8578889293127,358.44242824823687,2088000.0,,,,,
2024-10-11,355.6621398925781,358.2847007957185,354.9917189336417,357.41708304273897,1436500.0,,,,,
2024-10-14,359.46783447265625,360.4734659476772,356.076254090066,356.49032524942453,2256500.0,,,,,
2024-10-15,363.4706726074219,365.77773069450296,360.28612789395174,360.28612789395174,2955900.0,,,,,
2024-10-16,367.02001953125,367.621418633413,359.7438967536895,360.5424926597137,2110700.0,,,,,
2024-10-17,369.8693237304688,370.2242719597576,366.5467651932212,367.7495934853532,1906900.0,,,,,
2024-10-18,371.5552062988281,372.018591660254,368.3903995173482,370.2242333199287,1893300.0,,,,,
2024-10-21,370.7369384765625,372.0284962933894,368.94254987571634,369.721438130019,1785100.0,,,,,
2024-10-22,366.5566101074219,369.5833732411456,365.90589680291936,369.3467611624196,1740200.0,,,,,
2024-10-23,365.4129638671875,367.23692901990574,363.04675262842176,365.6199994524773,2211800.0,,,,,
2024-10-24,359.1030578613281,368.1834081746893,358.6298035775016,362.3270180473728,2311800.0,,,,,
2024-10-25,355.7212829589844,360.30585254414206,354.5283236260235,358.87625104735014,2129300.0,,,,,
2024-10-28,356.2340087890625,361.8241801078569,355.3171068397588,358.87627745690907,2717700.0,,,,,
2024-10-29,357.9298095703125,359.9410725982672,353.9959528759712,355.8297869167636,2642900.0,,,,,
2024-10-30,341.6916198730469,353.77902524669224,340.4789227628006,352.9607217283355,3916800.0,,,,,
2024-10-31,339.9662475585937,342.9634342086273,337.7972031913269,339.77891963196583,3078200.0,,,,,
2024-11-01,340.8042907714844,343.05219581604666,339.97608830790307,342.0564031569358,2579800.0,,,,,
2024-11-04,339.0592346191406,341.8001019499911,336.7718838729316,340.40010681409484,1931300.0,,,,,
2024-11-05,340.6268310546875,342.52968700652,337.3930019376783,337.96485463632524,1553900.0,,,,,
2024-11-06,351.1170349121094,352.2015570701868,348.0310887164913,350.89026161469144,3009700.0,,,,,
2024-11-07,355.6325988769531,356.9044491230564,351.27483212092375,352.9607535526359,2250500.0,,,,,
2024-11-08,350.5254821777344,357.65372197700435,350.1212498152081,355.69171318444927,2289500.0,,,,,
2024-11-11,352.27056884765625,355.56358088387327,349.1156306764887,350.00295609687936,2985200.0,,,,,
2024-11-12,355.5339660644531,357.03258949251455,351.9255114441631,352.60580127126855,3233600.0,,,,,
2024-11-13,365.00872802734375,365.42282928202,353.986106633344,354.4790685570972,3353900.0,,,,,
2024-11-14,356.97344970703125,366.7636661550482,355.948080495289,366.1523981922044,3503000.0,,,,,
2024-11-15,348.59307861328125,355.23819527180416,343.93951716151884,355.2086187618822,3614700.0,,,,,
2024-11-18,347.8240661621094,350.49591123804447,346.86771887166674,348.5930855233308,1759900.0,,,,,
2024-11-19,348.9677734375,348.98748108364697,345.0634931637276,346.30576689520143,2447000.0,,,,,
2024-11-20,352.0437927246094,352.3001124340075,346.7000728809391,348.73107335327023,1792700.0,,,,,
2024-11-21,355.9678039550781,358.383329490285,353.2663821587475,354.4593416259433,2240100.0,,,,,
2024-11-22,353.6114196777344,359.5072545993112,352.2508400736777,353.1973184594541,2211100.0,,,,,
2024-11-25,356.2044372558594,359.0241650330438,353.45370128149494,354.93258706091547,3054800.0,,,,,
2024-11-26,358.0677795410156,359.3987826182809,355.54381715343334,356.8945278739748,2106100.0,,,,,
2024-11-27,357.0621643066406,360.5227664465192,355.8001830557458,358.95512113897973,1657000.0,,,,,
2024-11-29,357.2691955566406,359.8621799136611,354.9325610107342,355.08044356022083,1311300.0,,,,,
2024-12-02,356.29315185546875,358.2452617461418,351.9353553694079,357.66357030784985,2445500.0,,,,,
2024-12-03,347.5776062011719,349.35225711484736,341.7409237083577,343.8902305031001,3044700.0,,,,,
2024-12-04,354.962158203125,357.01286654750805,348.1395520052204,348.69169703548545,2074000.0,,,,,
2024-12-05,353.0888977050781,353.84804820454934,349.8945141995547,351.0578970703309,1821300.0,,,,,
2024-12-06,357.5945739746094,366.6453472293736,356.46073753522063,360.157951781906,2332100.0,,,,,
2024-12-09,354.4396057128906,360.8481104058914,353.05931841199947,355.3762453570703,2185000.0,,,,,
2024-12-10,357.791748046875,361.193197259048,352.06353306313406,353.473396903771,2157800.0,,,,,
2024-12-11,358.7185363769531,361.4298270128526,358.3143039806762,358.7284052437919,1541300.0,,,,,
2024-12-12,355.1100158691406,356.9044043496997,350.3973014572145,356.2241145421032,1834200.0,,,,,
2024-12-13,353.6311340332031,355.6818723439813,351.23534646998195,354.5184594172103,1808700.0,,,,,
2024-12-16,352.0339660644531,355.93821607017867,351.43256696060496,354.4889068129612,2306300.0,,,,,
2024-12-17,352.27056884765625,353.4339818221314,348.0508161016142,352.3297218698152,2479100.0,,,,,
2024-12-18,342.71697998046875,354.34103076362726,342.23388691519017,352.2705846312772,3232900.0,,,,,
2024-12-19,366.9214172363281,371.6045554422675,358.07767925232866,359.8621989827092,6075500.0,,,,,
2024-12-20,361.212890625,366.8326682086992,356.90440851856675,365.48195744358,7013100.0,,,,,
2024-12-23,353.7198791503906,357.8509023758522,350.72269239179894,355.50439886300205,3549300.0,,,,,
2024-12-24,356.5396423339844,356.85514518325203,353.4931412852624,354.8832975073407,1075400.0,,,,,
2024-12-26,355.35650634765625,356.85512977295787,354.0156644281827,355.2776456827487,910500.0,,,,,
2024-12-27,351.1663513183594,355.35652770050547,349.01704453640406,353.7297593579798,1195700.0,,,,,
2024-12-30,347.5282897949219,349.63818128549457,344.3141984895564,347.6465958433637,1490100.0,,,,,
2024-12-31,346.838134765625,350.0818023363545,345.4972627799326,349.98323402882323,1748600.0,,,,,
2025-01-02,343.9099426269531,349.81561648334167,341.23806750062835,348.1296952320933,2253600.0,,,,,
2025-01-03,348.869140625,349.82548790897573,344.17613373604604,345.07332799940525,2029700.0,,,,,
2025-01-06,346.38458251953125,349.5001052221025,344.72823781831784,347.8437605208891,2356300.0,,,,,
2025-01-07,351.3734130859375,358.1072596994445,348.8297127199979,350.3480438638839,4663100.0,,,,,
2025-01-08,352.6945495605469,358.4819177438056,350.3480459843413,355.9185097171607,2216900.0,,,,,
2025-01-10,344.8663024902344,352.9607286528547,343.8310644232247,350.032533694868,2830000.0,,,,,
2025-01-13,344.2254333496094,345.97050755964733,339.5225577944142,340.2718694743877,2711200.0,,,,,
2025-01-14,344.0775756835937,347.5578858819774,340.76488578861535,346.26632796706514,1825400.0,,,,,
2025-01-15,344.8071594238281,350.2001640951637,344.14657720458604,347.39027510072964,2624000.0,,,,,
2025-01-16,347.09429931640625,349.7577079171074,343.56949652437726,345.65862218694247,2025800.0,,,,,
2025-01-17,349.1042175292969,353.4706229683402,348.4309474040243,351.41119958048444,4064800.0,,,,,
2025-01-21,352.8963623046875,353.3319845637799,344.55959108741536,345.7972332967811,3098600.0,,,,,
2025-01-22,355.5597229003906,356.6092712404662,351.331948200663,354.698328799948,3155800.0,,,,,
2025-01-23,359.6687316894531,359.7281360973806,354.114177821238,354.5498302899558,2111100.0,,,,,
2025-01-24,358.8271484375,360.4014257647983,356.58948156449554,358.5598285873127,1827800.0,,,,,
2025-01-27,369.4609375,370.1540292070923,355.3815188528445,355.767677716592,3855600.0,,,,,
2025-01-28,374.649169921875,378.2432575830842,367.08468609455343,368.32232832683445,4052700.0,,,,,
2025-01-29,370.7184143066406,378.12444603297314,369.4906526742884,376.11451627089696,2345600.0,,,,,
2025-01-30,376.9858093261719,382.0947998887098,372.9956521327465,374.26299652079575,2218600.0,,,,,
2025-01-31,381.1443176269531,383.1740388211804,375.8868157906302,376.9858275999081,3104400.0,,,,,
2025-02-03,381.4017028808594,382.83737988100864,374.7976611982685,377.3719629489465,2792900.0,,,,,
2025-02-04,387.7483520507813,388.5701634055988,376.7877853006809,377.7383162808946,3166600.0,,,,,
2025-02-05,394.3128051757813,394.4118225950203,386.5602277249369,386.956267186019,3463400.0,,,,,
2025-02-06,383.51068115234375,393.94648921407656,382.1047364571214,391.29299144392746,2828000.0,,,,,
2025-02-07,382.16412353515625,386.6691290989215,381.5502276168831,385.1542562405948,2437400.0,,,,,
2025-02-10,383.0651550292969,386.1443945437043,381.3819494282688,384.4017845300164,1771300.0,,,,,
2025-02-11,386.154296875,386.49093194464126,380.0948051897067,381.193817015664,2121000.0,,,,,
2025-02-12,384.9859313964844,387.6394593158592,382.1839226677652,382.23341627088,2251000.0,,,,,
2025-02-13,385.6790161132813,387.0453779521706,380.92648209754594,384.7680981487303,3387300.0,,,,,
2025-02-14,384.1641540527344,387.13449545004937,383.5997819354345,386.1443816509444,2024700.0,,,,,
2025-02-18,383.7284851074219,386.6295111625771,377.7184873527871,380.82745905226665,3701100.0,,,,,
2025-02-19,386.3621826171875,388.14437525262434,380.6393264414202,382.17399064327566,1438000.0,,,,,
2025-02-20,381.0353698730469,386.1443604214509,380.45120638959617,384.0354133107632,2252400.0,,,,,
2025-02-21,360.6588745117188,378.9858610154836,360.3321200259072,376.2432565755301,3751700.0,,,,,
2025-02-24,360.3123168945313,363.302449695394,357.4904865189235,360.8073737949581,2755800.0,,,,,
2025-02-25,359.36181640625,361.9657903233342,355.9459117041025,357.5102782157724,1947600.0,,,,,
2025-02-26,354.8072814941406,359.42121536589883,353.3319914052167,359.11428250930305,2267500.0,,,,,
2025-02-27,353.3419189453125,358.0449596546865,351.8567481949839,354.51024601709406,2735400.0,,,,,
2025-02-28,345.0546569824219,355.5894822472843,339.0248676068263,353.6191352517231,5768000.0,,,,,
2025-03-03,341.579345703125,348.5101422120251,339.61893974305315,345.96557274353665,3011100.0,,,,,
2025-03-04,342.3615417480469,345.78732696748546,338.6189128670981,338.7971260957446,3156300.0,,,,,
2025-03-05,344.8170471191406,345.3516868241794,340.0644826743327,341.8070926590165,2578500.0,,,,,
2025-03-06,338.46051025390625,343.6685187031406,336.4604911818288,341.1140080839994,3467600.0,,,,,
2025-03-07,338.7971496582031,339.5001522465472,332.58914670160414,335.64859486964343,4459900.0,,,,,
2025-03-10,331.9851379394531,336.5396673650279,329.2425336499402,335.53967299525226,3454700.0,,,,,
2025-03-11,324.5494079589844,331.12374781788867,322.331532520714,329.7870881570834,3390000.0,,,,,
2025-03-12,321.12359619140625,326.7375547451952,319.6978601147597,325.25238404180794,3086200.0,,,,,
2025-03-13,313.9353942871094,320.4899429018823,311.49969254900367,320.4899429018823,3667400.0,,,,,
2025-03-14,315.6680908203125,315.74728662979214,311.182876488626,313.28191292240416,4086000.0,,,,,
2025-03-17,322.4899597167969,323.4998951384081,316.4403788577849,316.83641833753165,3518100.0,,,,,
2025-03-18,320.8661804199219,321.83647258762426,316.3314423797987,320.44043874569024,2811300.0,,,,,
2025-03-19,321.26220703125,323.4998737569422,317.89582635208706,321.975090134027,4314100.0,,,,,
2025-03-20,297.9351501464844,303.8164285942361,288.6280863771127,293.2221987425401,10699500.0,,,,,
2025-03-21,302.30157470703125,302.57880538260764,292.6578450451624,295.103427518092,11735300.0,,,,,
2025-03-24,304.1431579589844,307.3907301011254,302.1629303060721,305.05407597430946,3793200.0,,,,,
2025-03-25,305.8461608886719,309.3808745695748,302.40058404385195,304.5095011538229,3890400.0,,,,,
2025-03-26,308.08380126953125,309.6580785224455,305.9649433189476,305.9748541256299,3669700.0,,,,,
2025-03-27,305.4798278808594,309.90563804171967,304.44022041467406,306.1630088612247,2871000.0,,,,,
2025-03-28,301.3213195800781,307.0045933411567,300.8361734869633,305.3312986012144,2377500.0,,,,,
2025-03-31,308.9551086425781,310.01450741032653,297.4301698788635,299.4599212328893,5511900.0,,,,,
2025-04-01,310.4798583984375,312.89573838102393,307.9055868048157,308.5194524991678,3503900.0,,,,,
2025-04-02,313.2026672363281,314.8561704832212,306.6877320980433,306.6877320980433,4123000.0,,,,,
2025-04-03,298.4797058105469,308.70759856378453,297.9945597044239,304.9550586992158,3614800.0,,,,,
2025-04-04,282.2418212890625,296.09350289077366,281.7863774275225,293.8657469680232,4659000.0,,,,,
2025-04-07,281.9051818847656,290.1429353547032,272.29118604496693,276.1823257447491,6333600.0,,,,,
2025-04-08,278.608154296875,290.13306394512733,273.9446962486604,287.42016163072066,4730400.0,,,,,
2025-04-09,296.9747314453125,297.4796991453464,276.1625505374388,277.23186013153264,6702200.0,,,,,
2025-04-10,283.8006286621094,294.6264901457846,276.9548615259201,291.0145496669276,4578600.0,,,,,
2025-04-11,282.92498779296875,284.87522541568904,275.35287328067574,281.17373665746817,5019500.0,,,,,
2025-04-14,288.3478698730469,291.8006026483093,285.21355190699603,288.4772277871458,3299300.0,,,,,
2025-04-15,287.2235107421875,290.6264743868606,285.91007232655124,287.47226663761666,3273200.0,,,,,
2025-04-16,283.82049560546875,291.0443759880446,282.3279603439916,288.0095664359908,3183900.0,,,,,
2025-04-17,280.9449157714844,285.24342495370087,280.3677850864139,284.0991235364539,2321500.0,,,,,
2025-04-21,277.8404235839844,280.9349321017684,274.6065972002861,280.9349321017684,2835500.0,,,,,
2025-04-22,282.546875,283.68121640746267,278.755837754147,279.99961717511474,2499500.0,,,,,
2025-04-23,286.7259826660156,295.4622880026585,285.5419022417689,293.1836756275482,2763100.0,,,,,
2025-04-24,289.9598083496094,290.30807265564283,283.3229880933024,283.5817039261915,3271400.0,,,,,
2025-04-25,291.9299621582031,292.5468718758556,287.5816839125505,290.06924268741216,2919200.0,,,,,
2025-04-28,291.7906494140625,294.58666309683827,288.4473849374925,293.0543183622229,1865200.0,,,,,
2025-04-29,296.98468017578125,297.55185088703735,293.3329303864597,294.14885698520965,3251900.0,,,,,
2025-04-30,297.6612854003906,298.059288742557,290.2583078464036,293.80058921338883,2834700.0,,,,,
2025-05-01,299.034423828125,303.2433843419544,297.01452725272645,299.3130292052245,2848600.0,,,,,
2025-05-02,303.8105163574219,304.8154998242126,302.3577905284777,303.4821719585093,1810000.0,,,,,
2025-05-05,306.1786804199219,307.8702325589514,301.9000914080823,301.91998094693025,3548600.0,,,,,
2025-05-06,302.28814697265625,304.4274719304829,301.6911571260817,302.3478459573137,2719400.0,,,,,
2025-05-07,304.5667419433594,306.5567889595131,301.95978521071123,303.28315311554206,2647700.0,,,,,
2025-05-08,307.3428649902344,311.69111284725994,306.4672394475852,307.4622629522852,2861600.0,,,,,
2025-05-09,306.36773681640625,310.03937604742464,305.17372680761594,308.48714178000154,1844400.0,,,,,
2025-05-12,320.48712158203125,320.8652353777541,313.7906023676901,314.89509426391794,3271300.0,,,,,
2025-05-13,320.9249572753906,324.0891250038924,319.9597831784402,320.31800746101766,2775500.0,,,,,
2025-05-14,318.81549072265625,320.497082906175,316.3179719623173,319.9398721624217,2417100.0,,,,,
2025-05-15,321.6015625,322.3876396298914,318.168749371515,318.6264517155044,3050400.0,,,,,
2025-05-16,316.1090393066406,316.47719316777403,308.1886602187973,315.84039387531044,3968000.0,,,,,
2025-05-19,317.80059814453125,319.293133525581,313.5020889593375,314.2185071568698,2247300.0,,,,,
2025-05-20,318.5866394042969,318.73588686667813,315.8105455068767,316.8751976490028,2930500.0,,,,,
2025-05-21,316.1388854980469,321.2532907868684,314.8453670212396,315.4622767675849,2788000.0,,,,,
2025-05-22,314.8752136230469,317.6015684250478,314.4672503248547,315.929936153706,2996600.0,,,,,
2025-05-23,308.03936767578125,310.17869253436896,306.3378859605532,309.5617524453449,2947200.0,,,,,
2025-05-27,313.8602600097656,314.1289357928353,310.457296593684,311.9597614524663,3248900.0,,,,,
2025-05-28,314.41748046875,315.8105377252086,312.48713236095784,313.1836609891872,3437600.0,,,,,
2025-05-29,316.1488342285156,316.8354028871961,313.2135026955653,315.939857425816,2557800.0,,,,,
2025-05-30,315.2433776855469,317.40256184785744,312.52695238236834,316.5767056379404,4012700.0,,,,,
2025-06-02,312.9050598144531,313.3727221018131,309.6612732950748,312.0692436687753,2340400.0,,,,,
2025-06-03,311.3428649902344,312.4274370237513,309.05432295484417,311.4423734191012,3678200.0,,,,,
2025-06-04,314.825439453125,315.21351320614684,312.8254628024774,313.5418505944407,2337800.0,,,,,
2025-06-05,313.810546875,316.3776943943035,311.8503491743151,315.72097517640947,3787400.0,,,,,
2025-06-06,316.0692138671875,318.5567726578402,314.8055449331908,316.8354014087616,2309500.0,,,,,
2025-06-09,315.0443420410156,317.6413692183601,314.4672417603324,316.4274393093429,2291300.0,,,,,
2025-06-10,319.3229675292969,320.0891247227498,315.4224618951081,315.98963260016586,2356100.0,,,,,
2025-06-11,317.63140869140625,320.1687065165089,316.2582713777901,319.3229608186133,1859000.0,,,,,
2025-06-12,316.5468444824219,317.03439630129463,314.5368774922111,315.9199747920377,2194500.0,,,,,
2025-06-13,310.1587829589844,315.73092092453817,309.73093011930143,312.7558102204379,3102600.0,,,,,
2025-06-16,312.7657470703125,315.472212409819,311.26328212025766,312.7657470703125,2930000.0,,,,,
2025-06-17,310.4772033691406,314.37770912491345,310.29810641428975,311.41252795430785,2533800.0,,,,,
2025-06-18,304.8553161621094,312.6364075101775,304.3478444411502,312.6364075101775,4593100.0,,,,,
2025-06-20,283.9498596191406,287.4324419707256,271.8304803233951,280.0294644855284,11697400.0,,,,,
2025-06-23,293.5319519042969,293.86029632009127,282.815559032531,284.5767398123014,5454900.0,,,,,
2025-06-24,299.2234802246094,300.1488448292285,293.5419043124461,294.2085530795856,4940500.0,,,,,
2025-06-25,293.1339416503906,300.14884547769714,292.8851857648023,299.5020862483093,3164500.0,,,,,
2025-06-26,294.6065673828125,295.4821929892809,291.1439047681361,295.1140391242226,3634000.0,,,,,
2025-06-27,293.9896545410156,295.2235044125161,291.5319451164189,294.40757779997904,4159500.0,,,,,
2025-06-30,297.402587890625,297.52198585187097,294.2682395793816,295.26326307737446,3136800.0,,,,,
2025-07-01,301.114013671875,302.6762078907556,296.4473509197464,296.6364078183731,3565600.0,,,,,
2025-07-02,300.7856750488281,301.66130062440413,296.83543037199684,301.66130062440413,2748500.0,,,,,
2025-07-03,303.2632751464844,303.7806764587684,300.7856762338794,301.4921344491671,1616100.0,,,,,
2025-07-07,299.0443725585937,303.2732224529134,297.8005931779115,302.0194831201593,2753300.0,,,,,
2025-07-08,301.8204650878906,306.238371859984,299.01452189402653,300.2483413177924,2890500.0,,,,,
2025-07-09,295.91998291015625,302.6762009794561,293.3229861499648,301.6513279887959,3177400.0,,,,,
2025-07-10,288.3599853515625,292.6000061035156,285.7900085449219,292.0400085449219,5197200.0,,,,,
2025-07-11,281.0599975585937,287.739990234375,280.42999267578125,287.2099914550781,5077100.0,,,,,
2025-07-14,279.989990234375,280.94000244140625,276.95001220703125,280.69000244140625,4281800.0,,,,,
