Date,Close,High,Low,Open,Volume,"('Close', 'TROX')","('High', 'TROX')","('Low', 'TROX')","('Open', 'TROX')","('Volume', 'TROX')"
2024-06-03,18.835453033447266,19.21606084622176,18.343446991527045,18.96541615860496,1724600.0,,,,,
2024-06-04,18.22276496887207,18.510542982474856,18.03710361913757,18.510542982474856,1050700.0,,,,,
2024-06-05,18.677640914916992,18.70548914574312,18.13921994802832,18.222766411121587,601800.0,,,,,
2024-06-06,18.259899139404297,18.69620519045436,18.241332472394127,18.67764029405901,521900.0,,,,,
2024-06-07,18.139219284057617,18.241332411040457,17.73076146428181,17.953556155810027,731200.0,,,,,
2024-06-10,18.11136817932129,18.371296188896213,17.870006835562013,17.91642172948642,692400.0,,,,,
2024-06-11,18.05567169189453,18.167068156290448,17.600797188664092,17.82359365868568,709500.0,,,,,
2024-06-12,18.15778350830078,18.83545266189096,18.11136861326429,18.603374645478983,748100.0,,,,,
2024-06-13,18.49197769165039,18.79832062358044,18.16706809218158,18.287749660568647,1033000.0,,,,,
2024-06-14,17.99068832397461,18.464127723370638,17.582232261080485,18.21348479360852,1133400.0,,,,,
2024-06-17,17.74004554748535,18.018538481011586,17.35015437817969,17.897858681980857,1026800.0,,,,,
2024-06-18,17.470834732055664,17.897859250387704,17.41513649770451,17.702912774236243,1170800.0,,,,,
2024-06-20,16.885997772216797,17.489400289434624,16.848864437931475,17.40585205790748,815500.0,,,,,
2024-06-21,16.514673233032227,16.756032822705436,16.301160102760036,16.700334592058912,2095500.0,,,,,
2024-06-24,17.210908889770508,17.39657026580362,16.63535455165338,16.653921220441188,1546900.0,,,,,
2024-06-25,15.289300918579102,17.099510372071045,15.2614526864612,17.099510372071045,2824500.0,,,,,
2024-06-26,14.917975425720217,15.196470122980571,14.630199165437874,15.196470122980571,2501800.0,,,,,
2024-06-27,14.463102340698242,14.908691720470262,14.40740411088044,14.908691720470262,1474700.0,,,,,
2024-06-28,14.565216064453123,14.825144082825158,14.388837159771816,14.565216064453123,3451400.0,,,,,
2024-07-01,14.723031044006348,14.815862617314195,14.370272304867022,14.583784569352073,1299700.0,,,,,
2024-07-02,14.723031044006348,14.890128407144967,14.444538094697798,14.723031044006348,888800.0,,,,,
2024-07-03,15.18718719482422,15.24288542751743,14.732313572856608,14.815861807203872,469600.0,,,,,
2024-07-05,15.010807037353516,15.0943552697255,14.741596558214583,15.0943552697255,713200.0,,,,,
2024-07-08,15.252169609069824,15.38213274944856,15.01080822649861,15.19647137328108,693500.0,,,,,
2024-07-09,14.648764610290527,15.23360133634055,14.5744997135198,15.159336439569824,1512100.0,,,,,
2024-07-10,15.057221412658691,15.112921412717418,14.713746932037152,14.778728494824213,1111200.0,,,,,
2024-07-11,15.335715293884276,15.76273798150199,15.242883735954216,15.521376639129706,1287400.0,,,,,
2024-07-12,15.345000267028809,15.744172998752305,15.289300263947952,15.679191432439524,859400.0,,,,,
2024-07-15,15.428548812866213,15.69775841740522,15.298583906999005,15.447113710320163,926200.0,,,,,
2024-07-16,16.069082260131836,16.152630492366313,15.39141483922094,15.474963071455418,992700.0,,,,,
2024-07-17,15.261451721191406,16.199047173183036,15.233601720220024,15.911269141656648,1629900.0,,,,,
2024-07-18,14.917975425720217,15.252168354186704,14.695180730280835,15.122205224500778,1021000.0,,,,,
2024-07-19,14.398120880126951,14.89012693043392,14.370270879712091,14.769445365917676,1744200.0,,,,,
2024-07-22,14.704463958740234,14.797294638522269,14.258873685741255,14.546650829272618,1143700.0,,,,,
2024-07-23,14.769445419311523,14.936541881175131,14.583783175744964,14.6951805218849,962100.0,,,,,
2024-07-24,14.528083801269531,14.84371005236494,14.509518019897246,14.685896926817236,738800.0,,,,,
2024-07-25,14.667330741882324,14.83442631086494,14.370270280332637,14.45381850747763,942200.0,,,,,
2024-07-26,15.07578945159912,15.242885925755465,14.639483368446966,14.9736745461447,1025300.0,,,,,
2024-07-29,14.982955932617188,15.32643217046766,14.825143698471312,15.140769052070423,645400.0,,,,,
2024-07-30,15.047938346862791,15.22431814228849,14.871560322051916,15.029373450461264,669600.0,,,,,
2024-07-31,15.001523971557615,15.382131805552904,15.001523971557615,15.196470440778189,1486400.0,,,,,
2024-08-01,14.518802642822266,15.24288588680363,14.25887459806385,14.871561373302283,1058400.0,,,,,
2024-08-02,12.3558349609375,13.2284479821549,11.984509574113597,13.2284479821549,3585200.0,,,,,
2024-08-05,11.752431869506836,12.18873883502668,11.371824023432968,11.483221377017456,1622600.0,,,,,
2024-08-06,12.485797882080078,12.819990813085084,11.696733108411724,11.761714673748283,1784700.0,,,,,
2024-08-07,11.74314785003662,12.903537988787567,11.678166285564942,12.810707308871944,1189200.0,,,,,
2024-08-08,12.030924797058104,12.244436154145934,11.956659900218218,11.99379234863816,847300.0,,,,,
2024-08-09,12.02164077758789,12.19802056149772,11.91952677158723,12.049489890986736,1094400.0,,,,,
2024-08-12,12.02164077758789,12.2165863419945,11.882394325286322,12.068056556790864,741700.0,,,,,
2024-08-13,12.31870174407959,12.365116639899735,11.965943046940655,12.151605286143411,517100.0,,,,,
2024-08-14,12.467230796813965,12.485796576980606,12.263001903136889,12.420815018436356,604400.0,,,,,
2024-08-15,13.089200973510742,13.12633342212508,12.662177371792176,12.857122948344292,1392000.0,,,,,
2024-08-16,12.968520164489746,13.200598187335194,12.801423704742655,13.079917509218673,539900.0,,,,,
2024-08-19,12.736442565917969,13.10776706071721,12.66217766695812,12.996369712277438,828100.0,,,,,
2024-08-20,12.485797882080078,12.736442580333833,12.392967200928911,12.736442580333833,571300.0,,,,,
2024-08-21,12.680743217468262,12.736442333324684,12.430099409382896,12.64361076866645,720900.0,,,,,
2024-08-22,12.532214164733888,12.727159753819825,12.51364749657929,12.699310636895394,686600.0,,,,,
2024-08-23,13.302712440490724,13.34912822296503,12.59719502574202,12.755008154970216,922200.0,,,,,
2024-08-26,13.447867393493652,13.775636114260193,13.279301413843298,13.47596246768364,823200.0,,,,,
2024-08-27,13.260571479797363,13.38231412305316,13.129464704827983,13.38231412305316,563400.0,,,,,
2024-08-28,13.110733032226562,13.20438148255302,13.026449605552312,13.110733032226562,599100.0,,,,,
2024-08-29,13.120100021362305,13.34485526409835,12.979627324828815,13.269936849853,669200.0,,,,,
2024-08-30,13.045180320739746,13.2043821585868,12.923437686321536,13.15755793102628,843200.0,,,,,
2024-09-03,12.249171257019045,12.76423597926681,12.183617873621316,12.55820991174813,1067200.0,,,,,
2024-09-04,12.118063926696776,12.40837343396391,12.099334770829998,12.25853661463812,489000.0,,,,,
2024-09-05,11.83712100982666,12.22107810444742,11.771566727822131,12.17425387247217,806100.0,,,,,
2024-09-06,11.584270477294922,11.940133383342772,11.39697444597972,11.809025714873169,1100200.0,,,,,
2024-09-09,11.378243446350098,11.696647119551956,11.312690064137191,11.565540355126142,826500.0,,,,,
2024-09-10,10.947463035583496,11.37824435249915,10.910003829464651,11.322055989869847,975000.0,,,,,
2024-09-11,10.99428653717041,11.059840813353103,10.647788680282517,10.938098178268516,1148000.0,,,,,
2024-09-12,10.966192245483398,11.097299903409072,10.806990408394316,11.078569855234896,1041800.0,,,,,
2024-09-13,11.28459644317627,11.443798287651042,11.144123754646705,11.27523141865472,1226000.0,,,,,
2024-09-16,11.162853240966797,11.621728702215954,11.15348821691734,11.40633850766556,818600.0,,,,,
2024-09-17,11.6123628616333,11.67791713227214,11.237770856973306,11.303324234514358,1823900.0,,,,,
2024-09-18,11.40633773803711,11.949496592886703,11.396972714619546,11.518715339754497,1237900.0,,,,,
2024-09-19,12.13679313659668,12.155522291168635,11.584269233707593,11.88394285164154,1895000.0,,,,,
2024-09-20,11.874579429626465,12.136793860968666,11.677918382845345,12.080604607703538,1779700.0,,,,,
2024-09-23,12.089969635009766,12.164888043982726,11.827755203604395,11.90267361257736,1299700.0,,,,,
2024-09-24,12.848519325256348,12.914072708215995,12.155522719706068,12.286630378723226,1165200.0,,,,,
2024-09-25,12.380278587341309,12.876613247921052,12.352183515406308,12.764235639474572,1268800.0,,,,,
2024-09-26,13.663257598876951,13.663257598876951,12.782964980262207,12.87661343521198,1260200.0,,,,,
2024-09-27,13.578974723815918,14.112768616822876,13.504056314028904,13.775635772781309,1083900.0,,,,,
2024-09-30,13.70071792602539,13.710082950908095,13.44786761277991,13.44786761277991,1358600.0,,,,,
2024-10-01,13.15755844116211,13.710082382983046,13.120099236280922,13.63516397322067,1437700.0,,,,,
2024-10-02,13.588339805603027,13.616433986117132,13.120099295911109,13.16692352549988,1284300.0,,,,,
2024-10-03,13.19501781463623,13.410408022180633,13.063910149327963,13.33548961146102,576000.0,,,,,
2024-10-04,13.298029899597168,13.66325780776765,13.17628726354034,13.56960935138613,452800.0,,,,,
2024-10-07,13.298029899597168,13.391678355978687,13.15755810812276,13.166923132380484,599500.0,,,,,
2024-10-08,12.85788345336914,13.195017178450692,12.717411663317067,13.195017178450692,646300.0,,,,,
2024-10-09,12.782964706420898,13.110733398625674,12.745505503863024,12.792329730334826,598400.0,,,,,
2024-10-10,13.43850326538086,13.700717706204014,13.073275338696602,13.504056652312167,1015600.0,,,,,
2024-10-11,13.813096046447754,13.841190229017167,13.279302112139089,13.438503968529034,817300.0,,,,,
2024-10-14,13.457232475280762,13.728811941916709,13.354219882107788,13.57897511799314,716300.0,,,,,
2024-10-15,13.288665771484377,13.597705341144875,13.204383226774706,13.316760846152194,762900.0,,,,,
2024-10-16,13.65389347076416,13.85055452458578,13.513421672219252,13.513421672219252,741900.0,,,,,
2024-10-17,13.644527435302734,13.831824343618957,13.475961468155123,13.728810865425464,1039600.0,,,,,
2024-10-18,13.466596603393556,13.981661321159304,13.457231579247413,13.785000279579576,711900.0,,,,,
2024-10-21,12.745505332946776,13.438501910621174,12.73614120225626,13.429136886832833,899400.0,,,,,
2024-10-22,12.567575454711914,12.679953070788429,12.417738633276562,12.633128840815406,880700.0,,,,,
2024-10-23,12.567575454711914,12.586304610842385,12.305361017200047,12.445832814021214,1034600.0,,,,,
2024-10-24,12.5863037109375,12.895343249424355,12.305360137382278,12.895343249424355,1533200.0,,,,,
2024-10-25,11.621728897094728,12.26790127777694,11.43443287845418,11.565540538051495,2748100.0,,,,,
