Date,Close,High,Low,Open,Volume,"('Close', 'CANG')","('High', 'CANG')","('Low', 'CANG')","('Open', 'CANG')","('Volume', 'CANG')"
2024-07-09,1.8799999952316284,1.9299999475479128,1.75,1.7699999809265137,61500.0,,,,,
2024-07-10,1.8799999952316284,2.0,1.8799999952316284,1.9299999475479128,69600.0,,,,,
2024-07-11,1.9600000381469729,2.0,1.8899999856948853,1.899999976158142,83700.0,,,,,
2024-07-12,2.0199999809265137,2.069999933242798,1.919999957084656,1.940000057220459,59500.0,,,,,
2024-07-15,2.009999990463257,2.0799999237060547,1.9600000381469729,2.0,34900.0,,,,,
2024-07-16,2.009999990463257,2.069999933242798,2.0,2.0,52700.0,,,,,
2024-07-17,1.919999957084656,2.0199999809265137,1.919999957084656,1.940000057220459,31400.0,,,,,
2024-07-18,1.9700000286102293,1.9900000095367432,1.9299999475479128,1.9600000381469729,17700.0,,,,,
2024-07-19,1.950000047683716,2.0,1.9299999475479128,1.9700000286102293,8300.0,,,,,
2024-07-22,2.009999990463257,2.0199999809265137,1.9299999475479128,1.9299999475479128,31300.0,,,,,
2024-07-23,1.950000047683716,2.0299999713897705,1.909999966621399,1.9600000381469729,32300.0,,,,,
2024-07-24,1.9299999475479128,2.0,1.899999976158142,1.9800000190734863,5800.0,,,,,
2024-07-25,1.940000057220459,1.9600000381469729,1.9299999475479128,1.9299999475479128,6600.0,,,,,
2024-07-26,1.909999966621399,1.950000047683716,1.8799999952316284,1.940000057220459,20400.0,,,,,
2024-07-29,1.940000057220459,1.940000057220459,1.870000004768372,1.8899999856948853,18000.0,,,,,
2024-07-30,1.8600000143051147,1.8799999952316284,1.850000023841858,1.870000004768372,28300.0,,,,,
2024-07-31,1.870000004768372,1.899999976158142,1.850000023841858,1.850000023841858,6200.0,,,,,
2024-08-01,1.850000023841858,1.909999966621399,1.840000033378601,1.899999976158142,13400.0,,,,,
2024-08-02,1.7799999713897705,1.899999976158142,1.7799999713897705,1.8200000524520876,49400.0,,,,,
2024-08-05,1.6699999570846558,1.75,1.659999966621399,1.75,43000.0,,,,,
2024-08-06,1.7899999618530271,1.8899999856948853,1.6799999475479126,1.7200000286102295,23400.0,,,,,
2024-08-07,1.7200000286102295,1.7999999523162842,1.7200000286102295,1.75,8400.0,,,,,
2024-08-08,1.7599999904632568,1.7999999523162842,1.7200000286102295,1.7200000286102295,14400.0,,,,,
2024-08-09,1.7599999904632568,1.7999999523162842,1.75,1.75,3500.0,,,,,
2024-08-12,1.7200000286102295,1.75,1.7200000286102295,1.7300000190734863,2900.0,,,,,
2024-08-13,1.7000000476837158,1.840000033378601,1.690000057220459,1.7100000381469729,24100.0,,,,,
2024-08-14,1.7000000476837158,1.809999942779541,1.6699999570846558,1.6699999570846558,17300.0,,,,,
2024-08-15,1.7799999713897705,1.809999942779541,1.659999966621399,1.659999966621399,25600.0,,,,,
2024-08-16,1.850000023841858,1.899999976158142,1.7300000190734863,1.7799999713897705,25000.0,,,,,
2024-08-19,1.7100000381469729,1.940000057220459,1.690000057220459,1.8200000524520876,31000.0,,,,,
2024-08-20,1.7799999713897705,1.850000023841858,1.7400000095367432,1.7400000095367432,12800.0,,,,,
2024-08-21,1.830000042915344,1.870000004768372,1.7799999713897705,1.8200000524520876,25600.0,,,,,
2024-08-22,1.7000000476837158,1.870000004768372,1.6699999570846558,1.830000042915344,28400.0,,,,,
2024-08-23,1.7899999618530271,1.8600000143051147,1.7300000190734863,1.7300000190734863,19700.0,,,,,
2024-08-26,1.7699999809265137,1.7699999809265137,1.7400000095367432,1.7599999904632568,4100.0,,,,,
2024-08-27,1.7200000286102295,1.8200000524520876,1.7200000286102295,1.8200000524520876,10200.0,,,,,
2024-08-28,1.7200000286102295,1.7999999523162842,1.7200000286102295,1.75,14400.0,,,,,
2024-08-29,1.7699999809265137,1.7799999713897705,1.7200000286102295,1.7300000190734863,23300.0,,,,,
2024-08-30,1.7200000286102295,1.7899999618530271,1.7000000476837158,1.7300000190734863,24900.0,,,,,
2024-09-03,1.6799999475479126,1.75,1.659999966621399,1.75,17300.0,,,,,
2024-09-04,1.600000023841858,1.659999966621399,1.590000033378601,1.6399999856948853,28100.0,,,,,
2024-09-05,1.690000057220459,1.7300000190734863,1.600000023841858,1.6399999856948853,20400.0,,,,,
2024-09-06,1.6699999570846558,1.7699999809265137,1.6399999856948853,1.690000057220459,14100.0,,,,,
2024-09-09,1.649999976158142,1.6699999570846558,1.600000023841858,1.6399999856948853,9300.0,,,,,
2024-09-10,1.649999976158142,1.690000057220459,1.6100000143051147,1.6100000143051147,10800.0,,,,,
2024-09-11,1.5800000429153442,1.649999976158142,1.5199999809265137,1.649999976158142,27200.0,,,,,
2024-09-12,1.559999942779541,1.6299999952316284,1.399999976158142,1.559999942779541,30100.0,,,,,
2024-09-13,1.5299999713897705,1.6699999570846558,1.5199999809265137,1.5399999618530271,26500.0,,,,,
2024-09-16,1.5399999618530271,1.600000023841858,1.5299999713897705,1.5299999713897705,12200.0,,,,,
2024-09-17,1.5700000524520874,1.649999976158142,1.5399999618530271,1.5399999618530271,25200.0,,,,,
2024-09-18,1.5,1.690000057220459,1.4800000190734863,1.5399999618530271,48800.0,,,,,
2024-09-19,1.5800000429153442,1.659999966621399,1.5099999904632568,1.5099999904632568,66200.0,,,,,
2024-09-20,1.6100000143051147,1.7000000476837158,1.4600000381469729,1.5499999523162842,111800.0,,,,,
2024-09-23,1.600000023841858,1.6799999475479126,1.5299999713897705,1.600000023841858,87300.0,,,,,
2024-09-24,1.600000023841858,1.6699999570846558,1.4800000190734863,1.6200000047683716,379700.0,,,,,
2024-09-25,1.6100000143051147,1.690000057220459,1.590000033378601,1.600000023841858,65000.0,,,,,
2024-09-26,1.690000057220459,1.7999999523162842,1.649999976158142,1.649999976158142,159000.0,,,,,
2024-09-27,1.8200000524520876,1.850000023841858,1.7400000095367432,1.7400000095367432,74400.0,,,,,
2024-09-30,1.7799999713897705,1.830000042915344,1.7200000286102295,1.7899999618530271,159800.0,,,,,
2024-10-01,1.7300000190734863,1.7799999713897705,1.7200000286102295,1.75,30600.0,,,,,
2024-10-02,1.899999976158142,1.899999976158142,1.7100000381469729,1.75,237300.0,,,,,
2024-10-03,1.840000033378601,1.850000023841858,1.7799999713897705,1.850000023841858,30300.0,,,,,
2024-10-04,1.850000023841858,1.899999976158142,1.7999999523162842,1.840000033378601,30100.0,,,,,
2024-10-07,1.7899999618530271,1.8799999952316284,1.75,1.8600000143051147,33200.0,,,,,
2024-10-08,1.7799999713897705,1.7899999618530271,1.7400000095367432,1.7599999904632568,26000.0,,,,,
2024-10-09,1.7899999618530271,1.8600000143051147,1.7000000476837158,1.7400000095367432,28700.0,,,,,
2024-10-10,1.8200000524520876,1.870000004768372,1.75,1.75,33200.0,,,,,
2024-10-11,1.7899999618530271,1.7999999523162842,1.75,1.7899999618530271,9800.0,,,,,
2024-10-14,1.830000042915344,1.830000042915344,1.7599999904632568,1.7699999809265137,38000.0,,,,,
2024-10-15,1.7000000476837158,1.7999999523162842,1.600000023841858,1.7999999523162842,125200.0,,,,,
2024-10-16,1.7200000286102295,1.7899999618530271,1.690000057220459,1.690000057220459,25400.0,,,,,
2024-10-17,1.7300000190734863,1.7899999618530271,1.5499999523162842,1.6699999570846558,101900.0,,,,,
2024-10-18,1.7799999713897705,1.840000033378601,1.7599999904632568,1.7599999904632568,17000.0,,,,,
2024-10-21,1.75,1.7899999618530271,1.7100000381469729,1.7400000095367432,18600.0,,,,,
2024-10-22,1.7799999713897705,1.7999999523162842,1.7699999809265137,1.7799999713897705,8200.0,,,,,
2024-10-23,1.7999999523162842,1.7999999523162842,1.7699999809265137,1.7799999713897705,15100.0,,,,,
2024-10-24,1.8899999856948853,1.909999966621399,1.7799999713897705,1.7799999713897705,105500.0,,,,,
2024-10-25,2.220000028610229,2.25,1.950000047683716,1.950000047683716,412400.0,,,,,
2024-10-28,2.490000009536743,2.609999895095825,2.2100000381469727,2.2100000381469727,553700.0,,,,,
2024-10-29,2.299999952316284,2.569999933242798,2.2799999713897705,2.430000066757202,189200.0,,,,,
2024-10-30,2.4800000190734863,2.559999942779541,2.25,2.25,84200.0,,,,,
2024-10-31,2.440000057220459,2.6600000858306885,2.400000095367432,2.4200000762939453,130500.0,,,,,
2024-11-01,2.8499999046325684,2.8499999046325684,2.490000009536743,2.5199999809265137,235200.0,,,,,
2024-11-04,2.799999952316284,3.0,2.5,2.6600000858306885,349800.0,,,,,
2024-11-05,2.8299999237060547,2.970000028610229,2.740000009536743,2.940000057220459,132800.0,,,,,
2024-11-06,2.789999961853028,2.900000095367432,2.5,2.819999933242798,304900.0,,,,,
2024-11-07,2.9600000381469727,2.9600000381469727,2.799999952316284,2.940000057220459,154800.0,,,,,
2024-11-08,3.400000095367432,3.990000009536743,3.2699999809265137,3.509999990463257,932600.0,,,,,
2024-11-11,4.159999847412109,4.199999809265137,3.759999990463257,3.990000009536743,1197800.0,,,,,
2024-11-12,3.950000047683716,4.190000057220459,3.799999952316284,4.159999847412109,1215000.0,,,,,
2024-11-13,3.690000057220459,4.050000190734863,3.619999885559082,3.950000047683716,494800.0,,,,,
2024-11-14,3.7200000286102295,4.039999961853027,3.680000066757202,3.7100000381469727,360500.0,,,,,
2024-11-15,3.759999990463257,3.940000057220459,3.5999999046325684,3.799999952316284,512500.0,,,,,
2024-11-18,3.4100000858306885,3.7100000381469727,3.4100000858306885,3.700000047683716,533100.0,,,,,
2024-11-19,3.5,3.630000114440918,3.400000095367432,3.430000066757202,341400.0,,,,,
2024-11-20,4.139999866485596,4.139999866485596,3.5299999713897705,3.5299999713897705,363200.0,,,,,
2024-11-21,3.900000095367432,4.210000038146973,3.900000095367432,4.039999961853027,315200.0,,,,,
2024-11-22,3.809999942779541,4.090000152587891,3.799999952316284,3.910000085830689,237300.0,,,,,
2024-11-25,3.950000047683716,4.039999961853027,3.849999904632568,3.880000114440918,253900.0,,,,,
2024-11-26,3.900000095367432,4.0,3.869999885559082,3.9600000381469727,306400.0,,,,,
2024-11-27,4.079999923706055,4.199999809265137,3.920000076293945,3.930000066757202,284200.0,,,,,
2024-11-29,4.139999866485596,4.199999809265137,4.010000228881836,4.099999904632568,349100.0,,,,,
2024-12-02,4.699999809265137,4.849999904632568,4.119999885559082,4.190000057220459,946500.0,,,,,
2024-12-03,4.050000190734863,4.659999847412109,3.4600000381469727,4.659999847412109,795900.0,,,,,
2024-12-04,4.070000171661377,4.25,3.990000009536743,3.990000009536743,159500.0,,,,,
2024-12-05,4.199999809265137,4.849999904632568,4.199999809265137,4.75,576700.0,,,,,
2024-12-06,4.570000171661377,4.579999923706055,4.25,4.340000152587891,154600.0,,,,,
2024-12-09,4.670000076293945,4.75,4.360000133514404,4.639999866485596,597900.0,,,,,
2024-12-10,4.489999771118164,4.730000019073486,4.400000095367432,4.730000019073486,388700.0,,,,,
2024-12-11,4.550000190734863,4.590000152587891,4.349999904632568,4.5,603700.0,,,,,
2024-12-12,4.579999923706055,4.639999866485596,4.449999809265137,4.570000171661377,387300.0,,,,,
2024-12-13,4.460000038146973,4.699999809265137,4.460000038146973,4.639999866485596,507300.0,,,,,
2024-12-16,5.489999771118164,5.690000057220459,4.510000228881836,4.590000152587891,1759000.0,,,,,
2024-12-17,6.909999847412109,6.96999979019165,5.019999980926514,6.449999809265137,3167600.0,,,,,
2024-12-18,8.0,9.65999984741211,7.260000228881836,7.75,6078500.0,,,,,
2024-12-19,5.760000228881836,7.889999866485596,5.5,7.880000114440918,2815000.0,,,,,
2024-12-20,5.050000190734863,5.579999923706055,4.449999809265137,5.449999809265137,2435600.0,,,,,
2024-12-23,4.849999904632568,5.5,4.699999809265137,5.5,886100.0,,,,,
2024-12-24,5.019999980926514,5.460000038146973,4.909999847412109,4.96999979019165,723200.0,,,,,
2024-12-26,5.199999809265137,5.389999866485596,5.0,5.0,464100.0,,,,,
2024-12-27,4.920000076293945,5.369999885559082,4.599999904632568,5.369999885559082,785600.0,,,,,
2024-12-30,4.710000038146973,4.789999961853027,4.460000038146973,4.690000057220459,552100.0,,,,,
2024-12-31,4.400000095367432,4.849999904632568,4.400000095367432,4.769999980926514,332900.0,,,,,
2025-01-02,5.019999980926514,5.400000095367432,4.650000095367432,4.849999904632568,900400.0,,,,,
2025-01-03,5.25,5.289999961853027,4.920000076293945,5.190000057220459,1454300.0,,,,,
2025-01-06,5.099999904632568,5.590000152587891,4.960000038146973,5.260000228881836,2189600.0,,,,,
2025-01-07,5.070000171661377,5.139999866485596,4.929999828338623,5.03000020980835,882000.0,,,,,
2025-01-08,4.760000228881836,5.019999980926514,4.690000057220459,4.849999904632568,579300.0,,,,,
2025-01-10,4.679999828338623,5.0,4.610000133514404,4.760000228881836,498100.0,,,,,
2025-01-13,4.269999980926514,4.650000095367432,4.239999771118164,4.599999904632568,725600.0,,,,,
2025-01-14,4.5,4.760000228881836,4.210000038146973,4.449999809265137,379700.0,,,,,
2025-01-15,4.619999885559082,4.710000038146973,4.409999847412109,4.579999923706055,401100.0,,,,,
2025-01-16,4.369999885559082,4.619999885559082,4.309999942779541,4.510000228881836,382300.0,,,,,
2025-01-17,4.519999980926514,4.71999979019165,4.320000171661377,4.329999923706055,296000.0,,,,,
2025-01-21,4.579999923706055,4.619999885559082,4.349999904632568,4.420000076293945,378400.0,,,,,
2025-01-22,4.75,4.820000171661377,4.5,4.53000020980835,352900.0,,,,,
2025-01-23,4.760000228881836,5.340000152587891,4.679999828338623,4.699999809265137,532700.0,,,,,
2025-01-24,5.110000133514404,5.289999961853027,4.75,4.800000190734863,687300.0,,,,,
2025-01-27,4.699999809265137,5.019999980926514,4.53000020980835,4.699999809265137,787500.0,,,,,
2025-01-28,4.710000038146973,4.820000171661377,4.599999904632568,4.75,126900.0,,,,,
2025-01-29,4.730000019073486,4.869999885559082,4.630000114440918,4.800000190734863,163300.0,,,,,
2025-01-30,4.869999885559082,4.949999809265137,4.699999809265137,4.760000228881836,314000.0,,,,,
2025-01-31,4.630000114440918,4.880000114440918,4.599999904632568,4.849999904632568,377400.0,,,,,
2025-02-03,4.590000152587891,4.699999809265137,4.400000095367432,4.420000076293945,195000.0,,,,,
2025-02-04,4.679999828338623,4.75,4.5,4.590000152587891,164400.0,,,,,
2025-02-05,4.679999828338623,4.75,4.53000020980835,4.570000171661377,192300.0,,,,,
2025-02-06,4.840000152587891,4.980000019073486,4.710000038146973,4.71999979019165,373400.0,,,,,
2025-02-07,4.849999904632568,5.050000190734863,4.75,4.840000152587891,399600.0,,,,,
2025-02-10,5.210000038146973,5.21999979019165,4.929999828338623,4.940000057220459,348600.0,,,,,
2025-02-11,4.840000152587891,5.150000095367432,4.679999828338623,5.050000190734863,475300.0,,,,,
2025-02-12,4.829999923706055,5.010000228881836,4.75,4.75,116200.0,,,,,
2025-02-13,4.630000114440918,4.840000152587891,4.300000190734863,4.809999942779541,422100.0,,,,,
2025-02-14,4.599999904632568,4.739999771118164,4.5,4.710000038146973,349200.0,,,,,
2025-02-18,4.460000038146973,4.670000076293945,4.440000057220459,4.639999866485596,467300.0,,,,,
2025-02-19,4.409999847412109,4.53000020980835,4.329999923706055,4.460000038146973,442600.0,,,,,
2025-02-20,4.199999809265137,4.510000228881836,4.119999885559082,4.380000114440918,575700.0,,,,,
2025-02-21,4.159999847412109,4.380000114440918,4.079999923706055,4.260000228881836,338000.0,,,,,
2025-02-24,3.7300000190734863,4.139999866485596,3.5999999046325684,4.099999904632568,794000.0,,,,,
2025-02-25,3.4800000190734863,3.75,3.2699999809265137,3.700000047683716,742900.0,,,,,
2025-02-26,3.380000114440918,3.690000057220459,3.200000047683716,3.5199999809265137,373100.0,,,,,
2025-02-27,3.359999895095825,3.5899999141693115,3.309999942779541,3.390000104904175,335100.0,,,,,
2025-02-28,3.240000009536743,3.369999885559082,3.1600000858306885,3.369999885559082,331100.0,,,,,
2025-03-03,3.2100000381469727,3.569999933242798,3.2100000381469727,3.549999952316284,513400.0,,,,,
2025-03-04,3.150000095367432,3.400000095367432,3.009999990463257,3.2100000381469727,300500.0,,,,,
2025-03-05,3.440000057220459,3.450000047683716,3.180000066757202,3.180000066757202,386900.0,,,,,
2025-03-06,3.319999933242798,3.4600000381469727,3.240000009536743,3.3399999141693115,194600.0,,,,,
2025-03-07,3.390000104904175,3.5899999141693115,3.2100000381469727,3.5199999809265137,232200.0,,,,,
2025-03-10,3.0999999046325684,3.289999961853028,3.059999942779541,3.220000028610229,215500.0,,,,,
2025-03-11,3.200000047683716,3.3299999237060547,3.150000095367432,3.180000066757202,187900.0,,,,,
2025-03-12,3.319999933242798,3.3399999141693115,3.0999999046325684,3.25,162500.0,,,,,
2025-03-13,3.299999952316284,3.5,3.259999990463257,3.5,139200.0,,,,,
2025-03-14,3.7799999713897705,3.799999952316284,3.299999952316284,3.5899999141693115,725400.0,,,,,
2025-03-17,4.260000228881836,4.710000038146973,3.910000085830689,3.920000076293945,867500.0,,,,,
2025-03-18,4.659999847412109,4.78000020980835,4.21999979019165,4.369999885559082,759700.0,,,,,
2025-03-19,4.159999847412109,4.53000020980835,3.809999942779541,4.400000095367432,576200.0,,,,,
2025-03-20,3.940000057220459,4.21999979019165,3.920000076293945,4.110000133514404,275800.0,,,,,
2025-03-21,4.070000171661377,4.150000095367432,3.849999904632568,3.920000076293945,346500.0,,,,,
2025-03-24,4.380000114440918,4.429999828338623,4.079999923706055,4.179999828338623,292600.0,,,,,
2025-03-25,4.199999809265137,4.5,4.150000095367432,4.340000152587891,200300.0,,,,,
2025-03-26,3.940000057220459,4.360000133514404,3.940000057220459,4.289999961853027,250300.0,,,,,
2025-03-27,4.010000228881836,4.150000095367432,3.920000076293945,4.070000171661377,161800.0,,,,,
2025-03-28,3.930000066757202,4.039999961853027,3.819999933242798,3.990000009536743,206800.0,,,,,
2025-03-31,3.7899999618530273,3.9800000190734863,3.759999990463257,3.809999942779541,191200.0,,,,,
2025-04-01,3.849999904632568,3.930000066757202,3.700000047683716,3.75,150600.0,,,,,
2025-04-02,4.21999979019165,4.21999979019165,3.7899999618530273,3.7899999618530273,162600.0,,,,,
2025-04-03,4.079999923706055,4.099999904632568,3.839999914169312,4.0,253000.0,,,,,
2025-04-04,3.7699999809265137,3.990000009536743,3.660000085830689,3.849999904632568,410800.0,,,,,
2025-04-07,3.4800000190734863,3.859999895095825,3.319999933242798,3.5,559400.0,,,,,
2025-04-08,3.440000057220459,3.7300000190734863,3.319999933242798,3.5799999237060547,322200.0,,,,,
2025-04-09,3.549999952316284,3.680000066757202,3.220000028610229,3.4100000858306885,268000.0,,,,,
2025-04-10,3.4100000858306885,3.5799999237060547,3.359999895095825,3.5799999237060547,164800.0,,,,,
2025-04-11,3.569999933242798,3.690000057220459,3.319999933242798,3.440000057220459,276500.0,,,,,
2025-04-14,3.799999952316284,3.900000095367432,3.5899999141693115,3.690000057220459,187300.0,,,,,
2025-04-15,3.829999923706055,3.880000114440918,3.5999999046325684,3.759999990463257,74400.0,,,,,
2025-04-16,3.569999933242798,3.799999952316284,3.490000009536743,3.7100000381469727,142800.0,,,,,
2025-04-17,3.7300000190734863,3.75,3.509999990463257,3.5999999046325684,78200.0,,,,,
2025-04-21,3.890000104904175,3.920000076293945,3.569999933242798,3.690000057220459,261800.0,,,,,
2025-04-22,4.099999904632568,4.199999809265137,3.900000095367432,3.9700000286102295,281600.0,,,,,
2025-04-23,4.260000228881836,4.300000190734863,4.139999866485596,4.289999961853027,235500.0,,,,,
2025-04-24,4.21999979019165,4.289999961853027,4.130000114440918,4.28000020980835,97900.0,,,,,
2025-04-25,4.28000020980835,4.28000020980835,4.119999885559082,4.230000019073486,65200.0,,,,,
2025-04-28,4.019999980926514,4.300000190734863,3.950000047683716,4.300000190734863,223400.0,,,,,
2025-04-29,4.079999923706055,4.199999809265137,3.910000085830689,4.03000020980835,118400.0,,,,,
2025-04-30,4.050000190734863,4.059999942779541,3.910000085830689,3.9800000190734863,38000.0,,,,,
2025-05-01,4.059999942779541,4.150000095367432,3.990000009536743,4.110000133514404,121500.0,,,,,
2025-05-02,4.050000190734863,4.199999809265137,4.050000190734863,4.110000133514404,134300.0,,,,,
2025-05-05,4.050000190734863,4.130000114440918,3.809999942779541,4.039999961853027,284300.0,,,,,
2025-05-06,3.990000009536743,4.110000133514404,3.910000085830689,4.050000190734863,102100.0,,,,,
2025-05-07,4.079999923706055,4.079999923706055,3.910000085830689,3.990000009536743,70300.0,,,,,
2025-05-08,4.25,4.269999980926514,4.019999980926514,4.21999979019165,271100.0,,,,,
2025-05-09,4.53000020980835,4.559999942779541,4.119999885559082,4.329999923706055,573600.0,,,,,
2025-05-12,4.340000152587891,5.0,4.28000020980835,4.730000019073486,835600.0,,,,,
2025-05-13,4.360000133514404,4.599999904632568,4.260000228881836,4.420000076293945,464400.0,,,,,
2025-05-14,4.400000095367432,4.489999771118164,4.289999961853027,4.400000095367432,329000.0,,,,,
2025-05-15,4.090000152587891,4.340000152587891,4.050000190734863,4.320000171661377,578100.0,,,,,
2025-05-16,4.119999885559082,4.159999847412109,4.050000190734863,4.050000190734863,469100.0,,,,,
2025-05-19,4.260000228881836,4.329999923706055,4.079999923706055,4.110000133514404,331000.0,,,,,
2025-05-20,4.340000152587891,4.539999961853027,4.199999809265137,4.21999979019165,411000.0,,,,,
2025-05-21,4.550000190734863,4.849999904632568,4.340000152587891,4.340000152587891,610100.0,,,,,
2025-05-22,4.619999885559082,4.769999980926514,4.349999904632568,4.590000152587891,452200.0,,,,,
2025-05-23,4.559999942779541,4.630000114440918,4.440000057220459,4.599999904632568,277500.0,,,,,
2025-05-27,4.840000152587891,4.849999904632568,4.510000228881836,4.559999942779541,283200.0,,,,,
2025-05-28,4.860000133514404,4.900000095367432,4.659999847412109,4.800000190734863,363500.0,,,,,
2025-05-29,4.619999885559082,4.940000057220459,4.599999904632568,4.940000057220459,345000.0,,,,,
2025-05-30,4.550000190734863,4.659999847412109,4.5,4.610000133514404,238600.0,,,,,
2025-06-02,4.739999771118164,4.889999866485596,4.579999923706055,4.610000133514404,601200.0,,,,,
2025-06-03,4.929999828338623,4.980000019073486,4.730000019073486,4.800000190734863,302900.0,,,,,
2025-06-04,5.239999771118164,5.369999885559082,5.03000020980835,5.03000020980835,998900.0,,,,,
2025-06-05,5.079999923706055,5.289999961853027,4.96999979019165,5.289999961853027,490200.0,,,,,
2025-06-06,5.199999809265137,5.349999904632568,5.059999942779541,5.119999885559082,606000.0,,,,,
2025-06-09,5.159999847412109,5.440000057220459,5.150000095367432,5.329999923706055,613400.0,,,,,
2025-06-10,5.130000114440918,5.21999979019165,4.980000019073486,5.199999809265137,335500.0,,,,,
2025-06-11,5.010000228881836,5.179999828338623,4.960000038146973,5.130000114440918,363300.0,,,,,
2025-06-12,4.960000038146973,4.989999771118164,4.840000152587891,4.96999979019165,394700.0,,,,,
2025-06-13,4.829999923706055,4.949999809265137,4.75,4.860000133514404,214100.0,,,,,
2025-06-16,4.690000057220459,5.019999980926514,4.659999847412109,4.900000095367432,648100.0,,,,,
2025-06-17,4.570000171661377,4.699999809265137,4.519999980926514,4.659999847412109,324400.0,,,,,
2025-06-18,4.440000057220459,4.670000076293945,4.420000076293945,4.519999980926514,215900.0,,,,,
2025-06-20,4.449999809265137,4.5,4.349999904632568,4.5,405000.0,,,,,
2025-06-23,4.099999904632568,4.5,4.099999904632568,4.360000133514404,761400.0,,,,,
2025-06-24,4.449999809265137,4.489999771118164,4.110000133514404,4.179999828338623,403300.0,,,,,
2025-06-25,4.349999904632568,4.619999885559082,4.329999923706055,4.519999980926514,250600.0,,,,,
2025-06-26,4.369999885559082,4.420000076293945,4.260000228881836,4.329999923706055,67800.0,,,,,
2025-06-27,4.460000038146973,4.650000095367432,4.429999828338623,4.570000171661377,336000.0,,,,,
2025-06-30,4.849999904632568,4.869999885559082,4.449999809265137,4.449999809265137,431600.0,,,,,
2025-07-01,4.710000038146973,4.989999771118164,4.650000095367432,4.980000019073486,377600.0,,,,,
2025-07-02,5.269999980926514,5.28000020980835,4.71999979019165,4.860000133514404,770000.0,,,,,
2025-07-03,5.239999771118164,5.329999923706055,5.150000095367432,5.300000190734863,791800.0,,,,,
2025-07-07,5.050000190734863,5.300000190734863,5.010000228881836,5.269999980926514,719700.0,,,,,
2025-07-08,5.329999923706055,5.389999866485596,5.119999885559082,5.150000095367432,804000.0,,,,,
2025-07-09,5.340000152587891,5.409999847412109,5.099999904632568,5.349999904632568,622300.0,,,,,
2025-07-10,5.389999866485596,5.449999809265137,5.150000095367432,5.380000114440918,634300.0,,,,,
2025-07-11,5.340000152587891,5.650000095367432,5.119999885559082,5.590000152587891,2083500.0,,,,,
2025-07-14,5.179999828338623,5.75,5.130000114440918,5.599999904632568,2234200.0,,,,,
2025-07-15,5.050000190734863,5.210000038146973,4.900000095367432,5.179999828338623,966400.0,,,,,
2025-07-16,5.309999942779541,5.309999942779541,5.070000171661377,5.139999866485596,591700.0,,,,,
2025-07-17,5.179999828338623,5.300000190734863,5.110000133514404,5.28000020980835,485500.0,,,,,
2025-07-18,5.320000171661377,5.5,5.179999828338623,5.199999809265137,1122300.0,,,,,
