Date,Close,High,Low,Open,Volume,"('Close', 'O')","('High', 'O')","('Low', 'O')","('Open', 'O')","('Volume', 'O')"
2024-06-03,49.50120162963867,49.51977312967507,48.90692425492819,49.37120112938387,4398700.0,,,,,
2024-06-04,50.54117584228516,50.74545878034747,49.399055269043394,49.399055269043394,5815900.0,,,,,
2024-06-05,50.16976165771485,50.61546706533807,49.93762320319326,50.457614616496215,4729300.0,,,,,
2024-06-06,50.383331298828125,50.48547279101126,49.73334642521159,49.95619736983672,3350700.0,,,,,
2024-06-07,49.51049423217773,50.12333967151684,49.33407026433007,49.5383497160084,3968800.0,,,,,
2024-06-10,48.94407272338867,49.40834964971674,48.63765179393111,49.287640199220775,4317100.0,,,,,
2024-06-11,48.50765228271485,49.06478314829103,48.405510797523824,48.74907471322408,5218000.0,,,,,
2024-06-12,48.92550277709961,49.63120571116453,48.860504288718886,49.47334970927424,4344300.0,,,,,
2024-06-13,49.41762924194336,49.677623145478016,48.8883539142328,48.97192388924769,4314100.0,,,,,
2024-06-14,49.55691909790039,49.64048908796708,49.22263913763364,49.27835364506207,3374700.0,,,,,
2024-06-17,49.278350830078125,49.63120227266469,49.03692839598314,49.306206311125166,3624400.0,,,,,
2024-06-18,49.30619812011719,49.77047495191547,49.13905817729771,49.47333806293666,3597700.0,,,,,
2024-06-20,49.222633361816406,49.41763234385864,48.91621246229546,49.12977940248315,4471000.0,,,,,
2024-06-21,49.35264587402344,49.41764436980461,49.009078348148805,49.22264534030872,16269900.0,,,,,
2024-06-24,49.80762100219727,50.28118538326958,49.231918687274366,49.35263166274495,4265500.0,,,,,
2024-06-25,49.13907241821289,49.89120237887408,48.971935969106994,49.770489375820574,5553500.0,,,,,
2024-06-26,48.91621780395508,49.12978476746432,48.68407933812088,48.89764630163012,4776800.0,,,,,
2024-06-27,48.6840705871582,48.92549298968326,48.164079241983366,48.91620901126552,6201700.0,,,,,
2024-06-28,49.04620742797852,49.08335042706216,48.40550663346667,48.94406595157416,8379400.0,,,,,
2024-07-01,48.86237335205078,49.1050038889028,48.34911384572292,48.86237335205078,4417400.0,,,,,
2024-07-02,48.92769241333008,49.16099249023519,48.79704493984348,48.85303467997964,4590200.0,,,,,
2024-07-03,48.94636154174805,49.300978689425214,48.82504449335484,49.05834459263878,2125700.0,,,,,
2024-07-05,49.54360580444336,49.59959910595987,48.881034422610085,49.17032424742015,3378500.0,,,,,
2024-07-08,49.60893249511719,49.674256237502085,49.20765604339456,49.49694944529693,5347700.0,,,,,
2024-07-09,49.23564529418945,49.5995963943343,49.09566738786595,49.552933532349904,3617300.0,,,,,
2024-07-10,50.00087356567383,50.04753286849594,49.29163934722189,49.42228681907445,3279400.0,,,,,
2024-07-11,51.32602310180664,51.74596400279684,50.46748042411742,50.51413973314365,5896000.0,,,,,
2024-07-12,52.025917053222656,52.27788156299745,51.5779813335819,51.61531020018779,5273800.0,,,,,
2024-07-15,52.24055862426758,52.42719941859902,51.92327034186725,52.19389931565398,4621500.0,,,,,
2024-07-16,52.60450744628906,52.65116675599455,52.11924279362237,52.38054133575191,5127600.0,,,,,
2024-07-17,53.78034210205078,53.88299471955029,52.63250599341267,52.63250599341267,5270200.0,,,,,
2024-07-18,53.873653411865234,54.657541813827294,53.43504812747079,53.50970586093226,4518500.0,,,,,
2024-07-19,53.73367691040039,53.92031412919457,53.36972579004752,53.81766152293172,3722300.0,,,,,
2024-07-22,53.71501922607422,53.80833784719721,53.14576638154328,53.57503773451253,4000800.0,,,,,
2024-07-23,53.64969253540039,53.95764681610967,53.3137398219888,53.43505331081642,3275400.0,,,,,
2024-07-24,53.43505096435547,54.06962749296114,53.32306791809472,53.64969017951412,4860000.0,,,,,
2024-07-25,53.52837753295898,54.2936016050372,53.30440786216376,53.621696152528656,4755000.0,,,,,
2024-07-26,54.19094467163086,54.38691589304564,53.57503257584378,53.77100379725856,3138600.0,,,,,
2024-07-29,54.321590423583984,54.43357702643677,53.81766139037667,54.29359555280916,2744900.0,,,,,
2024-07-30,54.47090911865234,54.62022104784312,54.22827856867128,54.36825649985671,4091500.0,,,,,
2024-07-31,53.59369659423828,54.39624946794753,53.51903885720634,54.36825103662213,7681900.0,,,,,
2024-08-01,54.384010314941406,54.43088786297205,53.896516716966914,54.03713863229443,5966600.0,,,,,
2024-08-02,55.612117767333984,55.724615993333,54.04650523664609,54.04650523664609,8459400.0,,,,,
2024-08-05,55.48086929321289,56.21211312727638,53.324634815554646,53.324634815554646,12166900.0,,,,,
2024-08-06,56.662105560302734,57.51522449785245,54.8996203642959,55.19961799664829,9104700.0,,,,,
2024-08-07,56.51212310791016,57.7496145937582,56.50274974379604,56.6714989078894,7729800.0,,,,,
2024-08-08,56.45587158203125,56.63399409702311,55.83712588501442,56.5683698243285,6671700.0,,,,,
2024-08-09,56.78398132324219,56.887106181013685,56.17460911436729,56.71835706397922,3374900.0,,,,,
2024-08-12,56.54024505615234,56.60586932756829,56.00587394533413,56.54961841938838,4391100.0,,,,,
2024-08-13,56.54024505615234,57.16836410434918,56.35274560514053,57.027742198281246,4228400.0,,,,,
2024-08-14,56.39961624145508,56.6714902505458,56.22149374045825,56.60586598300726,4208100.0,,,,,
2024-08-15,55.97774887084961,56.193371996174086,55.69650147156789,56.13712466207057,5586400.0,,,,,
2024-08-16,56.29648971557617,56.43711518545546,55.902744121920975,56.03399265313937,6572900.0,,,,,
2024-08-19,57.05585861206055,57.093359212747245,56.27773724095506,56.28711417925379,2664600.0,,,,,
2024-08-20,56.77461624145508,57.21523582129925,56.52149252898914,57.05586361877687,3163600.0,,,,,
2024-08-21,57.121490478515625,57.1496141446471,56.42774357848425,56.80274248275871,3305400.0,,,,,
2024-08-22,56.718360900878906,57.17773432304942,56.56836207295154,57.12148342148135,3413200.0,,,,,
2024-08-23,57.27148818969727,57.45898763811774,56.83086502234731,56.91523959532381,4245700.0,,,,,
2024-08-26,57.90898513793945,58.11523489227994,57.55273653760258,57.63711111199145,3406700.0,,,,,
2024-08-27,58.26523208618164,58.37773032342543,57.64648641695912,57.7589846542029,3495200.0,,,,,
2024-08-28,58.115234375,58.50898000114033,57.71211180942517,58.40585512488799,3306900.0,,,,,
2024-08-29,57.562110900878906,58.19960686189549,57.16836171260187,58.09648198934068,3680100.0,,,,,
2024-08-30,58.227725982666016,58.34022420928548,57.67460463542692,57.69335493590585,5700000.0,,,,,
2024-09-03,58.63539123535156,58.94608145454768,57.91986779612947,58.02343120252818,4818200.0,,,,,
2024-09-04,59.040225982666016,59.20969271603674,58.63538918533174,58.63538918533174,4034600.0,,,,,
2024-09-05,58.68246078491211,59.68042746768042,58.49416403241146,59.501547528108816,4743300.0,,,,,
2024-09-06,58.74837493896485,59.002571471516994,58.16465453946641,58.72954490109756,4567200.0,,,,,
