Date,Close,High,Low,Open,Volume,"('Close', 'ZOOZ')","('High', 'ZOOZ')","('Low', 'ZOOZ')","('Open', 'ZOOZ')","('Volume', 'ZOOZ')"
2024-07-16,2.039999961853028,2.109999895095825,2.009000062942505,2.109999895095825,5600.0,,,,,
2024-07-17,1.955999970436096,2.069999933242798,1.950000047683716,2.069999933242798,16200.0,,,,,
2024-07-18,2.0220000743865967,2.0799999237060547,1.9800000190734863,1.9900000095367432,7400.0,,,,,
2024-07-19,2.0220000743865967,2.0220000743865967,2.0220000743865967,2.0220000743865967,0.0,,,,,
2024-07-22,1.9600000381469729,2.069999933242798,1.940000057220459,1.9600000381469729,5700.0,,,,,
2024-07-23,2.0,2.2300000190734863,1.940000057220459,2.009999990463257,37000.0,,,,,
2024-07-24,2.101999998092652,2.299999952316284,1.9600000381469729,2.0,33700.0,,,,,
2024-07-25,2.039999961853028,2.140000104904175,2.0299999713897705,2.0999999046325684,5000.0,,,,,
2024-07-26,2.1059999465942383,2.2799999713897705,2.1059999465942383,2.2699999809265137,800.0,,,,,
2024-07-29,2.059999942779541,2.150000095367432,1.9600000381469729,1.9600000381469729,6500.0,,,,,
2024-07-30,1.9600000381469729,2.130000114440918,1.9600000381469729,2.049999952316284,8000.0,,,,,
2024-07-31,2.0,2.2309999465942383,1.972000002861023,1.972000002861023,10900.0,,,,,
2024-08-01,1.9900000095367432,2.039999961853028,1.950000047683716,2.0,4500.0,,,,,
2024-08-02,1.940000057220459,1.9700000286102293,1.850000023841858,1.9299999475479128,16400.0,,,,,
2024-08-05,1.8600000143051147,1.950000047683716,1.850000023841858,1.9299999475479128,21400.0,,,,,
2024-08-06,1.919999957084656,1.991000056266785,1.8799999952316284,1.899999976158142,4200.0,,,,,
2024-08-07,1.919999957084656,2.049999952316284,1.899999976158142,1.899999976158142,69700.0,,,,,
2024-08-08,2.0,2.0,1.950000047683716,1.9700000286102293,3000.0,,,,,
2024-08-09,1.955999970436096,2.140000104904175,1.950000047683716,2.0,27100.0,,,,,
2024-08-12,1.906000018119812,1.9800000190734863,1.899999976158142,1.9600000381469729,10500.0,,,,,
2024-08-13,1.9600000381469729,1.9700000286102293,1.9600000381469729,1.9700000286102293,900.0,,,,,
2024-08-14,2.0199999809265137,2.039999961853028,1.950000047683716,1.9700000286102293,2200.0,,,,,
2024-08-15,1.9600000381469729,1.9600000381469729,1.932000041007996,1.9600000381469729,4900.0,,,,,
2024-08-16,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,2100.0,,,,,
2024-08-19,2.0299999713897705,2.0299999713897705,1.9800000190734863,2.0199999809265137,16600.0,,,,,
2024-08-20,2.049999952316284,2.0899999141693115,2.009999990463257,2.069999933242798,10200.0,,,,,
2024-08-21,2.069999933242798,2.069999933242798,2.009999990463257,2.009999990463257,400.0,,,,,
2024-08-22,2.0799999237060547,2.0799999237060547,2.039999961853028,2.039999961853028,4800.0,,,,,
2024-08-23,2.0999999046325684,2.150000095367432,2.009999990463257,2.1480000019073486,3300.0,,,,,
2024-08-26,2.009999990463257,2.009999990463257,2.0,2.0,500.0,,,,,
2024-08-27,2.0,2.0,2.0,2.0,800.0,,,,,
2024-08-28,2.0989999771118164,2.0989999771118164,2.0989999771118164,2.0989999771118164,700.0,,,,,
2024-08-29,2.127000093460083,2.127000093460083,2.0,2.0,4200.0,,,,,
2024-08-30,2.127000093460083,2.127000093460083,2.127000093460083,2.127000093460083,0.0,,,,,
2024-09-03,2.0299999713897705,2.0299999713897705,1.899999976158142,1.899999976158142,4100.0,,,,,
2024-09-04,2.059999942779541,2.059999942779541,1.950000047683716,1.950000047683716,2100.0,,,,,
2024-09-05,1.9600000381469729,2.049999952316284,1.950000047683716,2.000999927520752,5300.0,,,,,
2024-09-06,1.924999952316284,2.0899999141693115,1.840000033378601,2.0899999141693115,1600.0,,,,,
2024-09-09,1.940000057220459,2.015000104904175,1.8899999856948853,1.899999976158142,2700.0,,,,,
2024-09-10,1.8329999446868896,1.909999966621399,1.7999999523162842,1.809999942779541,4600.0,,,,,
2024-09-11,1.899999976158142,1.899999976158142,1.7899999618530271,1.7899999618530271,2200.0,,,,,
2024-09-12,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,900.0,,,,,
2024-09-13,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,200.0,,,,,
2024-09-16,1.809999942779541,1.8240000009536743,1.7999999523162842,1.7999999523162842,1600.0,,,,,
2024-09-17,1.899999976158142,1.9800000190734863,1.7699999809265137,1.7769999504089355,8100.0,,,,,
2024-09-18,1.899999976158142,1.899999976158142,1.7999999523162842,1.840000033378601,2300.0,,,,,
2024-09-19,1.955000042915344,1.955000042915344,1.7799999713897705,1.8799999952316284,7000.0,,,,,
2024-09-20,1.7000000476837158,1.840000033378601,1.7000000476837158,1.840000033378601,3400.0,,,,,
2024-09-23,1.7999999523162842,1.8799999952316284,1.7400000095367432,1.7400000095367432,8200.0,,,,,
2024-09-24,1.75,1.7640000581741333,1.75,1.7640000581741333,2000.0,,,,,
2024-09-25,1.7979999780654907,1.7999999523162842,1.7799999713897705,1.7799999713897705,5500.0,,,,,
2024-09-26,1.9700000286102293,1.9900000095367432,1.7599999904632568,1.870000004768372,53100.0,,,,,
2024-09-27,2.0,2.0899999141693115,1.8799999952316284,1.8799999952316284,27500.0,,,,,
2024-09-30,2.009999990463257,2.130000114440918,2.009999990463257,2.039999961853028,18500.0,,,,,
2024-10-01,2.049999952316284,2.0899999141693115,1.850000023841858,1.899999976158142,30600.0,,,,,
2024-10-02,2.25,2.5,1.656999945640564,1.8279999494552608,36800.0,,,,,
2024-10-03,2.450000047683716,2.5,2.2100000381469727,2.240000009536743,18600.0,,,,,
2024-10-04,2.380000114440918,2.559999942779541,2.3480000495910645,2.4800000190734863,23000.0,,,,,
2024-10-07,2.259999990463257,2.390000104904175,2.2149999141693115,2.2799999713897705,26200.0,,,,,
2024-10-08,2.23799991607666,2.319999933242798,2.184999942779541,2.2100000381469727,21400.0,,,,,
2024-10-09,2.3299999237060547,2.450000047683716,2.130000114440918,2.134999990463257,55400.0,,,,,
2024-10-10,2.700000047683716,2.799999952316284,2.3299999237060547,2.369999885559082,66000.0,,,,,
2024-10-11,2.640000104904175,2.890000104904175,2.430000066757202,2.8299999237060547,35900.0,,,,,
2024-10-14,2.440000057220459,2.569999933242798,2.369999885559082,2.569999933242798,37600.0,,,,,
2024-10-15,2.450000047683716,2.5899999141693115,2.450000047683716,2.4800000190734863,40500.0,,,,,
2024-10-16,2.4100000858306885,2.5999999046325684,2.359999895095825,2.450000047683716,17100.0,,,,,
2024-10-17,2.4800000190734863,2.5999999046325684,2.3299999237060547,2.5799999237060547,17800.0,,,,,
2024-10-18,2.3949999809265137,2.5220000743865967,2.3499999046325684,2.450000047683716,21000.0,,,,,
2024-10-21,2.3299999237060547,2.5999999046325684,2.3299999237060547,2.380000114440918,48700.0,,,,,
2024-10-22,2.365000009536743,2.430000066757202,2.3299999237060547,2.3299999237060547,8500.0,,,,,
2024-10-23,2.3499999046325684,2.440000057220459,2.3299999237060547,2.3299999237060547,7100.0,,,,,
2024-10-24,2.424000024795532,2.450000047683716,2.3299999237060547,2.33899998664856,10400.0,,,,,
2024-10-25,2.4100000858306885,2.450000047683716,2.308000087738037,2.450000047683716,8100.0,,,,,
2024-10-28,2.4100000858306885,2.450000047683716,2.3299999237060547,2.3299999237060547,8100.0,,,,,
2024-10-29,2.390000104904175,2.390000104904175,2.3299999237060547,2.3299999237060547,6700.0,,,,,
2024-10-30,2.4800000190734863,2.5,2.358999967575073,2.358999967575073,11900.0,,,,,
2024-10-31,2.617000102996826,2.617000102996826,2.390000104904175,2.4200000762939453,22600.0,,,,,
2024-11-01,2.450000047683716,2.650000095367432,2.450000047683716,2.5899999141693115,5200.0,,,,,
2024-11-04,2.440000057220459,2.5480000972747803,2.400000095367432,2.4100000858306885,7000.0,,,,,
2024-11-05,2.4100000858306885,2.4800000190734863,2.369999885559082,2.450000047683716,21300.0,,,,,
2024-11-06,2.509999990463257,2.5999999046325684,2.390000104904175,2.390000104904175,32300.0,,,,,
2024-11-07,2.575999975204468,2.650000095367432,2.5,2.5299999713897705,13800.0,,,,,
2024-11-08,2.736999988555908,2.8980000019073486,2.6050000190734863,2.619999885559082,40100.0,,,,,
2024-11-11,2.809999942779541,2.9679999351501465,2.5799999237060547,2.5799999237060547,36300.0,,,,,
2024-11-12,2.9100000858306885,2.9779999256134038,2.799999952316284,2.799999952316284,24000.0,,,,,
2024-11-13,2.950000047683716,3.0199999809265137,2.940000057220459,2.990000009536743,20800.0,,,,,
2024-11-14,2.880000114440918,2.880000114440918,2.5799999237060547,2.809999942779541,14400.0,,,,,
2024-11-15,2.690000057220459,2.8499999046325684,2.6700000762939453,2.8499999046325684,3700.0,,,,,
2024-11-18,2.720000028610229,2.7300000190734863,2.630000114440918,2.650000095367432,5000.0,,,,,
2024-11-19,2.694999933242798,2.740000009536743,2.6549999713897705,2.7100000381469727,6700.0,,,,,
2024-11-20,2.7699999809265137,2.859999895095825,2.630000114440918,2.630000114440918,12700.0,,,,,
2024-11-21,2.7699999809265137,2.930000066757202,2.640000104904175,2.7699999809265137,19100.0,,,,,
2024-11-22,2.7699999809265137,2.7699999809265137,2.7100000381469727,2.7100000381469727,2000.0,,,,,
2024-11-25,2.809999942779541,2.819999933242798,2.6600000858306885,2.6600000858306885,10300.0,,,,,
2024-11-26,2.990000009536743,3.069999933242798,2.75,2.75,29200.0,,,,,
2024-11-27,2.900000095367432,2.970000028610229,2.859999895095825,2.880000114440918,11300.0,,,,,
2024-11-29,2.9800000190734863,3.025000095367432,2.9600000381469727,2.9800000190734863,14900.0,,,,,
2024-12-02,2.9800000190734863,3.0,2.8499999046325684,2.950000047683716,9100.0,,,,,
2024-12-03,2.890000104904175,3.0,2.890000104904175,2.950000047683716,14400.0,,,,,
2024-12-04,2.944999933242798,2.9600000381469727,2.8410000801086426,2.900000095367432,11900.0,,,,,
2024-12-05,2.970000028610229,2.9719998836517334,2.8499999046325684,2.869999885559082,8600.0,,,,,
2024-12-06,2.9049999713897705,2.990000009536743,2.861999988555908,2.861999988555908,9700.0,,,,,
2024-12-09,2.9100000858306885,3.065000057220459,2.9100000858306885,3.0,8400.0,,,,,
2024-12-10,3.015000104904175,3.039999961853028,2.9749999046325684,2.9749999046325684,1400.0,,,,,
2024-12-11,2.934999942779541,3.039999961853028,2.880000114440918,3.0199999809265137,12900.0,,,,,
2024-12-12,2.75,2.930000066757202,2.75,2.930000066757202,6000.0,,,,,
2024-12-13,2.8350000381469727,3.0,2.75,2.75,9900.0,,,,,
2024-12-16,2.872999906539917,3.049999952316284,2.799999952316284,2.9200000762939453,7800.0,,,,,
2024-12-17,2.859999895095825,2.9100000858306885,2.720000028610229,2.720000028610229,14700.0,,,,,
2024-12-18,2.7699999809265137,2.950000047683716,2.4800000190734863,2.7799999713897705,5900.0,,,,,
2024-12-19,2.75,2.8399999141693115,2.75,2.789999961853028,8900.0,,,,,
2024-12-20,2.819999933242798,2.890000104904175,2.7699999809265137,2.819999933242798,12900.0,,,,,
2024-12-23,2.720000028610229,2.720000028610229,2.6700000762939453,2.6700000762939453,900.0,,,,,
2024-12-24,2.690000057220459,2.7300000190734863,2.690000057220459,2.690000057220459,7400.0,,,,,
2024-12-26,2.569999933242798,2.569999933242798,2.569999933242798,2.569999933242798,3000.0,,,,,
2024-12-27,2.5,2.5799999237060547,2.3299999237060547,2.569999933242798,5900.0,,,,,
2024-12-30,2.4100000858306885,2.470000028610229,2.3299999237060547,2.3299999237060547,19800.0,,,,,
2024-12-31,2.450000047683716,2.450000047683716,2.1600000858306885,2.3299999237060547,32600.0,,,,,
2025-01-02,2.440000057220459,2.4600000381469727,2.309999942779541,2.359999895095825,5200.0,,,,,
2025-01-03,2.4200000762939453,2.430000066757202,2.3299999237060547,2.3299999237060547,2700.0,,,,,
2025-01-06,2.400000095367432,2.46399998664856,2.380000114440918,2.3910000324249268,3700.0,,,,,
2025-01-07,2.470000028610229,2.470000028610229,2.259999990463257,2.299999952316284,5600.0,,,,,
2025-01-08,2.4600000381469727,2.4600000381469727,2.4200000762939453,2.4200000762939453,1700.0,,,,,
2025-01-10,2.4600000381469727,2.4600000381469727,2.4600000381469727,2.4600000381469727,0.0,,,,,
2025-01-13,2.299999952316284,2.400000095367432,2.259999990463257,2.299999952316284,4400.0,,,,,
2025-01-14,2.3299999237060547,2.3399999141693115,2.309999942779541,2.309999942779541,1400.0,,,,,
2025-01-15,2.369999885559082,2.369999885559082,2.365000009536743,2.365000009536743,500.0,,,,,
2025-01-16,2.4030001163482666,2.4030001163482666,2.4030001163482666,2.4030001163482666,700.0,,,,,
2025-01-17,2.4030001163482666,2.4030001163482666,2.4030001163482666,2.4030001163482666,0.0,,,,,
2025-01-21,2.2890000343322754,2.2890000343322754,2.2300000190734863,2.2300000190734863,800.0,,,,,
2025-01-22,2.371000051498413,2.4200000762939453,2.359999895095825,2.4200000762939453,3600.0,,,,,
2025-01-23,2.4800000190734863,2.7049999237060547,2.309999942779541,2.4100000858306885,28500.0,,,,,
2025-01-24,2.4800000190734863,2.4800000190734863,2.4800000190734863,2.4800000190734863,0.0,,,,,
2025-01-27,2.33899998664856,2.3499999046325684,2.0899999141693115,2.3499999046325684,13500.0,,,,,
2025-01-28,2.33899998664856,2.33899998664856,2.33899998664856,2.33899998664856,0.0,,,,,
2025-01-29,2.119999885559082,2.130000114440918,2.109999895095825,2.130000114440918,1000.0,,,,,
2025-01-30,2.200000047683716,2.200000047683716,2.119999885559082,2.119999885559082,2400.0,,,,,
2025-01-31,2.25,2.5,1.871999979019165,2.150000095367432,33200.0,,,,,
2025-02-03,2.25,2.25,2.059999942779541,2.059999942779541,7900.0,,,,,
2025-02-04,2.039999961853028,2.039999961853028,1.878999948501587,2.0,3900.0,,,,,
2025-02-05,2.130000114440918,2.2300000190734863,2.0,2.0,7200.0,,,,,
2025-02-06,2.059999942779541,2.0999999046325684,1.950000047683716,2.0999999046325684,6800.0,,,,,
2025-02-07,2.150000095367432,2.289999961853028,1.9600000381469729,2.059999942779541,12400.0,,,,,
2025-02-10,1.870000004768372,2.069999933242798,1.870000004768372,2.039999961853028,25600.0,,,,,
2025-02-11,1.9600000381469729,1.9700000286102293,1.9600000381469729,1.9600000381469729,3900.0,,,,,
2025-02-12,1.940000057220459,1.940000057220459,1.850000023841858,1.899999976158142,3600.0,,,,,
2025-02-13,1.924999952316284,1.924999952316284,1.919999957084656,1.919999957084656,1600.0,,,,,
2025-02-14,1.8580000400543213,1.9800000190734863,1.850000023841858,1.9800000190734863,4100.0,,,,,
2025-02-18,1.899999976158142,1.919999957084656,1.899999976158142,1.899999976158142,1800.0,,,,,
2025-02-19,1.870000004768372,1.937999963760376,1.870000004768372,1.937999963760376,1200.0,,,,,
2025-02-20,1.830000042915344,1.830000042915344,1.830000042915344,1.830000042915344,300.0,,,,,
2025-02-21,1.9800000190734863,1.9800000190734863,1.9800000190734863,1.9800000190734863,600.0,,,,,
2025-02-24,1.899999976158142,1.899999976158142,1.8899999856948853,1.8899999856948853,1000.0,,,,,
2025-02-25,1.8600000143051147,1.8600000143051147,1.850000023841858,1.850000023841858,2700.0,,,,,
2025-02-26,1.7899999618530271,1.8450000286102293,1.4199999570846558,1.830000042915344,16700.0,,,,,
2025-02-27,1.5399999618530271,1.7200000286102295,1.4199999570846558,1.7200000286102295,6600.0,,,,,
2025-02-28,1.5099999904632568,1.8799999952316284,1.25,1.590000033378601,3503300.0,,,,,
2025-03-03,1.830000042915344,1.850000023841858,1.5299999713897705,1.590000033378601,176700.0,,,,,
2025-03-04,1.9900000095367432,2.130000114440918,1.7699999809265137,1.7799999713897705,106500.0,,,,,
2025-03-05,1.965000033378601,2.150000095367432,1.8609999418258667,1.950000047683716,55300.0,,,,,
2025-03-06,1.8899999856948853,2.0199999809265137,1.784999966621399,1.940000057220459,24100.0,,,,,
2025-03-07,1.8600000143051147,1.940000057220459,1.8600000143051147,1.940000057220459,3600.0,,,,,
2025-03-10,1.7999999523162842,1.830000042915344,1.7200000286102295,1.830000042915344,10700.0,,,,,
2025-03-11,1.840000033378601,1.850000023841858,1.7300000190734863,1.7300000190734863,4600.0,,,,,
2025-03-12,1.840000033378601,1.840000033378601,1.7300000190734863,1.75,12100.0,,,,,
2025-03-13,1.809999942779541,1.8350000381469729,1.7000000476837158,1.7200000286102295,9500.0,,,,,
2025-03-14,1.7999999523162842,1.7999999523162842,1.7799999713897705,1.7799999713897705,700.0,,,,,
2025-03-17,1.7400000095367432,1.7799999713897705,1.7000000476837158,1.7000000476837158,18900.0,,,,,
2025-03-18,1.7400000095367432,1.7400000095367432,1.649999976158142,1.6799999475479126,9500.0,,,,,
2025-03-19,1.7230000495910645,1.7230000495910645,1.6799999475479126,1.6970000267028809,2700.0,,,,,
2025-03-20,1.659999966621399,1.6699999570846558,1.6399999856948853,1.6699999570846558,4900.0,,,,,
2025-03-21,1.6200000047683716,1.6200000047683716,1.6100000143051147,1.6100000143051147,4100.0,,,,,
2025-03-24,1.6200000047683716,1.6950000524520874,1.534000039100647,1.534000039100647,18100.0,,,,,
2025-03-25,1.725000023841858,1.899999976158142,1.5299999713897705,1.7000000476837158,130400.0,,,,,
2025-03-26,1.8200000524520876,1.8600000143051147,1.6449999809265137,1.659999966621399,285900.0,,,,,
2025-03-27,1.7999999523162842,1.7999999523162842,1.7200000286102295,1.7200000286102295,14200.0,,,,,
2025-03-28,1.7999999523162842,1.8339999914169312,1.7799999713897705,1.7799999713897705,2400.0,,,,,
2025-03-31,1.7699999809265137,1.809999942779541,1.600000023841858,1.809999942779541,17600.0,,,,,
2025-04-01,1.840000033378601,1.8799999952316284,1.774999976158142,1.8799999952316284,9400.0,,,,,
2025-04-02,1.8020000457763672,1.8600000143051147,1.7300000190734863,1.850000023841858,4700.0,,,,,
2025-04-03,1.7999999523162842,2.0,1.7480000257492063,1.8799999952316284,222800.0,,,,,
2025-04-04,1.6399999856948853,1.815000057220459,1.600000023841858,1.815000057220459,2500.0,,,,,
2025-04-07,1.5499999523162842,1.7000000476837158,1.5199999809265137,1.600000023841858,34800.0,,,,,
2025-04-08,1.5299999713897705,1.659999966621399,1.4299999475479126,1.562000036239624,81700.0,,,,,
2025-04-09,1.649999976158142,1.7000000476837158,1.4500000476837158,1.5800000429153442,75600.0,,,,,
2025-04-10,1.5199999809265137,1.6050000190734863,1.5,1.559999942779541,7400.0,,,,,
2025-04-11,1.5199999809265137,1.5800000429153442,1.4199999570846558,1.5499999523162842,20600.0,,,,,
2025-04-14,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,700.0,,,,,
2025-04-15,1.559999942779541,1.590000033378601,1.5,1.5800000429153442,5100.0,,,,,
2025-04-16,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,0.0,,,,,
2025-04-17,1.5499999523162842,1.5499999523162842,1.4199999570846558,1.4299999475479126,3800.0,,,,,
2025-04-21,1.4600000381469729,1.4600000381469729,1.4600000381469729,1.4600000381469729,2200.0,,,,,
2025-04-22,1.5700000524520874,1.940000057220459,1.4900000095367432,1.5800000429153442,8600.0,,,,,
2025-04-23,1.6920000314712524,1.6920000314712524,1.559999942779541,1.649999976158142,1500.0,,,,,
2025-04-24,1.63100004196167,1.850000023841858,1.5800000429153442,1.6100000143051147,47400.0,,,,,
2025-04-25,1.6619999408721924,1.9589999914169312,1.649999976158142,1.684999942779541,53500.0,,,,,
2025-04-28,1.649999976158142,1.909999966621399,1.5750000476837158,1.6950000524520874,59300.0,,,,,
2025-04-29,1.6299999952316284,1.7400000095367432,1.5099999904632568,1.5299999713897705,41300.0,,,,,
2025-04-30,1.590000033378601,1.690000057220459,1.3899999856948853,1.3899999856948853,9300.0,,,,,
2025-05-01,1.6399999856948853,1.6399999856948853,1.6100000143051147,1.6100000143051147,400.0,,,,,
2025-05-02,1.6399999856948853,1.649999976158142,1.5099999904632568,1.649999976158142,1400.0,,,,,
2025-05-05,1.559999942779541,1.5800000429153442,1.559999942779541,1.5700000524520874,4500.0,,,,,
2025-05-06,1.5800000429153442,1.5800000429153442,1.3700000047683716,1.5099999904632568,13400.0,,,,,
2025-05-07,1.4299999475479126,1.4900000095367432,1.149999976158142,1.4900000095367432,14400.0,,,,,
2025-05-08,1.4570000171661377,1.4570000171661377,1.3799999952316284,1.409999966621399,20300.0,,,,,
2025-05-09,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,1700.0,,,,,
2025-05-12,1.4199999570846558,1.4299999475479126,1.309999942779541,1.340000033378601,12100.0,,,,,
2025-05-13,1.350000023841858,1.3899999856948853,1.305999994277954,1.3899999856948853,2400.0,,,,,
2025-05-14,1.350000023841858,1.350000023841858,1.3300000429153442,1.3300000429153442,2800.0,,,,,
2025-05-15,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0.0,,,,,
2025-05-16,1.3700000047683716,1.3700000047683716,1.309999942779541,1.309999942779541,300.0,,,,,
2025-05-19,1.2999999523162842,1.399999976158142,1.2999999523162842,1.399999976158142,2600.0,,,,,
2025-05-20,1.309999942779541,1.309999942779541,1.2999999523162842,1.2999999523162842,1900.0,,,,,
2025-05-21,1.190000057220459,1.2999999523162842,1.1100000143051147,1.2999999523162842,8900.0,,,,,
2025-05-22,1.159999966621399,1.25,1.1050000190734863,1.2400000095367432,42200.0,,,,,
2025-05-23,1.2100000381469729,1.2450000047683716,1.1419999599456787,1.1419999599456787,23100.0,,,,,
2025-05-27,1.152999997138977,1.2000000476837158,1.1100000143051147,1.2000000476837158,51800.0,,,,,
2025-05-28,1.1299999952316284,1.149999976158142,1.1299999952316284,1.149999976158142,5900.0,,,,,
2025-05-29,1.149999976158142,1.2130000591278076,1.1050000190734863,1.1050000190734863,12000.0,,,,,
2025-05-30,1.0800000429153442,1.190000057220459,1.0800000429153442,1.190000057220459,12100.0,,,,,
2025-06-02,1.1100000143051147,1.149999976158142,1.0800000429153442,1.090000033378601,16800.0,,,,,
2025-06-03,1.1399999856948853,1.1399999856948853,1.0700000524520874,1.100000023841858,10100.0,,,,,
2025-06-04,1.1100000143051147,1.2699999809265137,1.1100000143051147,1.1200000047683716,16100.0,,,,,
2025-06-05,1.1299999952316284,1.184999942779541,1.1100000143051147,1.1200000047683716,10500.0,,,,,
2025-06-06,1.1399999856948853,1.1699999570846558,1.1399999856948853,1.14900004863739,9700.0,,,,,
2025-06-09,1.003000020980835,1.090000033378601,1.003000020980835,1.0700000524520874,40900.0,,,,,
2025-06-10,1.0700000524520874,1.0700000524520874,1.0499999523162842,1.059999942779541,12000.0,,,,,
2025-06-11,1.059999942779541,1.100000023841858,1.0010000467300415,1.093999981880188,28300.0,,,,,
2025-06-12,1.0099999904632568,1.0700000524520874,0.9900000095367432,1.0149999856948853,54600.0,,,,,
2025-06-13,0.9810000061988832,1.0199999809265137,0.959999978542328,1.0199999809265137,2800.0,,,,,
2025-06-16,0.8569999933242798,0.959999978542328,0.8399999737739563,0.949999988079071,84800.0,,,,,
2025-06-17,0.8799999952316284,0.9350000023841858,0.7910000085830688,0.9179999828338624,46800.0,,,,,
2025-06-18,0.7910000085830688,0.8500000238418579,0.7419999837875366,0.8399999737739563,75900.0,,,,,
2025-06-20,0.7770000100135803,0.800000011920929,0.75,0.800000011920929,31200.0,,,,,
2025-06-23,0.7300000190734863,0.8270000219345093,0.7250000238418579,0.7950000166893005,33700.0,,,,,
2025-06-24,0.781000018119812,0.7900000214576721,0.7329999804496765,0.7559999823570251,32300.0,,,,,
2025-06-25,0.7900000214576721,0.7900000214576721,0.7419999837875366,0.7419999837875366,9000.0,,,,,
2025-06-26,0.9800000190734864,1.0199999809265137,0.746999979019165,0.7590000033378601,95400.0,,,,,
2025-06-27,0.9010000228881836,1.0399999618530271,0.8270000219345093,0.9509999752044678,76800.0,,,,,
2025-06-30,0.9959999918937684,1.059999942779541,0.8489999771118164,0.9399999976158142,125200.0,,,,,
2025-07-01,1.0149999856948853,1.0499999523162842,0.9399999976158142,1.0099999904632568,58200.0,,,,,
2025-07-02,1.0,1.0299999713897705,0.9800000190734864,1.0199999809265137,94400.0,,,,,
2025-07-03,1.0,1.0099999904632568,0.9409999847412108,1.0,32100.0,,,,,
2025-07-07,0.9879999756813048,1.0199999809265137,0.959999978542328,1.0199999809265137,9200.0,,,,,
2025-07-08,1.0199999809265137,1.0199999809265137,0.9700000286102296,0.9700000286102296,2800.0,,,,,
2025-07-09,0.9700000286102296,1.0,0.959999978542328,0.9700000286102296,10100.0,,,,,
2025-07-10,1.0299999713897705,1.0490000247955322,0.9300000071525574,0.959999978542328,147700.0,,,,,
