Date,Close,High,Low,Open,Volume,"('Close', 'VSTM')","('High', 'VSTM')","('Low', 'VSTM')","('Open', 'VSTM')","('Volume', 'VSTM')"
2024-07-03,2.940000057220459,3.009999990463257,2.900000095367432,2.940000057220459,185100.0,,,,,
2024-07-05,2.740000009536743,2.950000047683716,2.700000047683716,2.950000047683716,690200.0,,,,,
2024-07-08,2.609999895095825,2.7799999713897705,2.5999999046325684,2.700000047683716,669100.0,,,,,
2024-07-09,2.789999961853028,2.8399999141693115,2.609999895095825,2.630000114440918,505300.0,,,,,
2024-07-10,2.7300000190734863,2.869999885559082,2.720000028610229,2.799999952316284,429800.0,,,,,
2024-07-11,2.9800000190734863,3.009999990463257,2.7799999713897705,2.7799999713897705,501300.0,,,,,
2024-07-12,3.359999895095825,3.5199999809265137,3.0299999713897705,3.0299999713897705,1398200.0,,,,,
2024-07-15,3.369999885559082,3.440000057220459,3.2799999713897705,3.390000104904175,386300.0,,,,,
2024-07-16,3.680000066757202,3.7799999713897705,3.390000104904175,3.4100000858306885,601900.0,,,,,
2024-07-17,3.4200000762939453,3.7899999618530273,3.400000095367432,3.680000066757202,606400.0,,,,,
2024-07-18,3.289999961853028,3.470000028610229,3.2699999809265137,3.380000114440918,231000.0,,,,,
2024-07-19,3.319999933242798,3.359999895095825,3.220000028610229,3.3299999237060547,231400.0,,,,,
2024-07-22,3.4200000762939453,3.430000066757202,3.259999990463257,3.3299999237060547,252500.0,,,,,
2024-07-23,3.5899999141693115,3.630000114440918,3.400000095367432,3.4200000762939453,757300.0,,,,,
2024-07-24,2.9600000381469727,3.009999990463257,2.539999961853028,2.720000028610229,2706900.0,,,,,
2024-07-25,2.970000028610229,3.0,2.8499999046325684,2.8499999046325684,546100.0,,,,,
2024-07-26,2.9600000381469727,3.1600000858306885,2.9200000762939453,3.0,856500.0,,,,,
2024-07-29,2.740000009536743,2.9600000381469727,2.720000028610229,2.9600000381469727,1047100.0,,,,,
2024-07-30,2.6700000762939453,2.9200000762939453,2.5999999046325684,2.869999885559082,983600.0,,,,,
2024-07-31,2.5999999046325684,2.7300000190734863,2.559999942779541,2.700000047683716,821400.0,,,,,
2024-08-01,2.430000066757202,2.609999895095825,2.430000066757202,2.569999933242798,611600.0,,,,,
2024-08-02,2.509999990463257,2.609999895095825,2.369999885559082,2.4200000762939453,706900.0,,,,,
2024-08-05,2.200000047683716,2.299999952316284,2.0999999046325684,2.299999952316284,913200.0,,,,,
2024-08-06,2.3399999141693115,2.5,2.25,2.299999952316284,534100.0,,,,,
2024-08-07,2.220000028610229,2.4100000858306885,2.180000066757202,2.4100000858306885,623600.0,,,,,
2024-08-08,2.240000009536743,2.289999961853028,2.180000066757202,2.180000066757202,242000.0,,,,,
2024-08-09,2.3499999046325684,2.380000114440918,2.289999961853028,2.380000114440918,284300.0,,,,,
2024-08-12,2.319999933242798,2.4100000858306885,2.299999952316284,2.3499999046325684,486600.0,,,,,
2024-08-13,2.490000009536743,2.5,2.3299999237060547,2.3299999237060547,384900.0,,,,,
2024-08-14,2.2699999809265137,2.5299999713897705,2.2699999809265137,2.509999990463257,610500.0,,,,,
2024-08-15,2.3299999237060547,2.4600000381469727,2.319999933242798,2.319999933242798,422600.0,,,,,
2024-08-16,2.299999952316284,2.3299999237060547,2.240000009536743,2.3299999237060547,313100.0,,,,,
2024-08-19,2.490000009536743,2.5299999713897705,2.319999933242798,2.3299999237060547,438500.0,,,,,
2024-08-20,2.450000047683716,2.5299999713897705,2.369999885559082,2.5,445000.0,,,,,
2024-08-21,2.5,2.5299999713897705,2.3499999046325684,2.470000028610229,439700.0,,,,,
2024-08-22,2.400000095367432,2.509999990463257,2.390000104904175,2.5,261000.0,,,,,
2024-08-23,2.4600000381469727,2.549999952316284,2.400000095367432,2.4100000858306885,459800.0,,,,,
2024-08-26,2.609999895095825,2.640000104904175,2.440000057220459,2.440000057220459,826200.0,,,,,
2024-08-27,2.470000028610229,2.5999999046325684,2.4200000762939453,2.5899999141693115,489500.0,,,,,
2024-08-28,2.430000066757202,2.470000028610229,2.359999895095825,2.430000066757202,309900.0,,,,,
2024-08-29,2.4600000381469727,2.569999933242798,2.430000066757202,2.450000047683716,400000.0,,,,,
2024-08-30,2.5,2.5199999809265137,2.380000114440918,2.4800000190734863,369100.0,,,,,
2024-09-03,2.4200000762939453,2.569999933242798,2.359999895095825,2.490000009536743,474000.0,,,,,
2024-09-04,2.440000057220459,2.470000028610229,2.359999895095825,2.430000066757202,436200.0,,,,,
2024-09-05,2.400000095367432,2.450000047683716,2.390000104904175,2.430000066757202,244900.0,,,,,
2024-09-06,2.400000095367432,2.450000047683716,2.3399999141693115,2.400000095367432,413500.0,,,,,
2024-09-09,2.509999990463257,2.5899999141693115,2.400000095367432,2.400000095367432,537500.0,,,,,
2024-09-10,2.7300000190734863,2.7699999809265137,2.4600000381469727,2.509999990463257,934000.0,,,,,
2024-09-11,2.799999952316284,2.809999942779541,2.650000095367432,2.740000009536743,438900.0,,,,,
2024-09-12,2.7699999809265137,2.819999933242798,2.680000066757202,2.789999961853028,236400.0,,,,,
2024-09-13,2.809999942779541,2.8499999046325684,2.75,2.7799999713897705,270800.0,,,,,
2024-09-16,2.7300000190734863,2.8399999141693115,2.7100000381469727,2.8399999141693115,315000.0,,,,,
2024-09-17,2.7799999713897705,2.880000114440918,2.700000047683716,2.75,342700.0,,,,,
2024-09-18,2.7100000381469727,2.890000104904175,2.7100000381469727,2.7699999809265137,346900.0,,,,,
2024-09-19,2.8299999237060547,2.880000114440918,2.7300000190734863,2.819999933242798,479200.0,,,,,
2024-09-20,2.880000114440918,2.990000009536743,2.740000009536743,2.8299999237060547,2214600.0,,,,,
2024-09-23,2.740000009536743,2.900000095367432,2.640000104904175,2.900000095367432,570500.0,,,,,
2024-09-24,2.680000066757202,2.7799999713897705,2.650000095367432,2.740000009536743,359200.0,,,,,
2024-09-25,2.630000114440918,2.7300000190734863,2.609999895095825,2.680000066757202,382500.0,,,,,
2024-09-26,2.609999895095825,2.700000047683716,2.609999895095825,2.6700000762939453,337400.0,,,,,
2024-09-27,2.690000057220459,2.740000009536743,2.650000095367432,2.6700000762939453,329100.0,,,,,
2024-09-30,2.990000009536743,3.0199999809265137,2.799999952316284,2.799999952316284,1446700.0,,,,,
2024-10-01,2.819999933242798,3.009999990463257,2.7799999713897705,3.0,563200.0,,,,,
2024-10-02,2.9100000858306885,2.950000047683716,2.759999990463257,2.8299999237060547,678900.0,,,,,
2024-10-03,2.7699999809265137,2.9100000858306885,2.759999990463257,2.869999885559082,383000.0,,,,,
2024-10-04,2.869999885559082,2.9200000762939453,2.809999942779541,2.8499999046325684,450700.0,,,,,
2024-10-07,2.859999895095825,2.9600000381469727,2.8499999046325684,2.869999885559082,344100.0,,,,,
2024-10-08,2.9200000762939453,2.950000047683716,2.8299999237060547,2.8499999046325684,386400.0,,,,,
2024-10-09,3.0,3.0299999713897705,2.900000095367432,3.0,879200.0,,,,,
2024-10-10,2.9800000190734863,3.0,2.900000095367432,2.940000057220459,430800.0,,,,,
2024-10-11,2.970000028610229,3.059999942779541,2.940000057220459,2.9800000190734863,540900.0,,,,,
2024-10-14,3.0,3.039999961853028,2.9600000381469727,2.990000009536743,509300.0,,,,,
2024-10-15,3.130000114440918,3.25,2.930000066757202,2.9800000190734863,945000.0,,,,,
2024-10-16,3.3299999237060547,3.390000104904175,3.130000114440918,3.130000114440918,1131700.0,,,,,
2024-10-17,2.6600000858306885,3.180000066757202,2.539999961853028,3.180000066757202,4419800.0,,,,,
2024-10-18,2.9600000381469727,2.9600000381469727,2.539999961853028,2.6600000858306885,1952600.0,,,,,
2024-10-21,3.569999933242798,3.759999990463257,2.950000047683716,3.0,3221700.0,,,,,
2024-10-22,3.4200000762939453,3.5799999237060547,3.25,3.559999942779541,993900.0,,,,,
2024-10-23,3.2799999713897705,3.4200000762939453,3.200000047683716,3.4200000762939453,837900.0,,,,,
2024-10-24,3.289999961853028,3.3499999046325684,3.109999895095825,3.2300000190734863,740100.0,,,,,
2024-10-25,3.180000066757202,3.440000057220459,3.1700000762939453,3.299999952316284,444100.0,,,,,
2024-10-28,3.390000104904175,3.450000047683716,3.190000057220459,3.190000057220459,995100.0,,,,,
2024-10-29,3.5999999046325684,3.759999990463257,3.3299999237060547,3.359999895095825,1171500.0,,,,,
2024-10-30,3.740000009536743,3.9800000190734863,3.539999961853028,3.539999961853028,1387900.0,,,,,
2024-10-31,3.759999990463257,3.890000104904175,3.619999885559082,3.759999990463257,765500.0,,,,,
2024-11-01,3.920000076293945,4.0,3.7699999809265137,3.839999914169312,721100.0,,,,,
2024-11-04,3.900000095367432,3.990000009536743,3.759999990463257,3.950000047683716,659600.0,,,,,
2024-11-05,3.740000009536743,3.910000085830689,3.660000085830689,3.849999904632568,744300.0,,,,,
2024-11-06,3.869999885559082,3.950000047683716,3.7200000286102295,3.849999904632568,608000.0,,,,,
2024-11-07,3.5999999046325684,3.880000114440918,3.4800000190734863,3.7200000286102295,767600.0,,,,,
2024-11-08,3.950000047683716,3.9800000190734863,3.559999942779541,3.640000104904175,1725800.0,,,,,
2024-11-11,4.460000038146973,4.489999771118164,3.9700000286102295,3.990000009536743,1902900.0,,,,,
2024-11-12,4.400000095367432,4.800000190734863,4.25,4.380000114440918,2080700.0,,,,,
2024-11-13,4.099999904632568,4.480000019073486,4.0,4.429999828338623,949900.0,,,,,
2024-11-14,4.130000114440918,4.179999828338623,3.920000076293945,4.150000095367432,801700.0,,,,,
2024-11-15,3.990000009536743,4.289999961853027,3.890000104904175,4.130000114440918,1099600.0,,,,,
2024-11-18,3.819999933242798,4.03000020980835,3.759999990463257,4.0,704600.0,,,,,
2024-11-19,3.9600000381469727,4.03000020980835,3.7100000381469727,3.7699999809265137,602300.0,,,,,
2024-11-20,3.7899999618530273,4.0,3.75,3.9600000381469727,458800.0,,,,,
2024-11-21,3.930000066757202,4.150000095367432,3.7200000286102295,3.799999952316284,868100.0,,,,,
2024-11-22,4.0,4.139999866485596,3.809999942779541,3.930000066757202,694000.0,,,,,
2024-11-25,3.910000085830689,4.239999771118164,3.910000085830689,4.03000020980835,751700.0,,,,,
2024-11-26,4.050000190734863,4.239999771118164,3.920000076293945,3.920000076293945,781500.0,,,,,
2024-11-27,4.570000171661377,4.769999980926514,4.079999923706055,4.110000133514404,2801300.0,,,,,
2024-11-29,5.340000152587891,5.489999771118164,4.610000133514404,4.610000133514404,1538500.0,,,,,
2024-12-02,5.519999980926514,5.699999809265137,5.119999885559082,5.400000095367432,2151200.0,,,,,
2024-12-03,5.389999866485596,6.010000228881836,5.269999980926514,5.510000228881836,2706600.0,,,,,
2024-12-04,5.489999771118164,5.559999942779541,5.300000190734863,5.389999866485596,663200.0,,,,,
2024-12-05,5.25,5.489999771118164,5.090000152587891,5.460000038146973,698300.0,,,,,
2024-12-06,5.650000095367432,6.050000190734863,5.230000019073486,5.25,1032300.0,,,,,
2024-12-09,5.489999771118164,5.739999771118164,5.340000152587891,5.599999904632568,638400.0,,,,,
2024-12-10,5.0,5.5,4.940000057220459,5.460000038146973,1140200.0,,,,,
2024-12-11,4.909999847412109,5.099999904632568,4.880000114440918,5.050000190734863,496200.0,,,,,
2024-12-12,4.5,4.849999904632568,4.389999866485596,4.849999904632568,678800.0,,,,,
2024-12-13,4.480000019073486,4.630000114440918,4.309999942779541,4.429999828338623,530100.0,,,,,
2024-12-16,4.679999828338623,4.829999923706055,4.489999771118164,4.599999904632568,360100.0,,,,,
2024-12-17,4.599999904632568,4.800000190734863,4.570000171661377,4.679999828338623,430600.0,,,,,
2024-12-18,4.260000228881836,4.849999904632568,4.179999828338623,4.739999771118164,790700.0,,,,,
2024-12-19,4.440000057220459,4.53000020980835,4.190000057220459,4.460000038146973,471100.0,,,,,
2024-12-20,4.190000057220459,4.550000190734863,4.190000057220459,4.369999885559082,1806700.0,,,,,
2024-12-23,3.9600000381469727,4.289999961853027,3.950000047683716,4.210000038146973,618500.0,,,,,
2024-12-24,3.900000095367432,3.9800000190734863,3.839999914169312,3.940000057220459,379900.0,,,,,
2024-12-26,3.940000057220459,4.269999980926514,3.819999933242798,3.869999885559082,2006200.0,,,,,
2024-12-27,3.7100000381469727,4.010000228881836,3.7100000381469727,3.920000076293945,1113400.0,,,,,
2024-12-30,3.670000076293945,3.819999933242798,3.4600000381469727,3.619999885559082,3381000.0,,,,,
2024-12-31,5.170000076293945,5.539999961853027,4.510000228881836,4.909999847412109,15196300.0,,,,,
2025-01-02,6.489999771118164,6.78000020980835,4.949999809265137,5.130000114440918,8276700.0,,,,,
2025-01-03,7.0,7.260000228881836,6.21999979019165,6.519999980926514,3663000.0,,,,,
2025-01-06,6.71999979019165,7.139999866485596,6.53000020980835,7.139999866485596,2069900.0,,,,,
2025-01-07,6.539999961853027,6.71999979019165,6.019999980926514,6.690000057220459,1903300.0,,,,,
2025-01-08,5.900000095367432,6.699999809265137,5.889999866485596,6.559999942779541,1229500.0,,,,,
2025-01-10,5.730000019073486,5.75,5.409999847412109,5.679999828338623,975300.0,,,,,
2025-01-13,5.340000152587891,6.019999980926514,5.199999809265137,5.760000228881836,1152900.0,,,,,
2025-01-14,5.039999961853027,5.650000095367432,5.010000228881836,5.400000095367432,876500.0,,,,,
2025-01-15,5.309999942779541,5.46999979019165,5.139999866485596,5.230000019073486,655500.0,,,,,
2025-01-16,5.28000020980835,5.440000057220459,5.079999923706055,5.309999942779541,624200.0,,,,,
2025-01-17,5.329999923706055,5.420000076293945,5.119999885559082,5.309999942779541,701300.0,,,,,
2025-01-21,5.389999866485596,5.690000057220459,5.269999980926514,5.400000095367432,825700.0,,,,,
2025-01-22,5.519999980926514,5.610000133514404,5.210000038146973,5.349999904632568,953600.0,,,,,
2025-01-23,5.590000152587891,5.760000228881836,5.400000095367432,5.420000076293945,863600.0,,,,,
2025-01-24,5.920000076293945,5.96999979019165,5.440000057220459,5.610000133514404,4760500.0,,,,,
2025-01-27,5.690000057220459,6.059999942779541,5.409999847412109,5.78000020980835,998400.0,,,,,
2025-01-28,5.820000171661377,5.860000133514404,5.579999923706055,5.699999809265137,942100.0,,,,,
2025-01-29,6.03000020980835,6.25,5.769999980926514,5.769999980926514,1166700.0,,,,,
2025-01-30,6.21999979019165,6.28000020980835,5.860000133514404,6.039999961853027,891500.0,,,,,
2025-01-31,6.079999923706055,6.489999771118164,6.010000228881836,6.320000171661377,834800.0,,,,,
2025-02-03,5.710000038146973,5.980000019073486,5.659999847412109,5.78000020980835,552600.0,,,,,
2025-02-04,5.869999885559082,5.909999847412109,5.599999904632568,5.710000038146973,654600.0,,,,,
2025-02-05,5.949999809265137,6.159999847412109,5.769999980926514,5.900000095367432,523700.0,,,,,
2025-02-06,6.090000152587891,6.130000114440918,5.800000190734863,5.929999828338623,503200.0,,,,,
2025-02-07,5.789999961853027,6.110000133514404,5.760000228881836,6.090000152587891,565100.0,,,,,
2025-02-10,5.699999809265137,5.869999885559082,5.5,5.869999885559082,758500.0,,,,,
2025-02-11,5.739999771118164,5.760000228881836,5.409999847412109,5.53000020980835,448300.0,,,,,
2025-02-12,6.079999923706055,6.099999904632568,5.599999904632568,5.650000095367432,430800.0,,,,,
2025-02-13,6.110000133514404,6.150000095367432,5.960000038146973,6.090000152587891,362600.0,,,,,
2025-02-14,5.96999979019165,6.170000076293945,5.869999885559082,6.139999866485596,409300.0,,,,,
2025-02-18,5.739999771118164,6.03000020980835,5.639999866485596,5.980000019073486,514500.0,,,,,
2025-02-19,5.650000095367432,5.78000020980835,5.570000171661377,5.739999771118164,455800.0,,,,,
2025-02-20,5.570000171661377,5.659999847412109,5.480000019073486,5.659999847412109,472300.0,,,,,
2025-02-21,5.679999828338623,5.869999885559082,5.550000190734863,5.639999866485596,505300.0,,,,,
2025-02-24,5.559999942779541,5.739999771118164,5.46999979019165,5.679999828338623,401700.0,,,,,
2025-02-25,5.449999809265137,5.570000171661377,5.340000152587891,5.559999942779541,522000.0,,,,,
2025-02-26,5.409999847412109,5.5,5.329999923706055,5.449999809265137,260700.0,,,,,
2025-02-27,5.429999828338623,5.539999961853027,5.389999866485596,5.449999809265137,249600.0,,,,,
2025-02-28,5.599999904632568,5.659999847412109,5.300000190734863,5.360000133514404,309200.0,,,,,
2025-03-03,5.539999961853027,5.739999771118164,5.519999980926514,5.659999847412109,550700.0,,,,,
2025-03-04,5.900000095367432,6.050000190734863,5.400000095367432,5.420000076293945,2428200.0,,,,,
2025-03-05,6.0,6.099999904632568,5.789999961853027,6.0,1077800.0,,,,,
2025-03-06,6.960000038146973,7.130000114440918,5.809999942779541,5.900000095367432,2259000.0,,,,,
2025-03-07,7.0,7.199999809265137,6.670000076293945,6.900000095367432,1265100.0,,,,,
2025-03-10,7.119999885559082,7.5,6.840000152587891,6.869999885559082,1557600.0,,,,,
2025-03-11,7.150000095367432,7.320000171661377,6.949999809265137,7.079999923706055,793400.0,,,,,
2025-03-12,7.53000020980835,7.590000152587891,7.179999828338623,7.179999828338623,1712200.0,,,,,
2025-03-13,7.210000038146973,7.570000171661377,7.059999942779541,7.460000038146973,700800.0,,,,,
2025-03-14,6.960000038146973,7.5,6.949999809265137,7.389999866485596,424300.0,,,,,
2025-03-17,7.230000019073486,7.309999942779541,6.900000095367432,6.909999847412109,576900.0,,,,,
2025-03-18,6.710000038146973,7.21999979019165,6.699999809265137,7.119999885559082,617700.0,,,,,
2025-03-19,6.980000019073486,7.039999961853027,6.659999847412109,6.699999809265137,454100.0,,,,,
2025-03-20,6.820000171661377,7.050000190734863,6.710000038146973,6.940000057220459,473800.0,,,,,
2025-03-21,6.650000095367432,6.789999961853027,6.260000228881836,6.710000038146973,911900.0,,,,,
2025-03-24,6.880000114440918,7.110000133514404,6.829999923706055,7.059999942779541,704000.0,,,,,
2025-03-25,6.570000171661377,6.960000038146973,6.409999847412109,6.78000020980835,653700.0,,,,,
2025-03-26,6.400000095367432,6.650000095367432,6.010000228881836,6.579999923706055,697200.0,,,,,
2025-03-27,6.730000019073486,6.889999866485596,6.28000020980835,6.28000020980835,816800.0,,,,,
2025-03-28,6.190000057220459,6.71999979019165,6.110000133514404,6.699999809265137,811000.0,,,,,
2025-03-31,6.03000020980835,6.110000133514404,5.679999828338623,6.0,1017300.0,,,,,
2025-04-01,5.820000171661377,6.329999923706055,5.820000171661377,6.0,1615000.0,,,,,
2025-04-02,5.840000152587891,6.090000152587891,5.460000038146973,5.75,825800.0,,,,,
2025-04-03,5.699999809265137,5.769999980926514,5.389999866485596,5.570000171661377,764800.0,,,,,
2025-04-04,5.159999847412109,5.570000171661377,4.929999828338623,5.409999847412109,810700.0,,,,,
2025-04-07,5.099999904632568,5.150000095367432,4.730000019073486,4.800000190734863,839900.0,,,,,
2025-04-08,4.639999866485596,5.369999885559082,4.590000152587891,5.239999771118164,847400.0,,,,,
2025-04-09,5.28000020980835,5.300000190734863,4.480000019073486,4.599999904632568,1534000.0,,,,,
2025-04-10,4.519999980926514,5.349999904632568,4.46999979019165,5.320000171661377,1503900.0,,,,,
2025-04-11,4.639999866485596,4.670000076293945,4.340000152587891,4.559999942779541,824200.0,,,,,
2025-04-14,4.78000020980835,4.909999847412109,4.679999828338623,4.809999942779541,480000.0,,,,,
2025-04-15,4.809999942779541,5.119999885559082,4.75,4.75,757800.0,,,,,
2025-04-16,4.960000038146973,4.96999979019165,4.690000057220459,4.760000228881836,468400.0,,,,,
2025-04-17,5.739999771118164,5.860000133514404,4.909999847412109,4.960000038146973,1158900.0,,,,,
2025-04-21,6.210000038146973,6.28000020980835,5.699999809265137,5.699999809265137,1017000.0,,,,,
2025-04-22,7.039999961853027,7.130000114440918,6.329999923706055,6.329999923706055,1557600.0,,,,,
2025-04-23,7.119999885559082,7.480000019073486,6.880000114440918,7.320000171661377,1123000.0,,,,,
2025-04-24,7.5,7.590000152587891,7.079999923706055,7.090000152587891,1352100.0,,,,,
2025-04-25,7.5,8.119999885559082,7.460000038146973,7.860000133514404,1804800.0,,,,,
2025-04-28,6.989999771118164,7.849999904632568,6.849999904632568,7.619999885559082,2158600.0,,,,,
2025-04-29,6.96999979019165,7.460000038146973,6.840000152587891,7.0,2978400.0,,,,,
2025-04-30,7.489999771118164,7.690000057220459,6.820000171661377,6.880000114440918,1622900.0,,,,,
2025-05-01,7.429999828338623,7.559999942779541,7.050000190734863,7.53000020980835,1058600.0,,,,,
2025-05-02,7.429999828338623,7.610000133514404,7.320000171661377,7.480000019073486,575800.0,,,,,
2025-05-05,7.010000228881836,7.340000152587891,6.75,7.340000152587891,1025800.0,,,,,
2025-05-06,6.53000020980835,7.019999980926514,6.5,6.960000038146973,1248200.0,,,,,
2025-05-07,6.690000057220459,6.710000038146973,6.349999904632568,6.610000133514404,669500.0,,,,,
2025-05-08,6.940000057220459,8.0,6.5,6.610000133514404,3563400.0,,,,,
2025-05-09,7.170000076293945,7.559999942779541,6.960000038146973,7.150000095367432,2622200.0,,,,,
2025-05-12,7.289999961853027,7.360000133514404,6.53000020980835,7.170000076293945,2117000.0,,,,,
2025-05-13,7.460000038146973,7.730000019073486,6.920000076293945,7.269999980926514,2903400.0,,,,,
2025-05-14,7.130000114440918,8.350000381469727,6.929999828338623,7.440000057220459,2245100.0,,,,,
2025-05-15,7.929999828338623,7.949999809265137,6.96999979019165,7.099999904632568,1681200.0,,,,,
2025-05-16,7.590000152587891,8.020000457763672,7.489999771118164,7.900000095367432,2063300.0,,,,,
2025-05-19,7.75,7.829999923706055,7.170000076293945,7.420000076293945,1178300.0,,,,,
2025-05-20,8.029999732971191,8.449999809265137,7.739999771118164,7.860000133514404,2397000.0,,,,,
2025-05-21,7.610000133514404,8.119999885559082,7.570000171661377,7.949999809265137,1868900.0,,,,,
2025-05-22,7.480000019073486,7.880000114440918,7.409999847412109,7.71999979019165,2066700.0,,,,,
2025-05-23,8.3100004196167,8.34000015258789,6.78000020980835,7.119999885559082,5318500.0,,,,,
2025-05-27,8.520000457763672,9.100000381469728,8.319999694824219,8.5,3300800.0,,,,,
2025-05-28,7.610000133514404,8.649999618530273,7.599999904632568,8.5600004196167,2247000.0,,,,,
2025-05-29,7.769999980926514,8.020000457763672,7.679999828338623,7.679999828338623,1368100.0,,,,,
2025-05-30,7.519999980926514,7.769999980926514,7.159999847412109,7.699999809265137,1511200.0,,,,,
2025-06-02,6.019999980926514,7.880000114440918,5.800000190734863,7.599999904632568,10489900.0,,,,,
2025-06-03,5.900000095367432,6.139999866485596,5.730000019073486,6.03000020980835,2637200.0,,,,,
2025-06-04,6.170000076293945,6.329999923706055,5.880000114440918,5.900000095367432,1959700.0,,,,,
2025-06-05,6.179999828338623,6.230000019073486,5.889999866485596,6.230000019073486,1195200.0,,,,,
2025-06-06,6.420000076293945,6.619999885559082,6.179999828338623,6.300000190734863,1558100.0,,,,,
2025-06-09,6.110000133514404,6.480000019073486,6.070000171661377,6.449999809265137,1088300.0,,,,,
2025-06-10,6.119999885559082,6.309999942779541,6.059999942779541,6.059999942779541,896600.0,,,,,
2025-06-11,5.96999979019165,6.300000190734863,5.96999979019165,6.21999979019165,1470200.0,,,,,
2025-06-12,5.880000114440918,6.010000228881836,5.809999942779541,5.880000114440918,1621100.0,,,,,
2025-06-13,5.599999904632568,5.840000152587891,5.579999923706055,5.78000020980835,1298700.0,,,,,
2025-06-16,5.639999866485596,5.699999809265137,5.480000019073486,5.679999828338623,967000.0,,,,,
2025-06-17,5.309999942779541,5.699999809265137,5.269999980926514,5.610000133514404,1846200.0,,,,,
2025-06-18,5.190000057220459,5.429999828338623,5.159999847412109,5.300000190734863,1610600.0,,,,,
2025-06-20,4.929999828338623,5.239999771118164,4.909999847412109,5.239999771118164,7283600.0,,,,,
2025-06-23,4.619999885559082,4.920000076293945,4.429999828338623,4.880000114440918,2914200.0,,,,,
2025-06-24,4.559999942779541,4.909999847412109,4.539999961853027,4.710000038146973,2546800.0,,,,,
2025-06-25,4.300000190734863,4.539999961853027,4.260000228881836,4.519999980926514,2548100.0,,,,,
2025-06-26,4.159999847412109,4.360000133514404,4.139999866485596,4.329999923706055,3175800.0,,,,,
2025-06-27,4.150000095367432,4.289999961853027,4.039999961853027,4.139999866485596,5154100.0,,,,,
2025-06-30,4.150000095367432,4.230000019073486,4.010000228881836,4.150000095367432,2369100.0,,,,,
2025-07-01,4.289999961853027,4.53000020980835,4.090000152587891,4.159999847412109,2720500.0,,,,,
2025-07-02,4.849999904632568,5.059999942779541,4.210000038146973,4.309999942779541,5316100.0,,,,,
2025-07-03,4.800000190734863,4.980000019073486,4.659999847412109,4.869999885559082,1675000.0,,,,,
2025-07-07,4.690000057220459,4.929999828338623,4.690000057220459,4.71999979019165,2224300.0,,,,,
2025-07-08,4.710000038146973,4.769999980926514,4.599999904632568,4.710000038146973,1376500.0,,,,,
2025-07-09,4.809999942779541,4.900000095367432,4.650000095367432,4.769999980926514,1973800.0,,,,,
2025-07-10,4.739999771118164,4.820000171661377,4.630000114440918,4.820000171661377,1592300.0,,,,,
2025-07-11,4.679999828338623,4.75,4.579999923706055,4.71999979019165,1213600.0,,,,,
2025-07-14,4.960000038146973,4.980000019073486,4.630000114440918,4.730000019073486,1729900.0,,,,,
2025-07-15,4.889999866485596,5.039999961853027,4.800000190734863,4.980000019073486,1666700.0,,,,,
2025-07-16,5.25,5.28000020980835,4.809999942779541,4.920000076293945,1527800.0,,,,,
2025-07-17,5.110000133514404,5.320000171661377,5.03000020980835,5.28000020980835,1261100.0,,,,,
2025-07-18,5.159999847412109,5.570000171661377,5.130000114440918,5.170000076293945,2413100.0,,,,,
