Date,Close,High,Low,Open,Volume,"('Close', 'SGHT')","('High', 'SGHT')","('Low', 'SGHT')","('Open', 'SGHT')","('Volume', 'SGHT')"
2024-07-22,7.980000019073486,7.989999771118164,7.269999980926514,7.599999904632568,187600.0,,,,,
2024-07-23,8.239999771118164,8.449999809265137,7.920000076293945,7.929999828338623,202000.0,,,,,
2024-07-24,8.140000343322754,8.449999809265137,7.949999809265137,8.100000381469727,148700.0,,,,,
2024-07-25,8.029999732971191,8.40999984741211,7.860000133514404,8.149999618530273,134700.0,,,,,
2024-07-26,7.75,8.300000190734863,7.409999847412109,8.25,246900.0,,,,,
2024-07-29,7.75,8.140000343322754,7.585000038146973,7.739999771118164,101300.0,,,,,
2024-07-30,7.75,7.855000019073486,7.679999828338623,7.789999961853027,93500.0,,,,,
2024-07-31,7.78000020980835,8.279999732971191,7.480000019073486,7.820000171661377,158000.0,,,,,
2024-08-01,7.420000076293945,7.78000020980835,7.070000171661377,7.78000020980835,241600.0,,,,,
2024-08-02,6.309999942779541,7.119999885559082,6.190000057220459,7.119999885559082,419400.0,,,,,
2024-08-05,5.519999980926514,6.074999809265137,5.28000020980835,5.940000057220459,764100.0,,,,,
2024-08-06,5.489999771118164,5.730000019073486,5.380000114440918,5.510000228881836,172200.0,,,,,
2024-08-07,5.510000228881836,5.710000038146973,5.385000228881836,5.599999904632568,179800.0,,,,,
2024-08-08,5.829999923706055,5.89900016784668,5.59499979019165,5.630000114440918,118500.0,,,,,
2024-08-09,5.960000038146973,6.010000228881836,5.59499979019165,5.829999923706055,136400.0,,,,,
2024-08-12,5.789999961853027,5.96999979019165,5.710000038146973,5.96999979019165,123700.0,,,,,
2024-08-13,5.949999809265137,6.03000020980835,5.820000171661377,5.980000019073486,109600.0,,,,,
2024-08-14,5.789999961853027,6.105000019073486,5.75,6.0,94000.0,,,,,
2024-08-15,6.03000020980835,6.159999847412109,5.949999809265137,5.96999979019165,109300.0,,,,,
2024-08-16,6.050000190734863,6.150000095367432,5.949999809265137,6.010000228881836,73400.0,,,,,
2024-08-19,6.380000114440918,6.400000095367432,6.019999980926514,6.019999980926514,120700.0,,,,,
2024-08-20,6.079999923706055,6.434999942779541,6.03000020980835,6.360000133514404,89900.0,,,,,
2024-08-21,6.369999885559082,6.449999809265137,6.090000152587891,6.289999961853027,113800.0,,,,,
2024-08-22,6.320000171661377,6.539999961853027,6.239999771118164,6.360000133514404,73700.0,,,,,
2024-08-23,6.760000228881836,6.800000190734863,6.309999942779541,6.389999866485596,111500.0,,,,,
2024-08-26,7.050000190734863,7.050000190734863,6.664999961853027,6.800000190734863,234800.0,,,,,
2024-08-27,6.809999942779541,7.03000020980835,6.789999961853027,6.960000038146973,173000.0,,,,,
2024-08-28,6.71999979019165,7.0,6.639999866485596,6.760000228881836,146500.0,,,,,
2024-08-29,6.760000228881836,7.010000228881836,6.664999961853027,6.809999942779541,84100.0,,,,,
2024-08-30,6.769999980926514,7.019999980926514,6.460000038146973,6.769999980926514,153900.0,,,,,
2024-09-03,6.289999961853027,6.659999847412109,6.170000076293945,6.659999847412109,217100.0,,,,,
2024-09-04,6.409999847412109,6.480000019073486,6.119999885559082,6.269999980926514,310800.0,,,,,
2024-09-05,6.409999847412109,6.510000228881836,6.179999828338623,6.389999866485596,478900.0,,,,,
2024-09-06,6.349999904632568,6.755000114440918,6.150000095367432,6.389999866485596,188600.0,,,,,
2024-09-09,6.380000114440918,6.739999771118164,6.239999771118164,6.360000133514404,339800.0,,,,,
2024-09-10,6.400000095367432,6.429999828338623,6.170000076293945,6.300000190734863,172300.0,,,,,
2024-09-11,6.579999923706055,6.699999809265137,6.300000190734863,6.369999885559082,273800.0,,,,,
2024-09-12,6.650000095367432,6.71999979019165,6.585000038146973,6.639999866485596,66800.0,,,,,
2024-09-13,6.949999809265137,7.010000228881836,6.644999980926514,6.75,98000.0,,,,,
2024-09-16,6.78000020980835,7.0,6.739999771118164,6.960000038146973,53200.0,,,,,
2024-09-17,6.829999923706055,7.03000020980835,6.784999847412109,6.829999923706055,84200.0,,,,,
2024-09-18,6.559999942779541,6.945000171661377,6.53000020980835,6.789999961853027,116000.0,,,,,
2024-09-19,6.900000095367432,7.0,6.75,6.829999923706055,139500.0,,,,,
2024-09-20,6.699999809265137,6.900000095367432,6.579999923706055,6.829999923706055,297800.0,,,,,
2024-09-23,6.559999942779541,6.760000228881836,6.449999809265137,6.760000228881836,193900.0,,,,,
2024-09-24,6.510000228881836,6.610000133514404,6.285999774932861,6.559999942779541,221300.0,,,,,
2024-09-25,6.429999828338623,6.534999847412109,6.360000133514404,6.510000228881836,63000.0,,,,,
2024-09-26,6.570000171661377,6.820000171661377,6.559999942779541,6.570000171661377,113300.0,,,,,
2024-09-27,6.510000228881836,6.760000228881836,6.425000190734863,6.739999771118164,94400.0,,,,,
2024-09-30,6.300000190734863,6.539999961853027,6.139999866485596,6.510000228881836,164900.0,,,,,
2024-10-01,6.059999942779541,6.349999904632568,5.889999866485596,6.269999980926514,138100.0,,,,,
2024-10-02,6.179999828338623,6.264999866485596,5.820000171661377,6.010000228881836,269400.0,,,,,
2024-10-03,6.0,6.230000019073486,5.900000095367432,6.090000152587891,149400.0,,,,,
2024-10-04,5.809999942779541,6.199999809265137,5.695000171661377,6.199999809265137,180900.0,,,,,
2024-10-07,5.690000057220459,5.900000095367432,5.630000114440918,5.75,160600.0,,,,,
2024-10-08,5.599999904632568,5.760000228881836,5.565000057220459,5.71999979019165,129800.0,,,,,
2024-10-09,5.670000076293945,5.679999828338623,5.46999979019165,5.559999942779541,89800.0,,,,,
2024-10-10,5.550000190734863,5.550000190734863,5.400000095367432,5.539999961853027,119600.0,,,,,
2024-10-11,5.739999771118164,5.809999942779541,5.539999961853027,5.539999961853027,54400.0,,,,,
2024-10-14,6.179999828338623,6.289999961853027,5.730999946594238,5.739999771118164,180500.0,,,,,
2024-10-15,5.809999942779541,6.159999847412109,5.798999786376953,6.159999847412109,144500.0,,,,,
2024-10-16,6.019999980926514,6.070000171661377,5.75,5.860000133514404,137100.0,,,,,
2024-10-17,5.949999809265137,6.019999980926514,5.739999771118164,6.019999980926514,128900.0,,,,,
2024-10-18,5.96999979019165,6.079999923706055,5.860000133514404,5.989999771118164,125100.0,,,,,
2024-10-21,5.519999980926514,5.940000057220459,5.5,5.920000076293945,225200.0,,,,,
2024-10-22,5.650000095367432,5.710000038146973,5.489999771118164,5.489999771118164,294200.0,,,,,
2024-10-23,5.409999847412109,5.610000133514404,5.309999942779541,5.570000171661377,193100.0,,,,,
2024-10-24,5.239999771118164,5.519999980926514,5.170000076293945,5.429999828338623,111700.0,,,,,
2024-10-25,5.199999809265137,5.329999923706055,5.159999847412109,5.28000020980835,67600.0,,,,,
2024-10-28,5.389999866485596,5.420000076293945,5.289999961853027,5.289999961853027,94100.0,,,,,
2024-10-29,5.269999980926514,5.434999942779541,5.199999809265137,5.349999904632568,170200.0,,,,,
2024-10-30,5.289999961853027,5.480000019073486,5.239999771118164,5.239999771118164,108800.0,,,,,
2024-10-31,5.0,5.230000019073486,4.940000057220459,5.230000019073486,272500.0,,,,,
2024-11-01,5.210000038146973,5.327000141143799,5.010000228881836,5.010000228881836,148600.0,,,,,
2024-11-04,4.659999847412109,4.769999980926514,4.460000038146973,4.75,842000.0,,,,,
2024-11-05,4.710000038146973,4.900000095367432,4.559999942779541,4.679999828338623,512400.0,,,,,
2024-11-06,5.099999904632568,5.190000057220459,4.860000133514404,5.150000095367432,328000.0,,,,,
2024-11-07,4.679999828338623,5.110000133514404,4.610000133514404,5.110000133514404,213900.0,,,,,
2024-11-08,4.230000019073486,4.599999904632568,4.130000114440918,4.449999809265137,472700.0,,,,,
2024-11-11,4.590000152587891,4.599999904632568,4.159999847412109,4.159999847412109,272500.0,,,,,
2024-11-12,4.230000019073486,4.559999942779541,4.199999809265137,4.480000019073486,204800.0,,,,,
2024-11-13,3.9800000190734863,4.320000171661377,3.930000066757202,4.230000019073486,255600.0,,,,,
2024-11-14,3.859999895095825,3.9800000190734863,3.819999933242798,3.9800000190734863,263400.0,,,,,
2024-11-15,3.799999952316284,3.920000076293945,3.7699999809265137,3.890000104904175,189400.0,,,,,
2024-11-18,3.740000009536743,3.829999923706055,3.650000095367432,3.809999942779541,499600.0,,,,,
2024-11-19,3.7699999809265137,3.809999942779541,3.680000066757202,3.700000047683716,155500.0,,,,,
2024-11-20,3.7300000190734863,3.849999904632568,3.650000095367432,3.740000009536743,164100.0,,,,,
2024-11-21,3.759999990463257,3.805000066757202,3.7200000286102295,3.759999990463257,115900.0,,,,,
2024-11-22,4.010000228881836,4.150000095367432,3.940000057220459,4.03000020980835,350800.0,,,,,
2024-11-25,3.9800000190734863,4.449999809265137,3.950000047683716,4.090000152587891,184800.0,,,,,
2024-11-26,3.9800000190734863,4.025000095367432,3.859999895095825,3.940000057220459,291800.0,,,,,
2024-11-27,3.910000085830689,4.110000133514404,3.900000095367432,3.9700000286102295,94800.0,,,,,
2024-11-29,3.990000009536743,4.079999923706055,3.930000066757202,4.03000020980835,71600.0,,,,,
2024-12-02,4.019999980926514,4.079999923706055,3.910000085830689,4.0,281100.0,,,,,
2024-12-03,3.859999895095825,4.034999847412109,3.859999895095825,4.0,104900.0,,,,,
2024-12-04,3.759999990463257,3.910000085830689,3.7200000286102295,3.910000085830689,401400.0,,,,,
2024-12-05,3.700000047683716,3.7799999713897705,3.650000095367432,3.700000047683716,337500.0,,,,,
2024-12-06,3.869999885559082,3.900000095367432,3.7300000190734863,3.839999914169312,283900.0,,,,,
2024-12-09,3.990000009536743,4.114999771118164,3.900000095367432,3.900000095367432,137300.0,,,,,
2024-12-10,3.910000085830689,4.014999866485596,3.880000114440918,3.9800000190734863,142600.0,,,,,
2024-12-11,3.900000095367432,4.039999961853027,3.7699999809265137,3.950000047683716,272600.0,,,,,
2024-12-12,3.7200000286102295,3.9600000381469727,3.7100000381469727,3.880000114440918,147000.0,,,,,
2024-12-13,3.5799999237060547,3.7200000286102295,3.559999942779541,3.700000047683716,206400.0,,,,,
2024-12-16,3.650000095367432,3.7300000190734863,3.515000104904175,3.559999942779541,174000.0,,,,,
2024-12-17,3.619999885559082,3.7100000381469727,3.5999999046325684,3.650000095367432,239900.0,,,,,
2024-12-18,3.4100000858306885,3.7300000190734863,3.400000095367432,3.640000104904175,345400.0,,,,,
2024-12-19,3.359999895095825,3.609999895095825,3.359999895095825,3.470000028610229,142500.0,,,,,
2024-12-20,3.569999933242798,3.640000104904175,3.299999952316284,3.4600000381469727,470100.0,,,,,
2024-12-23,3.509999990463257,3.5799999237060547,3.5,3.539999961853028,158300.0,,,,,
2024-12-24,3.549999952316284,3.559999942779541,3.450000047683716,3.5,74300.0,,,,,
2024-12-26,3.609999895095825,3.619999885559082,3.5199999809265137,3.5199999809265137,201500.0,,,,,
2024-12-27,3.569999933242798,3.670000076293945,3.4760000705718994,3.559999942779541,205400.0,,,,,
2024-12-30,3.5299999713897705,3.5799999237060547,3.4600000381469727,3.490000009536743,274700.0,,,,,
2024-12-31,3.640000104904175,3.674999952316284,3.559999942779541,3.5799999237060547,166000.0,,,,,
2025-01-02,3.5799999237060547,3.7300000190734863,3.549999952316284,3.690000057220459,285300.0,,,,,
2025-01-03,3.490000009536743,3.5899999141693115,3.4600000381469727,3.5899999141693115,201200.0,,,,,
2025-01-06,3.400000095367432,3.5199999809265137,3.400000095367432,3.5199999809265137,235700.0,,,,,
2025-01-07,3.309999942779541,3.430000066757202,3.289999961853028,3.400000095367432,196500.0,,,,,
2025-01-08,3.319999933242798,3.390000104904175,3.200000047683716,3.2799999713897705,252300.0,,,,,
2025-01-10,3.25,3.309999942779541,3.1600000858306885,3.25,294400.0,,,,,
2025-01-13,3.240000009536743,3.240000009536743,3.150000095367432,3.1700000762939453,128500.0,,,,,
2025-01-14,3.150000095367432,3.3350000381469727,3.150000095367432,3.240000009536743,199400.0,,,,,
2025-01-15,3.109999895095825,3.259999990463257,3.095000028610229,3.1600000858306885,110800.0,,,,,
2025-01-16,2.8399999141693115,3.0999999046325684,2.8299999237060547,3.0999999046325684,573300.0,,,,,
2025-01-17,2.8299999237060547,2.875,2.674999952316284,2.8499999046325684,694200.0,,,,,
2025-01-21,2.890000104904175,2.984999895095825,2.8399999141693115,2.869999885559082,236900.0,,,,,
2025-01-22,2.880000114440918,2.9800000190734863,2.805000066757202,2.859999895095825,335700.0,,,,,
2025-01-23,2.9600000381469727,2.970000028610229,2.7799999713897705,2.8299999237060547,203000.0,,,,,
2025-01-24,2.930000066757202,3.0850000381469727,2.9200000762939453,2.990000009536743,131800.0,,,,,
2025-01-27,2.9200000762939453,2.990000009536743,2.869999885559082,2.890000104904175,209800.0,,,,,
2025-01-28,3.130000114440918,3.174999952316284,2.859999895095825,2.9100000858306885,194300.0,,,,,
2025-01-29,3.049999952316284,3.130000114440918,2.984999895095825,3.119999885559082,102900.0,,,,,
2025-01-30,2.970000028610229,3.150000095367432,2.9600000381469727,3.0899999141693115,64100.0,,,,,
2025-01-31,2.799999952316284,2.9800000190734863,2.7699999809265137,2.9600000381469727,155000.0,,,,,
2025-02-03,2.7300000190734863,2.8399999141693115,2.690000057220459,2.690000057220459,167100.0,,,,,
2025-02-04,2.799999952316284,2.8299999237060547,2.700000047683716,2.7300000190734863,150300.0,,,,,
2025-02-05,2.869999885559082,2.944999933242798,2.799999952316284,2.799999952316284,101500.0,,,,,
2025-02-06,2.7100000381469727,2.875,2.7100000381469727,2.8499999046325684,211500.0,,,,,
2025-02-07,2.7699999809265137,2.819999933242798,2.680000066757202,2.740000009536743,346300.0,,,,,
2025-02-10,2.6700000762939453,2.819999933242798,2.6600000858306885,2.819999933242798,96500.0,,,,,
2025-02-11,2.6600000858306885,2.7679998874664307,2.549999952316284,2.7100000381469727,301700.0,,,,,
2025-02-12,2.559999942779541,2.690000057220459,2.559999942779541,2.609999895095825,109300.0,,,,,
2025-02-13,2.740000009536743,2.7699999809265137,2.5,2.5799999237060547,258600.0,,,,,
2025-02-14,2.740000009536743,2.809999942779541,2.6670000553131104,2.759999990463257,131300.0,,,,,
2025-02-18,2.650000095367432,2.755000114440918,2.5899999141693115,2.700000047683716,238600.0,,,,,
2025-02-19,2.7799999713897705,2.8499999046325684,2.640000104904175,2.650000095367432,258000.0,,,,,
2025-02-20,2.759999990463257,2.869999885559082,2.7300000190734863,2.759999990463257,222000.0,,,,,
2025-02-21,2.5299999713897705,2.8299999237060547,2.5299999713897705,2.799999952316284,467600.0,,,,,
2025-02-24,2.4600000381469727,2.609999895095825,2.450000047683716,2.509999990463257,305000.0,,,,,
2025-02-25,2.490000009536743,2.5,2.289999961853028,2.470000028610229,781300.0,,,,,
2025-02-26,2.809999942779541,2.875,2.3949999809265137,2.470000028610229,262900.0,,,,,
2025-02-27,2.640000104904175,2.859999895095825,2.640000104904175,2.809999942779541,174200.0,,,,,
2025-02-28,2.650000095367432,2.6700000762939453,2.549999952316284,2.6700000762939453,195900.0,,,,,
2025-03-03,2.509999990463257,2.819999933242798,2.490000009536743,2.680000066757202,281900.0,,,,,
2025-03-04,2.470000028610229,2.5,2.3299999237060547,2.430000066757202,362300.0,,,,,
2025-03-05,2.4200000762939453,2.5799999237060547,2.3399999141693115,2.4600000381469727,306600.0,,,,,
2025-03-06,2.490000009536743,2.509999990463257,2.1700000762939453,2.25,738400.0,,,,,
2025-03-07,2.359999895095825,2.494999885559082,2.259999990463257,2.450000047683716,264900.0,,,,,
2025-03-10,2.450000047683716,2.5899999141693115,2.25,2.299999952316284,679200.0,,,,,
2025-03-11,2.789999961853028,2.880000114440918,2.450999975204468,2.5,434300.0,,,,,
2025-03-12,2.690000057220459,2.930000066757202,2.650000095367432,2.819999933242798,525300.0,,,,,
2025-03-13,2.4049999713897705,2.75,2.400000095367432,2.680000066757202,321100.0,,,,,
2025-03-14,2.720000028610229,2.7300000190734863,2.559999942779541,2.619999885559082,203300.0,,,,,
2025-03-17,2.7799999713897705,2.8299999237060547,2.630000114440918,2.720000028610229,228200.0,,,,,
2025-03-18,2.880000114440918,2.880000114440918,2.694999933242798,2.759999990463257,121300.0,,,,,
2025-03-19,2.9800000190734863,3.0999999046325684,2.819999933242798,2.880000114440918,252200.0,,,,,
2025-03-20,2.940000057220459,3.130000114440918,2.8399999141693115,2.940000057220459,357800.0,,,,,
2025-03-21,2.890000104904175,2.994999885559082,2.744999885559082,2.9200000762939453,308700.0,,,,,
2025-03-24,3.069999933242798,3.125,2.900000095367432,2.9800000190734863,127900.0,,,,,
2025-03-25,2.690000057220459,3.0999999046325684,2.680000066757202,3.049999952316284,123000.0,,,,,
2025-03-26,2.674999952316284,2.7880001068115234,2.640000104904175,2.680000066757202,83400.0,,,,,
2025-03-27,2.740000009536743,2.7850000858306885,2.6449999809265137,2.6700000762939453,95100.0,,,,,
2025-03-28,2.549999952316284,2.7300000190734863,2.539999961853028,2.700000047683716,82000.0,,,,,
2025-03-31,2.400000095367432,2.5,2.400000095367432,2.5,110200.0,,,,,
2025-04-01,2.289999961853028,2.359999895095825,2.200000047683716,2.359999895095825,161300.0,,,,,
2025-04-02,2.25,2.539999961853028,2.190000057220459,2.220000028610229,310300.0,,,,,
2025-04-03,2.2300000190734863,2.319999933242798,2.039999961853028,2.130000114440918,358000.0,,,,,
2025-04-04,2.299999952316284,2.369999885559082,2.0999999046325684,2.0999999046325684,306000.0,,,,,
2025-04-07,2.2100000381469727,2.430000066757202,2.0899999141693115,2.200000047683716,301500.0,,,,,
2025-04-08,2.0899999141693115,2.4100000858306885,2.0299999713897705,2.299999952316284,193900.0,,,,,
2025-04-09,2.3499999046325684,2.4800000190734863,2.049999952316284,2.049999952316284,270800.0,,,,,
2025-04-10,2.259999990463257,2.4100000858306885,2.140000104904175,2.2799999713897705,178200.0,,,,,
2025-04-11,2.380000114440918,2.4189999103546143,2.236999988555908,2.2699999809265137,76700.0,,,,,
2025-04-14,2.4100000858306885,2.5899999141693115,2.299999952316284,2.440000057220459,150900.0,,,,,
2025-04-15,2.5199999809265137,2.539999961853028,2.3499999046325684,2.390000104904175,100400.0,,,,,
2025-04-16,2.609999895095825,2.630000114440918,2.450000047683716,2.470000028610229,180700.0,,,,,
2025-04-17,2.6600000858306885,2.720000028610229,2.400000095367432,2.5999999046325684,133100.0,,,,,
2025-04-21,2.759999990463257,2.7799999713897705,2.509000062942505,2.609999895095825,118400.0,,,,,
2025-04-22,2.990000009536743,3.0,2.7799999713897705,2.809999942779541,165000.0,,,,,
2025-04-23,3.2100000381469727,3.220000028610229,2.9800000190734863,3.0,218200.0,,,,,
2025-04-24,3.289999961853028,3.440000057220459,3.184999942779541,3.200000047683716,274200.0,,,,,
2025-04-25,3.220000028610229,3.430000066757202,3.059999942779541,3.240000009536743,144300.0,,,,,
2025-04-28,3.0899999141693115,3.2100000381469727,3.0,3.1700000762939453,180800.0,,,,,
2025-04-29,3.150000095367432,3.200000047683716,3.0,3.0799999237060547,168300.0,,,,,
2025-04-30,3.049999952316284,3.174999952316284,2.9100000858306885,3.069999933242798,165800.0,,,,,
2025-05-01,3.0799999237060547,3.0999999046325684,3.0299999713897705,3.0899999141693115,161800.0,,,,,
2025-05-02,3.049999952316284,3.259999990463257,3.0299999713897705,3.130000114440918,196500.0,,,,,
2025-05-05,2.930000066757202,3.150000095367432,2.9100000858306885,3.0299999713897705,168500.0,,,,,
2025-05-06,2.809999942779541,2.970000028610229,2.740000009536743,2.880000114440918,139300.0,,,,,
2025-05-07,2.859999895095825,2.930000066757202,2.8299999237060547,2.8399999141693115,145300.0,,,,,
2025-05-08,3.0299999713897705,3.039999961853028,2.809999942779541,2.880000114440918,147500.0,,,,,
2025-05-09,3.0799999237060547,3.380000114440918,2.940000057220459,3.380000114440918,233700.0,,,,,
2025-05-12,3.2100000381469727,3.390000104904175,3.059999942779541,3.2799999713897705,385200.0,,,,,
2025-05-13,3.4200000762939453,3.650000095367432,3.130000114440918,3.259999990463257,360100.0,,,,,
2025-05-14,3.2799999713897705,3.650000095367432,3.2799999713897705,3.4200000762939453,171100.0,,,,,
2025-05-15,3.4200000762939453,3.430000066757202,3.180000066757202,3.240000009536743,95600.0,,,,,
2025-05-16,3.549999952316284,3.650000095367432,3.3550000190734863,3.4200000762939453,249300.0,,,,,
2025-05-19,3.2699999809265137,3.555000066757202,3.234999895095825,3.470000028610229,173500.0,,,,,
2025-05-20,3.2699999809265137,3.345000028610229,3.2149999141693115,3.259999990463257,120900.0,,,,,
2025-05-21,3.240000009536743,3.2890000343322754,3.151000022888184,3.200000047683716,136600.0,,,,,
2025-05-22,3.2799999713897705,3.3399999141693115,3.220000028610229,3.240000009536743,83900.0,,,,,
2025-05-23,3.200000047683716,3.2950000762939453,3.200000047683716,3.2100000381469727,60600.0,,,,,
2025-05-27,3.440000057220459,3.5,3.200000047683716,3.2300000190734863,184700.0,,,,,
2025-05-28,3.609999895095825,3.630000114440918,3.190000057220459,3.4100000858306885,142400.0,,,,,
2025-05-29,3.5199999809265137,3.7300000190734863,3.5,3.640000104904175,229900.0,,,,,
2025-05-30,3.690000057220459,3.744999885559082,3.361000061035156,3.650000095367432,233000.0,,,,,
2025-06-02,3.890000104904175,3.930000066757202,3.569999933242798,3.690000057220459,178400.0,,,,,
2025-06-03,4.019999980926514,4.164999961853027,3.825000047683716,3.900000095367432,343900.0,,,,,
2025-06-04,4.239999771118164,4.25,4.050000190734863,4.050000190734863,150100.0,,,,,
2025-06-05,4.199999809265137,4.300000190734863,4.184999942779541,4.239999771118164,153100.0,,,,,
2025-06-06,4.199999809265137,4.25,4.190000057220459,4.239999771118164,122700.0,,,,,
2025-06-09,4.059999942779541,4.25,3.910000085830689,4.25,216900.0,,,,,
2025-06-10,4.170000076293945,4.190000057220459,3.950000047683716,4.099999904632568,176400.0,,,,,
2025-06-11,4.190000057220459,4.244999885559082,4.130000114440918,4.230000019073486,101800.0,,,,,
2025-06-12,4.210000038146973,4.227000236511231,4.0320000648498535,4.150000095367432,79300.0,,,,,
2025-06-13,4.130000114440918,4.21999979019165,4.059999942779541,4.110000133514404,162800.0,,,,,
2025-06-16,4.210000038146973,4.25,4.090000152587891,4.190000057220459,77000.0,,,,,
2025-06-17,4.03000020980835,4.230000019073486,4.03000020980835,4.150000095367432,134100.0,,,,,
2025-06-18,4.269999980926514,4.300000190734863,3.990000009536743,4.019999980926514,95600.0,,,,,
2025-06-20,4.059999942779541,4.360000133514404,4.054999828338623,4.320000171661377,225300.0,,,,,
2025-06-23,4.340000152587891,4.400000095367432,4.01800012588501,4.039999961853027,205200.0,,,,,
2025-06-24,4.260000228881836,4.455999851226807,4.199999809265137,4.429999828338623,95800.0,,,,,
2025-06-25,4.21999979019165,4.300000190734863,4.199999809265137,4.25,86100.0,,,,,
2025-06-26,4.25,4.28000020980835,4.190000057220459,4.260000228881836,67000.0,,,,,
2025-06-27,4.300000190734863,4.340000152587891,4.170000076293945,4.269999980926514,840400.0,,,,,
2025-06-30,4.130000114440918,4.309999942779541,4.090000152587891,4.284999847412109,85500.0,,,,,
2025-07-01,4.070000171661377,4.309999942779541,4.059999942779541,4.090000152587891,166200.0,,,,,
2025-07-02,4.159999847412109,4.175000190734863,3.994999885559082,4.119999885559082,143100.0,,,,,
2025-07-03,4.210000038146973,4.324999809265137,4.090000152587891,4.199999809265137,107100.0,,,,,
2025-07-07,3.4749999046325684,4.264999866485596,3.4100000858306885,4.159999847412109,267100.0,,,,,
2025-07-08,3.5450000762939453,3.640000104904175,3.359999895095825,3.4800000190734863,166400.0,,,,,
2025-07-09,3.5199999809265137,3.5799999237060547,3.440000057220459,3.559999942779541,84400.0,,,,,
2025-07-10,3.430000066757202,3.5999999046325684,3.4200000762939453,3.509999990463257,81100.0,,,,,
2025-07-11,3.4100000858306885,3.509999990463257,3.372999906539917,3.390000104904175,111900.0,,,,,
2025-07-14,3.700000047683716,3.7200000286102295,3.4100000858306885,3.4100000858306885,117800.0,,,,,
2025-07-15,3.3399999141693115,3.7300000190734863,3.3399999141693115,3.7300000190734863,180600.0,,,,,
2025-07-16,3.509999990463257,3.5360000133514404,3.359999895095825,3.390000104904175,108200.0,,,,,
2025-07-17,3.539999961853028,3.6449999809265137,3.5,3.5,82700.0,,,,,
