Date,Close,High,Low,Open,Volume,"('Close', 'MGNX')","('High', 'MGNX')","('Low', 'MGNX')","('Open', 'MGNX')","('Volume', 'MGNX')"
2024-07-24,5.25,5.510000228881836,5.210000038146973,5.260000228881836,583400.0,,,,,
2024-07-25,5.5,5.590000152587891,5.170000076293945,5.309999942779541,663400.0,,,,,
2024-07-26,5.550000190734863,5.769999980926514,5.454999923706055,5.5,631300.0,,,,,
2024-07-29,5.46999979019165,5.605000019073486,5.360000133514404,5.550000190734863,483400.0,,,,,
2024-07-30,5.25,5.670000076293945,5.230000019073486,5.46999979019165,1051700.0,,,,,
2024-07-31,3.759999990463257,4.070000171661377,3.569999933242798,3.680000066757202,5386400.0,,,,,
2024-08-01,4.0,4.059999942779541,3.650000095367432,3.7100000381469727,1684200.0,,,,,
2024-08-02,3.829999923706055,3.9049999713897705,3.619999885559082,3.799999952316284,1407700.0,,,,,
2024-08-05,3.5799999237060547,3.700000047683716,3.3350000381469727,3.509999990463257,1240600.0,,,,,
2024-08-06,3.640000104904175,3.759999990463257,3.470000028610229,3.630000114440918,730200.0,,,,,
2024-08-07,3.380000114440918,3.809999942779541,3.265000104904175,3.5,1248100.0,,,,,
2024-08-08,3.450000047683716,3.549999952316284,3.259999990463257,3.440000057220459,704800.0,,,,,
2024-08-09,3.5199999809265137,3.539999961853028,3.3499999046325684,3.450000047683716,597500.0,,,,,
2024-08-12,3.3499999046325684,3.5199999809265137,3.3499999046325684,3.5,576900.0,,,,,
2024-08-13,3.5299999713897705,3.565000057220459,3.3299999237060547,3.3499999046325684,635900.0,,,,,
2024-08-14,3.3399999141693115,3.539999961853028,3.319999933242798,3.539999961853028,653800.0,,,,,
2024-08-15,3.259999990463257,3.490000009536743,3.25,3.430000066757202,919400.0,,,,,
2024-08-16,3.2300000190734863,3.3399999141693115,3.200000047683716,3.259999990463257,767200.0,,,,,
2024-08-19,3.549999952316284,3.559999942779541,3.240000009536743,3.299999952316284,1275800.0,,,,,
2024-08-20,3.619999885559082,3.6549999713897705,3.484999895095825,3.5199999809265137,693200.0,,,,,
2024-08-21,3.5999999046325684,3.704999923706055,3.539999961853028,3.609999895095825,580400.0,,,,,
2024-08-22,3.3299999237060547,3.5999999046325684,3.309999942779541,3.5999999046325684,580600.0,,,,,
2024-08-23,3.490000009536743,3.5999999046325684,3.3299999237060547,3.3299999237060547,705000.0,,,,,
2024-08-26,3.559999942779541,3.5899999141693115,3.430000066757202,3.5,530500.0,,,,,
2024-08-27,3.430000066757202,3.559999942779541,3.369999885559082,3.559999942779541,452100.0,,,,,
2024-08-28,3.450000047683716,3.494999885559082,3.3399999141693115,3.430000066757202,544700.0,,,,,
2024-08-29,3.470000028610229,3.595000028610229,3.470000028610229,3.5,411100.0,,,,,
2024-08-30,3.509999990463257,3.525000095367432,3.380000114440918,3.470000028610229,1276800.0,,,,,
2024-09-03,3.2799999713897705,3.509999990463257,3.2300000190734863,3.4200000762939453,609500.0,,,,,
2024-09-04,3.319999933242798,3.3299999237060547,3.200000047683716,3.25,507400.0,,,,,
2024-09-05,3.380000114440918,3.4200000762939453,3.240000009536743,3.359999895095825,502500.0,,,,,
2024-09-06,3.25,3.450000047683716,3.190000057220459,3.369999885559082,533900.0,,,,,
2024-09-09,3.450000047683716,3.759999990463257,3.200000047683716,3.25,1754400.0,,,,,
2024-09-10,3.559999942779541,3.5999999046325684,3.259999990463257,3.4100000858306885,848700.0,,,,,
2024-09-11,3.619999885559082,3.704999923706055,3.555000066757202,3.559999942779541,449200.0,,,,,
2024-09-12,3.609999895095825,3.744999885559082,3.484999895095825,3.549999952316284,881500.0,,,,,
2024-09-13,3.700000047683716,3.75,3.630000114440918,3.680000066757202,456900.0,,,,,
2024-09-16,3.430000066757202,3.7899999618530273,3.3299999237060547,3.660000085830689,729300.0,,,,,
2024-09-17,3.365000009536743,3.5,3.359999895095825,3.440000057220459,421400.0,,,,,
2024-09-18,3.299999952316284,3.401000022888184,3.25,3.369999885559082,613000.0,,,,,
2024-09-19,3.390000104904175,3.4800000190734863,3.3550000190734863,3.4200000762939453,807700.0,,,,,
2024-09-20,3.2799999713897705,3.390000104904175,3.259999990463257,3.380000114440918,712100.0,,,,,
2024-09-23,3.059999942779541,3.289999961853028,3.049999952316284,3.289999961853028,860200.0,,,,,
2024-09-24,3.0,3.075000047683716,2.950999975204468,3.059999942779541,655400.0,,,,,
2024-09-25,3.039999961853028,3.130000114440918,2.994999885559082,3.009999990463257,706400.0,,,,,
2024-09-26,3.039999961853028,3.0899999141693115,2.9749999046325684,3.0899999141693115,438500.0,,,,,
2024-09-27,3.190000057220459,3.200000047683716,3.055000066757202,3.0899999141693115,629500.0,,,,,
2024-09-30,3.289999961853028,3.365000009536743,3.157999992370605,3.200000047683716,564200.0,,,,,
2024-10-01,3.430000066757202,3.450000047683716,3.220000028610229,3.25,716000.0,,,,,
2024-10-02,3.5299999713897705,3.5799999237060547,3.3299999237060547,3.4200000762939453,593700.0,,,,,
2024-10-03,3.549999952316284,3.6449999809265137,3.440000057220459,3.4800000190734863,439900.0,,,,,
2024-10-04,3.5899999141693115,3.619999885559082,3.470000028610229,3.5999999046325684,430500.0,,,,,
2024-10-07,3.5899999141693115,3.640000104904175,3.5,3.5799999237060547,253700.0,,,,,
2024-10-08,3.619999885559082,3.7200000286102295,3.539999961853028,3.559999942779541,538300.0,,,,,
2024-10-09,3.650000095367432,3.677999973297119,3.5850000381469727,3.640000104904175,382000.0,,,,,
2024-10-10,3.740000009536743,3.744999885559082,3.5799999237060547,3.5999999046325684,554600.0,,,,,
2024-10-11,4.139999866485596,4.150000095367432,3.680000066757202,3.7200000286102295,861600.0,,,,,
2024-10-14,4.28000020980835,4.369999885559082,4.079999923706055,4.119999885559082,669100.0,,,,,
2024-10-15,3.9800000190734863,4.28000020980835,3.7899999618530273,4.269999980926514,654400.0,,,,,
2024-10-16,4.119999885559082,4.170000076293945,3.900000095367432,4.019999980926514,348100.0,,,,,
2024-10-17,4.019999980926514,4.179999828338623,4.010000228881836,4.150000095367432,291500.0,,,,,
2024-10-18,4.010000228881836,4.074999809265137,3.9600000381469727,4.0,307800.0,,,,,
2024-10-21,3.859999895095825,3.994999885559082,3.799999952316284,3.9600000381469727,336900.0,,,,,
2024-10-22,3.900000095367432,3.900000095367432,3.744999885559082,3.839999914169312,540600.0,,,,,
2024-10-23,3.940000057220459,4.039999961853027,3.812999963760376,3.859999895095825,590900.0,,,,,
2024-10-24,3.5999999046325684,3.984999895095825,3.5899999141693115,3.940000057220459,425000.0,,,,,
2024-10-25,3.490000009536743,3.5999999046325684,3.4800000190734863,3.5999999046325684,436600.0,,,,,
2024-10-28,3.5199999809265137,3.638999938964844,3.430000066757202,3.490000009536743,429400.0,,,,,
2024-10-29,3.3399999141693115,3.549999952316284,3.3299999237060547,3.549999952316284,670400.0,,,,,
2024-10-30,3.400000095367432,3.5799999237060547,3.2109999656677246,3.509999990463257,855400.0,,,,,
2024-10-31,3.660000085830689,3.7100000381469727,3.3399999141693115,3.3399999141693115,1116200.0,,,,,
2024-11-01,3.869999885559082,3.950000047683716,3.650000095367432,3.660000085830689,489600.0,,,,,
2024-11-04,3.700000047683716,3.890000104904175,3.609999895095825,3.869999885559082,376300.0,,,,,
2024-11-05,3.7699999809265137,3.849999904632568,3.650000095367432,3.700000047683716,562600.0,,,,,
2024-11-06,4.190000057220459,5.099999904632568,4.090000152587891,4.590000152587891,3089800.0,,,,,
2024-11-07,4.460000038146973,4.869999885559082,4.090000152587891,4.119999885559082,1477800.0,,,,,
2024-11-08,4.349999904632568,4.539999961853027,4.190000057220459,4.449999809265137,731100.0,,,,,
2024-11-11,4.389999866485596,4.394999980926514,4.179999828338623,4.389999866485596,567100.0,,,,,
2024-11-12,4.099999904632568,4.389999866485596,4.010000228881836,4.380000114440918,612400.0,,,,,
2024-11-13,3.7699999809265137,4.1570000648498535,3.765000104904175,4.050000190734863,622300.0,,,,,
2024-11-14,3.809999942779541,3.884999990463257,3.625,3.75,594300.0,,,,,
2024-11-15,3.569999933242798,3.839999914169312,3.525000095367432,3.839999914169312,501000.0,,,,,
2024-11-18,3.509999990463257,3.7100000381469727,3.5,3.5799999237060547,559200.0,,,,,
2024-11-19,3.4800000190734863,3.609999895095825,3.440000057220459,3.5,530000.0,,,,,
2024-11-20,3.2799999713897705,3.5,3.220000028610229,3.5,657900.0,,,,,
2024-11-21,3.2100000381469727,3.328000068664551,3.1600000858306885,3.25,499600.0,,,,,
2024-11-22,3.240000009536743,3.309999942779541,3.150000095367432,3.2100000381469727,463700.0,,,,,
2024-11-25,3.289999961853028,3.444999933242798,3.2799999713897705,3.319999933242798,473100.0,,,,,
2024-11-26,3.400000095367432,3.440000057220459,3.240000009536743,3.2799999713897705,484000.0,,,,,
2024-11-27,3.640000104904175,3.680000066757202,3.430000066757202,3.450000047683716,570200.0,,,,,
2024-11-29,3.5899999141693115,3.670000076293945,3.539999961853028,3.619999885559082,150500.0,,,,,
2024-12-02,3.690000057220459,3.7699999809265137,3.509999990463257,3.559999942779541,424300.0,,,,,
2024-12-03,3.440000057220459,3.680000066757202,3.430000066757202,3.680000066757202,888600.0,,,,,
2024-12-04,3.490000009536743,3.5299999713897705,3.3350000381469727,3.430000066757202,499900.0,,,,,
2024-12-05,3.390000104904175,3.5299999713897705,3.380000114440918,3.470000028610229,477000.0,,,,,
2024-12-06,3.5,3.539999961853028,3.369999885559082,3.4100000858306885,378700.0,,,,,
2024-12-09,3.4800000190734863,3.640000104904175,3.4800000190734863,3.5299999713897705,335900.0,,,,,
2024-12-10,3.3399999141693115,3.5,3.299999952316284,3.5,439100.0,,,,,
2024-12-11,3.4100000858306885,3.484999895095825,3.244999885559082,3.390000104904175,522000.0,,,,,
2024-12-12,3.400000095367432,3.4600000381469727,3.2699999809265137,3.3499999046325684,528400.0,,,,,
2024-12-13,3.200000047683716,3.369999885559082,3.1700000762939453,3.369999885559082,420300.0,,,,,
2024-12-16,3.2300000190734863,3.319999933242798,3.1700000762939453,3.2300000190734863,410000.0,,,,,
2024-12-17,3.3399999141693115,3.380000114440918,3.1600000858306885,3.2100000381469727,524400.0,,,,,
2024-12-18,3.2100000381469727,3.450000047683716,3.140000104904175,3.369999885559082,877900.0,,,,,
2024-12-19,3.180000066757202,3.2799999713897705,3.0999999046325684,3.2799999713897705,531700.0,,,,,
2024-12-20,3.180000066757202,3.259999990463257,3.130000114440918,3.130000114440918,722100.0,,,,,
2024-12-23,3.2300000190734863,3.309999942779541,3.130000114440918,3.200000047683716,457400.0,,,,,
2024-12-24,3.259999990463257,3.259999990463257,3.140000104904175,3.220000028610229,185600.0,,,,,
2024-12-26,3.259999990463257,3.299999952316284,3.180000066757202,3.220000028610229,274700.0,,,,,
2024-12-27,3.2300000190734863,3.289999961853028,3.0850000381469727,3.220000028610229,434700.0,,,,,
2024-12-30,3.2300000190734863,3.265000104904175,3.0829999446868896,3.180000066757202,407400.0,,,,,
2024-12-31,3.25,3.309999942779541,3.1440000534057617,3.2799999713897705,330400.0,,,,,
2025-01-02,3.299999952316284,3.384999990463257,3.234999895095825,3.2799999713897705,352100.0,,,,,
2025-01-03,3.4600000381469727,3.490000009536743,3.3299999237060547,3.3399999141693115,538900.0,,,,,
2025-01-06,3.490000009536743,3.5999999046325684,3.430000066757202,3.4800000190734863,606800.0,,,,,
2025-01-07,3.4100000858306885,3.549000024795532,3.369999885559082,3.4800000190734863,356500.0,,,,,
2025-01-08,3.3499999046325684,3.4100000858306885,3.2699999809265137,3.4100000858306885,472100.0,,,,,
2025-01-10,3.180000066757202,3.289999961853028,3.119999885559082,3.289999961853028,411400.0,,,,,
2025-01-13,3.1700000762939453,3.190000057220459,3.0450000762939453,3.150000095367432,639600.0,,,,,
2025-01-14,3.039999961853028,3.200000047683716,3.0,3.190000057220459,479400.0,,,,,
2025-01-15,3.190000057220459,3.220000028610229,3.039999961853028,3.0999999046325684,674600.0,,,,,
2025-01-16,3.0299999713897705,3.2100000381469727,2.9749999046325684,3.2100000381469727,599700.0,,,,,
2025-01-17,3.0,3.0999999046325684,2.950000047683716,3.059999942779541,576200.0,,,,,
2025-01-21,3.0,3.0299999713897705,2.9100000858306885,2.990000009536743,584800.0,,,,,
2025-01-22,3.0799999237060547,3.119999885559082,3.009999990463257,3.0299999713897705,831800.0,,,,,
2025-01-23,3.1600000858306885,3.184999942779541,3.055000066757202,3.0799999237060547,597500.0,,,,,
2025-01-24,3.2300000190734863,3.365000009536743,3.075000047683716,3.1700000762939453,715800.0,,,,,
2025-01-27,3.190000057220459,3.3299999237060547,3.109999895095825,3.2100000381469727,635700.0,,,,,
2025-01-28,3.2300000190734863,3.2850000858306885,3.134999990463257,3.200000047683716,528400.0,,,,,
2025-01-29,3.0299999713897705,3.25,3.005000114440918,3.2100000381469727,663100.0,,,,,
2025-01-30,3.009999990463257,3.0850000381469727,2.930000066757202,3.049999952316284,1112900.0,,,,,
2025-01-31,3.0,3.1549999713897705,2.9600000381469727,3.039999961853028,1071100.0,,,,,
2025-02-03,2.8499999046325684,2.9800000190734863,2.8399999141693115,2.9100000858306885,750800.0,,,,,
2025-02-04,2.8499999046325684,2.944999933242798,2.789999961853028,2.8399999141693115,501400.0,,,,,
2025-02-05,2.9800000190734863,3.0199999809265137,2.819999933242798,2.8499999046325684,1010200.0,,,,,
2025-02-06,2.7699999809265137,3.0,2.75,2.970000028610229,922100.0,,,,,
2025-02-07,2.5999999046325684,2.7699999809265137,2.5899999141693115,2.7699999809265137,1153600.0,,,,,
2025-02-10,2.539999961853028,2.6449999809265137,2.532000064849853,2.619999885559082,741400.0,,,,,
2025-02-11,2.400000095367432,2.5299999713897705,2.369999885559082,2.509999990463257,1159200.0,,,,,
2025-02-12,2.400000095367432,2.430000066757202,2.3399999141693115,2.4100000858306885,445600.0,,,,,
2025-02-13,2.4600000381469727,2.484999895095825,2.369999885559082,2.430000066757202,425300.0,,,,,
2025-02-14,2.559999942779541,2.5899999141693115,2.4600000381469727,2.490000009536743,395300.0,,,,,
2025-02-18,2.859999895095825,2.900000095367432,2.569999933242798,2.609999895095825,1296700.0,,,,,
2025-02-19,2.9100000858306885,2.950000047683716,2.7699999809265137,2.880000114440918,710600.0,,,,,
2025-02-20,2.880000114440918,2.930000066757202,2.7850000858306885,2.880000114440918,528500.0,,,,,
2025-02-21,2.759999990463257,2.930000066757202,2.759999990463257,2.9200000762939453,600700.0,,,,,
2025-02-24,2.650000095367432,2.7850000858306885,2.650000095367432,2.75,491600.0,,,,,
2025-02-25,2.539999961853028,2.6700000762939453,2.4800000190734863,2.6700000762939453,415600.0,,,,,
2025-02-26,2.490000009536743,2.630000114440918,2.444999933242798,2.539999961853028,654200.0,,,,,
2025-02-27,2.400000095367432,2.565000057220459,2.400000095367432,2.490000009536743,627500.0,,,,,
2025-02-28,2.4600000381469727,2.4600000381469727,2.3299999237060547,2.400000095367432,536300.0,,,,,
2025-03-03,2.2799999713897705,2.5,2.259999990463257,2.4600000381469727,351600.0,,,,,
2025-03-04,2.319999933242798,2.3399999141693115,2.150000095367432,2.2699999809265137,740400.0,,,,,
2025-03-05,2.380000114440918,2.4200000762939453,2.319999933242798,2.319999933242798,414200.0,,,,,
2025-03-06,2.4200000762939453,2.4800000190734863,2.359999895095825,2.380000114440918,765700.0,,,,,
2025-03-07,2.2699999809265137,2.440000057220459,2.25,2.380000114440918,546100.0,,,,,
2025-03-10,2.234999895095825,2.309999942779541,2.200000047683716,2.2300000190734863,380700.0,,,,,
2025-03-11,2.289999961853028,2.309999942779541,2.1600000858306885,2.25,451700.0,,,,,
2025-03-12,2.380000114440918,2.484999895095825,2.2950000762939453,2.309999942779541,499500.0,,,,,
2025-03-13,2.200000047683716,2.414999961853028,2.1700000762939453,2.390000104904175,341800.0,,,,,
2025-03-14,2.220000028610229,2.2699999809265137,2.1700000762939453,2.240000009536743,381600.0,,,,,
2025-03-17,2.180000066757202,2.2300000190734863,2.134999990463257,2.220000028610229,308000.0,,,,,
2025-03-18,2.049999952316284,2.200000047683716,2.039999961853028,2.190000057220459,452500.0,,,,,
2025-03-19,2.180000066757202,2.200000047683716,2.0299999713897705,2.049999952316284,540800.0,,,,,
2025-03-20,2.0999999046325684,2.240000009536743,2.0999999046325684,2.1600000858306885,395300.0,,,,,
2025-03-21,1.995000004768372,2.180000066757202,1.8899999856948853,2.0799999237060547,1168100.0,,,,,
2025-03-24,1.9600000381469729,2.0799999237060547,1.9299999475479128,2.0299999713897705,558200.0,,,,,
2025-03-25,1.7899999618530271,1.924999952316284,1.7549999952316284,1.8899999856948853,1167900.0,,,,,
2025-03-26,1.559999942779541,1.7899999618530271,1.5499999523162842,1.7899999618530271,1563100.0,,,,,
2025-03-27,1.4800000190734863,1.5410000085830688,1.4600000381469729,1.5299999713897705,949900.0,,,,,
2025-03-28,1.2599999904632568,1.5099999904632568,1.2599999904632568,1.4900000095367432,1844200.0,,,,,
2025-03-31,1.2699999809265137,1.2999999523162842,1.1699999570846558,1.2699999809265137,1541300.0,,,,,
2025-04-01,1.2200000286102295,1.2990000247955322,1.1699999570846558,1.2599999904632568,955700.0,,,,,
2025-04-02,1.2200000286102295,1.25,1.1799999475479126,1.2000000476837158,714600.0,,,,,
2025-04-03,1.149999976158142,1.190000057220459,1.100000023841858,1.1799999475479126,759600.0,,,,,
2025-04-04,1.059999942779541,1.1299999952316284,1.0399999618530271,1.100000023841858,925700.0,,,,,
2025-04-07,1.100000023841858,1.1150000095367432,0.9900000095367432,1.0299999713897705,2067100.0,,,,,
2025-04-08,1.100000023841858,1.149999976158142,1.0549999475479126,1.100000023841858,1727800.0,,,,,
2025-04-09,1.2699999809265137,1.3049999475479126,1.0199999809265137,1.059999942779541,1789200.0,,,,,
2025-04-10,1.25,1.2899999618530271,1.1399999856948853,1.2699999809265137,792800.0,,,,,
2025-04-11,1.2899999618530271,1.315000057220459,1.2000000476837158,1.2300000190734863,527700.0,,,,,
2025-04-14,1.2699999809265137,1.3300000429153442,1.2000000476837158,1.3200000524520874,706300.0,,,,,
2025-04-15,1.2599999904632568,1.340000033378601,1.25,1.25,335100.0,,,,,
2025-04-16,1.1799999475479126,1.2899999618530271,1.100000023841858,1.2400000095367432,705100.0,,,,,
2025-04-17,1.2599999904632568,1.2799999713897705,1.1150000095367432,1.2000000476837158,759700.0,,,,,
2025-04-21,1.3899999856948853,1.4700000286102295,1.2000000476837158,1.2000000476837158,785700.0,,,,,
2025-04-22,1.5199999809265137,1.5499999523162842,1.3350000381469729,1.4199999570846558,896600.0,,,,,
2025-04-23,1.7100000381469729,1.7899999618530271,1.5700000524520874,1.5800000429153442,1053400.0,,,,,
2025-04-24,1.7899999618530271,1.809999942779541,1.6399999856948853,1.7100000381469729,837400.0,,,,,
2025-04-25,1.7100000381469729,1.7999999523162842,1.6399999856948853,1.7999999523162842,837500.0,,,,,
2025-04-28,1.6399999856948853,1.7400000095367432,1.5750000476837158,1.7000000476837158,315200.0,,,,,
2025-04-29,1.600000023841858,1.659999966621399,1.5800000429153442,1.6200000047683716,368300.0,,,,,
2025-04-30,1.7350000143051147,1.7699999809265137,1.534999966621399,1.5700000524520874,874000.0,,,,,
2025-05-01,1.6799999475479126,1.7300000190734863,1.6200000047683716,1.7300000190734863,467700.0,,,,,
2025-05-02,1.75,1.815000057220459,1.7000000476837158,1.7300000190734863,660500.0,,,,,
2025-05-05,1.6399999856948853,1.7400000095367432,1.6299999952316284,1.7200000286102295,304900.0,,,,,
2025-05-06,1.4700000286102295,1.6299999952316284,1.4700000286102295,1.600000023841858,693300.0,,,,,
2025-05-07,1.4900000095367432,1.5199999809265137,1.4450000524520874,1.5099999904632568,363000.0,,,,,
2025-05-08,1.5399999618530271,1.559999942779541,1.4249999523162842,1.5,299000.0,,,,,
2025-05-09,1.4299999475479126,1.600000023841858,1.4199999570846558,1.559999942779541,264200.0,,,,,
2025-05-12,1.590000033378601,1.6200000047683716,1.5,1.5199999809265137,434000.0,,,,,
2025-05-13,1.5399999618530271,1.6200000047683716,1.5099999904632568,1.6200000047683716,538600.0,,,,,
2025-05-14,1.5499999523162842,1.6349999904632568,1.5099999904632568,1.5199999809265137,432700.0,,,,,
2025-05-15,1.5399999618530271,1.5499999523162842,1.4500000476837158,1.5099999904632568,236700.0,,,,,
2025-05-16,1.5800000429153442,1.6200000047683716,1.5080000162124634,1.5399999618530271,402300.0,,,,,
2025-05-19,1.590000033378601,1.6399999856948853,1.5299999713897705,1.5700000524520874,228400.0,,,,,
2025-05-20,1.5700000524520874,1.6100000143051147,1.5549999475479126,1.5700000524520874,247800.0,,,,,
2025-05-21,1.4900000095367432,1.5750000476837158,1.4589999914169312,1.5299999713897705,389900.0,,,,,
2025-05-22,1.5800000429153442,1.5850000381469729,1.4420000314712524,1.4700000286102295,301900.0,,,,,
2025-05-23,1.5099999904632568,1.5700000524520874,1.4800000190734863,1.559999942779541,273900.0,,,,,
2025-05-27,1.4850000143051147,1.5800000429153442,1.4700000286102295,1.5199999809265137,291900.0,,,,,
2025-05-28,1.3899999856948853,1.4800000190734863,1.3700000047683716,1.4800000190734863,435000.0,,,,,
2025-05-29,1.399999976158142,1.4800000190734863,1.3600000143051147,1.4199999570846558,248500.0,,,,,
2025-05-30,1.3600000143051147,1.4450000524520874,1.2999999523162842,1.3799999952316284,526600.0,,,,,
2025-06-02,1.3899999856948853,1.4450000524520874,1.3350000381469729,1.3700000047683716,407700.0,,,,,
2025-06-03,1.5099999904632568,1.5290000438690186,1.350000023841858,1.399999976158142,361000.0,,,,,
2025-06-04,1.5,1.534999966621399,1.4900000095367432,1.5099999904632568,396200.0,,,,,
2025-06-05,1.4500000476837158,1.5,1.4199999570846558,1.5,257700.0,,,,,
2025-06-06,1.7799999713897705,1.8550000190734863,1.4900000095367432,1.4900000095367432,1910400.0,,,,,
2025-06-09,1.6399999856948853,1.809999942779541,1.6299999952316284,1.7999999523162842,389400.0,,,,,
2025-06-10,1.7799999713897705,2.1700000762939453,1.7799999713897705,2.005000114440918,25908700.0,,,,,
2025-06-11,1.7100000381469729,2.009999990463257,1.7000000476837158,1.8200000524520876,3355600.0,,,,,
2025-06-12,1.5499999523162842,1.6799999475479126,1.5499999523162842,1.659999966621399,1616500.0,,,,,
2025-06-13,1.5199999809265137,1.5950000286102295,1.4800000190734863,1.5,955200.0,,,,,
2025-06-16,1.5,1.5700000524520874,1.4600000381469729,1.5499999523162842,706800.0,,,,,
2025-06-17,1.3700000047683716,1.5019999742507937,1.3700000047683716,1.4800000190734863,849900.0,,,,,
2025-06-18,1.3700000047683716,1.4450000524520874,1.3300000429153442,1.350000023841858,792700.0,,,,,
2025-06-20,1.309999942779541,1.399999976158142,1.3040000200271606,1.3899999856948853,731600.0,,,,,
2025-06-23,1.3200000524520874,1.3700000047683716,1.2699999809265137,1.2999999523162842,601700.0,,,,,
2025-06-24,1.340000033378601,1.409999966621399,1.2599999904632568,1.2599999904632568,796300.0,,,,,
2025-06-25,1.309999942779541,1.3550000190734863,1.2799999713897705,1.3200000524520874,597100.0,,,,,
2025-06-26,1.2699999809265137,1.3300000429153442,1.2649999856948853,1.309999942779541,1068500.0,,,,,
2025-06-27,1.190000057220459,1.2899999618530271,1.184999942779541,1.2899999618530271,9535400.0,,,,,
2025-06-30,1.2100000381469729,1.2649999856948853,1.2000000476837158,1.2300000190734863,716600.0,,,,,
2025-07-01,1.2599999904632568,1.3250000476837158,1.190000057220459,1.2000000476837158,931000.0,,,,,
2025-07-02,1.3799999952316284,1.406999945640564,1.2599999904632568,1.2599999904632568,836500.0,,,,,
2025-07-03,1.4600000381469729,1.4700000286102295,1.3600000143051147,1.3799999952316284,700000.0,,,,,
2025-07-07,1.3600000143051147,1.4500000476837158,1.340000033378601,1.4500000476837158,534000.0,,,,,
2025-07-08,1.4700000286102295,1.5099999904632568,1.3350000381469729,1.350000023841858,1082700.0,,,,,
2025-07-09,1.590000033378601,1.600000023841858,1.465000033378601,1.4800000190734863,1295400.0,,,,,
2025-07-10,1.5800000429153442,1.649999976158142,1.5499999523162842,1.600000023841858,1161800.0,,,,,
2025-07-11,1.6100000143051147,1.6200000047683716,1.5199999809265137,1.5800000429153442,766500.0,,,,,
