Date,Close,High,Low,Open,Volume,"('Close', 'PDD')","('High', 'PDD')","('Low', 'PDD')","('Open', 'PDD')","('Volume', 'PDD')"
2024-08-20,144.22000122070312,150.14999389648438,143.5,148.91000366210938,8658200.0,,,,,
2024-08-21,145.92999267578125,148.14999389648438,143.82000732421875,145.5,6608600.0,,,,,
2024-08-22,147.19000244140625,151.10000610351562,145.8000030517578,146.02999877929688,7350800.0,,,,,
2024-08-23,139.8699951171875,145.27999877929688,138.13999938964844,145.27999877929688,17101600.0,,,,,
2024-08-26,100.0,111.66999816894533,95.86000061035156,110.1999969482422,103174600.0,,,,,
2024-08-27,95.91000366210938,102.02999877929688,95.4800033569336,99.98999786376952,40784000.0,,,,,
2024-08-28,89.16999816894531,96.04000091552734,88.01000213623047,95.5,53162900.0,,,,,
2024-08-29,93.41999816894533,94.87999725341795,91.6999969482422,92.6500015258789,26038600.0,,,,,
2024-08-30,96.11000061035156,97.12999725341795,93.9000015258789,96.62000274658205,32972200.0,,,,,
2024-09-03,97.75,98.33999633789062,94.25,94.98999786376952,16417500.0,,,,,
2024-09-04,92.75,98.75,91.97000122070312,97.97000122070312,17083600.0,,,,,
2024-09-05,92.68000030517578,93.08000183105467,90.16000366210938,92.18000030517578,12026700.0,,,,,
2024-09-06,93.3000030517578,94.87999725341795,92.33999633789062,92.8499984741211,9550200.0,,,,,
2024-09-09,92.45999908447266,92.91999816894533,90.1999969482422,92.27999877929688,7686200.0,,,,,
2024-09-10,93.05999755859376,94.70999908447266,92.0199966430664,93.01000213623048,7541300.0,,,,,
2024-09-11,95.27999877929688,95.79000091552734,91.9800033569336,92.66000366210938,9058500.0,,,,,
2024-09-12,97.33000183105467,99.13999938964844,95.36000061035156,95.56999969482422,14248800.0,,,,,
2024-09-13,94.98999786376952,96.38999938964844,91.19000244140624,91.1999969482422,16292400.0,,,,,
2024-09-16,97.1999969482422,97.37999725341795,93.98999786376952,94.6500015258789,8832500.0,,,,,
2024-09-17,98.37999725341795,99.41000366210938,97.41999816894533,97.41999816894533,6065400.0,,,,,
2024-09-18,98.2300033569336,99.18000030517578,97.94000244140624,98.29000091552734,5229200.0,,,,,
2024-09-19,99.9800033569336,102.0,98.5,101.9000015258789,10418600.0,,,,,
2024-09-20,99.9000015258789,101.04000091552734,98.70999908447266,100.2300033569336,9003400.0,,,,,
2024-09-23,102.3000030517578,102.97000122070312,100.44000244140624,100.86000061035156,8096200.0,,,,,
2024-09-24,113.8000030517578,114.66999816894533,107.5999984741211,108.30999755859376,30097900.0,,,,,
2024-09-25,113.94000244140624,114.11000061035156,110.4499969482422,110.91999816894533,12175000.0,,,,,
2024-09-26,129.39999389648438,131.8800048828125,123.12000274658205,127.55999755859376,49589800.0,,,,,
2024-09-27,135.3800048828125,138.9600067138672,132.13999938964844,134.11000061035156,37285500.0,,,,,
2024-09-30,134.80999755859375,142.99000549316406,133.22999572753906,141.89999389648438,33992100.0,,,,,
2024-10-01,145.63999938964844,145.99000549316406,133.7100067138672,134.22000122070312,24353800.0,,,,,
2024-10-02,152.7100067138672,155.0,147.52000427246094,153.57000732421875,35954200.0,,,,,
2024-10-03,152.6199951171875,154.2100067138672,146.89999389648438,147.0,18784000.0,,,,,
2024-10-04,154.27000427246094,155.6699981689453,150.67999267578125,153.47999572753906,21043000.0,,,,,
2024-10-07,153.08999633789062,155.3800048828125,148.24000549316406,154.47999572753906,23821200.0,,,,,
2024-10-08,144.86000061035156,145.7100067138672,140.27000427246094,144.08999633789062,25069300.0,,,,,
2024-10-09,141.47000122070312,143.3000030517578,139.8000030517578,139.97999572753906,13931700.0,,,,,
2024-10-10,141.5800018310547,143.02999877929688,138.10000610351562,142.1999969482422,9970700.0,,,,,
2024-10-11,144.75999450683594,145.3699951171875,138.38999938964844,139.25999450683594,8989100.0,,,,,
2024-10-14,136.02999877929688,142.38999938964844,134.99000549316406,140.5399932861328,17579300.0,,,,,
2024-10-15,128.2100067138672,132.2899932861328,127.43000030517578,131.05999755859375,18462400.0,,,,,
2024-10-16,127.4000015258789,129.19000244140625,126.80999755859376,129.17999267578125,8509900.0,,,,,
2024-10-17,123.62999725341795,124.88999938964844,122.31999969482422,124.88999938964844,10189900.0,,,,,
2024-10-18,124.62000274658205,128.60000610351562,123.95999908447266,128.32000732421875,11898500.0,,,,,
2024-10-21,124.86000061035156,126.41999816894533,122.5199966430664,122.87000274658205,5679800.0,,,,,
2024-10-22,128.50999450683594,135.25999450683594,127.02999877929688,128.22000122070312,16078900.0,,,,,
2024-10-23,122.33999633789062,129.4199981689453,121.41000366210938,129.2899932861328,11926600.0,,,,,
2024-10-24,121.37999725341795,122.69000244140624,120.91000366210938,122.36000061035156,5039500.0,,,,,
2024-10-25,122.47000122070312,124.0500030517578,121.11000061035156,122.75,6738500.0,,,,,
2024-10-28,125.79000091552734,127.19000244140624,123.19000244140624,123.7699966430664,7286500.0,,,,,
2024-10-29,125.25,127.36000061035156,124.5199966430664,126.6999969482422,4803100.0,,,,,
2024-10-30,120.87000274658205,122.79000091552734,119.4499969482422,122.11000061035156,9596900.0,,,,,
2024-10-31,120.58999633789062,121.16999816894533,117.8000030517578,119.2699966430664,7390200.0,,,,,
2024-11-01,120.55999755859376,121.8000030517578,119.72000122070312,120.0,3729800.0,,,,,
2024-11-04,122.31999969482422,123.29000091552734,120.05999755859376,121.0,5301300.0,,,,,
2024-11-05,122.1500015258789,125.9000015258789,121.11000061035156,124.63999938964844,6005100.0,,,,,
2024-11-06,120.56999969482422,122.12999725341795,115.86000061035156,116.75,9902400.0,,,,,
2024-11-07,125.87000274658205,127.2699966430664,123.5,125.16000366210938,10081500.0,,,,,
2024-11-08,117.80999755859376,121.87999725341795,116.5,121.76000213623048,15150300.0,,,,,
2024-11-11,117.1500015258789,118.13999938964844,115.22000122070312,118.08999633789062,9293900.0,,,,,
2024-11-12,113.8000030517578,114.4499969482422,111.36000061035156,114.18000030517578,9335800.0,,,,,
2024-11-13,113.41000366210938,115.94000244140624,112.3000030517578,114.93000030517578,4704700.0,,,,,
2024-11-14,112.33000183105467,112.76000213623048,110.01000213623048,111.22000122070312,7352700.0,,,,,
2024-11-15,114.0,114.66000366210938,112.6999969482422,114.4499969482422,8874000.0,,,,,
2024-11-18,117.30999755859376,118.02999877929688,114.4800033569336,116.47000122070312,9286800.0,,,,,
2024-11-19,117.68000030517578,118.08000183105467,116.0500030517578,116.5,7499600.0,,,,,
2024-11-20,116.48999786376952,117.62000274658205,113.47000122070312,117.5,13305500.0,,,,,
2024-11-21,104.08999633789062,110.13999938964844,103.9499969482422,104.43000030517578,33970400.0,,,,,
2024-11-22,100.06999969482422,102.98999786376952,98.26000213623048,102.0999984741211,21499700.0,,,,,
2024-11-25,100.69000244140624,100.75,96.91000366210938,99.0500030517578,11261800.0,,,,,
2024-11-26,99.30999755859376,101.31999969482422,98.8499984741211,101.1999969482422,7430300.0,,,,,
2024-11-27,98.8000030517578,101.9000015258789,98.77999877929688,101.9000015258789,9343900.0,,,,,
2024-11-29,96.55999755859376,98.4800033569336,95.86000061035156,98.12000274658205,9806500.0,,,,,
2024-12-02,98.9800033569336,99.16999816894533,96.5199966430664,96.87999725341795,10655700.0,,,,,
2024-12-03,98.4499969482422,100.08999633789062,98.12000274658205,99.88999938964844,9750000.0,,,,,
2024-12-04,98.70999908447266,98.77999877929688,96.63999938964844,98.01000213623048,10369700.0,,,,,
2024-12-05,99.0,99.7300033569336,97.06999969482422,98.05999755859376,8566800.0,,,,,
2024-12-06,99.88999938964844,100.73999786376952,99.5,100.3499984741211,7203100.0,,,,,
2024-12-09,110.33000183105467,113.91999816894533,107.33000183105467,108.6999969482422,25071600.0,,,,,
2024-12-10,104.48999786376952,108.4000015258789,104.16999816894533,105.5,11497700.0,,,,,
2024-12-11,103.41999816894533,103.80999755859376,99.1999969482422,101.48999786376952,11632800.0,,,,,
2024-12-12,104.66000366210938,105.01000213623048,103.0999984741211,103.56999969482422,8529200.0,,,,,
2024-12-13,102.2699966430664,102.86000061035156,100.2300033569336,101.16000366210938,8380800.0,,,,,
2024-12-16,99.61000061035156,101.31999969482422,99.5999984741211,100.7699966430664,8277700.0,,,,,
2024-12-17,102.41999816894533,103.08000183105467,99.9000015258789,100.06999969482422,16351700.0,,,,,
2024-12-18,101.3499984741211,103.66000366210938,100.8000030517578,101.20999908447266,7215500.0,,,,,
2024-12-19,101.0,102.22000122070312,100.12999725341795,101.68000030517578,10898800.0,,,,,
2024-12-20,99.51000213623048,100.3000030517578,97.36000061035156,98.4499969482422,12128600.0,,,,,
2024-12-23,100.58000183105467,100.69000244140624,99.0199966430664,99.51000213623048,5095200.0,,,,,
2024-12-24,99.72000122070312,100.72000122070312,99.45999908447266,100.69000244140624,3014000.0,,,,,
2024-12-26,98.87000274658205,99.91999816894533,98.5999984741211,99.62000274658205,4163300.0,,,,,
2024-12-27,97.4499969482422,98.08000183105467,96.4499969482422,98.0199966430664,5822600.0,,,,,
2024-12-30,94.38999938964844,96.8499984741211,94.25,96.8000030517578,15368300.0,,,,,
2024-12-31,96.98999786376952,98.3000030517578,94.7300033569336,95.12999725341795,8455500.0,,,,,
2025-01-02,96.88999938964844,98.45999908447266,95.5,95.58999633789062,4898800.0,,,,,
2025-01-03,96.81999969482422,98.4800033569336,95.91999816894533,97.98999786376952,4668900.0,,,,,
2025-01-06,99.0199966430664,103.3000030517578,98.44000244140624,101.41000366210938,10435500.0,,,,,
2025-01-07,100.62000274658205,100.77999877929688,98.62999725341795,99.12999725341795,6759000.0,,,,,
2025-01-08,100.31999969482422,101.3499984741211,98.5999984741211,99.05999755859376,6102600.0,,,,,
2025-01-10,94.68000030517578,98.4499969482422,94.62000274658205,98.16000366210938,8643100.0,,,,,
2025-01-13,95.9800033569336,97.0999984741211,94.13999938964844,95.04000091552734,7073900.0,,,,,
2025-01-14,98.12999725341795,99.9499969482422,97.79000091552734,99.2300033569336,6774500.0,,,,,
2025-01-15,100.6999969482422,100.98999786376952,98.0,99.13999938964844,6186600.0,,,,,
2025-01-16,100.26000213623048,100.9499969482422,99.0999984741211,100.83999633789062,5805000.0,,,,,
2025-01-17,105.56999969482422,106.73999786376952,100.3000030517578,101.5,12399200.0,,,,,
2025-01-21,104.1500015258789,108.4000015258789,102.87999725341795,108.06999969482422,9056000.0,,,,,
2025-01-22,103.08000183105467,104.48999786376952,101.69000244140624,104.37999725341795,6094400.0,,,,,
2025-01-23,104.01000213623048,104.2300033569336,101.37999725341795,102.22000122070312,4316500.0,,,,,
2025-01-24,111.33999633789062,111.7699966430664,104.97000122070312,105.4499969482422,12736900.0,,,,,
2025-01-27,110.87999725341795,112.33000183105467,108.0999984741211,109.8499984741211,11132100.0,,,,,
2025-01-28,112.18000030517578,112.48999786376952,107.6999969482422,111.33000183105467,6699500.0,,,,,
2025-01-29,112.04000091552734,113.70999908447266,110.45999908447266,113.0,5063500.0,,,,,
2025-01-30,115.4000015258789,116.69000244140624,111.58999633789062,111.58999633789062,6905900.0,,,,,
2025-01-31,111.91000366210938,115.5,111.0,114.22000122070312,7807300.0,,,,,
2025-02-03,105.23999786376952,108.56999969482422,104.8000030517578,105.8000030517578,15022900.0,,,,,
2025-02-04,114.0500030517578,115.1999969482422,107.83999633789062,107.93000030517578,13018400.0,,,,,
2025-02-05,110.13999938964844,112.52999877929688,108.83000183105467,108.98999786376952,10939700.0,,,,,
2025-02-06,112.72000122070312,112.91999816894533,110.5,111.75,5628700.0,,,,,
2025-02-07,114.2699966430664,115.9800033569336,111.33000183105467,114.16999816894533,9575900.0,,,,,
2025-02-10,116.33999633789062,119.02999877929688,114.8000030517578,117.63999938964844,8170200.0,,,,,
2025-02-11,117.4800033569336,119.5,112.3000030517578,113.18000030517578,7975400.0,,,,,
2025-02-12,118.83000183105467,119.3499984741211,117.12000274658205,118.0199966430664,6600000.0,,,,,
2025-02-13,121.54000091552734,121.93000030517578,117.20999908447266,117.69000244140624,8004400.0,,,,,
2025-02-14,124.16000366210938,126.75,122.4000015258789,125.2300033569336,11819200.0,,,,,
2025-02-18,128.4600067138672,130.77000427246094,125.41000366210938,126.81999969482422,13892500.0,,,,,
2025-02-19,124.43000030517578,128.7100067138672,122.91000366210938,128.57000732421875,8323100.0,,,,,
2025-02-20,124.41000366210938,130.74000549316406,123.4800033569336,128.05999755859375,10728200.0,,,,,
2025-02-21,131.33999633789062,133.3300018310547,127.81999969482422,128.44000244140625,16819200.0,,,,,
2025-02-24,119.7699966430664,125.29000091552734,118.37000274658205,125.16000366210938,19582800.0,,,,,
2025-02-25,119.16999816894533,121.6999969482422,117.83999633789062,120.58000183105467,8816100.0,,,,,
2025-02-26,119.7699966430664,125.3000030517578,119.70999908447266,124.6999969482422,8793400.0,,,,,
2025-02-27,118.68000030517578,121.73999786376952,116.80999755859376,119.5199966430664,7667700.0,,,,,
2025-02-28,113.69000244140624,115.55999755859376,112.0,113.37000274658205,10443100.0,,,,,
2025-03-03,112.5999984741211,115.95999908447266,112.04000091552734,113.58999633789062,5970800.0,,,,,
2025-03-04,113.41000366210938,114.04000091552734,110.04000091552734,112.0,6554800.0,,,,,
2025-03-05,120.20999908447266,121.4000015258789,116.5999984741211,117.55999755859376,8997300.0,,,,,
2025-03-06,119.81999969482422,124.38999938964844,118.87999725341795,121.9800033569336,7148300.0,,,,,
2025-03-07,119.91999816894533,122.9800033569336,118.5,120.22000122070312,5717000.0,,,,,
2025-03-10,115.62999725341795,118.19000244140624,113.33999633789062,118.05999755859376,7750100.0,,,,,
2025-03-11,117.9800033569336,118.66000366210938,115.08999633789062,117.58999633789062,6494200.0,,,,,
2025-03-12,117.86000061035156,119.43000030517578,117.01000213623048,117.7699966430664,5638500.0,,,,,
2025-03-13,118.76000213623048,120.22000122070312,116.9800033569336,117.13999938964844,5684300.0,,,,,
2025-03-14,122.54000091552734,123.83999633789062,121.9000015258789,123.3000030517578,7174500.0,,,,,
2025-03-17,128.89999389648438,130.00999450683594,122.87000274658205,123.0,10578100.0,,,,,
2025-03-18,126.79000091552734,128.9199981689453,125.87999725341795,128.0,8165800.0,,,,,
2025-03-19,125.91999816894533,129.36000061035156,123.16000366210938,129.22000122070312,13343500.0,,,,,
2025-03-20,130.9199981689453,131.52000427246094,119.0999984741211,122.62000274658205,33353900.0,,,,,
2025-03-21,126.63999938964844,127.83000183105467,123.2699966430664,127.47000122070312,13463600.0,,,,,
2025-03-24,128.1199951171875,129.35000610351562,125.80999755859376,128.49000549316406,6679400.0,,,,,
2025-03-25,125.25,128.60000610351562,124.77999877929688,126.79000091552734,7827900.0,,,,,
2025-03-26,122.47000122070312,125.4000015258789,120.4000015258789,125.26000213623048,8297200.0,,,,,
2025-03-27,124.36000061035156,124.98999786376952,121.25,122.0,6137900.0,,,,,
2025-03-28,120.4499969482422,122.4000015258789,119.02999877929688,122.27999877929688,6961700.0,,,,,
2025-03-31,118.3499984741211,119.27999877929688,117.29000091552734,118.83999633789062,6751900.0,,,,,
2025-04-01,122.19000244140624,125.4000015258789,119.18000030517578,119.2300033569336,7069300.0,,,,,
2025-04-02,119.06999969482422,122.0,117.44000244140624,121.83000183105467,8661400.0,,,,,
2025-04-03,113.66999816894533,115.0500030517578,111.29000091552734,111.98999786376952,11753000.0,,,,,
2025-04-04,104.20999908447266,105.98999786376952,99.1999969482422,105.0,25239700.0,,,,,
2025-04-07,100.01000213623048,106.8000030517578,96.41999816894533,98.5500030517578,21567600.0,,,,,
2025-04-08,93.9800033569336,101.54000091552734,91.91000366210938,101.4800033569336,22995900.0,,,,,
2025-04-09,94.1500015258789,95.5500030517578,88.37000274658203,90.26000213623048,36707700.0,,,,,
2025-04-10,88.3499984741211,94.3499984741211,87.11000061035156,94.3499984741211,22545100.0,,,,,
2025-04-11,90.5,91.9800033569336,87.97000122070312,89.44999694824219,21119900.0,,,,,
2025-04-14,94.77999877929688,99.0999984741211,93.37000274658205,93.37000274658205,20237500.0,,,,,
2025-04-15,94.06999969482422,96.54000091552734,93.69000244140624,95.0,9641600.0,,,,,
2025-04-16,92.3499984741211,93.41000366210938,91.52999877929688,92.38999938964844,11762200.0,,,,,
2025-04-17,93.69000244140624,94.23999786376952,92.2699966430664,93.75,10680900.0,,,,,
2025-04-21,94.36000061035156,94.5500030517578,92.68000030517578,93.12999725341795,6707500.0,,,,,
2025-04-22,98.33999633789062,100.77999877929688,95.63999938964844,96.68000030517578,11911000.0,,,,,
2025-04-23,100.43000030517578,105.70999908447266,100.31999969482422,102.13999938964844,14258200.0,,,,,
2025-04-24,103.2699966430664,103.81999969482422,98.76000213623048,99.98999786376952,8587200.0,,,,,
2025-04-25,104.01000213623048,104.12000274658205,102.1500015258789,102.91999816894533,5063300.0,,,,,
2025-04-28,103.08999633789062,105.16999816894533,101.88999938964844,103.66000366210938,4638300.0,,,,,
2025-04-29,104.1500015258789,105.0999984741211,103.13999938964844,103.31999969482422,5115800.0,,,,,
2025-04-30,105.56999969482422,105.68000030517578,102.80999755859376,102.93000030517578,5047500.0,,,,,
2025-05-01,105.97000122070312,107.04000091552734,105.16000366210938,106.36000061035156,3633200.0,,,,,
2025-05-02,110.91999816894533,111.61000061035156,109.08999633789062,109.9000015258789,9152600.0,,,,,
2025-05-05,110.8499984741211,111.16999816894533,107.81999969482422,108.52999877929688,4139800.0,,,,,
2025-05-06,111.31999969482422,112.55999755859376,109.76000213623048,109.8499984741211,4666900.0,,,,,
2025-05-07,109.38999938964844,109.72000122070312,108.33000183105467,109.48999786376952,5596100.0,,,,,
2025-05-08,109.9000015258789,111.3000030517578,109.38999938964844,110.12999725341795,4612000.0,,,,,
2025-05-09,109.6500015258789,111.66000366210938,108.8499984741211,110.05999755859376,3849500.0,,,,,
2025-05-12,116.37999725341795,120.08999633789062,116.01000213623048,117.45999908447266,15852800.0,,,,,
2025-05-13,119.4499969482422,121.88999938964844,115.5500030517578,116.81999969482422,9821400.0,,,,,
2025-05-14,118.88999938964844,122.98999786376952,117.2699966430664,121.83999633789062,6947400.0,,,,,
2025-05-15,117.83999633789062,117.91999816894533,114.25,115.62999725341795,8446800.0,,,,,
2025-05-16,117.61000061035156,119.51000213623048,117.5,119.16000366210938,4361000.0,,,,,
2025-05-19,118.4499969482422,118.73999786376952,115.55999755859376,116.0,5279400.0,,,,,
2025-05-20,117.37999725341795,119.95999908447266,116.33000183105467,117.94000244140624,4983600.0,,,,,
2025-05-21,116.1999969482422,118.44000244140624,115.58000183105467,117.12000274658205,4794700.0,,,,,
2025-05-22,119.8000030517578,120.0,115.47000122070312,116.0,6344400.0,,,,,
2025-05-23,119.23999786376952,119.4000015258789,116.44000244140624,116.44000244140624,7592400.0,,,,,
2025-05-27,102.9800033569336,103.1999969482422,97.31999969482422,98.22000122070312,51047400.0,,,,,
2025-05-28,97.87999725341795,100.61000061035156,97.48999786376952,100.5199966430664,18974900.0,,,,,
2025-05-29,98.29000091552734,101.16000366210938,98.11000061035156,100.1500015258789,15177400.0,,,,,
2025-05-30,96.51000213623048,97.6999969482422,95.23999786376952,97.55999755859376,17185000.0,,,,,
2025-06-02,96.44000244140624,96.72000122070312,95.31999969482422,96.69000244140624,6288200.0,,,,,
2025-06-03,98.33000183105467,98.94000244140624,95.5199966430664,96.4000015258789,7574900.0,,,,,
2025-06-04,99.6500015258789,101.16000366210938,97.83000183105467,98.81999969482422,9816700.0,,,,,
2025-06-05,99.33000183105467,101.13999938964844,98.91000366210938,101.11000061035156,7630400.0,,,,,
2025-06-06,100.5999984741211,100.83999633789062,99.19000244140624,99.29000091552734,5484100.0,,,,,
2025-06-09,101.62000274658205,103.5500030517578,101.61000061035156,102.0,7964200.0,,,,,
2025-06-10,102.38999938964844,102.51000213623048,99.0199966430664,100.88999938964844,5497200.0,,,,,
2025-06-11,103.16000366210938,104.26000213623048,102.8000030517578,103.06999969482422,6255700.0,,,,,
2025-06-12,103.43000030517578,103.55999755859376,102.29000091552734,103.0,4925400.0,,,,,
2025-06-13,100.58000183105467,102.72000122070312,100.0500030517578,101.66000366210938,7194300.0,,,,,
2025-06-16,102.79000091552734,103.0,101.41999816894533,102.12000274658205,6561900.0,,,,,
2025-06-17,102.52999877929688,103.41000366210938,101.54000091552734,101.8499984741211,4466300.0,,,,,
2025-06-18,102.25,103.0,101.55999755859376,102.4000015258789,4371500.0,,,,,
2025-06-20,101.20999908447266,102.91999816894533,100.4499969482422,102.68000030517578,12509000.0,,,,,
2025-06-23,101.9499969482422,102.0,99.6500015258789,100.3499984741211,4732400.0,,,,,
2025-06-24,107.16000366210938,107.75,102.73999786376952,102.73999786376952,11724000.0,,,,,
2025-06-25,107.13999938964844,108.68000030517578,106.81999969482422,107.86000061035156,4822400.0,,,,,
2025-06-26,105.75,106.81999969482422,103.6500015258789,106.80999755859376,4836000.0,,,,,
2025-06-27,105.13999938964844,106.02999877929688,104.58999633789062,106.02999877929688,4081600.0,,,,,
2025-06-30,104.66000366210938,105.13999938964844,102.25,104.43000030517578,5701300.0,,,,,
2025-07-01,105.48999786376952,105.81999969482422,104.4000015258789,104.4499969482422,3637700.0,,,,,
2025-07-02,103.97000122070312,104.87999725341795,102.91999816894533,104.77999877929688,4246000.0,,,,,
2025-07-03,103.58999633789062,104.0999984741211,102.66000366210938,102.9000015258789,2746300.0,,,,,
2025-07-07,105.25,105.6999969482422,102.37999725341795,102.58000183105467,5216300.0,,,,,
2025-07-08,106.30999755859376,108.81999969482422,106.27999877929688,106.83000183105467,5264200.0,,,,,
2025-07-09,105.0,106.0500030517578,103.91000366210938,105.98999786376952,4478400.0,,,,,
2025-07-10,104.97000122070312,106.0500030517578,104.1500015258789,105.4800033569336,3443500.0,,,,,
2025-07-11,104.91000366210938,107.18000030517578,104.87000274658205,105.16000366210938,4582300.0,,,,,
2025-07-14,102.41000366210938,105.69000244140624,102.08000183105467,105.69000244140624,6842200.0,,,,,
2025-07-15,105.05999755859376,106.54000091552734,103.6500015258789,104.5,6772700.0,,,,,
2025-07-16,105.12999725341795,105.86000061035156,103.31999969482422,104.5,4292200.0,,,,,
2025-07-17,107.9499969482422,109.29000091552734,104.88999938964844,105.1500015258789,7593400.0,,,,,
2025-07-18,109.0,111.18000030517578,108.6500015258789,110.11000061035156,10525100.0,,,,,
2025-07-21,111.66000366210938,112.66999816894533,109.04000091552734,109.43000030517578,9333300.0,,,,,
