Date,Close,High,Low,Open,Volume,"('Close', 'BARK')","('High', 'BARK')","('Low', 'BARK')","('Open', 'BARK')","('Volume', 'BARK')"
2024-07-24,1.4700000286102295,1.5399999618530271,1.4700000286102295,1.5399999618530271,396700.0,,,,,
2024-07-25,1.5199999809265137,1.559999942779541,1.4600000381469729,1.4900000095367432,368500.0,,,,,
2024-07-26,1.5199999809265137,1.5399999618530271,1.4800000190734863,1.5399999618530271,307300.0,,,,,
2024-07-29,1.4900000095367432,1.524999976158142,1.4700000286102295,1.5099999904632568,319100.0,,,,,
2024-07-30,1.5199999809265137,1.5199999809265137,1.4700000286102295,1.4900000095367432,314400.0,,,,,
2024-07-31,1.5499999523162842,1.600000023841858,1.5099999904632568,1.5199999809265137,480100.0,,,,,
2024-08-01,1.440000057220459,1.559999942779541,1.409999966621399,1.5499999523162842,559400.0,,,,,
2024-08-02,1.350000023841858,1.4110000133514404,1.340000033378601,1.399999976158142,693800.0,,,,,
2024-08-05,1.2599999904632568,1.3200000524520874,1.2209999561309814,1.2799999713897705,710700.0,,,,,
2024-08-06,1.3700000047683716,1.3799999952316284,1.2599999904632568,1.2899999618530271,518900.0,,,,,
2024-08-07,1.309999942779541,1.3949999809265137,1.2999999523162842,1.3799999952316284,593100.0,,,,,
2024-08-08,1.5299999713897705,1.5800000429153442,1.350000023841858,1.3600000143051147,1013100.0,,,,,
2024-08-09,1.5700000524520874,1.590000033378601,1.5199999809265137,1.5299999713897705,353800.0,,,,,
2024-08-12,1.5299999713897705,1.6200000047683716,1.5,1.6100000143051147,531900.0,,,,,
2024-08-13,1.559999942779541,1.559999942779541,1.5099999904632568,1.5199999809265137,480300.0,,,,,
2024-08-14,1.5499999523162842,1.5800000429153442,1.5399999618530271,1.5700000524520874,259700.0,,,,,
2024-08-15,1.6399999856948853,1.659999966621399,1.5750000476837158,1.590000033378601,1110800.0,,,,,
2024-08-16,1.6699999570846558,1.690000057220459,1.6200000047683716,1.6200000047683716,339500.0,,,,,
2024-08-19,1.6799999475479126,1.7000000476837158,1.6200000047683716,1.6299999952316284,361900.0,,,,,
2024-08-20,1.6299999952316284,1.7000000476837158,1.6200000047683716,1.659999966621399,244500.0,,,,,
2024-08-21,1.7200000286102295,1.7400000095367432,1.659999966621399,1.6699999570846558,527000.0,,,,,
2024-08-22,1.659999966621399,1.7400000095367432,1.659999966621399,1.7200000286102295,241400.0,,,,,
2024-08-23,1.75,1.75,1.5800000429153442,1.649999976158142,721500.0,,,,,
2024-08-26,1.7799999713897705,1.7799999713897705,1.6799999475479126,1.75,734800.0,,,,,
2024-08-27,1.7899999618530271,1.8049999475479128,1.7100000381469729,1.7300000190734863,943400.0,,,,,
2024-08-28,1.7400000095367432,1.7799999713897705,1.6799999475479126,1.7799999713897705,434500.0,,,,,
2024-08-29,1.830000042915344,1.830000042915344,1.7100000381469729,1.7300000190734863,676200.0,,,,,
2024-08-30,1.6699999570846558,1.7899999618530271,1.6399999856948853,1.7699999809265137,696300.0,,,,,
2024-09-03,1.6699999570846558,1.7000000476837158,1.559999942779541,1.6299999952316284,475900.0,,,,,
2024-09-04,1.649999976158142,1.7200000286102295,1.5700000524520874,1.649999976158142,595100.0,,,,,
2024-09-05,1.690000057220459,1.690000057220459,1.6299999952316284,1.6699999570846558,255900.0,,,,,
2024-09-06,1.6200000047683716,1.690000057220459,1.6200000047683716,1.6799999475479126,493100.0,,,,,
2024-09-09,1.6799999475479126,1.7050000429153442,1.6299999952316284,1.6299999952316284,298200.0,,,,,
2024-09-10,1.659999966621399,1.7000000476837158,1.6549999713897705,1.6799999475479126,528300.0,,,,,
2024-09-11,1.690000057220459,1.7100000381469729,1.649999976158142,1.649999976158142,325300.0,,,,,
2024-09-12,1.7100000381469729,1.7100000381469729,1.690000057220459,1.7000000476837158,350200.0,,,,,
2024-09-13,1.7300000190734863,1.75,1.690000057220459,1.7100000381469729,589100.0,,,,,
2024-09-16,1.7200000286102295,1.7300000190734863,1.694000005722046,1.7300000190734863,372800.0,,,,,
2024-09-17,1.7400000095367432,1.75,1.6950000524520874,1.75,449700.0,,,,,
2024-09-18,1.7000000476837158,1.7699999809265137,1.7000000476837158,1.7200000286102295,590100.0,,,,,
2024-09-19,1.6699999570846558,1.7400000095367432,1.659999966621399,1.7400000095367432,475000.0,,,,,
2024-09-20,1.6299999952316284,1.659999966621399,1.600000023841858,1.600000023841858,1346900.0,,,,,
2024-09-23,1.6100000143051147,1.690000057220459,1.6100000143051147,1.6299999952316284,362900.0,,,,,
2024-09-24,1.6299999952316284,1.6699999570846558,1.6200000047683716,1.6299999952316284,354400.0,,,,,
2024-09-25,1.6100000143051147,1.625,1.590000033378601,1.6200000047683716,303800.0,,,,,
2024-09-26,1.6200000047683716,1.659999966621399,1.6050000190734863,1.649999976158142,629800.0,,,,,
2024-09-27,1.6299999952316284,1.6449999809265137,1.6100000143051147,1.6200000047683716,226700.0,,,,,
2024-09-30,1.6299999952316284,1.6399999856948853,1.5800000429153442,1.6399999856948853,353000.0,,,,,
2024-10-01,1.590000033378601,1.6299999952316284,1.5800000429153442,1.600000023841858,388500.0,,,,,
2024-10-02,1.5800000429153442,1.6200000047683716,1.5800000429153442,1.5800000429153442,883100.0,,,,,
2024-10-03,1.5800000429153442,1.590000033378601,1.5700000524520874,1.5700000524520874,298800.0,,,,,
2024-10-04,1.649999976158142,1.659999966621399,1.5800000429153442,1.590000033378601,504700.0,,,,,
2024-10-07,1.6200000047683716,1.649999976158142,1.5800000429153442,1.649999976158142,374200.0,,,,,
2024-10-08,1.6299999952316284,1.649999976158142,1.5800000429153442,1.6200000047683716,388400.0,,,,,
2024-10-09,1.659999966621399,1.7200000286102295,1.590000033378601,1.6299999952316284,581500.0,,,,,
2024-10-10,1.6399999856948853,1.6790000200271606,1.590000033378601,1.659999966621399,675300.0,,,,,
2024-10-11,1.6299999952316284,1.7050000429153442,1.6200000047683716,1.649999976158142,595900.0,,,,,
2024-10-14,1.5700000524520874,1.6299999952316284,1.559999942779541,1.600000023841858,826300.0,,,,,
2024-10-15,1.6100000143051147,1.6399999856948853,1.559999942779541,1.559999942779541,552600.0,,,,,
2024-10-16,1.5700000524520874,1.6200000047683716,1.5499999523162842,1.6200000047683716,717200.0,,,,,
2024-10-17,1.5499999523162842,1.5800000429153442,1.5099999904632568,1.5299999713897705,677100.0,,,,,
2024-10-18,1.5399999618530271,1.5800000429153442,1.5299999713897705,1.5499999523162842,319000.0,,,,,
2024-10-21,1.4900000095367432,1.5299999713897705,1.4800000190734863,1.5299999713897705,218800.0,,,,,
2024-10-22,1.4900000095367432,1.5,1.4800000190734863,1.4900000095367432,273800.0,,,,,
2024-10-23,1.4900000095367432,1.4900000095367432,1.465000033378601,1.4800000190734863,657800.0,,,,,
2024-10-24,1.3899999856948853,1.440000057220459,1.3700000047683716,1.399999976158142,946700.0,,,,,
2024-10-25,1.3200000524520874,1.399999976158142,1.3200000524520874,1.3799999952316284,567800.0,,,,,
2024-10-28,1.399999976158142,1.399999976158142,1.3200000524520874,1.3200000524520874,659900.0,,,,,
2024-10-29,1.440000057220459,1.440000057220459,1.3849999904632568,1.3899999856948853,305900.0,,,,,
2024-10-30,1.4199999570846558,1.4600000381469729,1.4199999570846558,1.4299999475479126,249500.0,,,,,
2024-10-31,1.4500000476837158,1.5499999523162842,1.4299999475479126,1.4299999475479126,695600.0,,,,,
2024-11-01,1.4199999570846558,1.4850000143051147,1.409999966621399,1.4500000476837158,182600.0,,,,,
2024-11-04,1.399999976158142,1.409999966621399,1.3600000143051147,1.409999966621399,256600.0,,,,,
2024-11-05,1.4600000381469729,1.4700000286102295,1.3700000047683716,1.3700000047683716,489500.0,,,,,
2024-11-06,1.5099999904632568,1.5199999809265137,1.4450000524520874,1.5099999904632568,648700.0,,,,,
2024-11-07,1.4800000190734863,1.5199999809265137,1.4299999475479126,1.5,866000.0,,,,,
2024-11-08,1.4199999570846558,1.5499999523162842,1.3700000047683716,1.5499999523162842,1605400.0,,,,,
2024-11-11,1.5499999523162842,1.5700000524520874,1.4299999475479126,1.4500000476837158,1155900.0,,,,,
2024-11-12,1.5299999713897705,1.600000023841858,1.4950000047683716,1.559999942779541,1133000.0,,,,,
2024-11-13,1.5700000524520874,1.6749999523162842,1.5700000524520874,1.600000023841858,1976700.0,,,,,
2024-11-14,1.5800000429153442,1.6100000143051147,1.559999942779541,1.5700000524520874,1033400.0,,,,,
2024-11-15,1.4900000095367432,1.600000023841858,1.4900000095367432,1.600000023841858,1030300.0,,,,,
2024-11-18,1.5800000429153442,1.600000023841858,1.4600000381469729,1.4900000095367432,982000.0,,,,,
2024-11-19,1.5800000429153442,1.6299999952316284,1.5449999570846558,1.5700000524520874,868100.0,,,,,
2024-11-20,1.6200000047683716,1.6299999952316284,1.559999942779541,1.5700000524520874,731400.0,,,,,
2024-11-21,1.6799999475479126,1.7000000476837158,1.5800000429153442,1.5800000429153442,948100.0,,,,,
2024-11-22,1.7699999809265137,1.7699999809265137,1.6799999475479126,1.690000057220459,1015100.0,,,,,
2024-11-25,1.9900000095367432,2.0199999809265137,1.7899999618530271,1.7899999618530271,3184200.0,,,,,
2024-11-26,2.0899999141693115,2.25,1.909999966621399,1.940000057220459,3014300.0,,,,,
2024-11-27,2.150000095367432,2.2300000190734863,2.095000028610229,2.109999895095825,1141400.0,,,,,
2024-11-29,2.1600000858306885,2.244999885559082,2.140000104904175,2.1700000762939453,656100.0,,,,,
2024-12-02,2.109999895095825,2.200000047683716,2.0899999141693115,2.200000047683716,1276700.0,,,,,
2024-12-03,2.190000057220459,2.200000047683716,2.059999942779541,2.0999999046325684,1416600.0,,,,,
2024-12-04,2.140000104904175,2.240000009536743,2.0999999046325684,2.200000047683716,1088000.0,,,,,
2024-12-05,2.119999885559082,2.1549999713897705,2.0899999141693115,2.119999885559082,805800.0,,,,,
2024-12-06,2.319999933242798,2.325000047683716,2.130000114440918,2.150000095367432,2034600.0,,,,,
2024-12-09,2.400000095367432,2.555000066757202,2.3399999141693115,2.4100000858306885,3009600.0,,,,,
2024-12-10,2.3299999237060547,2.384999990463257,2.2699999809265137,2.369999885559082,956300.0,,,,,
2024-12-11,2.299999952316284,2.390000104904175,2.2860000133514404,2.309999942779541,1159400.0,,,,,
2024-12-12,2.2100000381469727,2.319999933242798,2.190000057220459,2.2799999713897705,1117100.0,,,,,
2024-12-13,2.200000047683716,2.2100000381469727,2.0999999046325684,2.200000047683716,1071900.0,,,,,
2024-12-16,2.1600000858306885,2.220000028610229,2.119999885559082,2.1700000762939453,1144600.0,,,,,
2024-12-17,2.190000057220459,2.259999990463257,2.119999885559082,2.130000114440918,1248800.0,,,,,
2024-12-18,1.9800000190734863,2.190000057220459,1.950000047683716,2.190000057220459,1269500.0,,,,,
2024-12-19,1.9299999475479128,2.049999952316284,1.919999957084656,2.0299999713897705,680000.0,,,,,
2024-12-20,1.9800000190734863,2.0,1.840000033378601,1.899999976158142,1862700.0,,,,,
2024-12-23,1.8799999952316284,1.996000051498413,1.8600000143051147,1.9800000190734863,622600.0,,,,,
2024-12-24,1.899999976158142,1.9149999618530276,1.8600000143051147,1.8600000143051147,374700.0,,,,,
2024-12-26,1.9299999475479128,1.940000057220459,1.8600000143051147,1.8600000143051147,394600.0,,,,,
2024-12-27,1.870000004768372,1.9299999475479128,1.815000057220459,1.9299999475479128,526400.0,,,,,
2024-12-30,1.8600000143051147,1.899999976158142,1.809999942779541,1.830000042915344,544600.0,,,,,
2024-12-31,1.840000033378601,1.924999952316284,1.825000047683716,1.8899999856948853,914500.0,,,,,
2025-01-02,1.8899999856948853,1.9889999628067017,1.850000023841858,1.870000004768372,1167900.0,,,,,
2025-01-03,1.9700000286102293,2.049000024795532,1.924999952316284,1.950000047683716,1542200.0,,,,,
2025-01-06,1.9800000190734863,2.0299999713897705,1.9450000524520876,2.0199999809265137,1146300.0,,,,,
2025-01-07,2.25,2.315000057220459,1.9850000143051147,2.0299999713897705,4221300.0,,,,,
2025-01-08,2.259999990463257,2.2799999713897705,2.150000095367432,2.2799999713897705,2311500.0,,,,,
2025-01-10,2.0199999809265137,2.309999942779541,2.009999990463257,2.309999942779541,2131300.0,,,,,
2025-01-13,1.9800000190734863,2.005000114440918,1.7300000190734863,1.909999966621399,1637600.0,,,,,
2025-01-14,1.9600000381469729,2.0999999046325684,1.950000047683716,2.0199999809265137,1212500.0,,,,,
2025-01-15,2.009999990463257,2.049999952316284,1.9700000286102293,2.009999990463257,791900.0,,,,,
2025-01-16,1.9600000381469729,2.009999990463257,1.9600000381469729,2.0,607900.0,,,,,
2025-01-17,2.0,2.0299999713897705,1.950000047683716,2.0299999713897705,779000.0,,,,,
2025-01-21,1.919999957084656,2.0299999713897705,1.909999966621399,2.0299999713897705,877600.0,,,,,
2025-01-22,1.899999976158142,1.9299999475479128,1.88100004196167,1.9299999475479128,591600.0,,,,,
2025-01-23,1.940000057220459,1.940000057220459,1.8600000143051147,1.8899999856948853,510100.0,,,,,
2025-01-24,1.9299999475479128,1.950000047683716,1.8949999809265137,1.919999957084656,558400.0,,,,,
2025-01-27,1.909999966621399,1.9900000095367432,1.8849999904632568,1.909999966621399,674100.0,,,,,
2025-01-28,1.8899999856948853,1.940000057220459,1.850000023841858,1.919999957084656,573200.0,,,,,
2025-01-29,1.870000004768372,1.909999966621399,1.850000023841858,1.8799999952316284,480000.0,,,,,
2025-01-30,1.909999966621399,1.9450000524520876,1.870000004768372,1.8799999952316284,539100.0,,,,,
2025-01-31,1.870000004768372,1.940000057220459,1.850000023841858,1.909999966621399,821600.0,,,,,
2025-02-03,1.8600000143051147,1.899999976158142,1.7999999523162842,1.8200000524520876,732200.0,,,,,
2025-02-04,1.899999976158142,1.919000029563904,1.840000033378601,1.840000033378601,619100.0,,,,,
2025-02-05,1.9600000381469729,1.9700000286102293,1.8799999952316284,1.9299999475479128,999300.0,,,,,
2025-02-06,1.830000042915344,1.8600000143051147,1.600000023841858,1.809999942779541,1849400.0,,,,,
2025-02-07,1.809999942779541,1.875,1.7799999713897705,1.8200000524520876,853800.0,,,,,
2025-02-10,1.9800000190734863,2.0,1.7799999713897705,1.7999999523162842,1376700.0,,,,,
2025-02-11,1.9600000381469729,2.009999990463257,1.919999957084656,1.919999957084656,887300.0,,,,,
2025-02-12,1.9800000190734863,2.0199999809265137,1.909999966621399,1.909999966621399,996000.0,,,,,
2025-02-13,2.009999990463257,2.039999961853028,1.9700000286102293,1.9900000095367432,813700.0,,,,,
2025-02-14,1.9700000286102293,2.0299999713897705,1.9600000381469729,2.0299999713897705,742300.0,,,,,
2025-02-18,1.870000004768372,1.9700000286102293,1.840000033378601,1.9700000286102293,1045400.0,,,,,
2025-02-19,1.8200000524520876,1.899999976158142,1.7999999523162842,1.870000004768372,687900.0,,,,,
2025-02-20,1.809999942779541,1.830000042915344,1.7799999713897705,1.809999942779541,487600.0,,,,,
2025-02-21,1.7400000095367432,1.83899998664856,1.7300000190734863,1.8200000524520876,879900.0,,,,,
2025-02-24,1.690000057220459,1.75,1.6799999475479126,1.7300000190734863,1143600.0,,,,,
2025-02-25,1.6799999475479126,1.75,1.649999976158142,1.7000000476837158,1077600.0,,,,,
2025-02-26,1.809999942779541,1.888000011444092,1.6950000524520874,1.7100000381469729,1012400.0,,,,,
2025-02-27,1.7000000476837158,1.815000057220459,1.7000000476837158,1.7599999904632568,1373900.0,,,,,
2025-02-28,1.690000057220459,1.7100000381469729,1.649999976158142,1.690000057220459,707900.0,,,,,
2025-03-03,1.6299999952316284,1.7400000095367432,1.625,1.7100000381469729,905600.0,,,,,
2025-03-04,1.600000023841858,1.6200000047683716,1.4800000190734863,1.5750000476837158,1576200.0,,,,,
2025-03-05,1.6699999570846558,1.690000057220459,1.5950000286102295,1.600000023841858,576700.0,,,,,
2025-03-06,1.6200000047683716,1.7649999856948853,1.5700000524520874,1.649999976158142,1127200.0,,,,,
2025-03-07,1.5499999523162842,1.6150000095367432,1.5,1.600000023841858,1526300.0,,,,,
2025-03-10,1.4800000190734863,1.5499999523162842,1.4500000476837158,1.5499999523162842,1441900.0,,,,,
2025-03-11,1.4600000381469729,1.5099999904632568,1.4299999475479126,1.4600000381469729,850200.0,,,,,
2025-03-12,1.440000057220459,1.4900000095367432,1.4199999570846558,1.4500000476837158,755900.0,,,,,
2025-03-13,1.3799999952316284,1.4600000381469729,1.3799999952316284,1.4500000476837158,780100.0,,,,,
2025-03-14,1.340000033378601,1.409999966621399,1.3300000429153442,1.409999966621399,1007600.0,,,,,
2025-03-17,1.3799999952316284,1.399999976158142,1.309999942779541,1.309999942779541,1194400.0,,,,,
2025-03-18,1.350000023841858,1.3949999809265137,1.309999942779541,1.3799999952316284,901100.0,,,,,
2025-03-19,1.399999976158142,1.4299999475479126,1.3300000429153442,1.350000023841858,692600.0,,,,,
2025-03-20,1.3799999952316284,1.4290000200271606,1.3650000095367432,1.3700000047683716,562700.0,,,,,
2025-03-21,1.399999976158142,1.4199999570846558,1.350000023841858,1.3600000143051147,1043400.0,,,,,
2025-03-24,1.409999966621399,1.4450000524520874,1.38100004196167,1.4199999570846558,444600.0,,,,,
2025-03-25,1.3700000047683716,1.4600000381469729,1.3600000143051147,1.4199999570846558,554300.0,,,,,
2025-03-26,1.3899999856948853,1.399999976158142,1.350000023841858,1.3700000047683716,623600.0,,,,,
2025-03-27,1.4199999570846558,1.4800000190734863,1.3600000143051147,1.3799999952316284,745000.0,,,,,
2025-03-28,1.399999976158142,1.4500000476837158,1.3600000143051147,1.399999976158142,655400.0,,,,,
2025-03-31,1.3899999856948853,1.4199999570846558,1.340000033378601,1.3600000143051147,601100.0,,,,,
2025-04-01,1.4199999570846558,1.4299999475479126,1.3700000047683716,1.3700000047683716,711500.0,,,,,
2025-04-02,1.4199999570846558,1.440000057220459,1.3949999809265137,1.409999966621399,432700.0,,,,,
2025-04-03,1.3300000429153442,1.399999976158142,1.309999942779541,1.350000023841858,1396500.0,,,,,
2025-04-04,1.3300000429153442,1.3550000190734863,1.2599999904632568,1.284999966621399,1034700.0,,,,,
2025-04-07,1.350000023841858,1.4249999523162842,1.2300000190734863,1.2300000190734863,1212000.0,,,,,
2025-04-08,1.3200000524520874,1.409999966621399,1.2999999523162842,1.3899999856948853,816800.0,,,,,
2025-04-09,1.399999976158142,1.4800000190734863,1.284999966621399,1.2899999618530271,1039500.0,,,,,
2025-04-10,1.3799999952316284,1.4299999475479126,1.3300000429153442,1.3799999952316284,966000.0,,,,,
2025-04-11,1.3899999856948853,1.3949999809265137,1.3350000381469729,1.3799999952316284,478000.0,,,,,
2025-04-14,1.3300000429153442,1.440000057220459,1.2929999828338623,1.399999976158142,732900.0,,,,,
2025-04-15,1.2799999713897705,1.350000023841858,1.2599999904632568,1.3200000524520874,490800.0,,,,,
2025-04-16,1.25,1.2899999618530271,1.2300000190734863,1.2599999904632568,642000.0,,,,,
2025-04-17,1.2300000190734863,1.2649999856948853,1.2000000476837158,1.25,738500.0,,,,,
2025-04-21,1.1799999475479126,1.215000033378601,1.1549999713897705,1.2100000381469729,518700.0,,,,,
2025-04-22,1.2100000381469729,1.25,1.1799999475479126,1.2100000381469729,600000.0,,,,,
2025-04-23,1.2000000476837158,1.2799999713897705,1.1799999475479126,1.25,622600.0,,,,,
2025-04-24,1.2100000381469729,1.2400000095367432,1.180999994277954,1.190000057220459,684800.0,,,,,
2025-04-25,1.2000000476837158,1.2100000381469729,1.159999966621399,1.190000057220459,820600.0,,,,,
2025-04-28,1.1799999475479126,1.2200000286102295,1.159999966621399,1.1799999475479126,515700.0,,,,,
2025-04-29,1.1699999570846558,1.190000057220459,1.149999976158142,1.1699999570846558,443600.0,,,,,
2025-04-30,1.1299999952316284,1.159999966621399,1.1200000047683716,1.1399999856948853,561600.0,,,,,
2025-05-01,1.100000023841858,1.149999976158142,1.090000033378601,1.1200000047683716,656200.0,,,,,
2025-05-02,1.1200000047683716,1.1399999856948853,1.100000023841858,1.100000023841858,405200.0,,,,,
2025-05-05,1.1200000047683716,1.149999976158142,1.1100000143051147,1.1100000143051147,250600.0,,,,,
2025-05-06,1.1200000047683716,1.1299999952316284,1.100000023841858,1.1100000143051147,432500.0,,,,,
2025-05-07,1.1299999952316284,1.1299999952316284,1.100000023841858,1.1200000047683716,387800.0,,,,,
2025-05-08,1.190000057220459,1.2000000476837158,1.1299999952316284,1.1299999952316284,516700.0,,,,,
2025-05-09,1.159999966621399,1.2100000381469729,1.159999966621399,1.1799999475479126,499500.0,,,,,
2025-05-12,1.2599999904632568,1.4199999570846558,1.2400000095367432,1.2400000095367432,1500600.0,,,,,
2025-05-13,1.2999999523162842,1.309999942779541,1.2549999952316284,1.2599999904632568,287800.0,,,,,
2025-05-14,1.2999999523162842,1.350000023841858,1.2999999523162842,1.2999999523162842,478200.0,,,,,
2025-05-15,1.2599999904632568,1.309999942779541,1.2450000047683716,1.2899999618530271,254200.0,,,,,
2025-05-16,1.2799999713897705,1.2999999523162842,1.25,1.25,408400.0,,,,,
2025-05-19,1.2699999809265137,1.2899999618530271,1.2400000095367432,1.2699999809265137,462800.0,,,,,
2025-05-20,1.2899999618530271,1.2999999523162842,1.2400000095367432,1.2699999809265137,447000.0,,,,,
2025-05-21,1.2300000190734863,1.2799999713897705,1.2200000286102295,1.2799999713897705,384900.0,,,,,
2025-05-22,1.2000000476837158,1.2380000352859497,1.2000000476837158,1.2200000286102295,278400.0,,,,,
2025-05-23,1.2100000381469729,1.2200000286102295,1.159999966621399,1.1699999570846558,511600.0,,,,,
2025-05-27,1.309999942779541,1.3300000429153442,1.2200000286102295,1.2200000286102295,607500.0,,,,,
2025-05-28,1.2699999809265137,1.340000033378601,1.2699999809265137,1.2899999618530271,462900.0,,,,,
2025-05-29,1.2999999523162842,1.309999942779541,1.2649999856948853,1.2699999809265137,497400.0,,,,,
2025-05-30,1.2899999618530271,1.3200000524520874,1.2899999618530271,1.2899999618530271,470100.0,,,,,
2025-06-02,1.2400000095367432,1.309999942779541,1.2100000381469729,1.2999999523162842,1636100.0,,,,,
2025-06-03,1.309999942779541,1.3300000429153442,1.25,1.25,1819800.0,,,,,
2025-06-04,1.350000023841858,1.3799999952316284,1.2799999713897705,1.3200000524520874,3594300.0,,,,,
2025-06-05,0.9520000219345092,1.1230000257492063,0.949999988079071,1.090000033378601,15158900.0,,,,,
2025-06-06,0.9399999976158142,1.0,0.9300000071525574,0.9800000190734864,4427200.0,,,,,
2025-06-09,0.9290000200271606,0.9480000138282776,0.8650000095367432,0.9399999976158142,2358800.0,,,,,
2025-06-10,0.8980000019073486,0.9649999737739564,0.8899999856948853,0.9330000281333924,2603800.0,,,,,
2025-06-11,0.8600000143051147,0.8980000019073486,0.8500000238418579,0.8949999809265137,2288000.0,,,,,
2025-06-12,0.875,0.9089999794960022,0.8389999866485596,0.8799999952316284,1481500.0,,,,,
2025-06-13,0.8240000009536743,0.8899999856948853,0.8149999976158142,0.8799999952316284,1618100.0,,,,,
2025-06-16,0.8500000238418579,0.8790000081062317,0.8050000071525574,0.8199999928474426,1276000.0,,,,,
2025-06-17,0.8220000267028809,0.8740000128746033,0.8149999976158142,0.8579999804496765,978200.0,,,,,
2025-06-18,0.8130000233650208,0.8399999737739563,0.8080000281333923,0.8199999928474426,1053900.0,,,,,
2025-06-20,0.8059999942779541,0.824999988079071,0.800000011920929,0.8140000104904175,1517800.0,,,,,
2025-06-23,0.8130000233650208,0.8199999928474426,0.7699999809265137,0.800000011920929,1729600.0,,,,,
2025-06-24,0.8130000233650208,0.8339999914169312,0.8100000023841858,0.8140000104904175,874400.0,,,,,
2025-06-25,0.8529999852180481,0.8600000143051147,0.8050000071525574,0.8100000023841858,1494900.0,,,,,
2025-06-26,0.8989999890327454,0.9049999713897704,0.8420000076293945,0.8629999756813049,1947100.0,,,,,
2025-06-27,0.8539999723434448,0.9300000071525574,0.8500000238418579,0.8949999809265137,4671800.0,,,,,
2025-06-30,0.8799999952316284,0.9100000262260436,0.8399999737739563,0.8500000238418579,832300.0,,,,,
