Date,Close,High,Low,Open,Volume,"('Close', 'JZXN')","('High', 'JZXN')","('Low', 'JZXN')","('Open', 'JZXN')","('Volume', 'JZXN')"
2024-07-12,3.259999990463257,3.359999895095825,3.234999895095825,3.2799999713897705,363800.0,,,,,
2024-07-15,2.890000104904175,3.200000047683716,2.74399995803833,3.200000047683716,175200.0,,,,,
2024-07-16,3.075000047683716,3.190000057220459,2.859999895095825,2.859999895095825,200300.0,,,,,
2024-07-17,2.809999942779541,3.052999973297119,2.799999952316284,3.0,11000.0,,,,,
2024-07-18,2.680000066757202,2.990000009536743,2.680000066757202,2.799999952316284,30000.0,,,,,
2024-07-19,2.174999952316284,2.700000047683716,2.0999999046325684,2.630000114440918,53000.0,,,,,
2024-07-22,2.220000028610229,2.369999885559082,2.180000066757202,2.190000057220459,26300.0,,,,,
2024-07-23,2.5199999809265137,3.0999999046325684,1.809999942779541,2.2100000381469727,203400.0,,,,,
2024-07-24,2.2699999809265137,2.740000009536743,2.25,2.680000066757202,66200.0,,,,,
2024-07-25,1.9900000095367432,2.361000061035156,1.7350000143051147,2.319999933242798,102000.0,,,,,
2024-07-26,2.0199999809265137,2.150000095367432,1.9600000381469729,2.009999990463257,11800.0,,,,,
2024-07-29,1.950000047683716,2.0899999141693115,1.888000011444092,2.0899999141693115,8300.0,,,,,
2024-07-30,1.9299999475479128,2.049999952316284,1.850000023841858,1.996000051498413,6900.0,,,,,
2024-07-31,1.850000023841858,1.995000004768372,1.850000023841858,1.9900000095367432,10900.0,,,,,
2024-08-01,1.9600000381469729,2.049999952316284,1.899999976158142,1.9900000095367432,15800.0,,,,,
2024-08-02,1.8200000524520876,1.9800000190734863,1.809999942779541,1.899999976158142,20100.0,,,,,
2024-08-05,1.7599999904632568,1.850000023841858,1.7000000476837158,1.7599999904632568,14900.0,,,,,
2024-08-06,2.069999933242798,2.2100000381469727,1.75,1.75,66900.0,,,,,
2024-08-07,2.0,2.0999999046325684,1.950000047683716,2.069999933242798,9300.0,,,,,
2024-08-08,2.0,2.0899999141693115,1.940000057220459,1.950000047683716,19900.0,,,,,
2024-08-09,2.3399999141693115,2.3499999046325684,2.0,2.130000114440918,43400.0,,,,,
2024-08-12,2.740000009536743,2.8499999046325684,2.2699999809265137,2.2699999809265137,58900.0,,,,,
2024-08-13,2.8499999046325684,3.0,2.4100000858306885,2.789999961853028,892400.0,,,,,
2024-08-14,3.200000047683716,3.200000047683716,2.309999942779541,2.930000066757202,770200.0,,,,,
2024-08-15,3.109999895095825,3.200000047683716,3.0179998874664307,3.1700000762939453,37000.0,,,,,
2024-08-16,2.6700000762939453,2.984999895095825,2.5199999809265137,2.940000057220459,30800.0,,,,,
2024-08-19,2.2799999713897705,2.700000047683716,2.240000009536743,2.700000047683716,61200.0,,,,,
2024-08-20,2.2699999809265137,2.390000104904175,2.220000028610229,2.3499999046325684,35100.0,,,,,
2024-08-21,2.4200000762939453,2.450000047683716,2.2300000190734863,2.289999961853028,2024900.0,,,,,
2024-08-22,2.5299999713897705,2.650000095367432,2.0899999141693115,2.450000047683716,1804500.0,,,,,
2024-08-23,2.259999990463257,2.430000066757202,2.25,2.309999942779541,41200.0,,,,,
2024-08-26,2.2100000381469727,2.3510000705718994,2.150000095367432,2.259999990463257,32700.0,,,,,
2024-08-27,1.5800000429153442,2.390000104904175,1.5,2.299999952316284,343000.0,,,,,
2024-08-28,1.190000057220459,1.600000023841858,1.0800000429153442,1.5499999523162842,338900.0,,,,,
2024-08-29,1.125,1.25,1.0399999618530271,1.1299999952316284,147800.0,,,,,
2024-08-30,1.0859999656677246,1.1799999475479126,1.0099999904632568,1.1449999809265137,112500.0,,,,,
2024-09-03,1.0499999523162842,1.1299999952316284,1.0299999713897705,1.0499999523162842,25600.0,,,,,
2024-09-04,1.100000023841858,1.149999976158142,1.0299999713897705,1.0540000200271606,16200.0,,,,,
2024-09-05,1.1150000095367432,1.1399999856948853,1.059999942779541,1.100000023841858,22700.0,,,,,
2024-09-06,1.0290000438690186,1.1299999952316284,1.0099999904632568,1.059999942779541,60400.0,,,,,
2024-09-09,1.159999966621399,1.2599999904632568,0.9980000257492064,0.9980000257492064,47500.0,,,,,
2024-09-10,1.1399999856948853,1.2200000286102295,1.100000023841858,1.2000000476837158,13200.0,,,,,
2024-09-11,1.3300000429153442,1.350000023841858,1.1100000143051147,1.1399999856948853,91900.0,,,,,
2024-09-12,1.2699999809265137,1.4900000095367432,1.2599999904632568,1.309999942779541,146200.0,,,,,
2024-09-13,1.440000057220459,1.600000023841858,1.3300000429153442,1.3300000429153442,156800.0,,,,,
2024-09-16,1.4700000286102295,1.534999966621399,1.440000057220459,1.5099999904632568,86200.0,,,,,
2024-09-17,1.49399995803833,1.524999976158142,1.440000057220459,1.4900000095367432,113300.0,,,,,
2024-09-18,1.4600000381469729,1.559999942779541,1.440000057220459,1.559999942779541,39600.0,,,,,
2024-09-19,1.5199999809265137,1.5499999523162842,1.4550000429153442,1.4950000047683716,10200.0,,,,,
2024-09-20,1.4600000381469729,1.5,1.3899999856948853,1.5,12500.0,,,,,
2024-09-23,1.5299999713897705,1.5800000429153442,1.4830000400543213,1.5199999809265137,22800.0,,,,,
2024-09-24,1.5499999523162842,1.5499999523162842,1.4800000190734863,1.5,2900.0,,,,,
2024-09-25,1.4900000095367432,1.5199999809265137,1.4299999475479126,1.4299999475479126,3400.0,,,,,
2024-09-26,1.6690000295639038,1.7100000381469729,1.4179999828338623,1.5399999618530271,32400.0,,,,,
2024-09-27,1.6799999475479126,1.7200000286102295,1.559999942779541,1.5800000429153442,57700.0,,,,,
2024-09-30,1.830000042915344,1.899999976158142,1.6200000047683716,1.6549999713897705,45800.0,,,,,
2024-10-01,1.6799999475479126,1.8899999856948853,1.6399999856948853,1.8899999856948853,17600.0,,,,,
2024-10-02,1.690000057220459,1.7899999618530271,1.662999987602234,1.7899999618530271,5900.0,,,,,
2024-10-03,1.5800000429153442,1.690000057220459,1.5700000524520874,1.690000057220459,4500.0,,,,,
2024-10-04,1.440000057220459,1.5700000524520874,1.4199999570846558,1.5700000524520874,15400.0,,,,,
2024-10-07,1.5,1.7599999904632568,1.4700000286102295,1.4700000286102295,24600.0,,,,,
2024-10-08,1.4199999570846558,1.6100000143051147,1.3600000143051147,1.4900000095367432,26400.0,,,,,
2024-10-09,1.4199999570846558,1.5,1.4199999570846558,1.4900000095367432,8400.0,,,,,
2024-10-10,1.3300000429153442,1.4900000095367432,1.309999942779541,1.4429999589920044,6800.0,,,,,
2024-10-11,1.309999942779541,1.3899999856948853,1.2799999713897705,1.2799999713897705,7900.0,,,,,
2024-10-14,1.409999966621399,1.5080000162124634,1.409999966621399,1.409999966621399,11800.0,,,,,
2024-10-15,1.4500000476837158,1.4900000095367432,1.440000057220459,1.440000057220459,16100.0,,,,,
2024-10-16,1.4600000381469729,1.4889999628067017,1.409999966621399,1.4500000476837158,8400.0,,,,,
2024-10-17,1.5859999656677246,1.6399999856948853,1.4500000476837158,1.4500000476837158,36100.0,,,,,
2024-10-18,1.6200000047683716,1.690000057220459,1.559999942779541,1.559999942779541,8700.0,,,,,
2024-10-21,1.6239999532699585,1.684000015258789,1.5499999523162842,1.5809999704360962,6000.0,,,,,
2024-10-22,1.600000023841858,1.6399999856948853,1.559999942779541,1.6200000047683716,9100.0,,,,,
2024-10-23,1.5410000085830688,1.5800000429153442,1.409999966621399,1.5800000429153442,10500.0,,,,,
2024-10-24,1.4470000267028809,1.6299999952316284,1.406000018119812,1.406000018119812,8100.0,,,,,
2024-10-25,1.5399999618530271,1.6139999628067017,1.378999948501587,1.4600000381469729,15400.0,,,,,
2024-10-28,1.6100000143051147,1.8550000190734863,1.4800000190734863,1.496000051498413,48700.0,,,,,
2024-10-29,1.649999976158142,1.7699999809265137,1.6200000047683716,1.7400000095367432,12900.0,,,,,
2024-10-30,1.600000023841858,1.659000039100647,1.5,1.600000023841858,18500.0,,,,,
2024-10-31,1.5700000524520874,1.690000057220459,1.5,1.559999942779541,13000.0,,,,,
2024-11-01,1.4550000429153442,1.6710000038146973,1.4500000476837158,1.6710000038146973,11800.0,,,,,
2024-11-04,1.4780000448226929,1.5,1.409999966621399,1.5,7400.0,,,,,
2024-11-05,1.383999943733215,1.4700000286102295,1.2999999523162842,1.3600000143051147,21500.0,,,,,
2024-11-06,1.350000023841858,1.4900000095367432,1.3200000524520874,1.350000023841858,52300.0,,,,,
2024-11-07,1.350000023841858,1.3799999952316284,1.309999942779541,1.309999942779541,12400.0,,,,,
2024-11-08,1.3550000190734863,1.4199999570846558,1.2999999523162842,1.3600000143051147,10800.0,,,,,
2024-11-11,1.440000057220459,1.5,1.347000002861023,1.347000002861023,9600.0,,,,,
2024-11-12,1.409999966621399,1.440000057220459,1.3200000524520874,1.3200000524520874,4300.0,,,,,
2024-11-13,1.3799999952316284,1.5099999904632568,1.350000023841858,1.3799999952316284,18000.0,,,,,
2024-11-14,1.309999942779541,1.4199999570846558,1.2999999523162842,1.350000023841858,23600.0,,,,,
2024-11-15,1.2799999713897705,1.3700000047683716,1.2799999713897705,1.3700000047683716,15100.0,,,,,
2024-11-18,1.284999966621399,1.309999942779541,1.2599999904632568,1.2599999904632568,11000.0,,,,,
2024-11-19,1.3700000047683716,1.3700000047683716,1.284999966621399,1.2920000553131104,1900.0,,,,,
2024-11-20,1.350000023841858,1.399999976158142,1.350000023841858,1.3919999599456787,2700.0,,,,,
2024-11-21,1.3700000047683716,1.3799999952316284,1.3600000143051147,1.3600000143051147,4600.0,,,,,
2024-11-22,1.340000033378601,1.368000030517578,1.2699999809265137,1.2699999809265137,7700.0,,,,,
2024-11-25,1.3600000143051147,1.3600000143051147,1.2899999618530271,1.340000033378601,3800.0,,,,,
2024-11-26,1.3600000143051147,1.3600000143051147,1.2899999618530271,1.3300000429153442,1500.0,,,,,
2024-11-27,1.3300000429153442,1.3300000429153442,1.3140000104904177,1.3140000104904177,800.0,,,,,
2024-11-29,1.2699999809265137,1.3799999952316284,1.2699999809265137,1.3799999952316284,4200.0,,,,,
2024-12-02,1.277999997138977,1.343000054359436,1.2699999809265137,1.2699999809265137,7200.0,,,,,
2024-12-03,1.3600000143051147,1.430999994277954,1.2100000381469729,1.3559999465942385,23600.0,,,,,
2024-12-04,1.3170000314712524,1.3600000143051147,1.2999999523162842,1.3600000143051147,5400.0,,,,,
2024-12-05,1.4700000286102295,1.659999966621399,1.090000033378601,1.309999942779541,2990100.0,,,,,
2024-12-06,1.1799999475479126,1.5700000524520874,1.1799999475479126,1.4299999475479126,1956800.0,,,,,
2024-12-09,1.11899995803833,1.2999999523162842,1.0199999809265137,1.1299999952316284,220100.0,,,,,
2024-12-10,1.1200000047683716,1.159999966621399,1.0499999523162842,1.100000023841858,26200.0,,,,,
2024-12-11,1.830000042915344,2.140000104904175,1.090000033378601,1.100000023841858,2555800.0,,,,,
2024-12-12,2.0799999237060547,2.130000114440918,1.7100000381469729,2.0299999713897705,3473300.0,,,,,
2024-12-13,1.7799999713897705,2.25,1.5019999742507937,1.9900000095367432,2836400.0,,,,,
2024-12-16,1.5700000524520874,1.899999976158142,1.5099999904632568,1.8200000524520876,94000.0,,,,,
2024-12-17,1.4600000381469729,1.6200000047683716,1.4600000381469729,1.5199999809265137,58700.0,,,,,
2024-12-18,1.4600000381469729,1.649999976158142,1.3109999895095823,1.4700000286102295,141400.0,,,,,
2024-12-19,1.409999966621399,1.5399999618530271,1.399999976158142,1.5399999618530271,34200.0,,,,,
2024-12-20,1.590000033378601,1.7000000476837158,1.246000051498413,1.409999966621399,1026400.0,,,,,
2024-12-23,1.649999976158142,1.7400000095367432,1.5099999904632568,1.5199999809265137,105600.0,,,,,
2024-12-24,1.6100000143051147,1.830000042915344,1.600000023841858,1.6019999980926514,70400.0,,,,,
2024-12-26,1.5199999809265137,1.7000000476837158,1.4900000095367432,1.600000023841858,122600.0,,,,,
2024-12-27,1.4800000190734863,1.6200000047683716,1.4500000476837158,1.4700000286102295,21800.0,,,,,
2024-12-30,1.440000057220459,1.5449999570846558,1.340000033378601,1.399999976158142,86900.0,,,,,
2024-12-31,1.3930000066757202,1.4800000190734863,1.2999999523162842,1.36899995803833,55700.0,,,,,
2025-01-02,1.340999960899353,1.409999966621399,1.3029999732971191,1.399999976158142,12000.0,,,,,
2025-01-03,1.3630000352859497,1.4299999475479126,1.350000023841858,1.350000023841858,22300.0,,,,,
2025-01-06,1.3459999561309814,1.440000057220459,1.3200000524520874,1.440000057220459,66500.0,,,,,
2025-01-07,1.399999976158142,1.399999976158142,1.309999942779541,1.350000023841858,70900.0,,,,,
2025-01-08,1.590000033378601,1.7999999523162842,1.3600000143051147,1.4900000095367432,1008700.0,,,,,
2025-01-10,1.5099999904632568,1.590000033378601,1.4839999675750732,1.5399999618530271,51100.0,,,,,
2025-01-13,1.5700000524520874,1.690000057220459,1.409999966621399,1.4600000381469729,64400.0,,,,,
2025-01-14,1.6019999980926514,1.690000057220459,1.5099999904632568,1.559999942779541,38500.0,,,,,
2025-01-15,1.524999976158142,1.6059999465942385,1.5199999809265137,1.6059999465942385,10900.0,,,,,
2025-01-16,1.5700000524520874,1.6299999952316284,1.5299999713897705,1.5740000009536743,129200.0,,,,,
2025-01-17,1.5700000524520874,1.6150000095367432,1.4900000095367432,1.5499999523162842,63400.0,,,,,
2025-01-21,1.6100000143051147,1.7400000095367432,1.5499999523162842,1.5499999523162842,271300.0,,,,,
2025-01-22,1.5700000524520874,1.600000023841858,1.5099999904632568,1.600000023841858,191700.0,,,,,
2025-01-23,1.5499999523162842,1.6399999856948853,1.475000023841858,1.590000033378601,140600.0,,,,,
2025-01-24,1.7599999904632568,2.059999942779541,1.559999942779541,1.559999942779541,336000.0,,,,,
2025-01-27,1.600000023841858,2.549999952316284,1.5499999523162842,1.830000042915344,846500.0,,,,,
2025-01-28,1.7599999904632568,2.0799999237060547,1.5,1.600000023841858,113300.0,,,,,
2025-01-29,1.840000033378601,2.140000104904175,1.75,1.8899999856948853,201700.0,,,,,
2025-01-30,1.7999999523162842,2.119999885559082,1.7799999713897705,1.840000033378601,84800.0,,,,,
2025-01-31,1.9900000095367432,2.0999999046325684,1.830000042915344,1.9800000190734863,133700.0,,,,,
2025-02-03,1.940000057220459,2.259999990463257,1.8589999675750728,2.1700000762939453,106600.0,,,,,
2025-02-04,1.830000042915344,2.0199999809265137,1.809999942779541,1.8899999856948853,36900.0,,,,,
2025-02-05,2.140000104904175,2.200000047683716,1.899999976158142,2.0899999141693115,121000.0,,,,,
2025-02-06,2.549999952316284,2.549999952316284,2.0899999141693115,2.0899999141693115,113700.0,,,,,
2025-02-07,2.930000066757202,3.3299999237060547,2.5799999237060547,2.5799999237060547,300700.0,,,,,
2025-02-10,3.25,3.390000104904175,2.799999952316284,3.359999895095825,118500.0,,,,,
2025-02-11,3.759999990463257,3.809999942779541,3.150000095367432,3.450000047683716,69800.0,,,,,
2025-02-12,4.400000095367432,4.584000110626221,3.796999931335449,3.990000009536743,106200.0,,,,,
2025-02-13,3.849999904632568,4.5,3.549999952316284,4.5,75500.0,,,,,
2025-02-14,3.839999914169312,4.059999942779541,3.5299999713897705,4.059999942779541,39800.0,,,,,
2025-02-18,4.380000114440918,4.739999771118164,3.619999885559082,3.640000104904175,88800.0,,,,,
2025-02-19,4.809999942779541,6.460000038146973,4.199999809265137,4.769999980926514,410100.0,,,,,
2025-02-20,4.829999923706055,5.0,4.449999809265137,4.809999942779541,74500.0,,,,,
2025-02-21,4.369999885559082,5.190000057220459,4.360000133514404,5.019999980926514,42300.0,,,,,
2025-02-24,5.03000020980835,5.03000020980835,3.660000085830689,4.369999885559082,87100.0,,,,,
2025-02-25,4.210000038146973,4.989999771118164,4.0,4.849999904632568,47800.0,,,,,
2025-02-26,4.300000190734863,4.699999809265137,4.019999980926514,4.210000038146973,29200.0,,,,,
2025-02-27,4.139999866485596,4.460000038146973,4.019999980926514,4.289999961853027,21100.0,,,,,
2025-02-28,3.559999942779541,4.150000095367432,3.4100000858306885,4.150000095367432,31600.0,,,,,
2025-03-03,3.039999961853028,3.5999999046325684,3.039999961853028,3.5,13800.0,,,,,
2025-03-04,4.289999961853027,4.289999961853027,3.059999942779541,3.059999942779541,99200.0,,,,,
2025-03-05,4.53000020980835,4.800000190734863,4.085999965667725,4.139999866485596,50600.0,,,,,
2025-03-06,4.989999771118164,5.489999771118164,4.477000236511231,4.477000236511231,82600.0,,,,,
2025-03-07,4.800000190734863,5.400000095367432,4.550000190734863,5.079999923706055,34200.0,,,,,
2025-03-10,4.699999809265137,5.050000190734863,4.630000114440918,4.71999979019165,9000.0,,,,,
2025-03-11,4.375999927520752,5.050000190734863,4.360000133514404,4.699999809265137,29800.0,,,,,
2025-03-12,4.190000057220459,4.849999904632568,4.159999847412109,4.53000020980835,31700.0,,,,,
2025-03-13,4.369999885559082,4.949999809265137,4.139999866485596,4.440000057220459,25100.0,,,,,
2025-03-14,4.710000038146973,4.71999979019165,3.9700000286102295,4.239999771118164,15100.0,,,,,
2025-03-17,4.942999839782715,4.989999771118164,4.409999847412109,4.409999847412109,7300.0,,,,,
2025-03-18,5.179999828338623,5.5,4.710000038146973,4.949999809265137,29000.0,,,,,
2025-03-19,4.929999828338623,5.480000019073486,4.900000095367432,5.480000019073486,11100.0,,,,,
2025-03-20,4.880000114440918,5.0,4.690000057220459,4.980000019073486,34400.0,,,,,
2025-03-21,4.829999923706055,5.0,4.7129998207092285,5.0,19300.0,,,,,
2025-03-24,4.980000019073486,5.320000171661377,4.579999923706055,4.940000057220459,34900.0,,,,,
2025-03-25,4.840000152587891,5.25,4.800000190734863,5.010000228881836,10700.0,,,,,
2025-03-26,4.949999809265137,5.119999885559082,4.550000190734863,4.849999904632568,12800.0,,,,,
2025-03-27,4.869999885559082,5.300000190734863,4.855999946594238,5.199999809265137,34000.0,,,,,
2025-03-28,4.39300012588501,5.050000190734863,3.0,5.026000022888184,70700.0,,,,,
2025-03-31,4.590000152587891,5.050000190734863,3.819999933242798,3.9600000381469727,26800.0,,,,,
2025-04-01,3.822000026702881,5.380000114440918,3.299999952316284,4.900000095367432,73800.0,,,,,
2025-04-02,2.859999895095825,3.630000114440918,2.720000028610229,3.630000114440918,28900.0,,,,,
2025-04-03,2.759999990463257,3.0899999141693115,2.7100000381469727,2.7300000190734863,46100.0,,,,,
2025-04-04,3.0,3.0850000381469727,2.720000028610229,2.720000028610229,27000.0,,,,,
2025-04-07,2.6449999809265137,3.0,2.400000095367432,3.0,19300.0,,,,,
2025-04-08,3.890000104904175,4.400000095367432,2.7699999809265137,2.7699999809265137,817600.0,,,,,
2025-04-09,4.769999980926514,4.800000190734863,3.559999942779541,3.900000095367432,217500.0,,,,,
2025-04-10,4.989999771118164,5.369999885559082,4.710000038146973,4.710000038146973,104200.0,,,,,
2025-04-11,5.300000190734863,5.300000190734863,4.900000095367432,5.010000228881836,26200.0,,,,,
2025-04-14,5.110000133514404,5.75,4.849999904632568,5.659999847412109,51300.0,,,,,
2025-04-15,6.489999771118164,6.489999771118164,5.110000133514404,5.269999980926514,83000.0,,,,,
2025-04-16,6.690000057220459,6.829999923706055,6.25,6.389999866485596,549100.0,,,,,
2025-04-17,6.710000038146973,7.199999809265137,6.0,6.710000038146973,350100.0,,,,,
2025-04-21,6.860000133514404,7.099999904632568,6.0,6.28000020980835,198800.0,,,,,
2025-04-22,7.130000114440918,7.25,6.75,7.010000228881836,316100.0,,,,,
2025-04-23,7.400000095367432,7.630000114440918,7.0,7.199999809265137,201400.0,,,,,
2025-04-24,2.359999895095825,7.820000171661377,1.5399999618530271,7.309999942779541,2301100.0,,,,,
2025-04-25,2.970000028610229,2.970000028610229,1.7599999904632568,2.049999952316284,1399100.0,,,,,
2025-04-28,2.4800000190734863,2.549999952316284,2.150000095367432,2.440000057220459,395800.0,,,,,
2025-04-29,2.3399999141693115,2.470000028610229,2.190000057220459,2.4100000858306885,186800.0,,,,,
2025-04-30,2.289999961853028,2.359999895095825,2.069999933242798,2.2699999809265137,93400.0,,,,,
2025-05-01,2.200000047683716,2.380000114440918,2.119999885559082,2.299999952316284,40300.0,,,,,
2025-05-02,2.180000066757202,2.240000009536743,2.059999942779541,2.240000009536743,43300.0,,,,,
2025-05-05,2.2699999809265137,2.299999952316284,2.059999942779541,2.109999895095825,106000.0,,,,,
2025-05-06,2.0999999046325684,2.2300000190734863,2.0199999809265137,2.130000114440918,98300.0,,,,,
2025-05-07,2.069999933242798,2.109999895095825,2.0199999809265137,2.0999999046325684,25400.0,,,,,
2025-05-08,2.2100000381469727,2.259999990463257,2.009999990463257,2.0299999713897705,80600.0,,,,,
2025-05-09,2.3299999237060547,2.400000095367432,2.109999895095825,2.140000104904175,131000.0,,,,,
2025-05-12,2.75,2.775000095367432,2.3399999141693115,2.400000095367432,138500.0,,,,,
2025-05-13,3.109999895095825,3.3399999141693115,2.7100000381469727,2.740000009536743,93500.0,,,,,
2025-05-14,3.0299999713897705,3.119999885559082,2.450000047683716,2.4800000190734863,574500.0,,,,,
2025-05-15,2.970000028610229,3.0,2.650000095367432,2.650000095367432,44300.0,,,,,
2025-05-16,2.805000066757202,3.450000047683716,2.619999885559082,3.0,194900.0,,,,,
2025-05-19,2.970000028610229,3.0799999237060547,2.7980000972747803,2.799999952316284,44900.0,,,,,
2025-05-20,3.0999999046325684,3.240000009536743,3.0,3.0,35300.0,,,,,
2025-05-21,2.900000095367432,3.200000047683716,2.880000114440918,3.0299999713897705,26500.0,,,,,
2025-05-22,3.0899999141693115,3.496999979019165,2.3299999237060547,3.3399999141693115,231600.0,,,,,
2025-05-23,3.5,3.5,3.130000114440918,3.150000095367432,68000.0,,,,,
2025-05-27,3.891999959945679,4.099999904632568,3.3399999141693115,3.450000047683716,69500.0,,,,,
2025-05-28,4.849999904632568,4.849999904632568,4.150000095367432,4.150000095367432,112600.0,,,,,
2025-05-29,4.639999866485596,5.099999904632568,4.5,5.019999980926514,196700.0,,,,,
2025-05-30,4.499000072479248,4.699999809265137,3.9700000286102295,4.440000057220459,67500.0,,,,,
2025-06-02,4.269999980926514,4.550000190734863,4.059999942779541,4.449999809265137,12000.0,,,,,
2025-06-03,4.550000190734863,4.550000190734863,4.300000190734863,4.300000190734863,8500.0,,,,,
2025-06-04,4.289999961853027,4.599999904632568,4.0,4.579999923706055,6800.0,,,,,
2025-06-05,4.369999885559082,4.690000057220459,4.320000171661377,4.550000190734863,19500.0,,,,,
2025-06-06,4.269999980926514,4.690000057220459,3.75,4.360000133514404,23200.0,,,,,
2025-06-09,4.239999771118164,4.645999908447266,4.070000171661377,4.619999885559082,55100.0,,,,,
2025-06-10,3.2699999809265137,3.990000009536743,3.2699999809265137,3.900000095367432,51100.0,,,,,
2025-06-11,2.890000104904175,3.4200000762939453,2.380000114440918,3.039999961853028,932200.0,,,,,
2025-06-12,2.9100000858306885,3.299999952316284,2.7219998836517334,2.7850000858306885,1613500.0,,,,,
2025-06-13,1.5499999523162842,2.880000114440918,1.2699999809265137,2.789999961853028,2240700.0,,,,,
2025-06-16,1.1699999570846558,1.600000023841858,0.9520000219345092,1.600000023841858,698900.0,,,,,
2025-06-17,1.1699999570846558,1.2719999551773071,1.100000023841858,1.25,178000.0,,,,,
2025-06-18,1.0049999952316284,1.7000000476837158,0.8399999737739563,1.1699999570846558,2226800.0,,,,,
2025-06-20,0.9459999799728394,1.1200000047683716,0.8709999918937683,0.9700000286102296,971900.0,,,,,
2025-06-23,0.890999972820282,1.0,0.8899999856948853,0.9300000071525574,161200.0,,,,,
2025-06-24,0.9010000228881836,0.9700000286102296,0.8700000047683716,0.9279999732971193,63900.0,,,,,
2025-06-25,0.8769999742507935,0.9399999976158142,0.8679999709129333,0.9010000228881836,83100.0,,,,,
2025-06-26,0.9100000262260436,0.9169999957084656,0.871999979019165,0.8830000162124634,42800.0,,,,,
2025-06-27,0.8880000114440918,0.9100000262260436,0.8460000157356262,0.9079999923706056,100600.0,,,,,
2025-06-30,0.9340000152587892,0.9649999737739564,0.8930000066757202,0.8999999761581421,85900.0,,,,,
2025-07-01,0.99099999666214,1.0049999952316284,0.9020000100135804,0.9300000071525574,93600.0,,,,,
2025-07-02,1.0499999523162842,1.0499999523162842,0.949999988079071,1.0,65600.0,,,,,
2025-07-03,1.0299999713897705,1.059999942779541,0.9890000224113464,1.0199999809265137,63400.0,,,,,
2025-07-07,1.0199999809265137,1.0299999713897705,0.9399999976158142,1.0299999713897705,41500.0,,,,,
2025-07-08,1.0099999904632568,1.055999994277954,0.9549999833106996,1.0,30500.0,,,,,
2025-07-09,1.0299999713897705,1.0299999713897705,0.9700000286102296,1.0099999904632568,89200.0,,,,,
2025-07-10,1.059999942779541,1.0920000076293943,1.0099999904632568,1.0299999713897705,79800.0,,,,,
2025-07-11,1.1399999856948853,1.2000000476837158,1.0499999523162842,1.059999942779541,158500.0,,,,,
2025-07-14,1.0800000429153442,1.1299999952316284,1.0499999523162842,1.1299999952316284,25200.0,,,,,
