Date,Close,High,Low,Open,Volume,"('Close', 'UPS')","('High', 'UPS')","('Low', 'UPS')","('Open', 'UPS')","('Volume', 'UPS')"
2024-07-18,134.41786193847656,137.5656685647594,134.13001163028696,135.58785244099013,3412900.0,,,,,
2024-07-19,134.80784606933594,135.45784705165357,133.006458091071,135.44855241732623,3073800.0,,,,,
2024-07-22,134.80784606933594,135.7271222427981,133.42430574495384,135.33713015459745,3629800.0,,,,,
2024-07-23,118.55811309814452,122.8108971618305,116.05101298231403,120.84236160206952,25353900.0,,,,,
2024-07-24,119.34737396240234,120.01593582155397,115.88386194808128,117.47169282140418,11642500.0,,,,,
2024-07-25,118.0009765625,120.29451253947472,117.49955513931192,120.03451782026418,7761900.0,,,,,
2024-07-26,119.62594604492188,120.58235818997552,119.28238464387805,119.63522651001936,7271300.0,,,,,
2024-07-29,119.42166137695312,120.00665655169855,118.53024791731544,119.91379522697268,5414300.0,,,,,
2024-07-30,119.81165313720705,121.51091336116323,119.28238325981184,119.50522776875768,4747700.0,,,,,
2024-07-31,121.05591583251952,121.78018882563543,118.34453234084098,120.01593700520417,7025800.0,,,,,
2024-08-01,121.25092315673828,123.02446967240722,120.35022211657756,121.67805126050868,4790600.0,,,,,
2024-08-02,118.91095733642578,121.30663509301851,118.1123980842282,120.60093716937976,5099000.0,,,,,
2024-08-05,117.01669311523438,118.80880753706482,116.81241662541358,117.76882873679796,5243000.0,,,,,
2024-08-06,115.60530090332033,118.66025307851498,115.5310146723814,117.05384698500444,5608300.0,,,,,
2024-08-07,114.50960540771484,118.02883594944284,114.44460672580747,116.30172001953254,4741900.0,,,,,
2024-08-08,117.19313049316406,117.3138403037502,114.3238939296851,114.39817307540936,3823200.0,,,,,
2024-08-09,116.83099365234376,117.31383997767108,115.77243967222344,117.31383997767108,3825000.0,,,,,
2024-08-12,115.9395751953125,117.10955847022556,115.67029293687796,117.00741667963575,2549500.0,,,,,
2024-08-13,117.453125,117.88954774533714,115.93029270839256,116.35742790390933,3057600.0,,,,,
2024-08-14,117.38812255859376,117.74097859721546,116.74742332801011,117.33241143010594,3155700.0,,,,,
2024-08-15,119.36595153808594,120.1552161321801,118.74381324359932,118.74381324359932,4448300.0,,,,,
2024-08-16,120.38735961914062,120.76807123224673,119.19880828393342,119.3288056434514,3255900.0,,,,,
2024-08-19,121.2619171142578,122.13647739146924,120.03002243314482,120.14287054058104,3157800.0,,,,,
2024-08-20,121.1960906982422,121.49700461750994,119.98299334653105,121.1490688626864,2342300.0,,,,,
2024-08-21,120.2745132446289,122.04242373609463,119.9829907845525,121.92016983607,4895900.0,,,,,
2024-08-22,119.27771759033205,120.537822520777,118.61945489152129,120.537822520777,5083000.0,,,,,
2024-08-23,120.34033966064452,121.55342263893913,119.3717501336595,119.92657047454426,6310300.0,,,,,
2024-08-26,121.55342864990234,121.85435692705629,120.73530321359635,121.18668128027726,4501400.0,,,,,
2024-08-27,120.2745132446289,121.99540190154292,119.66326526807956,121.92958281240992,3214000.0,,,,,
2024-08-28,119.60684967041016,121.08323776184126,119.09904396960349,120.00180726841816,3361100.0,,,,,
2024-08-29,119.4093780517578,120.64126558179704,119.20249343811558,120.387373477914,3477600.0,,,,,
2024-08-30,120.8857650756836,121.026816234787,119.32473195270704,119.90776971692569,4116100.0,,,,,
2024-09-03,119.89836883544922,120.66948680099392,119.48459961969844,119.9829995343845,5821200.0,,,,,
2024-09-04,121.23369598388672,121.80732792304045,119.55041619885648,120.07703347836498,5710400.0,,,,,
2024-09-05,119.80432891845705,121.59105109291264,119.13666045041006,121.58163811615464,5311100.0,,,,,
2024-09-06,119.93598175048828,120.50020791895264,119.15546517727468,120.05822848172264,3590200.0,,,,,
2024-09-09,121.1960906982422,121.98600587900084,120.00180495056328,120.18047931624552,3770800.0,,,,,
2024-09-10,122.08944702148438,122.39036093790264,120.86695105385829,121.7132866896497,2590100.0,,,,,
2024-09-11,120.83873748779295,121.5628335511734,118.8075147990902,121.5628335511734,3404400.0,,,,,
2024-09-12,120.76350402832033,121.35594755960972,119.8795523939523,121.1960848057322,3443500.0,,,,,
2024-09-13,119.65386199951172,121.11144563265434,118.16806813485069,120.9986047065806,5214500.0,,,,,
2024-09-16,121.22430419921876,121.78852319395654,120.3403453235079,120.54722992629344,4589600.0,,,,,
2024-09-17,122.86054229736328,123.65987039313605,121.70387984678084,122.249301529336,3141700.0,,,,,
2024-09-18,122.86054229736328,124.25231390762757,122.68188229448268,123.18968077186936,2939600.0,,,,,
2024-09-19,124.25233459472656,125.60648322527813,123.93259469375404,124.83536523047204,4092300.0,,,,,
2024-09-20,120.93278503417967,121.49700401088322,118.99559877644536,120.83874136353766,14211500.0,,,,,
2024-09-23,121.06444549560548,121.68508497573774,120.22750125410973,121.6662877196174,2991700.0,,,,,
2024-09-24,121.79793548583984,122.07063917940545,120.95158547491752,121.68508020828692,3829500.0,,,,,
2024-09-25,123.66928100585938,123.95139767577166,121.53463024973446,121.81673257059686,5048200.0,,,,,
2024-09-26,125.38076782226562,126.22710341235695,124.66608475394514,124.66608475394514,3997100.0,,,,,
2024-09-27,126.2553253173828,127.51544454120152,125.9826216217284,125.9826216217284,4104400.0,,,,,
2024-09-30,128.2113037109375,128.76612402557333,126.7255027716214,126.7255027716214,4115600.0,,,,,
2024-10-01,125.3243408203125,128.324152783754,124.13945383718256,128.1736886669997,3658500.0,,,,,
2024-10-02,125.0798568725586,126.37758501596323,124.63787741354544,125.53124930881714,2258400.0,,,,,
2024-10-03,122.9263916015625,124.68489642042564,122.5596442235897,124.68489642042564,3635000.0,,,,,
2024-10-04,123.42477416992188,124.54382775157691,122.64425768566628,123.98900744860372,3270500.0,,,,,
2024-10-07,123.37776947021484,123.9231912222626,122.39036826993964,123.22730532846712,1955600.0,,,,,
2024-10-08,123.15209197998048,123.92319562298265,122.71951114435667,123.669289168398,2618200.0,,,,,
2024-10-09,125.0704574584961,125.4936253094102,123.90438186239776,124.06424463500753,2703900.0,,,,,
2024-10-10,124.91998291015624,126.08605840913889,124.64727922642815,124.79774335837097,2462600.0,,,,,
2024-10-11,126.57506561279295,126.85716793713354,125.16449659488984,125.32435936169954,2429800.0,,,,,
2024-10-14,126.54684448242188,126.80073655246376,125.31493559300704,126.0108214142358,2319600.0,,,,,
2024-10-15,125.82274627685548,128.26772371270525,125.700492382896,126.89477804582351,2957500.0,,,,,
2024-10-16,127.74113464355467,128.1360922708785,126.49042831583712,126.49042831583712,4056700.0,,,,,
2024-10-17,127.33676147460938,128.10786502104483,126.93239092357383,127.750530652767,3800700.0,,,,,
2024-10-18,127.82574462890624,128.31474585688449,127.12987316694922,128.02323058508642,3237500.0,,,,,
2024-10-21,123.50001525878906,125.86977511382584,123.29313066475136,125.55944822276928,4414000.0,,,,,
2024-10-22,123.50001525878906,124.22411133792102,122.03302584583038,123.02042698118316,3280100.0,,,,,
2024-10-23,123.5752410888672,124.2241050693289,122.75710138134872,123.4153783377322,3454500.0,,,,,
2024-10-24,130.10147094726562,136.3643856529968,128.42759708203727,136.3549870264454,11959800.0,,,,,
2024-10-25,129.236328125,131.96343686930882,129.00123328578633,130.09207678350987,4916700.0,,,,,
2024-10-28,127.27091979980467,129.5748460119129,127.11105705478188,129.14227960750955,4069000.0,,,,,
2024-10-29,126.3023452758789,127.95742207691832,125.98261974805986,126.71611447613876,3061700.0,,,,,
2024-10-30,125.82274627685548,127.25212675182908,125.63467329702836,126.0108192566826,2754600.0,,,,,
2024-10-31,126.0672607421875,126.87598760447352,125.09867110293288,125.68170174235384,3303600.0,,,,,
2024-11-01,126.05784606933594,127.29913926447622,125.47480115507312,126.556245942641,2266700.0,,,,,
2024-11-04,125.0704574584961,126.73493297774556,124.22412175666786,126.34937398842467,2422200.0,,,,,
2024-11-05,125.86036682128906,125.87917842573329,124.19590572874698,124.78833495276622,2537900.0,,,,,
2024-11-06,125.9355926513672,127.69409732996702,124.3181391264869,127.28034249603998,5624600.0,,,,,
2024-11-07,126.15188598632812,127.32736019175069,126.04844368228892,127.09226535066615,3075500.0,,,,,
2024-11-08,124.54383087158205,126.12366113299088,124.35575789032605,126.11426250609512,3111700.0,,,,,
2024-11-11,123.76332092285156,125.75692045804313,123.41538517164724,124.7507220630538,4684100.0,,,,,
2024-11-12,122.3809585571289,124.41218123959098,122.25870465940092,124.0642311496842,3243500.0,,,,,
2024-11-13,125.70989227294922,126.30233579695414,122.06123051068305,122.86054427024256,5345600.0,,,,,
2024-11-14,124.7319107055664,125.94499369800538,124.16767738175092,125.68168863997134,2971300.0,,,,,
2024-11-15,126.07667541503906,126.1142842781635,124.21471383672858,124.39338822193474,3337600.0,,,,,
2024-11-18,128.6374053955078,128.80874995234976,125.6863454720488,125.94337683296082,4037800.0,,,,,
2024-11-19,126.80014038085938,128.26615617783943,126.29560643824496,128.26615617783943,3835900.0,,,,,
2024-11-20,125.74346923828124,127.0095684809694,124.53449937757276,126.97149675196644,3848600.0,,,,,
2024-11-21,125.05804443359376,126.18135637847011,124.7153408178609,125.43883429865696,3014700.0,,,,,
2024-11-22,128.34231567382812,128.5993325358567,125.35316918712698,125.35316918712698,3677500.0,,,,,
2024-11-25,130.93161010742188,132.0073216528492,129.44656574155945,129.44656574155945,5029000.0,,,,,
2024-11-26,128.47557067871094,130.97919694587517,127.85679257397068,130.62697901860594,3424800.0,,,,,
2024-11-27,129.16098022460938,130.51276631068734,128.66597510714612,128.66597510714612,2453400.0,,,,,
2024-11-29,129.19906616210938,130.00823204641944,128.17095514847384,128.32327111915697,1533500.0,,,,,
2024-12-02,127.58074951171876,129.59888529286752,126.74302619472093,129.59888529286752,2832300.0,,,,,
2024-12-03,123.47782135009766,127.76160954927008,123.28741914294858,127.52362131598272,5604700.0,,,,,
2024-12-04,122.59249877929688,123.40166459072243,121.65958896278148,123.40166459072243,4793200.0,,,,,
2024-12-05,121.4596710205078,123.4492491608034,121.32639819114948,123.19223232781523,4632500.0,,,,,
2024-12-06,119.57481384277344,122.37355791506252,119.38442615278872,121.94518198118452,5745000.0,,,,,
2024-12-09,122.3545150756836,122.60201762067992,119.51769926899595,120.11742703039842,6139500.0,,,,,
2024-12-10,123.96331787109376,124.6296820501009,121.9070959538863,123.08752287502014,6415900.0,,,,,
2024-12-11,122.9161605834961,124.22034600591464,122.6781723453616,124.06803004735276,7485500.0,,,,,
2024-12-12,122.78289031982422,123.22079507843848,121.4691978324558,123.04943599005912,4980100.0,,,,,
2024-12-13,122.57345581054688,122.84000147275044,121.45015830921028,122.83048717254646,4284800.0,,,,,
2024-12-16,122.3735580444336,124.03947575344785,122.06892611961628,122.402115471679,4515900.0,,,,,
2024-12-17,121.20265197753906,122.66866042442206,120.68859650165868,121.84998028833382,3549500.0,,,,,
2024-12-18,117.87081909179688,121.02178116888368,117.80418267291913,120.8028360480675,4849400.0,,,,,
2024-12-19,116.75702667236328,118.67045406830056,116.45240202956737,118.10879807084363,6391800.0,,,,,
2024-12-20,119.64144897460938,120.72667477407248,116.14778333488468,118.0802466924756,12899000.0,,,,,
2024-12-23,119.70808410644533,119.87943592888004,118.28015467376405,119.30826560837248,3419000.0,,,,,
2024-12-24,120.1935806274414,120.24117391690088,118.51814141402178,119.19402713207285,1579200.0,,,,,
2024-12-26,120.2887725830078,120.95513672758828,119.41297763218078,119.54625046109688,3011100.0,,,,,
2024-12-27,120.05078887939452,120.76475360244407,119.32730259311342,119.80327907514643,2904000.0,,,,,
2024-12-30,119.29874420166016,119.7842422429993,118.2420758390645,119.13691394215532,2953900.0,,,,,
2024-12-31,120.04126739501952,120.06982482190833,119.03219957655055,119.35586009838975,3400800.0,,,,,
2025-01-02,117.91841888427734,121.10745993194134,117.60427265610218,120.9361081041026,3050500.0,,,,,
2025-01-03,117.8422622680664,118.35631775754,116.86175184405796,118.00409253433818,3490400.0,,,,,
2025-01-06,118.24208068847656,118.99412442639034,117.86129803774712,118.70853562263702,5049200.0,,,,,
2025-01-07,118.97509002685548,120.97418988926522,118.05169444788652,119.1654777231516,3725300.0,,,,,
2025-01-08,120.6695556640625,120.688591527055,119.2035472776062,119.86039712462754,4536300.0,,,,,
2025-01-10,117.35675811767578,119.40345840582972,116.99501861251412,119.00363991125768,5231800.0,,,,,
2025-01-13,119.00364685058594,119.15595555428423,115.71940463497047,117.41387981700495,6939200.0,,,,,
2025-01-14,119.79376220703124,119.87944175382412,118.57526352732164,119.34635039715744,4247600.0,,,,,
2025-01-15,121.34545135498048,121.81190629632108,120.49821375704904,121.3740087832304,4315900.0,,,,,
2025-01-16,123.69677734375,124.3821846779903,122.58299405702208,123.28742999313272,5471300.0,,,,,
2025-01-17,123.49685668945312,124.3060225370455,123.21126788879404,123.8966752001159,4261100.0,,,,,
2025-01-21,126.4859848022461,127.15236349294936,123.89667159605148,124.15370296173276,5282700.0,,,,,
2025-01-22,126.18136596679688,127.01907468229594,124.94382423118672,126.2860813719404,4420700.0,,,,,
2025-01-23,127.19044494628906,127.24755980399708,125.667314287706,126.55263815913192,3282600.0,,,,,
2025-01-24,126.63829803466795,127.46649244156924,126.16232156621454,126.9905159731158,3212300.0,,,,,
2025-01-27,129.71310424804688,130.28428183055354,127.31419326307724,127.46649469618292,4944400.0,,,,,
2025-01-28,128.91346740722656,130.40804051870512,128.84683825372238,129.23712792573107,3094500.0,,,,,
2025-01-29,127.3522720336914,130.01774335673204,127.20948489299197,129.49416629808383,4262100.0,,,,,
2025-01-30,109.37939453125,112.31141133683748,104.35308415757125,111.74975532416848,41170400.0,,,,,
2025-01-31,108.7416000366211,110.98820255157136,107.91339826896493,109.48412225315576,15844600.0,,,,,
2025-02-03,105.94284057617188,107.1518175802316,104.14365015134145,106.9328724773884,12635200.0,,,,,
2025-02-04,106.39978790283205,106.76153470562036,104.91474348708088,105.99044780582044,9347800.0,,,,,
2025-02-05,106.5235366821289,107.2565372588432,105.67629913666416,106.35218486041556,7122900.0,,,,,
2025-02-06,108.01810455322266,108.39888719338316,106.8757566327411,106.95191461333816,6318200.0,,,,,
2025-02-07,107.67539978027344,108.48455834290928,107.20894486392508,108.39888606274975,4830700.0,,,,,
2025-02-10,108.6749496459961,109.25563424973984,107.3422140954654,108.0656930908418,6101500.0,,,,,
2025-02-11,109.02717590332033,109.1985277337946,107.970507492533,108.52264197548628,4589100.0,,,,,
2025-02-12,108.77014923095705,109.32227643810032,107.84675368083008,107.90386853536997,5172900.0,,,,,
2025-02-13,110.0838394165039,110.55029433205507,108.85581922987664,109.03669261589276,5854000.0,,,,,
2025-02-14,110.63597106933594,111.15002652485298,110.10287975079584,110.48365511385336,5942300.0,,,,,
2025-02-18,111.44705963134766,111.79466845239828,109.99869199922964,110.6070111194576,5407800.0,,,,,
2025-02-19,111.04151916503906,111.46637603051798,110.3173353443975,111.00289514392472,4252000.0,,,,,
2025-02-20,112.58644104003906,112.61540721363065,110.89667882392894,111.01255088507394,5801200.0,,,,,
2025-02-21,112.32573699951172,112.82783452594803,111.29256840655552,112.44160169273164,6459900.0,,,,,
2025-02-24,112.16159057617188,114.01549933773374,111.8719141092122,112.56713173649256,6269900.0,,,,,
2025-02-25,114.04446411132812,114.26654301539672,112.4512582961616,112.4512582961616,4985600.0,,,,,
2025-02-26,112.866455078125,114.4886270343698,112.70230852325447,114.03480402179262,3445300.0,,,,,
2025-02-27,113.58097839355467,114.6431204695,112.96300884033823,112.9726666865136,4821600.0,,,,,
2025-02-28,114.93279266357422,115.51213821454314,113.74513538910472,113.74513538910472,8754900.0,,,,,
2025-03-03,115.15487670898438,116.81567265868696,114.68173801083496,115.69559823055144,5165100.0,,,,,
2025-03-04,112.76990509033205,114.57553939633092,112.58644283229324,114.411385465401,5387000.0,,,,,
2025-03-05,114.92313385009766,115.47351322390362,113.2816535750352,113.43614964960868,6812000.0,,,,,
2025-03-06,116.3521957397461,116.42944377880347,114.10239632795488,114.84589581201972,5742100.0,,,,,
2025-03-07,117.43364715576172,117.47227117560928,115.2128138985869,115.48317467074136,5635800.0,,,,,
2025-03-10,116.46807098388672,119.44204690115288,115.91769158241168,116.8736121498623,6279900.0,,,,,
2025-03-11,112.35470581054688,116.42944793142368,111.9491646411992,116.1301136110948,6498300.0,,,,,
2025-03-12,111.29256439208984,112.07468051022668,110.99323008958577,111.9105339562337,4970900.0,,,,,
2025-03-13,111.26360321044922,113.4264967819672,111.00289291485753,111.78500906807538,4629100.0,,,,,
2025-03-14,112.74093627929688,112.89542499289075,111.12841474921834,111.80432405067997,4020700.0,,,,,
2025-03-17,113.99618530273438,114.69140294012873,112.89542649911957,112.9726745403364,4427900.0,,,,,
2025-03-18,114.76864624023438,114.90382662339022,113.8030678652479,113.9768722674166,3930700.0,,,,,
2025-03-19,113.42649841308594,114.77830967726624,112.25814940645816,114.29552046625749,5010300.0,,,,,
2025-03-20,112.953369140625,114.1410264963031,112.24849363811693,112.26780196553216,3655600.0,,,,,
2025-03-21,111.13807678222656,111.44706158783156,108.58895029429053,110.423550800536,19575300.0,,,,,
2025-03-24,111.81398010253906,113.15613347042132,111.28290904325682,111.73673206359284,6611600.0,,,,,
2025-03-25,106.16534423828124,112.00709662081998,106.10741189050174,111.84295005759222,10645500.0,,,,,
2025-03-26,107.18885803222656,108.48272952544208,106.56123061183736,106.88952372500124,6609200.0,,,,,
2025-03-27,107.18885803222656,107.9323501434838,106.61916295727134,107.00539578264768,4031700.0,,,,,
2025-03-28,105.88533020019533,107.50749482967244,105.84670618042988,107.4302541569201,3284100.0,,,,,
2025-03-31,106.20396423339844,107.0440200782526,104.57214177630716,105.25770154390052,6536100.0,,,,,
2025-04-01,105.49909973144533,106.31018206434402,104.45627327476524,106.22328354301004,5877400.0,,,,,
2025-04-02,106.40673828125,106.69641475217551,104.8521564452923,105.10320889564252,4540000.0,,,,,
2025-04-03,96.67371368408205,103.69346552862572,96.52887544829316,103.06583808472637,10057700.0,,,,,
2025-04-04,94.34666442871094,97.12752756421182,93.24590564381818,94.94532568779132,9567700.0,,,,,
2025-04-07,92.27066802978516,95.78537275866432,90.0208759935214,91.72994649204328,8729800.0,,,,,
2025-04-08,88.75596618652344,94.43357198451632,87.58761718775831,94.43357198451632,8233800.0,,,,,
2025-04-09,96.22955322265624,96.74130862970208,87.4331328295316,88.04144460958585,8849800.0,,,,,
2025-04-10,93.23625183105467,94.75220968754162,90.74506505401816,94.74255920722013,7553700.0,,,,,
2025-04-11,93.73835754394533,96.26816836415638,90.38779914912516,92.4541364394745,5544100.0,,,,,
2025-04-14,95.27362060546876,97.46548773672106,94.6170269874574,95.08050786884488,4926900.0,,,,,
2025-04-15,93.17831420898438,95.17706117247486,92.90795343970504,95.09981313360122,5767000.0,,,,,
2025-04-16,90.95748901367188,93.32316068748604,90.30089535877713,93.13004057323518,4632800.0,,,,,
2025-04-17,93.11072540283205,93.97008958945432,91.40165487628506,91.67201564958935,4740100.0,,,,,
2025-04-21,92.93692016601562,93.02381868518212,91.36303004017948,92.28032656523654,3930800.0,,,,,
2025-04-22,93.5066146850586,94.43357649095783,92.7534646636971,92.95623525661912,4305300.0,,,,,
2025-04-23,93.86387634277344,96.38403658196567,93.63213958709446,95.1867214163825,5817200.0,,,,,
2025-04-24,95.5150146484375,95.5729543625072,92.97554607953866,93.6611058673377,6641000.0,,,,,
2025-04-25,94.53977966308594,95.25430557847,93.76731403736716,94.66530219638452,4577700.0,,,,,
2025-04-28,93.7480010986328,95.55363531588948,93.19762171834492,94.5301245935102,8664600.0,,,,,
2025-04-29,93.40040588378906,95.3991529629397,92.23204948685728,92.6955303801407,10314600.0,,,,,
2025-04-30,92.01962280273438,93.21693793438553,90.83195815082816,93.14934774227888,9305800.0,,,,,
2025-05-01,91.34371948242188,92.78242930369956,90.34917486211654,91.58511409382722,7501500.0,,,,,
2025-05-02,93.0817642211914,94.29839513308322,92.58931714810537,92.6955313671392,5689600.0,,,,,
2025-05-05,92.27066802978516,93.1300322023157,91.7396043385825,92.37688224138138,5406800.0,,,,,
2025-05-06,90.5809097290039,92.23204795241716,90.5809097290039,91.72995041259402,5154300.0,,,,,
2025-05-07,90.72574615478516,91.13128731732763,89.99190450343787,90.4843515532558,5890000.0,,,,,
2025-05-08,93.61282348632812,94.19217642317363,91.19887747206718,91.43062159351685,6649600.0,,,,,
2025-05-09,92.58931732177734,94.34666981257118,92.40585505823316,93.85422273856145,5619000.0,,,,,
2025-05-12,97.72618865966795,99.30007879446892,96.8957906490475,97.12752740158992,8336500.0,,,,,
2025-05-13,96.37437438964844,97.96758016750844,95.89158520646532,97.89033213017235,7031800.0,,,,,
2025-05-14,96.21988677978516,96.71233381494952,95.37983093941986,96.41299950855084,6175500.0,,,,,
2025-05-15,96.89579010009766,96.95372981298893,95.8239974963405,96.46128277069492,4523300.0,,,,,
2025-05-16,97.83240509033205,98.15104773653748,96.89579284548624,97.79378106956968,6321200.0,,,,,
2025-05-19,97.2729721069336,97.30241485139749,96.54669028755758,96.61539252063392,6217700.0,,,,,
2025-05-20,95.74188995361328,97.1551941105824,95.56522599799442,96.7822401989345,4671800.0,,,,,
2025-05-21,94.07339477539062,95.39837069008983,94.03413528683886,94.90763831516556,5298600.0,,,,,
2025-05-22,95.17263793945312,95.47688961558757,93.48451737254892,93.97524974720795,5179900.0,,,,,
2025-05-23,93.602294921875,94.38746222085446,93.46489045735406,93.83784436277068,3318500.0,,,,,
2025-05-27,95.74188995361328,95.90873716503614,94.16173109723944,94.64264673109788,6117400.0,,,,,
2025-05-28,94.9468994140625,96.23262334999826,94.74079271165644,95.840035945804,3816500.0,,,,,
2025-05-29,96.2816925048828,96.5074326968484,95.00579279580428,95.47689169245476,4593900.0,,,,,
2025-05-30,95.73207092285156,96.18354380132035,94.8389344218938,95.9087348742508,6763200.0,,,,,
2025-06-02,95.55540466308594,95.72225186649308,94.16172657348264,95.46706894552943,4274800.0,,,,,
2025-06-03,96.2620620727539,96.59575648518788,94.43653708431196,95.14319288473872,4098100.0,,,,,
2025-06-04,96.72335052490234,96.93926647199976,95.97743524589735,96.44853411517728,3933800.0,,,,,
2025-06-05,95.07449340820312,96.96872068279396,94.78986773100762,96.90982770573092,4584200.0,,,,,
2025-06-06,96.4289093017578,96.91964166461663,96.11484088904744,96.11484088904744,3043400.0,,,,,
2025-06-09,97.4692611694336,97.9501842845458,96.6153916358728,96.67427712426134,4037200.0,,,,,
2025-06-10,100.56087493896484,100.75717237697638,97.75388522324356,97.81277819863784,6902500.0,,,,,
2025-06-11,99.28498077392578,101.4049408057202,99.07886658062915,100.70810171023314,4917400.0,,,,,
2025-06-12,99.04942321777344,99.18682768712652,98.32314138148116,99.18682768712652,3106400.0,,,,,
2025-06-13,98.14647674560548,99.60885715248006,97.86185106448538,98.52924740587478,4240000.0,,,,,
2025-06-16,99.21627044677734,99.59904859772486,98.66665256928468,99.04942323225022,4293700.0,,,,,
2025-06-17,97.82258605957033,99.03960769394187,97.4790749079257,98.6764630547853,3800500.0,,,,,
2025-06-18,97.3711166381836,98.39184087348376,97.14538393967382,97.77352077863058,4363000.0,,,,,
2025-06-20,97.43000030517578,98.6470219598837,97.2729698423635,97.88148066971746,11096600.0,,,,,
2025-06-23,98.5390625,98.58813124476193,96.9000181629123,97.29259807293484,5077200.0,,,,,
2025-06-24,98.7549819946289,99.70699647514768,98.25443289498804,99.34385932409852,3686800.0,,,,,
2025-06-25,97.52815246582033,98.42128147224932,96.79205392171636,97.78332790309624,6058100.0,,,,,
2025-06-26,98.7353515625,99.42238137479268,97.94036751751422,98.27406193561332,4161700.0,,,,,
2025-06-27,99.30460357666016,100.0701448825974,98.56850501510792,99.12793962236834,5869900.0,,,,,
2025-06-30,99.06905364990234,99.39293132453788,98.40165732450087,99.2849770916472,5446800.0,,,,,
2025-07-01,102.53362274169922,103.9273008775016,98.8531299611059,98.88257270527356,6819300.0,,,,,
2025-07-02,103.58379364013672,103.92730481507728,102.02326074828952,102.31770317708543,5243200.0,,,,,
2025-07-03,102.19992065429688,104.48673529502555,102.19992065429688,104.4572925509102,2961300.0,,,,,
2025-07-07,98.98072052001952,102.35696172371564,98.9120182856644,102.07233604196388,5299800.0,,,,,
2025-07-08,100.48236083984376,101.77789404166148,99.32423210731108,99.41256783069832,6511400.0,,,,,
2025-07-09,100.25662231445312,101.33623200529092,100.01125613526357,101.0123468516451,4566500.0,,,,,
2025-07-10,101.0123519897461,102.5532513739168,100.58051258423394,100.83568803222414,3645800.0,,,,,
2025-07-11,99.39292907714844,100.99272136591298,99.31441759027426,100.33514179945448,4342900.0,,,,,
