Date,Close,High,Low,Open,Volume,"('Close', 'SKYX')","('High', 'SKYX')","('Low', 'SKYX')","('Open', 'SKYX')","('Volume', 'SKYX')"
2024-06-03,0.8960000276565552,0.9300000071525574,0.8519999980926514,0.9300000071525574,127700.0,,,,,
2024-06-04,0.8799999952316284,0.8960000276565552,0.8410000205039978,0.8799999952316284,111500.0,,,,,
2024-06-05,0.8999999761581421,0.8999999761581421,0.8619999885559082,0.8930000066757202,143300.0,,,,,
2024-06-06,0.8600000143051147,0.915000021457672,0.8600000143051147,0.8840000033378601,76600.0,,,,,
2024-06-07,0.8460000157356262,0.8989999890327454,0.8399999737739563,0.8600000143051147,154500.0,,,,,
2024-06-10,0.8629999756813049,0.8790000081062317,0.8309999704360962,0.8460000157356262,101000.0,,,,,
2024-06-11,0.9629999995231628,0.9629999995231628,0.8500000238418579,0.8500000238418579,206200.0,,,,,
2024-06-12,0.9810000061988832,0.9900000095367432,0.8999999761581421,0.925000011920929,149900.0,,,,,
2024-06-13,0.9649999737739564,0.9860000014305116,0.9399999976158142,0.9760000109672546,74300.0,,,,,
2024-06-14,0.8690000176429749,0.9459999799728394,0.8500000238418579,0.9449999928474426,249900.0,,,,,
2024-06-17,0.8510000109672546,0.8759999871253967,0.8500000238418579,0.8629999756813049,83500.0,,,,,
2024-06-18,0.9639999866485596,0.9800000190734864,0.8420000076293945,0.8709999918937683,249200.0,,,,,
2024-06-20,1.0299999713897705,1.100000023841858,0.9399999976158142,0.9549999833106996,442700.0,,,,,
2024-06-21,1.0,1.100000023841858,0.9959999918937684,1.100000023841858,462800.0,,,,,
2024-06-24,1.0499999523162842,1.059999942779541,0.9700000286102296,1.0,394800.0,,,,,
2024-06-25,1.090000033378601,1.090000033378601,1.0099999904632568,1.0700000524520874,527800.0,,,,,
2024-06-26,1.100000023841858,1.2100000381469729,1.059999942779541,1.100000023841858,580500.0,,,,,
2024-06-27,1.0499999523162842,1.1299999952316284,1.0099999904632568,1.1100000143051147,476200.0,,,,,
2024-06-28,0.949999988079071,1.0800000429153442,0.9200000166893004,1.0700000524520874,7166600.0,,,,,
2024-07-01,0.9269999861717224,0.9990000128746032,0.9120000004768372,0.9900000095367432,314900.0,,,,,
2024-07-02,0.9100000262260436,0.9490000009536744,0.9100000262260436,0.9459999799728394,216300.0,,,,,
2024-07-03,0.9300000071525574,0.9459999799728394,0.902999997138977,0.9300000071525574,110800.0,,,,,
2024-07-05,0.9200000166893004,0.959999978542328,0.9200000166893004,0.9210000038146972,194500.0,,,,,
2024-07-08,0.8700000047683716,0.9200000166893004,0.8299999833106995,0.9169999957084656,590100.0,,,,,
2024-07-09,0.7649999856948853,0.8799999952316284,0.7580000162124634,0.8799999952316284,1126000.0,,,,,
2024-07-10,0.8029999732971191,0.8140000104904175,0.7480000257492065,0.7900000214576721,480300.0,,,,,
2024-07-11,0.796999990940094,0.8799999952316284,0.7699999809265137,0.8669999837875366,298200.0,,,,,
2024-07-12,0.859000027179718,0.8600000143051147,0.7799999713897705,0.7900000214576721,301600.0,,,,,
2024-07-15,0.9259999990463256,0.9300000071525574,0.8149999976158142,0.8730000257492065,224300.0,,,,,
2024-07-16,1.059999942779541,1.059999942779541,0.9110000133514404,0.9110000133514404,568900.0,,,,,
2024-07-17,1.0399999618530271,1.0700000524520874,0.9700000286102296,1.0700000524520874,197200.0,,,,,
2024-07-18,1.0199999809265137,1.0499999523162842,0.9800000190734864,1.0399999618530271,213000.0,,,,,
2024-07-19,1.0800000429153442,1.100000023841858,0.9760000109672546,1.0099999904632568,345700.0,,,,,
2024-07-22,1.1100000143051147,1.1799999475479126,1.0199999809265137,1.100000023841858,679800.0,,,,,
2024-07-23,1.1399999856948853,1.149999976158142,1.059999942779541,1.1100000143051147,272600.0,,,,,
2024-07-24,1.1200000047683716,1.149999976158142,1.059999942779541,1.100000023841858,321500.0,,,,,
2024-07-25,1.100000023841858,1.159999966621399,1.065000057220459,1.1100000143051147,362200.0,,,,,
2024-07-26,1.100000023841858,1.1200000047683716,1.059999942779541,1.090000033378601,372400.0,,,,,
2024-07-29,1.2200000286102295,1.25,1.0199999809265137,1.1100000143051147,612200.0,,,,,
2024-07-30,1.0700000524520874,1.149999976158142,0.984000027179718,1.1299999952316284,987600.0,,,,,
2024-07-31,1.0800000429153442,1.1200000047683716,1.0299999713897705,1.0700000524520874,402800.0,,,,,
2024-08-01,0.9900000095367432,1.0800000429153442,0.9829999804496764,1.0800000429153442,272900.0,,,,,
2024-08-02,1.0,1.059999942779541,0.9010000228881836,0.9879999756813048,375600.0,,,,,
2024-08-05,0.9100000262260436,0.9900000095367432,0.9100000262260436,0.953000009059906,316400.0,,,,,
2024-08-06,0.9269999861717224,0.9980000257492064,0.925000011920929,0.9900000095367432,167100.0,,,,,
2024-08-07,0.878000020980835,0.9700000286102296,0.8759999871253967,0.944000005722046,186000.0,,,,,
2024-08-08,1.0299999713897705,1.059999942779541,0.8999999761581421,0.8999999761581421,293500.0,,,,,
2024-08-09,1.0,1.0499999523162842,0.9509999752044678,1.0399999618530271,213400.0,,,,,
2024-08-12,0.9950000047683716,1.0499999523162842,0.9900000095367432,1.0399999618530271,314800.0,,,,,
2024-08-13,1.0199999809265137,1.059999942779541,0.949999988079071,1.0299999713897705,161900.0,,,,,
2024-08-14,1.0,1.0299999713897705,0.9900000095367432,1.0299999713897705,74800.0,,,,,
2024-08-15,1.0,1.0299999713897705,0.99099999666214,1.0199999809265137,111600.0,,,,,
2024-08-16,1.0199999809265137,1.0199999809265137,0.975000023841858,1.0,176500.0,,,,,
2024-08-19,1.0399999618530271,1.0399999618530271,1.0099999904632568,1.0199999809265137,92500.0,,,,,
2024-08-20,1.0,1.0449999570846558,0.9700000286102296,1.0399999618530271,96200.0,,,,,
2024-08-21,0.9890000224113464,1.0,0.9700000286102296,0.9700000286102296,113800.0,,,,,
2024-08-22,0.9350000023841858,0.9919999837875366,0.925000011920929,0.9800000190734864,154300.0,,,,,
2024-08-23,0.9240000247955322,0.9649999737739564,0.9100000262260436,0.9399999976158142,289900.0,,,,,
2024-08-26,0.915000021457672,0.949999988079071,0.9100000262260436,0.9430000185966492,161500.0,,,,,
2024-08-27,0.8949999809265137,0.9330000281333924,0.8799999952316284,0.9110000133514404,140100.0,,,,,
2024-08-28,0.8410000205039978,0.8899999856948853,0.8230000138282776,0.8899999856948853,201200.0,,,,,
2024-08-29,0.8769999742507935,0.8899999856948853,0.8199999928474426,0.8420000076293945,205700.0,,,,,
2024-08-30,0.8579999804496765,0.8899999856948853,0.8199999928474426,0.8889999985694885,237200.0,,,,,
2024-09-03,0.8100000023841858,0.8799999952316284,0.800000011920929,0.8600000143051147,220100.0,,,,,
2024-09-04,0.8650000095367432,0.8700000047683716,0.8100000023841858,0.8199999928474426,88700.0,,,,,
2024-09-05,0.8899999856948853,0.8939999938011169,0.8510000109672546,0.8700000047683716,107700.0,,,,,
2024-09-06,0.843999981880188,0.8799999952316284,0.8100000023841858,0.8709999918937683,175100.0,,,,,
2024-09-09,0.8399999737739563,0.8399999737739563,0.8299999833106995,0.8379999995231628,69700.0,,,,,
2024-09-10,0.8640000224113464,0.8799999952316284,0.8100000023841858,0.8500000238418579,201500.0,,,,,
2024-09-11,0.8690000176429749,0.8870000243186951,0.8199999928474426,0.8399999737739563,151100.0,,,,,
2024-09-12,0.8679999709129333,0.8799999952316284,0.8529999852180481,0.8700000047683716,108100.0,,,,,
2024-09-13,0.902999997138977,0.9290000200271606,0.8500000238418579,0.8600000143051147,153200.0,,,,,
2024-09-16,0.9110000133514404,0.9399999976158142,0.8960000276565552,0.902999997138977,95800.0,,,,,
2024-09-17,0.8740000128746033,0.9200000166893004,0.8709999918937683,0.9200000166893004,145200.0,,,,,
2024-09-18,0.8479999899864197,0.8939999938011169,0.8479999899864197,0.875,96700.0,,,,,
2024-09-19,0.8429999947547913,0.8700000047683716,0.8399999737739563,0.8700000047683716,65100.0,,,,,
2024-09-20,0.8379999995231628,0.8500000238418579,0.8149999976158142,0.8429999947547913,318200.0,,,,,
2024-09-23,0.8100000023841858,0.8399999737739563,0.8050000071525574,0.8299999833106995,175500.0,,,,,
2024-09-24,0.9210000038146972,0.9300000071525574,0.8109999895095825,0.8109999895095825,608600.0,,,,,
2024-09-25,0.8700000047683716,0.9070000052452089,0.8529999852180481,0.8999999761581421,330400.0,,,,,
2024-09-26,0.8500000238418579,0.8899999856948853,0.8309999704360962,0.8799999952316284,115400.0,,,,,
2024-09-27,0.8650000095367432,0.8889999985694885,0.8309999704360962,0.8349999785423279,101200.0,,,,,
2024-09-30,0.8479999899864197,0.8669999837875366,0.8299999833106995,0.8669999837875366,61600.0,,,,,
2024-10-01,0.8349999785423279,0.8550000190734863,0.8299999833106995,0.8489999771118164,101500.0,,,,,
2024-10-02,0.8199999928474426,0.847000002861023,0.8019999861717224,0.8349999785423279,251000.0,,,,,
2024-10-03,0.8199999928474426,0.8399999737739563,0.8109999895095825,0.8259999752044678,110300.0,,,,,
2024-10-04,0.959999978542328,0.975000023841858,0.8199999928474426,0.8199999928474426,1213000.0,,,,,
2024-10-07,1.1699999570846558,1.190000057220459,0.8799999952316284,1.0199999809265137,3333800.0,,,,,
2024-10-08,1.1100000143051147,1.2000000476837158,1.059999942779541,1.1799999475479126,642800.0,,,,,
2024-10-09,1.25,1.3899999856948853,1.0099999904632568,1.100000023841858,1529000.0,,,,,
2024-10-10,1.2200000286102295,1.3600000143051147,1.1299999952316284,1.25,1027300.0,,,,,
2024-10-11,1.3300000429153442,1.3700000047683716,1.1759999990463257,1.1799999475479126,572800.0,,,,,
2024-10-14,1.2599999904632568,1.3300000429153442,1.25,1.3300000429153442,559100.0,,,,,
2024-10-15,1.2799999713897705,1.3300000429153442,1.2200000286102295,1.2699999809265137,251600.0,,,,,
2024-10-16,1.2300000190734863,1.309999942779541,1.149999976158142,1.2999999523162842,525000.0,,,,,
2024-10-17,1.2100000381469729,1.2599999904632568,1.1799999475479126,1.2300000190734863,203200.0,,,,,
2024-10-18,1.2000000476837158,1.2899999618530271,1.1799999475479126,1.2100000381469729,183600.0,,,,,
2024-10-21,1.2799999713897705,1.2999999523162842,1.190000057220459,1.2000000476837158,256000.0,,,,,
2024-10-22,1.25,1.3300000429153442,1.2200000286102295,1.2599999904632568,277700.0,,,,,
2024-10-23,1.1799999475479126,1.2699999809265137,1.1399999856948853,1.2599999904632568,291200.0,,,,,
2024-10-24,1.2000000476837158,1.2300000190734863,1.149999976158142,1.1799999475479126,182500.0,,,,,
2024-10-25,1.409999966621399,1.4299999475479126,1.184999942779541,1.2200000286102295,820500.0,,,,,
2024-10-28,1.409999966621399,1.5,1.3700000047683716,1.3799999952316284,711000.0,,,,,
2024-10-29,1.350000023841858,1.4800000190734863,1.3300000429153442,1.409999966621399,390400.0,,,,,
2024-10-30,1.3300000429153442,1.440000057220459,1.2799999713897705,1.3799999952316284,271500.0,,,,,
2024-10-31,1.2699999809265137,1.340000033378601,1.25,1.340000033378601,164400.0,,,,,
2024-11-01,1.2400000095367432,1.3049999475479126,1.2200000286102295,1.2799999713897705,457900.0,,,,,
2024-11-04,1.2699999809265137,1.2999999523162842,1.2200000286102295,1.2300000190734863,166700.0,,,,,
2024-11-05,1.2699999809265137,1.2999999523162842,1.2200000286102295,1.2699999809265137,194200.0,,,,,
2024-11-06,1.2799999713897705,1.3200000524520874,1.2300000190734863,1.2999999523162842,358200.0,,,,,
2024-11-07,1.3700000047683716,1.3700000047683716,1.274999976158142,1.2999999523162842,405900.0,,,,,
