Date,Close,High,Low,Open,Volume,"('Close', 'EH')","('High', 'EH')","('Low', 'EH')","('Open', 'EH')","('Volume', 'EH')"
2024-06-03,16.920000076293945,17.3799991607666,16.6200008392334,17.200000762939453,670700.0,,,,,
2024-06-04,16.479999542236328,16.860000610351562,16.3799991607666,16.850000381469727,553300.0,,,,,
2024-06-05,16.219999313354492,16.6200008392334,16.06999969482422,16.520000457763672,930600.0,,,,,
2024-06-06,16.079999923706055,16.350000381469727,15.960000038146973,16.059999465942383,446000.0,,,,,
2024-06-07,15.9399995803833,16.100000381469727,15.75,15.850000381469728,1102100.0,,,,,
2024-06-10,15.449999809265137,16.010000228881836,15.369999885559082,15.850000381469728,916700.0,,,,,
2024-06-11,14.899999618530272,15.600000381469728,14.842000007629396,15.510000228881836,1382900.0,,,,,
2024-06-12,14.899999618530272,15.335000038146973,14.899999618530272,15.06999969482422,707800.0,,,,,
2024-06-13,14.40999984741211,15.130000114440918,14.1899995803833,15.100000381469728,1107800.0,,,,,
2024-06-14,14.270000457763672,14.43000030517578,13.920000076293944,14.229999542236328,691400.0,,,,,
2024-06-17,14.029999732971191,14.350000381469728,13.84000015258789,14.3100004196167,756100.0,,,,,
2024-06-18,14.510000228881836,15.0,13.869999885559082,14.0,858800.0,,,,,
2024-06-20,14.050000190734863,14.5,13.680999755859377,14.5,740900.0,,,,,
2024-06-21,14.350000381469728,14.529999732971191,13.850000381469728,14.039999961853027,858100.0,,,,,
2024-06-24,14.149999618530272,14.59000015258789,13.979999542236328,14.0600004196167,529100.0,,,,,
2024-06-25,13.640000343322754,14.079999923706056,13.300000190734863,14.029999732971191,1091700.0,,,,,
2024-06-26,13.640000343322754,13.829999923706056,13.40999984741211,13.65999984741211,371100.0,,,,,
2024-06-27,13.59000015258789,13.729000091552734,13.260000228881836,13.369999885559082,323800.0,,,,,
2024-06-28,13.579999923706056,13.75,13.265000343322754,13.630000114440918,509500.0,,,,,
2024-07-01,14.119999885559082,14.479999542236328,13.600000381469728,13.710000038146973,950300.0,,,,,
2024-07-02,13.770000457763672,14.68000030517578,13.600000381469728,14.119999885559082,826800.0,,,,,
2024-07-03,14.390000343322754,14.729999542236328,13.850000381469728,14.0,761400.0,,,,,
2024-07-05,14.59000015258789,14.68000030517578,14.243000030517578,14.550000190734863,646500.0,,,,,
2024-07-08,14.380000114440918,14.550000190734863,14.130000114440918,14.550000190734863,453400.0,,,,,
2024-07-09,14.619999885559082,14.770000457763672,14.279999732971191,14.4399995803833,479200.0,,,,,
2024-07-10,15.020000457763672,15.260000228881836,14.550000190734863,14.550000190734863,671500.0,,,,,
2024-07-11,15.31999969482422,15.65999984741211,15.100000381469728,15.359999656677246,751200.0,,,,,
2024-07-12,15.779999732971191,15.920000076293944,15.489999771118164,15.5600004196167,893800.0,,,,,
2024-07-15,15.420000076293944,15.600000381469728,14.0,15.489999771118164,1125700.0,,,,,
2024-07-16,15.270000457763672,15.399999618530272,14.0,15.229999542236328,795700.0,,,,,
2024-07-17,14.59000015258789,15.149999618530272,14.260000228881836,15.119999885559082,865800.0,,,,,
2024-07-18,13.579999923706056,14.496000289916992,13.43000030517578,14.43000030517578,1731000.0,,,,,
2024-07-19,12.010000228881836,13.65999984741211,11.821999549865724,13.640000343322754,3166000.0,,,,,
2024-07-22,12.300000190734863,12.619999885559082,12.100000381469728,12.43000030517578,972800.0,,,,,
2024-07-23,11.90999984741211,12.300000190734863,11.899999618530272,12.300000190734863,791600.0,,,,,
2024-07-24,11.970000267028809,12.265000343322754,11.81999969482422,11.899999618530272,628400.0,,,,,
2024-07-25,12.420000076293944,12.640000343322754,11.920000076293944,12.0,756600.0,,,,,
2024-07-26,12.789999961853027,12.789999961853027,12.399999618530272,12.710000038146973,435400.0,,,,,
2024-07-29,12.779999732971191,13.4399995803833,12.649999618530272,13.050000190734863,659800.0,,,,,
2024-07-30,12.470000267028809,12.954999923706056,12.420000076293944,12.699999809265137,382700.0,,,,,
2024-07-31,12.760000228881836,13.220000267028809,12.739999771118164,12.800000190734863,540000.0,,,,,
2024-08-01,12.210000038146973,12.850000381469728,12.100000381469728,12.850000381469728,598400.0,,,,,
2024-08-02,11.859999656677246,11.90999984741211,11.579999923706056,11.84000015258789,489600.0,,,,,
2024-08-05,11.59000015258789,11.800000190734863,10.399999618530272,10.539999961853027,943800.0,,,,,
2024-08-06,12.0600004196167,12.100000381469728,11.503999710083008,11.729999542236328,536000.0,,,,,
2024-08-07,11.75,12.37600040435791,11.699999809265137,12.300000190734863,560900.0,,,,,
2024-08-08,12.59000015258789,12.640000343322754,11.869999885559082,11.899999618530272,447800.0,,,,,
2024-08-09,12.739999771118164,12.949999809265137,12.359999656677246,12.550000190734863,352900.0,,,,,
2024-08-12,12.449999809265137,12.729999542236328,12.25,12.539999961853027,619200.0,,,,,
2024-08-13,12.43000030517578,12.600000381469728,12.239999771118164,12.460000038146973,542900.0,,,,,
2024-08-14,12.039999961853027,12.449999809265137,11.649999618530272,12.420000076293944,649700.0,,,,,
2024-08-15,12.149999618530272,12.66800022125244,12.09000015258789,12.130000114440918,1154700.0,,,,,
2024-08-16,11.8100004196167,12.369999885559082,11.779999732971191,12.09000015258789,943500.0,,,,,
2024-08-19,11.975000381469728,12.362000465393066,11.829999923706056,12.020000457763672,804300.0,,,,,
2024-08-20,12.06999969482422,12.300000190734863,11.800000190734863,12.020000457763672,535200.0,,,,,
2024-08-21,12.470000267028809,12.539999961853027,11.920000076293944,12.050000190734863,530800.0,,,,,
2024-08-22,14.520000457763672,15.020000457763672,13.060999870300291,13.079999923706056,5274200.0,,,,,
2024-08-23,15.300000190734863,15.829999923706056,14.739999771118164,14.789999961853027,2238500.0,,,,,
2024-08-26,15.220000267028809,15.270000457763672,14.229999542236328,15.050000190734863,1260700.0,,,,,
2024-08-27,14.770000457763672,15.1899995803833,14.539999961853027,15.1899995803833,945700.0,,,,,
2024-08-28,14.350000381469728,15.06999969482422,13.890000343322754,14.619999885559082,1131900.0,,,,,
2024-08-29,14.720000267028809,15.05500030517578,14.34000015258789,14.4399995803833,907600.0,,,,,
2024-08-30,14.5600004196167,14.979999542236328,14.3100004196167,14.869999885559082,678000.0,,,,,
2024-09-03,13.640000343322754,14.5,13.460000038146973,14.5,768300.0,,,,,
2024-09-04,12.010000228881836,13.510000228881836,10.899999618530272,13.449999809265137,2941400.0,,,,,
2024-09-05,12.300000190734863,12.850000381469728,12.039999961853027,12.3100004196167,887700.0,,,,,
2024-09-06,11.770000457763672,12.350000381469728,11.760000228881836,12.279999732971191,738600.0,,,,,
2024-09-09,11.670000076293944,12.020000457763672,11.600000381469728,11.800000190734863,436800.0,,,,,
2024-09-10,11.619999885559082,12.140000343322754,11.350000381469728,11.8100004196167,615500.0,,,,,
2024-09-11,12.199999809265137,12.260000228881836,11.489999771118164,11.699999809265137,395600.0,,,,,
2024-09-12,12.109999656677246,12.255000114440918,11.979999542236328,12.1899995803833,390100.0,,,,,
2024-09-13,12.149999618530272,12.34000015258789,12.010000228881836,12.09000015258789,361600.0,,,,,
2024-09-16,11.880000114440918,12.10099983215332,11.649999618530272,12.06999969482422,479600.0,,,,,
2024-09-17,12.34000015258789,12.670000076293944,12.0,12.0,690500.0,,,,,
2024-09-18,11.960000038146973,12.529999732971191,11.949999809265137,12.380000114440918,471600.0,,,,,
2024-09-19,12.380000114440918,12.649999618530272,12.170000076293944,12.369999885559082,574100.0,,,,,
2024-09-20,11.90999984741211,12.432000160217283,11.75,12.34000015258789,632100.0,,,,,
2024-09-23,11.770000457763672,12.079999923706056,11.70199966430664,12.0600004196167,442700.0,,,,,
2024-09-24,13.239999771118164,13.300000190734863,12.239999771118164,12.510000228881836,2277800.0,,,,,
2024-09-25,12.68000030517578,13.039999961853027,12.5600004196167,12.8100004196167,645700.0,,,,,
2024-09-26,13.850000381469728,14.640000343322754,13.609999656677246,13.609999656677246,2325400.0,,,,,
2024-09-27,14.06999969482422,14.520000457763672,13.859999656677246,14.390000343322754,1453000.0,,,,,
2024-09-30,14.140000343322754,15.130000114440918,13.93000030517578,15.0,2189600.0,,,,,
2024-10-01,14.34000015258789,14.5,13.539999961853027,14.31999969482422,1169800.0,,,,,
2024-10-02,14.520000457763672,15.479999542236328,13.949999809265137,15.170000076293944,2507500.0,,,,,
2024-10-03,14.630000114440918,14.649999618530272,13.8100004196167,14.0,917900.0,,,,,
2024-10-04,17.520000457763672,17.674999237060547,15.050000190734863,15.050000190734863,6384100.0,,,,,
2024-10-07,21.270000457763672,22.979999542236328,18.38599967956543,19.07999992370605,14521900.0,,,,,
2024-10-08,17.719999313354492,18.489999771118164,16.899999618530273,18.11000061035156,6049100.0,,,,,
2024-10-09,17.704999923706055,18.51000022888184,16.5,16.5,2416600.0,,,,,
2024-10-10,17.149999618530273,17.719999313354492,16.510000228881836,17.670000076293945,1973600.0,,,,,
2024-10-11,17.614999771118164,17.770000457763672,16.389999389648438,16.799999237060547,1165500.0,,,,,
2024-10-14,16.969999313354492,18.25,16.75,17.479999542236328,1932000.0,,,,,
2024-10-15,15.770000457763672,16.65999984741211,15.574000358581545,16.3799991607666,1966200.0,,,,,
2024-10-16,15.9399995803833,16.31999969482422,15.6899995803833,16.049999237060547,909400.0,,,,,
2024-10-17,15.539999961853027,15.68000030517578,15.140000343322754,15.59000015258789,1035300.0,,,,,
2024-10-18,16.5,17.09000015258789,15.829999923706056,16.600000381469727,1953100.0,,,,,
2024-10-21,17.780000686645508,19.3799991607666,17.059999465942383,17.200000762939453,5906000.0,,,,,
2024-10-22,16.649999618530273,18.607999801635746,16.6200008392334,17.59000015258789,2693400.0,,,,,
2024-10-23,16.75,17.799999237060547,16.510000228881836,16.989999771118164,1646100.0,,,,,
2024-10-24,16.34000015258789,17.152000427246094,16.299999237060547,16.700000762939453,1012800.0,,,,,
2024-10-25,17.209999084472656,17.899999618530273,16.600000381469727,16.600000381469727,1677600.0,,,,,
2024-10-28,18.549999237060547,18.950000762939453,17.549999237060547,18.020000457763672,2166400.0,,,,,
2024-10-29,17.239999771118164,18.31999969482422,17.200000762939453,18.21999931335449,1672000.0,,,,,
2024-10-30,17.40999984741211,17.979999542236328,16.709999084472656,17.350000381469727,1284500.0,,,,,
2024-10-31,17.030000686645508,17.6200008392334,16.68400001525879,17.450000762939453,1082800.0,,,,,
2024-11-01,17.049999237060547,17.55299949645996,17.030000686645508,17.139999389648438,947000.0,,,,,
2024-11-04,16.68000030517578,17.600000381469727,16.65999984741211,17.25,773600.0,,,,,
2024-11-05,18.434999465942383,18.5,17.399999618530273,17.510000228881836,2293300.0,,,,,
2024-11-06,17.40999984741211,17.93000030517578,17.040000915527344,17.65999984741211,1439300.0,,,,,
2024-11-07,17.440000534057617,19.440000534057617,17.18000030517578,18.26000022888184,3144200.0,,,,,
2024-11-08,16.510000228881836,17.229999542236328,16.474000930786133,17.200000762939453,1428000.0,,,,,
2024-11-11,16.8700008392334,17.389999389648438,16.440000534057617,17.0,1116900.0,,,,,
2024-11-12,15.84000015258789,16.700000762939453,15.56999969482422,16.5,1644600.0,,,,,
2024-11-13,17.3799991607666,17.979999542236328,16.184999465942383,16.299999237060547,3519300.0,,,,,
2024-11-14,16.579999923706055,17.200000762939453,16.510000228881836,17.100000381469727,1724300.0,,,,,
2024-11-15,16.549999237060547,17.25,16.510000228881836,16.93000030517578,1506600.0,,,,,
2024-11-18,15.390000343322754,18.200000762939453,15.350000381469728,17.100000381469727,4626600.0,,,,,
2024-11-19,15.670000076293944,16.229999542236328,15.300000190734863,15.5,1103900.0,,,,,
2024-11-20,15.279999732971191,15.710000038146973,15.038000106811523,15.550000190734863,1361100.0,,,,,
2024-11-21,13.289999961853027,13.880000114440918,12.015000343322754,13.789999961853027,8886700.0,,,,,
2024-11-22,14.0600004196167,14.380000114440918,13.550000190734863,13.899999618530272,2459600.0,,,,,
2024-11-25,15.25,15.43000030517578,13.970000267028809,14.59000015258789,2566600.0,,,,,
2024-11-26,14.640000343322754,15.25,14.565999984741213,15.09000015258789,804300.0,,,,,
2024-11-27,14.989999771118164,15.470000267028809,14.8100004196167,15.09000015258789,917600.0,,,,,
2024-11-29,15.520000457763672,15.989999771118164,14.949999809265137,15.0600004196167,1198400.0,,,,,
2024-12-02,15.640000343322754,16.030000686645508,15.260000228881836,15.800000190734863,1228300.0,,,,,
2024-12-03,15.18000030517578,15.989999771118164,15.09000015258789,15.5,1038400.0,,,,,
2024-12-04,14.989999771118164,15.489999771118164,14.8100004196167,15.25,1220100.0,,,,,
2024-12-05,14.859999656677246,15.270000457763672,14.579999923706056,14.84000015258789,952600.0,,,,,
2024-12-06,15.09000015258789,15.43000030517578,14.979999542236328,15.109999656677246,964000.0,,,,,
2024-12-09,16.25,16.93000030517578,15.989999771118164,15.989999771118164,2758700.0,,,,,
2024-12-10,15.489999771118164,16.100000381469727,15.479999542236328,15.760000228881836,1189200.0,,,,,
2024-12-11,15.31999969482422,15.710000038146973,15.09000015258789,15.550000190734863,647800.0,,,,,
2024-12-12,15.15999984741211,15.6899995803833,15.100000381469728,15.300000190734863,673500.0,,,,,
2024-12-13,15.34000015258789,15.43000030517578,14.899999618530272,15.109999656677246,871100.0,,,,,
2024-12-16,14.380000114440918,15.140000343322754,14.15999984741211,15.079999923706056,2015600.0,,,,,
2024-12-17,14.609999656677246,14.810999870300291,14.274999618530272,14.5,776600.0,,,,,
2024-12-18,13.9350004196167,14.68000030517578,13.710000038146973,14.5,1316600.0,,,,,
2024-12-19,14.020000457763672,14.220000267028809,13.81999969482422,14.0,1071500.0,,,,,
2024-12-20,15.010000228881836,15.300000190734863,13.93000030517578,13.960000038146973,2499200.0,,,,,
2024-12-23,14.970000267028809,15.529999732971191,14.81999969482422,15.130000114440918,1081000.0,,,,,
2024-12-24,15.239999771118164,15.645000457763672,14.789999961853027,15.010000228881836,1016000.0,,,,,
2024-12-26,16.2450008392334,17.450000762939453,15.619999885559082,15.729999542236328,3854000.0,,,,,
2024-12-27,16.030000686645508,17.010000228881836,15.399999618530272,16.639999389648438,2450700.0,,,,,
2024-12-30,15.654999732971191,16.059999465942383,15.1899995803833,15.920000076293944,1311400.0,,,,,
2024-12-31,15.744999885559082,16.979999542236328,15.68000030517578,16.81999969482422,1877000.0,,,,,
2025-01-02,15.670000076293944,16.639999389648438,15.43000030517578,15.850000381469728,2150200.0,,,,,
2025-01-03,15.420000076293944,15.779999732971191,14.960000038146973,15.770000457763672,1970000.0,,,,,
2025-01-06,15.989999771118164,16.450000762939453,15.619999885559082,15.8100004196167,1911500.0,,,,,
2025-01-07,15.18000030517578,16.06999969482422,15.109999656677246,15.979999542236328,1638200.0,,,,,
2025-01-08,14.699999809265137,15.140000343322754,14.420000076293944,14.899999618530272,1536000.0,,,,,
2025-01-10,14.479999542236328,14.739999771118164,14.130000114440918,14.40999984741211,1578500.0,,,,,
2025-01-13,14.100000381469728,14.27400016784668,13.880000114440918,14.25,1173100.0,,,,,
2025-01-14,14.949999809265137,15.447999954223633,14.47700023651123,14.520000457763672,2111000.0,,,,,
2025-01-15,14.970000267028809,15.199999809265137,14.869999885559082,15.06999969482422,1176700.0,,,,,
2025-01-16,15.130000114440918,15.229999542236328,14.920000076293944,15.06999969482422,774100.0,,,,,
2025-01-17,15.550000190734863,15.649999618530272,14.970000267028809,15.119999885559082,1363100.0,,,,,
2025-01-21,15.65999984741211,16.1299991607666,15.5600004196167,15.84000015258789,1512000.0,,,,,
2025-01-22,15.75,15.9399995803833,15.43000030517578,15.59000015258789,1052300.0,,,,,
2025-01-23,15.984999656677246,16.020000457763672,15.449999809265137,15.449999809265137,873100.0,,,,,
2025-01-24,16.59000015258789,17.170000076293945,16.1200008392334,16.15999984741211,3433000.0,,,,,
2025-01-27,16.450000762939453,16.649999618530273,16.059999465942383,16.469999313354492,1530400.0,,,,,
2025-01-28,17.0,17.06999969482422,15.949999809265137,16.450000762939453,1092500.0,,,,,
2025-01-29,16.729999542236328,17.31999969482422,16.600000381469727,17.0,1212200.0,,,,,
2025-01-30,17.219999313354492,17.440000534057617,16.75,16.75,1786700.0,,,,,
2025-01-31,16.989999771118164,17.489999771118164,16.670000076293945,17.1299991607666,1743300.0,,,,,
2025-02-03,16.690000534057617,16.79800033569336,16.200000762939453,16.3799991607666,1215600.0,,,,,
2025-02-04,16.950000762939453,17.31999969482422,16.635000228881836,17.049999237060547,1283100.0,,,,,
2025-02-05,16.969999313354492,17.100000381469727,16.420000076293945,17.100000381469727,871300.0,,,,,
2025-02-06,18.19499969482422,18.65999984741211,16.93000030517578,16.93000030517578,4190600.0,,,,,
2025-02-07,20.399999618530277,20.6299991607666,18.399999618530277,18.68000030517578,5200900.0,,,,,
2025-02-10,20.5,21.06999969482422,20.01000022888184,21.0,3245000.0,,,,,
2025-02-11,20.709999084472656,20.989999771118164,19.700000762939453,19.709999084472656,2753400.0,,,,,
2025-02-12,25.13999938964844,25.440000534057617,21.0,21.0,8031900.0,,,,,
2025-02-13,25.809999465942383,26.32999992370605,23.905000686645508,24.100000381469727,3693500.0,,,,,
2025-02-14,25.559999465942383,29.76000022888184,24.40999984741211,27.3799991607666,4863200.0,,,,,
2025-02-18,26.34000015258789,27.209999084472656,25.149999618530277,26.3799991607666,2738500.0,,,,,
2025-02-19,26.450000762939453,27.70499992370605,26.280000686645508,27.0,2342000.0,,,,,
2025-02-20,26.06999969482422,27.670000076293945,25.809999465942383,26.989999771118164,2341300.0,,,,,
2025-02-21,25.229999542236328,28.59000015258789,25.15999984741211,26.809999465942383,3872800.0,,,,,
2025-02-24,23.530000686645508,24.540000915527344,22.15999984741211,24.540000915527344,3799300.0,,,,,
2025-02-25,23.59000015258789,24.649999618530277,23.18099975585937,23.979999542236328,1989100.0,,,,,
2025-02-26,25.25,25.729999542236328,24.34000015258789,24.5,2319400.0,,,,,
2025-02-27,23.649999618530277,25.434999465942383,23.559999465942383,25.030000686645508,1531800.0,,,,,
2025-02-28,22.959999084472656,23.327999114990234,21.8799991607666,22.3700008392334,1711500.0,,,,,
2025-03-03,20.82999992370605,23.65999984741211,20.59000015258789,23.375,2059400.0,,,,,
2025-03-04,21.11000061035156,21.530000686645508,20.049999237060547,20.850000381469727,1594200.0,,,,,
2025-03-05,23.81999969482422,23.950000762939453,21.59000015258789,22.020000457763672,2066200.0,,,,,
2025-03-06,22.88999938964844,24.5,22.649999618530277,23.549999237060547,2841600.0,,,,,
2025-03-07,22.670000076293945,23.65999984741211,21.920000076293945,22.899999618530277,1254100.0,,,,,
2025-03-10,21.36000061035156,22.440000534057617,20.81999969482422,21.979999542236328,1609200.0,,,,,
2025-03-11,22.450000762939453,22.68000030517578,21.420000076293945,22.32999992370605,2264000.0,,,,,
2025-03-12,21.6299991607666,25.059999465942383,21.200000762939453,24.934999465942383,6066300.0,,,,,
2025-03-13,21.770000457763672,23.049999237060547,21.399999618530277,21.780000686645508,2397000.0,,,,,
2025-03-14,24.18000030517578,24.57999992370605,22.3700008392334,22.43000030517578,2832300.0,,,,,
2025-03-17,25.26000022888184,25.790000915527344,23.6200008392334,23.96999931335449,2734400.0,,,,,
2025-03-18,24.68000030517578,25.5,24.312000274658203,25.38999938964844,1457900.0,,,,,
2025-03-19,24.1200008392334,24.84000015258789,23.170000076293945,24.780000686645508,1536300.0,,,,,
2025-03-20,22.65999984741211,23.3700008392334,22.530000686645508,23.229999542236328,1321800.0,,,,,
2025-03-21,23.049999237060547,23.1200008392334,21.68000030517578,22.0,1390100.0,,,,,
2025-03-24,23.01000022888184,23.440000534057617,22.5,23.440000534057617,908900.0,,,,,
2025-03-25,22.280000686645508,23.34000015258789,22.11000061035156,22.600000381469727,1144400.0,,,,,
2025-03-26,22.32999992370605,22.899999618530277,21.809999465942383,22.5,1471800.0,,,,,
2025-03-27,22.190000534057617,22.86899948120117,21.959999084472656,22.5,1501500.0,,,,,
2025-03-28,20.75,22.100000381469727,20.11000061035156,22.06999969482422,2472900.0,,,,,
2025-03-31,20.88999938964844,21.459999084472656,20.38999938964844,21.049999237060547,2792900.0,,,,,
2025-04-01,19.84000015258789,20.940000534057617,19.3799991607666,20.899999618530277,2242500.0,,,,,
2025-04-02,19.780000686645508,20.11000061035156,19.46999931335449,19.920000076293945,1222100.0,,,,,
2025-04-03,18.950000762939453,19.149999618530277,18.53300094604492,18.68000030517578,1445900.0,,,,,
2025-04-04,16.729999542236328,17.600000381469727,15.979999542236328,17.350000381469727,3010900.0,,,,,
2025-04-07,16.59000015258789,17.329999923706055,15.399999618530272,15.59000015258789,2548000.0,,,,,
2025-04-08,15.40999984741211,17.270000457763672,15.15999984741211,17.145000457763672,2026000.0,,,,,
2025-04-09,15.609999656677246,16.104999542236328,14.345000267028809,15.220000267028809,3312000.0,,,,,
2025-04-10,14.779999732971191,15.600000381469728,14.4399995803833,15.5600004196167,1801100.0,,,,,
2025-04-11,14.4399995803833,15.06999969482422,14.020000457763672,15.06999969482422,2138600.0,,,,,
2025-04-14,15.68000030517578,16.329999923706055,15.34000015258789,15.404999732971191,2099300.0,,,,,
2025-04-15,15.225000381469728,15.84000015258789,15.06999969482422,15.699999809265137,896600.0,,,,,
2025-04-16,14.609999656677246,15.010000228881836,14.3100004196167,14.640000343322754,1279700.0,,,,,
2025-04-17,14.829999923706056,15.100000381469728,14.56999969482422,14.84000015258789,1075500.0,,,,,
2025-04-21,14.539999961853027,15.0,14.010000228881836,14.829999923706056,1293400.0,,,,,
2025-04-22,15.510000228881836,15.579999923706056,14.649999618530272,14.699999809265137,1574100.0,,,,,
2025-04-23,16.209999084472656,16.81999969482422,15.907999992370604,16.329999923706055,1701300.0,,,,,
2025-04-24,16.739999771118164,16.80500030517578,15.859999656677246,15.93000030517578,735100.0,,,,,
2025-04-25,16.940000534057617,17.09000015258789,16.440000534057617,16.549999237060547,814600.0,,,,,
2025-04-28,16.950000762939453,17.29199981689453,16.56999969482422,16.90999984741211,597500.0,,,,,
2025-04-29,16.729999542236328,17.100000381469727,16.649999618530273,16.780000686645508,541700.0,,,,,
2025-04-30,16.75,16.829999923706055,16.270000457763672,16.309999465942383,368200.0,,,,,
2025-05-01,17.200000762939453,17.290000915527344,16.649999618530273,16.989999771118164,724800.0,,,,,
2025-05-02,18.81999969482422,19.190000534057617,17.809999465942383,17.920000076293945,2494700.0,,,,,
2025-05-05,18.729999542236328,19.399999618530277,18.63500022888184,18.90999984741211,1102700.0,,,,,
2025-05-06,19.11000061035156,19.28499984741211,18.3799991607666,18.57999992370605,1162400.0,,,,,
2025-05-07,18.75,19.048999786376957,18.545000076293945,18.84000015258789,568000.0,,,,,
2025-05-08,18.8700008392334,19.01000022888184,18.440000534057617,18.80500030517578,694400.0,,,,,
