Date,Close,High,Low,Open,Volume,"('Close', 'QFIN')","('High', 'QFIN')","('Low', 'QFIN')","('Open', 'QFIN')","('Volume', 'QFIN')"
2024-06-03,18.14810943603516,18.475524144822035,17.895532222033854,18.475524144822035,677400.0,,,,,
2024-06-04,17.914241790771484,18.241656494970425,17.79263153254898,18.148109181732643,727100.0,,,,,
2024-06-05,18.22294807434082,18.67197307123134,18.054563254440197,18.157465485327627,1363000.0,,,,,
2024-06-06,18.85906410217285,19.036803798520104,18.251009312240704,18.2603642209186,916400.0,,,,,
2024-06-07,18.653263092041016,19.242608116053063,18.57842560035272,18.57842560035272,913300.0,,,,,
2024-06-10,19.01809501647949,19.167769994941125,18.269720124171325,18.625197751951085,852300.0,,,,,
2024-06-11,18.82164764404297,19.16777036939732,18.784228006563296,19.0929328787045,1104100.0,,,,,
2024-06-12,18.86842155456543,19.09293404030305,18.74681129389087,19.02745145499624,1019800.0,,,,,
2024-06-13,18.728099822998047,19.42970194817689,18.57842484570121,18.877774800294883,818900.0,,,,,
2024-06-14,18.802940368652344,19.12100019318531,18.45681581221349,18.68132831466028,2132600.0,,,,,
2024-06-17,18.260364532470703,19.00406283452149,17.96101458673617,18.82164657285616,1232300.0,,,,,
2024-06-18,18.50358772277832,18.746810011759617,18.15746321577165,18.15746321577165,928300.0,,,,,
2024-06-20,18.381975173950195,18.98722512045528,18.22294528882704,18.70003494419651,1411900.0,,,,,
2024-06-21,18.484878540039062,18.74681065662905,18.26972097155437,18.32584864501417,1495100.0,,,,,
2024-06-24,18.952613830566406,19.13035354966384,18.671971887107308,18.671971887107308,1282400.0,,,,,
2024-06-25,18.522296905517575,19.09293391828728,18.45681432062924,18.821648668854657,992300.0,,,,,
2024-06-26,18.737455368041992,18.82164776866217,18.56907056680163,18.634553148558098,1007600.0,,,,,
2024-06-27,18.13875389099121,18.690681064808057,18.11069094659593,18.653263210858835,1213700.0,,,,,
2024-06-28,18.45681381225586,18.587780762691803,17.998433946396478,18.36326650030635,1864300.0,,,,,
2024-07-01,18.42875099182129,18.84035631234582,18.40536282547641,18.653263471452828,1293200.0,,,,,
2024-07-02,18.512943267822266,18.662618253217367,18.40068613664265,18.49423344858124,721100.0,,,,,
2024-07-03,19.064868927001957,19.31744613747625,18.55036138056906,18.597134145056927,739800.0,,,,,
2024-07-05,18.447460174560547,18.89648694602465,18.391332497227545,18.89648694602465,1631500.0,,,,,
2024-07-08,18.054561614990234,18.35391337000125,17.862790428465413,18.35391337000125,1775200.0,,,,,
2024-07-09,18.484878540039062,18.625198615821837,18.138754021126093,18.138754021126093,1950400.0,,,,,
2024-07-10,18.83100128173828,19.01809590569643,18.297783923004097,18.531651310818496,951400.0,,,,,
2024-07-11,18.877775192260746,19.27067246188942,18.84971046433494,18.99938544473953,1541100.0,,,,,
2024-07-12,19.130352020263672,19.26131717951444,19.004063423443373,19.018094895001248,1031600.0,,,,,
2024-07-15,18.49423217773437,19.036804408574948,18.204235352225496,18.96196692101992,1572300.0,,,,,
2024-07-16,18.578426361083984,18.84035670058503,18.33520405707114,18.38197682219158,1281500.0,,,,,
2024-07-17,18.260364532470703,18.77487202866863,18.18552704603707,18.419394414175475,1111000.0,,,,,
2024-07-18,17.70844078063965,18.46617069842885,17.70844078063965,18.316495696995595,1200100.0,,,,,
2024-07-19,17.998432159423828,18.148107129975955,17.58682509827229,17.699082218319578,953200.0,,,,,
2024-07-22,18.17617416381836,18.31649424349362,17.890855657394248,17.998434444620834,885900.0,,,,,
2024-07-23,18.007789611816406,18.241657009372464,17.932952115969133,18.007789611816406,704900.0,,,,,
2024-07-24,17.867467880249023,18.20423568833119,17.783275482161862,17.80198530046267,529500.0,,,,,
2024-07-25,17.886178970336914,18.16214256496341,17.72714907200526,17.858114240890174,796200.0,,,,,
2024-07-26,18.53165054321289,18.53165054321289,17.876822955016337,18.063915786958283,605500.0,,,,,
2024-07-29,18.58778190612793,18.802939487860726,18.44746003743841,18.53165244494545,1179700.0,,,,,
2024-07-30,18.42875099182129,18.79358354818922,18.279076005400263,18.494233575347167,566500.0,,,,,
2024-07-31,18.9993839263916,19.06486650205221,18.541004112500943,18.756161656604775,947100.0,,,,,
2024-08-01,18.32584953308105,19.09293431651511,18.32584953308105,19.02745173026098,1097500.0,,,,,
2024-08-02,17.932950973510742,18.28842861007213,17.86746839184942,18.28842861007213,762200.0,,,,,
2024-08-05,17.8487606048584,17.858115515341595,16.960063735888728,17.184578018951992,1085300.0,,,,,
2024-08-06,18.241655349731445,18.50358745349942,17.825371705438158,17.848758086212722,945400.0,,,,,
2024-08-07,18.20423698425293,18.700036498920436,18.185528948886816,18.55036151039187,1328200.0,,,,,
2024-08-08,18.82164764404297,18.86842040662604,18.39133073435936,18.39133073435936,830500.0,,,,,
2024-08-09,19.036806106567383,19.09761212821272,18.70939140021038,18.88713111810703,1191000.0,,,,,
2024-08-12,19.3548641204834,19.382927063068426,19.069545642426043,19.195834236857976,849200.0,,,,,
2024-08-13,19.74776268005371,19.76647071492452,19.3268006707957,19.4109930726473,1439700.0,,,,,
2024-08-14,22.17062759399414,22.432557908877136,20.655166237352944,20.89838851850605,3374700.0,,,,,
2024-08-15,22.179981231689453,22.44191333689669,21.97417858176937,22.292238357997267,2374500.0,,,,,
2024-08-16,22.919004440307617,23.124807103149912,22.273529938108386,22.385787071464748,3119100.0,,,,,
2024-08-19,22.90029525756836,22.9330365506523,22.39514260408277,22.919005077692518,1590000.0,,,,,
2024-08-20,23.330610275268555,23.386737946746123,22.68513580834374,22.900293369229843,3269200.0,,,,,
2024-08-21,23.237064361572266,23.517704520073725,22.320304607249785,23.1060991921738,1767500.0,,,,,
2024-08-22,23.57383346557617,23.667378993527475,23.05932414051114,23.078033959808028,1706200.0,,,,,
2024-08-23,23.405447006225582,23.648669287095373,23.13415999839398,23.461574675882783,1648300.0,,,,,
2024-08-26,24.14446830749512,24.15382321699924,22.816101490441877,23.33996571707312,2074300.0,,,,,
2024-08-27,24.06027603149414,24.247370654017484,23.835763555026062,24.069630941046963,830300.0,,,,,
2024-08-28,23.948020935058597,24.30349858043904,23.770281220235084,23.966730754359293,1457100.0,,,,,
2024-08-29,24.228660583496094,24.373659003660396,23.98543829044624,24.181887820483887,1809000.0,,,,,
2024-08-30,24.78058815002441,24.7899430596306,24.25672570194384,24.33156319452678,1849600.0,,,,,
2024-09-03,23.93866729736328,24.574786913254037,23.779637393390598,24.574786913254037,1386900.0,,,,,
2024-09-04,23.44286727905273,23.901247161171277,23.059324892295045,23.81705475585699,2253000.0,,,,,
2024-09-05,22.919004440307617,23.498996358160053,22.81610221675317,23.498996358160053,2508400.0,,,,,
2024-09-06,22.8815860748291,23.19964588873292,22.731911078199857,22.919005716119763,1643200.0,,,,,
2024-09-09,23.22770881652832,23.7515712640631,22.741264223112744,22.76371564929089,1655300.0,,,,,
2024-09-10,23.208999633789062,23.34931971305052,22.76932957629875,22.94706929497212,1347300.0,,,,,
2024-09-11,23.611251831054688,23.620606740905654,23.01722843751794,23.20899962879621,1304000.0,,,,,
2024-09-12,23.30254554748535,23.742215578549917,23.18093529523907,23.65802496346649,1057900.0,,,,,
2024-09-13,23.461576461791992,23.742216615706923,23.18093630787706,23.742216615706923,690300.0,,,,,
2024-09-16,23.311901092529297,23.63931578956742,23.283836363891783,23.4615760767296,636800.0,,,,,
2024-09-17,23.52705764770508,23.62995986401832,23.246417510462663,23.321254999345072,993700.0,,,,,
2024-09-18,23.37738609313965,23.72351064507108,23.316580066935465,23.63931823471659,874300.0,,,,,
2024-09-19,24.453174591064453,24.45785293821897,23.480287142122936,23.854474622485057,1091900.0,,,,,
2024-09-20,24.09769630432129,24.54672126908257,23.84511909254309,24.36898155143125,1445100.0,,,,,
2024-09-23,24.275436401367188,24.64962387784967,23.994794455805355,24.284789527045948,1183400.0,,,,,
2024-09-24,25.80025100708008,25.818960826949063,25.02381132518337,25.29509836048381,2349600.0,,,,,
2024-09-25,24.967683792114254,25.725413658459683,24.80865389085493,25.5289659015158,2333900.0,,,,,
2024-09-26,26.623462677001957,27.01168339874793,24.68704098376917,24.82736284442268,7958300.0,,,,,
2024-09-27,28.26712226867676,28.372240615886245,26.747692625798464,26.757249004880507,4013100.0,,,,,
2024-09-30,28.486913681030277,30.402924864560383,28.22889873512382,29.232294849419787,3312800.0,,,,,
2024-10-01,29.490312576293945,29.719660214937207,28.415244494888853,28.668482170802516,2671800.0,,,,,
