Date,Close,High,Low,Open,Volume,"('Close', 'ONON')","('High', 'ONON')","('Low', 'ONON')","('Open', 'ONON')","('Volume', 'ONON')"
2024-06-03,41.2400016784668,43.0099983215332,40.86000061035156,42.869998931884766,4985600.0,,,,,
2024-06-04,40.81999969482422,41.79999923706055,40.59999847412109,41.290000915527344,3825300.0,,,,,
2024-06-05,42.0,42.35499954223633,40.345001220703125,40.59999847412109,3928100.0,,,,,
2024-06-06,42.20000076293945,43.38999938964844,41.95100021362305,43.16999816894531,3700400.0,,,,,
2024-06-07,42.34999847412109,43.060001373291016,41.29999923706055,41.91999816894531,3305500.0,,,,,
2024-06-10,42.72999954223633,43.220001220703125,41.58000183105469,42.08000183105469,4845400.0,,,,,
2024-06-11,43.790000915527344,44.209999084472656,43.09999847412109,43.5,4417700.0,,,,,
2024-06-12,43.630001068115234,44.29999923706055,43.0099983215332,44.0,4167100.0,,,,,
2024-06-13,42.900001525878906,43.720001220703125,42.40999984741211,43.709999084472656,3125200.0,,,,,
2024-06-14,42.0,43.310001373291016,41.7400016784668,43.02000045776367,3388500.0,,,,,
2024-06-17,41.630001068115234,42.47999954223633,39.15999984741211,41.5,6210900.0,,,,,
2024-06-18,42.22999954223633,42.34999847412109,40.790000915527344,41.47999954223633,4278700.0,,,,,
2024-06-20,41.72999954223633,42.0,40.91999816894531,41.90999984741211,6609900.0,,,,,
2024-06-21,39.720001220703125,39.88999938964844,38.18999862670898,39.72999954223633,10222900.0,,,,,
2024-06-24,39.02999877929688,39.720001220703125,38.02000045776367,38.84999847412109,5666900.0,,,,,
2024-06-25,38.7599983215332,39.290000915527344,38.290000915527344,39.11000061035156,3695900.0,,,,,
2024-06-26,38.59999847412109,39.75,38.2599983215332,38.75,4957600.0,,,,,
2024-06-27,39.02999877929688,39.45000076293945,38.04999923706055,38.33000183105469,4631800.0,,,,,
2024-06-28,38.79999923706055,39.38999938964844,37.709999084472656,38.52000045776367,7247000.0,,,,,
2024-07-01,38.02999877929688,39.09199905395508,37.7599983215332,38.93999862670898,3638400.0,,,,,
2024-07-02,37.220001220703125,38.310001373291016,36.72999954223633,38.2599983215332,4493300.0,,,,,
2024-07-03,36.650001525878906,37.5099983215332,36.41999816894531,37.29999923706055,4070700.0,,,,,
2024-07-05,37.18999862670898,37.31100082397461,36.04999923706055,36.75,3181100.0,,,,,
2024-07-08,37.93000030517578,38.02999877929688,37.060001373291016,37.08000183105469,3759800.0,,,,,
2024-07-09,37.20000076293945,38.470001220703125,37.14300155639648,38.21500015258789,3688500.0,,,,,
2024-07-10,36.630001068115234,37.52999877929688,36.119998931884766,37.290000915527344,3780800.0,,,,,
2024-07-11,37.02999877929688,37.33000183105469,36.34999847412109,37.02999877929688,4450500.0,,,,,
2024-07-12,37.5099983215332,37.76499938964844,36.88999938964844,37.34999847412109,3741500.0,,,,,
2024-07-15,37.59000015258789,37.68000030517578,36.7599983215332,37.43000030517578,5932300.0,,,,,
2024-07-16,39.20000076293945,39.77999877929688,38.060001373291016,38.060001373291016,7600800.0,,,,,
2024-07-17,40.36000061035156,41.41999816894531,38.54499816894531,38.84999847412109,8720700.0,,,,,
2024-07-18,40.119998931884766,42.45000076293945,39.98500061035156,41.27999877929688,6778600.0,,,,,
2024-07-19,40.060001373291016,41.13999938964844,40.040000915527344,40.15999984741211,3691300.0,,,,,
2024-07-22,40.58000183105469,40.68000030517578,39.380001068115234,40.25,3821700.0,,,,,
2024-07-23,40.52000045776367,41.86000061035156,40.27999877929688,41.09000015258789,2832100.0,,,,,
2024-07-24,38.5,40.36000061035156,38.45000076293945,40.36000061035156,3738000.0,,,,,
2024-07-25,38.20000076293945,39.03499984741211,37.35200119018555,38.54999923706055,2893400.0,,,,,
2024-07-26,40.220001220703125,40.68000030517578,39.630001068115234,40.0099983215332,3955900.0,,,,,
2024-07-29,39.83000183105469,40.40999984741211,39.5099983215332,40.40999984741211,3145800.0,,,,,
2024-07-30,38.81999969482422,40.26900100708008,38.369998931884766,40.09000015258789,3290800.0,,,,,
2024-07-31,41.41999816894531,41.70000076293945,39.810001373291016,40.209999084472656,5716400.0,,,,,
2024-08-01,40.25,41.540000915527344,39.81999969482422,41.06999969482422,3356700.0,,,,,
2024-08-02,38.66999816894531,39.15999984741211,37.72999954223633,38.560001373291016,5403200.0,,,,,
2024-08-05,37.2400016784668,38.25,35.244998931884766,35.244998931884766,5455700.0,,,,,
2024-08-06,37.83000183105469,38.2599983215332,37.06999969482422,37.52000045776367,4006800.0,,,,,
2024-08-07,36.95000076293945,38.93999862670898,36.834999084472656,37.970001220703125,4551900.0,,,,,
2024-08-08,39.040000915527344,39.08000183105469,37.5,37.540000915527344,4152200.0,,,,,
2024-08-09,40.22999954223633,40.47999954223633,39.04999923706055,39.060001373291016,5315000.0,,,,,
2024-08-12,39.54999923706055,41.38999938964844,39.5,40.65999984741211,9247200.0,,,,,
2024-08-13,41.27000045776367,43.20000076293945,38.29999923706055,41.52999877929688,18710400.0,,,,,
2024-08-14,40.560001373291016,42.0099983215332,40.36000061035156,41.33000183105469,5953700.0,,,,,
2024-08-15,42.72999954223633,43.0,41.79999923706055,42.0,5507100.0,,,,,
2024-08-16,42.540000915527344,42.91999816894531,41.27000045776367,42.5099983215332,4214700.0,,,,,
2024-08-19,42.45000076293945,43.0,42.02000045776367,42.86000061035156,2967000.0,,,,,
2024-08-20,41.72999954223633,42.45000076293945,41.119998931884766,42.45000076293945,4279100.0,,,,,
2024-08-21,43.459999084472656,44.58000183105469,41.93000030517578,42.0,8396700.0,,,,,
2024-08-22,43.18999862670898,44.04199981689453,42.97999954223633,43.5099983215332,3605300.0,,,,,
2024-08-23,44.56999969482422,45.060001373291016,43.4900016784668,43.70000076293945,4719200.0,,,,,
2024-08-26,45.900001525878906,45.93000030517578,44.04999923706055,44.81999969482422,7946600.0,,,,,
2024-08-27,47.91999816894531,48.08000183105469,45.0,45.08000183105469,9530000.0,,,,,
2024-08-28,46.369998931884766,47.52000045776367,46.09000015258789,47.18000030517578,8528400.0,,,,,
2024-08-29,46.91999816894531,47.900001525878906,45.59999847412109,46.375,6242700.0,,,,,
2024-08-30,46.97999954223633,47.31999969482422,46.0099983215332,47.18000030517578,3907300.0,,,,,
2024-09-03,46.06999969482422,47.5,45.619998931884766,47.09000015258789,3899800.0,,,,,
2024-09-04,45.70000076293945,46.27000045776367,42.0,45.209999084472656,5924700.0,,,,,
2024-09-05,44.77999877929688,45.540000915527344,44.59999847412109,45.34000015258789,2942900.0,,,,,
2024-09-06,44.43999862670898,45.20000076293945,43.31999969482422,44.93999862670898,4737100.0,,,,,
2024-09-09,44.36000061035156,45.2760009765625,44.130001068115234,44.9900016784668,3291000.0,,,,,
2024-09-10,45.2599983215332,45.40999984741211,44.130001068115234,44.5,4025000.0,,,,,
2024-09-11,46.41999816894531,46.66999816894531,43.380001068115234,45.0,4485300.0,,,,,
2024-09-12,49.04999923706055,49.34999847412109,47.0,47.40999984741211,6120800.0,,,,,
2024-09-13,48.630001068115234,49.34999847412109,48.37300109863281,48.59000015258789,5443700.0,,,,,
2024-09-16,49.880001068115234,50.084999084472656,48.65999984741211,49.09999847412109,4031500.0,,,,,
2024-09-17,49.25,50.1150016784668,49.25,50.0,3474000.0,,,,,
2024-09-18,50.93999862670898,52.0,49.5099983215332,49.97999954223633,5404400.0,,,,,
2024-09-19,49.72999954223633,52.15999984741211,49.47999954223633,51.810001373291016,7539300.0,,,,,
2024-09-20,49.95000076293945,50.810001373291016,49.040000915527344,49.130001068115234,4626400.0,,,,,
2024-09-23,50.40999984741211,51.20000076293945,49.900001525878906,50.84999847412109,4377500.0,,,,,
2024-09-24,50.56999969482422,51.13999938964844,49.77000045776367,50.54999923706055,2667400.0,,,,,
2024-09-25,50.20000076293945,50.86000061035156,49.803001403808594,50.56999969482422,3463700.0,,,,,
2024-09-26,51.56999969482422,52.060001373291016,50.7599983215332,51.459999084472656,3948500.0,,,,,
2024-09-27,51.130001068115234,51.720001220703125,50.79999923706055,51.59999847412109,4872100.0,,,,,
2024-09-30,50.150001525878906,51.0,49.880001068115234,51.0,3163600.0,,,,,
2024-10-01,49.34999847412109,50.29999923706055,48.709999084472656,50.09999847412109,3605500.0,,,,,
2024-10-02,49.209999084472656,49.540000915527344,48.150001525878906,49.0,3947600.0,,,,,
2024-10-03,49.66999816894531,49.66999816894531,48.52999877929688,48.900001525878906,2392300.0,,,,,
2024-10-04,51.709999084472656,51.81999969482422,50.77999877929688,51.0,3510100.0,,,,,
2024-10-07,50.400001525878906,52.178001403808594,49.790000915527344,51.59999847412109,3304500.0,,,,,
2024-10-08,51.75,52.619998931884766,50.27999877929688,50.34000015258789,3151900.0,,,,,
2024-10-09,50.95000076293945,52.79999923706055,50.91999816894531,52.11000061035156,3280900.0,,,,,
2024-10-10,49.95000076293945,50.54999923706055,49.709999084472656,50.380001068115234,2953700.0,,,,,
2024-10-11,50.0,50.22999954223633,49.54999923706055,49.95000076293945,2640800.0,,,,,
2024-10-14,49.61000061035156,50.31999969482422,48.709999084472656,49.90999984741211,3654800.0,,,,,
2024-10-15,49.38999938964844,49.85599899291992,48.970001220703125,49.25,3342600.0,,,,,
2024-10-16,49.130001068115234,49.5099983215332,48.619998931884766,49.5,2013400.0,,,,,
2024-10-17,48.15999984741211,50.10699844360352,48.04999923706055,49.93000030517578,2612000.0,,,,,
2024-10-18,48.33000183105469,49.19200134277344,47.900001525878906,48.65999984741211,2182200.0,,,,,
2024-10-21,48.310001373291016,48.41999816894531,47.25,48.209999084472656,2641800.0,,,,,
2024-10-22,48.65999984741211,49.22999954223633,47.29999923706055,47.52000045776367,3368000.0,,,,,
2024-10-23,47.380001068115234,48.95000076293945,46.5,48.25,3389900.0,,,,,
2024-10-24,47.59000015258789,48.369998931884766,47.2599983215332,47.90999984741211,2340400.0,,,,,
2024-10-25,50.650001525878906,51.5,48.95000076293945,49.04999923706055,5912000.0,,,,,
2024-10-28,50.61000061035156,51.36000061035156,50.31999969482422,51.0,2781400.0,,,,,
2024-10-29,49.90999984741211,50.43000030517578,48.40999984741211,50.06999969482422,3100500.0,,,,,
2024-10-30,48.810001373291016,49.709999084472656,48.630001068115234,49.630001068115234,2475600.0,,,,,
2024-10-31,47.41999816894531,48.75,47.02000045776367,48.63999938964844,2860300.0,,,,,
2024-11-01,46.5,47.90900039672852,46.27999877929688,47.7599983215332,3347000.0,,,,,
2024-11-04,46.29999923706055,47.47999954223633,46.27999877929688,46.970001220703125,3144400.0,,,,,
2024-11-05,47.880001068115234,47.90999984741211,46.630001068115234,46.900001525878906,2277200.0,,,,,
2024-11-06,47.56999969482422,49.36000061035156,47.10300064086914,49.0,3519200.0,,,,,
2024-11-07,50.380001068115234,50.59999847412109,48.0,48.540000915527344,4784300.0,,,,,
2024-11-08,51.4900016784668,51.75,49.56999969482422,49.720001220703125,4770500.0,,,,,
2024-11-11,52.709999084472656,53.720001220703125,52.0099983215332,52.7400016784668,10659300.0,,,,,
2024-11-12,52.619998931884766,54.0,49.93999862670898,53.95000076293945,10950900.0,,,,,
2024-11-13,52.709999084472656,56.43999862670898,52.70000076293945,54.0,6104200.0,,,,,
2024-11-14,53.34999847412109,53.54999923706055,51.810001373291016,52.720001220703125,2603500.0,,,,,
2024-11-15,51.91999816894531,52.900001525878906,51.7599983215332,52.790000915527344,2616900.0,,,,,
2024-11-18,51.4900016784668,51.650001525878906,49.5099983215332,51.40999984741211,3408500.0,,,,,
2024-11-19,53.400001525878906,53.880001068115234,50.29999923706055,50.59999847412109,3487000.0,,,,,
2024-11-20,53.7400016784668,54.4900016784668,52.75,54.060001373291016,1655400.0,,,,,
2024-11-21,56.18999862670898,56.65999984741211,54.560001373291016,54.97999954223633,4838800.0,,,,,
2024-11-22,58.130001068115234,58.505001068115234,56.875,57.0,4178400.0,,,,,
2024-11-25,58.470001220703125,59.18999862670898,57.52000045776367,58.900001525878906,5555600.0,,,,,
2024-11-26,57.97999954223633,58.77999877929688,57.59999847412109,58.5,2507700.0,,,,,
2024-11-27,57.900001525878906,58.540000915527344,56.84000015258789,58.15999984741211,1889800.0,,,,,
2024-11-29,58.33000183105469,58.70000076293945,57.310001373291016,57.97999954223633,1290200.0,,,,,
2024-12-02,58.52999877929688,59.18999862670898,57.88999938964844,58.63999938964844,3220500.0,,,,,
2024-12-03,59.540000915527344,59.84000015258789,58.02000045776367,58.88999938964844,3441400.0,,,,,
2024-12-04,59.0,59.79999923706055,58.27000045776367,59.09000015258789,2926400.0,,,,,
2024-12-05,59.369998931884766,59.72999954223633,58.43999862670898,59.0,2512900.0,,,,,
2024-12-06,57.63999938964844,60.119998931884766,57.619998931884766,59.95000076293945,3517000.0,,,,,
2024-12-09,55.02000045776367,57.65999984741211,54.88999938964844,57.65999984741211,5251100.0,,,,,
2024-12-10,55.18000030517578,56.040000915527344,54.5,55.20000076293945,2663300.0,,,,,
