Date,Close,High,Low,Open,Volume,"('Close', 'WMB')","('High', 'WMB')","('Low', 'WMB')","('Open', 'WMB')","('Volume', 'WMB')"
2024-06-03,38.72772216796875,39.21914318994149,38.47256104473061,39.18134074093437,7033400.0,,,,,
2024-06-04,39.04903411865234,39.12463901346072,38.35915567620508,38.671016854690095,6443300.0,,,,,
2024-06-05,39.29475402832031,39.36090652156337,38.7466292499744,39.11519417091159,4827100.0,,,,,
2024-06-06,39.1435432434082,39.31365068041812,38.82223320132326,39.16244447030269,4894600.0,,,,,
2024-06-07,38.90932083129883,39.27260297376491,38.804159923201134,38.96667867436169,6157200.0,,,,,
2024-06-10,39.63587951660156,39.83663925115429,39.12919914457945,39.291717887733085,7248100.0,,,,,
2024-06-11,39.54984664916992,39.62632864654863,39.15788552975992,39.42556887372305,4131900.0,,,,,
2024-06-12,39.721923828125,39.94180407998951,39.50204357626049,39.865325736535866,6120900.0,,,,,
2024-06-13,39.6932487487793,39.83664702421374,39.42556905047845,39.616766751057696,5157300.0,,,,,
2024-06-14,39.35863876342773,39.65500098373823,39.21524051246079,39.55940214976026,3602100.0,,,,,
2024-06-17,39.44467926025391,39.73148305654753,39.119638118401326,39.282160512758495,5588800.0,,,,,
2024-06-18,39.970481872558594,40.10432169275259,39.69324016109297,39.731481151680285,4812600.0,,,,,
2024-06-20,40.53452682495117,40.72572449881171,39.84620352909527,40.142565758558085,8130700.0,,,,,
2024-06-21,40.20948791503906,41.29933076298365,40.19992584269593,41.280210265159454,15441600.0,,,,,
2024-06-24,41.21329116821289,41.289769514172974,40.171247720614,40.19036821881955,7541900.0,,,,,
2024-06-25,41.00296401977539,41.31844672897918,40.802204284933886,41.12724541857037,5255300.0,,,,,
2024-06-26,40.42936706542969,41.00296739703983,40.28596515909617,40.9169269826121,4933200.0,,,,,
2024-06-27,40.38156509399414,40.67792366629303,40.113881795543286,40.50584284831096,4534600.0,,,,,
2024-06-28,40.630126953125,40.725725793093446,40.02784405011027,40.58232753314078,8506800.0,,,,,
2024-07-01,40.52496719360352,40.916928283600974,40.27640801449916,40.81176736852764,3161400.0,,,,,
2024-07-02,40.438926696777344,40.73528894350363,40.22860851390708,40.70661002012634,4386200.0,,,,,
2024-07-03,40.91692733764648,41.14636966039858,40.38156799599493,40.45804633900429,3176600.0,,,,,
2024-07-05,40.61100769042969,40.945610934215935,40.40068585987046,40.80220902304153,3182200.0,,,,,
2024-07-08,40.48672103881836,40.955164060764645,40.45804211903894,40.55364094954474,4004500.0,,,,,
2024-07-09,40.52496719360352,40.82132944091363,40.23816701867939,40.352886359276624,3906700.0,,,,,
2024-07-10,40.630126953125,40.65880587574314,40.13300496219274,40.524966041042525,4251700.0,,,,,
2024-07-11,40.79264831542969,40.86913030977811,40.43892820872379,40.582330124695964,3021900.0,,,,,
2024-07-12,41.08900451660156,41.30888474764898,40.89780320577634,41.06032559637936,4332100.0,,,,,
2024-07-15,40.6874885559082,41.45229021832223,40.63968548893196,41.45229021832223,5491100.0,,,,,
2024-07-16,40.48672103881836,40.955164060764645,40.39112220831257,40.8500031590913,4849900.0,,,,,
2024-07-17,40.77352523803711,41.03164281239578,40.56320343255499,40.62056491955784,6105700.0,,,,,
2024-07-18,41.37580490112305,41.872926853428105,40.48672190042424,40.62056537158697,7509800.0,,,,,
2024-07-19,42.06412887573242,42.23620969470027,41.38536767139356,41.71996723779673,8859200.0,,,,,
2024-07-22,42.800254821777344,43.11573391595567,42.083252570535095,42.169292986558645,8500700.0,,,,,
2024-07-23,42.1406135559082,42.81937480366143,42.08325206362943,42.63773190154296,8738200.0,,,,,
2024-07-24,40.62057113647461,42.102375132316936,40.47716922045088,42.06413413512898,10198500.0,,,,,
2024-07-25,39.98004531860352,40.68748914588328,39.86532597929346,40.62056922738058,7779200.0,,,,,
2024-07-26,40.64924621582031,40.80220654324103,39.99916391256681,40.085204324669824,5567500.0,,,,,
2024-07-29,41.04120635986328,41.14636726638685,40.61100430902222,40.76396463300328,5811900.0,,,,,
2024-07-30,41.060325622558594,41.19416544616308,40.486721689717214,40.783083904028345,7504600.0,,,,,
2024-07-31,41.0507698059082,41.57657440284206,40.85957211269106,41.44273091198293,8295900.0,,,,,
2024-08-01,41.21329116821289,41.48097084936639,40.94561148705939,41.21329116821289,6838400.0,,,,,
2024-08-02,40.34332656860352,41.15592764453519,39.84620458035448,41.0698872302832,5833900.0,,,,,
2024-08-05,39.42556381225586,39.58808256552787,38.63207960220012,39.19612149643797,7767700.0,,,,,
2024-08-06,40.94561004638672,41.385370549055104,39.444681988388965,39.91312506078755,9960300.0,,,,,
2024-08-07,41.10812759399414,42.34137229706082,41.060328175001416,41.46184767077462,9581100.0,,,,,
2024-08-08,41.930294036865234,42.00677238391389,41.18461283054544,41.30889060035728,5601600.0,,,,,
2024-08-09,41.35668563842773,41.9111690949077,41.21328738534147,41.9111690949077,6048500.0,,,,,
