Date,Close,High,Low,Open,Volume,"('Close', 'ZENA')","('High', 'ZENA')","('Low', 'ZENA')","('Open', 'ZENA')","('Volume', 'ZENA')"
2024-12-06,6.21999979019165,6.547999858856201,6.090000152587891,6.429999828338623,1280000.0,,,,,
2024-12-09,5.869999885559082,6.440000057220459,5.550000190734863,6.440000057220459,912700.0,,,,,
2024-12-10,6.670000076293945,6.699999809265137,5.570000171661377,5.570000171661377,926000.0,,,,,
2024-12-11,5.690000057220459,6.510000228881836,5.619999885559082,6.5,640100.0,,,,,
2024-12-12,7.289999961853027,7.760000228881836,6.03000020980835,6.860000133514404,19377000.0,,,,,
2024-12-13,6.96999979019165,7.679999828338623,6.5,7.0,1586700.0,,,,,
2024-12-16,7.760000228881836,8.25,6.900000095367432,7.130000114440918,1971300.0,,,,,
2024-12-17,7.380000114440918,8.390000343322754,6.802000045776367,8.0,1892900.0,,,,,
2024-12-18,6.0,7.130000114440918,5.25,7.130000114440918,1304200.0,,,,,
2024-12-19,7.730000019073486,12.199999809265137,6.190000057220459,6.682000160217285,8447500.0,,,,,
2024-12-20,7.71999979019165,9.965999603271484,6.539999961853027,7.139999866485596,2945700.0,,,,,
2024-12-23,8.380000114440918,8.460000038146973,7.78000020980835,7.849999904632568,1103200.0,,,,,
2024-12-24,7.989999771118164,8.359999656677246,7.71999979019165,8.210000038146973,618100.0,,,,,
2024-12-26,7.980000019073486,8.5600004196167,7.635000228881836,8.050000190734863,1201900.0,,,,,
2024-12-27,8.479999542236328,10.0,7.650000095367432,8.279999732971191,2314400.0,,,,,
2024-12-30,9.130000114440918,9.470000267028809,7.89300012588501,8.390000343322754,1456100.0,,,,,
2024-12-31,7.690000057220459,9.079999923706056,7.099999904632568,9.0,1105400.0,,,,,
2025-01-02,7.579999923706055,8.149999618530273,6.902999877929688,7.980000019073486,922500.0,,,,,
2025-01-03,7.539999961853027,7.829999923706055,7.369999885559082,7.699999809265137,741600.0,,,,,
2025-01-06,7.050000190734863,7.61899995803833,6.849999904632568,7.5,889600.0,,,,,
2025-01-07,7.329999923706055,8.0,6.739999771118164,7.980000019073486,2244100.0,,,,,
2025-01-08,6.190000057220459,6.989999771118164,5.679999828338623,6.989999771118164,827000.0,,,,,
2025-01-10,6.099999904632568,6.590000152587891,5.745999813079834,6.590000152587891,952400.0,,,,,
2025-01-13,5.260000228881836,5.980000019073486,5.170000076293945,5.980000019073486,683600.0,,,,,
2025-01-14,6.199999809265137,6.25,5.300000190734863,5.300000190734863,787600.0,,,,,
2025-01-15,6.300000190734863,6.400000095367432,5.880000114440918,6.239999771118164,449000.0,,,,,
2025-01-16,6.400000095367432,6.590000152587891,6.03000020980835,6.53000020980835,717600.0,,,,,
2025-01-17,6.119999885559082,6.550000190734863,6.03000020980835,6.550000190734863,206900.0,,,,,
2025-01-21,6.239999771118164,6.537000179290772,5.959000110626221,6.449999809265137,401800.0,,,,,
2025-01-22,6.079999923706055,6.289999961853027,5.75,6.139999866485596,425300.0,,,,,
2025-01-23,5.920000076293945,6.139999866485596,5.71999979019165,5.980000019073486,319100.0,,,,,
2025-01-24,6.039999961853027,6.059999942779541,5.570000171661377,5.829999923706055,355100.0,,,,,
2025-01-27,5.130000114440918,5.610000133514404,5.0,5.599999904632568,415500.0,,,,,
2025-01-28,4.5,5.25,4.5,5.25,430700.0,,,,,
2025-01-29,4.510000228881836,4.690000057220459,4.449999809265137,4.5,224800.0,,,,,
2025-01-30,4.489999771118164,4.710000038146973,4.489999771118164,4.630000114440918,152200.0,,,,,
2025-01-31,4.860000133514404,5.300000190734863,4.449999809265137,4.510000228881836,298100.0,,,,,
2025-02-03,4.340000152587891,4.538000106811523,4.179999828338623,4.449999809265137,209800.0,,,,,
2025-02-04,4.739999771118164,4.940000057220459,4.429999828338623,4.429999828338623,511500.0,,,,,
2025-02-05,4.659999847412109,4.946000099182129,4.53000020980835,4.739999771118164,188500.0,,,,,
2025-02-06,4.949999809265137,5.059999942779541,4.704999923706055,4.860000133514404,294900.0,,,,,
2025-02-07,4.869999885559082,5.340000152587891,4.75,5.099999904632568,256100.0,,,,,
2025-02-10,4.800000190734863,4.920000076293945,4.769000053405762,4.800000190734863,109600.0,,,,,
2025-02-11,5.619999885559082,5.849999904632568,4.760000228881836,4.78000020980835,856500.0,,,,,
2025-02-12,5.179999828338623,5.514999866485596,5.059999942779541,5.25,451300.0,,,,,
2025-02-13,5.5,5.5980000495910645,5.25,5.289999961853027,235500.0,,,,,
2025-02-14,5.269999980926514,5.78000020980835,5.099999904632568,5.78000020980835,223800.0,,,,,
2025-02-18,4.989999771118164,5.420000076293945,4.900000095367432,5.340000152587891,140000.0,,,,,
2025-02-19,4.909999847412109,5.159999847412109,4.909999847412109,5.0,143000.0,,,,,
2025-02-20,4.769999980926514,4.989999771118164,4.639999866485596,4.900000095367432,168600.0,,,,,
2025-02-21,4.619999885559082,4.900000095367432,4.550000190734863,4.809999942779541,142600.0,,,,,
2025-02-24,4.260000228881836,4.730000019073486,4.170000076293945,4.650000095367432,193100.0,,,,,
2025-02-25,3.930000066757202,4.360000133514404,3.680000066757202,4.050000190734863,246000.0,,,,,
2025-02-26,3.7100000381469727,4.110000133514404,3.7100000381469727,3.930000066757202,111400.0,,,,,
2025-02-27,3.670000076293945,3.9600000381469727,3.5999999046325684,3.9600000381469727,116200.0,,,,,
2025-02-28,3.400000095367432,3.660000085830689,3.3329999446868896,3.5,158700.0,,,,,
2025-03-03,2.700000047683716,3.450000047683716,2.650000095367432,3.2300000190734863,318000.0,,,,,
2025-03-04,2.8399999141693115,3.0199999809265137,2.446000099182129,2.6600000858306885,264500.0,,,,,
2025-03-05,3.009999990463257,3.1700000762939453,2.9200000762939453,3.1600000858306885,146200.0,,,,,
2025-03-06,3.0299999713897705,3.421999931335449,2.869999885559082,3.039999961853028,343300.0,,,,,
2025-03-07,2.940000057220459,3.0480000972747803,2.7799999713897705,2.9800000190734863,137000.0,,,,,
2025-03-10,2.6700000762939453,2.9100000858306885,2.559999942779541,2.859999895095825,107700.0,,,,,
2025-03-11,2.809999942779541,2.970000028610229,2.720000028610229,2.970000028610229,98900.0,,,,,
2025-03-12,4.570000171661377,4.739999771118164,2.859999895095825,2.869999885559082,6892200.0,,,,,
2025-03-13,4.019999980926514,4.659999847412109,3.819999933242798,4.630000114440918,1662500.0,,,,,
2025-03-14,3.490000009536743,4.1479997634887695,3.400000095367432,3.910000085830689,696100.0,,,,,
2025-03-17,3.450000047683716,3.799999952316284,3.4170000553131104,3.569999933242798,381100.0,,,,,
2025-03-18,3.299999952316284,3.940000057220459,3.180000066757202,3.759999990463257,386400.0,,,,,
2025-03-19,3.0799999237060547,3.299999952316284,2.940000057220459,3.200000047683716,274000.0,,,,,
2025-03-20,3.0799999237060547,3.164999961853028,3.0,3.039999961853028,147400.0,,,,,
2025-03-21,2.930000066757202,3.065000057220459,2.869999885559082,3.009999990463257,170300.0,,,,,
2025-03-24,2.990000009536743,3.049999952316284,2.930000066757202,3.009999990463257,145600.0,,,,,
2025-03-25,3.119999885559082,3.200000047683716,2.970000028610229,3.109999895095825,175700.0,,,,,
2025-03-26,2.8299999237060547,3.119999885559082,2.799999952316284,3.069999933242798,228600.0,,,,,
2025-03-27,2.900000095367432,3.059999942779541,2.819999933242798,2.8499999046325684,273300.0,,,,,
2025-03-28,2.799999952316284,2.9600000381469727,2.6730000972747803,2.900000095367432,179100.0,,,,,
2025-03-31,2.5799999237060547,2.650000095367432,2.5,2.5999999046325684,184100.0,,,,,
2025-04-01,2.690000057220459,2.7049999237060547,2.509999990463257,2.569999933242798,136700.0,,,,,
2025-04-02,2.619999885559082,2.75,2.509999990463257,2.559999942779541,201500.0,,,,,
2025-04-03,2.25,2.5199999809265137,2.25,2.5,256000.0,,,,,
2025-04-04,2.0899999141693115,2.289999961853028,2.039999961853028,2.289999961853028,165800.0,,,,,
2025-04-07,2.039999961853028,2.08899998664856,1.8200000524520876,2.049999952316284,184600.0,,,,,
2025-04-08,2.0,2.299999952316284,1.919999957084656,2.240000009536743,159100.0,,,,,
2025-04-09,2.220000028610229,2.5,1.9229999780654907,2.0799999237060547,232500.0,,,,,
2025-04-10,2.190000057220459,2.2690000534057617,2.059999942779541,2.25,114400.0,,,,,
2025-04-11,2.359999895095825,2.400000095367432,2.140000104904175,2.1600000858306885,142500.0,,,,,
2025-04-14,2.25,2.5799999237060547,2.130000114440918,2.400000095367432,205000.0,,,,,
2025-04-15,2.200000047683716,2.450000047683716,2.1600000858306885,2.450000047683716,119600.0,,,,,
2025-04-16,2.1700000762939453,2.2799999713897705,2.109999895095825,2.140000104904175,105600.0,,,,,
2025-04-17,2.200000047683716,2.259999990463257,2.0899999141693115,2.1600000858306885,107100.0,,,,,
2025-04-21,2.049999952316284,2.240000009536743,2.0299999713897705,2.240000009536743,127000.0,,,,,
2025-04-22,2.200000047683716,2.509000062942505,2.039999961853028,2.1600000858306885,723000.0,,,,,
2025-04-23,2.190000057220459,2.2699999809265137,2.1419999599456787,2.25,393900.0,,,,,
2025-04-24,2.5999999046325684,3.0299999713897705,2.400000095367432,2.7300000190734863,48383700.0,,,,,
2025-04-25,2.369999885559082,2.5899999141693115,2.3399999141693115,2.569999933242798,1221600.0,,,,,
2025-04-28,2.200000047683716,2.369999885559082,2.200000047683716,2.319999933242798,498600.0,,,,,
2025-04-29,2.0999999046325684,2.2799999713897705,2.0789999961853027,2.2100000381469727,466200.0,,,,,
2025-04-30,2.109999895095825,2.140000104904175,2.0,2.130000114440918,337800.0,,,,,
2025-05-01,2.200000047683716,2.200000047683716,2.049999952316284,2.109999895095825,174100.0,,,,,
2025-05-02,2.190000057220459,2.2799999713897705,2.150000095367432,2.1600000858306885,320500.0,,,,,
2025-05-05,2.039999961853028,2.259999990463257,2.0299999713897705,2.180000066757202,217500.0,,,,,
2025-05-06,2.049999952316284,2.0999999046325684,2.0,2.069999933242798,247300.0,,,,,
2025-05-07,2.0899999141693115,2.0999999046325684,2.049999952316284,2.049999952316284,98400.0,,,,,
2025-05-08,2.140000104904175,2.25,2.0999999046325684,2.0999999046325684,399100.0,,,,,
2025-05-09,2.0799999237060547,2.180000066757202,2.009999990463257,2.1600000858306885,253400.0,,,,,
2025-05-12,2.130000114440918,2.180000066757202,2.0999999046325684,2.140000104904175,209600.0,,,,,
2025-05-13,2.25,2.3299999237060547,2.1600000858306885,2.1600000858306885,392700.0,,,,,
2025-05-14,2.2100000381469727,2.299999952316284,2.2100000381469727,2.259999990463257,351800.0,,,,,
2025-05-15,2.190000057220459,2.240000009536743,2.130000114440918,2.2300000190734863,954500.0,,,,,
2025-05-16,2.490000009536743,2.640000104904175,2.3299999237060547,2.3299999237060547,1668700.0,,,,,
2025-05-19,2.369999885559082,2.4600000381469727,2.3399999141693115,2.400000095367432,309400.0,,,,,
2025-05-20,2.430000066757202,2.5899999141693115,2.390000104904175,2.450000047683716,474800.0,,,,,
2025-05-21,2.299999952316284,2.490000009536743,2.299999952316284,2.450000047683716,440200.0,,,,,
2025-05-22,2.430000066757202,2.440000057220459,2.309999942779541,2.390000104904175,250600.0,,,,,
2025-05-23,2.5,2.5,2.3399999141693115,2.430000066757202,238900.0,,,,,
2025-05-27,2.650000095367432,3.740000009536743,2.5899999141693115,2.6700000762939453,23443700.0,,,,,
2025-05-28,2.8299999237060547,2.950000047683716,2.650000095367432,2.7300000190734863,1234500.0,,,,,
2025-05-29,2.75,2.970000028610229,2.740000009536743,2.940000057220459,726300.0,,,,,
2025-05-30,2.7699999809265137,2.869999885559082,2.680000066757202,2.700000047683716,386900.0,,,,,
2025-06-02,2.890000104904175,3.130000114440918,2.789999961853028,2.930000066757202,1055800.0,,,,,
2025-06-03,3.0199999809265137,3.1050000190734863,2.900000095367432,2.950000047683716,1256400.0,,,,,
2025-06-04,3.180000066757202,3.190000057220459,3.0,3.0899999141693115,928500.0,,,,,
2025-06-05,4.449999809265137,6.920000076293945,4.150000095367432,4.730000019073486,136712300.0,,,,,
2025-06-06,4.289999961853027,4.78000020980835,4.050000190734863,4.400000095367432,6679800.0,,,,,
2025-06-09,4.539999961853027,5.880000114440918,4.409999847412109,4.659999847412109,11853600.0,,,,,
2025-06-10,4.900000095367432,5.400000095367432,4.699999809265137,5.260000228881836,9175800.0,,,,,
2025-06-11,4.840000152587891,5.449999809265137,4.710000038146973,5.070000171661377,2922700.0,,,,,
2025-06-12,5.050000190734863,5.269999980926514,4.820000171661377,5.099999904632568,3511100.0,,,,,
2025-06-13,4.96999979019165,6.300000190734863,4.869999885559082,5.320000171661377,12748500.0,,,,,
2025-06-16,5.050000190734863,5.28000020980835,4.914000034332275,5.276000022888184,2317200.0,,,,,
2025-06-17,4.71999979019165,5.179999828338623,4.590000152587891,5.178999900817871,2132400.0,,,,,
2025-06-18,4.320000171661377,4.800000190734863,4.130000114440918,4.800000190734863,1706700.0,,,,,
2025-06-20,3.950000047683716,4.400000095367432,3.829999923706055,4.199999809265137,1055200.0,,,,,
2025-06-23,3.7699999809265137,4.079999923706055,3.7300000190734863,3.940000057220459,899500.0,,,,,
2025-06-24,3.859999895095825,4.090000152587891,3.799999952316284,4.050000190734863,1040300.0,,,,,
2025-06-25,3.930000066757202,4.119999885559082,3.819999933242798,4.010000228881836,1219100.0,,,,,
2025-06-26,3.75,3.940000057220459,3.670000076293945,3.940000057220459,783800.0,,,,,
2025-06-27,3.450000047683716,3.75,3.369999885559082,3.75,881400.0,,,,,
2025-06-30,3.670000076293945,3.740000009536743,3.450000047683716,3.5,694700.0,,,,,
2025-07-01,3.490000009536743,3.7100000381469727,3.4800000190734863,3.7100000381469727,604700.0,,,,,
2025-07-02,3.4800000190734863,3.549999952316284,3.3299999237060547,3.450000047683716,700000.0,,,,,
2025-07-03,3.4600000381469727,3.5999999046325684,3.4100000858306885,3.559999942779541,334800.0,,,,,
2025-07-07,3.2799999713897705,3.430000066757202,3.2300000190734863,3.430000066757202,494700.0,,,,,
2025-07-08,3.765000104904175,3.7699999809265137,3.4200000762939453,3.430000066757202,1390000.0,,,,,
2025-07-09,3.890000104904175,3.9800000190734863,3.680999994277954,3.849999904632568,896800.0,,,,,
2025-07-10,4.210000038146973,4.349999904632568,4.010000228881836,4.010000228881836,2685400.0,,,,,
2025-07-11,5.03000020980835,5.050000190734863,4.5,4.599999904632568,4387600.0,,,,,
2025-07-14,6.190000057220459,6.239999771118164,5.03000020980835,5.289999961853027,5868400.0,,,,,
2025-07-15,5.96999979019165,6.599999904632568,5.880000114440918,6.5,3874800.0,,,,,
2025-07-16,6.0,6.21999979019165,5.269999980926514,5.829999923706055,3339100.0,,,,,
2025-07-17,6.480000019073486,7.050000190734863,5.980000019073486,6.110000133514404,4418400.0,,,,,
2025-07-18,5.829999923706055,6.539999961853027,5.739999771118164,6.53000020980835,2219900.0,,,,,
2025-07-21,5.400000095367432,6.28000020980835,5.210000038146973,6.25,2269500.0,,,,,
2025-07-22,5.489999771118164,5.650000095367432,5.199999809265137,5.650000095367432,1074200.0,,,,,
2025-07-23,5.690000057220459,5.71999979019165,5.409999847412109,5.489999771118164,1033800.0,,,,,
2025-07-24,6.010000228881836,6.329999923706055,5.800000190734863,5.900000095367432,2218300.0,,,,,
2025-07-25,5.670000076293945,6.01800012588501,5.489999771118164,5.96999979019165,1474000.0,,,,,
2025-07-28,5.25,5.619999885559082,5.139999866485596,5.480000019073486,1148100.0,,,,,
2025-07-29,4.929999828338623,5.199999809265137,4.820000171661377,5.119999885559082,1228100.0,,,,,
2025-07-30,4.829999923706055,4.997000217437744,4.730000019073486,4.909999847412109,514100.0,,,,,
2025-07-31,4.690000057220459,4.900000095367432,4.630000114440918,4.829999923706055,605300.0,,,,,
2025-08-01,4.389999866485596,4.440000057220459,4.230000019073486,4.309999942779541,839900.0,,,,,
2025-08-04,4.869999885559082,4.960000038146973,4.400000095367432,4.449999809265137,809100.0,,,,,
2025-08-05,5.159999847412109,5.329999923706055,4.920000076293945,5.099999904632568,1380400.0,,,,,
2025-08-06,4.929999828338623,5.164000034332275,4.860000133514404,5.059999942779541,605600.0,,,,,
2025-08-07,5.130000114440918,5.130000114440918,4.960000038146973,5.099999904632568,712900.0,,,,,
2025-08-08,5.039999961853027,5.199999809265137,4.89900016784668,5.150000095367432,709900.0,,,,,
2025-08-11,4.800000190734863,5.038000106811523,4.71999979019165,4.940000057220459,620000.0,,,,,
2025-08-12,5.579999923706055,5.949999809265137,5.170000076293945,5.449999809265137,22183000.0,,,,,
2025-08-13,5.400000095367432,5.456999778747559,4.900000095367432,5.389999866485596,1739000.0,,,,,
2025-08-14,5.170000076293945,5.269999980926514,5.0,5.230000019073486,739700.0,,,,,
2025-08-15,4.929999828338623,5.090000152587891,4.889999866485596,5.090000152587891,704300.0,,,,,
2025-08-18,4.940000057220459,4.949999809265137,4.659999847412109,4.800000190734863,627800.0,,,,,
2025-08-19,4.579999923706055,5.010000228881836,4.550000190734863,4.940000057220459,777700.0,,,,,
2025-08-20,4.590000152587891,4.639999866485596,4.349999904632568,4.579999923706055,762500.0,,,,,
2025-08-21,4.929999828338623,5.059999942779541,4.510000228881836,4.559999942779541,1000900.0,,,,,
2025-08-22,5.0,5.050000190734863,4.800000190734863,4.880000114440918,737500.0,,,,,
2025-08-25,5.099999904632568,5.139999866485596,4.90500020980835,5.03000020980835,793200.0,,,,,
2025-08-26,4.940000057220459,5.190000057220459,4.88100004196167,5.010000228881836,792400.0,,,,,
2025-08-27,4.880000114440918,4.989999771118164,4.852000236511231,4.929999828338623,632300.0,,,,,
2025-08-28,5.130000114440918,5.298999786376953,4.78000020980835,4.860000133514404,1138900.0,,,,,
2025-08-29,4.929999828338623,5.150000095367432,4.909999847412109,5.130000114440918,412400.0,,,,,
2025-09-02,4.960000038146973,5.130000114440918,4.800000190734863,5.03000020980835,928300.0,,,,,
2025-09-03,4.760000228881836,4.980000019073486,4.710000038146973,4.940000057220459,707500.0,,,,,
2025-09-04,4.71999979019165,4.800000190734863,4.670000076293945,4.75,276800.0,,,,,
2025-09-05,4.809999942779541,4.840000152587891,4.650000095367432,4.760000228881836,562300.0,,,,,
2025-09-08,4.760000228881836,4.880000114440918,4.699999809265137,4.809999942779541,346800.0,,,,,
2025-09-09,4.710000038146973,4.800000190734863,4.660999774932861,4.75,340300.0,,,,,
2025-09-10,4.630000114440918,4.809999942779541,4.586999893188477,4.75,689200.0,,,,,
2025-09-11,4.900000095367432,4.940000057220459,4.639999866485596,4.639999866485596,778500.0,,,,,
2025-09-12,4.980000019073486,5.059999942779541,4.869999885559082,5.0,817000.0,,,,,
2025-09-15,4.880000114440918,5.159999847412109,4.840000152587891,5.019999980926514,742400.0,,,,,
2025-09-16,5.170000076293945,5.199999809265137,4.78000020980835,4.900000095367432,1018600.0,,,,,
2025-09-17,5.320000171661377,5.369999885559082,5.059999942779541,5.150000095367432,1485100.0,,,,,
2025-09-18,5.389999866485596,5.46999979019165,5.224999904632568,5.400000095367432,872200.0,,,,,
2025-09-19,5.329999923706055,5.525000095367432,5.315000057220459,5.369999885559082,735700.0,,,,,
2025-09-22,5.639999866485596,5.670000076293945,5.010000228881836,5.230000019073486,1034200.0,,,,,
2025-09-23,5.5,5.820000171661377,5.5,5.659999847412109,1121300.0,,,,,
2025-09-24,5.150000095367432,5.789999961853027,5.090000152587891,5.550000190734863,1002900.0,,,,,
2025-09-25,5.010000228881836,5.150000095367432,4.809999942779541,5.010000228881836,870500.0,,,,,
2025-09-26,4.96999979019165,5.078999996185303,4.880000114440918,5.039999961853027,456100.0,,,,,
2025-09-29,4.789999961853027,5.079999923706055,4.760000228881836,5.0,654600.0,,,,,
2025-09-30,4.800000190734863,4.929999828338623,4.730000019073486,4.800000190734863,716000.0,,,,,
2025-10-01,5.079999923706055,5.099999904632568,4.800000190734863,4.820000171661377,1219400.0,,,,,
2025-10-02,5.400000095367432,5.429999828338623,5.170000076293945,5.190000057220459,1872500.0,,,,,
2025-10-03,5.239999771118164,5.550000190734863,5.210000038146973,5.440000057220459,1363200.0,,,,,
2025-10-06,5.769999980926514,6.019999980926514,5.400000095367432,5.420000076293945,2897400.0,,,,,
2025-10-07,5.769999980926514,6.375,5.664000034332275,6.0,2744800.0,,,,,
2025-10-08,5.590000152587891,5.909999847412109,5.460000038146973,5.849999904632568,1246900.0,,,,,
2025-10-09,5.610000133514404,5.800000190734863,5.429999828338623,5.53000020980835,1051900.0,,,,,
2025-10-10,5.940000057220459,6.75,5.71999979019165,5.760000228881836,5704200.0,,,,,
2025-10-13,6.639999866485596,6.78000020980835,5.940000057220459,6.360000133514404,3063800.0,,,,,
2025-10-14,6.690000057220459,6.71999979019165,6.130000114440918,6.630000114440918,2041100.0,,,,,
2025-10-15,6.170000076293945,7.109000205993652,5.949999809265137,6.840000152587891,2565300.0,,,,,
2025-10-16,5.800000190734863,6.900000095367432,5.75,6.550000190734863,2796100.0,,,,,
2025-10-17,5.320000171661377,5.789999961853027,5.21999979019165,5.789999961853027,1902200.0,,,,,
2025-10-20,,,,,,5.389999866485596,5.625999927520752,5.369999885559082,5.599999904632568,963500.0
2025-10-21,,,,,,5.170000076293945,5.465000152587891,5.130000114440918,5.465000152587891,1151000.0
2025-10-22,,,,,,4.789999961853027,5.079999923706055,4.599999904632568,5.0,1659400.0
2025-10-23,,,,,,4.829999923706055,4.880000114440918,4.710000038146973,4.820000171661377,874700.0
2025-10-24,,,,,,4.96999979019165,5.190000057220459,4.949999809265137,5.0,1092000.0
2025-10-27,,,,,,4.920000076293945,5.099999904632568,4.869999885559082,5.079999923706055,787100.0
2025-10-28,,,,,,4.800000190734863,5.070000171661377,4.739999771118164,4.949999809265137,771300.0
2025-10-29,,,,,,4.579999923706055,4.809999942779541,4.554999828338623,4.789999961853027,1096800.0
2025-10-30,,,,,,4.349999904632568,4.599999904632568,4.269999980926514,4.559999942779541,1122500.0
2025-10-31,,,,,,4.630000114440918,4.659999847412109,4.421000003814697,4.510000228881836,841600.0
2025-11-03,,,,,,4.409999847412109,4.670000076293945,4.360000133514404,4.619999885559082,592500.0
2025-11-04,,,,,,4.190000057220459,4.360000133514404,4.119999885559082,4.199999809265137,737800.0
2025-11-05,,,,,,4.289999961853027,4.289999961853027,4.139999866485596,4.230000019073486,346500.0
2025-11-06,,,,,,4.059999942779541,4.380000114440918,4.03000020980835,4.380000114440918,697000.0
2025-11-07,,,,,,4.070000171661377,4.070000171661377,3.7100000381469727,3.9000000953674316,977900.0
2025-11-10,,,,,,3.9200000762939453,4.199999809265137,3.9100000858306885,4.199999809265137,657900.0
2025-11-11,,,,,,3.859999895095825,4.340000152587891,3.7300000190734863,4.260000228881836,10534100.0
2025-11-12,,,,,,4.079999923706055,4.199999809265137,3.809999942779541,3.8499999046325684,1861500.0
2025-11-13,,,,,,3.799999952316284,4.010000228881836,3.6549999713897705,3.950000047683716,1062400.0
2025-11-14,,,,,,3.549999952316284,3.75,3.4100000858306885,3.440000057220459,1077400.0
