Date,Close,High,Low,Open,Volume,"('Close', 'CCCX')","('High', 'CCCX')","('Low', 'CCCX')","('Open', 'CCCX')","('Volume', 'CCCX')"
2025-07-07,10.220000267028809,10.479999542236328,10.1850004196167,10.479999542236328,11000.0,,,,,
2025-07-08,10.15999984741211,10.199999809265137,10.15999984741211,10.199999809265137,480700.0,,,,,
2025-07-09,10.170000076293944,10.170000076293944,10.164999961853027,10.170000076293944,45800.0,,,,,
2025-07-10,10.149999618530272,10.15999984741211,10.149999618530272,10.15999984741211,27000.0,,,,,
2025-07-11,10.149999618530272,10.15999984741211,10.149999618530272,10.15999984741211,1456100.0,,,,,
2025-07-14,10.109999656677246,10.149999618530272,10.100000381469728,10.100000381469728,65800.0,,,,,
2025-07-15,10.100000381469728,10.149999618530272,10.029999732971191,10.149999618530272,533500.0,,,,,
2025-07-16,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,600.0,,,,,
2025-07-17,10.135000228881836,10.149999618530272,10.119999885559082,10.119999885559082,62700.0,,,,,
2025-07-18,10.119999885559082,10.15999984741211,10.119999885559082,10.137999534606934,174000.0,,,,,
2025-07-21,10.15999984741211,10.15999984741211,10.109999656677246,10.15999984741211,179400.0,,,,,
2025-07-22,10.149999618530272,10.157999992370604,10.140000343322754,10.154999732971191,61900.0,,,,,
2025-07-23,10.15999984741211,10.15999984741211,10.140000343322754,10.15999984741211,118800.0,,,,,
2025-07-24,10.154999732971191,10.15999984741211,10.149999618530272,10.154000282287598,647400.0,,,,,
2025-07-25,10.15999984741211,10.15999984741211,10.144000053405762,10.144000053405762,1300.0,,,,,
2025-07-28,10.15999984741211,10.15999984741211,10.149999618530272,10.15999984741211,105400.0,,,,,
2025-07-29,10.15999984741211,10.15999984741211,10.149999618530272,10.149999618530272,30000.0,,,,,
2025-07-30,10.15999984741211,10.15999984741211,10.140000343322754,10.140000343322754,93200.0,,,,,
2025-07-31,10.145000457763672,10.15999984741211,10.140000343322754,10.149999618530272,45200.0,,,,,
2025-08-01,10.140000343322754,10.15999984741211,10.109999656677246,10.119999885559082,55800.0,,,,,
2025-08-04,10.149999618530272,10.149999618530272,10.109999656677246,10.145000457763672,116600.0,,,,,
2025-08-05,10.149999618530272,10.149999618530272,10.149999618530272,10.149999618530272,50400.0,,,,,
2025-08-06,10.140000343322754,10.149999618530272,10.140000343322754,10.149999618530272,1100.0,,,,,
2025-08-07,10.140000343322754,10.15999984741211,10.130000114440918,10.130000114440918,30800.0,,,,,
2025-08-08,10.140999794006348,10.149999618530272,10.140999794006348,10.149999618530272,2300.0,,,,,
2025-08-11,10.135000228881836,10.140000343322754,10.109999656677246,10.140000343322754,146200.0,,,,,
2025-08-12,10.130000114440918,10.140000343322754,10.119999885559082,10.119999885559082,18500.0,,,,,
2025-08-13,10.119999885559082,10.144000053405762,10.119999885559082,10.144000053405762,25700.0,,,,,
2025-08-14,10.125,10.130000114440918,10.119999885559082,10.130000114440918,161300.0,,,,,
2025-08-15,10.140000343322754,10.140000343322754,10.119999885559082,10.119999885559082,101000.0,,,,,
2025-08-18,10.119999885559082,10.140000343322754,10.119999885559082,10.140000343322754,2700.0,,,,,
2025-08-19,10.104999542236328,10.130000114440918,10.100000381469728,10.109999656677246,45200.0,,,,,
2025-08-20,10.130000114440918,10.149999618530272,10.100000381469728,10.100000381469728,364100.0,,,,,
2025-08-21,10.125,10.140000343322754,10.119999885559082,10.140000343322754,18600.0,,,,,
2025-08-22,10.119999885559082,10.130000114440918,10.119999885559082,10.130000114440918,1700.0,,,,,
2025-08-25,10.109999656677246,10.111000061035156,10.100000381469728,10.109999656677246,9500.0,,,,,
2025-08-26,10.114999771118164,10.130000114440918,10.100000381469728,10.100000381469728,7000.0,,,,,
2025-08-27,10.100000381469728,10.119999885559082,10.100000381469728,10.109999656677246,38800.0,,,,,
2025-08-28,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,13500.0,,,,,
2025-08-29,10.119999885559082,10.119999885559082,10.109999656677246,10.119999885559082,70300.0,,,,,
2025-09-02,10.114999771118164,10.130000114440918,10.114999771118164,10.119999885559082,47400.0,,,,,
2025-09-03,10.114999771118164,10.119999885559082,10.109999656677246,10.119999885559082,177900.0,,,,,
2025-09-04,10.109999656677246,10.119999885559082,10.109999656677246,10.119999885559082,2500.0,,,,,
2025-09-05,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,3300.0,,,,,
2025-09-08,10.199999809265137,10.31999969482422,10.149999618530272,10.31999969482422,4082300.0,,,,,
2025-09-09,10.260000228881836,10.300000190734863,10.220000267028809,10.239999771118164,2476500.0,,,,,
2025-09-10,10.260000228881836,10.300000190734863,10.239999771118164,10.300000190734863,971500.0,,,,,
2025-09-11,10.279999732971191,10.300000190734863,10.260000228881836,10.300000190734863,686400.0,,,,,
2025-09-12,10.369999885559082,10.460000038146973,10.289999961853027,10.31999969482422,2403700.0,,,,,
2025-09-15,10.479999542236328,10.520000457763672,10.43000030517578,10.43000030517578,2242900.0,,,,,
2025-09-16,10.6899995803833,10.760000228881836,10.470000267028809,10.510000228881836,969400.0,,,,,
2025-09-17,11.020000457763672,11.100000381469728,10.710000038146973,10.739999771118164,2153300.0,,,,,
2025-09-18,11.25,11.380000114440918,11.128999710083008,11.140000343322754,2499800.0,,,,,
2025-09-19,12.170000076293944,12.255000114440918,11.57800006866455,11.649999618530272,5752100.0,,,,,
2025-09-22,12.3100004196167,12.81999969482422,12.100000381469728,12.5,2983900.0,,,,,
2025-09-23,12.670000076293944,12.979999542236328,12.31999969482422,12.489999771118164,3173500.0,,,,,
2025-09-24,13.5,13.68000030517578,12.630000114440918,12.800000190734863,4339800.0,,,,,
2025-09-25,13.34000015258789,13.800000190734863,12.5600004196167,12.859999656677246,3384200.0,,,,,
2025-09-26,13.5,13.68000030517578,12.720000267028809,13.489999771118164,2834700.0,,,,,
2025-09-29,13.09000015258789,13.699999809265137,12.899999618530272,13.699999809265137,1594800.0,,,,,
2025-09-30,12.859999656677246,13.380000114440918,12.460000038146973,13.15999984741211,2247400.0,,,,,
2025-10-01,12.890000343322754,13.100000381469728,12.760000228881836,12.800000190734863,1213200.0,,,,,
2025-10-02,13.300000190734863,13.3100004196167,12.829999923706056,12.979999542236328,1577900.0,,,,,
2025-10-03,14.449999809265137,14.899999618530272,13.5,13.81999969482422,7131100.0,,,,,
2025-10-06,15.989999771118164,17.190000534057617,14.8100004196167,15.75,11372500.0,,,,,
2025-10-07,18.229999542236328,19.13999938964844,16.270000457763672,17.5,12917200.0,,,,,
2025-10-08,19.290000915527344,21.600000381469727,18.479999542236328,19.270000457763672,11438600.0,,,,,
2025-10-09,21.59000015258789,22.040000915527344,19.81999969482422,20.36000061035156,7961300.0,,,,,
2025-10-10,22.40999984741211,25.5,19.290000915527344,24.19499969482422,17069900.0,,,,,
2025-10-13,25.950000762939453,27.190000534057617,23.11000061035156,24.32999992370605,7946800.0,,,,,
2025-10-14,24.32999992370605,27.5,23.81999969482422,26.549999237060547,7817400.0,,,,,
2025-10-15,22.899999618530277,26.489999771118164,20.65999984741211,26.0,9839800.0,,,,,
2025-10-16,19.739999771118164,24.15999984741211,18.899999618530277,23.88999938964844,9161500.0,,,,,
2025-10-17,21.100000381469727,21.68000030517578,18.07999992370605,19.700000762939453,7532000.0,,,,,
2025-10-20,,,,,,21.5,22.280000686645508,19.559999465942383,21.6299991607666,5831400.0
2025-10-21,,,,,,18.610000610351562,21.766000747680664,18.5,21.190000534057617,6095400.0
2025-10-22,,,,,,16.979999542236328,17.950000762939453,13.84000015258789,17.8700008392334,14102100.0
2025-10-23,,,,,,19.579999923706055,19.770000457763672,17.450000762939453,18.174999237060547,8623800.0
2025-10-24,,,,,,20.489999771118164,22.229999542236328,19.700000762939453,20.540000915527344,5491700.0
2025-10-27,,,,,,21.34000015258789,23.170000076293945,20.799999237060547,21.674999237060547,6060800.0
2025-10-28,,,,,,20.329999923706055,24.219999313354492,18.709999084472656,21.440000534057617,15361100.0
2025-10-29,,,,,,19.479999542236328,20.899999618530273,18.600000381469727,20.350000381469727,5092800.0
2025-10-30,,,,,,17.860000610351562,19.59000015258789,17.760000228881836,18.5,4508900.0
2025-10-31,,,,,,19.260000228881836,19.59000015258789,18.260000228881836,18.639999389648438,3420100.0
2025-11-03,,,,,,17.3700008392334,19.489999771118164,17.0,19.31999969482422,3296300.0
2025-11-04,,,,,,15.510000228881836,17.350000381469727,14.890000343322754,16.299999237060547,4222200.0
2025-11-05,,,,,,18.469999313354492,18.989999771118164,16.100000381469727,16.899999618530273,5169700.0
2025-11-06,,,,,,17.719999313354492,18.940000534057617,17.229999542236328,18.799999237060547,2504800.0
2025-11-07,,,,,,18.68000030517578,18.75,16.200000762939453,16.6299991607666,3056000.0
2025-11-10,,,,,,17.329999923706055,19.049999237060547,17.110000610351562,18.940000534057617,2707000.0
2025-11-11,,,,,,17.670000076293945,18.579999923706055,16.600000381469727,16.75,2344300.0
2025-11-12,,,,,,17.1200008392334,19.25,16.860000610351562,17.670000076293945,3796100.0
2025-11-13,,,,,,16.059999465942383,17.149999618530273,15.75,17.0,4273000.0
2025-11-14,,,,,,15.970000267028809,16.850000381469727,15.3100004196167,15.479999542236328,3226500.0
2025-11-17,,,,,,14.789999961853027,16.350000381469727,14.449999809265137,15.630000114440918,3313600.0
2025-11-18,,,,,,14.569999694824219,15.149999618530273,13.680000305175781,14.449999809265137,3888100.0
