Date,Close,High,Low,Open,Volume,"('Close', 'BBWI')","('High', 'BBWI')","('Low', 'BBWI')","('Open', 'BBWI')","('Volume', 'BBWI')"
2024-07-18,37.49990081787109,39.776440596654176,37.44177881968478,37.99395997513975,4406100.0,,,,,
2024-07-19,36.39553451538086,37.65489484241658,36.250222144956815,37.52896139652597,2913000.0,,,,,
2024-07-22,36.308349609375,36.74428304653737,35.49460842515433,36.6570963591049,2790000.0,,,,,
2024-07-23,35.87242126464844,36.35679099793485,35.75617356338508,36.2211680638863,2532200.0,,,,,
2024-07-24,33.27619552612305,34.87461694774009,33.12119737639543,34.53555965003824,4856100.0,,,,,
2024-07-25,32.09433364868164,33.75087694438422,31.978082273390605,33.712126485953874,5859600.0,,,,,
2024-07-26,33.10182189941406,33.42150765953741,32.46245407461472,32.55933022712817,3773800.0,,,,,
2024-07-29,34.03181457519531,34.29337464449377,33.07276098776763,33.15026190998082,2958200.0,,,,,
2024-07-30,35.465553283691406,35.649612456240845,34.060880285546695,34.17712798950171,3123800.0,,,,,
2024-07-31,35.60116958618164,36.49240797615712,35.57210858947072,35.581794356558625,3284200.0,,,,,
2024-08-01,34.03181457519531,36.08554097302901,33.47963343849213,35.746483676964736,3006300.0,,,,,
2024-08-02,32.162147521972656,33.02432496192897,31.987774141369425,32.93713827162735,4421100.0,,,,,
2024-08-05,30.25372886657715,30.796224222350187,29.80810966118177,30.70903753473393,7346600.0,,,,,
2024-08-06,30.670289993286133,31.05778724077793,30.205295513564547,30.650914761366774,6136500.0,,,,,
2024-08-07,29.60467338562012,31.18371767935804,29.49811331585072,31.048094764529548,3933100.0,,,,,
2024-08-08,30.82528686523437,30.89309832639496,29.69186171344302,29.88561032909361,3247500.0,,,,,
2024-08-09,30.45716667175293,30.989972592488968,30.17623136421026,30.757475362655583,2300600.0,,,,,
2024-08-12,30.340919494628903,30.60247959144699,30.030923164055125,30.42810619356827,2912100.0,,,,,
2024-08-13,30.612165451049805,31.16434476643889,30.321542522021502,30.57341498808985,3111500.0,,,,,
2024-08-14,30.41841697692871,30.970598142677936,30.08904543109167,30.718725675407036,2767500.0,,,,,
2024-08-15,31.88121795654297,32.617458377319274,31.309661482940395,31.61965783857758,4033700.0,,,,,
2024-08-16,32.65620422363281,33.22776061634003,31.55184190105049,31.745590519763496,3599500.0,,,,,
2024-08-19,33.18901443481445,33.42151354635141,32.656208436208594,32.656208436208594,3898000.0,,,,,
2024-08-20,32.17183303833008,33.32463523392023,31.890897738946983,33.03401047155297,3592100.0,,,,,
2024-08-21,33.52806854248047,33.69275245348826,32.31714438937411,32.4430815360224,3518700.0,,,,,
2024-08-22,32.97589111328125,33.63463422189985,32.50120716616433,33.49901129285149,3257200.0,,,,,
2024-08-23,34.69095230102539,34.72993179293647,33.28772404782708,33.44363829818245,3332400.0,,,,,
2024-08-26,34.26218795776367,35.22690990694842,33.716486240142224,34.63248568462426,5043000.0,,,,,
2024-08-27,33.83341598510742,34.18422387614097,33.5020978343855,33.999073201824444,7204700.0,,,,,
2024-08-28,31.465473175048828,33.511848021180406,31.026963217366728,33.02461556093111,10274100.0,,,,,
2024-08-29,30.20840835571289,31.689595276003068,29.95504728840188,31.660362521965236,5041200.0,,,,,
2024-08-30,29.974538803100582,30.39355898310483,29.41909413979978,30.383814111634475,5164100.0,,,,,
2024-09-03,29.71143341064453,30.695643144013705,29.643221167707576,30.023261869010167,6996700.0,,,,,
2024-09-04,28.75645637512207,29.877090519655447,28.668754394723063,29.458070359670007,10955100.0,,,,,
2024-09-05,28.659011840820312,29.584754216037148,28.639522097234973,28.90262805970429,7738300.0,,,,,
2024-09-06,27.85995101928711,28.82467102576675,27.75275928790796,28.551820190730837,5835900.0,,,,,
2024-09-09,26.83676147460937,28.015862990041065,26.81727173254172,28.00611811900724,6597800.0,,,,,
2024-09-10,26.027956008911133,26.79778415496669,25.979233508450715,26.79778415496669,8005900.0,,,,,
2024-09-11,26.300806045532227,26.40799777366416,25.54072279437199,25.920765349274205,6155800.0,,,,,
2024-09-12,26.56391143798828,26.719825661798293,25.949997555422712,26.388507471540976,6355000.0,,,,,
2024-09-13,26.51518821716309,27.50914283051071,26.456720845390944,27.002420652100835,4164700.0,,,,,
2024-09-16,28.17177963256836,28.483608097897253,26.476210958359317,26.476210958359317,6891100.0,,,,,
2024-09-17,28.415393829345703,28.873391622842785,28.269224478965285,28.317946976210717,4261000.0,,,,,
2024-09-18,28.95134735107422,29.69194079743193,28.532329062298658,28.532329062298658,4203600.0,,,,,
2024-09-19,29.155988693237305,30.130453553494373,28.61028889191373,29.72117823784064,4266200.0,,,,,
2024-09-20,28.532331466674805,29.165733247214263,28.220501153527746,29.058541518987333,9059400.0,,,,,
2024-09-23,29.565263748168945,29.886837074872208,28.395905182714795,28.610288639613103,6054100.0,,,,,
2024-09-24,29.302156448364254,29.974537685597568,29.233944209259043,29.75041122606784,3131700.0,,,,,
2024-09-25,29.750411987304688,29.877091597649475,28.95134926387792,29.2729244427064,4058900.0,,,,,
2024-09-26,30.92951393127441,30.987981301504917,29.984283701530543,30.0135164573237,4114500.0,,,,,
2024-09-27,31.562917709350582,31.82602368003502,31.06594038427253,31.212109748438003,3913400.0,,,,,
2024-09-30,31.10491752624512,31.816278266505364,30.45202601415585,31.504449817503478,55121800.0,,,,,
2024-10-01,30.296112060546875,31.2803199145178,29.65296541406876,30.880791336975395,5105800.0,,,,,
2024-10-02,29.448326110839844,30.42279092817776,29.24368939134807,30.29611131972725,4331300.0,,,,,
2024-10-03,28.814922332763672,29.078028261088477,28.201010358649807,29.03904877897635,3708200.0,,,,,
2024-10-04,29.155988693237305,30.081731053939208,28.86364997861787,29.360625421742064,4786500.0,,,,,
2024-10-07,29.01956558227539,29.389861428911185,28.60054537513205,29.165734946509406,3314900.0,,,,,
2024-10-08,28.824668884277344,29.51653986296371,28.561562940608837,28.697989277313308,3001700.0,,,,,
2024-10-09,28.85390281677246,29.117006895589043,28.532329512757464,28.81492333330685,3430700.0,,,,,
2024-10-10,30.42279052734375,30.51049250844018,28.561562899442382,28.66875462270338,5556700.0,,,,,
2024-10-11,30.627429962158203,31.14389513350188,30.07198530539167,30.31560151335202,4852000.0,,,,,
2024-10-14,30.23764419555664,31.15363979303565,29.964793375384332,31.085427552653616,3780300.0,,,,,
2024-10-15,30.31559944152832,31.377766184336554,29.984281272653604,30.08172812090688,3136200.0,,,,,
2024-10-16,31.64087677001953,31.923468768358507,30.40330589009153,30.588452884491364,4215600.0,,,,,
2024-10-17,31.20236587524414,31.84551254676659,30.84181305216919,31.49470459552007,2449700.0,,,,,
2024-10-18,31.124406814575195,31.523935382712395,30.84181112514032,31.484959615122424,1627300.0,,,,,
2024-10-21,29.78938865661621,31.104916509139898,29.48730508885404,30.98797991526584,5139700.0,,,,,
2024-10-22,29.058542251586918,29.740668406992267,28.649266930072557,29.740668406992267,5034300.0,,,,,
2024-10-23,28.71747589111328,29.44832446322624,28.454371817722084,29.194963401856462,3385700.0,,,,,
2024-10-24,29.18522453308105,29.37037152607681,28.65901259430753,28.98058593734325,3728700.0,,,,,
2024-10-25,29.6042423248291,29.838115532333084,28.980585394536515,29.370370975969383,5231500.0,,,,,
2024-10-28,28.69799041748047,29.78939000261275,28.66875580303,29.604241161714807,4518100.0,,,,,
2024-10-29,28.103565216064453,28.80517920882873,27.869693885143025,28.49335076760016,4165000.0,,,,,
2024-10-30,28.09382057189941,28.746712072987613,28.02560833216013,28.064585958306523,2912000.0,,,,,
2024-10-31,27.65531349182129,28.093823447376664,27.27527276943618,27.957398953934693,4074500.0,,,,,
2024-11-01,28.1815242767334,28.542077098509324,27.61633472323045,27.674802095346138,4339400.0,,,,,
2024-11-04,30.48126220703125,30.646921311474408,28.18152448856018,28.2497367329819,7814900.0,,,,,
2024-11-05,30.812580108642575,30.86130260884529,30.18892132591133,30.30585792849977,4249600.0,,,,,
2024-11-06,30.939258575439453,31.562915476367216,30.24738943330324,30.734621851814097,8226100.0,,,,,
2024-11-07,30.939258575439453,31.533682720788835,30.607940382160532,31.163385041879845,4734100.0,,,,,
2024-11-08,29.233943939208984,30.14019649870752,28.96109312666449,29.56526211921155,9932700.0,,,,,
2024-11-11,30.70538711547852,31.00747069333352,29.389859219002123,29.68219792548836,13807400.0,,,,,
2024-11-12,30.75411033630371,31.09517340764768,30.374069637213,30.82232257884366,3414200.0,,,,,
2024-11-13,30.802833557128903,31.28031923728099,30.5884501071816,30.9684926508863,2739400.0,,,,,
2024-11-14,30.529985427856445,31.12440961522854,30.44228343763288,30.95875050687784,4546300.0,,,,,
2024-11-15,30.734621047973636,30.7735986739401,29.857601230676533,30.53972734220892,3106100.0,,,,,
2024-11-18,30.646921157836918,31.085429237768665,30.033007243830507,30.9295150059737,3991400.0,,,,,
2024-11-19,29.662710189819336,30.481260802449608,29.34113686761774,30.44228131677951,4626300.0,,,,,
2024-11-20,29.73092269897461,30.01351653805229,29.05854143426067,29.370369887854324,4069200.0,,,,,
2024-11-21,29.964794158935547,30.101218643267,29.009819051327007,29.643220832551275,5367600.0,,,,,
2024-11-22,30.121726989746094,30.857360200941205,30.07268552399122,30.465022862466213,6853600.0,,,,,
2024-11-25,35.094608306884766,36.8208963923396,34.143191867984065,35.82043474451048,29582200.0,,,,,
2024-11-26,34.55514907836914,35.300592946054635,34.02549218421754,35.21231679702937,8740400.0,,,,,
2024-11-27,35.21231460571289,35.99698935842564,34.96710351163863,35.016144982128615,5967800.0,,,,,
2024-11-29,35.545799255371094,36.09506967146765,35.23192563551352,35.23192563551352,3250200.0,,,,,
2024-12-02,36.79146957397461,37.36036108757001,35.97737071682422,36.29124060652367,6615300.0,,,,,
2024-12-03,36.18334579467773,36.96802048996013,36.18334579467773,36.53645034296083,3985500.0,,,,,
2024-12-04,37.37016677856445,37.419211987448016,35.78120004128884,36.01660432240795,4856600.0,,,,,
2024-12-05,36.0754508972168,37.68403489439818,36.06564410087376,37.28188889510283,4576500.0,,,,,
2024-12-06,35.89889907836914,37.0170646982601,35.73215734708764,36.86012976344411,5625800.0,,,,,
2024-12-09,38.43928909301758,38.79239366101661,36.00679553100954,36.29124129318923,6570200.0,,,,,
2024-12-10,37.79193115234375,38.72373402192944,37.546720067801424,38.43928826587052,4506700.0,,,,,
2024-12-11,37.60557174682617,38.22350472213383,37.46825413934096,37.79193082246694,3930000.0,,,,,
2024-12-12,36.68357849121094,38.09599294294734,36.61491968921414,38.09599294294734,2815700.0,,,,,
2024-12-13,37.48787307739258,37.58595601789636,36.48741136943182,36.79147072996813,3182000.0,,,,,
2024-12-16,37.88020706176758,39.4299429026174,37.34074342738443,37.36036076302327,4863300.0,,,,,
2024-12-17,37.92924880981445,38.08618749608265,37.28189169545501,37.88020734116776,3743800.0,,,,,
2024-12-18,37.74288940429688,39.00817948915639,37.59576499963537,38.11561129769621,3831300.0,,,,,
2024-12-19,37.84097671508789,38.30197101401775,36.92879117276234,38.09599459907307,3385400.0,,,,,
2024-12-20,38.51775741577149,39.33185626672544,37.448636942862656,37.78212416583305,8581000.0,,,,,
2024-12-23,38.24312210083008,38.67469225935927,37.31131923832751,38.29216356904091,2819900.0,,,,,
2024-12-24,38.34120559692383,38.46871640943264,37.85078342440836,38.26273625334172,981100.0,,,,,
2024-12-26,37.46825408935547,38.46871575321559,37.438826215202056,38.40005694956458,2780000.0,,,,,
2024-12-27,37.448638916015625,37.94886790601597,37.07591700208681,37.29170396409155,2752800.0,,,,,
2024-12-30,38.13522720336914,38.351010403773046,36.8405130344495,36.90917183570857,3019800.0,,,,,
2024-12-31,38.0273323059082,38.96894189496094,37.76250390743264,38.35100896518462,2361200.0,,,,,
2025-01-02,37.18380355834961,39.155298758595706,36.79146438079257,38.507941734763165,2901700.0,,,,,
2025-01-03,36.97782897949219,37.281888302403615,36.39913072223071,37.26227471002936,3324300.0,,,,,
2025-01-06,35.849857330322266,37.54671746890767,35.73215706554366,37.389782535328216,4220900.0,,,,,
2025-01-07,36.14411163330078,37.15438382547084,35.7223482770949,36.18334630402322,3432700.0,,,,,
2025-01-08,36.26181411743164,36.2912382484215,35.43790477509982,35.90870957905744,2213500.0,,,,,
2025-01-10,35.71253967285156,36.35008994414096,35.37905247183655,36.2421964759267,3799100.0,,,,,
2025-01-13,36.0754508972168,36.17353756876685,34.829778230710744,35.428093831482244,3541000.0,,,,,
2025-01-14,36.085262298583984,37.39959379581068,35.74196455238076,36.2912387013315,3152600.0,,,,,
2025-01-15,36.22257995605469,37.02687197512483,35.84005128132914,36.95821317410353,4276100.0,,,,,
2025-01-16,35.97736740112305,36.25200259389343,35.19269274919061,36.07545032950565,3636200.0,,,,,
2025-01-17,36.04602813720703,36.75223723272508,36.00679346709512,36.173538944258695,3152100.0,,,,,
2025-01-21,36.57568359375,36.860129329009,36.13430292552464,36.45797958780727,2316300.0,,,,,
2025-01-22,36.76204299926758,36.791467130214926,36.17353793057679,36.71300153381401,1957400.0,,,,,
2025-01-23,36.57568359375,37.21323012196534,36.37951399213607,36.673766523745,2866800.0,,,,,
2025-01-24,36.28143310546875,37.08572514992109,36.21277056065653,36.83070353097328,2087800.0,,,,,
2025-01-27,35.92832565307617,36.8503178941095,35.42809299405497,36.22257817752308,2984600.0,,,,,
2025-01-28,37.48787307739258,37.536914547644464,35.74196755175549,35.898902501536135,3165600.0,,,,,
2025-01-29,36.87974166870117,37.870396439462745,36.70318940740948,37.56633338021066,2415500.0,,,,,
2025-01-30,37.6349983215332,37.97829610414705,37.03668264298785,37.0661105190901,2283900.0,,,,,
2025-01-31,36.88955307006836,37.74288652520881,36.63453146817652,37.54671692566676,2103300.0,,,,,
2025-02-03,37.2720832824707,37.44863555524391,35.55560576288323,36.02641057640377,3469400.0,,,,,
2025-02-04,38.04695129394531,38.34120383561242,36.9778308573097,36.9778308573097,2748200.0,,,,,
2025-02-05,38.00771713256836,38.1940762050724,37.49767764076223,37.96848246205463,2086400.0,,,,,
2025-02-06,36.76204299926758,38.63545541593616,36.39913166496239,38.44909635056301,3205300.0,,,,,
2025-02-07,35.20249938964844,36.67376575862203,34.976905662067345,36.53644816284432,2949400.0,,,,,
2025-02-10,34.80035400390625,35.526180404875426,34.04510347236533,35.526180404875426,3468400.0,,,,,
2025-02-11,34.77093505859375,34.82978332851307,34.07453642596894,34.614000102768095,4512000.0,,,,,
2025-02-12,35.34962844848633,35.42809404457438,33.986255509543774,34.24127337385989,3797500.0,,,,,
2025-02-13,35.73215866088867,36.03622174523496,35.33001264178506,35.56541318185228,2362200.0,,,,,
2025-02-14,35.771392822265625,36.04602802897622,35.36924680888623,36.04602802897622,1835200.0,,,,,
2025-02-18,39.23377227783203,39.2631964097207,37.46825327365441,37.67422968012325,8148400.0,,,,,
2025-02-19,39.33185577392578,39.68496032813196,38.63545720403257,39.1454966999277,4782600.0,,,,,
2025-02-20,39.56725692749024,39.66533985517839,39.0277933419577,39.15530039962752,3718600.0,,,,,
2025-02-21,38.03937530517578,40.07983902535375,37.47750870166399,39.87283633148454,5441400.0,,,,,
2025-02-24,39.30111312866211,39.98127025771268,38.09852327778137,38.89696337151247,4869300.0,,,,,
2025-02-25,40.05026626586914,40.05026626586914,38.985674590647385,39.35039414148444,4482200.0,,,,,
2025-02-26,40.49384689331055,41.27257182566898,40.16855373299869,40.34598568221119,7216600.0,,,,,
2025-02-27,35.348331451416016,37.73379982653382,35.09203916103335,36.12706022257286,11074800.0,,,,,
2025-02-28,35.71304702758789,36.75792363183731,34.618884606969495,35.35818313330444,6642200.0,,,,,
2025-03-03,34.82589340209961,36.363632034067855,34.75688874220669,35.61447779801499,6003800.0,,,,,
2025-03-04,33.76130294799805,34.40202990951217,32.45027828406726,34.35274032765174,5742800.0,,,,,
2025-03-05,34.12601852416992,34.59916912426609,33.21914748071894,33.850014947513834,3736700.0,,,,,
2025-03-06,33.71201705932617,34.70760419049124,33.25858148514276,33.64301615717944,4212200.0,,,,,
2025-03-07,32.15456008911133,33.78101854859152,31.25754458534644,33.77115912796083,4653400.0,,,,,
2025-03-10,30.025379180908203,31.415262260517963,29.019934526912788,31.346259479438352,8303500.0,,,,,
2025-03-11,29.37479591369629,31.346258777169425,28.960788637161592,30.52810176403341,6502600.0,,,,,
2025-03-12,28.872074127197266,30.528101329638368,28.73407045022707,29.867661204567163,4883800.0,,,,,
2025-03-13,28.04405975341797,28.93121765862952,27.708910918983957,28.694642342582004,4320200.0,,,,,
2025-03-14,29.079076766967773,29.295937001602194,28.31020558577278,28.52706770054067,5219300.0,,,,,
2025-03-17,29.808517456054688,30.02537768826642,28.65521163721328,29.079076442106008,5437900.0,,,,,
2025-03-18,29.552228927612305,30.094382362509137,29.029792453419887,29.571944008183152,4037700.0,,,,,
2025-03-19,29.808517456054688,30.064807846923163,28.763642693385872,29.23679331646608,5886900.0,,,,,
2025-03-20,29.67051696777344,30.52810227485945,29.335368124964287,29.335368124964287,5287400.0,,,,,
2025-03-21,29.84794807434082,30.123951668654403,28.79321387563249,29.157935328289906,42058400.0,,,,,
2025-03-24,31.95741081237793,32.28270398571171,30.31124114688962,30.50838818282522,6723800.0,,,,,
2025-03-25,31.74055290222168,32.29256009826242,31.48426250396455,31.9672706806337,4757700.0,,,,,
2025-03-26,31.336400985717773,31.95740903807564,30.9716795535266,31.789836511007664,4626200.0,,,,,
2025-03-27,31.44483184814453,31.88840985802297,30.3802419922494,31.119540555513616,3363400.0,,,,,
2025-03-28,30.50838661193848,31.503973639763075,30.31123958615404,31.158969164840386,3958600.0,,,,,
2025-03-31,29.88737678527832,30.47881602184789,29.424083688034468,30.01552292460404,7184700.0,,,,,
2025-04-01,30.19295310974121,30.47881612914065,29.522657311411837,30.04509377011169,4712000.0,,,,,
2025-04-02,31.316688537597656,31.592692139605944,29.71980276542508,29.71980276542508,4263000.0,,,,,
2025-04-03,27.452619552612305,29.611371820404152,27.107613190524404,29.611371820404152,8687900.0,,,,,
2025-04-04,26.900609970092773,27.403331313907778,25.04743394297323,26.4274574839374,9961600.0,,,,,
2025-04-07,26.742891311645508,27.92576971083064,24.958718053659094,25.50087143667452,9575300.0,,,,,
2025-04-08,25.1460075378418,27.600478429726465,24.603854154892137,27.147042900844983,7841100.0,,,,,
2025-04-09,29.58180046081543,29.79866069872058,25.175581642450517,25.65858981787574,7945900.0,,,,,
2025-04-10,27.225902557373047,28.81292885981944,26.397888016908205,28.527067726636805,6803700.0,,,,,
2025-04-11,26.259883880615234,27.265330359321094,25.52058533100212,26.999182430228352,7878200.0,,,,,
2025-04-14,28.2412052154541,28.47778053405991,26.940040023055406,27.354047300648947,10021700.0,,,,,
2025-04-15,27.23575782775879,28.20177603125004,26.90061088058304,28.004628998668124,4784200.0,,,,,
2025-04-16,27.107614517211918,27.56105007576301,26.70346477845689,26.999183457500344,4168300.0,,,,,
2025-04-17,28.014488220214844,28.27077862590485,26.99918413768908,26.99918413768908,4852700.0,,,,,
2025-04-21,27.31461524963379,27.925769523817795,26.67389023775489,27.82719601119026,5032600.0,,,,,
2025-04-22,28.339778900146484,28.68478528017497,27.689196300153803,27.7581972001328,3941500.0,,,,,
2025-04-23,28.32991981506348,30.36052594429069,28.17220294367496,29.571941587348107,5209300.0,,,,,
2025-04-24,29.32550811767578,29.3649382747518,28.12291652885776,28.487636081144085,3868500.0,,,,,
2025-04-25,29.157934188842773,29.44379719193473,28.59606760222303,29.286078441175903,3025000.0,,,,,
2025-04-28,30.774534225463867,30.853392663781428,29.384653075033423,29.42408323425894,5691300.0,,,,,
2025-04-29,30.390098571777344,31.07025375492628,29.97609131422583,30.439384389050904,3526800.0,,,,,
2025-04-30,30.07466697692871,30.123952797722414,28.88193093635896,29.581801248457516,2772100.0,,,,,
2025-05-01,29.621227264404297,30.340812601858563,29.55222636851509,30.232381548242152,3911400.0,,,,,
2025-05-02,30.744962692260746,30.922394643926857,30.12395086142935,30.31124035264729,2876800.0,,,,,
2025-05-05,29.88737678527832,30.49853110176469,29.838090965619816,30.459100941931087,3307100.0,,,,,
2025-05-06,29.443798065185547,29.847947793166234,29.315651928918427,29.50294142339082,2627800.0,,,,,
2025-05-07,30.054950714111328,30.390099546696728,29.443798287726285,29.94651965647091,2509800.0,,,,,
2025-05-08,31.2871150970459,31.46454705376137,30.330956294909008,30.64639004901052,3140500.0,,,,,
2025-05-09,30.60696029663086,31.60255115146802,30.52810185705698,31.425117312259918,2329400.0,,,,,
2025-05-12,32.952999114990234,34.1654482162987,32.322131656774445,32.430562706205286,4863900.0,,,,,
2025-05-13,33.1895751953125,33.33743641281507,32.667138744599484,33.15014879620985,3073000.0,,,,,
2025-05-14,33.544437408447266,34.14573414741457,32.90371427237617,33.150147115542005,3640900.0,,,,,
2025-05-15,33.48529815673828,33.62329995643449,32.8741419577022,33.574014136581134,2665800.0,,,,,
2025-05-16,33.278289794921875,33.71201400948296,33.02200129017226,33.64301311357857,5680700.0,,,,,
2025-05-19,33.10086441040039,33.367008597001934,32.2334196680433,32.45027803343223,5260000.0,,,,,
2025-05-20,32.982574462890625,33.80073339732409,32.903717899723034,33.69230233273486,4007800.0,,,,,
2025-05-21,30.725248336791992,32.7657139488755,30.67596251800549,32.43056511675358,4526500.0,,,,,
2025-05-22,30.9322509765625,31.208256449620556,30.547816326341277,30.685818122803568,4085300.0,,,,,
2025-05-23,29.838090896606445,30.715391269406517,29.75923245725513,30.41967259187245,4249700.0,,,,,
2025-05-27,30.10423851013184,30.66610511947324,29.828233035309097,30.468958083152213,7607000.0,,,,,
2025-05-28,30.045093536376957,30.38024237300112,29.70008715983637,30.301383933803287,8570600.0,,,,,
2025-05-29,28.172203063964844,30.853391769151205,27.679337368737933,30.774533333120235,11885700.0,,,,,
2025-05-30,27.718769073486328,28.329921516794386,27.462478672051702,28.01448775506977,6155200.0,,,,,
2025-06-02,26.34860038757324,27.63990990059725,26.07259679344507,27.551193922446487,9521800.0,,,,,
2025-06-03,26.76260757446289,27.137186565502866,26.17116834870162,26.44717382209247,6370300.0,,,,,
2025-06-04,26.65417861938477,26.930182214943187,26.26974208536149,26.77246533744309,6019000.0,,,,,
2025-06-05,26.21059799194336,26.654177872567235,25.974022682321767,26.250026270146908,5164400.0,,,,,
2025-06-06,26.44896697998047,26.786655793062906,26.24039548069081,26.47876372032858,4339000.0,,,,,
2025-06-09,26.647607803344727,27.253461589057448,26.46883115219131,26.74692837558355,4724100.0,,,,,
2025-06-10,26.468830108642575,27.10448060928077,26.379441786590057,26.925703965175725,4772400.0,,,,,
2025-06-11,26.08148193359375,26.95549876577445,25.94243427479693,26.59794737252803,4102600.0,,,,,
2025-06-12,25.93250274658203,26.11127939534649,25.66433777343535,25.823249929141014,4446300.0,,,,,
2025-06-13,25.038619995117188,26.250327574177724,24.77045691107969,25.644473784647456,5886900.0,,,,,
2025-06-16,25.65440559387207,26.04175373761794,25.25712520357088,25.416037359691355,5745900.0,,,,,
2025-06-17,26.945566177368164,27.541487684388287,25.366376930619104,25.49549234152204,8634800.0,,,,,
2025-06-18,27.47196388244629,28.008293807597862,26.95549844957046,27.034954524291184,7239900.0,,,,,
2025-06-20,28.057954788208008,28.077819281647887,27.521624831625456,27.86924588929389,10346500.0,,,,,
2025-06-23,28.574419021606445,28.70353443464425,27.40244048044457,27.84938209169521,5796900.0,,,,,
2025-06-24,28.51482582092285,28.97169968290531,28.157274422830383,28.773058543889928,5780100.0,,,,,
2025-06-25,28.614147186279297,28.802856084154264,28.117546219311123,28.56448784733542,5707100.0,,,,,
2025-06-26,28.94190216064453,29.0312904813446,28.2267974894262,28.693601690784828,3880700.0,,,,,
2025-06-27,29.855648040771484,30.06422142105823,29.0610872929702,29.17034010618622,5144900.0,,,,,
2025-06-30,29.756328582763672,30.024493555534857,29.39877718011774,29.974834217339744,4770600.0,,,,,
2025-07-01,31.931442260742188,32.22940206981886,29.567620703040134,29.666941270859784,7497500.0,,,,,
2025-07-02,32.55715560913086,32.66640841943228,31.613614983086027,32.040690189646966,5603800.0,,,,,
2025-07-03,32.91471099853516,33.2126708165644,32.49756801104714,32.49756801104714,2765600.0,,,,,
2025-07-07,32.577022552490234,32.98423519231769,32.23933374467493,32.58695669350036,5673100.0,,,,,
2025-07-08,33.282196044921875,33.669547992261144,32.537294574197205,32.884917533794265,7767800.0,,,,,
2025-07-09,32.72600555419922,33.63974954477968,32.586957885090435,33.401383194526,5991000.0,,,,,
2025-07-10,33.42124557495117,33.729135740288285,32.54722683884265,32.72600348460949,4072900.0,,,,,
2025-07-11,32.61675262451172,33.08355875964154,32.38831662761718,32.79552928099698,5319600.0,,,,,
